"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"KCNG2","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.039","0.032","1.039","2.33e-01",NA,NA,NA,0.03573286
"SMYD3","Brain Prefrontal cortex","OCD","Inverse variance weighted",4," 0.028","0.024","1.029","2.34e-01",0.630965001,0.782452967,0.730434605,0.00578152
"RUNX1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.076","0.064","0.927","2.36e-01",NA,NA,NA,0.025113826
"CDAN1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.079","0.067","0.924","2.37e-01",NA,NA,NA,0.029761662
"PDE11A","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.044","0.038","0.957","2.38e-01",NA,NA,NA,0.034963749
"FAM124A","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.077","0.065","0.926","2.39e-01",NA,NA,NA,0.025259724
"PLCB4","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.050","0.043","0.951","2.42e-01",NA,NA,NA,0.024551902
"C19orf12","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.092","0.079","0.912","2.45e-01",NA,NA,NA,0.029038609
"DSCAM","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.064","0.055","0.938","2.46e-01",NA,NA,NA,0.02666033
"ITGB3","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.085","0.074","1.089","2.48e-01",NA,NA,NA,0.024447778
"SYTL3","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.114","0.099","1.121","2.48e-01",NA,NA,NA,0.023778141
"PPFIA4","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.061","0.053","1.063","2.49e-01",NA,NA,NA,0.030714071
"VWA5B2","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.046","0.041","1.048","2.53e-01",NA,NA,NA,0.028587724
"NMNAT2","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.051","0.045","1.052","2.54e-01",NA,NA,NA,0.025771268
"CAMK4","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.075","0.066","1.078","2.54e-01",NA,NA,NA,0.023544181
"RUNX2","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.045","0.040","1.046","2.55e-01",NA,NA,NA,0.025675623
"ADAM12","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.052","0.046","1.054","2.58e-01",NA,NA,NA,0.024137519
"SETBP1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.055","0.049","0.946","2.58e-01",NA,NA,NA,0.00406253
"STAB2","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.032","0.028","0.969","2.61e-01",NA,NA,NA,0.023187654
"TRARG1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.065","0.058","0.937","2.62e-01",NA,NA,NA,0.024772915
"TPO","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.062","0.056","1.064","2.63e-01",NA,NA,NA,0.023381956
"PRDM16","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.059","0.053","0.943","2.63e-01",NA,NA,NA,0.023380529
"SNTG2","Brain Prefrontal cortex","OCD","Inverse variance weighted",3," 0.036","0.032","1.037","2.64e-01",0.267378461,0.154396475,0.389049932,0.0205797
"CSGALNACT1","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.058","0.052","1.059","2.66e-01",NA,NA,NA,0.023065954
"ASAP2","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.055","0.050","0.947","2.70e-01",NA,NA,NA,0.023956736
"NTM","Brain Prefrontal cortex","OCD","Inverse variance weighted",3," 0.039","0.036","1.040","2.74e-01",0.065272779,0.125624704,0.720259902,0.018140344
"AUTS2","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.056","0.051","1.057","2.74e-01",NA,NA,NA,0.041251389
"AK8","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.051","0.047","0.950","2.76e-01",NA,NA,NA,0.023240768
"ANKRD36B","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.035","0.032","0.966","2.78e-01",NA,NA,NA,0.02359498
"EIF3H","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.063","0.059","1.066","2.79e-01",NA,NA,NA,0.02291389
"GRTP1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.037","0.034","0.964","2.80e-01",NA,NA,NA,0.024757512
"OSBPL3","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.050","0.046","0.951","2.82e-01",NA,NA,NA,0.023413874
"ZNF16","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.032","0.030","1.033","2.82e-01",NA,NA,NA,0.025769854
"PLEKHG7","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.073","0.068","0.930","2.83e-01",NA,NA,NA,0.021982212
"TYW1","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.039","0.037","1.040","2.83e-01",NA,NA,NA,0.025321965
"ITPR2","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.091","0.085","1.095","2.84e-01",NA,NA,NA,0.024487354
