Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
KAD5,BannerBBDP,ANX,Inverse variance weighted,4,2.591,0.751,13.341,0.000559,0.872815361,0.605644975,0.336745338,1.19E-06
TCAF1,BannerBBDP,ANX,Wald ratio,1,7.461,2.27,1739.524,0.00101,NA,NA,NA,6.63E-06
CMPK2,BannerBBDP,ANX,Inverse variance weighted,8,-2.909,0.909,0.055,0.00137,0.935750927,0.901901688,0.357177198,3.44E-07
SEM4A,BannerBBDP,ANX,Inverse variance weighted,2,-2.916,0.933,0.054,0.00177,NA,0.912745674,NA,0.000231832
ADSSP,BannerBBDP,ANX,Inverse variance weighted,5,-2.453,0.796,0.086,0.00206,0.457026279,0.589075368,0.675590335,4.68E-07
KCNJ3,BannerBBDP,ANX,Inverse variance weighted,4,-1.96,0.64,0.141,0.00219,0.648675727,0.727392287,0.574682503,6.65E-07
HSDL2,BannerBBDP,ANX,Wald ratio,1,2.809,0.923,16.587,0.00235,NA,NA,NA,0.000225244
PAHX,BannerBBDP,ANX,Inverse variance weighted,3,-2.611,0.867,0.073,0.0026,0.857194872,0.912240221,0.763820237,8.76E-06
YIF1B,BannerBBDP,ANX,Inverse variance weighted,2,-12.814,4.263,0,0.00265,NA,0.644947769,NA,4.01E-07
SMG5,BannerBBDP,ANX,Inverse variance weighted,2,-7.265,2.444,0.001,0.00296,NA,0.33062783,NA,2.42E-06
MF2L2,BannerBBDP,ANX,Inverse variance weighted,5,1.828,0.62,6.223,0.00319,0.397118538,0.548403914,0.781481499,4.51E-07
RB27B,BannerBBDP,ANX,Inverse variance weighted,3,-0.798,0.271,0.45,0.00325,0.954798671,0.996775735,0.963767924,0.195978214
FIP1,BannerBBDP,ANX,Wald ratio,1,22.668,7.712,6993952000,0.00329,NA,NA,NA,3.68E-07
ATP5I,BannerBBDP,ANX,Inverse variance weighted,5,-6.573,2.26,0.001,0.00363,0.527549551,0.593101309,0.505035013,6.12E-07
PP14A,BannerBBDP,ANX,Inverse variance weighted,2,-1.921,0.664,0.146,0.0038,NA,0.399832881,NA,4.06E-07
DGKE,BannerBBDP,ANX,Inverse variance weighted,3,-1.966,0.686,0.14,0.00417,0.542490998,0.667196182,0.627675026,1.11E-07
ASB1,BannerBBDP,ANX,Inverse variance weighted,2,-1.632,0.57,0.196,0.00423,NA,0.318440291,NA,3.67E-06
SC22A,BannerBBDP,ANX,Inverse variance weighted,4,2.566,0.901,13.014,0.00438,0.781793884,0.765654227,0.503296377,1.99E-07
PMGT2,BannerBBDP,ANX,Wald ratio,1,1.907,0.67,6.731,0.00441,NA,NA,NA,0.000108339
HNRPL,BannerBBDP,ANX,Inverse variance weighted,4,-6.422,2.26,0.002,0.00449,0.981817531,0.855208408,0.480504597,3.45E-07
RS19,BannerBBDP,ANX,Wald ratio,1,-7.706,2.718,0,0.00458,NA,NA,NA,1.35E-07
SI1L1,BannerBBDP,ANX,Wald ratio,1,11.286,4.087,79705.13,0.00575,NA,NA,NA,0.000541662
VINC,BannerBBDP,ANX,Inverse variance weighted,2,6.946,2.516,1039.289,0.00576,NA,0.497447415,NA,4.11E-06
ACE,BannerBBDP,ANX,Wald ratio,1,-0.939,0.34,0.391,0.00579,NA,NA,NA,0.374509303
DCAF7,BannerBBDP,ANX,Wald ratio,1,54.719,19.832,5.81E+23,0.00579,NA,NA,NA,7.49E-06
SCOC,BannerBBDP,ANX,Inverse variance weighted,2,9.747,3.535,17095.55,0.00583,NA,0.767010908,NA,4.15E-07
CADM4,BannerBBDP,ANX,Inverse variance weighted,4,7.306,2.683,1488.716,0.00648,0.770455477,0.901617896,0.835374468,1.96E-07
CCD92,BannerBBDP,ANX,Inverse variance weighted,2,0.565,0.21,1.76,0.00712,NA,0.817270033,NA,9.24E-07
DCMC,BannerBBDP,ANX,Inverse variance weighted,4,4.461,1.668,86.562,0.00749,0.734726052,0.753691347,0.525666106,0.025739881
EXOS9,BannerBBDP,ANX,Inverse variance weighted,2,-4.138,1.549,0.016,0.00753,NA,0.926104803,NA,3.32E-06
CEP43,BannerBBDP,ANX,Inverse variance weighted,4,1.421,0.533,4.143,0.00761,0.394728129,0.541196403,0.641883752,4.84E-07
TTC27,BannerBBDP,ANX,Inverse variance weighted,4,1.944,0.73,6.988,0.00775,0.858379558,0.433450405,0.259046161,0.000438364
GNAO,BannerBBDP,ANX,Inverse variance weighted,2,4.125,1.551,61.843,0.00782,NA,0.426276208,NA,2.61E-07
NCALD,BannerBBDP,ANX,MR Egger,8,-4.321,1.109,0.013,0.008,0.660397693,0.011410884,0.009593921,8.83E-06
SDHB,BannerBBDP,ANX,Inverse variance weighted,3,5.697,2.157,297.943,0.00827,0.349739655,0.43949765,0.541511512,3.79E-07
STIM2,BannerBBDP,ANX,Inverse variance weighted,5,-2.55,0.966,0.078,0.00829,0.71255663,0.571800596,0.301918239,5.01E-06
LMNA,BannerBBDP,ANX,Wald ratio,1,11.999,4.564,162600.6,0.00856,NA,NA,NA,2.67E-06
GRID1,BannerBBDP,ANX,Inverse variance weighted,7,-2.735,1.041,0.065,0.0086,0.645050927,0.762434557,0.958802096,4.01E-07
MYO5B,BannerBBDP,ANX,Inverse variance weighted,3,-1.966,0.75,0.14,0.00874,0.779369586,0.935952655,0.854770172,1.82E-05
CDK5,BannerBBDP,ANX,Inverse variance weighted,4,2.904,1.11,18.238,0.00891,0.759624255,0.905571836,0.929709369,2.48E-07
RGF1A,BannerBBDP,ANX,Inverse variance weighted,2,-1.583,0.609,0.205,0.00932,NA,0.345590548,NA,2.03E-06
PIGT,BannerBBDP,ANX,Inverse variance weighted,2,-6.606,2.551,0.001,0.0096,NA,0.41079596,NA,8.99E-08
AGRL3,BannerBBDP,ANX,Inverse variance weighted,3,-5.366,2.079,0.005,0.00984,0.622227875,0.776564247,0.69832791,6.64E-07
RHG44,BannerBBDP,ANX,Inverse variance weighted,5,5.011,1.951,150.095,0.0102,0.398503382,0.55618636,0.831062952,2.31E-05
ZC11A,BannerBBDP,ANX,Inverse variance weighted,2,-30.933,12.064,0,0.0103,NA,0.893567417,NA,2.36E-06
NCK1,BannerBBDP,ANX,Wald ratio,1,3.091,1.208,21.991,0.0105,NA,NA,NA,0.002541919
PARK7,BannerBBDP,ANX,Inverse variance weighted,2,-17.399,6.809,0,0.0106,NA,0.398588907,NA,4.11E-06
TCPR2,BannerBBDP,ANX,Wald ratio,1,4.655,1.848,105.096,0.0118,NA,NA,NA,0.000314656
PREX2,BannerBBDP,ANX,Inverse variance weighted,6,0.899,0.357,2.456,0.0118,0.87295279,0.936230522,0.824208526,4.51E-07
CL004,BannerBBDP,ANX,Inverse variance weighted,2,12.379,4.967,237803.1,0.0127,NA,0.374466393,NA,1.16E-07
SPRL1,BannerBBDP,ANX,Wald ratio,1,0.783,0.315,2.187,0.013,NA,NA,NA,0.000647481
NXN,BannerBBDP,ANX,Inverse variance weighted,8,1.397,0.563,4.044,0.0131,0.167729192,0.233216792,0.746565405,6.30E-07
VIP,BannerBBDP,ANX,Inverse variance weighted,2,-4.738,1.912,0.009,0.0132,NA,0.347221854,NA,1.71E-07
TRPV2,BannerBBDP,ANX,Inverse variance weighted,3,-0.306,0.124,0.736,0.0134,0.582525298,0.424896165,0.445621837,0.139459103
SCAI,BannerBBDP,ANX,Wald ratio,1,12.192,4.938,197108.1,0.0135,NA,NA,NA,2.48E-07
PPP6,BannerBBDP,ANX,Wald ratio,1,33.65,13.628,4.11E+14,0.0135,NA,NA,NA,1.99E-07
RABEK,BannerBBDP,ANX,Wald ratio,1,13.75,5.569,936170.1,0.0135,NA,NA,NA,0.000438066
BIP,BannerBBDP,ANX,Wald ratio,1,10.055,4.072,23272.51,0.0135,NA,NA,NA,7.70E-07
CHIP,BannerBBDP,ANX,Inverse variance weighted,4,-5.963,2.421,0.003,0.0138,0.967365847,0.933521757,0.606781228,1.98E-07
RL24,BannerBBDP,ANX,Wald ratio,1,-2.161,0.88,0.115,0.014,NA,NA,NA,1.17E-06
CEP97,BannerBBDP,ANX,Wald ratio,1,3.827,1.557,45.903,0.014,NA,NA,NA,6.65E-06
VLDLR,BannerBBDP,ANX,Inverse variance weighted,4,1.965,0.8,7.131,0.014,0.779570381,0.417480491,0.265807483,1.99E-07
SYT4,BannerBBDP,ANX,Wald ratio,1,1.871,0.763,6.498,0.0142,NA,NA,NA,8.64E-07
TIM22,BannerBBDP,ANX,Inverse variance weighted,4,13.58,5.553,790155.9,0.0145,0.678455302,0.533841131,0.356363606,6.46E-07
COMD7,BannerBBDP,ANX,Inverse variance weighted,2,-2.191,0.897,0.112,0.0146,NA,0.971521576,NA,3.76E-05
MAP1B,BannerBBDP,ANX,Inverse variance weighted,4,-3.867,1.588,0.021,0.0149,0.363081823,0.555221991,0.833992127,3.72E-07
DCC,BannerBBDP,ANX,MR Egger,10,3.607,1.17,36.867,0.015,0.740487647,0.096231996,0.014511826,2.66E-07
ABCF2,BannerBBDP,ANX,Inverse variance weighted,3,-5.474,2.255,0.004,0.0152,0.601749969,0.808252414,0.762352603,3.68E-06
C1QB,BannerBBDP,ANX,Inverse variance weighted,2,2.17,0.894,8.759,0.0152,NA,0.658450619,NA,1.34E-06
PDXD1,BannerBBDP,ANX,Wald ratio,1,2.978,1.228,19.646,0.0153,NA,NA,NA,0.001172668
TP4A3,BannerBBDP,ANX,Inverse variance weighted,3,-2.558,1.056,0.077,0.0154,0.767109039,0.881199083,0.754208711,5.82E-06
TICN2,BannerBBDP,ANX,Inverse variance weighted,2,-1.26,0.52,0.284,0.0154,NA,0.462865108,NA,1.41E-06
K2C5,BannerBBDP,ANX,Inverse variance weighted,3,0.447,0.185,1.564,0.0156,0.159083537,0.366815231,0.931880059,2.26E-06
EPG5,BannerBBDP,ANX,Wald ratio,1,-2.299,0.953,0.1,0.0159,NA,NA,NA,1.22E-06
PSD11,BannerBBDP,ANX,Inverse variance weighted,3,-5.919,2.462,0.003,0.0162,0.664104526,0.349944209,0.398651855,1.49E-06
K22E,BannerBBDP,ANX,Inverse variance weighted,2,0.478,0.199,1.613,0.0163,NA,0.690762564,NA,3.16E-06
RDH13,BannerBBDP,ANX,Inverse variance weighted,4,1.485,0.619,4.413,0.0165,0.475641344,0.661342005,0.776441931,8.95E-07
MRES1,BannerBBDP,ANX,Inverse variance weighted,4,3.103,1.298,22.259,0.0168,0.39166256,0.440966359,0.460539473,6.36E-06
AMN1,BannerBBDP,ANX,Inverse variance weighted,4,-4.995,2.096,0.007,0.0171,0.418913836,0.59408228,0.730447324,1.07E-07
ASPH2,BannerBBDP,ANX,Inverse variance weighted,5,-2.301,0.968,0.1,0.0174,0.588830168,0.714641051,0.689975947,4.20E-07
NJMU,BannerBBDP,ANX,Wald ratio,1,-12.817,5.424,0,0.0181,NA,NA,NA,6.06E-07
SH2D5,BannerBBDP,ANX,Inverse variance weighted,2,8.721,3.693,6128.16,0.0182,NA,0.445722171,NA,8.65E-08
AMFR,BannerBBDP,ANX,Wald ratio,1,39.015,16.633,8.79E+16,0.019,NA,NA,NA,1.92E-07
FHIT,BannerBBDP,ANX,Inverse variance weighted,23,1.134,0.484,3.108,0.0191,0.592788532,0.647101977,0.766501291,1.98E-06
ATAD1,BannerBBDP,ANX,Inverse variance weighted,3,6.895,2.959,987.567,0.0198,0.987660987,0.843662794,0.664026001,5.98E-07
ACACA,BannerBBDP,ANX,Inverse variance weighted,4,-4.685,2.014,0.009,0.02,0.076585003,0.149396567,0.812267603,9.00E-08
FXL16,BannerBBDP,ANX,Inverse variance weighted,4,7.428,3.206,1683.262,0.0205,0.587415209,0.770062423,0.8225567,9.46E-08
T132E,BannerBBDP,ANX,Inverse variance weighted,7,1.504,0.651,4.5,0.0209,0.255273592,0.017242959,0.048392141,2.39E-07
CRCM,BannerBBDP,ANX,Inverse variance weighted,3,5.569,2.411,262.043,0.0209,0.311956544,0.4770089,0.624480695,1.31E-05
EEPD1,BannerBBDP,ANX,Inverse variance weighted,5,0.921,0.4,2.512,0.0213,0.575539326,0.735803571,0.91079828,1.16E-06
SYPL1,BannerBBDP,ANX,Inverse variance weighted,2,2.466,1.072,11.776,0.0215,NA,0.753573032,NA,2.58E-06
EPHB6,BannerBBDP,ANX,Wald ratio,1,-11.202,4.876,0,0.0216,NA,NA,NA,1.22E-07
RNF25,BannerBBDP,ANX,Wald ratio,1,16.775,7.31,19282180,0.0218,NA,NA,NA,1.85E-07
BCS1,BannerBBDP,ANX,Wald ratio,1,5.216,2.273,184.225,0.0218,NA,NA,NA,0.000177187
ITB1,BannerBBDP,ANX,Inverse variance weighted,2,-2.98,1.301,0.051,0.022,NA,0.626778594,NA,4.41E-06
HSPB8,BannerBBDP,ANX,Inverse variance weighted,6,2.367,1.041,10.669,0.0229,0.055413439,0.097889842,0.883824,0.000369513
ALAT2,BannerBBDP,ANX,Inverse variance weighted,2,4.677,2.072,107.457,0.024,NA,0.473872702,NA,4.18E-07
URM1,BannerBBDP,ANX,Wald ratio,1,-21.696,9.63,0,0.0243,NA,NA,NA,1.27E-05
S27A4,BannerBBDP,ANX,Wald ratio,1,-5.374,2.385,0.005,0.0243,NA,NA,NA,0.000170488
MAP1S,BannerBBDP,ANX,Weighted median,5,1.418,0.63,4.129,0.0244,0.305673624,0.44988062,0.826239497,1.89E-07
CP4FB,BannerBBDP,ANX,Inverse variance weighted,3,0.761,0.338,2.141,0.0244,0.283653931,0.556809202,0.913341021,2.22E-06
HS105,BannerBBDP,ANX,Inverse variance weighted,3,4.434,1.972,84.228,0.0246,0.750773417,0.587394957,0.505961519,2.38E-07
RALY,BannerBBDP,ANX,Wald ratio,1,-3.614,1.611,0.027,0.0249,NA,NA,NA,2.75E-07
IF2B,BannerBBDP,ANX,Wald ratio,1,-102.95,45.889,0,0.0249,NA,NA,NA,1.66E-06
PLAK,BannerBBDP,ANX,Inverse variance weighted,2,-4.075,1.816,0.017,0.0249,NA,0.886382852,NA,0.00159584
TBKB1,BannerBBDP,ANX,Inverse variance weighted,2,6.154,2.747,470.814,0.025,NA,0.362833853,NA,1.40E-06
GLO2,BannerBBDP,ANX,Inverse variance weighted,3,2.332,1.042,10.3,0.0252,0.724413408,0.60861536,0.522359206,0.554396179
VAT1L,BannerBBDP,ANX,Inverse variance weighted,10,-1.008,0.451,0.365,0.0254,0.586925251,0.63328086,0.501068607,1.10E-07
TRAF6,BannerBBDP,ANX,Inverse variance weighted,4,1.611,0.722,5.009,0.0256,0.297989408,0.368135054,0.517443665,4.63E-07
DEN1A,BannerBBDP,ANX,Inverse variance weighted,6,-4.429,1.988,0.012,0.0259,0.19617973,0.202960697,0.421958882,3.75E-06
ELP4,BannerBBDP,ANX,Wald ratio,1,7.75,3.493,2320.882,0.0265,NA,NA,NA,1.18E-07
FKB10,BannerBBDP,ANX,Inverse variance weighted,2,2.391,1.079,10.92,0.0267,NA,0.704056959,NA,2.21E-07
ARGI2,BannerBBDP,ANX,Inverse variance weighted,2,3.354,1.514,28.613,0.0267,NA,0.830846743,NA,1.48E-07
CPNE7,BannerBBDP,ANX,Inverse variance weighted,2,-2.504,1.133,0.082,0.0271,NA,0.749961467,NA,3.18E-07
GRIA1,BannerBBDP,ANX,Inverse variance weighted,6,-3.104,1.405,0.045,0.0272,0.76995536,0.855976775,0.730508662,6.93E-08
HSC20,BannerBBDP,ANX,Inverse variance weighted,2,-7.425,3.364,0.001,0.0273,NA,0.369829255,NA,2.73E-07
WDR75,BannerBBDP,ANX,Inverse variance weighted,2,-0.86,0.39,0.423,0.0274,NA,0.847122544,NA,1.64E-06
SFXN1,BannerBBDP,ANX,Inverse variance weighted,6,-2.329,1.057,0.097,0.0275,0.664058927,0.78870763,0.878634142,7.30E-07
F234A,BannerBBDP,ANX,Inverse variance weighted,3,1.443,0.655,4.232,0.0277,0.794889364,0.424833609,0.421631323,0.000661127
T132E,BannerBBDP,ANX,Weighted median,7,1.353,0.615,3.871,0.0278,0.255273592,0.017242959,0.048392141,2.39E-07
LSP1,BannerBBDP,ANX,Inverse variance weighted,4,-0.325,0.148,0.723,0.0279,0.468795301,0.675094753,0.910929747,3.14E-07
ELAV4,BannerBBDP,ANX,Inverse variance weighted,2,-6.174,2.813,0.002,0.0282,NA,0.744992331,NA,8.12E-07
BCL10,BannerBBDP,ANX,Inverse variance weighted,2,-1.511,0.689,0.221,0.0283,NA,0.582608456,NA,2.41E-06
PHLA3,BannerBBDP,ANX,MR Egger,6,2.289,0.685,9.869,0.0287,0.515768703,0.04249199,0.045503296,6.36E-07
LAMA1,BannerBBDP,ANX,Inverse variance weighted,7,-0.527,0.241,0.591,0.0289,0.275925539,0.326047895,0.515159231,1.15E-06
CLD11,BannerBBDP,ANX,Inverse variance weighted,2,-1.674,0.767,0.187,0.0291,NA,0.744472271,NA,2.45E-06
CHKB,BannerBBDP,ANX,Inverse variance weighted,3,-2.57,1.18,0.077,0.0294,0.782796826,0.848920126,0.70402832,3.92E-07
FAHD1,BannerBBDP,ANX,Inverse variance weighted,3,-2.457,1.131,0.086,0.0299,0.372664132,0.52478168,0.609745612,8.45E-06
ANO10,BannerBBDP,ANX,Inverse variance weighted,2,-4.813,2.221,0.008,0.0302,NA,0.811107828,NA,5.74E-07
ZN622,BannerBBDP,ANX,Inverse variance weighted,3,1.913,0.885,6.772,0.0306,0.654377683,0.834500036,0.756791018,0.000448672
LRRN1,BannerBBDP,ANX,Inverse variance weighted,3,1.042,0.483,2.835,0.031,0.255833705,0.364140042,0.589706347,3.88E-07
PDZD2,BannerBBDP,ANX,Inverse variance weighted,20,-1.292,0.6,0.275,0.0312,0.486040533,0.551641111,0.886519533,4.86E-06
SE1L1,BannerBBDP,ANX,Inverse variance weighted,3,-5.95,2.763,0.003,0.0313,0.22220865,0.466321169,0.902220724,6.57E-08
C4BPA,BannerBBDP,ANX,Inverse variance weighted,3,-1.509,0.704,0.221,0.0321,0.657697498,0.385457219,0.41559187,9.83E-07
CNTFR,BannerBBDP,ANX,Wald ratio,1,-8.541,3.986,0,0.0321,NA,NA,NA,1.05E-05
GALT,BannerBBDP,ANX,Wald ratio,1,6.724,3.138,831.892,0.0321,NA,NA,NA,5.74E-07
DCTN3,BannerBBDP,ANX,Wald ratio,1,318.071,148.433,1.37E+138,0.0321,NA,NA,NA,1.12E-07
PLS4,BannerBBDP,ANX,Simple mode,4,2.146,0.567,8.551,0.0323,0.175570041,0.170459577,0.446235233,2.33E-05
PANK1,BannerBBDP,ANX,Inverse variance weighted,2,2.23,1.042,9.297,0.0324,NA,0.850455619,NA,3.47E-07
HOME1,BannerBBDP,ANX,Wald ratio,1,4.058,1.897,57.859,0.0324,NA,NA,NA,1.59E-07
KIT,BannerBBDP,ANX,Inverse variance weighted,6,-1.174,0.551,0.309,0.0332,0.368229755,0.498856829,0.810667093,1.27E-07
RL23,BannerBBDP,ANX,Inverse variance weighted,3,-15.313,7.192,0,0.0332,0.989589901,0.998454448,0.965613253,1.64E-07
TRPV2,BannerBBDP,ANX,Weighted median,3,-0.286,0.134,0.752,0.0333,0.582525298,0.424896165,0.445621837,0.139459103
ANGT,BannerBBDP,ANX,Inverse variance weighted,4,-0.902,0.425,0.406,0.0336,0.74936056,0.901000462,0.961902395,1.18E-05
ATLA3,BannerBBDP,ANX,Inverse variance weighted,2,-2.41,1.136,0.09,0.0339,NA,0.666194022,NA,1.91E-07
SPCS3,BannerBBDP,ANX,MR Egger,5,9.917,2.675,20280.78,0.0341,0.3893062,0.026018909,0.066336212,5.36E-07
KCNH1,BannerBBDP,ANX,Inverse variance weighted,7,1.811,0.855,6.116,0.0342,0.683312316,0.784534967,0.785193735,8.30E-07
CYH1,BannerBBDP,ANX,Inverse variance weighted,4,-6.49,3.065,0.002,0.0342,0.285879356,0.346676827,0.507360005,6.62E-08
PARN,BannerBBDP,ANX,Inverse variance weighted,3,-1.561,0.738,0.21,0.0343,0.95389093,0.519671168,0.457663388,3.29E-06
ILKAP,BannerBBDP,ANX,Inverse variance weighted,3,3.896,1.841,49.183,0.0344,0.169261375,0.289419645,0.675530545,1.31E-07
PTPRZ,BannerBBDP,ANX,Inverse variance weighted,4,-6.818,3.235,0.001,0.0351,0.901954382,0.873090659,0.554907651,1.44E-07
TFAM,BannerBBDP,ANX,Inverse variance weighted,3,-2.215,1.053,0.109,0.0354,0.751060458,0.879619595,0.760605443,1.70E-06
MMAB,BannerBBDP,ANX,Inverse variance weighted,2,0.262,0.125,1.3,0.0356,NA,0.254338048,NA,0.062430864
4EBP2,BannerBBDP,ANX,Inverse variance weighted,4,3.003,1.43,20.151,0.0357,0.332072827,0.467005894,0.633845302,1.10E-06
LRAT2,BannerBBDP,ANX,Inverse variance weighted,4,-1.13,0.539,0.323,0.0359,0.811144628,0.800006806,0.523803934,4.95E-06
LRFN2,BannerBBDP,ANX,Inverse variance weighted,5,1.833,0.875,6.25,0.0362,0.602805949,0.558536136,0.36400243,1.75E-07
UBQL1,BannerBBDP,ANX,Inverse variance weighted,2,9.445,4.528,12647.06,0.037,NA,0.49895837,NA,1.41E-07
CXCL7,BannerBBDP,ANX,Wald ratio,1,-0.661,0.318,0.516,0.0376,NA,NA,NA,0.0001111
DZIP3,BannerBBDP,ANX,Inverse variance weighted,2,-1.03,0.496,0.357,0.0376,NA,0.809675316,NA,6.63E-06
SI1L3,BannerBBDP,ANX,Inverse variance weighted,2,2.381,1.147,10.81,0.0379,NA,0.190842223,NA,1.08E-07
MFAP1,BannerBBDP,ANX,Wald ratio,1,2.169,1.046,8.749,0.0381,NA,NA,NA,1.22E-07
KCRU,BannerBBDP,ANX,Wald ratio,1,3.63,1.75,37.699,0.0381,NA,NA,NA,9.74E-08
HYPK,BannerBBDP,ANX,Wald ratio,1,-2.726,1.315,0.065,0.0381,NA,NA,NA,1.71E-07
PDIA3,BannerBBDP,ANX,Wald ratio,1,-27.325,13.177,0,0.0381,NA,NA,NA,0.007294507
ELL3,BannerBBDP,ANX,Wald ratio,1,6.218,2.999,501.611,0.0381,NA,NA,NA,4.54E-07
TM266,BannerBBDP,ANX,Inverse variance weighted,3,0.929,0.449,2.533,0.0383,0.407590574,0.647252669,0.741895705,2.13E-07
NWD2,BannerBBDP,ANX,Inverse variance weighted,7,1.783,0.861,5.95,0.0384,0.938713598,0.972792015,0.903048681,3.58E-07
CAH4,BannerBBDP,ANX,Inverse variance weighted,2,1.431,0.691,4.184,0.0385,NA,0.524185469,NA,0.042836596
INSR,BannerBBDP,ANX,Inverse variance weighted,5,5.024,2.428,152.075,0.0385,0.899072148,0.959988322,0.856433902,5.53E-07
GCP60,BannerBBDP,ANX,Wald ratio,1,-5.29,2.561,0.005,0.0389,NA,NA,NA,1.31E-07
RINT1,BannerBBDP,ANX,Inverse variance weighted,3,-2.138,1.036,0.118,0.039,0.880297723,0.278608937,0.357121846,2.55E-07
T132B,BannerBBDP,ANX,Inverse variance weighted,7,2.919,1.416,18.52,0.0393,0.855547992,0.893512282,0.599305031,6.31E-07
PSB7,BannerBBDP,ANX,Inverse variance weighted,3,-4.54,2.203,0.011,0.0393,0.741014348,0.741224538,0.611301662,1.32E-06
UNC5D,BannerBBDP,ANX,MR Egger,5,-4.063,1.162,0.017,0.0395,0.409894301,0.02003061,0.059391731,3.63E-06
KAD5,BannerBBDP,ANX,Weighted median,4,2.169,1.055,8.748,0.0397,0.872815361,0.605644975,0.336745338,1.19E-06
RIPK2,BannerBBDP,ANX,Inverse variance weighted,2,1.953,0.951,7.048,0.04,NA,0.466152834,NA,4.97E-05
OPTN,BannerBBDP,ANX,Inverse variance weighted,4,-1.441,0.702,0.237,0.0401,0.835991138,0.945912793,0.91668885,5.61E-07
GCSP,BannerBBDP,ANX,Inverse variance weighted,4,-1.558,0.76,0.211,0.0404,0.724077449,0.884574004,0.946812951,1.19E-07
RIMS3,BannerBBDP,ANX,Inverse variance weighted,3,3.83,1.871,46.067,0.0407,0.473241494,0.185283323,0.340089187,5.04E-08
EIF1,BannerBBDP,ANX,Inverse variance weighted,2,-5.185,2.533,0.006,0.0407,NA,0.897267753,NA,1.66E-07
PLAT3,BannerBBDP,ANX,Inverse variance weighted,2,2.489,1.216,12.047,0.0408,NA,0.480208911,NA,3.51E-07
3HIDH,BannerBBDP,ANX,Inverse variance weighted,2,-1.215,0.595,0.297,0.0413,NA,0.322669401,NA,0.037488137
TM240,BannerBBDP,ANX,Inverse variance weighted,2,-3.098,1.519,0.045,0.0415,NA,0.963964192,NA,1.37E-06
MK12,BannerBBDP,ANX,Wald ratio,1,10.597,5.203,40019.37,0.0417,NA,NA,NA,4.01E-06
DEN6B,BannerBBDP,ANX,Wald ratio,1,-264.324,129.777,0,0.0417,NA,NA,NA,5.75E-06
PLXB2,BannerBBDP,ANX,Wald ratio,1,12.767,6.268,350287.5,0.0417,NA,NA,NA,4.24E-05
SELO,BannerBBDP,ANX,Wald ratio,1,3.27,1.605,26.307,0.0417,NA,NA,NA,5.87E-06
GCP6,BannerBBDP,ANX,Wald ratio,1,-1.755,0.862,0.173,0.0417,NA,NA,NA,2.73E-06
MK11,BannerBBDP,ANX,Wald ratio,1,4.486,2.203,88.765,0.0417,NA,NA,NA,1.76E-06
PHF14,BannerBBDP,ANX,Inverse variance weighted,4,-2.517,1.236,0.081,0.0417,0.48864871,0.691550462,0.883120127,1.29E-05
GRM3,BannerBBDP,ANX,Inverse variance weighted,4,-5.029,2.477,0.007,0.0423,0.715182629,0.622183664,0.404950643,4.62E-07
AAKB2,BannerBBDP,ANX,Inverse variance weighted,2,-2.069,1.019,0.126,0.0424,NA,0.865003109,NA,1.93E-06
LETM1,BannerBBDP,ANX,Inverse variance weighted,2,4.816,2.377,123.476,0.0427,NA,0.963011575,NA,2.14E-07
MYCT,BannerBBDP,ANX,Inverse variance weighted,5,-1.165,0.578,0.312,0.0438,0.851860341,0.932670376,0.833584101,1.71E-07
CTBL1,BannerBBDP,ANX,Inverse variance weighted,2,-4.366,2.172,0.013,0.0444,NA,0.21864062,NA,3.52E-07
GRL1A,BannerBBDP,ANX,Inverse variance weighted,6,-0.928,0.463,0.395,0.0449,0.556235073,0.69306892,0.860008567,2.75E-07
SCD,BannerBBDP,ANX,Wald ratio,1,-1.402,0.7,0.246,0.0452,NA,NA,NA,1.15E-06
PHAG1,BannerBBDP,ANX,Inverse variance weighted,3,1.616,0.807,5.035,0.0452,0.590222321,0.484816698,0.476677663,0.00132889
UBP13,BannerBBDP,ANX,Inverse variance weighted,4,-1.837,0.919,0.159,0.0455,0.76921216,0.601562744,0.367008947,2.83E-06
OTU1,BannerBBDP,ANX,Inverse variance weighted,3,-1.638,0.82,0.194,0.0457,0.987785873,0.338008124,0.379729949,0.001168928
VIAAT,BannerBBDP,ANX,Inverse variance weighted,2,2.363,1.183,10.62,0.0457,NA,0.797645772,NA,2.68E-06
SORC1,BannerBBDP,ANX,MR Egger,7,3.564,1.35,35.312,0.046,0.569460279,0.115114566,0.052889294,7.06E-06
INP5K,BannerBBDP,ANX,Simple mode,4,12.922,3.954,409041.4,0.0469,0.002450083,0.002925895,0.625483302,1.28E-07
IDHP,BannerBBDP,ANX,Inverse variance weighted,3,-2.959,1.49,0.052,0.047,0.850057953,0.981447952,0.973652736,0.008568001
YAP1,BannerBBDP,ANX,Inverse variance weighted,3,-2.237,1.128,0.107,0.0473,0.974845772,0.864671087,0.685603477,1.16E-06
PPAC,BannerBBDP,ANX,Inverse variance weighted,5,0.561,0.283,1.753,0.0475,0.920767674,0.974327916,0.99775706,0.053981393
HMGB1,BannerBBDP,ANX,Inverse variance weighted,7,2.396,1.211,10.984,0.0478,0.833487415,0.900964484,0.784985344,1.88E-07
