"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"PVR","BannerBBDP","ALZ","Wald ratio",1,3.61,0.268,36.954,1.78e-41,NA,NA,NA,0.003499899
"CD2AP","BannerBBDP","ALZ","Inverse variance weighted",2,-3.273,0.524,0.038,4.06e-10,NA,NA,NA,8.04e-07
"PICAL","BannerBBDP","ALZ","Wald ratio",1,37.268,8.186,1.532125e+16,5.3e-06,NA,NA,NA,1.17e-05
"OMGP","BannerBBDP","ALZ","Wald ratio",1,0.982,0.232,2.669,2.4e-05,NA,NA,NA,0.975333897
"EVI2A","BannerBBDP","ALZ","Wald ratio",1,0.955,0.226,2.598,2.4e-05,NA,NA,NA,8.88e-07
"ACADV","BannerBBDP","ALZ","Inverse variance weighted",2,-1.379,0.33,0.252,2.95e-05,NA,NA,NA,0.320080846
"GBRAP","BannerBBDP","ALZ","Inverse variance weighted",3,6.075,1.507,434.73,5.57e-05,NA,NA,NA,0.000580462
"ERCC2","BannerBBDP","ALZ","Inverse variance weighted",2,-3.313,0.83,0.036,6.59e-05,NA,NA,NA,7.03e-07
"T106B","BannerBBDP","ALZ","Inverse variance weighted",2,0.347,0.087,1.415,6.87e-05,NA,NA,NA,0.995759562
"SHIP1","BannerBBDP","ALZ","Inverse variance weighted",3,-1.062,0.268,0.346,7.37e-05,NA,NA,NA,0.00012439
"OARD1","BannerBBDP","ALZ","Wald ratio",1,1.793,0.453,6.007,7.48e-05,NA,NA,NA,0.01425962
"A16L1","BannerBBDP","ALZ","Inverse variance weighted",2,-4.83,1.249,0.008,0.00011,NA,NA,NA,5.24e-06
"GRL1A","BannerBBDP","ALZ","Inverse variance weighted",5,1.218,0.32,3.379,0.000139,NA,NA,NA,1.11e-06
"COG7","BannerBBDP","ALZ","Inverse variance weighted",3,2.23,0.6,9.304,0.000202,NA,NA,NA,1.52e-07
"ACE","BannerBBDP","ALZ","Inverse variance weighted",2,0.548,0.15,1.73,0.000247,NA,NA,NA,0.793321957
"MTSS2","BannerBBDP","ALZ","Wald ratio",1,1.486,0.406,4.42,0.000256,NA,NA,NA,5.91e-06
"VAC14","BannerBBDP","ALZ","Wald ratio",1,256.339,70.104,2.122297e+111,0.000256,NA,NA,NA,9.15e-08
"VATA","BannerBBDP","ALZ","Wald ratio",1,-6.221,1.748,0.002,0.000372,NA,NA,NA,1.61e-05
"PPIB","BannerBBDP","ALZ","Wald ratio",1,-29.211,8.249,0,0.000399,NA,NA,NA,2.74e-06
"ANS1A","BannerBBDP","ALZ","Inverse variance weighted",2,-9.587,2.732,0,0.000449,NA,NA,NA,2.54e-07
"DMWD","BannerBBDP","ALZ","Wald ratio",1,4.669,1.33,106.55,0.000449,NA,NA,NA,3.11e-07
"BIN1","BannerBBDP","ALZ","Inverse variance weighted",5,-2.754,0.785,0.064,0.000451,NA,NA,NA,6.27e-06
"SYEM","BannerBBDP","ALZ","Wald ratio",1,-0.306,0.088,0.736,0.000538,NA,NA,NA,1.65e-06
"CLUS","BannerBBDP","ALZ","Inverse variance weighted",3,3.561,1.038,35.186,0.000603,NA,NA,NA,1.02e-07
"SPTN4","BannerBBDP","ALZ","Inverse variance weighted",3,-3.229,0.943,0.04,0.00062,NA,NA,NA,7.1e-08
"KPCB","BannerBBDP","ALZ","Inverse variance weighted",6,-1.24,0.363,0.29,0.000631,NA,NA,NA,1.34e-07
"MARK2","BannerBBDP","ALZ","Wald ratio",1,6.794,2.006,892.466,0.000709,NA,NA,NA,9.49e-05
"VP9D1","BannerBBDP","ALZ","Inverse variance weighted",2,-4.297,1.272,0.014,0.000732,NA,NA,NA,9e-06
"BICD2","BannerBBDP","ALZ","Wald ratio",1,6.352,1.891,573.802,0.000782,NA,NA,NA,0.000457337
"WDR12","BannerBBDP","ALZ","Wald ratio",1,-2.874,0.857,0.056,0.000804,NA,NA,NA,6.03e-07
"CLIP1","BannerBBDP","ALZ","Wald ratio",1,-5.65,1.687,0.004,0.000811,NA,NA,NA,2.2e-08
"CCZ1B","BannerBBDP","ALZ","Inverse variance weighted",7,-1.303,0.392,0.272,0.000894,NA,NA,NA,7.84e-05
"VP33A","BannerBBDP","ALZ","Inverse variance weighted",2,5.63,1.701,278.587,0.000934,NA,NA,NA,2.05e-08
"I5P1","BannerBBDP","ALZ","Inverse variance weighted",4,1.346,0.41,3.844,0.00102,NA,NA,NA,3.44e-07
"CD5L","BannerBBDP","ALZ","Inverse variance weighted",2,0.651,0.201,1.918,0.00118,NA,NA,NA,3.03e-07
"ACSF2","BannerBBDP","ALZ","Inverse variance weighted",2,1.274,0.395,3.574,0.00126,NA,NA,NA,5.74e-08
"BCAR1","BannerBBDP","ALZ","Wald ratio",1,-34.512,10.732,0,0.0013,NA,NA,NA,1.59e-06
"OSBL1","BannerBBDP","ALZ","Inverse variance weighted",3,-1.791,0.559,0.167,0.00136,NA,NA,NA,4.86e-08
"PLTP","BannerBBDP","ALZ","Inverse variance weighted",2,4.753,1.503,115.981,0.00156,NA,NA,NA,2.66e-07
"SNX1","BannerBBDP","ALZ","Inverse variance weighted",2,2.272,0.72,9.699,0.0016,NA,NA,NA,7.55e-06
"STAT2","BannerBBDP","ALZ","Inverse variance weighted",3,-1.797,0.571,0.166,0.00166,NA,NA,NA,2.52e-06
"KCRM","BannerBBDP","ALZ","Inverse variance weighted",2,0.377,0.121,1.458,0.00182,NA,NA,NA,6.86e-07
"C4BPA","BannerBBDP","ALZ","Inverse variance weighted",3,-1.119,0.359,0.327,0.00183,NA,NA,NA,1.21e-07
"ACOT8","BannerBBDP","ALZ","Inverse variance weighted",3,0.536,0.172,1.709,0.00188,NA,NA,NA,0.000283321
"PABP1","BannerBBDP","ALZ","Wald ratio",1,-487.417,157.616,0,0.00199,NA,NA,NA,1.92e-07
"RLA1","BannerBBDP","ALZ","Wald ratio",1,-1.057,0.343,0.347,0.00204,NA,NA,NA,2.51e-07
"TT39C","BannerBBDP","ALZ","Wald ratio",1,3.867,1.269,47.795,0.00231,NA,NA,NA,7.97e-08
"MUTA","BannerBBDP","ALZ","Wald ratio",1,0.405,0.133,1.5,0.00237,NA,NA,NA,0.000517717
"RASL1","BannerBBDP","ALZ","Inverse variance weighted",4,0.605,0.199,1.831,0.0024,NA,NA,NA,0.008984633
"WDR91","BannerBBDP","ALZ","Inverse variance weighted",2,-2.045,0.677,0.129,0.00252,NA,NA,NA,7.45e-07
"SPIR2","BannerBBDP","ALZ","Wald ratio",1,0.877,0.292,2.403,0.0027,NA,NA,NA,1.7e-07
"PHAX","BannerBBDP","ALZ","Inverse variance weighted",4,-0.8,0.267,0.449,0.00271,NA,NA,NA,3.96e-07
"RIMS3","BannerBBDP","ALZ","Inverse variance weighted",2,1.561,0.523,4.766,0.00283,NA,NA,NA,7.87e-06
"S20A2","BannerBBDP","ALZ","Wald ratio",1,0.622,0.209,1.862,0.00288,NA,NA,NA,0.000454619
"CHIN","BannerBBDP","ALZ","Inverse variance weighted",5,-1.281,0.43,0.278,0.00289,NA,NA,NA,1.25e-07
"TR150","BannerBBDP","ALZ","Wald ratio",1,-1.249,0.422,0.287,0.00307,NA,NA,NA,7.06e-08
"KCNC2","BannerBBDP","ALZ","Inverse variance weighted",3,-1.639,0.554,0.194,0.00308,NA,NA,NA,2.65e-07
"EFTS","BannerBBDP","ALZ","Wald ratio",1,0.385,0.13,1.47,0.00316,NA,NA,NA,0.285922368
"CDK4","BannerBBDP","ALZ","Wald ratio",1,-2.509,0.85,0.081,0.00316,NA,NA,NA,5.72e-06
"ARG28","BannerBBDP","ALZ","Inverse variance weighted",6,-0.541,0.185,0.582,0.00338,NA,NA,NA,2.42e-07
"NB5R1","BannerBBDP","ALZ","Inverse variance weighted",2,-1.595,0.546,0.203,0.0035,NA,NA,NA,8.75e-08
"RL28","BannerBBDP","ALZ","Inverse variance weighted",5,-2.357,0.809,0.095,0.00358,NA,NA,NA,3.28e-07
"MT3","BannerBBDP","ALZ","Inverse variance weighted",2,0.596,0.205,1.816,0.0037,NA,NA,NA,1.84e-07
"OTU1","BannerBBDP","ALZ","Inverse variance weighted",3,-0.858,0.296,0.424,0.00373,NA,NA,NA,3.91e-07
"PHAG1","BannerBBDP","ALZ","Inverse variance weighted",5,0.977,0.337,2.656,0.00373,NA,NA,NA,8.85e-06
"GP158","BannerBBDP","ALZ","Inverse variance weighted",3,3.031,1.057,20.708,0.00413,NA,NA,NA,8.96e-08
"PAK2","BannerBBDP","ALZ","Inverse variance weighted",4,-3.12,1.088,0.044,0.00413,NA,NA,NA,4.97e-07
"CATH","BannerBBDP","ALZ","Inverse variance weighted",5,-0.155,0.054,0.857,0.00422,NA,NA,NA,4.53e-07
"MAOM","BannerBBDP","ALZ","Inverse variance weighted",2,1.217,0.425,3.375,0.00422,NA,NA,NA,6.99e-08
"LMCD1","BannerBBDP","ALZ","Wald ratio",1,-0.994,0.349,0.37,0.00439,NA,NA,NA,1.14e-07
"CK054","BannerBBDP","ALZ","Inverse variance weighted",2,0.196,0.069,1.216,0.0044,NA,NA,NA,0.122480435
"MADD","BannerBBDP","ALZ","Inverse variance weighted",3,0.518,0.182,1.679,0.00448,NA,NA,NA,1.87e-07
"VPS45","BannerBBDP","ALZ","Wald ratio",1,25.423,8.991,109921700000,0.00469,NA,NA,NA,1.06e-05
"PKHO1","BannerBBDP","ALZ","Wald ratio",1,2.841,1.005,17.131,0.00469,NA,NA,NA,1.55e-05
"MYCT","BannerBBDP","ALZ","Inverse variance weighted",3,-1.62,0.574,0.198,0.00474,NA,NA,NA,1.66e-07
"MAP1S","BannerBBDP","ALZ","Inverse variance weighted",4,-0.662,0.234,0.516,0.00475,NA,NA,NA,1.08e-06
"CATH","BannerBBDP","ALZ","Weighted median",5,-0.161,0.057,0.851,0.00476,NA,NA,NA,4.53e-07
"KPCB","BannerBBDP","ALZ","Weighted median",6,-1.245,0.442,0.288,0.00482,NA,NA,NA,1.34e-07
"PRAG1","BannerBBDP","ALZ","Inverse variance weighted",3,-1.01,0.359,0.364,0.00494,NA,NA,NA,4.94e-07
"ESYT1","BannerBBDP","ALZ","Wald ratio",1,-3.459,1.233,0.031,0.00505,NA,NA,NA,3.16e-07
"CNPY2","BannerBBDP","ALZ","Wald ratio",1,-0.745,0.266,0.475,0.00505,NA,NA,NA,0.353524606
"CISY","BannerBBDP","ALZ","Wald ratio",1,2.022,0.721,7.554,0.00505,NA,NA,NA,0.001426476
"CQ10A","BannerBBDP","ALZ","Wald ratio",1,-1.043,0.372,0.352,0.00505,NA,NA,NA,0.00036271
"MYL6B","BannerBBDP","ALZ","Wald ratio",1,-107.022,38.166,0,0.00505,NA,NA,NA,3.38e-06
"RNF41","BannerBBDP","ALZ","Wald ratio",1,-70.147,25.016,0,0.00505,NA,NA,NA,1.69e-05
"CD38","BannerBBDP","ALZ","Inverse variance weighted",5,-0.262,0.094,0.769,0.00513,NA,NA,NA,7.3e-06
"TAGL","BannerBBDP","ALZ","Wald ratio",1,1.616,0.58,5.034,0.0053,NA,NA,NA,3.39e-06
"PA1B2","BannerBBDP","ALZ","Wald ratio",1,1.426,0.512,4.163,0.0053,NA,NA,NA,3.34e-06
"RN214","BannerBBDP","ALZ","Wald ratio",1,21.836,7.831,3044121000,0.0053,NA,NA,NA,3.19e-08
"ODO2","BannerBBDP","ALZ","Wald ratio",1,-3.282,1.182,0.038,0.0055,NA,NA,NA,1.13e-05
"TMED5","BannerBBDP","ALZ","Inverse variance weighted",2,0.577,0.209,1.781,0.00578,NA,NA,NA,3.15e-06
"TBB2A","BannerBBDP","ALZ","Wald ratio",1,8.123,2.954,3370.522,0.00596,NA,NA,NA,4.98e-08
"BPHL","BannerBBDP","ALZ","Wald ratio",1,0.196,0.071,1.216,0.00596,NA,NA,NA,2.95e-06
"VASP","BannerBBDP","ALZ","Inverse variance weighted",2,8.943,3.262,7655.414,0.00611,NA,NA,NA,3.66e-07
"PRS6A","BannerBBDP","ALZ","Wald ratio",1,3.846,1.403,46.8,0.00613,NA,NA,NA,1.24e-06
"SKI8","BannerBBDP","ALZ","Inverse variance weighted",3,-1.411,0.516,0.244,0.00619,NA,NA,NA,2.09e-08
"EPN3","BannerBBDP","ALZ","Inverse variance weighted",2,0.752,0.276,2.12,0.00643,NA,NA,NA,3.04e-07
"MTEF4","BannerBBDP","ALZ","Inverse variance weighted",3,-0.421,0.155,0.656,0.00648,NA,NA,NA,3.13e-07
"RB27A","BannerBBDP","ALZ","Wald ratio",1,2.431,0.896,11.374,0.00664,NA,NA,NA,2.15e-06
"GELS","BannerBBDP","ALZ","Wald ratio",1,1.724,0.64,5.604,0.00706,NA,NA,NA,8.04e-08
"STOM","BannerBBDP","ALZ","Wald ratio",1,-2.65,0.984,0.071,0.00706,NA,NA,NA,3.82e-07
"FTO","BannerBBDP","ALZ","Inverse variance weighted",7,-0.8,0.297,0.449,0.00709,NA,NA,NA,4.2e-07
"HDAC5","BannerBBDP","ALZ","Inverse variance weighted",2,-2.068,0.769,0.126,0.00714,NA,NA,NA,4.29e-08
"L2HDH","BannerBBDP","ALZ","Inverse variance weighted",2,-0.567,0.212,0.567,0.00743,NA,NA,NA,2.83e-06
"EI2BB","BannerBBDP","ALZ","Inverse variance weighted",2,30.374,11.368,1.553553e+13,0.00754,NA,NA,NA,2.24e-07
"RL27A","BannerBBDP","ALZ","Inverse variance weighted",4,-4.224,1.589,0.015,0.00784,NA,NA,NA,0.000241266
"TBB4A","BannerBBDP","ALZ","Inverse variance weighted",3,2.269,0.857,9.671,0.0081,NA,NA,NA,7.13e-08
"VIME","BannerBBDP","ALZ","Wald ratio",1,-0.524,0.198,0.592,0.00812,NA,NA,NA,6.61e-06
"GLSL","BannerBBDP","ALZ","Inverse variance weighted",3,-1.067,0.403,0.344,0.00813,NA,NA,NA,3.04e-06
"PRP16","BannerBBDP","ALZ","Inverse variance weighted",2,1.121,0.425,3.068,0.00831,NA,NA,NA,9.8e-07
"DNJA4","BannerBBDP","ALZ","Inverse variance weighted",4,-0.532,0.202,0.588,0.00835,NA,NA,NA,6.13e-08
"NCBP1","BannerBBDP","ALZ","Wald ratio",1,-1.191,0.455,0.304,0.00878,NA,NA,NA,4.06e-07
"GNAQ","BannerBBDP","ALZ","Inverse variance weighted",2,-1.613,0.616,0.199,0.0088,NA,NA,NA,2.71e-07
"TCPR1","BannerBBDP","ALZ","Inverse variance weighted",3,0.676,0.258,1.966,0.00881,NA,NA,NA,0.000233932
"RM47","BannerBBDP","ALZ","Inverse variance weighted",2,-2.082,0.796,0.125,0.00893,NA,NA,NA,3.81e-07
"ABRAL","BannerBBDP","ALZ","Wald ratio",1,-2.081,0.802,0.125,0.00943,NA,NA,NA,4.44e-07
"QPCT","BannerBBDP","ALZ","Inverse variance weighted",3,0.375,0.144,1.454,0.00952,NA,NA,NA,1.31e-07
"PSN1","BannerBBDP","ALZ","Wald ratio",1,0.991,0.382,2.694,0.00955,NA,NA,NA,0.000642616
"PPN","BannerBBDP","ALZ","Wald ratio",1,0.489,0.188,1.63,0.00955,NA,NA,NA,2.3e-06
"MESD","BannerBBDP","ALZ","Inverse variance weighted",5,1.114,0.43,3.048,0.00956,NA,NA,NA,2.3e-07
"SPRC","BannerBBDP","ALZ","Inverse variance weighted",3,-0.772,0.299,0.462,0.00975,NA,NA,NA,8.29e-08
"SCAM2","BannerBBDP","ALZ","Wald ratio",1,-1.415,0.548,0.243,0.00988,NA,NA,NA,5.08e-06
"CSK","BannerBBDP","ALZ","Wald ratio",1,-6.005,2.328,0.002,0.00988,NA,NA,NA,4.62e-07
"CPLX3","BannerBBDP","ALZ","Wald ratio",1,-8.62,3.341,0,0.00988,NA,NA,NA,1.67e-06
"MPI","BannerBBDP","ALZ","Wald ratio",1,-0.432,0.167,0.649,0.00988,NA,NA,NA,0.102460257
"ULK3","BannerBBDP","ALZ","Wald ratio",1,0.37,0.143,1.447,0.00988,NA,NA,NA,0.121354494
"COX5A","BannerBBDP","ALZ","Wald ratio",1,-10.062,3.9,0,0.00988,NA,NA,NA,1.1e-06
"C42S2","BannerBBDP","ALZ","Inverse variance weighted",2,-0.672,0.262,0.511,0.0104,NA,NA,NA,5.58e-05
"LC7L3","BannerBBDP","ALZ","Inverse variance weighted",2,-4.065,1.593,0.017,0.0107,NA,NA,NA,4.44e-07
"DUS26","BannerBBDP","ALZ","Wald ratio",1,0.643,0.252,1.902,0.0108,NA,NA,NA,7.65e-07
"SHLB1","BannerBBDP","ALZ","Wald ratio",1,1.415,0.555,4.117,0.0108,NA,NA,NA,5.63e-07
"HINT1","BannerBBDP","ALZ","Wald ratio",1,-0.777,0.305,0.46,0.0109,NA,NA,NA,0.808982263
"LYRM7","BannerBBDP","ALZ","Wald ratio",1,-1.173,0.461,0.309,0.0109,NA,NA,NA,3.35e-05
"PP1R7","BannerBBDP","ALZ","Inverse variance weighted",2,3.827,1.504,45.932,0.0109,NA,NA,NA,6.32e-08
"ACAP3","BannerBBDP","ALZ","Inverse variance weighted",2,1.781,0.701,5.935,0.0111,NA,NA,NA,5.56e-07
"TOM22","BannerBBDP","ALZ","Wald ratio",1,5.825,2.295,338.672,0.0112,NA,NA,NA,1.51e-06
"GTPB1","BannerBBDP","ALZ","Wald ratio",1,-62.024,24.441,0,0.0112,NA,NA,NA,1.57e-07
"SUN2","BannerBBDP","ALZ","Wald ratio",1,-1.178,0.464,0.308,0.0112,NA,NA,NA,1.71e-06
"MTEF4","BannerBBDP","ALZ","Weighted median",3,-0.428,0.169,0.652,0.0112,NA,NA,NA,3.13e-07
"IFIT2","BannerBBDP","ALZ","Inverse variance weighted",3,-0.515,0.203,0.597,0.0112,NA,NA,NA,2.98e-07
"CRIP2","BannerBBDP","ALZ","Wald ratio",1,8.034,3.172,3084.434,0.0113,NA,NA,NA,1.29e-07
"CRIP1","BannerBBDP","ALZ","Wald ratio",1,-0.98,0.387,0.375,0.0113,NA,NA,NA,1.35e-05
"RHDF1","BannerBBDP","ALZ","Inverse variance weighted",2,0.699,0.276,2.011,0.0114,NA,NA,NA,3.41e-07
"TM1L2","BannerBBDP","ALZ","Wald ratio",1,-1.068,0.423,0.344,0.0115,NA,NA,NA,0.03553084
"NR2C2","BannerBBDP","ALZ","Inverse variance weighted",3,-0.775,0.307,0.46,0.0115,NA,NA,NA,2.91e-05
"ASPH1","BannerBBDP","ALZ","Wald ratio",1,0.27,0.108,1.311,0.0121,NA,NA,NA,3.28e-07
"MVP","BannerBBDP","ALZ","Wald ratio",1,2.579,1.028,13.187,0.0121,NA,NA,NA,5.82e-07
"SE6L2","BannerBBDP","ALZ","Wald ratio",1,4.164,1.659,64.304,0.0121,NA,NA,NA,2.11e-07
"CDIPT","BannerBBDP","ALZ","Wald ratio",1,1.891,0.753,6.624,0.0121,NA,NA,NA,6.25e-08
"PRRT2","BannerBBDP","ALZ","Wald ratio",1,568.627,226.58,8.948788e+246,0.0121,NA,NA,NA,1.99e-07
"AT5F1","BannerBBDP","ALZ","Simple mode",4,-5.739,1.057,0.003,0.0123,NA,NA,NA,2.68e-08
"LASP1","BannerBBDP","ALZ","Wald ratio",1,-3.802,1.522,0.022,0.0125,NA,NA,NA,1.14e-07
"PSB7","BannerBBDP","ALZ","Inverse variance weighted",4,1.541,0.619,4.667,0.0128,NA,NA,NA,1.18e-07
"CA052","BannerBBDP","ALZ","Inverse variance weighted",2,-0.63,0.253,0.532,0.0129,NA,NA,NA,2.95e-05
"ANKH","BannerBBDP","ALZ","Inverse variance weighted",4,1.185,0.477,3.269,0.013,NA,NA,NA,5.24e-08
"CELF4","BannerBBDP","ALZ","Inverse variance weighted",5,-0.633,0.255,0.531,0.0131,NA,NA,NA,5.7e-07
"EHD3","BannerBBDP","ALZ","Inverse variance weighted",6,1.292,0.521,3.64,0.0132,NA,NA,NA,3.91e-06
"GRIK3","BannerBBDP","ALZ","Inverse variance weighted",4,-1.229,0.496,0.293,0.0132,NA,NA,NA,2.57e-05
"TYDP2","BannerBBDP","ALZ","Wald ratio",1,-6.701,2.706,0.001,0.0133,NA,NA,NA,5.73e-07
"LIPA4","BannerBBDP","ALZ","Inverse variance weighted",3,-1.545,0.624,0.213,0.0133,NA,NA,NA,1.07e-06
"PTGR2","BannerBBDP","ALZ","Inverse variance weighted",2,0.297,0.12,1.345,0.0135,NA,NA,NA,0.121722034
"NCAS2","BannerBBDP","ALZ","Inverse variance weighted",2,-1.766,0.716,0.171,0.0137,NA,NA,NA,5.04e-08
"IFIT5","BannerBBDP","ALZ","Inverse variance weighted",2,0.581,0.235,1.787,0.0137,NA,NA,NA,0.080388503
"S19A1","BannerBBDP","ALZ","Inverse variance weighted",2,-1.188,0.483,0.305,0.0138,NA,NA,NA,3.17e-07
"ZC3HE","BannerBBDP","ALZ","Wald ratio",1,-2.553,1.038,0.078,0.0139,NA,NA,NA,4.96e-07
"STX6","BannerBBDP","ALZ","Inverse variance weighted",4,-1.134,0.461,0.322,0.0139,NA,NA,NA,0.031947659
"MADD","BannerBBDP","ALZ","Weighted median",3,0.487,0.198,1.627,0.0139,NA,NA,NA,1.87e-07
"NAA15","BannerBBDP","ALZ","Inverse variance weighted",2,3.017,1.231,20.436,0.0142,NA,NA,NA,7.07e-08
"COG6","BannerBBDP","ALZ","Inverse variance weighted",2,1.574,0.643,4.825,0.0143,NA,NA,NA,2.24e-07
"DEK","BannerBBDP","ALZ","Inverse variance weighted",2,1.95,0.797,7.031,0.0144,NA,NA,NA,4.1e-08
"MTHR","BannerBBDP","ALZ","Inverse variance weighted",3,0.25,0.102,1.284,0.0144,NA,NA,NA,2.73e-06
"ACL6B","BannerBBDP","ALZ","Inverse variance weighted",2,6.862,2.809,954.926,0.0146,NA,NA,NA,7.24e-08
"SNW1","BannerBBDP","ALZ","Inverse variance weighted",2,-1.837,0.753,0.159,0.0147,NA,NA,NA,1.23e-07
"MSRA","BannerBBDP","ALZ","Inverse variance weighted",4,-0.823,0.337,0.439,0.0147,NA,NA,NA,1.73e-07
"NDUF7","BannerBBDP","ALZ","Wald ratio",1,168.046,68.892,9.577898e+72,0.0147,NA,NA,NA,2.15e-05
"CEBOS","BannerBBDP","ALZ","Wald ratio",1,-0.925,0.379,0.397,0.0147,NA,NA,NA,7.51e-06
"GPT11","BannerBBDP","ALZ","Inverse variance weighted",2,4.229,1.741,68.668,0.0151,NA,NA,NA,3.31e-07
"DNJA4","BannerBBDP","ALZ","Weighted median",4,-0.587,0.242,0.556,0.0153,NA,NA,NA,6.13e-08
"LXN","BannerBBDP","ALZ","Inverse variance weighted",2,0.215,0.089,1.24,0.0153,NA,NA,NA,0.141161876
"IFIT3","BannerBBDP","ALZ","Inverse variance weighted",2,-0.759,0.314,0.468,0.0156,NA,NA,NA,6.49e-06
"RT25","BannerBBDP","ALZ","Inverse variance weighted",2,2.276,0.942,9.741,0.0157,NA,NA,NA,3.91e-07
"GGYF1","BannerBBDP","ALZ","Wald ratio",1,43.448,17.983,7.400434e+18,0.0157,NA,NA,NA,2.85e-07
"GBB2","BannerBBDP","ALZ","Wald ratio",1,-23.88,9.884,0,0.0157,NA,NA,NA,6.91e-08
"BBS2","BannerBBDP","ALZ","Inverse variance weighted",2,-3.728,1.545,0.024,0.0158,NA,NA,NA,5.93e-08
"ADA10","BannerBBDP","ALZ","Inverse variance weighted",4,-1.019,0.423,0.361,0.0159,NA,NA,NA,7.26e-08
"COTL1","BannerBBDP","ALZ","Inverse variance weighted",5,1.007,0.418,2.738,0.016,NA,NA,NA,2.73e-08
"KCD16","BannerBBDP","ALZ","Inverse variance weighted",3,2.029,0.846,7.609,0.0165,NA,NA,NA,0.000282408
"MXRA7","BannerBBDP","ALZ","Inverse variance weighted",2,-0.693,0.291,0.5,0.0172,NA,NA,NA,3.74e-07
"CD38","BannerBBDP","ALZ","Weighted median",5,-0.236,0.099,0.79,0.0174,NA,NA,NA,7.3e-06
"ATN1","BannerBBDP","ALZ","Wald ratio",1,-2.575,1.083,0.076,0.0174,NA,NA,NA,1.61e-06
"ENOG","BannerBBDP","ALZ","Wald ratio",1,1.258,0.529,3.518,0.0174,NA,NA,NA,1.76e-06
"SRSF4","BannerBBDP","ALZ","Wald ratio",1,7.216,3.034,1360.367,0.0174,NA,NA,NA,1.31e-06
"EPB41","BannerBBDP","ALZ","Wald ratio",1,-1.004,0.422,0.366,0.0174,NA,NA,NA,3.6e-08
"C10","BannerBBDP","ALZ","Wald ratio",1,9.398,3.951,12059.56,0.0174,NA,NA,NA,4.84e-07
"A1AT","BannerBBDP","ALZ","Inverse variance weighted",4,0.27,0.114,1.31,0.0175,NA,NA,NA,6.08e-07
"LARP7","BannerBBDP","ALZ","Inverse variance weighted",3,1.655,0.699,5.234,0.0179,NA,NA,NA,6.37e-07
"EFGM","BannerBBDP","ALZ","Inverse variance weighted",3,-0.622,0.263,0.537,0.0182,NA,NA,NA,9.6e-06
"AGFG2","BannerBBDP","ALZ","Inverse variance weighted",2,1.235,0.524,3.439,0.0184,NA,NA,NA,3.2e-06
"DCTP1","BannerBBDP","ALZ","Wald ratio",1,-3.839,1.629,0.022,0.0185,NA,NA,NA,1.24e-07
"SPS2","BannerBBDP","ALZ","Wald ratio",1,-266.627,113.173,0,0.0185,NA,NA,NA,6.71e-08
"SMAKA","BannerBBDP","ALZ","Wald ratio",1,1.359,0.577,3.893,0.0185,NA,NA,NA,5.94e-07
"TSN33","BannerBBDP","ALZ","Inverse variance weighted",4,-0.78,0.332,0.458,0.0188,NA,NA,NA,1.86e-07
"RN141","BannerBBDP","ALZ","Inverse variance weighted",2,0.347,0.148,1.414,0.0189,NA,NA,NA,5.1e-08
"ACM1","BannerBBDP","ALZ","Wald ratio",1,-3.034,1.293,0.048,0.0189,NA,NA,NA,1.53e-06
"TM223","BannerBBDP","ALZ","Wald ratio",1,3.459,1.474,31.794,0.0189,NA,NA,NA,1.06e-06
"STX5","BannerBBDP","ALZ","Wald ratio",1,-12.597,5.366,0,0.0189,NA,NA,NA,9.21e-07
"NXF1","BannerBBDP","ALZ","Wald ratio",1,6.916,2.946,1007.937,0.0189,NA,NA,NA,1.34e-05
"ITA2","BannerBBDP","ALZ","Inverse variance weighted",4,-0.684,0.291,0.505,0.019,NA,NA,NA,1.8e-06
"LSM6","BannerBBDP","ALZ","Inverse variance weighted",4,-0.869,0.371,0.419,0.0193,NA,NA,NA,1.48e-07
"IF4H","BannerBBDP","ALZ","Inverse variance weighted",3,2.347,1.003,10.455,0.0193,NA,NA,NA,4.73e-08
"C1QC","BannerBBDP","ALZ","Inverse variance weighted",2,0.745,0.319,2.107,0.0195,NA,NA,NA,1.11e-07
"TTPAL","BannerBBDP","ALZ","Inverse variance weighted",4,-1.105,0.475,0.331,0.0199,NA,NA,NA,2.85e-07
"C1QB","BannerBBDP","ALZ","Inverse variance weighted",2,0.698,0.301,2.011,0.0202,NA,NA,NA,1.1e-07
"PI51B","BannerBBDP","ALZ","Inverse variance weighted",4,0.663,0.285,1.94,0.0202,NA,NA,NA,1.98e-07
"2A5A","BannerBBDP","ALZ","Wald ratio",1,-8.2,3.55,0,0.0209,NA,NA,NA,1.02e-07
"GPC5B","BannerBBDP","ALZ","Wald ratio",1,-0.582,0.253,0.559,0.0216,NA,NA,NA,0.005395429
"C1QA","BannerBBDP","ALZ","Inverse variance weighted",2,0.905,0.395,2.471,0.0219,NA,NA,NA,5.98e-07
"RL23","BannerBBDP","ALZ","Inverse variance weighted",2,10.412,4.545,33270.82,0.022,NA,NA,NA,8.84e-08
"HHATL","BannerBBDP","ALZ","Wald ratio",1,0.309,0.135,1.362,0.0223,NA,NA,NA,3.18e-05
