"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"CCDC174","Brain Amygdala","ANX","Wald ratio",1,-0.127,0.038,0.88,0.000899,NA,NA,NA,0.755937277
"METTL22","Brain Amygdala","ANX","Wald ratio",1,0.186,0.06,1.204,0.00215,NA,NA,NA,0.121339704
"ZNF407-AS1","Brain Amygdala","ANX","Wald ratio",1,-0.141,0.047,0.869,0.0027,NA,NA,NA,0.579278464
"CBLL1-AS1","Brain Amygdala","ANX","Wald ratio",1,-0.179,0.061,0.836,0.0031,NA,NA,NA,0.384071309
"C20orf203","Brain Amygdala","ANX","Wald ratio",1,-0.169,0.058,0.845,0.00379,NA,NA,NA,0.389900439
"PPM1F-AS1","Brain Amygdala","ANX","Wald ratio",1,0.084,0.03,1.088,0.00545,NA,NA,NA,0.383049856
"OPN4","Brain Amygdala","ANX","Wald ratio",1,-0.111,0.041,0.895,0.00605,NA,NA,NA,0.402687258
"WDR97","Brain Amygdala","ANX","Wald ratio",1,0.246,0.09,1.278,0.00631,NA,NA,NA,0.480559133
"SLC44A3","Brain Amygdala","ANX","Wald ratio",1,0.238,0.087,1.268,0.00635,NA,NA,NA,0.436443856
"C2CD2","Brain Amygdala","ANX","Wald ratio",1,0.209,0.077,1.232,0.00644,NA,NA,NA,0.288606448
"NDST1-AS1","Brain Amygdala","ANX","Wald ratio",1,-0.109,0.04,0.896,0.00672,NA,NA,NA,0.460772908
"CLEC4GP1","Brain Amygdala","ANX","Wald ratio",1,0.119,0.044,1.126,0.00732,NA,NA,NA,0.372420813
"PRKXP1","Brain Amygdala","ANX","Wald ratio",1,-0.118,0.045,0.888,0.00865,NA,NA,NA,0.328300238
"LEPROT","Brain Amygdala","ANX","Wald ratio",1,-0.19,0.074,0.827,0.00979,NA,NA,NA,0.257949048
"RPL13P5","Brain Amygdala","ANX","Wald ratio",1,0.159,0.062,1.172,0.0103,NA,NA,NA,0.045377864
"SPSB2","Brain Amygdala","ANX","Wald ratio",1,0.098,0.038,1.104,0.0103,NA,NA,NA,0.284402318
"DSTNP2","Brain Amygdala","ANX","Wald ratio",1,0.153,0.06,1.165,0.0103,NA,NA,NA,0.249948729
"PPT1","Brain Amygdala","ANX","Wald ratio",1,0.249,0.099,1.283,0.0116,NA,NA,NA,0.176476986
"GFOD2","Brain Amygdala","ANX","Wald ratio",1,0.326,0.131,1.385,0.0129,NA,NA,NA,0.141996712
"HLTF","Brain Amygdala","ANX","Wald ratio",1,-0.206,0.083,0.814,0.0133,NA,NA,NA,0.087639465
"TOGARAM2","Brain Amygdala","ANX","Wald ratio",1,-0.107,0.043,0.898,0.0133,NA,NA,NA,0.221851563
"LRRC1","Brain Amygdala","ANX","Wald ratio",1,0.17,0.07,1.186,0.0152,NA,NA,NA,0.103585149
"NKX6-1","Brain Amygdala","ANX","Wald ratio",1,-0.165,0.069,0.848,0.016,NA,NA,NA,0.202207528
"ANKS1A","Brain Amygdala","ANX","Wald ratio",1,-0.145,0.061,0.865,0.0168,NA,NA,NA,0.120647003
"PLCG2","Brain Amygdala","ANX","Wald ratio",1,-0.255,0.108,0.775,0.0184,NA,NA,NA,0.173611445
"SRP72","Brain Amygdala","ANX","Wald ratio",1,0.124,0.053,1.132,0.0186,NA,NA,NA,0.189840627
"DNAH17-AS1","Brain Amygdala","ANX","Wald ratio",1,0.135,0.058,1.145,0.019,NA,NA,NA,0.204899214
"SUMF1","Brain Amygdala","ANX","Wald ratio",1,-0.105,0.045,0.9,0.0194,NA,NA,NA,0.164816236
"ZDHHC24","Brain Amygdala","ANX","Wald ratio",1,0.112,0.048,1.119,0.0202,NA,NA,NA,0.139330576
"TSNARE1","Brain Amygdala","ANX","Wald ratio",1,-0.142,0.061,0.867,0.0204,NA,NA,NA,0.157906483
"GATAD1","Brain Amygdala","ANX","Wald ratio",1,0.182,0.08,1.199,0.0225,NA,NA,NA,0.043191791
"STIM2-AS1","Brain Amygdala","ANX","Wald ratio",1,-0.073,0.032,0.93,0.0235,NA,NA,NA,0.151991891
"UTP4","Brain Amygdala","ANX","Inverse variance weighted",2,0.155,0.069,1.168,0.0242,NA,0.406618327,NA,0.071817097
"HHIPL2","Brain Amygdala","ANX","Wald ratio",1,0.174,0.078,1.19,0.0249,NA,NA,NA,0.011240207
"WFDC3","Brain Amygdala","ANX","Wald ratio",1,0.071,0.032,1.074,0.0251,NA,NA,NA,0.137938947
"RAD51C","Brain Amygdala","ANX","Wald ratio",1,0.104,0.047,1.11,0.0262,NA,NA,NA,0.148882309
"MRPL23","Brain Amygdala","ANX","Wald ratio",1,0.091,0.041,1.095,0.0283,NA,NA,NA,0.169063409
"MRPL23-AS1","Brain Amygdala","ANX","Wald ratio",1,0.095,0.043,1.099,0.0283,NA,NA,NA,0.169030191
"CENPP","Brain Amygdala","ANX","Wald ratio",1,0.083,0.038,1.086,0.0286,NA,NA,NA,0.160140765
"MUC20","Brain Amygdala","ANX","Wald ratio",1,-0.409,0.187,0.664,0.0287,NA,NA,NA,0.079685896
"MUC20P1","Brain Amygdala","ANX","Wald ratio",1,0.249,0.114,1.282,0.0287,NA,NA,NA,0.226825269
"TXN2","Brain Amygdala","ANX","Wald ratio",1,-0.235,0.108,0.79,0.0298,NA,NA,NA,0.082835496
"LACC1","Brain Amygdala","ANX","Wald ratio",1,0.202,0.093,1.224,0.0299,NA,NA,NA,0.048693716
"QRSL1","Brain Amygdala","ANX","Wald ratio",1,-0.08,0.037,0.923,0.0302,NA,NA,NA,0.128195756
"ARHGEF19","Brain Amygdala","ANX","Wald ratio",1,-0.145,0.067,0.865,0.0303,NA,NA,NA,0.086368912
"KDSR-DT","Brain Amygdala","ANX","Wald ratio",1,-0.15,0.069,0.861,0.031,NA,NA,NA,0.038079766
"C17orf97","Brain Amygdala","ANX","Wald ratio",1,-0.133,0.062,0.875,0.0312,NA,NA,NA,0.144444763
"COQ7","Brain Amygdala","ANX","Wald ratio",1,0.213,0.099,1.238,0.0316,NA,NA,NA,0.048604878
"KCNT1","Brain Amygdala","ANX","Wald ratio",1,-0.183,0.085,0.833,0.0317,NA,NA,NA,0.136610118
"CHL1","Brain Amygdala","ANX","Wald ratio",1,-0.194,0.09,0.824,0.0318,NA,NA,NA,0.019825839
"UNGP3","Brain Amygdala","ANX","Wald ratio",1,-0.146,0.068,0.864,0.0319,NA,NA,NA,0.014287422
"CEP192","Brain Amygdala","ANX","Wald ratio",1,0.071,0.033,1.074,0.0322,NA,NA,NA,0.121395721
"HLCS-AS1","Brain Amygdala","ANX","Wald ratio",1,0.068,0.032,1.07,0.0323,NA,NA,NA,0.110308987
"HLCS","Brain Amygdala","ANX","Wald ratio",1,0.125,0.058,1.133,0.0323,NA,NA,NA,0.088397983
"CENPN-AS1","Brain Amygdala","ANX","Wald ratio",1,-0.095,0.045,0.909,0.0333,NA,NA,NA,0.146774782
"ETNK1","Brain Amygdala","ANX","Wald ratio",1,-0.239,0.113,0.787,0.0339,NA,NA,NA,0.044402079
"EBF3","Brain Amygdala","ANX","Wald ratio",1,0.102,0.049,1.108,0.0349,NA,NA,NA,0.016080587
"TBL2","Brain Amygdala","ANX","Wald ratio",1,-0.193,0.092,0.825,0.036,NA,NA,NA,0.001600764
"CCDC82","Brain Amygdala","ANX","Wald ratio",1,0.096,0.046,1.101,0.0372,NA,NA,NA,0.132428747
"KRT18P34","Brain Amygdala","ANX","Wald ratio",1,0.088,0.042,1.092,0.0388,NA,NA,NA,0.111091348
"TMEM132E-DT","Brain Amygdala","ANX","Wald ratio",1,-0.174,0.085,0.84,0.0396,NA,NA,NA,0.09109474
"WDR11","Brain Amygdala","ANX","Wald ratio",1,-0.164,0.08,0.849,0.0399,NA,NA,NA,0.101881436
"ERCC6L2-AS1","Brain Amygdala","ANX","Wald ratio",1,-0.061,0.03,0.941,0.0415,NA,NA,NA,0.090723416
"VPS8","Brain Amygdala","ANX","Wald ratio",1,0.131,0.064,1.14,0.0418,NA,NA,NA,0.048107095
"LURAP1L-AS1","Brain Amygdala","ANX","Wald ratio",1,0.175,0.086,1.191,0.042,NA,NA,NA,0.167551028
"LURAP1L","Brain Amygdala","ANX","Wald ratio",1,0.2,0.098,1.221,0.042,NA,NA,NA,0.167550975
"CREG1","Brain Amygdala","ANX","Wald ratio",1,0.193,0.095,1.213,0.0424,NA,NA,NA,0.005231341
"TBC1D22A-DT","Brain Amygdala","ANX","Wald ratio",1,-0.089,0.044,0.914,0.0437,NA,NA,NA,0.096259397
"HSD17B12","Brain Amygdala","ANX","Wald ratio",1,0.08,0.04,1.083,0.0451,NA,NA,NA,0.091623588
"KLRC2","Brain Amygdala","ANX","Wald ratio",1,-0.074,0.037,0.929,0.0455,NA,NA,NA,0.108150122
"IRAG1","Brain Amygdala","ANX","Wald ratio",1,0.183,0.092,1.201,0.0465,NA,NA,NA,0.080914612
"HADHB","Brain Amygdala","ANX","Wald ratio",1,-0.229,0.115,0.795,0.0465,NA,NA,NA,0.110709808
"RCOR2","Brain Amygdala","ANX","Wald ratio",1,0.236,0.119,1.266,0.0465,NA,NA,NA,0.001035613
"GRB2","Brain Amygdala","ANX","Wald ratio",1,0.208,0.105,1.231,0.0478,NA,NA,NA,0.087328535
"MTBP","Brain Amygdala","ANX","Wald ratio",1,-0.13,0.066,0.878,0.048,NA,NA,NA,0.021971383
"GSTM5","Brain Amygdala","ANX","Wald ratio",1,-0.089,0.046,0.915,0.0508,NA,NA,NA,0.101680627
"METTL4","Brain Amygdala","ANX","Wald ratio",1,0.101,0.052,1.107,0.051,NA,NA,NA,0.084004754
"JAKMIP1","Brain Amygdala","ANX","Wald ratio",1,0.519,0.267,1.68,0.0519,NA,NA,NA,0.068822148
"CDC26","Brain Amygdala","ANX","Wald ratio",1,0.117,0.061,1.124,0.0535,NA,NA,NA,0.033185816
"BSG-AS1","Brain Amygdala","ANX","Wald ratio",1,0.231,0.12,1.26,0.054,NA,NA,NA,0.011489617
"VWA5B2","Brain Amygdala","ANX","Wald ratio",1,0.082,0.043,1.086,0.0543,NA,NA,NA,0.086992819
"ERVK9-11","Brain Amygdala","ANX","Wald ratio",1,-0.092,0.048,0.912,0.0545,NA,NA,NA,0.08751985
"SLC22A15","Brain Amygdala","ANX","Wald ratio",1,0.224,0.117,1.252,0.0547,NA,NA,NA,0.028574838
"CENPV","Brain Amygdala","ANX","Wald ratio",1,0.072,0.037,1.074,0.0551,NA,NA,NA,0.077925678
"ZSWIM7","Brain Amygdala","ANX","Wald ratio",1,0.142,0.074,1.153,0.0551,NA,NA,NA,0.053651114
"FGFBP2","Brain Amygdala","ANX","Wald ratio",1,-0.117,0.062,0.889,0.0582,NA,NA,NA,0.005081918
"HTATIP2","Brain Amygdala","ANX","Wald ratio",1,-0.118,0.062,0.889,0.0584,NA,NA,NA,0.076093528
"YBEY","Brain Amygdala","ANX","Wald ratio",1,-0.101,0.054,0.904,0.0588,NA,NA,NA,0.104658799
"PGPEP1L","Brain Amygdala","ANX","Wald ratio",1,-0.099,0.052,0.906,0.0588,NA,NA,NA,0.044565112
"HTR5A-AS1","Brain Amygdala","ANX","Wald ratio",1,0.173,0.092,1.189,0.0592,NA,NA,NA,0.065644379
"FAM149A","Brain Amygdala","ANX","Wald ratio",1,-0.104,0.055,0.901,0.0594,NA,NA,NA,0.078856686
"NUP85","Brain Amygdala","ANX","Wald ratio",1,0.087,0.046,1.091,0.0604,NA,NA,NA,0.082685938
"LINC02427","Brain Amygdala","ANX","Wald ratio",1,-0.119,0.063,0.888,0.0614,NA,NA,NA,0.096519166
"CEP85","Brain Amygdala","ANX","Wald ratio",1,-0.21,0.113,0.81,0.0623,NA,NA,NA,0.016618106
"CERS1","Brain Amygdala","ANX","Wald ratio",1,-0.143,0.077,0.867,0.0629,NA,NA,NA,0.076880292
"DCT","Brain Amygdala","ANX","Wald ratio",1,0.073,0.039,1.075,0.0634,NA,NA,NA,0.072387766
"ADAM20P1","Brain Amygdala","ANX","Wald ratio",1,0.121,0.065,1.129,0.0641,NA,NA,NA,0.008270797
"TRHDE-AS1","Brain Amygdala","ANX","Inverse variance weighted",2,0.064,0.035,1.066,0.0647,NA,0.652071088,NA,0.000621004
"GGCX","Brain Amygdala","ANX","Wald ratio",1,0.102,0.055,1.107,0.0657,NA,NA,NA,0.020318351
"CTNNA1-AS1","Brain Amygdala","ANX","Wald ratio",1,0.048,0.026,1.049,0.0668,NA,NA,NA,0.068587464
"GGH","Brain Amygdala","ANX","Wald ratio",1,-0.178,0.098,0.837,0.0674,NA,NA,NA,0.035419908
"CPB2-AS1","Brain Amygdala","ANX","Wald ratio",1,0.068,0.038,1.071,0.068,NA,NA,NA,0.095928655
"GALNT6","Brain Amygdala","ANX","Wald ratio",1,-0.11,0.06,0.896,0.0687,NA,NA,NA,0.072108486
"SLC4A8","Brain Amygdala","ANX","Wald ratio",1,-0.157,0.086,0.855,0.0687,NA,NA,NA,0.023848268
"ARHGAP1","Brain Amygdala","ANX","Wald ratio",1,-0.204,0.113,0.815,0.07,NA,NA,NA,0.034584298
"HLA-DQA2","Brain Amygdala","ANX","Wald ratio",1,0.165,0.091,1.18,0.0707,NA,NA,NA,0.017614948
"H3-3A","Brain Amygdala","ANX","Wald ratio",1,0.081,0.045,1.085,0.0709,NA,NA,NA,0.068879544
"PLA2G12A","Brain Amygdala","ANX","Wald ratio",1,0.149,0.082,1.16,0.0709,NA,NA,NA,0.024918562
"FLJ20021","Brain Amygdala","ANX","Wald ratio",1,0.199,0.111,1.22,0.0731,NA,NA,NA,0.105242013
"RNASE4","Brain Amygdala","ANX","Wald ratio",1,-0.153,0.086,0.858,0.0748,NA,NA,NA,0.043704664
"TP73","Brain Amygdala","ANX","Wald ratio",1,-0.372,0.209,0.69,0.0758,NA,NA,NA,0.049590907
"LINC01080","Brain Amygdala","ANX","Wald ratio",1,0.07,0.039,1.073,0.0759,NA,NA,NA,0.062728873
"TPTE2P6","Brain Amygdala","ANX","Wald ratio",1,-0.067,0.038,0.935,0.0761,NA,NA,NA,0.074719787
"CERS5","Brain Amygdala","ANX","Wald ratio",1,-0.107,0.06,0.899,0.0764,NA,NA,NA,0.066407608
"MTG1","Brain Amygdala","ANX","Wald ratio",1,0.088,0.05,1.092,0.0775,NA,NA,NA,0.091458944
"ABCA7","Brain Amygdala","ANX","Wald ratio",1,0.25,0.142,1.284,0.0784,NA,NA,NA,0.097444179
"ABCA6","Brain Amygdala","ANX","Wald ratio",1,-0.076,0.043,0.927,0.0785,NA,NA,NA,0.060803993
"PIGC","Brain Amygdala","ANX","Wald ratio",1,-0.111,0.063,0.895,0.0795,NA,NA,NA,0.016040586
"PTPN13","Brain Amygdala","ANX","Wald ratio",1,-0.092,0.053,0.912,0.0802,NA,NA,NA,0.074923541
"PITRM1","Brain Amygdala","ANX","Wald ratio",1,0.279,0.16,1.322,0.0803,NA,NA,NA,0.131585164
"PAXBP1","Brain Amygdala","ANX","Wald ratio",1,0.277,0.159,1.319,0.081,NA,NA,NA,0.007887994
"TRGJP2","Brain Amygdala","ANX","Wald ratio",1,0.095,0.055,1.1,0.083,NA,NA,NA,0.051249597
"TRGC2","Brain Amygdala","ANX","Wald ratio",1,0.084,0.049,1.088,0.083,NA,NA,NA,0.056739538
"COX5BP6","Brain Amygdala","ANX","Wald ratio",1,-0.175,0.101,0.84,0.084,NA,NA,NA,0.059260581
"C12orf73","Brain Amygdala","ANX","Wald ratio",1,0.134,0.078,1.143,0.0849,NA,NA,NA,0.042735706
"LRRC39","Brain Amygdala","ANX","Wald ratio",1,0.116,0.067,1.123,0.0863,NA,NA,NA,0.002131294
"PRR11-AS1","Brain Amygdala","ANX","Wald ratio",1,-0.099,0.058,0.906,0.0875,NA,NA,NA,0.000705626
"UBE2U","Brain Amygdala","ANX","Wald ratio",1,-0.07,0.041,0.932,0.0882,NA,NA,NA,0.052493174
"SND1","Brain Amygdala","ANX","Wald ratio",1,0.126,0.074,1.134,0.0914,NA,NA,NA,0.007628629
"LINC01998","Brain Amygdala","ANX","Wald ratio",1,-0.094,0.056,0.91,0.0918,NA,NA,NA,0.066457697
"SAR1A","Brain Amygdala","ANX","Wald ratio",1,0.11,0.065,1.116,0.0919,NA,NA,NA,0.050335743
"NF1","Brain Amygdala","ANX","Wald ratio",1,-0.152,0.09,0.859,0.092,NA,NA,NA,0.04746408
"EYA3","Brain Amygdala","ANX","Wald ratio",1,0.138,0.082,1.148,0.0928,NA,NA,NA,0.014055596
"ELAC2","Brain Amygdala","ANX","Wald ratio",1,-0.083,0.05,0.92,0.0932,NA,NA,NA,0.051829429
"FAM118A","Brain Amygdala","ANX","Wald ratio",1,-0.04,0.024,0.961,0.0951,NA,NA,NA,0.071563624
"CRIPT","Brain Amygdala","ANX","Wald ratio",1,-0.099,0.06,0.905,0.0953,NA,NA,NA,0.04900507
"STK33","Brain Amygdala","ANX","Wald ratio",1,-0.156,0.093,0.856,0.0956,NA,NA,NA,0.037695849
"SEC14L6","Brain Amygdala","ANX","Wald ratio",1,0.091,0.054,1.095,0.096,NA,NA,NA,0.033322688
"CPVL","Brain Amygdala","ANX","Wald ratio",1,-0.154,0.093,0.857,0.0981,NA,NA,NA,0.017724649
"LDAF1","Brain Amygdala","ANX","Wald ratio",1,-0.072,0.044,0.93,0.0991,NA,NA,NA,0.004230704
"NOS2","Brain Amygdala","ANX","Wald ratio",1,-0.079,0.048,0.924,0.0999,NA,NA,NA,0.054307373
"LYRM9","Brain Amygdala","ANX","Wald ratio",1,0.114,0.069,1.121,0.0999,NA,NA,NA,0.054307373
"FAM200B","Brain Amygdala","ANX","Wald ratio",1,0.132,0.08,1.141,0.1,NA,NA,NA,0.04680477
"CIB2","Brain Amygdala","ANX","Wald ratio",1,0.109,0.067,1.116,0.1,NA,NA,NA,0.016800569
"ZNF100","Brain Amygdala","ANX","Wald ratio",1,0.086,0.052,1.09,0.1,NA,NA,NA,0.053588113
"DSCC1","Brain Amygdala","ANX","Wald ratio",1,-0.066,0.04,0.936,0.101,NA,NA,NA,0.069227642
"HSD17B1P1","Brain Amygdala","ANX","Wald ratio",1,0.125,0.076,1.133,0.101,NA,NA,NA,0.04662879
"PDGFA","Brain Amygdala","ANX","Wald ratio",1,0.349,0.213,1.418,0.102,NA,NA,NA,0.094901155
"TPTE2P2","Brain Amygdala","ANX","Wald ratio",1,0.088,0.054,1.092,0.104,NA,NA,NA,0.000897352
"CD109","Brain Amygdala","ANX","Wald ratio",1,-0.121,0.075,0.886,0.105,NA,NA,NA,0.02186719
"DSTYK","Brain Amygdala","ANX","Wald ratio",1,-0.111,0.069,0.895,0.105,NA,NA,NA,0.050873832
"RMI2","Brain Amygdala","ANX","Wald ratio",1,-0.074,0.046,0.928,0.107,NA,NA,NA,0.048134767
"ZFP69","Brain Amygdala","ANX","Wald ratio",1,0.079,0.049,1.082,0.107,NA,NA,NA,0.00308768
"EXO5-DT","Brain Amygdala","ANX","Wald ratio",1,0.081,0.05,1.084,0.107,NA,NA,NA,0.00393495
"MKKS","Brain Amygdala","ANX","Wald ratio",1,-0.264,0.164,0.768,0.107,NA,NA,NA,0.028798576
"FAAP20","Brain Amygdala","ANX","Wald ratio",1,-0.212,0.132,0.809,0.109,NA,NA,NA,0.058478763
"MAVS","Brain Amygdala","ANX","Wald ratio",1,-0.179,0.112,0.836,0.109,NA,NA,NA,0.046483678
"RNF24","Brain Amygdala","ANX","Wald ratio",1,0.086,0.054,1.09,0.109,NA,NA,NA,0.048595141
"SMIM45","Brain Amygdala","ANX","Wald ratio",1,-0.183,0.115,0.833,0.113,NA,NA,NA,0.003066234
"KCTD7","Brain Amygdala","ANX","Wald ratio",1,0.097,0.061,1.101,0.114,NA,NA,NA,0.039439661
"DDX25","Brain Amygdala","ANX","Wald ratio",1,-0.141,0.089,0.869,0.114,NA,NA,NA,0.047989092
"SNHG5","Brain Amygdala","ANX","Wald ratio",1,-0.065,0.041,0.937,0.115,NA,NA,NA,0.042447606
"PKMP3","Brain Amygdala","ANX","Wald ratio",1,-0.103,0.065,0.902,0.115,NA,NA,NA,0.008621487
"NUP54","Brain Amygdala","ANX","Wald ratio",1,-0.097,0.062,0.907,0.116,NA,NA,NA,0.049282127
"RFPL1S","Brain Amygdala","ANX","Wald ratio",1,-0.211,0.135,0.809,0.117,NA,NA,NA,0.052122277
"AGA","Brain Amygdala","ANX","Inverse variance weighted",2,-0.071,0.045,0.932,0.117,NA,0.608606311,NA,0.000812103
"PLA2G12AP1","Brain Amygdala","ANX","Wald ratio",1,-0.111,0.071,0.895,0.119,NA,NA,NA,0.002900608
"TMEM74B","Brain Amygdala","ANX","Wald ratio",1,0.244,0.157,1.277,0.119,NA,NA,NA,0.000359219
"TPRG1L","Brain Amygdala","ANX","Wald ratio",1,0.349,0.225,1.418,0.12,NA,NA,NA,0.054716082
"E2F7","Brain Amygdala","ANX","Wald ratio",1,-0.079,0.051,0.924,0.122,NA,NA,NA,0.017425886
"ERAP1","Brain Amygdala","ANX","Wald ratio",1,0.074,0.048,1.077,0.123,NA,NA,NA,0.041410909
"NPHP4","Brain Amygdala","ANX","Wald ratio",1,0.095,0.062,1.1,0.124,NA,NA,NA,0.04087221
"GALR1","Brain Amygdala","ANX","Wald ratio",1,-0.085,0.055,0.918,0.125,NA,NA,NA,0.001090622
"SEPSECS-AS1","Brain Amygdala","ANX","Wald ratio",1,-0.05,0.033,0.951,0.125,NA,NA,NA,0.062955215
"ZXDC","Brain Amygdala","ANX","Wald ratio",1,0.076,0.049,1.078,0.125,NA,NA,NA,0.041223924
"FGF14-AS2","Brain Amygdala","ANX","Wald ratio",1,-0.13,0.085,0.878,0.126,NA,NA,NA,0.013658889
"TAF1C","Brain Amygdala","ANX","Wald ratio",1,-0.091,0.059,0.913,0.127,NA,NA,NA,0.039985803
"ZGRF1","Brain Amygdala","ANX","Wald ratio",1,-0.097,0.064,0.908,0.128,NA,NA,NA,0.057620028
"EIF2A","Brain Amygdala","ANX","Wald ratio",1,-0.075,0.049,0.928,0.128,NA,NA,NA,0.05414745
"LINC01990","Brain Amygdala","ANX","Wald ratio",1,0.105,0.069,1.111,0.128,NA,NA,NA,0.000390741
"CYP26C1","Brain Amygdala","ANX","Wald ratio",1,0.09,0.06,1.095,0.131,NA,NA,NA,0.013428079
"MOCS2-DT","Brain Amygdala","ANX","Wald ratio",1,0.092,0.061,1.097,0.132,NA,NA,NA,0.03977903
"NUP50","Brain Amygdala","ANX","Wald ratio",1,-0.101,0.067,0.903,0.132,NA,NA,NA,0.038101518
"RIF1","Brain Amygdala","ANX","Wald ratio",1,0.189,0.126,1.208,0.134,NA,NA,NA,0.041999982
"EIF4HP2","Brain Amygdala","ANX","Wald ratio",1,-0.086,0.058,0.917,0.135,NA,NA,NA,0.047708472
"LINC02980","Brain Amygdala","ANX","Wald ratio",1,0.102,0.069,1.108,0.135,NA,NA,NA,0.001579667
"COX11","Brain Amygdala","ANX","Wald ratio",1,-0.095,0.063,0.91,0.135,NA,NA,NA,0.040744956
"SNHG17","Brain Amygdala","ANX","Wald ratio",1,0.039,0.026,1.039,0.137,NA,NA,NA,0.049279286
"MPHOSPH6","Brain Amygdala","ANX","Wald ratio",1,0.143,0.096,1.154,0.137,NA,NA,NA,0.026004609
"CCDC163","Brain Amygdala","ANX","Wald ratio",1,0.057,0.039,1.059,0.137,NA,NA,NA,0.042918
"CHRNE","Brain Amygdala","ANX","Wald ratio",1,-0.084,0.057,0.919,0.138,NA,NA,NA,0.058687128
"LINC02506","Brain Amygdala","ANX","Wald ratio",1,0.049,0.033,1.05,0.139,NA,NA,NA,0.045535078
"FLYWCH1","Brain Amygdala","ANX","Wald ratio",1,-0.051,0.035,0.95,0.143,NA,NA,NA,0.043083091
"KLF3-AS1","Brain Amygdala","ANX","Wald ratio",1,0.071,0.049,1.074,0.144,NA,NA,NA,0.029317975
"TAPBPL","Brain Amygdala","ANX","Wald ratio",1,0.072,0.049,1.075,0.144,NA,NA,NA,0.038754886
"POLE4","Brain Amygdala","ANX","Wald ratio",1,0.146,0.1,1.158,0.144,NA,NA,NA,0.010266386
"LINC01291","Brain Amygdala","ANX","Wald ratio",1,-0.037,0.025,0.964,0.144,NA,NA,NA,0.037716246
"FAM106A","Brain Amygdala","ANX","Wald ratio",1,0.106,0.073,1.112,0.145,NA,NA,NA,0.073463583
"USP32P2","Brain Amygdala","ANX","Wald ratio",1,0.089,0.061,1.093,0.145,NA,NA,NA,0.073463583
"RFWD3","Brain Amygdala","ANX","Wald ratio",1,-0.08,0.055,0.923,0.145,NA,NA,NA,0.046245099
"CGGBP1","Brain Amygdala","ANX","Wald ratio",1,-0.182,0.125,0.834,0.145,NA,NA,NA,0.057336031
"SMIM35","Brain Amygdala","ANX","Wald ratio",1,0.09,0.062,1.095,0.146,NA,NA,NA,0.030954115
"CCDC171","Brain Amygdala","ANX","Wald ratio",1,-0.077,0.053,0.926,0.147,NA,NA,NA,0.03518964
"CLN8-AS1","Brain Amygdala","ANX","Wald ratio",1,0.131,0.091,1.14,0.148,NA,NA,NA,0.032729231
"CAPN7","Brain Amygdala","ANX","Wald ratio",1,0.119,0.082,1.126,0.149,NA,NA,NA,0.031156548
"MCAT","Brain Amygdala","ANX","Wald ratio",1,-0.176,0.122,0.839,0.15,NA,NA,NA,0.026134438
"DACT3-AS1","Brain Amygdala","ANX","Wald ratio",1,0.07,0.049,1.073,0.153,NA,NA,NA,0.000993445
"TIPIN","Brain Amygdala","ANX","Wald ratio",1,-0.045,0.031,0.956,0.153,NA,NA,NA,0.059458263
"ADGRE4P","Brain Amygdala","ANX","Wald ratio",1,0.075,0.053,1.078,0.153,NA,NA,NA,0.044054883
"TEX261","Brain Amygdala","ANX","Wald ratio",1,-0.165,0.116,0.848,0.157,NA,NA,NA,0.017626578
"OSGIN2","Brain Amygdala","ANX","Wald ratio",1,0.066,0.047,1.069,0.157,NA,NA,NA,0.036732389
"SNHG20","Brain Amygdala","ANX","Wald ratio",1,-0.079,0.056,0.924,0.158,NA,NA,NA,0.003550513
"PNLDC1","Brain Amygdala","ANX","Wald ratio",1,0.053,0.037,1.054,0.159,NA,NA,NA,0.03748006
"FREM2","Brain Amygdala","ANX","Wald ratio",1,-0.065,0.047,0.937,0.159,NA,NA,NA,0.038738293
"LINC00437","Brain Amygdala","ANX","Wald ratio",1,-0.077,0.054,0.926,0.159,NA,NA,NA,0.038826357
"SPAG9","Brain Amygdala","ANX","Wald ratio",1,-0.171,0.121,0.843,0.16,NA,NA,NA,0.020449057
"ANXA11","Brain Amygdala","ANX","Wald ratio",1,0.107,0.076,1.113,0.161,NA,NA,NA,0.037822301
"COLEC11","Brain Amygdala","ANX","Wald ratio",1,-0.049,0.035,0.953,0.162,NA,NA,NA,0.038099803
"ULK4","Brain Amygdala","ANX","Wald ratio",1,-0.082,0.059,0.921,0.163,NA,NA,NA,0.046609958
"TCFL5","Brain Amygdala","ANX","Wald ratio",1,-0.102,0.073,0.903,0.164,NA,NA,NA,0.038880574
"SNHG1","Brain Amygdala","ANX","Wald ratio",1,0.164,0.117,1.178,0.164,NA,NA,NA,0.034631541
"CHURC1","Brain Amygdala","ANX","Wald ratio",1,-0.072,0.052,0.931,0.164,NA,NA,NA,0.039526475
"RAD52","Brain Amygdala","ANX","Wald ratio",1,-0.119,0.086,0.888,0.164,NA,NA,NA,0.029066887
"ELP3","Brain Amygdala","ANX","Wald ratio",1,-0.069,0.05,0.933,0.165,NA,NA,NA,0.034606813
"HSD17B13","Brain Amygdala","ANX","Wald ratio",1,0.05,0.036,1.051,0.165,NA,NA,NA,0.001802846
