"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"GGA2","Brain","SCZ","Wald ratio",1,"-0.036","0.025","0.964","1.48e-01",NA,NA,NA,0.015616625
"TSPYL5","Brain","SCZ","Wald ratio",1,"-0.041","0.029","0.959","1.48e-01",NA,NA,NA,0.012864746
"OAS1","Brain","SCZ","Wald ratio",1," 0.037","0.026","1.038","1.48e-01",NA,NA,NA,0.012580877
"PTPRO","Brain","SCZ","Wald ratio",1,"-0.033","0.022","0.968","1.49e-01",NA,NA,NA,0.015031032
"MATN3","Brain","SCZ","Wald ratio",1," 0.049","0.034","1.050","1.49e-01",NA,NA,NA,0.012561599
"SECISBP2","Brain","SCZ","Wald ratio",1,"-0.068","0.047","0.934","1.50e-01",NA,NA,NA,0.022012823
"MKRN2OS","Brain","SCZ","Wald ratio",1," 0.043","0.030","1.044","1.50e-01",NA,NA,NA,0.017221304
"ACCS","Brain","SCZ","Wald ratio",1,"-0.037","0.026","0.964","1.50e-01",NA,NA,NA,0.019346902
"KCNJ12","Brain","SCZ","Wald ratio",1,"-0.041","0.028","0.960","1.50e-01",NA,NA,NA,0.012612599
"CHRNE","Brain","SCZ","Wald ratio",1," 0.038","0.026","1.038","1.50e-01",NA,NA,NA,0.020243244
"GSTM5","Brain","SCZ","Wald ratio",1,"-0.041","0.028","0.960","1.51e-01",NA,NA,NA,0.012024988
"KCNT1","Brain","SCZ","Wald ratio",1,"-0.044","0.030","0.957","1.52e-01",NA,NA,NA,0.012078153
"ZNF396","Brain","SCZ","Wald ratio",1,"-0.035","0.025","0.966","1.54e-01",NA,NA,NA,0.011829137
"ARHGEF7","Brain","SCZ","Wald ratio",1," 0.020","0.014","1.021","1.55e-01",NA,NA,NA,0.011891423
"NFIA","Brain","SCZ","Wald ratio",1,"-0.051","0.036","0.950","1.57e-01",NA,NA,NA,0.013515962
"FOXO3B","Brain","SCZ","Wald ratio",1," 0.017","0.012","1.017","1.58e-01",NA,NA,NA,0.01199454
"CAPN14","Brain","SCZ","Wald ratio",1," 0.062","0.045","1.064","1.63e-01",NA,NA,NA,0.015771007
"LINC03009","Brain","SCZ","Wald ratio",1," 0.021","0.015","1.021","1.63e-01",NA,NA,NA,0.011580991
"ENSG00000250195","Brain","SCZ","Wald ratio",1," 0.017","0.012","1.017","1.66e-01",NA,NA,NA,0.011692806
"RMI2","Brain","SCZ","Wald ratio",1," 0.026","0.019","1.026","1.66e-01",NA,NA,NA,0.011047921
"RADIL","Brain","SCZ","Wald ratio",1,"-0.079","0.057","0.924","1.67e-01",NA,NA,NA,0.023904678
"PDCD6IP","Brain","SCZ","Wald ratio",1," 0.037","0.027","1.038","1.67e-01",NA,NA,NA,0.012393809
"DYRK4","Brain","SCZ","Wald ratio",1," 0.028","0.021","1.029","1.69e-01",NA,NA,NA,0.01116028
"TMEM131L","Brain","SCZ","Wald ratio",1," 0.027","0.019","1.027","1.69e-01",NA,NA,NA,0.013507712
"CSDC2","Brain","SCZ","Wald ratio",1," 0.049","0.036","1.051","1.73e-01",NA,NA,NA,0.013689716
"EVL","Brain","SCZ","Wald ratio",1,"-0.198","0.145","0.820","1.73e-01",NA,NA,NA,0.049575126
"FRMD3-AS1","Brain","SCZ","Wald ratio",1," 0.022","0.017","1.023","1.75e-01",NA,NA,NA,0.01076703
"SV2B","Brain","SCZ","Wald ratio",1,"-0.019","0.014","0.981","1.75e-01",NA,NA,NA,0.010765762
"ATF7IP","Brain","SCZ","Wald ratio",1," 0.035","0.026","1.036","1.78e-01",NA,NA,NA,0.010534246
"LINC01992","Brain","SCZ","Wald ratio",1," 0.030","0.022","1.030","1.78e-01",NA,NA,NA,0.010534246
"CDC42BPA","Brain","SCZ","Wald ratio",1,"-0.051","0.038","0.950","1.79e-01",NA,NA,NA,0.014763348
"APBA2","Brain","SCZ","Wald ratio",1," 0.136","0.101","1.145","1.81e-01",NA,NA,NA,0.037274989
"RANBP17","Brain","SCZ","Wald ratio",1," 0.040","0.030","1.041","1.81e-01",NA,NA,NA,0.01107858
"LINC00467","Brain","SCZ","Wald ratio",1,"-0.061","0.046","0.940","1.82e-01",NA,NA,NA,0.02906478
"KLHDC1","Brain","SCZ","Wald ratio",1," 0.048","0.036","1.049","1.82e-01",NA,NA,NA,0.011506074
"ART5","Brain","SCZ","Wald ratio",1," 0.042","0.031","1.043","1.82e-01",NA,NA,NA,0.011500983
"ASAP3","Brain","SCZ","Wald ratio",1," 0.032","0.024","1.033","1.83e-01",NA,NA,NA,0.011145684
"ZNF584","Brain","SCZ","Wald ratio",1," 0.040","0.030","1.041","1.83e-01",NA,NA,NA,0.01290674
"CUEDC1","Brain","SCZ","Wald ratio",1," 0.051","0.038","1.052","1.83e-01",NA,NA,NA,0.01368296
"ROR1","Brain","SCZ","Wald ratio",1," 0.026","0.019","1.026","1.84e-01",NA,NA,NA,0.012347057
"ZFAND2A-DT","Brain","SCZ","Wald ratio",1," 0.030","0.023","1.030","1.85e-01",NA,NA,NA,0.010573797
"CACNA1C","Brain","SCZ","Wald ratio",1," 0.028","0.022","1.029","1.87e-01",NA,NA,NA,0.010357514
"TTC7B","Brain","SCZ","MR Egger",3,"-0.467","0.142","0.627","1.88e-01",0.762964478,0.008582817,0.200466864,0.012530089
"ENSG00000286369","Brain","SCZ","Wald ratio",1," 0.040","0.030","1.041","1.90e-01",NA,NA,NA,0.010141491
"ENSG00000288162","Brain","SCZ","Wald ratio",1,"-0.026","0.020","0.974","1.91e-01",NA,NA,NA,0.010916233
"JRK","Brain","SCZ","Wald ratio",1,"-0.027","0.021","0.973","1.91e-01",NA,NA,NA,0.010916233
"LINC00910","Brain","SCZ","Wald ratio",1," 0.041","0.032","1.042","1.92e-01",NA,NA,NA,0.011749046
"DMAC1","Brain","SCZ","Wald ratio",1," 0.034","0.026","1.035","1.93e-01",NA,NA,NA,0.011394278
