Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
ENSG00000204003,Brain Cortex,OCD,Wald ratio,1,-0.043,0.092,0.958,0.641,NA,NA,NA,0.022001437
HSPA12A,Brain Cortex,OCD,Wald ratio,1,-0.018,0.038,0.983,0.642,NA,NA,NA,0.015600189
ENSG00000286566,Brain Cortex,OCD,Wald ratio,1,-0.042,0.09,0.959,0.642,NA,NA,NA,0.014498993
VAX1,Brain Cortex,OCD,Wald ratio,1,0.059,0.127,1.061,0.643,NA,NA,NA,0.019629459
GNAQ,Brain Cortex,OCD,Wald ratio,1,0.028,0.061,1.028,0.644,NA,NA,NA,0.036722584
TPCN2,Brain Cortex,OCD,Wald ratio,1,-0.031,0.068,0.969,0.649,NA,NA,NA,0.014384755
LINC02823,Brain Cortex,OCD,Wald ratio,1,0.028,0.061,1.028,0.65,NA,NA,NA,0.015210319
CCDC6,Brain Cortex,OCD,Wald ratio,1,-0.034,0.075,0.967,0.65,NA,NA,NA,0.014998912
ENSG00000259084,Brain Cortex,OCD,Wald ratio,1,0.04,0.088,1.04,0.651,NA,NA,NA,0.013999669
ART3,Brain Cortex,OCD,Wald ratio,1,-0.015,0.034,0.985,0.654,NA,NA,NA,0.014189486
ENSG00000227482,Brain Cortex,OCD,Wald ratio,1,0.039,0.088,1.04,0.657,NA,NA,NA,0.020365837
LINC02547,Brain Cortex,OCD,Wald ratio,1,-0.043,0.098,0.958,0.659,NA,NA,NA,0.015540503
PLAC9,Brain Cortex,OCD,Wald ratio,1,0.052,0.12,1.054,0.662,NA,NA,NA,0.025240805
RMI2,Brain Cortex,OCD,Wald ratio,1,0.025,0.056,1.025,0.663,NA,NA,NA,0.015559628
ELAC2,Brain Cortex,OCD,Wald ratio,1,-0.032,0.073,0.969,0.664,NA,NA,NA,0.020278151
CELF2-DT,Brain Cortex,OCD,Wald ratio,1,-0.024,0.054,0.977,0.666,NA,NA,NA,0.014139495
UMODL1,Brain Cortex,OCD,Wald ratio,1,0.02,0.046,1.02,0.668,NA,NA,NA,0.018000722
UBTD1,Brain Cortex,OCD,Wald ratio,1,0.048,0.112,1.049,0.669,NA,NA,NA,0.015914639
