"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"RPL3L","Brain","OCD","Wald ratio",1," 0.108","0.108","1.114","3.19e-01",NA,NA,NA,0.022875011
"ENSG00000228852","Brain","OCD","Wald ratio",1," 0.135","0.136","1.144","3.21e-01",NA,NA,NA,0.03004539
"CAPRIN2","Brain","OCD","Wald ratio",1,"-0.107","0.108","0.899","3.24e-01",NA,NA,NA,0.023982428
"ENSG00000231769","Brain","OCD","Wald ratio",1," 0.095","0.096","1.099","3.25e-01",NA,NA,NA,0.021241072
"PLSCR2","Brain","OCD","Wald ratio",1," 0.081","0.083","1.084","3.28e-01",NA,NA,NA,0.020796463
"TNFRSF10B","Brain","OCD","Wald ratio",1," 0.074","0.075","1.076","3.29e-01",NA,NA,NA,0.022660653
"KCNJ12","Brain","OCD","Wald ratio",1,"-0.085","0.087","0.918","3.29e-01",NA,NA,NA,0.021769871
"ENSG00000258982","Brain","OCD","Wald ratio",1,"-0.080","0.083","0.923","3.30e-01",NA,NA,NA,0.020272917
"LINC02895","Brain","OCD","Wald ratio",1," 0.162","0.167","1.176","3.31e-01",NA,NA,NA,0.034303028
"SLC9A3","Brain","OCD","Wald ratio",1,"-0.066","0.068","0.936","3.33e-01",NA,NA,NA,0.022295427
"NECTIN3-AS1","Brain","OCD","Wald ratio",1," 0.185","0.192","1.203","3.34e-01",NA,NA,NA,0.039040894
"PIP4P2","Brain","OCD","Wald ratio",1," 0.077","0.080","1.080","3.35e-01",NA,NA,NA,0.021257284
"CACUL1","Brain","OCD","Wald ratio",1,"-0.095","0.099","0.909","3.35e-01",NA,NA,NA,0.020883829
"CRACD","Brain","OCD","Wald ratio",1," 0.099","0.103","1.104","3.36e-01",NA,NA,NA,0.022157084
"LINC00595","Brain","OCD","Wald ratio",1," 0.058","0.060","1.060","3.36e-01",NA,NA,NA,0.022005774
"PTCSC2","Brain","OCD","Wald ratio",1," 0.100","0.104","1.105","3.36e-01",NA,NA,NA,0.027460057
"SLC35A1","Brain","OCD","Wald ratio",1,"-0.064","0.066","0.938","3.36e-01",NA,NA,NA,0.020057288
"ESF1","Brain","OCD","Wald ratio",1,"-0.077","0.080","0.926","3.36e-01",NA,NA,NA,0.029010818
"ENSG00000176593","Brain","OCD","Wald ratio",1," 0.067","0.070","1.069","3.36e-01",NA,NA,NA,0.019906666
"CPEB4","Brain","OCD","Wald ratio",1,"-0.091","0.096","0.913","3.42e-01",NA,NA,NA,0.019694994
"CNIH3","Brain","OCD","Wald ratio",1,"-0.072","0.076","0.931","3.43e-01",NA,NA,NA,0.023064838
"CPB2","Brain","OCD","Wald ratio",1,"-0.099","0.105","0.905","3.44e-01",NA,NA,NA,0.02254915
"ENSG00000258702","Brain","OCD","Wald ratio",1,"-0.141","0.149","0.869","3.45e-01",NA,NA,NA,0.028474774
"COX7A2","Brain","OCD","Wald ratio",1," 0.101","0.107","1.106","3.46e-01",NA,NA,NA,0.023223692
