"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"GSTO2","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.023","0.024","1.023","3.36e-01",NA,NA,NA,0.007714543
"UCN3","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.020","0.021","0.980","3.39e-01",NA,NA,NA,0.00873514
"FRMPD2","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.011","0.012","0.989","3.41e-01",NA,NA,NA,0.008173627
"JKAMP","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.020","0.021","1.021","3.41e-01",NA,NA,NA,0.008051875
"FOXN3","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.021","0.022","0.980","3.41e-01",NA,NA,NA,0.008010459
"TEC","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.014","0.015","0.986","3.42e-01",NA,NA,NA,0.007932643
"ZFP37","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.016","0.017","0.984","3.43e-01",NA,NA,NA,0.010266323
"SORCS2","Brain Prefrontal cortex","ALZ","Inverse variance weighted",3," 0.012","0.013","1.012","3.45e-01",0.346873857,0.621456291,0.83930972,0.005073615
"TBC1D1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.014","0.015","1.014","3.48e-01",NA,NA,NA,0.00883048
"SETBP1","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.017","0.018","0.983","3.50e-01",NA,NA,NA,0.001301361
"KDM5B","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.028","0.030","1.028","3.52e-01",NA,NA,NA,0.008089887
"DIP2C","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.011","0.011","1.011","3.53e-01",NA,NA,NA,0.00746802
"ANGPT4","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.014","0.015","0.986","3.56e-01",NA,NA,NA,0.00779953
"NINJ2","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.017","0.018","0.983","3.56e-01",NA,NA,NA,0.007799284
"KALRN","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.022","0.024","0.978","3.57e-01",NA,NA,NA,0.00763921
"TENM4","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.014","0.016","0.986","3.57e-01",NA,NA,NA,0.00763923
"DLGAP2","Brain Prefrontal cortex","ALZ","Weighted mode",6," 0.011","0.011","1.011","3.58e-01",0.04817608,0.065066579,0.592901216,0.006229768
"RPTOR","Brain Prefrontal cortex","ALZ","Weighted mode",3," 0.022","0.019","1.023","3.63e-01",0.175023889,0.374265473,0.836909465,0.006865292
"MARCHF6","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.019","0.021","1.020","3.63e-01",NA,NA,NA,0.012234207
"CSMD1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.019","0.021","1.020","3.64e-01",NA,NA,NA,0.00879422
"ROBO2","Brain Prefrontal cortex","ALZ","Inverse variance weighted",2," 0.009","0.010","1.009","3.65e-01",NA,0.962184663,NA,0.006849247
"EIF2AK4","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.040","0.044","0.961","3.66e-01",NA,NA,NA,0.016429027
"AUTS2","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.017","0.019","1.017","3.71e-01",NA,NA,NA,0.013547473
"SLC2A9","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.011","0.012","0.989","3.74e-01",NA,NA,NA,0.012452894
"ZDHHC14","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.016","0.018","1.016","3.75e-01",NA,NA,NA,0.007770565
"GMDS","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.031","0.036","0.969","3.78e-01",NA,NA,NA,0.007306167
"THBS2","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.018","0.021","0.982","3.80e-01",NA,NA,NA,0.007708594
"RPTOR","Brain Prefrontal cortex","ALZ","Simple mode",3," 0.024","0.022","1.024","3.83e-01",0.175023889,0.374265473,0.836909465,0.006865292
"LHFPL6","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.013","0.016","1.014","3.87e-01",NA,NA,NA,0.010103339
"EHMT1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.013","0.016","1.014","3.87e-01",NA,NA,NA,0.007981242
"KCNQ3","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.025","0.029","0.975","3.87e-01",NA,NA,NA,0.007817605
"PIP5K1C","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.014","0.016","0.986","3.90e-01",NA,NA,NA,0.014624883
"GNAI1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.017","0.020","1.017","3.91e-01",NA,NA,NA,0.007039268
"UBAC2","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.016","0.018","1.016","3.96e-01",NA,NA,NA,0.007495028
"SLC7A11","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.022","0.026","1.022","3.97e-01",NA,NA,NA,0.012695597
"SORCS2","Brain Prefrontal cortex","ALZ","Weighted median",3," 0.012","0.015","1.012","3.97e-01",0.346873857,0.621456291,0.83930972,0.005073615
"CD59","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.032","0.038","0.968","3.99e-01",NA,NA,NA,0.013384197
"ANKRD33B","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.017","0.020","1.017","4.00e-01",NA,NA,NA,0.007124036
"SORCS2","Brain Prefrontal cortex","ALZ","Simple mode",3," 0.023","0.022","1.023","4.01e-01",0.346873857,0.621456291,0.83930972,0.005073615
"FRY","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.013","0.016","1.013","4.05e-01",NA,NA,NA,0.00839394
"NMNAT2","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.014","0.017","0.986","4.06e-01",NA,NA,NA,0.007486396
"MCOLN2","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.013","0.016","0.987","4.06e-01",NA,NA,NA,0.008236864
"CHL1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.010","0.012","1.010","4.12e-01",NA,NA,NA,0.007350748
"DLGAP2","Brain Prefrontal cortex","ALZ","Weighted median",6," 0.007","0.008","1.007","4.12e-01",0.04817608,0.065066579,0.592901216,0.006229768
"SLC41A3","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.009","0.011","1.009","4.14e-01",NA,NA,NA,0.007530294
"CACNA1C","Brain Prefrontal cortex","ALZ","Weighted mode",3," 0.014","0.014","1.014","4.23e-01",0.512824793,0.773207455,0.818281376,0.01905474
"DNAJC6","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.015","0.018","1.015","4.24e-01",NA,NA,NA,0.006668349
"COL4A2","Brain Prefrontal cortex","ALZ","Inverse variance weighted",2," 0.007","0.009","1.007","4.24e-01",NA,0.860704573,NA,0.006856055
"MTNR1A","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.029","0.036","0.972","4.25e-01",NA,NA,NA,0.015183906
"CECR2","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.011","0.014","1.011","4.25e-01",NA,NA,NA,0.00742071
"NTM","Brain Prefrontal cortex","ALZ","Inverse variance weighted",3,"-0.007","0.009","0.993","4.27e-01",0.953427937,0.529087714,0.462075487,0.014552528
"HLA-DQB1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.018","0.022","1.018","4.27e-01",NA,NA,NA,0.01177959
"ARHGAP24","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.008","0.010","1.008","4.28e-01",NA,NA,NA,0.007186491
"RPTOR","Brain Prefrontal cortex","ALZ","Inverse variance weighted",3," 0.011","0.013","1.011","4.30e-01",0.175023889,0.374265473,0.836909465,0.006865292
"EXD3","Brain Prefrontal cortex","ALZ","Inverse variance weighted",2,"-0.014","0.018","0.986","4.34e-01",NA,0.48650452,NA,0.012873374
"GOLGA8B","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.017","0.022","1.018","4.39e-01",NA,NA,NA,0.007657101
"NADSYN1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.012","0.016","1.012","4.39e-01",NA,NA,NA,0.007082132
"ABCC4","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.012","0.015","1.012","4.42e-01",NA,NA,NA,0.012569403
"PCNT","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.023","0.029","1.023","4.43e-01",NA,NA,NA,0.007086569
"DLEC1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.012","0.016","1.012","4.45e-01",NA,NA,NA,0.013873836
"MDGA1","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.024","0.031","0.977","4.45e-01",NA,NA,NA,0.010864238
"PRKAR1B","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.023","0.031","1.024","4.46e-01",NA,NA,NA,0.008497578
"NEK8","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.017","0.023","1.017","4.47e-01",NA,NA,NA,0.007472632
"SLC9A9","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.012","0.016","1.012","4.47e-01",NA,NA,NA,0.006616922
"C4orf47","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.036","0.048","0.965","4.51e-01",NA,NA,NA,0.007486901
"AFAP1","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.008","0.011","0.992","4.53e-01",NA,NA,NA,0.007346312
"SMYD3","Brain Prefrontal cortex","ALZ","Weighted median",4," 0.008","0.011","1.008","4.57e-01",0.760070448,0.377265499,0.251637684,0.004080739
"HPCAL1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.026","0.036","1.027","4.60e-01",NA,NA,NA,0.006959699
"LRWD1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.014","0.019","1.014","4.63e-01",NA,NA,NA,0.007327279
"PDE1B","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.020","0.027","0.981","4.64e-01",NA,NA,NA,0.007249814
"RIMS2","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.019","0.026","0.981","4.65e-01",NA,NA,NA,0.008387268
"SMYD3","Brain Prefrontal cortex","ALZ","Inverse variance weighted",4," 0.007","0.009","1.007","4.65e-01",0.760070448,0.377265499,0.251637684,0.004080739
"RIN2","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.008","0.011","0.992","4.65e-01",NA,NA,NA,0.006471979
"SYT9","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.015","0.020","0.985","4.67e-01",NA,NA,NA,0.007096297
"RNF213","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.012","0.016","0.988","4.67e-01",NA,NA,NA,0.006395307
"NOTCH1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.013","0.019","1.013","4.71e-01",NA,NA,NA,0.00668543
"PRIMA1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.024","0.034","1.025","4.72e-01",NA,NA,NA,0.011721525
"CACNA1C","Brain Prefrontal cortex","ALZ","Simple mode",3," 0.013","0.015","1.013","4.73e-01",0.512824793,0.773207455,0.818281376,0.01905474
"DIRAS1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.013","0.018","1.013","4.74e-01",NA,NA,NA,0.00811707
"DNAJC15","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.019","0.026","0.982","4.74e-01",NA,NA,NA,0.007417602
"CEP104","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.017","0.024","0.983","4.75e-01",NA,NA,NA,0.006857069
"AFDN","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.010","0.014","1.010","4.77e-01",NA,NA,NA,0.006639968
"ASTN2","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.012","0.017","1.012","4.80e-01",NA,NA,NA,0.006304028
"FAM120B","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.011","0.016","1.011","4.83e-01",NA,NA,NA,0.006595414
"METTL4","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.012","0.018","0.988","4.83e-01",NA,NA,NA,0.007404313
