"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"PTPRO","Brain","ED","Wald ratio",1," 0.017","0.036","1.017","6.44e-01",NA,NA,NA,0.00949221
"PFN4","Brain","ED","Wald ratio",1,"-0.032","0.070","0.968","6.46e-01",NA,NA,NA,0.010013493
"CD2AP","Brain","ED","Wald ratio",1,"-0.021","0.046","0.979","6.47e-01",NA,NA,NA,0.009095699
"TSPAN14","Brain","ED","Wald ratio",1," 0.097","0.212","1.102","6.48e-01",NA,NA,NA,0.030249631
"SUZ12","Brain","ED","Wald ratio",1,"-0.034","0.076","0.966","6.51e-01",NA,NA,NA,0.010835532
"VPS41","Brain","ED","Wald ratio",1,"-0.021","0.046","0.980","6.52e-01",NA,NA,NA,0.007774252
"C1orf174","Brain","ED","Wald ratio",1," 0.023","0.050","1.023","6.52e-01",NA,NA,NA,0.008259201
"CASQ1","Brain","ED","Wald ratio",1,"-0.031","0.070","0.969","6.52e-01",NA,NA,NA,0.010402415
"ESRRG","Brain","ED","Wald ratio",1,"-0.020","0.044","0.981","6.56e-01",NA,NA,NA,0.007485821
"ENSG00000272305","Brain","ED","Wald ratio",1,"-0.016","0.035","0.984","6.58e-01",NA,NA,NA,0.007640041
"FMN1","Brain","ED","Wald ratio",1,"-0.067","0.152","0.935","6.58e-01",NA,NA,NA,0.023524761
"ECE1","Brain","ED","Wald ratio",1," 0.019","0.042","1.019","6.59e-01",NA,NA,NA,0.007419431
"CDH4","Brain","ED","Inverse variance weighted",2," 0.023","0.052","1.023","6.60e-01",NA,0.032006575,NA,0.073907509
"MCOLN3","Brain","ED","Wald ratio",1," 0.025","0.057","1.025","6.60e-01",NA,NA,NA,0.008649525
"ARHGEF3","Brain","ED","Wald ratio",1," 0.022","0.049","1.022","6.61e-01",NA,NA,NA,0.007462718
"ZNF79","Brain","ED","Wald ratio",1," 0.013","0.030","1.013","6.62e-01",NA,NA,NA,0.012085395
"ENSG00000286619","Brain","ED","Wald ratio",1,"-0.007","0.017","0.993","6.62e-01",NA,NA,NA,0.007352493
"ENOX1","Brain","ED","Wald ratio",1,"-0.023","0.053","0.977","6.63e-01",NA,NA,NA,0.008100793
"SEMA5A","Brain","ED","Wald ratio",1," 0.017","0.040","1.017","6.68e-01",NA,NA,NA,0.008077543
"ECPAS","Brain","ED","Wald ratio",1,"-0.010","0.024","0.990","6.68e-01",NA,NA,NA,0.007327868
"TIAM1","Brain","ED","Wald ratio",1,"-0.021","0.049","0.979","6.68e-01",NA,NA,NA,0.007593472
"ACLY","Brain","ED","Wald ratio",1,"-0.033","0.078","0.967","6.69e-01",NA,NA,NA,0.01328603
"KLHDC1","Brain","ED","Wald ratio",1," 0.027","0.063","1.027","6.70e-01",NA,NA,NA,0.009129976
