"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"KHK","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.018,0.012,1.018,0.123,NA,NA,NA,1.18e-05
"CEBPZOS","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.008,0.005,1.008,0.124,NA,NA,NA,0.008108359
"TECPR2","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.013,0.009,0.987,0.125,NA,NA,NA,2.84e-05
"SLCO4A1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.009,0.006,0.991,0.125,NA,NA,NA,1.27e-05
"RDX","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.02,0.013,0.98,0.125,NA,NA,NA,2.97e-05
"FAM228B","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.004,0.003,0.996,0.125,NA,NA,NA,0.007231024
"POLR2F","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.017,0.011,0.983,0.125,NA,NA,NA,1.01e-05
"PHF21A","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.013,0.008,1.013,0.125,NA,NA,NA,6.55e-06
"SUPT4H1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.012,0.008,0.988,0.125,NA,NA,NA,1.27e-05
"CACNG2","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.014,0.009,1.015,0.126,NA,NA,NA,5.34e-06
"MYL12B","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.015,0.01,0.985,0.126,NA,NA,NA,3.77e-05
"LIMCH1","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.01,0.006,1.01,0.126,NA,NA,NA,0.000146785
"NR1H3","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.016,0.011,1.016,0.126,NA,NA,NA,4.13e-05
"TIMM21","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.019,0.012,1.019,0.127,NA,NA,NA,1.29e-05
"TP53RK","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.016,0.01,1.016,0.127,NA,NA,NA,1.88e-05
"RWDD1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.013,0.009,0.987,0.128,NA,NA,NA,5.73e-06
"CDC42EP1","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.008,0.005,1.008,0.128,NA,NA,NA,0.007261459
"TNPO2","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.012,0.008,0.988,0.128,NA,NA,NA,6.06e-06
"CCZ1P1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.01,0.006,0.99,0.129,NA,NA,NA,0.007150185
"TOGARAM1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.009,0.006,0.991,0.129,NA,NA,NA,3.92e-05
"ST7-OT4","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.011,0.007,0.989,0.129,NA,NA,NA,1.39e-05
"IFNGR1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.017,0.011,0.984,0.129,NA,NA,NA,2.53e-05
"MED4","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.014,0.009,1.014,0.129,NA,NA,NA,1.16e-05
"PIGW","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.009,0.006,1.009,0.129,NA,NA,NA,1.73e-05
"ANKRD54","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.019,0.013,1.019,0.13,NA,NA,NA,9.6e-06
"ADHFE1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.009,0.006,0.991,0.131,NA,NA,NA,0.00667295
"VXN","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.009,0.006,0.991,0.131,NA,NA,NA,0.00667295
"MRPL11","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.007,0.004,1.007,0.131,NA,NA,NA,0.00729509
"ACTG1P17","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.01,0.007,1.01,0.131,NA,NA,NA,0.004783416
"CCNY-AS1","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.018,0.012,1.018,0.131,NA,NA,NA,4.08e-06
"DMAC2L","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.013,0.009,1.013,0.132,NA,NA,NA,0.000275262
"RAB13","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.018,0.012,0.982,0.132,NA,NA,NA,4.44e-05
"LINC02440","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.005,0.004,0.995,0.132,NA,NA,NA,0.011207439
"FAM210B","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.016,0.01,0.985,0.132,NA,NA,NA,4.59e-06
"LINC00381","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.015,0.01,1.015,0.132,NA,NA,NA,1.29e-05
