Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
KIZ,Brain Cortex,ADHD,Wald ratio,1,0.474,0.081,1.606,5.02E-09,NA,NA,NA,0.999991957
LSM6,Brain Cortex,ADHD,Wald ratio,1,0.135,0.024,1.145,1.43E-08,NA,NA,NA,0.999978194
ANO10,Brain Cortex,ADHD,Wald ratio,1,-0.355,0.065,0.701,4.63E-08,NA,NA,NA,0.999946168
ABHD5,Brain Cortex,ADHD,Wald ratio,1,0.881,0.161,2.414,4.63E-08,NA,NA,NA,0.999962181
TIE1,Brain Cortex,ADHD,Wald ratio,1,-0.198,0.041,0.82,1.33E-06,NA,NA,NA,0.998226358
MED8,Brain Cortex,ADHD,Wald ratio,1,-0.483,0.1,0.617,1.33E-06,NA,NA,NA,0.998226358
CAPZA2,Brain Cortex,ADHD,Wald ratio,1,-0.472,0.103,0.624,4.29E-06,NA,NA,NA,0.995129757
MANBA,Brain Cortex,ADHD,Wald ratio,1,-0.374,0.087,0.688,1.62E-05,NA,NA,NA,0.980193609
UBE2D3,Brain Cortex,ADHD,Wald ratio,1,-0.182,0.042,0.834,1.62E-05,NA,NA,NA,0.980193605
CISD2,Brain Cortex,ADHD,Wald ratio,1,-0.169,0.039,0.845,1.62E-05,NA,NA,NA,0.980193609
SLC9B1,Brain Cortex,ADHD,Wald ratio,1,0.241,0.056,1.272,1.62E-05,NA,NA,NA,0.980137458
CARF,Brain Cortex,ADHD,Wald ratio,1,-0.776,0.182,0.46,2.02E-05,NA,NA,NA,0.982995924
NBEAL1,Brain Cortex,ADHD,Wald ratio,1,-0.797,0.187,0.451,2.02E-05,NA,NA,NA,0.982981722
OGFOD2,Brain Cortex,ADHD,Wald ratio,1,-0.558,0.135,0.572,3.53E-05,NA,NA,NA,0.963107437
ARL6IP4,Brain Cortex,ADHD,Wald ratio,1,0.049,0.012,1.05,3.53E-05,NA,NA,NA,0.963107437
PITPNM2,Brain Cortex,ADHD,Wald ratio,1,-0.863,0.209,0.422,3.53E-05,NA,NA,NA,0.961845869
ABCB9,Brain Cortex,ADHD,Wald ratio,1,0.174,0.042,1.19,3.53E-05,NA,NA,NA,0.963102387
KMT5A,Brain Cortex,ADHD,Wald ratio,1,-0.57,0.138,0.565,3.53E-05,NA,NA,NA,0.963107437
AC140912.1,Brain Cortex,ADHD,Wald ratio,1,0.251,0.061,1.285,3.53E-05,NA,NA,NA,0.963100502
C12orf65,Brain Cortex,ADHD,Wald ratio,1,-0.199,0.048,0.82,3.53E-05,NA,NA,NA,0.962928271
MPHOSPH9,Brain Cortex,ADHD,Wald ratio,1,-0.591,0.143,0.554,3.53E-05,NA,NA,NA,0.963107437
C2orf82,Brain Cortex,ADHD,Wald ratio,1,0.085,0.021,1.089,4.62E-05,NA,NA,NA,0.949242831
SNORC,Brain Cortex,ADHD,Wald ratio,1,0.155,0.038,1.167,4.62E-05,NA,NA,NA,0.949242831
GIGYF2,Brain Cortex,ADHD,Wald ratio,1,-0.239,0.059,0.787,4.62E-05,NA,NA,NA,0.948320934
NGEF,Brain Cortex,ADHD,Wald ratio,1,0.395,0.097,1.484,4.62E-05,NA,NA,NA,0.949242831
CHUK,Brain Cortex,ADHD,Wald ratio,1,0.241,0.06,1.272,6.56E-05,NA,NA,NA,0.967950096
BLOC1S2,Brain Cortex,ADHD,Wald ratio,1,0.221,0.055,1.248,6.56E-05,NA,NA,NA,0.96802499
WTAP,Brain Cortex,ADHD,Wald ratio,1,0.509,0.129,1.664,8.40E-05,NA,NA,NA,0.936446972
AP006621.5,Brain Cortex,ADHD,Wald ratio,1,0.184,0.047,1.202,0.000101,NA,NA,NA,0.901865975
EPS8L2,Brain Cortex,ADHD,Wald ratio,1,0.47,0.121,1.6,0.000101,NA,NA,NA,0.901865976
PIDD,Brain Cortex,ADHD,Wald ratio,1,-0.11,0.028,0.896,0.000101,NA,NA,NA,0.901865976
RPLP2,Brain Cortex,ADHD,Wald ratio,1,0.331,0.085,1.392,0.000101,NA,NA,NA,0.901865976
AP006621.3,Brain Cortex,ADHD,Wald ratio,1,0.165,0.042,1.179,0.000101,NA,NA,NA,0.901865976
PIDD1,Brain Cortex,ADHD,Wald ratio,1,0.449,0.116,1.567,0.000101,NA,NA,NA,0.901865976
GATD1,Brain Cortex,ADHD,Wald ratio,1,0.251,0.064,1.285,0.000101,NA,NA,NA,0.901865976
AMZ2,Brain Cortex,ADHD,Inverse variance weighted,2,0.126,0.033,1.134,0.00012,NA,0.725311737,NA,0.31276409
CTNNB1,Brain Cortex,ADHD,Wald ratio,1,-0.25,0.066,0.779,0.000154,NA,NA,NA,0.855291405
ZNF652,Brain Cortex,ADHD,Wald ratio,1,0.423,0.114,1.527,0.000208,NA,NA,NA,0.816566945
CCDC14,Brain Cortex,ADHD,Wald ratio,1,0.723,0.197,2.061,0.000243,NA,NA,NA,0.803785282
LSG1,Brain Cortex,ADHD,Wald ratio,1,0.147,0.04,1.158,0.000251,NA,NA,NA,0.830650326
CXXC4,Brain Cortex,ADHD,Wald ratio,1,0.635,0.174,1.887,0.000266,NA,NA,NA,0.789497762
CCDC171,Brain Cortex,ADHD,Wald ratio,1,-0.124,0.034,0.883,0.000278,NA,NA,NA,0.772098233
ST3GAL3,Brain Cortex,ADHD,Wald ratio,1,0.159,0.044,1.172,0.000347,NA,NA,NA,0.822442813
MOCS2,Brain Cortex,ADHD,Weighted median,5,0.19,0.054,1.21,0.000389,0.165682508,0.277738499,0.944859443,0.612184222
DHCR7,Brain Cortex,ADHD,Wald ratio,1,-0.517,0.146,0.596,0.000392,NA,NA,NA,0.723071467
RP11-554F20.1,Brain Cortex,ADHD,Wald ratio,1,-0.156,0.044,0.856,0.000408,NA,NA,NA,0.71561329
TMEM161B-AS1,Brain Cortex,ADHD,Wald ratio,1,-0.195,0.055,0.823,0.000426,NA,NA,NA,0.722281521
CKS2,Brain Cortex,ADHD,Wald ratio,1,0.086,0.024,1.09,0.000432,NA,NA,NA,0.803036687
WASHC3,Brain Cortex,ADHD,Wald ratio,1,0.236,0.067,1.266,0.00045,NA,NA,NA,0.734098581
PARPBP,Brain Cortex,ADHD,Wald ratio,1,-0.185,0.053,0.831,0.00045,NA,NA,NA,0.733081046
CCDC53,Brain Cortex,ADHD,Wald ratio,1,0.051,0.015,1.053,0.00045,NA,NA,NA,0.734098581
ZNF365,Brain Cortex,ADHD,Wald ratio,1,-0.062,0.018,0.94,0.000456,NA,NA,NA,0.702037923
KIAA1324,Brain Cortex,ADHD,Wald ratio,1,0.187,0.054,1.206,0.000484,NA,NA,NA,0.78805047
CD40,Brain Cortex,ADHD,Wald ratio,1,0.194,0.056,1.213,0.000554,NA,NA,NA,0.668776234
MCUR1,Brain Cortex,ADHD,Inverse variance weighted,2,-0.185,0.054,0.831,0.000584,NA,0.478951883,NA,0.3361137
ADAR,Brain Cortex,ADHD,Wald ratio,1,-0.473,0.138,0.623,0.000611,NA,NA,NA,0.642384207
CHRNB2,Brain Cortex,ADHD,Wald ratio,1,-0.624,0.182,0.536,0.000611,NA,NA,NA,0.641685582
INPP5B,Brain Cortex,ADHD,Wald ratio,1,0.132,0.039,1.141,0.000615,NA,NA,NA,0.62045684
ISCA2,Brain Cortex,ADHD,Wald ratio,1,0.464,0.136,1.59,0.000628,NA,NA,NA,0.676432729
RP11-108M9.4,Brain Cortex,ADHD,Wald ratio,1,0.192,0.056,1.211,0.000631,NA,NA,NA,0.63307409
BX284668.4,Brain Cortex,ADHD,Wald ratio,1,-0.417,0.122,0.659,0.000631,NA,NA,NA,0.63530541
MST1P2,Brain Cortex,ADHD,Wald ratio,1,0.154,0.045,1.167,0.000631,NA,NA,NA,0.635298691
ATP13A2,Brain Cortex,ADHD,Wald ratio,1,-0.57,0.167,0.566,0.000631,NA,NA,NA,0.635304438
CROCC,Brain Cortex,ADHD,Wald ratio,1,-0.471,0.138,0.624,0.000631,NA,NA,NA,0.63530541
KCNJ11,Brain Cortex,ADHD,Wald ratio,1,-0.692,0.202,0.501,0.000633,NA,NA,NA,0.611013184
CTD-2366F13.1,Brain Cortex,ADHD,Wald ratio,1,-0.171,0.05,0.843,0.000638,NA,NA,NA,0.612046696
RPL41,Brain Cortex,ADHD,Wald ratio,1,-0.463,0.136,0.629,0.000683,NA,NA,NA,0.601867897
RAB5B,Brain Cortex,ADHD,Wald ratio,1,-0.313,0.092,0.731,0.000683,NA,NA,NA,0.601867897
RPS26,Brain Cortex,ADHD,Wald ratio,1,-0.104,0.031,0.902,0.000683,NA,NA,NA,0.601867897
ERBB3,Brain Cortex,ADHD,Wald ratio,1,-0.602,0.177,0.548,0.000683,NA,NA,NA,0.60174322
SUOX,Brain Cortex,ADHD,Wald ratio,1,-0.126,0.037,0.881,0.000683,NA,NA,NA,0.601867897
SPEF2,Brain Cortex,ADHD,Weighted median,3,-0.08,0.024,0.923,0.000686,0.811382726,0.740109315,0.595162475,0.763686453
SPEF2,Brain Cortex,ADHD,Inverse variance weighted,3,-0.079,0.023,0.924,0.000711,0.811382726,0.740109315,0.595162475,0.763686453
PCBP4,Brain Cortex,ADHD,Wald ratio,1,-0.408,0.121,0.665,0.000715,NA,NA,NA,0.642533448
VHL,Brain Cortex,ADHD,Wald ratio,1,0.627,0.186,1.871,0.000755,NA,NA,NA,0.660040888
BRK1,Brain Cortex,ADHD,Wald ratio,1,0.06,0.018,1.062,0.000755,NA,NA,NA,0.665796783
CIDECP1,Brain Cortex,ADHD,Wald ratio,1,0.344,0.102,1.411,0.000755,NA,NA,NA,0.665796783
EDEM3,Brain Cortex,ADHD,Wald ratio,1,0.303,0.09,1.354,0.000794,NA,NA,NA,0.56069716
AL713852.1,Brain Cortex,ADHD,Wald ratio,1,0.558,0.166,1.747,0.000794,NA,NA,NA,0.560688412
PPP6C,Brain Cortex,ADHD,Wald ratio,1,-0.112,0.033,0.894,0.000816,NA,NA,NA,0.559403137
ARPC5L,Brain Cortex,ADHD,Wald ratio,1,-0.207,0.062,0.813,0.000816,NA,NA,NA,0.559403137
DPP10-AS1,Brain Cortex,ADHD,Wald ratio,1,-0.758,0.227,0.468,0.000826,NA,NA,NA,0.733429152
UNC5C,Brain Cortex,ADHD,Wald ratio,1,0.114,0.034,1.121,0.000837,NA,NA,NA,0.558526068
RELT,Brain Cortex,ADHD,Wald ratio,1,0.218,0.065,1.244,0.00085,NA,NA,NA,0.63945248
CACNA1D,Brain Cortex,ADHD,Wald ratio,1,0.163,0.049,1.177,0.000883,NA,NA,NA,0.613017312
NOP14-AS1,Brain Cortex,ADHD,Wald ratio,1,-0.589,0.179,0.555,0.00101,NA,NA,NA,0.505175863
GRK4,Brain Cortex,ADHD,Wald ratio,1,-0.208,0.063,0.812,0.00101,NA,NA,NA,0.507237063
MFSD10,Brain Cortex,ADHD,Wald ratio,1,-0.115,0.035,0.892,0.00101,NA,NA,NA,0.507237061
ADD1,Brain Cortex,ADHD,Wald ratio,1,0.146,0.044,1.157,0.00101,NA,NA,NA,0.507236115
AC008629.1,Brain Cortex,ADHD,Wald ratio,1,0.45,0.139,1.568,0.00117,NA,NA,NA,0.579468338
LINC00925,Brain Cortex,ADHD,Wald ratio,1,-0.159,0.049,0.853,0.00123,NA,NA,NA,0.568251522
PSMG4,Brain Cortex,ADHD,Wald ratio,1,0.148,0.046,1.159,0.00129,NA,NA,NA,0.508543206
SPEF1,Brain Cortex,ADHD,Wald ratio,1,-0.049,0.015,0.952,0.0013,NA,NA,NA,0.457951565
AC004540.1,Brain Cortex,ADHD,Wald ratio,1,-0.16,0.05,0.852,0.0013,NA,NA,NA,0.457662763
LINC02145,Brain Cortex,ADHD,Wald ratio,1,0.514,0.16,1.671,0.0013,NA,NA,NA,0.490133428
MED30,Brain Cortex,ADHD,Wald ratio,1,-0.369,0.115,0.691,0.00133,NA,NA,NA,0.502067839
ZHX3,Brain Cortex,ADHD,Wald ratio,1,-0.162,0.05,0.851,0.00134,NA,NA,NA,0.445291111
RP11-386G11.10,Brain Cortex,ADHD,Wald ratio,1,0.037,0.012,1.038,0.00136,NA,NA,NA,0.451412264
TUBA1C,Brain Cortex,ADHD,Wald ratio,1,-0.43,0.134,0.65,0.00136,NA,NA,NA,0.451412264
TUBA1A,Brain Cortex,ADHD,Wald ratio,1,-0.373,0.116,0.689,0.00136,NA,NA,NA,0.451412264
PRKAG1,Brain Cortex,ADHD,Wald ratio,1,0.118,0.037,1.125,0.00136,NA,NA,NA,0.451412263
AC011603.2,Brain Cortex,ADHD,Wald ratio,1,-0.508,0.159,0.601,0.00136,NA,NA,NA,0.451412145
LMBR1L,Brain Cortex,ADHD,Wald ratio,1,-0.403,0.126,0.669,0.00136,NA,NA,NA,0.451412264
LSM8,Brain Cortex,ADHD,Inverse variance weighted,2,-0.25,0.078,0.779,0.0014,NA,0.333741147,NA,0.009841615
SOGA2,Brain Cortex,ADHD,Weighted median,3,-0.052,0.017,0.949,0.00158,0.187755247,0.009246358,0.283250851,0.046694812
AC004540.5,Brain Cortex,ADHD,Inverse variance weighted,2,-0.048,0.015,0.953,0.00159,NA,0.482453586,NA,0.006718134
SYCP2L,Brain Cortex,ADHD,Wald ratio,1,0.163,0.052,1.177,0.00167,NA,NA,NA,0.419247334
CELF2,Brain Cortex,ADHD,Wald ratio,1,0.276,0.088,1.317,0.00169,NA,NA,NA,0.451314553
MROH8,Brain Cortex,ADHD,Wald ratio,1,0.298,0.095,1.347,0.0017,NA,NA,NA,0.389980953
BPTF,Brain Cortex,ADHD,Wald ratio,1,0.561,0.179,1.752,0.00174,NA,NA,NA,0.429755635
C17orf58,Brain Cortex,ADHD,Wald ratio,1,0.511,0.163,1.667,0.00174,NA,NA,NA,0.429793655
ABHD16A,Brain Cortex,ADHD,Inverse variance weighted,2,-0.283,0.091,0.753,0.00175,NA,0.875696006,NA,0.020472898
CTA-929C8.8,Brain Cortex,ADHD,Wald ratio,1,-0.06,0.019,0.942,0.00185,NA,NA,NA,0.378742448
AC138969.1,Brain Cortex,ADHD,Wald ratio,1,0.497,0.16,1.644,0.00187,NA,NA,NA,0.455648827
NPIPP1,Brain Cortex,ADHD,Wald ratio,1,-0.164,0.053,0.849,0.00187,NA,NA,NA,0.455404536
NPIPA5,Brain Cortex,ADHD,Wald ratio,1,0.123,0.04,1.131,0.00187,NA,NA,NA,0.455649592
PKD1P6-NPIPP1,Brain Cortex,ADHD,Wald ratio,1,0.134,0.043,1.144,0.00187,NA,NA,NA,0.455649593
AL034348.1,Brain Cortex,ADHD,Wald ratio,1,0.618,0.199,1.856,0.00189,NA,NA,NA,0.357786747
FEZ2,Brain Cortex,ADHD,Inverse variance weighted,2,0.075,0.024,1.078,0.0019,NA,0.997447357,NA,0.256188403
TCEB1,Brain Cortex,ADHD,Wald ratio,1,0.063,0.02,1.065,0.00192,NA,NA,NA,0.373101534
ELOC,Brain Cortex,ADHD,Wald ratio,1,-0.252,0.081,0.777,0.00192,NA,NA,NA,0.373101534
IVD,Brain Cortex,ADHD,Wald ratio,1,-0.263,0.085,0.769,0.002,NA,NA,NA,0.454853602
MOCS2,Brain Cortex,ADHD,Inverse variance weighted,5,0.163,0.053,1.177,0.00202,0.165682508,0.277738499,0.944859443,0.612184222
LINC02175,Brain Cortex,ADHD,Inverse variance weighted,2,-0.181,0.059,0.835,0.00211,NA,0.917415514,NA,0.244587568
GLB1,Brain Cortex,ADHD,Wald ratio,1,0.1,0.032,1.105,0.00215,NA,NA,NA,0.415145628
IFT88,Brain Cortex,ADHD,Inverse variance weighted,2,-0.116,0.038,0.89,0.00217,NA,0.672592232,NA,0.012998126
SUN2,Brain Cortex,ADHD,Wald ratio,1,0.075,0.025,1.078,0.0022,NA,NA,NA,0.435460243
CBY1,Brain Cortex,ADHD,Wald ratio,1,-0.163,0.053,0.85,0.0022,NA,NA,NA,0.433460694
RP3-508I15.9,Brain Cortex,ADHD,Wald ratio,1,0.165,0.054,1.18,0.0022,NA,NA,NA,0.432388739
ALDH16A1,Brain Cortex,ADHD,Wald ratio,1,-0.094,0.031,0.911,0.00225,NA,NA,NA,0.361623989
PIH1D1,Brain Cortex,ADHD,Wald ratio,1,0.181,0.059,1.199,0.00225,NA,NA,NA,0.361623989
DENND1B,Brain Cortex,ADHD,Wald ratio,1,0.505,0.166,1.658,0.00227,NA,NA,NA,0.369960861
TULP4,Brain Cortex,ADHD,Wald ratio,1,0.082,0.027,1.086,0.00235,NA,NA,NA,0.322008157
NDUFAF2,Brain Cortex,ADHD,Weighted median,3,-0.105,0.034,0.901,0.00236,0.987192167,0.058164276,0.252742331,0.00611255
HPCAL4,Brain Cortex,ADHD,Wald ratio,1,-0.144,0.048,0.866,0.00236,NA,NA,NA,0.332222749
RBBP5,Brain Cortex,ADHD,Wald ratio,1,0.142,0.047,1.152,0.00243,NA,NA,NA,0.315171387
TMCC2,Brain Cortex,ADHD,Wald ratio,1,-0.09,0.03,0.914,0.00243,NA,NA,NA,0.315360417
OGDHL,Brain Cortex,ADHD,Wald ratio,1,-0.194,0.064,0.824,0.00243,NA,NA,NA,0.557179265
POLD2,Brain Cortex,ADHD,Wald ratio,1,0.183,0.061,1.201,0.00262,NA,NA,NA,0.321016876
AEBP1,Brain Cortex,ADHD,Wald ratio,1,0.09,0.03,1.094,0.00262,NA,NA,NA,0.323878843
CCDC74A,Brain Cortex,ADHD,Inverse variance weighted,2,0.111,0.037,1.117,0.00263,NA,0.909827211,NA,0.089465679
AKT3,Brain Cortex,ADHD,Wald ratio,1,0.067,0.022,1.069,0.0027,NA,NA,NA,0.310083185
COPA,Brain Cortex,ADHD,Inverse variance weighted,2,-0.132,0.044,0.877,0.0027,NA,0.588409361,NA,0.169382378
ZNF890P,Brain Cortex,ADHD,Weighted median,4,-0.075,0.025,0.928,0.0027,0.284385146,0.324999549,0.475843587,0.102665278
KCNC4,Brain Cortex,ADHD,Wald ratio,1,0.154,0.052,1.166,0.00281,NA,NA,NA,0.397660519
LMO3,Brain Cortex,ADHD,Wald ratio,1,-0.11,0.037,0.896,0.00287,NA,NA,NA,0.400370614
HP,Brain Cortex,ADHD,Inverse variance weighted,2,-0.032,0.011,0.969,0.00288,NA,0.42720537,NA,0.009681912
C8orf37,Brain Cortex,ADHD,Inverse variance weighted,2,0.069,0.024,1.072,0.00313,NA,0.950179795,NA,0.204439397
RMDN3,Brain Cortex,ADHD,Wald ratio,1,-0.368,0.125,0.692,0.00319,NA,NA,NA,0.516486585
AC062021.1,Brain Cortex,ADHD,Wald ratio,1,-0.139,0.047,0.871,0.00321,NA,NA,NA,0.265505203
GHR,Brain Cortex,ADHD,Wald ratio,1,-0.313,0.107,0.731,0.00332,NA,NA,NA,0.285705393
RMI1,Brain Cortex,ADHD,Wald ratio,1,-0.113,0.039,0.893,0.00345,NA,NA,NA,0.273726429
HNRNPK,Brain Cortex,ADHD,Wald ratio,1,-0.379,0.13,0.684,0.00345,NA,NA,NA,0.273726429
NRN1,Brain Cortex,ADHD,Wald ratio,1,0.465,0.159,1.592,0.00345,NA,NA,NA,0.271451244
SCN2A,Brain Cortex,ADHD,Wald ratio,1,0.122,0.042,1.13,0.00346,NA,NA,NA,0.371085092
TXNL4B,Brain Cortex,ADHD,Wald ratio,1,0.467,0.16,1.595,0.00346,NA,NA,NA,0.294070287
HPR,Brain Cortex,ADHD,Wald ratio,1,0.161,0.055,1.174,0.00346,NA,NA,NA,0.294070411
LRRN3,Brain Cortex,ADHD,Wald ratio,1,-0.047,0.016,0.954,0.00353,NA,NA,NA,0.252523202
DUSP16,Brain Cortex,ADHD,Wald ratio,1,-0.143,0.049,0.867,0.00353,NA,NA,NA,0.252294576
HSPD1,Brain Cortex,ADHD,Wald ratio,1,0.447,0.154,1.563,0.00362,NA,NA,NA,0.251938106
HSPE1,Brain Cortex,ADHD,Wald ratio,1,0.407,0.14,1.502,0.00362,NA,NA,NA,0.251939009
RFTN2,Brain Cortex,ADHD,Wald ratio,1,0.163,0.056,1.177,0.00362,NA,NA,NA,0.251939015
AC133552.2,Brain Cortex,ADHD,Wald ratio,1,-0.421,0.145,0.656,0.00366,NA,NA,NA,0.244587565
TMEM50A,Brain Cortex,ADHD,Wald ratio,1,-0.195,0.067,0.822,0.00371,NA,NA,NA,0.253369836
RSRP1,Brain Cortex,ADHD,Wald ratio,1,-0.116,0.04,0.89,0.00371,NA,NA,NA,0.253369836
RHCE,Brain Cortex,ADHD,Wald ratio,1,0.063,0.022,1.065,0.00371,NA,NA,NA,0.253369836
ALDH1L2,Brain Cortex,ADHD,Wald ratio,1,-0.188,0.065,0.829,0.00375,NA,NA,NA,0.278989904
APPL2,Brain Cortex,ADHD,Wald ratio,1,-0.182,0.063,0.833,0.00375,NA,NA,NA,0.278989904
SEC23IP,Brain Cortex,ADHD,Wald ratio,1,0.428,0.148,1.534,0.0038,NA,NA,NA,0.270299108
AL355312.2,Brain Cortex,ADHD,Wald ratio,1,-0.511,0.177,0.6,0.00389,NA,NA,NA,0.238370743
GINM1,Brain Cortex,ADHD,Wald ratio,1,-0.417,0.145,0.659,0.00389,NA,NA,NA,0.238421017
LATS1,Brain Cortex,ADHD,Wald ratio,1,-0.148,0.051,0.863,0.00389,NA,NA,NA,0.238413138
LRP11,Brain Cortex,ADHD,Wald ratio,1,-0.116,0.04,0.891,0.00389,NA,NA,NA,0.238421018
NUP43,Brain Cortex,ADHD,Wald ratio,1,-0.064,0.022,0.938,0.00389,NA,NA,NA,0.238421019
CSMD2,Brain Cortex,ADHD,Wald ratio,1,0.111,0.039,1.117,0.00396,NA,NA,NA,0.226272848
KIAA1009,Brain Cortex,ADHD,Wald ratio,1,0.143,0.05,1.154,0.00405,NA,NA,NA,0.352113374
C8orf34,Brain Cortex,ADHD,Wald ratio,1,-0.439,0.153,0.645,0.00407,NA,NA,NA,0.223596352
ETNPPL,Brain Cortex,ADHD,Wald ratio,1,-0.106,0.037,0.899,0.0041,NA,NA,NA,0.353453289
TRHDE-AS1,Brain Cortex,ADHD,Inverse variance weighted,2,-0.095,0.033,0.909,0.00421,NA,0.477065567,NA,0.240354113
DGLUCY,Brain Cortex,ADHD,Wald ratio,1,-0.087,0.03,0.917,0.00422,NA,NA,NA,0.230277716
BICRA,Brain Cortex,ADHD,Wald ratio,1,0.395,0.138,1.485,0.0043,NA,NA,NA,0.244011933
ARFGAP3,Brain Cortex,ADHD,Wald ratio,1,0.042,0.015,1.043,0.00436,NA,NA,NA,0.212949763
PACSIN2,Brain Cortex,ADHD,Wald ratio,1,0.163,0.057,1.177,0.00436,NA,NA,NA,0.212098304
IMMP2L,Brain Cortex,ADHD,Weighted median,4,-0.083,0.029,0.92,0.00438,0.060727728,0.122658175,0.823430147,0.005339188
CDHR1,Brain Cortex,ADHD,Wald ratio,1,-0.086,0.03,0.918,0.00451,NA,NA,NA,0.218066201
RBMS3,Brain Cortex,ADHD,Wald ratio,1,0.391,0.138,1.478,0.00454,NA,NA,NA,0.225450801
AC008663.2,Brain Cortex,ADHD,Wald ratio,1,-0.479,0.169,0.619,0.00454,NA,NA,NA,0.234758375
CTD-2325M2.1,Brain Cortex,ADHD,Wald ratio,1,-0.198,0.07,0.821,0.0047,NA,NA,NA,0.380227715
TIMM44,Brain Cortex,ADHD,Wald ratio,1,-0.171,0.061,0.842,0.0047,NA,NA,NA,0.382278322
CIDEA,Brain Cortex,ADHD,Wald ratio,1,0.072,0.026,1.075,0.00475,NA,NA,NA,0.239673251
BDNF-AS,Brain Cortex,ADHD,Wald ratio,1,-0.413,0.147,0.661,0.00485,NA,NA,NA,0.237814555
CPNE3,Brain Cortex,ADHD,Wald ratio,1,-0.119,0.042,0.888,0.00487,NA,NA,NA,0.211160537
RMDN1,Brain Cortex,ADHD,Wald ratio,1,0.06,0.021,1.062,0.00487,NA,NA,NA,0.211160539
WWP1,Brain Cortex,ADHD,Wald ratio,1,0.52,0.185,1.681,0.00487,NA,NA,NA,0.210494275
NQO1,Brain Cortex,ADHD,Wald ratio,1,0.089,0.032,1.094,0.00501,NA,NA,NA,0.377045728
CRTC2,Brain Cortex,ADHD,Wald ratio,1,0.121,0.043,1.129,0.00514,NA,NA,NA,0.189230959
C1orf43,Brain Cortex,ADHD,Wald ratio,1,-0.09,0.032,0.914,0.00514,NA,NA,NA,0.189231012
RASGRF2-AS1,Brain Cortex,ADHD,Wald ratio,1,0.41,0.147,1.506,0.00517,NA,NA,NA,0.210128091
CTC-459I6.1,Brain Cortex,ADHD,Wald ratio,1,0.098,0.035,1.103,0.00517,NA,NA,NA,0.210128091
NUP54,Brain Cortex,ADHD,Wald ratio,1,-0.136,0.049,0.873,0.00519,NA,NA,NA,0.186295386
SCARB2,Brain Cortex,ADHD,Wald ratio,1,-0.502,0.18,0.605,0.00519,NA,NA,NA,0.185836489
POLR2D,Brain Cortex,ADHD,Wald ratio,1,-0.181,0.065,0.834,0.00519,NA,NA,NA,0.1863437
ART3,Brain Cortex,ADHD,Wald ratio,1,-0.049,0.018,0.952,0.00519,NA,NA,NA,0.1863437
COL9A1,Brain Cortex,ADHD,Wald ratio,1,0.297,0.106,1.345,0.00522,NA,NA,NA,0.220264544
C6orf106,Brain Cortex,ADHD,Wald ratio,1,-0.069,0.025,0.934,0.00528,NA,NA,NA,0.194900323
UHRF1BP1,Brain Cortex,ADHD,Wald ratio,1,0.254,0.091,1.289,0.00528,NA,NA,NA,0.194900323
SNRPC,Brain Cortex,ADHD,Wald ratio,1,0.049,0.018,1.05,0.00528,NA,NA,NA,0.194900323
AC010127.3,Brain Cortex,ADHD,Wald ratio,1,0.094,0.034,1.098,0.00536,NA,NA,NA,0.195775964
TSPAN11,Brain Cortex,ADHD,Inverse variance weighted,2,0.04,0.015,1.041,0.00536,NA,0.530064006,NA,0.012246451
CIPC,Brain Cortex,ADHD,Wald ratio,1,-0.261,0.094,0.771,0.00544,NA,NA,NA,0.203868099
ABHD8,Brain Cortex,ADHD,Wald ratio,1,-0.512,0.184,0.599,0.00548,NA,NA,NA,0.213711608
BABAM1,Brain Cortex,ADHD,Wald ratio,1,-0.132,0.047,0.877,0.00548,NA,NA,NA,0.214325458
LINC02649,Brain Cortex,ADHD,Inverse variance weighted,2,0.249,0.09,1.282,0.00548,NA,0.319823296,NA,0.031121788
C8orf59,Brain Cortex,ADHD,Inverse variance weighted,3,0.022,0.008,1.023,0.00548,0.451752276,0.713251464,0.796479206,0.010418882
RALYL,Brain Cortex,ADHD,Inverse variance weighted,3,0.074,0.027,1.077,0.00549,0.791421303,0.542484664,0.477326386,0.019859481
ASF1A,Brain Cortex,ADHD,Wald ratio,1,-0.512,0.185,0.599,0.00563,NA,NA,NA,0.178348504
USP8,Brain Cortex,ADHD,Wald ratio,1,0.117,0.042,1.125,0.00568,NA,NA,NA,0.175672425
TRPM7,Brain Cortex,ADHD,Wald ratio,1,0.114,0.041,1.121,0.00568,NA,NA,NA,0.175661509
SPPL2A,Brain Cortex,ADHD,Wald ratio,1,-0.513,0.186,0.599,0.00568,NA,NA,NA,0.175381418
ZNF286A,Brain Cortex,ADHD,Wald ratio,1,0.039,0.014,1.04,0.00571,NA,NA,NA,0.198385843
ZNF890P,Brain Cortex,ADHD,Inverse variance weighted,4,-0.067,0.024,0.936,0.00572,0.284385146,0.324999549,0.475843587,0.102665278
ESYT3,Brain Cortex,ADHD,Inverse variance weighted,2,-0.324,0.117,0.723,0.00573,NA,0.708055112,NA,0.02192813
KIF16B,Brain Cortex,ADHD,Wald ratio,1,-0.548,0.199,0.578,0.00578,NA,NA,NA,0.175129687
PIGV,Brain Cortex,ADHD,Wald ratio,1,-0.051,0.018,0.95,0.00581,NA,NA,NA,0.278533634
