"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"SYT9","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.007","0.031","0.993","8.25e-01",NA,NA,NA,0.008452501
"SLC5A10","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.010","0.046","0.990","8.27e-01",NA,NA,NA,0.009228675
"SIPA1L3","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.008","0.035","0.992","8.27e-01",NA,NA,NA,0.007097153
"COL4A2","Brain Prefrontal cortex","PTSD","Inverse variance weighted",2," 0.003","0.014","1.003","8.31e-01",NA,0.573507583,NA,0.007975211
"ANO2","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.005","0.022","0.995","8.31e-01",NA,NA,NA,0.007841396
"NEDD4L","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.007","0.035","0.993","8.36e-01",NA,NA,NA,0.008476147
"ABCA7","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.008","0.037","1.008","8.39e-01",NA,NA,NA,0.007689067
"OPRL1","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.004","0.018","0.996","8.42e-01",NA,NA,NA,0.007619324
"DLGAP2","Brain Prefrontal cortex","PTSD","Weighted mode",6," 0.004","0.019","1.004","8.48e-01",0.600467379,0.486004541,0.261754922,0.009241313
"DLGAP2","Brain Prefrontal cortex","PTSD","Simple mode",6," 0.004","0.022","1.004","8.49e-01",0.600467379,0.486004541,0.261754922,0.009241313
"HTATIP2","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.007","0.038","0.993","8.50e-01",NA,NA,NA,0.007455961
"MET","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.005","0.028","0.995","8.50e-01",NA,NA,NA,0.007455967
"SLX9","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.005","0.028","0.995","8.53e-01",NA,NA,NA,0.011874031
"RNF215","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.009","0.049","0.991","8.55e-01",NA,NA,NA,0.008534053
"GABRG3","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.005","0.030","0.995","8.58e-01",NA,NA,NA,0.007589898
"UPK3B","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.007","0.039","1.007","8.58e-01",NA,NA,NA,0.007541117
"GNAI1","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.005","0.030","0.995","8.61e-01",NA,NA,NA,0.007431595
"RUNX2","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.004","0.022","0.996","8.64e-01",NA,NA,NA,0.007926922
"MTUS1","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.005","0.031","1.005","8.67e-01",NA,NA,NA,0.009228834
"VPS53","Brain Prefrontal cortex","PTSD","Inverse variance weighted",2," 0.003","0.019","1.003","8.69e-01",NA,0.214942753,NA,0.034840974
"STK32C","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.005","0.033","1.005","8.70e-01",NA,NA,NA,0.009736641
"ADCY2","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.005","0.032","0.995","8.74e-01",NA,NA,NA,0.006544161
"TRIML1","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.005","0.033","1.005","8.75e-01",NA,NA,NA,0.007612518
"VWA5B2","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.003","0.023","0.997","8.77e-01",NA,NA,NA,0.008743102
"LMF1","Brain Prefrontal cortex","PTSD","Inverse variance weighted",2," 0.003","0.020","1.003","8.77e-01",NA,0.901367526,NA,0.008834159
"SORCS2","Brain Prefrontal cortex","PTSD","Inverse variance weighted",3,"-0.003","0.020","0.997","8.80e-01",0.751405785,0.473476563,0.447266548,0.00939751
"SLIT3","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.006","0.039","0.994","8.81e-01",NA,NA,NA,0.007682303
"CCDC149","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.004","0.026","1.004","8.84e-01",NA,NA,NA,0.00755099
"MS4A12","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.005","0.032","0.995","8.85e-01",NA,NA,NA,0.007705404
"NTM","Brain Prefrontal cortex","PTSD","Weighted median",3," 0.002","0.015","1.002","8.87e-01",0.912740086,0.694281445,0.552541555,0.011971325
"STMN4","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.003","0.022","1.003","8.90e-01",NA,NA,NA,0.007592163
"XKR4","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.003","0.020","1.003","8.91e-01",NA,NA,NA,0.007640501
"PRPH2","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.003","0.020","0.997","8.93e-01",NA,NA,NA,0.008130097
"ADAMTS16","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.002","0.014","0.998","8.93e-01",NA,NA,NA,0.007440361
"HRNR","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.002","0.017","1.002","8.94e-01",NA,NA,NA,0.007488758
"PHRF1","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.002","0.016","1.002","8.95e-01",NA,NA,NA,0.007537151
"CAPN11","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.004","0.027","0.996","8.95e-01",NA,NA,NA,0.008715084
"ACOXL","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.004","0.032","0.996","8.96e-01",NA,NA,NA,0.00949647
"CCDC144A","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.004","0.033","1.004","8.97e-01",NA,NA,NA,0.015756059
"NTM","Brain Prefrontal cortex","PTSD","Weighted mode",3," 0.003","0.019","1.003","9.02e-01",0.912740086,0.694281445,0.552541555,0.011971325
"ST6GAL1","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.005","0.044","1.005","9.02e-01",NA,NA,NA,0.007421882
"NTM","Brain Prefrontal cortex","PTSD","Simple mode",3," 0.003","0.020","1.003","9.06e-01",0.912740086,0.694281445,0.552541555,0.011971325
"DGKI","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.004","0.034","0.996","9.06e-01",NA,NA,NA,0.006884616
"CTDP1","Brain Prefrontal cortex","PTSD","Inverse variance weighted",2," 0.002","0.014","1.002","9.07e-01",NA,0.741164039,NA,0.008137201
"NAV3","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.003","0.030","1.003","9.09e-01",NA,NA,NA,0.007027251
"SNX7","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.009","0.077","1.009","9.11e-01",NA,NA,NA,0.017276509
"BOD1L1","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.003","0.026","1.003","9.13e-01",NA,NA,NA,0.007761618
"COL19A1","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.003","0.032","1.003","9.14e-01",NA,NA,NA,0.007726596
"FMN2","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.002","0.016","1.002","9.17e-01",NA,NA,NA,0.00854147
"MARCHF6","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.003","0.031","0.997","9.21e-01",NA,NA,NA,0.011870841
"TYW1","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.002","0.021","0.998","9.21e-01",NA,NA,NA,0.00848817
"AMDHD1","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.004","0.038","1.004","9.22e-01",NA,NA,NA,0.007580119
"RPTOR","Brain Prefrontal cortex","PTSD","Weighted median",3," 0.002","0.021","1.002","9.25e-01",0.853767845,0.547331496,0.474843907,0.007475632
"SLC35E4","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.002","0.023","0.998","9.28e-01",NA,NA,NA,0.014674214
"CHPT1","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.002","0.027","0.998","9.29e-01",NA,NA,NA,0.011050736
"CARMIL3","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.002","0.021","0.998","9.37e-01",NA,NA,NA,0.007544286
"DOT1L","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.003","0.043","0.997","9.38e-01",NA,NA,NA,0.01142488
"NT5DC1","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.002","0.021","0.998","9.43e-01",NA,NA,NA,0.008321906
"PCNT","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.003","0.038","1.003","9.46e-01",NA,NA,NA,0.006753341
"ANGPT4","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.001","0.022","0.999","9.48e-01",NA,NA,NA,0.007585925
"KCNQ3","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.003","0.043","0.997","9.49e-01",NA,NA,NA,0.007853272
"ADARB2","Brain Prefrontal cortex","PTSD","Weighted mode",5,"-0.001","0.013","0.999","9.51e-01",0.857302684,0.839719402,0.476491534,0.008456071
"KIF16B","Brain Prefrontal cortex","PTSD","Inverse variance weighted",2," 0.002","0.027","1.002","9.51e-01",NA,0.144611619,NA,0.020254868
"TFPI","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.002","0.034","0.998","9.53e-01",NA,NA,NA,0.008412632
"ADARB2","Brain Prefrontal cortex","PTSD","Weighted median",5,"-0.001","0.012","0.999","9.63e-01",0.857302684,0.839719402,0.476491534,0.008456071
"GALNTL6","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.001","0.024","0.999","9.64e-01",NA,NA,NA,0.007577787
"CSGALNACT1","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.001","0.029","0.999","9.67e-01",NA,NA,NA,0.007265888
"SYNDIG1","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.001","0.032","1.001","9.72e-01",NA,NA,NA,0.006929548
"RAET1E","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.001","0.027","1.001","9.79e-01",NA,NA,NA,0.007474904
"ARHGAP32","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.001","0.032","0.999","9.80e-01",NA,NA,NA,0.010034716
"ADARB2","Brain Prefrontal cortex","PTSD","Simple mode",5," 0.000","0.016","1.000","9.84e-01",0.857302684,0.839719402,0.476491534,0.008456071
"ZFP37","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.001","0.025","1.001","9.84e-01",NA,NA,NA,0.009757679
"BSPRY","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.001","0.038","0.999","9.85e-01",NA,NA,NA,0.00784314
"SORCS1","Brain Prefrontal cortex","PTSD","Wald ratio",1,"-0.001","0.036","0.999","9.85e-01",NA,NA,NA,0.007871991
"CR1","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.000","0.021","1.000","9.87e-01",NA,NA,NA,0.00922464
"TMEM132C","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.000","0.033","1.000","9.90e-01",NA,NA,NA,0.006062017
"PTPRN2","Brain Prefrontal cortex","PTSD","Inverse variance weighted",3," 0.000","0.022","1.000","9.98e-01",0.203789865,0.031933686,0.321786271,0.00866235
"WNK2","Brain Prefrontal cortex","PTSD","Wald ratio",1," 0.000","0.040","1.000","1.00e+00",NA,NA,NA,0.007568525
