"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ME1","Brain Meta analysis","BP","Wald ratio",1,-0.016,0.009,0.984,0.0697,NA,NA,NA,0.025599065
"PALD1","Brain Meta analysis","BP","Wald ratio",1,-0.015,0.008,0.985,0.0699,NA,NA,NA,0.029129151
"C1QTNF9","Brain Meta analysis","BP","Wald ratio",1,0.047,0.026,1.048,0.07,NA,NA,NA,0.025113608
"CAMK4","Brain Meta analysis","BP","Wald ratio",1,-0.034,0.019,0.966,0.07,NA,NA,NA,0.030285899
"GPR85","Brain Meta analysis","BP","Wald ratio",1,0.05,0.028,1.051,0.0701,NA,NA,NA,0.025258484
"RICTOR","Brain Meta analysis","BP","Wald ratio",1,-0.079,0.044,0.924,0.0702,NA,NA,NA,0.074843955
"DST","Brain Meta analysis","BP","Inverse variance weighted",2,0.042,0.023,1.043,0.0703,NA,0.548758215,NA,0.034906182
"PCDH7","Brain Meta analysis","BP","Wald ratio",1,-0.054,0.03,0.948,0.0708,NA,NA,NA,0.02311716
"ADA2","Brain Meta analysis","BP","Wald ratio",1,-0.032,0.017,0.969,0.071,NA,NA,NA,0.024283225
"SSBP2","Brain Meta analysis","BP","Wald ratio",1,0.037,0.021,1.038,0.0711,NA,NA,NA,0.039595783
"ARHGAP22","Brain Meta analysis","BP","Inverse variance weighted",2,-0.03,0.017,0.97,0.0715,NA,0.256047807,NA,0.008019183
"HLA-DPB1","Brain Meta analysis","BP","Wald ratio",1,-0.066,0.037,0.936,0.0719,NA,NA,NA,0.037209768
"PKP4","Brain Meta analysis","BP","Wald ratio",1,-0.016,0.009,0.984,0.0722,NA,NA,NA,0.023015635
"YPEL2","Brain Meta analysis","BP","Wald ratio",1,0.043,0.024,1.044,0.0722,NA,NA,NA,0.024196264
"TRANK1","Brain Meta analysis","BP","Wald ratio",1,0.014,0.008,1.014,0.0725,NA,NA,NA,0.026219686
"NXNL2","Brain Meta analysis","BP","Wald ratio",1,-0.061,0.034,0.941,0.0729,NA,NA,NA,0.039894065
"TRAM2","Brain Meta analysis","BP","Wald ratio",1,0.056,0.032,1.058,0.0732,NA,NA,NA,0.044784348
"PDE1B","Brain Meta analysis","BP","Inverse variance weighted",2,0.019,0.011,1.019,0.0734,NA,0.090577413,NA,0.007855482
"OSMR","Brain Meta analysis","BP","Wald ratio",1,-0.016,0.009,0.984,0.0734,NA,NA,NA,0.025254649
"NR1I3","Brain Meta analysis","BP","Wald ratio",1,-0.059,0.033,0.942,0.0735,NA,NA,NA,0.022922575
"GPX7","Brain Meta analysis","BP","Wald ratio",1,-0.027,0.015,0.973,0.0735,NA,NA,NA,0.022920656
"TOP2B","Brain Meta analysis","BP","Wald ratio",1,0.045,0.025,1.046,0.0737,NA,NA,NA,0.029307181
"CUBN","Brain Meta analysis","BP","Weighted median",3,0.01,0.005,1.01,0.0738,0.891908874,0.969606289,0.869443921,0.013438958
"GALM","Brain Meta analysis","BP","Wald ratio",1,0.063,0.035,1.065,0.0739,NA,NA,NA,0.034437996
"GRIK2","Brain Meta analysis","BP","Wald ratio",1,0.032,0.018,1.033,0.0742,NA,NA,NA,0.025500468
"CEP170","Brain Meta analysis","BP","Wald ratio",1,0.056,0.031,1.057,0.0743,NA,NA,NA,0.025480589
"DMRT2","Brain Meta analysis","BP","Wald ratio",1,-0.048,0.027,0.953,0.0744,NA,NA,NA,0.025471277
"PHF21A","Brain Meta analysis","BP","Wald ratio",1,-0.042,0.023,0.959,0.0746,NA,NA,NA,0.025153194
"ANKRD44","Brain Meta analysis","BP","Inverse variance weighted",3,0.012,0.007,1.012,0.075,0.161011897,0.362434039,0.88534644,0.01819411
"APBB1IP","Brain Meta analysis","BP","Wald ratio",1,-0.039,0.022,0.962,0.0751,NA,NA,NA,0.023678894
"TLN2","Brain Meta analysis","BP","Weighted median",5,-0.014,0.008,0.986,0.0751,0.137916403,0.184201998,0.582026818,0.006184323
"AP3D1","Brain Meta analysis","BP","Wald ratio",1,0.047,0.026,1.048,0.0752,NA,NA,NA,0.022273218
"GALNT18","Brain Meta analysis","BP","Weighted mode",4,0.022,0.008,1.022,0.0753,0.948443405,0.17216724,0.157571567,0.149809809
"CLHC1","Brain Meta analysis","BP","Wald ratio",1,0.016,0.009,1.016,0.0759,NA,NA,NA,0.025965247
"NTM","Brain Meta analysis","BP","MR Egger",7,0.019,0.009,1.019,0.0764,0.829299636,0.476723244,0.124598764,0.007145085
"FUT6","Brain Meta analysis","BP","Wald ratio",1,0.03,0.017,1.03,0.0766,NA,NA,NA,0.025325969
"GPLD1","Brain Meta analysis","BP","Wald ratio",1,-0.026,0.015,0.974,0.0766,NA,NA,NA,0.030197618
"ZNF300","Brain Meta analysis","BP","Wald ratio",1,-0.037,0.021,0.964,0.0772,NA,NA,NA,0.022937573
"NGF","Brain Meta analysis","BP","Inverse variance weighted",2,-0.013,0.007,0.987,0.0773,NA,0.730848822,NA,0.023539558
"NKAIN1","Brain Meta analysis","BP","Wald ratio",1,0.06,0.034,1.062,0.0774,NA,NA,NA,0.027171135
"NTAN1","Brain Meta analysis","BP","Wald ratio",1,0.075,0.042,1.077,0.0779,NA,NA,NA,0.030100525
"PYGL","Brain Meta analysis","BP","Wald ratio",1,-0.034,0.019,0.966,0.078,NA,NA,NA,0.022301089
"SERTM1","Brain Meta analysis","BP","Wald ratio",1,0.04,0.023,1.041,0.078,NA,NA,NA,0.023179114
"APLP2","Brain Meta analysis","BP","Wald ratio",1,-0.057,0.032,0.944,0.0781,NA,NA,NA,0.033194105
"SOCS7","Brain Meta analysis","BP","Wald ratio",1,0.036,0.021,1.037,0.0782,NA,NA,NA,0.03484443
"SSH2","Brain Meta analysis","BP","Wald ratio",1,-0.043,0.025,0.958,0.0783,NA,NA,NA,0.022845295
"ADAMTS18","Brain Meta analysis","BP","Wald ratio",1,-0.026,0.015,0.974,0.0785,NA,NA,NA,0.025480479
"MDN1","Brain Meta analysis","BP","Wald ratio",1,-0.026,0.015,0.975,0.0787,NA,NA,NA,0.026993203
"SHISA9","Brain Meta analysis","BP","Inverse variance weighted",2,0.032,0.018,1.033,0.079,NA,0.113095886,NA,0.006310189
"CDH7","Brain Meta analysis","BP","Wald ratio",1,-0.07,0.04,0.933,0.0793,NA,NA,NA,0.022655114
