"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ITIH4","Brain Amygdala","BP","Wald ratio",1,0.155,0.025,1.168,6.96e-10,NA,NA,NA,0.992087276
"ASB16-AS1","Brain Amygdala","BP","Wald ratio",1,0.122,0.02,1.129,1.47e-09,NA,NA,NA,0.999868133
"PLEC","Brain Amygdala","BP","Wald ratio",1,0.142,0.028,1.153,5.14e-07,NA,NA,NA,0.997390085
"BLOC1S2","Brain Amygdala","BP","Wald ratio",1,0.136,0.029,1.145,2.32e-06,NA,NA,NA,0.998342912
"NME2","Brain Amygdala","BP","Wald ratio",1,-0.114,0.026,0.892,1.42e-05,NA,NA,NA,0.982591352
"CCDC25","Brain Amygdala","BP","Wald ratio",1,0.14,0.032,1.15,1.47e-05,NA,NA,NA,0.955638393
"THAP5","Brain Amygdala","BP","Wald ratio",1,0.079,0.019,1.082,2.24e-05,NA,NA,NA,0.97498386
"PPM1F-AS1","Brain Amygdala","BP","Wald ratio",1,-0.04,0.01,0.96,6.05e-05,NA,NA,NA,0.935553398
"CDHR1","Brain Amygdala","BP","Wald ratio",1,0.098,0.025,1.103,7.82e-05,NA,NA,NA,0.445346287
"VWA5B2","Brain Amygdala","BP","Wald ratio",1,0.058,0.015,1.059,9.98e-05,NA,NA,NA,0.912403493
"BAG6","Brain Amygdala","BP","Wald ratio",1,-0.086,0.022,0.918,0.000108,NA,NA,NA,0.647849874
"CATSPERZ","Brain Amygdala","BP","Wald ratio",1,0.077,0.02,1.08,0.000156,NA,NA,NA,0.887552768
"SCAND2P","Brain Amygdala","BP","Wald ratio",1,-0.075,0.02,0.928,0.000166,NA,NA,NA,0.86675661
"THRB-IT1","Brain Amygdala","BP","Wald ratio",1,-0.089,0.024,0.915,0.000166,NA,NA,NA,0.776253323
"C15orf40","Brain Amygdala","BP","Wald ratio",1,-0.049,0.013,0.952,0.000201,NA,NA,NA,0.829746061
"LARS1","Brain Amygdala","BP","Wald ratio",1,-0.077,0.021,0.926,0.000293,NA,NA,NA,0.733862618
"CIB2","Brain Amygdala","BP","Wald ratio",1,-0.079,0.022,0.924,0.000318,NA,NA,NA,0.49216032
"ZNF93","Brain Amygdala","BP","Wald ratio",1,0.037,0.01,1.038,0.000319,NA,NA,NA,0.778080994
"ZNF506","Brain Amygdala","BP","Wald ratio",1,0.069,0.019,1.071,0.000319,NA,NA,NA,0.24203369
"LINC01260","Brain Amygdala","BP","Wald ratio",1,-0.057,0.016,0.945,0.000382,NA,NA,NA,0.767952425
"BLTP1","Brain Amygdala","BP","Wald ratio",1,0.094,0.026,1.098,0.000386,NA,NA,NA,0.565214041
"TPMT","Brain Amygdala","BP","Wald ratio",1,-0.078,0.022,0.925,0.000429,NA,NA,NA,0.544478919
"ARTN","Brain Amygdala","BP","Wald ratio",1,-0.071,0.02,0.931,0.000481,NA,NA,NA,0.087750644
"PISD","Brain Amygdala","BP","Wald ratio",1,0.101,0.029,1.107,0.000481,NA,NA,NA,0.546084064
"MMD","Brain Amygdala","BP","Wald ratio",1,0.083,0.024,1.086,0.000558,NA,NA,NA,0.60500187
"ALG8","Brain Amygdala","BP","Wald ratio",1,-0.059,0.017,0.943,0.000604,NA,NA,NA,0.412077529
"KCTD21-AS1","Brain Amygdala","BP","Wald ratio",1,0.033,0.01,1.034,0.000604,NA,NA,NA,0.621669415
"SNX19","Brain Amygdala","BP","Wald ratio",1,-0.042,0.012,0.959,0.000625,NA,NA,NA,0.002797595
"RPL13P5","Brain Amygdala","BP","Wald ratio",1,-0.066,0.02,0.936,0.000766,NA,NA,NA,0.149459067
"DSTNP2","Brain Amygdala","BP","Wald ratio",1,-0.064,0.019,0.938,0.000766,NA,NA,NA,0.552141293
"SPSB2","Brain Amygdala","BP","Wald ratio",1,-0.041,0.012,0.96,0.000766,NA,NA,NA,0.595236753
"DNAJC3","Brain Amygdala","BP","Wald ratio",1,0.103,0.031,1.109,0.000784,NA,NA,NA,0.197692353
"FGF14-AS2","Brain Amygdala","BP","Wald ratio",1,-0.101,0.03,0.904,0.000787,NA,NA,NA,0.302533598
"NBN","Brain Amygdala","BP","Wald ratio",1,-0.093,0.028,0.911,0.000848,NA,NA,NA,0.512667299
"LACC1","Brain Amygdala","BP","Wald ratio",1,0.098,0.029,1.103,0.000904,NA,NA,NA,0.283536762
"SMIM19","Brain Amygdala","BP","Wald ratio",1,0.074,0.022,1.077,0.000925,NA,NA,NA,0.533333204
"ARMC1","Brain Amygdala","BP","Wald ratio",1,0.097,0.03,1.102,0.00106,NA,NA,NA,0.024211859
"PCDHB12","Brain Amygdala","BP","Wald ratio",1,0.071,0.022,1.073,0.00107,NA,NA,NA,0.155842699
"PCDHB7","Brain Amygdala","BP","Wald ratio",1,-0.067,0.02,0.935,0.00107,NA,NA,NA,0.234991706
"HES6","Brain Amygdala","BP","Wald ratio",1,0.066,0.02,1.069,0.00107,NA,NA,NA,0.50812397
"NSUN2","Brain Amygdala","BP","Wald ratio",1,0.039,0.012,1.04,0.00123,NA,NA,NA,0.485437025
"NECTIN3","Brain Amygdala","BP","Wald ratio",1,0.06,0.019,1.062,0.00131,NA,NA,NA,0.028768202
"NUP50","Brain Amygdala","BP","Wald ratio",1,0.075,0.024,1.078,0.00157,NA,NA,NA,0.402549813
"KCTD7","Brain Amygdala","BP","Wald ratio",1,-0.069,0.022,0.933,0.00158,NA,NA,NA,0.386523454
"CD40","Brain Amygdala","BP","Wald ratio",1,0.086,0.027,1.09,0.00163,NA,NA,NA,0.097032529
"CERS1","Brain Amygdala","BP","Wald ratio",1,0.081,0.026,1.085,0.00173,NA,NA,NA,0.423184909
"TUBA8","Brain Amygdala","BP","Wald ratio",1,0.08,0.026,1.084,0.00216,NA,NA,NA,0.102508263
"UBXN6","Brain Amygdala","BP","Wald ratio",1,-0.104,0.034,0.901,0.00218,NA,NA,NA,0.36914224
"CHAF1A","Brain Amygdala","BP","Wald ratio",1,-0.048,0.016,0.953,0.00218,NA,NA,NA,0.369608034
"UROS","Brain Amygdala","BP","Wald ratio",1,-0.04,0.014,0.961,0.00308,NA,NA,NA,0.276508678
"LAMA5","Brain Amygdala","BP","Wald ratio",1,0.09,0.031,1.095,0.00324,NA,NA,NA,0.081023136
"LYRM9","Brain Amygdala","BP","Wald ratio",1,0.07,0.024,1.073,0.00324,NA,NA,NA,0.286698442
"NOS2","Brain Amygdala","BP","Wald ratio",1,-0.049,0.017,0.952,0.00324,NA,NA,NA,0.286698442
"MAP2K5-DT","Brain Amygdala","BP","Wald ratio",1,0.048,0.017,1.049,0.00356,NA,NA,NA,0.026418925
"ZXDC","Brain Amygdala","BP","Wald ratio",1,0.05,0.017,1.051,0.00366,NA,NA,NA,0.244560292
"CNKSR1","Brain Amygdala","BP","Wald ratio",1,0.049,0.017,1.05,0.00373,NA,NA,NA,0.268583864
"TRHDE-AS1","Brain Amygdala","BP","Inverse variance weighted",2,-0.033,0.012,0.967,0.00397,NA,0.66585889,NA,0.00060253
"GSTM5","Brain Amygdala","BP","Wald ratio",1,-0.036,0.012,0.965,0.00399,NA,NA,NA,0.235769826
"COG4","Brain Amygdala","BP","Wald ratio",1,0.078,0.027,1.082,0.00417,NA,NA,NA,0.145435371
"CWF19L1","Brain Amygdala","BP","Wald ratio",1,0.044,0.015,1.045,0.00418,NA,NA,NA,0.172015149
"MYO19","Brain Amygdala","BP","Wald ratio",1,0.08,0.028,1.084,0.00433,NA,NA,NA,0.098048995
"DHRS11","Brain Amygdala","BP","Wald ratio",1,0.047,0.016,1.048,0.00433,NA,NA,NA,0.21586303
"CSAD","Brain Amygdala","BP","Wald ratio",1,-0.091,0.032,0.913,0.00436,NA,NA,NA,0.019125696
"PYROXD2","Brain Amygdala","BP","Wald ratio",1,-0.042,0.015,0.958,0.00442,NA,NA,NA,0.217856124
"ZNF124","Brain Amygdala","BP","Wald ratio",1,-0.035,0.012,0.966,0.00499,NA,NA,NA,0.209211714
"LINC02897","Brain Amygdala","BP","Wald ratio",1,-0.054,0.019,0.948,0.00499,NA,NA,NA,0.040203124
"VTA1","Brain Amygdala","BP","Wald ratio",1,0.137,0.049,1.146,0.00501,NA,NA,NA,0.056786182
"RNASEH2B","Brain Amygdala","BP","Wald ratio",1,-0.043,0.016,0.957,0.00505,NA,NA,NA,0.196449675
"ELP3","Brain Amygdala","BP","Wald ratio",1,-0.049,0.018,0.952,0.00511,NA,NA,NA,0.198740012
"REEP2","Brain Amygdala","BP","Wald ratio",1,0.136,0.049,1.146,0.00536,NA,NA,NA,0.035473305
"CALR4P","Brain Amygdala","BP","Wald ratio",1,0.037,0.013,1.038,0.00541,NA,NA,NA,0.185165538
"DSN1","Brain Amygdala","BP","Wald ratio",1,0.079,0.029,1.083,0.00559,NA,NA,NA,0.005342978
"LAMC2","Brain Amygdala","BP","Wald ratio",1,0.037,0.013,1.037,0.006,NA,NA,NA,0.187376057
"GLTP","Brain Amygdala","BP","Wald ratio",1,0.083,0.03,1.086,0.00626,NA,NA,NA,0.163436917
"SCRG1","Brain Amygdala","BP","Wald ratio",1,-0.054,0.02,0.948,0.00626,NA,NA,NA,0.163431523
"MTG1","Brain Amygdala","BP","Wald ratio",1,0.035,0.013,1.035,0.00628,NA,NA,NA,0.198374896
"TTC12","Brain Amygdala","BP","Wald ratio",1,-0.034,0.013,0.966,0.0063,NA,NA,NA,0.161244046
"PIGC","Brain Amygdala","BP","Wald ratio",1,0.061,0.022,1.063,0.00661,NA,NA,NA,0.048470823
"MIR100HG","Brain Amygdala","BP","Wald ratio",1,-0.056,0.021,0.945,0.00677,NA,NA,NA,0.018890557
"DDB2","Brain Amygdala","BP","Wald ratio",1,-0.055,0.02,0.946,0.00682,NA,NA,NA,0.049498092
"CD46","Brain Amygdala","BP","Wald ratio",1,-0.08,0.03,0.923,0.00734,NA,NA,NA,0.167674525
"ZNF517","Brain Amygdala","BP","Wald ratio",1,-0.048,0.018,0.953,0.00736,NA,NA,NA,0.148281278
"GSDME","Brain Amygdala","BP","Wald ratio",1,-0.036,0.014,0.965,0.0075,NA,NA,NA,0.143744685
"GNB1-DT","Brain Amygdala","BP","Wald ratio",1,-0.033,0.012,0.968,0.00755,NA,NA,NA,0.182587533
"DECR2","Brain Amygdala","BP","Wald ratio",1,-0.047,0.018,0.954,0.00813,NA,NA,NA,0.139890343
"CENPQ","Brain Amygdala","BP","Wald ratio",1,0.057,0.022,1.058,0.00879,NA,NA,NA,0.115782903
"ARL16","Brain Amygdala","BP","Wald ratio",1,-0.038,0.014,0.963,0.0092,NA,NA,NA,0.158708779
"TMEM132C","Brain Amygdala","BP","Wald ratio",1,0.05,0.019,1.051,0.0096,NA,NA,NA,0.014211824
"ABCA8","Brain Amygdala","BP","Wald ratio",1,-0.05,0.019,0.952,0.00961,NA,NA,NA,0.224370278
"STMN4","Brain Amygdala","BP","Wald ratio",1,-0.04,0.015,0.961,0.00973,NA,NA,NA,0.116433716
"MTUS1","Brain Amygdala","BP","Wald ratio",1,-0.065,0.025,0.937,0.00992,NA,NA,NA,0.134526918
"LCN9","Brain Amygdala","BP","Wald ratio",1,-0.042,0.016,0.958,0.01,NA,NA,NA,0.027958977
"GARS1-DT","Brain Amygdala","BP","Wald ratio",1,0.023,0.009,1.024,0.0103,NA,NA,NA,0.123548854
"UBAC1","Brain Amygdala","BP","Wald ratio",1,-0.078,0.031,0.925,0.0109,NA,NA,NA,0.252645158
"RPL9","Brain Amygdala","BP","Wald ratio",1,0.036,0.014,1.037,0.011,NA,NA,NA,0.1147208
"LINC00606","Brain Amygdala","BP","Wald ratio",1,0.048,0.019,1.05,0.011,NA,NA,NA,0.000768047
"IP6K3","Brain Amygdala","BP","Wald ratio",1,-0.076,0.03,0.927,0.0111,NA,NA,NA,0.083526296
"MSANTD1","Brain Amygdala","BP","Wald ratio",1,0.149,0.059,1.161,0.0112,NA,NA,NA,0.0912647
"ZBTB5","Brain Amygdala","BP","Wald ratio",1,-0.076,0.03,0.927,0.0113,NA,NA,NA,0.005183339
"PTPRN2","Brain Amygdala","BP","Wald ratio",1,-0.144,0.057,0.866,0.0114,NA,NA,NA,0.147921056
"SLC30A9","Brain Amygdala","BP","Wald ratio",1,0.082,0.033,1.086,0.0115,NA,NA,NA,0.089385765
"IER5L-AS1","Brain Amygdala","BP","Wald ratio",1,-0.05,0.02,0.952,0.0116,NA,NA,NA,0.141808421
"WNT10B","Brain Amygdala","BP","Wald ratio",1,-0.063,0.025,0.939,0.0117,NA,NA,NA,0.100571918
"FKBP11","Brain Amygdala","BP","Wald ratio",1,-0.053,0.021,0.949,0.0117,NA,NA,NA,0.100048091
"GPM6A-DT","Brain Amygdala","BP","Wald ratio",1,0.032,0.013,1.033,0.0122,NA,NA,NA,0.041288816
"CCL4L2","Brain Amygdala","BP","Wald ratio",1,0.048,0.019,1.049,0.0128,NA,NA,NA,0.005969568
"FAM229B","Brain Amygdala","BP","Wald ratio",1,0.056,0.022,1.057,0.0134,NA,NA,NA,0.089083991
"DSTYK","Brain Amygdala","BP","Wald ratio",1,-0.054,0.022,0.948,0.0136,NA,NA,NA,0.09080556
"EIF5-DT","Brain Amygdala","BP","Wald ratio",1,0.047,0.019,1.048,0.0136,NA,NA,NA,0.065624125
"DPYSL5","Brain Amygdala","BP","Wald ratio",1,-0.059,0.024,0.943,0.0137,NA,NA,NA,0.043893357
"ZNHIT3","Brain Amygdala","BP","Wald ratio",1,0.096,0.039,1.101,0.0141,NA,NA,NA,0.033949561
"ATP5F1A","Brain Amygdala","BP","Wald ratio",1,0.128,0.052,1.136,0.0142,NA,NA,NA,0.037891708
"LINC01990","Brain Amygdala","BP","Wald ratio",1,0.046,0.019,1.047,0.0143,NA,NA,NA,0.000788063
"PAAF1","Brain Amygdala","BP","Wald ratio",1,-0.051,0.021,0.951,0.0146,NA,NA,NA,0.150813111
"NDE1","Brain Amygdala","BP","Wald ratio",1,-0.08,0.033,0.923,0.0162,NA,NA,NA,0.079245966
"MON1B","Brain Amygdala","BP","Wald ratio",1,-0.056,0.023,0.946,0.0163,NA,NA,NA,0.086536949
"LINC00443","Brain Amygdala","BP","Wald ratio",1,-0.031,0.013,0.969,0.0166,NA,NA,NA,0.077555269
"SPTBN4","Brain Amygdala","BP","Wald ratio",1,-0.079,0.033,0.924,0.0168,NA,NA,NA,0.077838083
"DDX55","Brain Amygdala","BP","Wald ratio",1,-0.036,0.015,0.965,0.0177,NA,NA,NA,0.035175846
"TSNARE1","Brain Amygdala","BP","Wald ratio",1,-0.051,0.022,0.95,0.0183,NA,NA,NA,0.072194317
"MTBP","Brain Amygdala","BP","Wald ratio",1,0.056,0.024,1.058,0.0184,NA,NA,NA,0.019177331
"ADAL","Brain Amygdala","BP","Wald ratio",1,-0.038,0.016,0.963,0.0186,NA,NA,NA,0.101589985
"HTR5A-AS1","Brain Amygdala","BP","Wald ratio",1,0.065,0.028,1.068,0.0187,NA,NA,NA,0.058626429
"JAKMIP1","Brain Amygdala","BP","Wald ratio",1,0.182,0.078,1.2,0.0195,NA,NA,NA,0.050712036
"LINC02716","Brain Amygdala","BP","Wald ratio",1,-0.042,0.018,0.959,0.0195,NA,NA,NA,0.078867716
"ADGRE4P","Brain Amygdala","BP","Wald ratio",1,0.035,0.015,1.036,0.0196,NA,NA,NA,0.069598009
"NBPF2P","Brain Amygdala","BP","Wald ratio",1,-0.025,0.011,0.976,0.0199,NA,NA,NA,0.053664734
"NBPF3","Brain Amygdala","BP","Wald ratio",1,0.021,0.009,1.021,0.0199,NA,NA,NA,0.079323483
"SP2-DT","Brain Amygdala","BP","Wald ratio",1,0.061,0.027,1.063,0.0209,NA,NA,NA,0.001009011
"CPT1B","Brain Amygdala","BP","Wald ratio",1,0.059,0.025,1.06,0.021,NA,NA,NA,0.092260246
"HMG20A","Brain Amygdala","BP","Wald ratio",1,0.061,0.026,1.063,0.0211,NA,NA,NA,0.084344238
"CCDC32","Brain Amygdala","BP","Wald ratio",1,0.026,0.011,1.027,0.0212,NA,NA,NA,0.062975085
"L3HYPDH","Brain Amygdala","BP","Wald ratio",1,-0.033,0.014,0.967,0.0212,NA,NA,NA,0.062975085
"TPSB2","Brain Amygdala","BP","Wald ratio",1,0.024,0.01,1.024,0.0214,NA,NA,NA,0.069101141
"HELB","Brain Amygdala","BP","Wald ratio",1,0.055,0.024,1.056,0.0214,NA,NA,NA,0.039721624
"SNX6","Brain Amygdala","BP","Wald ratio",1,-0.1,0.044,0.904,0.0218,NA,NA,NA,0.042457362
"LTO1","Brain Amygdala","BP","Wald ratio",1,0.026,0.012,1.027,0.0219,NA,NA,NA,4.61e-05
"SNX16","Brain Amygdala","BP","Wald ratio",1,-0.049,0.022,0.952,0.0244,NA,NA,NA,0.03466303
"SRD5A3","Brain Amygdala","BP","Wald ratio",1,0.047,0.021,1.048,0.0246,NA,NA,NA,0.073774553
"ZNF407-AS1","Brain Amygdala","BP","Wald ratio",1,0.037,0.017,1.038,0.0247,NA,NA,NA,0.072542602
"METTL18","Brain Amygdala","BP","Wald ratio",1,-0.044,0.02,0.957,0.0249,NA,NA,NA,0.012439001
"PMS2CL","Brain Amygdala","BP","Wald ratio",1,-0.031,0.014,0.97,0.025,NA,NA,NA,7.69e-05
"C4orf33","Brain Amygdala","BP","Wald ratio",1,0.04,0.018,1.041,0.0258,NA,NA,NA,0.056107402
"ALDH7A1","Brain Amygdala","BP","Wald ratio",1,0.088,0.04,1.092,0.0259,NA,NA,NA,0.006835767
"H2AZ1-DT","Brain Amygdala","BP","Wald ratio",1,0.039,0.018,1.04,0.0274,NA,NA,NA,0.008479775
"LINC00471","Brain Amygdala","BP","Wald ratio",1,0.035,0.016,1.036,0.0278,NA,NA,NA,0.004280617
"GOSR1","Brain Amygdala","BP","Wald ratio",1,0.06,0.028,1.062,0.0281,NA,NA,NA,0.002955991
"SUZ12P1","Brain Amygdala","BP","Wald ratio",1,-0.038,0.017,0.962,0.0281,NA,NA,NA,0.072802132
"SMC2","Brain Amygdala","BP","Wald ratio",1,0.032,0.015,1.033,0.0284,NA,NA,NA,0.049027559
"ANXA9","Brain Amygdala","BP","Wald ratio",1,-0.084,0.038,0.92,0.0285,NA,NA,NA,0.039830687
"CORO7","Brain Amygdala","BP","Wald ratio",1,-0.042,0.019,0.959,0.0286,NA,NA,NA,0.059392044
"CREG1","Brain Amygdala","BP","Inverse variance weighted",2,-0.048,0.022,0.953,0.0286,NA,0.349106486,NA,0.000287571
"RAD51C","Brain Amygdala","BP","Wald ratio",1,0.036,0.017,1.037,0.0288,NA,NA,NA,0.057549307
"RPL23AP82","Brain Amygdala","BP","Wald ratio",1,-0.058,0.027,0.944,0.0291,NA,NA,NA,0.063538539
"FECH","Brain Amygdala","BP","Wald ratio",1,0.068,0.031,1.07,0.0291,NA,NA,NA,0.005362159
"FKRP","Brain Amygdala","BP","Wald ratio",1,-0.047,0.022,0.954,0.0307,NA,NA,NA,0.015432893
"PRKD2","Brain Amygdala","BP","Wald ratio",1,-0.037,0.017,0.964,0.0307,NA,NA,NA,0.048377101
"GASK1B-AS1","Brain Amygdala","BP","Wald ratio",1,0.031,0.015,1.032,0.0317,NA,NA,NA,0.05972064
"SPTBN5","Brain Amygdala","BP","Wald ratio",1,0.042,0.02,1.043,0.032,NA,NA,NA,0.044590671
"ADHFE1","Brain Amygdala","BP","Wald ratio",1,-0.045,0.021,0.956,0.0325,NA,NA,NA,0.043937423
"RPH3AL","Brain Amygdala","BP","Wald ratio",1,0.035,0.016,1.035,0.033,NA,NA,NA,0.050133762
"FAHD1","Brain Amygdala","BP","Wald ratio",1,0.036,0.017,1.037,0.0334,NA,NA,NA,0.056423045
"MEIOB","Brain Amygdala","BP","Wald ratio",1,-0.039,0.018,0.962,0.0334,NA,NA,NA,0.001242029
"ZBED10P","Brain Amygdala","BP","Wald ratio",1,-0.033,0.015,0.968,0.0337,NA,NA,NA,0.047557118
"LRRC61","Brain Amygdala","BP","Wald ratio",1,0.032,0.015,1.033,0.0337,NA,NA,NA,0.047698182
"CASP7","Brain Amygdala","BP","Wald ratio",1,-0.039,0.018,0.962,0.034,NA,NA,NA,0.044903337
"KCTD21","Brain Amygdala","BP","Inverse variance weighted",2,-0.047,0.022,0.954,0.0343,NA,0.138636913,NA,0.001011235
"RCCD1","Brain Amygdala","BP","Wald ratio",1,0.038,0.018,1.038,0.0344,NA,NA,NA,0.060046228
"ANXA5","Brain Amygdala","BP","Wald ratio",1,0.043,0.02,1.044,0.0351,NA,NA,NA,0.044964443
"ZDHHC24","Brain Amygdala","BP","Wald ratio",1,-0.036,0.017,0.965,0.0356,NA,NA,NA,0.036010502
"PDZK1IP1","Brain Amygdala","BP","Wald ratio",1,0.041,0.019,1.042,0.0358,NA,NA,NA,0.005245999
"EPHX2","Brain Amygdala","BP","Wald ratio",1,-0.062,0.03,0.94,0.0371,NA,NA,NA,0.044062044
"SLC39A5","Brain Amygdala","BP","Wald ratio",1,0.033,0.016,1.034,0.0371,NA,NA,NA,8.67e-05
"BMS1P1","Brain Amygdala","BP","Wald ratio",1,0.052,0.025,1.053,0.0371,NA,NA,NA,0.006400947
"AKR1C2","Brain Amygdala","BP","Wald ratio",1,-0.03,0.015,0.97,0.0372,NA,NA,NA,0.057369075
"LINC02506","Brain Amygdala","BP","Wald ratio",1,-0.023,0.011,0.977,0.0375,NA,NA,NA,0.046450409
"HLA-C","Brain Amygdala","BP","Wald ratio",1,0.049,0.023,1.05,0.0376,NA,NA,NA,0.001424458
"C8orf58","Brain Amygdala","BP","Wald ratio",1,-0.047,0.023,0.954,0.0378,NA,NA,NA,0.039490833
"CYP2D6","Brain Amygdala","BP","Wald ratio",1,0.033,0.016,1.033,0.038,NA,NA,NA,0.03825898
"RPL36P4","Brain Amygdala","BP","Wald ratio",1,-0.023,0.011,0.977,0.0382,NA,NA,NA,0.054820436
"CPNE1","Brain Amygdala","BP","Wald ratio",1,0.052,0.025,1.053,0.0382,NA,NA,NA,0.02436293
"PDGFA-DT","Brain Amygdala","BP","Wald ratio",1,0.04,0.019,1.041,0.0387,NA,NA,NA,0.083516165
"UNGP3","Brain Amygdala","BP","Wald ratio",1,-0.049,0.024,0.952,0.039,NA,NA,NA,0.004496767
"CDC7","Brain Amygdala","BP","Wald ratio",1,-0.036,0.017,0.965,0.039,NA,NA,NA,0.037820011
"PLCG2","Brain Amygdala","BP","Wald ratio",1,-0.066,0.032,0.936,0.0393,NA,NA,NA,0.033969421
"ADCY10P1","Brain Amygdala","BP","Wald ratio",1,0.042,0.02,1.043,0.0394,NA,NA,NA,0.058413653
"GSTZ1","Brain Amygdala","BP","Wald ratio",1,0.054,0.026,1.055,0.0394,NA,NA,NA,0.038608282
"MEIS1","Brain Amygdala","BP","Wald ratio",1,-0.037,0.018,0.964,0.0398,NA,NA,NA,0.000327319
"PLA2G12A","Brain Amygdala","BP","Wald ratio",1,-0.059,0.029,0.943,0.0401,NA,NA,NA,0.014579381
"SFXN4","Brain Amygdala","BP","Wald ratio",1,-0.026,0.013,0.974,0.0403,NA,NA,NA,0.038372928
"LIMD1-AS1","Brain Amygdala","BP","Wald ratio",1,0.041,0.02,1.042,0.0419,NA,NA,NA,0.000173434
"MIR4300HG","Brain Amygdala","BP","Wald ratio",1,-0.029,0.014,0.971,0.042,NA,NA,NA,0.044535393
"PPP6R2","Brain Amygdala","BP","Wald ratio",1,0.051,0.025,1.052,0.042,NA,NA,NA,0.000833944
"CCDC77","Brain Amygdala","BP","Wald ratio",1,-0.042,0.021,0.959,0.0423,NA,NA,NA,0.018596653
"PVRIG","Brain Amygdala","BP","Wald ratio",1,-0.043,0.021,0.958,0.0429,NA,NA,NA,0.017881023
"STAG3","Brain Amygdala","BP","Wald ratio",1,-0.057,0.028,0.944,0.0429,NA,NA,NA,0.05759693
"SEMA4D","Brain Amygdala","BP","Wald ratio",1,-0.073,0.036,0.929,0.0435,NA,NA,NA,0.033295579
"NIPAL4-DT","Brain Amygdala","BP","Wald ratio",1,-0.025,0.013,0.975,0.0441,NA,NA,NA,0.053149292
"REC8","Brain Amygdala","BP","Wald ratio",1,0.051,0.025,1.052,0.0441,NA,NA,NA,0.003190115
"FAM153CP","Brain Amygdala","BP","Wald ratio",1,-0.056,0.028,0.946,0.0444,NA,NA,NA,0.017207801
"ZNF470-DT","Brain Amygdala","BP","Wald ratio",1,0.026,0.013,1.026,0.0465,NA,NA,NA,0.036426975
"NF1","Brain Amygdala","BP","Wald ratio",1,-0.063,0.032,0.939,0.0467,NA,NA,NA,0.030594421
"CMAHP","Brain Amygdala","BP","Wald ratio",1,0.053,0.027,1.055,0.0474,NA,NA,NA,0.036773242
"PDE4A","Brain Amygdala","BP","Wald ratio",1,-0.085,0.043,0.919,0.0475,NA,NA,NA,0.016129926
"GRIN2A","Brain Amygdala","BP","Wald ratio",1,0.062,0.032,1.064,0.0479,NA,NA,NA,0.000813071
"KCNJ3","Brain Amygdala","BP","Inverse variance weighted",2,0.059,0.03,1.061,0.0483,NA,0.363168673,NA,0.019770917
"TIPIN","Brain Amygdala","BP","Wald ratio",1,-0.022,0.011,0.979,0.05,NA,NA,NA,0.055371634
"ELAC2","Brain Amygdala","BP","Wald ratio",1,-0.034,0.017,0.967,0.0502,NA,NA,NA,0.031426412
"RAPGEF3","Brain Amygdala","BP","Wald ratio",1,0.047,0.024,1.048,0.0515,NA,NA,NA,0.029815368
"INSYN1-AS1","Brain Amygdala","BP","Wald ratio",1,-0.036,0.019,0.965,0.0515,NA,NA,NA,0.004082433
"DMTN","Brain Amygdala","BP","Wald ratio",1,-0.102,0.052,0.903,0.0519,NA,NA,NA,0.033963562
"UBE2Q2P16","Brain Amygdala","BP","Wald ratio",1,0.034,0.018,1.035,0.0523,NA,NA,NA,0.000273191
"GOLGA6L5P","Brain Amygdala","BP","Wald ratio",1,-0.044,0.023,0.957,0.0523,NA,NA,NA,0.004224799
"NPEPPS","Brain Amygdala","BP","Wald ratio",1,-0.095,0.049,0.909,0.0523,NA,NA,NA,0.000945286
"GSTM4","Brain Amygdala","BP","Wald ratio",1,0.043,0.022,1.043,0.0525,NA,NA,NA,0.025955283
"PACRGL","Brain Amygdala","BP","Wald ratio",1,0.031,0.016,1.032,0.0536,NA,NA,NA,0.043168517
"CCDC163","Brain Amygdala","BP","Wald ratio",1,0.024,0.012,1.024,0.0537,NA,NA,NA,0.030679399
"MRS2","Brain Amygdala","BP","Wald ratio",1,-0.03,0.016,0.97,0.0545,NA,NA,NA,0.031651574
"TFDP2","Brain Amygdala","BP","Wald ratio",1,0.055,0.029,1.057,0.0551,NA,NA,NA,0.002546635
"UBQLN1-AS1","Brain Amygdala","BP","Wald ratio",1,-0.035,0.018,0.966,0.0551,NA,NA,NA,0.03410848
"LINC02268","Brain Amygdala","BP","Wald ratio",1,-0.022,0.011,0.978,0.0557,NA,NA,NA,0.044067913
"ZNF717","Brain Amygdala","BP","Wald ratio",1,0.024,0.012,1.024,0.0558,NA,NA,NA,0.030907191
"SERINC5","Brain Amygdala","BP","Wald ratio",1,-0.059,0.031,0.943,0.0563,NA,NA,NA,0.00934012
"NUP85","Brain Amygdala","BP","Wald ratio",1,0.031,0.016,1.031,0.0569,NA,NA,NA,0.033489273
"COLGALT2","Brain Amygdala","BP","Wald ratio",1,0.05,0.027,1.052,0.0578,NA,NA,NA,0.027638428
"PAOX","Brain Amygdala","BP","Wald ratio",1,-0.039,0.021,0.962,0.058,NA,NA,NA,0.002040189
"NPIPB2","Brain Amygdala","BP","Wald ratio",1,-0.016,0.009,0.984,0.0582,NA,NA,NA,0.027643116
