"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"SLC22A3","Brain Spinal cord cervical","ED","Wald ratio",1,0.011,0.027,1.011,0.692,NA,NA,NA,0.001772235
"SVIL-AS1","Brain Spinal cord cervical","ED","Wald ratio",1,0.008,0.019,1.008,0.692,NA,NA,NA,0.0077029
"PSRC1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.008,0.02,0.992,0.694,NA,NA,NA,0.007484842
"AMIGO1","Brain Spinal cord cervical","ED","Wald ratio",1,0.017,0.044,1.017,0.694,NA,NA,NA,0.007456319
"MYBPHL","Brain Spinal cord cervical","ED","Wald ratio",1,-0.007,0.018,0.993,0.694,NA,NA,NA,0.007484842
"EXOG","Brain Spinal cord cervical","ED","Wald ratio",1,-0.01,0.027,0.99,0.695,NA,NA,NA,0.007374812
"BICD2","Brain Spinal cord cervical","ED","Wald ratio",1,-0.012,0.032,0.988,0.696,NA,NA,NA,0.009385349
"ZNF626","Brain Spinal cord cervical","ED","Wald ratio",1,0.011,0.029,1.011,0.697,NA,NA,NA,0.008470631
"B3GNTL1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.013,0.034,0.987,0.697,NA,NA,NA,0.003774823
"MAN2B1","Brain Spinal cord cervical","ED","Wald ratio",1,0.025,0.063,1.025,0.697,NA,NA,NA,0.007522544
"MICA","Brain Spinal cord cervical","ED","Wald ratio",1,-0.015,0.039,0.985,0.697,NA,NA,NA,0.00319119
"SUZ12P1","Brain Spinal cord cervical","ED","Wald ratio",1,0.009,0.023,1.009,0.698,NA,NA,NA,0.011581909
"TRMT11","Brain Spinal cord cervical","ED","Wald ratio",1,-0.014,0.035,0.987,0.698,NA,NA,NA,0.008500523
"HES6","Brain Spinal cord cervical","ED","Wald ratio",1,-0.01,0.025,0.99,0.7,NA,NA,NA,0.007882483
"ZNF519","Brain Spinal cord cervical","ED","Wald ratio",1,0.01,0.027,1.01,0.701,NA,NA,NA,0.009133441
"CMAS","Brain Spinal cord cervical","ED","Wald ratio",1,-0.015,0.039,0.985,0.702,NA,NA,NA,0.006618695
"ARSA","Brain Spinal cord cervical","ED","Wald ratio",1,0.011,0.028,1.011,0.702,NA,NA,NA,0.012535331
"DNPH1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.024,0.063,0.976,0.704,NA,NA,NA,0.000768516
"WDR7","Brain Spinal cord cervical","ED","Wald ratio",1,-0.015,0.039,0.985,0.704,NA,NA,NA,0.007962665
"TSLP","Brain Spinal cord cervical","ED","Wald ratio",1,0.009,0.024,1.009,0.706,NA,NA,NA,0.007177283
"PAK4","Brain Spinal cord cervical","ED","Wald ratio",1,-0.013,0.035,0.987,0.706,NA,NA,NA,0.005315915
"BAIAP3","Brain Spinal cord cervical","ED","Wald ratio",1,0.021,0.056,1.021,0.707,NA,NA,NA,0.008186484
"IFI16","Brain Spinal cord cervical","ED","Wald ratio",1,0.018,0.049,1.019,0.707,NA,NA,NA,0.003930275
"ARSI","Brain Spinal cord cervical","ED","Wald ratio",1,0.013,0.036,1.014,0.708,NA,NA,NA,0.009870387
"PRDM5","Brain Spinal cord cervical","ED","Wald ratio",1,0.017,0.046,1.017,0.709,NA,NA,NA,0.00234507
"AMACR","Brain Spinal cord cervical","ED","Wald ratio",1,-0.006,0.016,0.994,0.709,NA,NA,NA,0.007113279
"MFSD12","Brain Spinal cord cervical","ED","Wald ratio",1,-0.011,0.029,0.989,0.71,NA,NA,NA,0.009923599
"PDE6D","Brain Spinal cord cervical","ED","Wald ratio",1,0.013,0.036,1.014,0.711,NA,NA,NA,0.007577443
"XRCC5","Brain Spinal cord cervical","ED","Wald ratio",1,0.018,0.05,1.019,0.712,NA,NA,NA,0.001314843
"LINC01963","Brain Spinal cord cervical","ED","Wald ratio",1,-0.009,0.026,0.991,0.712,NA,NA,NA,0.01937329
"NUPR2","Brain Spinal cord cervical","ED","Wald ratio",1,-0.005,0.014,0.995,0.713,NA,NA,NA,0.010167884
"PSPH","Brain Spinal cord cervical","ED","Wald ratio",1,-0.007,0.018,0.993,0.713,NA,NA,NA,0.010167884
"PSPHP1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.005,0.014,0.995,0.713,NA,NA,NA,0.010167884
"GSTP1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.013,0.036,0.987,0.713,NA,NA,NA,0.007203592
"PAQR8","Brain Spinal cord cervical","ED","Wald ratio",1,-0.019,0.052,0.981,0.713,NA,NA,NA,0.002071643
"EPM2A-DT","Brain Spinal cord cervical","ED","Wald ratio",1,-0.014,0.039,0.986,0.714,NA,NA,NA,0.000808272
"RPS6KA5","Brain Spinal cord cervical","ED","Wald ratio",1,-0.023,0.063,0.977,0.715,NA,NA,NA,0.004902247
"GRID2","Brain Spinal cord cervical","ED","Wald ratio",1,-0.008,0.021,0.992,0.716,NA,NA,NA,0.007402317
