"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ENSG00000289436","Brain Cortex","DEP","Wald ratio",1,-0.051,0.007,0.95,6.86e-12,NA,NA,NA,0.999999972
"ENSG00000289436","Brain Cortex","DEP","Wald ratio",1,0.076,0.011,1.079,6.86e-12,NA,NA,NA,0.999999972
"B3GLCT","Brain Cortex","DEP","Wald ratio",1,0.04,0.006,1.04,8.81e-10,NA,NA,NA,0.999997394
"SEMA6D","Brain Cortex","DEP","Wald ratio",1,-0.039,0.008,0.962,3.13e-07,NA,NA,NA,0.999193629
"PAX5","Brain Cortex","DEP","Wald ratio",1,0.046,0.009,1.047,1.04e-06,NA,NA,NA,0.010363765
"PAX5","Brain Cortex","DEP","Inverse variance weighted",2,0.024,0.005,1.024,1.22e-06,NA,0.33995368,NA,0.010363765
"PAX5","Brain Cortex","DEP","Inverse variance weighted",2,0.024,0.005,1.024,1.22e-06,NA,0.33995368,NA,0.010363765
"TRAF3","Brain Cortex","DEP","Wald ratio",1,0.029,0.007,1.029,2.06e-05,NA,NA,NA,0.011606501
"TRMT61A","Brain Cortex","DEP","Wald ratio",1,0.057,0.014,1.059,2.57e-05,NA,NA,NA,0.943606892
"TRMT61A","Brain Cortex","DEP","Wald ratio",1,0.044,0.01,1.045,2.57e-05,NA,NA,NA,0.943606892
"TRMT61A","Brain Cortex","DEP","Wald ratio",1,-0.029,0.007,0.971,2.57e-05,NA,NA,NA,0.943606892
"TRMT61A","Brain Cortex","DEP","Wald ratio",1,0.061,0.014,1.063,2.57e-05,NA,NA,NA,0.943606892
"TRMT61A","Brain Cortex","DEP","Wald ratio",1,0.046,0.011,1.047,2.57e-05,NA,NA,NA,0.943606892
"TRMT61A","Brain Cortex","DEP","Wald ratio",1,0.076,0.018,1.079,2.57e-05,NA,NA,NA,0.943606892
"TRMT61A","Brain Cortex","DEP","Wald ratio",1,0.072,0.017,1.074,2.57e-05,NA,NA,NA,0.943606892
"TRMT61A","Brain Cortex","DEP","Wald ratio",1,-0.025,0.006,0.976,2.57e-05,NA,NA,NA,0.943606892
"LINC00607","Brain Cortex","DEP","Inverse variance weighted",2,0.035,0.009,1.035,4.52e-05,NA,0.845367158,NA,0.011229724
"LINC00607","Brain Cortex","DEP","Inverse variance weighted",2,0.035,0.009,1.035,4.52e-05,NA,0.845367158,NA,0.011229724
"HS6ST3","Brain Cortex","DEP","Wald ratio",1,-0.126,0.031,0.882,4.74e-05,NA,NA,NA,0.003506191
"ANO4","Brain Cortex","DEP","Wald ratio",1,0.058,0.014,1.059,5.86e-05,NA,NA,NA,0.89754685
"PTCH1","Brain Cortex","DEP","Wald ratio",1,-0.102,0.026,0.903,5.98e-05,NA,NA,NA,0.919122051
"PTCH1","Brain Cortex","DEP","Wald ratio",1,-0.101,0.025,0.904,5.98e-05,NA,NA,NA,0.919122051
"PTCH1","Brain Cortex","DEP","Wald ratio",1,-0.085,0.021,0.918,5.98e-05,NA,NA,NA,0.919122051
"PCDH8P1","Brain Cortex","DEP","Wald ratio",1,0.026,0.007,1.026,6.99e-05,NA,NA,NA,0.853344272
"PCDH8P1","Brain Cortex","DEP","Wald ratio",1,0.05,0.013,1.051,6.99e-05,NA,NA,NA,0.853344272
"PCDH8P1","Brain Cortex","DEP","Wald ratio",1,0.043,0.011,1.044,6.99e-05,NA,NA,NA,0.853344272
"PCDH8P1","Brain Cortex","DEP","Wald ratio",1,0.033,0.008,1.034,6.99e-05,NA,NA,NA,0.853344272
"MIR3663HG","Brain Cortex","DEP","Wald ratio",1,-0.052,0.013,0.949,9.19e-05,NA,NA,NA,0.824544678
"MIR3663HG","Brain Cortex","DEP","Wald ratio",1,-0.057,0.015,0.944,9.19e-05,NA,NA,NA,0.824544678
"CACNB2","Brain Cortex","DEP","Wald ratio",1,0.041,0.011,1.042,9.26e-05,NA,NA,NA,0.820134617
"CACNB2","Brain Cortex","DEP","Wald ratio",1,0.047,0.012,1.049,9.26e-05,NA,NA,NA,0.820134617
"CACNB2","Brain Cortex","DEP","Wald ratio",1,0.032,0.008,1.032,9.26e-05,NA,NA,NA,0.820134617
"CACNB2","Brain Cortex","DEP","Wald ratio",1,0.035,0.009,1.036,9.26e-05,NA,NA,NA,0.820134617
"CACNB2","Brain Cortex","DEP","Wald ratio",1,0.044,0.011,1.045,9.26e-05,NA,NA,NA,0.820134617
"CACNB2","Brain Cortex","DEP","Wald ratio",1,0.037,0.009,1.037,9.26e-05,NA,NA,NA,0.820134617
"CACNB2","Brain Cortex","DEP","Wald ratio",1,0.031,0.008,1.032,9.26e-05,NA,NA,NA,0.820134617
"CACNB2","Brain Cortex","DEP","Wald ratio",1,0.037,0.009,1.038,9.26e-05,NA,NA,NA,0.820134617
"CACNB2","Brain Cortex","DEP","Wald ratio",1,0.041,0.011,1.042,9.26e-05,NA,NA,NA,0.820134617
"SYNE2","Brain Cortex","DEP","Wald ratio",1,0.025,0.006,1.025,9.35e-05,NA,NA,NA,0.815505537
"SYNE2","Brain Cortex","DEP","Wald ratio",1,-0.062,0.016,0.94,9.35e-05,NA,NA,NA,0.815505537
"SYNE2","Brain Cortex","DEP","Wald ratio",1,0.032,0.008,1.032,9.35e-05,NA,NA,NA,0.815505537
"SYNE2","Brain Cortex","DEP","Wald ratio",1,-0.042,0.011,0.959,9.35e-05,NA,NA,NA,0.815505537
"PSMB7","Brain Cortex","DEP","Wald ratio",1,0.059,0.016,1.061,0.000181,NA,NA,NA,0.703434662
"PSMB7","Brain Cortex","DEP","Wald ratio",1,-0.025,0.007,0.975,0.000181,NA,NA,NA,0.703434662
"CCDC91","Brain Cortex","DEP","Wald ratio",1,0.051,0.014,1.052,0.000181,NA,NA,NA,0.703434656
"OTX2-AS1","Brain Cortex","DEP","Wald ratio",1,-0.081,0.022,0.923,0.000186,NA,NA,NA,0.765959874
"BMAL1","Brain Cortex","DEP","Wald ratio",1,-0.039,0.01,0.962,0.000195,NA,NA,NA,0.003911177
"TAL1","Brain Cortex","DEP","Wald ratio",1,0.029,0.008,1.029,0.000198,NA,NA,NA,0.685021074
"TAL1","Brain Cortex","DEP","Wald ratio",1,0.037,0.01,1.037,0.000198,NA,NA,NA,0.685021074
"TAL1","Brain Cortex","DEP","Wald ratio",1,0.02,0.005,1.02,0.000198,NA,NA,NA,0.685021074
"TAL1","Brain Cortex","DEP","Wald ratio",1,0.045,0.012,1.047,0.000198,NA,NA,NA,0.685021074
"TAL1","Brain Cortex","DEP","Wald ratio",1,0.041,0.011,1.042,0.000198,NA,NA,NA,0.685021074
"OTX2","Brain Cortex","DEP","Wald ratio",1,-0.047,0.013,0.954,0.000201,NA,NA,NA,0.696510378
"OTX2","Brain Cortex","DEP","Wald ratio",1,0.049,0.013,1.051,0.000201,NA,NA,NA,0.696510378
"OTX2","Brain Cortex","DEP","Wald ratio",1,0.034,0.009,1.035,0.000201,NA,NA,NA,0.696510378
"OTX2","Brain Cortex","DEP","Wald ratio",1,0.044,0.012,1.045,0.000201,NA,NA,NA,0.696510378
"UNC79","Brain Cortex","DEP","Wald ratio",1,-0.037,0.01,0.964,0.000219,NA,NA,NA,0.679222564
"ENSG00000238280","Brain Cortex","DEP","Wald ratio",1,0.042,0.012,1.043,0.000261,NA,NA,NA,0.011819033
"FARP1","Brain Cortex","DEP","Wald ratio",1,-0.033,0.009,0.968,0.000268,NA,NA,NA,0.00366279
"FARP1","Brain Cortex","DEP","Wald ratio",1,-0.019,0.005,0.981,0.000268,NA,NA,NA,0.00366279
"FARP1","Brain Cortex","DEP","Wald ratio",1,0.039,0.011,1.04,0.000268,NA,NA,NA,0.00366279
"FARP1","Brain Cortex","DEP","Wald ratio",1,-0.058,0.016,0.944,0.000268,NA,NA,NA,0.00366279
"FARP1","Brain Cortex","DEP","Wald ratio",1,-0.054,0.015,0.948,0.000268,NA,NA,NA,0.00366279
"FARP1","Brain Cortex","DEP","Wald ratio",1,-0.053,0.014,0.949,0.000268,NA,NA,NA,0.00366279
"CELF1","Brain Cortex","DEP","Wald ratio",1,-0.056,0.016,0.946,0.00033,NA,NA,NA,0.580458339
"CELF1","Brain Cortex","DEP","Wald ratio",1,-0.055,0.015,0.946,0.00033,NA,NA,NA,0.580458339
"CELF1","Brain Cortex","DEP","Wald ratio",1,-0.04,0.011,0.96,0.00033,NA,NA,NA,0.580458339
"CELF1","Brain Cortex","DEP","Wald ratio",1,-0.036,0.01,0.965,0.00033,NA,NA,NA,0.580458339
"SORCS3","Brain Cortex","DEP","Wald ratio",1,0.066,0.018,1.068,0.000339,NA,NA,NA,0.646747571
"FHIP2A","Brain Cortex","DEP","Wald ratio",1,-0.018,0.005,0.983,0.000392,NA,NA,NA,0.54054666
"FHIP2A","Brain Cortex","DEP","Wald ratio",1,0.049,0.014,1.05,0.000392,NA,NA,NA,0.54054666
"FHIP2A","Brain Cortex","DEP","Wald ratio",1,0.042,0.012,1.043,0.000392,NA,NA,NA,0.54054666
"PCDH18","Brain Cortex","DEP","Inverse variance weighted",2,-0.071,0.02,0.931,0.000394,NA,0.532270733,NA,0.004384727
"KDM2B","Brain Cortex","DEP","Wald ratio",1,0.03,0.009,1.031,0.000445,NA,NA,NA,0.008934221
"KDM2B","Brain Cortex","DEP","Wald ratio",1,0.036,0.01,1.037,0.000445,NA,NA,NA,0.008934221
"KDM2B","Brain Cortex","DEP","Wald ratio",1,0.022,0.006,1.023,0.000445,NA,NA,NA,0.008934221
"KDM2B","Brain Cortex","DEP","Wald ratio",1,-0.022,0.006,0.978,0.000445,NA,NA,NA,0.008934221
"BDNF-AS","Brain Cortex","DEP","Wald ratio",1,-0.054,0.015,0.948,0.000465,NA,NA,NA,0.522210267
"BDNF-AS","Brain Cortex","DEP","Wald ratio",1,0.026,0.007,1.026,0.000465,NA,NA,NA,0.522210267
"ZWILCH","Brain Cortex","DEP","Wald ratio",1,-0.054,0.016,0.948,0.000595,NA,NA,NA,0.598596935
"ZWILCH","Brain Cortex","DEP","Wald ratio",1,-0.056,0.016,0.945,0.000595,NA,NA,NA,0.598596935
"ZWILCH","Brain Cortex","DEP","Wald ratio",1,-0.098,0.028,0.907,0.000595,NA,NA,NA,0.598596935
"ZWILCH","Brain Cortex","DEP","Wald ratio",1,0.067,0.019,1.069,0.000595,NA,NA,NA,0.598596935
"CELF2","Brain Cortex","DEP","Wald ratio",1,-0.038,0.011,0.963,0.000731,NA,NA,NA,0.402448507
"CELF2","Brain Cortex","DEP","Wald ratio",1,0.021,0.006,1.021,0.000731,NA,NA,NA,0.402448507
"CELF2","Brain Cortex","DEP","Wald ratio",1,-0.053,0.016,0.948,0.000731,NA,NA,NA,0.402448507
"FHIT","Brain Cortex","DEP","Wald ratio",1,0.051,0.015,1.052,0.000973,NA,NA,NA,0.39507124
"FHIT","Brain Cortex","DEP","Wald ratio",1,0.043,0.013,1.044,0.000973,NA,NA,NA,0.39507124
"FHIT","Brain Cortex","DEP","Wald ratio",1,0.051,0.015,1.052,0.000973,NA,NA,NA,0.39507124
"FHIT","Brain Cortex","DEP","Wald ratio",1,0.051,0.015,1.052,0.000973,NA,NA,NA,0.39507124
"ACTL8","Brain Cortex","DEP","Wald ratio",1,-0.046,0.014,0.955,0.00115,NA,NA,NA,0.319870997
"ACTL8","Brain Cortex","DEP","Wald ratio",1,-0.048,0.015,0.953,0.00115,NA,NA,NA,0.319870997
"ACTL8","Brain Cortex","DEP","Wald ratio",1,-0.05,0.016,0.951,0.00115,NA,NA,NA,0.319870997
"ACTL8","Brain Cortex","DEP","Wald ratio",1,-0.044,0.014,0.957,0.00115,NA,NA,NA,0.319870997
"CLYBL","Brain Cortex","DEP","Wald ratio",1,-0.051,0.016,0.95,0.00133,NA,NA,NA,0.269891687
"CLYBL","Brain Cortex","DEP","Wald ratio",1,0.052,0.016,1.053,0.00133,NA,NA,NA,0.269891687
"CLYBL","Brain Cortex","DEP","Wald ratio",1,0.034,0.011,1.035,0.00133,NA,NA,NA,0.269891687
"ZNF718","Brain Cortex","DEP","Wald ratio",1,-0.02,0.006,0.981,0.00137,NA,NA,NA,0.272957503
"ZNF718","Brain Cortex","DEP","Wald ratio",1,-0.02,0.006,0.98,0.00137,NA,NA,NA,0.272957503
"ZNF718","Brain Cortex","DEP","Wald ratio",1,-0.047,0.015,0.954,0.00137,NA,NA,NA,0.272957503
"ZNF718","Brain Cortex","DEP","Wald ratio",1,-0.043,0.013,0.958,0.00137,NA,NA,NA,0.272957503
"ZNF718","Brain Cortex","DEP","Wald ratio",1,-0.045,0.014,0.956,0.00137,NA,NA,NA,0.272957503
"ZNF718","Brain Cortex","DEP","Wald ratio",1,-0.031,0.01,0.969,0.00137,NA,NA,NA,0.272957503
"CCDC85C","Brain Cortex","DEP","Wald ratio",1,0.041,0.013,1.042,0.00144,NA,NA,NA,0.003535514
"ENSG00000286608","Brain Cortex","DEP","Wald ratio",1,-0.051,0.016,0.95,0.00149,NA,NA,NA,0.005790612
"ENSG00000286608","Brain Cortex","DEP","Wald ratio",1,-0.062,0.019,0.94,0.00149,NA,NA,NA,0.005790612
"ENSG00000286608","Brain Cortex","DEP","Wald ratio",1,-0.05,0.016,0.951,0.00149,NA,NA,NA,0.005790612
"ENSG00000286608","Brain Cortex","DEP","Wald ratio",1,-0.045,0.014,0.956,0.00149,NA,NA,NA,0.005790612
"ENSG00000286608","Brain Cortex","DEP","Wald ratio",1,-0.05,0.016,0.951,0.00149,NA,NA,NA,0.005790612
"ENSG00000286608","Brain Cortex","DEP","Wald ratio",1,-0.048,0.015,0.953,0.00149,NA,NA,NA,0.005790612
"ENSG00000286608","Brain Cortex","DEP","Wald ratio",1,-0.051,0.016,0.95,0.00149,NA,NA,NA,0.005790612
"ENSG00000286608","Brain Cortex","DEP","Wald ratio",1,-0.043,0.014,0.958,0.00149,NA,NA,NA,0.005790612
"OPCML","Brain Cortex","DEP","Wald ratio",1,-0.118,0.038,0.889,0.0019,NA,NA,NA,0.463186142
"STON2","Brain Cortex","DEP","Wald ratio",1,-0.04,0.013,0.961,0.00197,NA,NA,NA,0.306104505
"RHCG","Brain Cortex","DEP","Wald ratio",1,-0.027,0.009,0.973,0.00222,NA,NA,NA,0.214699635
"RHCG","Brain Cortex","DEP","Wald ratio",1,-0.027,0.009,0.973,0.00222,NA,NA,NA,0.214699635
"RHCG","Brain Cortex","DEP","Wald ratio",1,-0.028,0.009,0.972,0.00222,NA,NA,NA,0.214699635
"RHCG","Brain Cortex","DEP","Wald ratio",1,-0.029,0.01,0.971,0.00222,NA,NA,NA,0.214699635
"RHCG","Brain Cortex","DEP","Wald ratio",1,-0.027,0.009,0.974,0.00222,NA,NA,NA,0.214699635
"RHCG","Brain Cortex","DEP","Wald ratio",1,-0.028,0.009,0.973,0.00222,NA,NA,NA,0.214699635
"RHCG","Brain Cortex","DEP","Wald ratio",1,-0.028,0.009,0.973,0.00222,NA,NA,NA,0.214699635
"RHCG","Brain Cortex","DEP","Wald ratio",1,-0.027,0.009,0.973,0.00222,NA,NA,NA,0.214699635
"RHCG","Brain Cortex","DEP","Wald ratio",1,-0.027,0.009,0.973,0.00222,NA,NA,NA,0.214699635
"MARCHF8","Brain Cortex","DEP","Wald ratio",1,0.09,0.03,1.094,0.00259,NA,NA,NA,0.009612213
"MYLK","Brain Cortex","DEP","Wald ratio",1,-0.045,0.015,0.956,0.0027,NA,NA,NA,0.008015674
"TLN2","Brain Cortex","DEP","Wald ratio",1,-0.036,0.012,0.964,0.0027,NA,NA,NA,0.005934239
"STRN3","Brain Cortex","DEP","Wald ratio",1,0.026,0.009,1.026,0.00308,NA,NA,NA,0.166073717
"CACNA1C","Brain Cortex","DEP","Wald ratio",1,0.045,0.015,1.046,0.00313,NA,NA,NA,0.003939052
"CACNA1C","Brain Cortex","DEP","Wald ratio",1,-0.024,0.008,0.976,0.00313,NA,NA,NA,0.003939052
"CACNA1C","Brain Cortex","DEP","Wald ratio",1,-0.018,0.006,0.982,0.00313,NA,NA,NA,0.003939052
"CACNA1C","Brain Cortex","DEP","Wald ratio",1,-0.025,0.008,0.975,0.00313,NA,NA,NA,0.003939052
"CACNA1C","Brain Cortex","DEP","Wald ratio",1,0.045,0.015,1.046,0.00313,NA,NA,NA,0.003939052
"CACNA1C","Brain Cortex","DEP","Wald ratio",1,0.048,0.016,1.049,0.00313,NA,NA,NA,0.003939052
"TBC1D1","Brain Cortex","DEP","Wald ratio",1,-0.048,0.016,0.953,0.00332,NA,NA,NA,0.013069126
"TBC1D1","Brain Cortex","DEP","Wald ratio",1,0.047,0.016,1.048,0.00332,NA,NA,NA,0.013069126
"ASTN2","Brain Cortex","DEP","Wald ratio",1,-0.021,0.007,0.979,0.00333,NA,NA,NA,0.005568148
"ASTN2","Brain Cortex","DEP","Wald ratio",1,-0.025,0.009,0.975,0.00333,NA,NA,NA,0.005568148
"ASTN2","Brain Cortex","DEP","Wald ratio",1,-0.061,0.021,0.94,0.00333,NA,NA,NA,0.005568148
"SLITRK5","Brain Cortex","DEP","Wald ratio",1,-0.05,0.017,0.951,0.00343,NA,NA,NA,0.162810313
"NRXN3","Brain Cortex","DEP","Wald ratio",1,-0.037,0.013,0.964,0.0036,NA,NA,NA,0.009548605
"STRA6LP","Brain Cortex","DEP","Wald ratio",1,0.036,0.012,1.037,0.00376,NA,NA,NA,0.139986443
"STRA6LP","Brain Cortex","DEP","Wald ratio",1,0.044,0.015,1.045,0.00376,NA,NA,NA,0.139986443
"STRA6LP","Brain Cortex","DEP","Wald ratio",1,0.031,0.011,1.032,0.00376,NA,NA,NA,0.139986443
"STRA6LP","Brain Cortex","DEP","Wald ratio",1,0.02,0.007,1.02,0.00376,NA,NA,NA,0.139986443
"STRA6LP","Brain Cortex","DEP","Wald ratio",1,0.019,0.007,1.019,0.00376,NA,NA,NA,0.139986443
"STRA6LP","Brain Cortex","DEP","Wald ratio",1,0.023,0.008,1.023,0.00376,NA,NA,NA,0.139986443
"SLC2A9","Brain Cortex","DEP","Wald ratio",1,0.015,0.005,1.015,0.00381,NA,NA,NA,0.004169675
"CALHM1","Brain Cortex","DEP","Wald ratio",1,-0.103,0.035,0.902,0.00385,NA,NA,NA,0.304103901
"CALHM1","Brain Cortex","DEP","Wald ratio",1,-0.076,0.026,0.927,0.00385,NA,NA,NA,0.304103901
"DAB1","Brain Cortex","DEP","Wald ratio",1,0.015,0.005,1.015,0.00393,NA,NA,NA,0.007179245
"DAB1","Brain Cortex","DEP","Wald ratio",1,0.017,0.006,1.017,0.00393,NA,NA,NA,0.007179245
"DAB1","Brain Cortex","DEP","Wald ratio",1,0.046,0.016,1.047,0.00393,NA,NA,NA,0.007179245
"CAMK1D","Brain Cortex","DEP","Wald ratio",1,-0.031,0.011,0.97,0.00395,NA,NA,NA,0.100290622
"KCNQ1","Brain Cortex","DEP","Wald ratio",1,-0.022,0.008,0.979,0.00404,NA,NA,NA,0.002717623
"ENSG00000275630","Brain Cortex","DEP","Wald ratio",1,-0.036,0.012,0.965,0.00404,NA,NA,NA,0.129866337
"KCNQ1","Brain Cortex","DEP","Wald ratio",1,-0.039,0.013,0.962,0.00404,NA,NA,NA,0.002717623
"KCNQ1","Brain Cortex","DEP","Wald ratio",1,-0.04,0.014,0.961,0.00404,NA,NA,NA,0.002717623
"KCNQ1","Brain Cortex","DEP","Wald ratio",1,-0.033,0.012,0.967,0.00404,NA,NA,NA,0.002717623
"ENSG00000275630","Brain Cortex","DEP","Wald ratio",1,0.022,0.008,1.023,0.00404,NA,NA,NA,0.129866337
"ABLIM2","Brain Cortex","DEP","Wald ratio",1,0.045,0.016,1.046,0.00411,NA,NA,NA,0.367180043
"ABLIM2","Brain Cortex","DEP","Wald ratio",1,0.045,0.016,1.046,0.00411,NA,NA,NA,0.367180043
"PCSK6","Brain Cortex","DEP","Wald ratio",1,0.047,0.017,1.049,0.00419,NA,NA,NA,0.002802198
"KRT7","Brain Cortex","DEP","Wald ratio",1,-0.022,0.008,0.978,0.00435,NA,NA,NA,0.13572025
"KRT7","Brain Cortex","DEP","Wald ratio",1,-0.021,0.007,0.98,0.00435,NA,NA,NA,0.13572025
"ABTB2","Brain Cortex","DEP","Wald ratio",1,-0.039,0.014,0.962,0.00493,NA,NA,NA,0.005063121
"BNIPL","Brain Cortex","DEP","Wald ratio",1,-0.086,0.031,0.917,0.00549,NA,NA,NA,0.018662853
"RORA","Brain Cortex","DEP","Wald ratio",1,-0.04,0.015,0.96,0.00568,NA,NA,NA,0.00282691
"MEG9","Brain Cortex","DEP","Wald ratio",1,-0.054,0.02,0.947,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,-0.039,0.014,0.962,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,0.036,0.013,1.036,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,0.03,0.011,1.031,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,-0.043,0.016,0.958,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,0.022,0.008,1.022,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,-0.04,0.015,0.96,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,-0.044,0.016,0.957,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,0.054,0.02,1.056,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,0.02,0.007,1.02,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,0.023,0.008,1.023,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,-0.054,0.02,0.948,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,-0.028,0.01,0.973,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,0.045,0.016,1.046,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,0.021,0.008,1.021,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,0.031,0.011,1.032,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,0.021,0.008,1.021,0.00613,NA,NA,NA,0.103236104
"MEG9","Brain Cortex","DEP","Wald ratio",1,0.021,0.008,1.021,0.00613,NA,NA,NA,0.103236104
"TLE1","Brain Cortex","DEP","Wald ratio",1,0.035,0.013,1.036,0.00624,NA,NA,NA,0.093220205
"ADAM12","Brain Cortex","DEP","Wald ratio",1,-0.023,0.008,0.978,0.00642,NA,NA,NA,0.002154165
"NRDE2","Brain Cortex","DEP","Wald ratio",1,-0.034,0.013,0.967,0.00646,NA,NA,NA,0.087288788
"NRDE2","Brain Cortex","DEP","Wald ratio",1,-0.028,0.01,0.972,0.00646,NA,NA,NA,0.087288788
"NRDE2","Brain Cortex","DEP","Wald ratio",1,-0.015,0.005,0.985,0.00646,NA,NA,NA,0.087288788
"NRDE2","Brain Cortex","DEP","Wald ratio",1,-0.041,0.015,0.96,0.00646,NA,NA,NA,0.087288788
"NRDE2","Brain Cortex","DEP","Wald ratio",1,-0.027,0.01,0.973,0.00646,NA,NA,NA,0.087288788
"IGF1R","Brain Cortex","DEP","Wald ratio",1,-0.043,0.016,0.958,0.00684,NA,NA,NA,0.004285945
"IGF1R","Brain Cortex","DEP","Wald ratio",1,-0.034,0.012,0.967,0.00684,NA,NA,NA,0.004285945
"TLE3","Brain Cortex","DEP","Wald ratio",1,0.023,0.009,1.024,0.00684,NA,NA,NA,0.078418881
"SUSD1","Brain Cortex","DEP","Wald ratio",1,-0.045,0.017,0.956,0.00734,NA,NA,NA,0.078556874
"SUSD1","Brain Cortex","DEP","Wald ratio",1,0.026,0.01,1.026,0.00734,NA,NA,NA,0.078556874
"SUSD1","Brain Cortex","DEP","Wald ratio",1,0.037,0.014,1.038,0.00734,NA,NA,NA,0.078556874
"SUSD1","Brain Cortex","DEP","Wald ratio",1,0.018,0.007,1.018,0.00734,NA,NA,NA,0.078556874
"SUSD1","Brain Cortex","DEP","Wald ratio",1,0.022,0.008,1.022,0.00734,NA,NA,NA,0.078556874
"SUSD1","Brain Cortex","DEP","Wald ratio",1,0.017,0.007,1.018,0.00734,NA,NA,NA,0.078556874
"SUSD1","Brain Cortex","DEP","Wald ratio",1,0.023,0.009,1.024,0.00734,NA,NA,NA,0.078556874
"CD8B","Brain Cortex","DEP","Inverse variance weighted",2,0.043,0.016,1.043,0.00745,NA,0.303126182,NA,0.007614231
"CD8B","Brain Cortex","DEP","Inverse variance weighted",2,0.043,0.016,1.043,0.00745,NA,0.303126182,NA,0.007614231
"CD8B","Brain Cortex","DEP","Inverse variance weighted",2,0.045,0.017,1.046,0.00777,NA,0.300845183,NA,0.007614231
"CD8B","Brain Cortex","DEP","Inverse variance weighted",2,0.045,0.017,1.046,0.00777,NA,0.300845183,NA,0.007614231
"ENSG00000204398","Brain Cortex","DEP","Wald ratio",1,-0.028,0.011,0.972,0.00801,NA,NA,NA,0.129310284
"LINC02755","Brain Cortex","DEP","Wald ratio",1,0.062,0.024,1.064,0.00828,NA,NA,NA,0.126006087
"STYX","Brain Cortex","DEP","Wald ratio",1,-0.019,0.007,0.981,0.00838,NA,NA,NA,0.066235083
"PRKD1","Brain Cortex","DEP","Wald ratio",1,-0.04,0.015,0.961,0.00887,NA,NA,NA,0.067163125
"RBFA","Brain Cortex","DEP","Wald ratio",1,0.015,0.006,1.016,0.00944,NA,NA,NA,0.06377287
"RBFA","Brain Cortex","DEP","Wald ratio",1,-0.042,0.016,0.959,0.00944,NA,NA,NA,0.06377287
"RBFA","Brain Cortex","DEP","Wald ratio",1,-0.028,0.011,0.972,0.00944,NA,NA,NA,0.06377287
"RAB30","Brain Cortex","DEP","Wald ratio",1,0.019,0.007,1.02,0.00962,NA,NA,NA,0.073853193
"SCFD2","Brain Cortex","DEP","Wald ratio",1,0.035,0.013,1.035,0.00984,NA,NA,NA,0.056665415
"CACNA2D4","Brain Cortex","DEP","Wald ratio",1,0.051,0.02,1.052,0.0101,NA,NA,NA,0.006394664
"CACNA2D4","Brain Cortex","DEP","Wald ratio",1,0.034,0.013,1.035,0.0101,NA,NA,NA,0.006394664
"CACNA2D4","Brain Cortex","DEP","Wald ratio",1,0.015,0.006,1.016,0.0101,NA,NA,NA,0.006394664
"C13orf42","Brain Cortex","DEP","Wald ratio",1,0.026,0.01,1.026,0.0102,NA,NA,NA,0.056075018
"NAV2","Brain Cortex","DEP","Wald ratio",1,-0.025,0.01,0.976,0.0104,NA,NA,NA,0.005897853
"SOX5","Brain Cortex","DEP","Wald ratio",1,-0.05,0.02,0.951,0.0105,NA,NA,NA,0.006088488
"TBC1D1","Brain Cortex","DEP","Inverse variance weighted",2,-0.019,0.007,0.981,0.0107,NA,0.274777895,NA,0.013069126
"TBC1D1","Brain Cortex","DEP","Inverse variance weighted",2,-0.019,0.007,0.981,0.0107,NA,0.274777895,NA,0.013069126
"NCOR2","Brain Cortex","DEP","Wald ratio",1,0.035,0.014,1.036,0.0109,NA,NA,NA,0.003541677
"NCOR2","Brain Cortex","DEP","Wald ratio",1,-0.027,0.011,0.973,0.0109,NA,NA,NA,0.003541677
"BDNF","Brain Cortex","DEP","Wald ratio",1,0.031,0.012,1.031,0.011,NA,NA,NA,0.055086955
