"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"TRIO","Brain Prefrontal cortex","BP","Wald ratio",1," 0.013","0.011","1.013","2.46e-01",NA,NA,NA,0.009097899
"PKP3","Brain Prefrontal cortex","BP","Wald ratio",1," 0.020","0.017","1.020","2.49e-01",NA,NA,NA,0.010066595
"ACOXL","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.023","0.020","0.978","2.50e-01",NA,NA,NA,0.011368878
"AK8","Brain Prefrontal cortex","BP","Wald ratio",1," 0.020","0.017","1.020","2.53e-01",NA,NA,NA,0.009304257
"DDX11","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.014","0.012","0.986","2.54e-01",NA,NA,NA,0.010115826
"MRPS9","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.036","0.031","0.965","2.55e-01",NA,NA,NA,0.008557408
"PLXNA2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.028","0.025","0.972","2.56e-01",NA,NA,NA,0.010206925
"MDGA1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.035","0.031","0.966","2.57e-01",NA,NA,NA,0.015246967
"LDLRAD4","Brain Prefrontal cortex","BP","Wald ratio",1," 0.011","0.010","1.011","2.59e-01",NA,NA,NA,0.010809168
"HEATR4","Brain Prefrontal cortex","BP","Wald ratio",1," 0.015","0.013","1.015","2.59e-01",NA,NA,NA,0.008779997
"SDK1","Brain Prefrontal cortex","BP","Inverse variance weighted",2," 0.017","0.015","1.017","2.60e-01",NA,0.274392069,NA,0.005043341
"LDLRAD3","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.022","0.019","0.979","2.60e-01",NA,NA,NA,0.008772036
"NAV2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.024","0.022","1.025","2.63e-01",NA,NA,NA,0.012980245
"PAM","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.023","0.020","0.978","2.65e-01",NA,NA,NA,0.007837769
"CDC16","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.014","0.013","0.986","2.67e-01",NA,NA,NA,0.015552443
"NMNAT2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.018","0.016","0.982","2.68e-01",NA,NA,NA,0.009309601
"DLGAP2","Brain Prefrontal cortex","BP","Weighted mode",6," 0.012","0.010","1.012","2.69e-01",0.002044568,0.002938603,0.631817477,0.007461051
"ADCY1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.026","0.024","0.974","2.71e-01",NA,NA,NA,0.008833289
"PPFIA4","Brain Prefrontal cortex","BP","Wald ratio",1," 0.021","0.019","1.021","2.71e-01",NA,NA,NA,0.010683094
"FSTL5","Brain Prefrontal cortex","BP","Wald ratio",1," 0.025","0.023","1.025","2.73e-01",NA,NA,NA,0.006666757
"CROCC2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.027","0.025","1.028","2.73e-01",NA,NA,NA,0.008111106
"CHL1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.012","0.011","0.988","2.74e-01",NA,NA,NA,0.008715817
"PIERCE2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.059","0.054","1.060","2.76e-01",NA,NA,NA,0.015872495
"PCGF3","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.028","0.026","0.972","2.77e-01",NA,NA,NA,0.019606151
"SHB","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.021","0.019","0.979","2.77e-01",NA,NA,NA,0.008296704
"RIN2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.011","0.010","0.989","2.78e-01",NA,NA,NA,0.008295971
"GHRL","Brain Prefrontal cortex","BP","Wald ratio",1," 0.020","0.018","1.020","2.78e-01",NA,NA,NA,0.008369948
"RPTOR","Brain Prefrontal cortex","BP","Simple mode",3,"-0.030","0.020","0.970","2.79e-01",0.017182972,0.035404128,0.746551641,0.005194816
"RPH3AL","Brain Prefrontal cortex","BP","Inverse variance weighted",4," 0.011","0.010","1.011","2.85e-01",0.518754967,0.686286187,0.720122078,0.01636128
"SMYD3","Brain Prefrontal cortex","BP","Inverse variance weighted",4," 0.009","0.008","1.009","2.88e-01",0.598350446,0.388910833,0.293735447,0.002898616
"TEC","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.015","0.014","0.985","2.88e-01",NA,NA,NA,0.008513568
"GALNT17","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.009","0.008","0.991","2.89e-01",NA,NA,NA,0.008506132
"E2F7","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.015","0.014","0.985","2.89e-01",NA,NA,NA,0.008666412
"PDE1B","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.027","0.025","0.974","2.91e-01",NA,NA,NA,0.009067286
"NTM","Brain Prefrontal cortex","BP","Weighted mode",3," 0.015","0.010","1.015","2.95e-01",0.879195825,0.027346325,0.227462493,0.05918542
"KDM5B","Brain Prefrontal cortex","BP","Wald ratio",1," 0.030","0.029","1.030","2.96e-01",NA,NA,NA,0.008654533
"TRPS1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.021","0.020","1.021","2.97e-01",NA,NA,NA,0.008007517
"RYR3","Brain Prefrontal cortex","BP","Wald ratio",1," 0.024","0.023","1.024","2.97e-01",NA,NA,NA,0.007141725
"GPR35","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.020","0.019","0.980","2.97e-01",NA,NA,NA,0.008089259
"CHST9","Brain Prefrontal cortex","BP","Wald ratio",1," 0.023","0.022","1.023","3.02e-01",NA,NA,NA,0.00792012
"SLC9A9","Brain Prefrontal cortex","BP","Wald ratio",1," 0.016","0.015","1.016","3.02e-01",NA,NA,NA,0.008001508
"DSCAM","Brain Prefrontal cortex","BP","Wald ratio",1," 0.019","0.018","1.019","3.02e-01",NA,NA,NA,0.0080811
"LHPP","Brain Prefrontal cortex","BP","Wald ratio",1," 0.012","0.012","1.012","3.03e-01",NA,NA,NA,0.008570028
"PNLDC1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.013","0.012","0.988","3.07e-01",NA,NA,NA,0.007915597
"RPH3AL","Brain Prefrontal cortex","BP","Simple mode",4," 0.020","0.017","1.020","3.11e-01",0.518754967,0.686286187,0.720122078,0.01636128
"CSGALNACT1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.019","0.019","1.019","3.12e-01",NA,NA,NA,0.007659127
"PIAS4","Brain Prefrontal cortex","BP","Wald ratio",1," 0.016","0.016","1.016","3.13e-01",NA,NA,NA,0.008717358
"RACK1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.023","0.023","0.978","3.13e-01",NA,NA,NA,0.009030657
"DLGAP2","Brain Prefrontal cortex","BP","Simple mode",6," 0.012","0.011","1.012","3.14e-01",0.002044568,0.002938603,0.631817477,0.007461051
"KIF26B","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.015","0.015","0.985","3.14e-01",NA,NA,NA,0.011669454
"SLC7A11","Brain Prefrontal cortex","BP","Wald ratio",1," 0.025","0.025","1.025","3.15e-01",NA,NA,NA,0.014261982
"SMYD3","Brain Prefrontal cortex","BP","MR Egger",4,"-0.156","0.117","0.856","3.15e-01",0.598350446,0.388910833,0.293735447,0.002898616
"CTNND2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.016","0.016","0.984","3.17e-01",NA,NA,NA,0.007836847
"RAMP1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.019","0.019","0.981","3.17e-01",NA,NA,NA,0.008720219
"ABCC4","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.014","0.014","0.986","3.20e-01",NA,NA,NA,0.014299058
"CACNA1C","Brain Prefrontal cortex","BP","Weighted mode",3,"-0.016","0.012","0.984","3.21e-01",0.297613859,0.206878171,0.39917661,0.037031539
"CRYL1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.017","0.017","1.017","3.22e-01",NA,NA,NA,0.008716723
"SYTL3","Brain Prefrontal cortex","BP","Wald ratio",1," 0.035","0.036","1.036","3.23e-01",NA,NA,NA,0.007418565
"ANXA11","Brain Prefrontal cortex","BP","Wald ratio",1," 0.018","0.019","1.018","3.31e-01",NA,NA,NA,0.008256621
"SNTG2","Brain Prefrontal cortex","BP","Weighted median",3,"-0.010","0.010","0.991","3.33e-01",0.562325191,0.321592021,0.396934346,0.010823228
"SIM2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.018","0.018","0.983","3.36e-01",NA,NA,NA,0.008325413
"NUDT6","Brain Prefrontal cortex","BP","Wald ratio",1," 0.017","0.018","1.017","3.36e-01",NA,NA,NA,0.008326284
"ADAMTS3","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.026","0.028","0.974","3.37e-01",NA,NA,NA,0.007831545
"BOD1L1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.015","0.016","1.016","3.47e-01",NA,NA,NA,0.00769646
"STK32C","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.020","0.021","0.981","3.49e-01",NA,NA,NA,0.009478109
"FMN2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.009","0.010","0.991","3.50e-01",NA,NA,NA,0.008270747
"CACNA1C","Brain Prefrontal cortex","BP","MR Egger",3,"-0.034","0.021","0.966","3.50e-01",0.297613859,0.206878171,0.39917661,0.037031539
"OSTN","Brain Prefrontal cortex","BP","Wald ratio",1," 0.025","0.027","1.025","3.51e-01",NA,NA,NA,0.007672316
"SLC35E4","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.013","0.014","0.987","3.53e-01",NA,NA,NA,0.013860118
"CAPZB","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.015","0.016","0.985","3.53e-01",NA,NA,NA,0.007546611
"KCNQ3","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.024","0.027","0.976","3.64e-01",NA,NA,NA,0.007511594
"LRRC27","Brain Prefrontal cortex","BP","Wald ratio",1," 0.025","0.027","1.025","3.65e-01",NA,NA,NA,0.008979703
"MYO5B","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.018","0.020","0.982","3.65e-01",NA,NA,NA,0.008629414
"WIPF1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.017","0.019","0.983","3.66e-01",NA,NA,NA,0.0068302
"THBS2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.018","0.020","1.018","3.68e-01",NA,NA,NA,0.007504666
"C4orf47","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.041","0.046","0.960","3.69e-01",NA,NA,NA,0.008060999
"SNTG2","Brain Prefrontal cortex","BP","MR Egger",3,"-0.038","0.025","0.962","3.70e-01",0.562325191,0.321592021,0.396934346,0.010823228
"EXOC2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.011","0.012","0.990","3.74e-01",NA,NA,NA,0.008585912
"THAP4","Brain Prefrontal cortex","BP","Wald ratio",1," 0.012","0.014","1.013","3.75e-01",NA,NA,NA,0.009722485
"CNTNAP2","Brain Prefrontal cortex","BP","Inverse variance weighted",2,"-0.009","0.010","0.991","3.77e-01",NA,0.881550048,NA,0.006244231
"RUNX1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.021","0.024","0.979","3.78e-01",NA,NA,NA,0.007020079
"PGS1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.021","0.024","1.021","3.78e-01",NA,NA,NA,0.009170182
"SMYD3","Brain Prefrontal cortex","BP","Weighted median",4," 0.009","0.010","1.009","3.85e-01",0.598350446,0.388910833,0.293735447,0.002898616
"CHCHD3","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.013","0.015","0.987","3.89e-01",NA,NA,NA,0.006755643
"NTM","Brain Prefrontal cortex","BP","Simple mode",3," 0.015","0.013","1.015","3.90e-01",0.879195825,0.027346325,0.227462493,0.05918542
"MET","Brain Prefrontal cortex","BP","Wald ratio",1," 0.015","0.018","1.015","3.95e-01",NA,NA,NA,0.006692011
"RNF213","Brain Prefrontal cortex","BP","Wald ratio",1," 0.013","0.016","1.013","3.95e-01",NA,NA,NA,0.006692011
"EPHB2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.018","0.022","1.018","4.00e-01",NA,NA,NA,0.007130201
"SUCLG2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.017","0.021","1.018","4.04e-01",NA,NA,NA,0.006811098
"WDR33","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.018","0.022","0.982","4.05e-01",NA,NA,NA,0.005601765
"STAB2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.009","0.010","0.991","4.07e-01",NA,NA,NA,0.006575385
"GSE1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.017","0.020","0.983","4.11e-01",NA,NA,NA,0.007836886
"SNTG2","Brain Prefrontal cortex","BP","Weighted mode",3,"-0.010","0.010","0.990","4.13e-01",0.562325191,0.321592021,0.396934346,0.010823228
"CCDC149","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.013","0.016","0.987","4.14e-01",NA,NA,NA,0.006439225
"NAV3","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.015","0.019","0.985","4.14e-01",NA,NA,NA,0.006082361
"SLC10A7","Brain Prefrontal cortex","BP","Wald ratio",1," 0.009","0.012","1.010","4.16e-01",NA,NA,NA,0.007038836
"OTUD7A","Brain Prefrontal cortex","BP","Wald ratio",1," 0.013","0.016","1.013","4.18e-01",NA,NA,NA,0.007553421
"NADSYN1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.013","0.016","0.987","4.20e-01",NA,NA,NA,0.007135444
"PTPRN2","Brain Prefrontal cortex","BP","MR Egger",3," 0.049","0.038","1.051","4.22e-01",0.746039722,0.382177922,0.406181513,0.012691577
"RPH3AL","Brain Prefrontal cortex","BP","Weighted median",4," 0.010","0.012","1.010","4.23e-01",0.518754967,0.686286187,0.720122078,0.01636128
"TP63","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.012","0.015","0.988","4.25e-01",NA,NA,NA,0.011754491
"SLC27A1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.016","0.020","1.016","4.27e-01",NA,NA,NA,0.006589952
"PRKAG2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.017","0.021","1.017","4.27e-01",NA,NA,NA,0.005536503
"DCC","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.011","0.014","0.989","4.28e-01",NA,NA,NA,0.00718893
"CDH4","Brain Prefrontal cortex","BP","Inverse variance weighted",3," 0.006","0.007","1.006","4.30e-01",0.832159683,0.975453833,0.956012081,0.005917687
"TMBIM4","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.009","0.012","0.991","4.31e-01",NA,NA,NA,0.006353747
"ACTN2","Brain Prefrontal cortex","BP","Inverse variance weighted",2," 0.007","0.010","1.008","4.34e-01",NA,0.428823248,NA,0.006404777
"THEGL","Brain Prefrontal cortex","BP","Wald ratio",1," 0.018","0.024","1.019","4.36e-01",NA,NA,NA,0.008758711
"SMOC2","Brain Prefrontal cortex","BP","Inverse variance weighted",2,"-0.010","0.013","0.990","4.37e-01",NA,0.216803195,NA,0.015658183
"MARCHF6","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.015","0.020","0.985","4.37e-01",NA,NA,NA,0.01019089
"KIRREL3","Brain Prefrontal cortex","BP","Wald ratio",1," 0.012","0.016","1.012","4.37e-01",NA,NA,NA,0.006304664
"SNTG2","Brain Prefrontal cortex","BP","Simple mode",3,"-0.012","0.013","0.988","4.38e-01",0.562325191,0.321592021,0.396934346,0.010823228
"CDH23","Brain Prefrontal cortex","BP","Wald ratio",1," 0.016","0.021","1.016","4.42e-01",NA,NA,NA,0.005247438
"SCD5","Brain Prefrontal cortex","BP","Wald ratio",1," 0.017","0.022","1.017","4.46e-01",NA,NA,NA,0.006160885
"BSPRY","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.018","0.024","0.982","4.49e-01",NA,NA,NA,0.006657512
"BPI","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.016","0.021","0.984","4.50e-01",NA,NA,NA,0.006448354
"FAM174B","Brain Prefrontal cortex","BP","Wald ratio",1," 0.012","0.016","1.012","4.52e-01",NA,NA,NA,0.011339122
"OSBPL3","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.013","0.017","0.988","4.55e-01",NA,NA,NA,0.006489116
"KIF16B","Brain Prefrontal cortex","BP","Inverse variance weighted",2,"-0.020","0.027","0.980","4.58e-01",NA,0.017598679,NA,0.010293219
"TMEM132D","Brain Prefrontal cortex","BP","Inverse variance weighted",2,"-0.008","0.011","0.992","4.59e-01",NA,0.244563288,NA,0.005401846
"CHPT1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.012","0.017","0.988","4.63e-01",NA,NA,NA,0.009241779
"CDH4","Brain Prefrontal cortex","BP","Weighted median",3," 0.006","0.008","1.006","4.64e-01",0.832159683,0.975453833,0.956012081,0.005917687
"ADARB2","Brain Prefrontal cortex","BP","MR Egger",4," 0.023","0.026","1.024","4.64e-01",0.662857162,0.688049886,0.503987857,0.00908263
"SMYD3","Brain Prefrontal cortex","BP","Weighted mode",4," 0.009","0.011","1.009","4.66e-01",0.598350446,0.388910833,0.293735447,0.002898616
"GSTO2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.017","0.023","1.017","4.68e-01",NA,NA,NA,0.006029305
"COL9A3","Brain Prefrontal cortex","BP","Wald ratio",1," 0.017","0.023","1.017","4.70e-01",NA,NA,NA,0.005001489
"CACNA1C","Brain Prefrontal cortex","BP","Inverse variance weighted",3,"-0.010","0.013","0.990","4.70e-01",0.297613859,0.206878171,0.39917661,0.037031539
"SIPA1L3","Brain Prefrontal cortex","BP","Wald ratio",1," 0.016","0.022","1.016","4.71e-01",NA,NA,NA,0.005699505
"SMYD3","Brain Prefrontal cortex","BP","Simple mode",4," 0.010","0.013","1.010","4.72e-01",0.598350446,0.388910833,0.293735447,0.002898616
"CSMD2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.018","0.025","1.018","4.73e-01",NA,NA,NA,0.006303713
"UCN3","Brain Prefrontal cortex","BP","Wald ratio",1," 0.015","0.020","1.015","4.73e-01",NA,NA,NA,0.006791819
"PRPH2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.009","0.013","0.991","4.77e-01",NA,NA,NA,0.006641109
"EXD3","Brain Prefrontal cortex","BP","Inverse variance weighted",2," 0.015","0.021","1.015","4.78e-01",NA,0.214431129,NA,0.020124372
"DLEC1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.011","0.015","1.011","4.79e-01",NA,NA,NA,0.012535181
"COLEC11","Brain Prefrontal cortex","BP","Wald ratio",1," 0.011","0.016","1.011","4.80e-01",NA,NA,NA,0.007909981
"CPZ","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.010","0.014","0.990","4.89e-01",NA,NA,NA,0.006736473
"CLUL1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.014","0.020","1.014","4.93e-01",NA,NA,NA,0.00390309
"SLIT3","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.017","0.025","0.983","5.01e-01",NA,NA,NA,0.006082121
"SCFD1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.008","0.012","0.992","5.03e-01",NA,NA,NA,0.006209078
"B3GNTL1","Brain Prefrontal cortex","BP","Inverse variance weighted",2," 0.021","0.031","1.021","5.07e-01",NA,0.032336936,NA,0.01143129
"HFM1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.020","0.030","1.020","5.09e-01",NA,NA,NA,0.010404199
"TMEM178B","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.015","0.022","0.986","5.12e-01",NA,NA,NA,0.005723573
"SLC41A3","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.007","0.010","0.993","5.13e-01",NA,NA,NA,0.00638707
"WAC","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.010","0.015","0.990","5.13e-01",NA,NA,NA,0.006384223
"FLT4","Brain Prefrontal cortex","BP","Wald ratio",1," 0.008","0.013","1.008","5.18e-01",NA,NA,NA,0.006715728
"MATN2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.014","0.022","1.014","5.19e-01",NA,NA,NA,0.005665437
"TFPI","Brain Prefrontal cortex","BP","Wald ratio",1," 0.014","0.021","1.014","5.19e-01",NA,NA,NA,0.006528751
"JAG2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.007","0.010","0.993","5.20e-01",NA,NA,NA,0.006162117
"ARHGEF7","Brain Prefrontal cortex","BP","Wald ratio",1," 0.010","0.016","1.010","5.21e-01",NA,NA,NA,0.005794925
"PSMD5","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.012","0.018","0.988","5.21e-01",NA,NA,NA,0.00579384
"FAM43A","Brain Prefrontal cortex","BP","Wald ratio",1," 0.015","0.023","1.015","5.23e-01",NA,NA,NA,0.005527607
"STX6","Brain Prefrontal cortex","BP","Wald ratio",1," 0.009","0.015","1.009","5.28e-01",NA,NA,NA,0.005756737
"TYW1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.008","0.013","0.992","5.30e-01",NA,NA,NA,0.006638818
"SNPH","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.009","0.014","0.992","5.31e-01",NA,NA,NA,0.005975938
"FAT1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.012","0.019","0.988","5.32e-01",NA,NA,NA,0.005791437
"ADAMTS16","Brain Prefrontal cortex","BP","Wald ratio",1," 0.006","0.009","1.006","5.34e-01",NA,NA,NA,0.005719418
"TRAPPC8","Brain Prefrontal cortex","BP","Wald ratio",1," 0.037","0.060","1.038","5.36e-01",NA,NA,NA,0.010729702
"ZNF429","Brain Prefrontal cortex","BP","Wald ratio",1," 0.007","0.012","1.007","5.37e-01",NA,NA,NA,0.00564596
"PI4KA","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.015","0.025","0.985","5.39e-01",NA,NA,NA,0.005621097
"MTSS1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.012","0.020","1.012","5.39e-01",NA,NA,NA,0.005711793
"CYP2W1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.017","0.028","0.983","5.40e-01",NA,NA,NA,0.006501059
"FRAS1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.011","0.017","0.989","5.43e-01",NA,NA,NA,0.005790831
"DGKB","Brain Prefrontal cortex","BP","Inverse variance weighted",2," 0.017","0.029","1.018","5.47e-01",NA,0.033211278,NA,0.109072096
"CDH4","Brain Prefrontal cortex","BP","Simple mode",3," 0.007","0.010","1.007","5.47e-01",0.832159683,0.975453833,0.956012081,0.005917687
"DNAH11","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.012","0.020","0.988","5.49e-01",NA,NA,NA,0.005924128
"NXPH1","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.007","0.012","0.993","5.50e-01",NA,NA,NA,0.005757869
"ZCCHC24","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.008","0.014","0.992","5.51e-01",NA,NA,NA,0.005866576
"PID1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.017","0.030","1.018","5.57e-01",NA,NA,NA,0.008320007
"SNTG2","Brain Prefrontal cortex","BP","Inverse variance weighted",3,"-0.005","0.009","0.995","5.57e-01",0.562325191,0.321592021,0.396934346,0.010823228
"PRDM16","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.011","0.019","0.989","5.58e-01",NA,NA,NA,0.005539265
"TPO","Brain Prefrontal cortex","BP","Wald ratio",1," 0.012","0.020","1.012","5.59e-01",NA,NA,NA,0.005536274
"SNX24","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.009","0.015","0.991","5.67e-01",NA,NA,NA,0.006019455
"ST6GAL1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.016","0.028","1.016","5.67e-01",NA,NA,NA,0.00550335
"WDR70","Brain Prefrontal cortex","BP","Wald ratio",1," 0.006","0.011","1.006","5.68e-01",NA,NA,NA,0.00583917
"PPP1R2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.013","0.023","0.987","5.72e-01",NA,NA,NA,0.005878299
"AGAP1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.011","0.019","1.011","5.74e-01",NA,NA,NA,0.005695584
"CEP104","Brain Prefrontal cortex","BP","Wald ratio",1," 0.013","0.023","1.013","5.75e-01",NA,NA,NA,0.00594903
"TENM4","Brain Prefrontal cortex","BP","Wald ratio",1," 0.008","0.015","1.008","5.77e-01",NA,NA,NA,0.005512399
"ASTN2","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.009","0.016","0.991","5.80e-01",NA,NA,NA,0.005438252
"ADARB2","Brain Prefrontal cortex","BP","Simple mode",4,"-0.007","0.012","0.993","5.80e-01",0.662857162,0.688049886,0.503987857,0.00908263
"CKMT2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.011","0.021","1.011","5.84e-01",NA,NA,NA,0.00413259
"LRBA","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.010","0.017","0.991","5.84e-01",NA,NA,NA,0.005480069
"NCOA7","Brain Prefrontal cortex","BP","Wald ratio",1," 0.012","0.022","1.012","5.84e-01",NA,NA,NA,0.005352927
"CAMK4","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.013","0.024","0.987","5.85e-01",NA,NA,NA,0.005423732
"STAC","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.013","0.024","0.987","5.86e-01",NA,NA,NA,0.006300656
"LRWD1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.010","0.018","1.010","5.88e-01",NA,NA,NA,0.006148152
"DOCK8","Brain Prefrontal cortex","BP","Wald ratio",1," 0.015","0.028","1.015","5.88e-01",NA,NA,NA,0.00551645
"DNAJC6","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.009","0.018","0.991","5.91e-01",NA,NA,NA,0.005324374
"RAET1E","Brain Prefrontal cortex","BP","Wald ratio",1," 0.009","0.017","1.009","5.91e-01",NA,NA,NA,0.005449359
"FIBCD1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.013","0.024","1.013","5.92e-01",NA,NA,NA,0.004925391
"EHMT1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.007","0.014","1.007","5.92e-01",NA,NA,NA,0.005672584
"SLC5A8","Brain Prefrontal cortex","BP","Wald ratio",1," 0.010","0.019","1.010","5.96e-01",NA,NA,NA,0.006449569
"CARMIL1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.011","0.021","1.011","6.09e-01",NA,NA,NA,0.006433385
"TRIML1","Brain Prefrontal cortex","BP","Wald ratio",1," 0.011","0.021","1.011","6.10e-01",NA,NA,NA,0.005429748
"CTDP1","Brain Prefrontal cortex","BP","Inverse variance weighted",2," 0.006","0.012","1.006","6.13e-01",NA,0.180786249,NA,0.014801677
"SMG5","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.010","0.020","0.990","6.13e-01",NA,NA,NA,0.005248593
"TPD52","Brain Prefrontal cortex","BP","Wald ratio",1," 0.010","0.019","1.010","6.13e-01",NA,NA,NA,0.005360614
"POLR3K","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.009","0.019","0.991","6.17e-01",NA,NA,NA,0.006955957
"PIGN","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.006","0.012","0.994","6.17e-01",NA,NA,NA,0.005847055
"PRKAR1B","Brain Prefrontal cortex","BP","Wald ratio",1,"-0.014","0.028","0.986","6.20e-01",NA,NA,NA,0.006602514
"SBF2","Brain Prefrontal cortex","BP","Wald ratio",1," 0.009","0.019","1.009","6.20e-01",NA,NA,NA,0.005760598
"KALRN","Brain Prefrontal cortex","BP","Wald ratio",1," 0.011","0.023","1.011","6.28e-01",NA,NA,NA,0.005304905
