Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
LRFN5,BannerBBDP,DEP,Inverse variance weighted,2,-0.943,0.146,0.389,1.11E-10,NA,0.94003704,NA,1.52E-07
POGZ,BannerBBDP,DEP,Inverse variance weighted,2,1.609,0.362,4.999,8.59E-06,NA,0.314709361,NA,0.000322375
B3GLT,BannerBBDP,DEP,Inverse variance weighted,4,0.196,0.047,1.217,2.44E-05,0.573079039,0.135472348,0.169672519,4.79E-08
PSB4,BannerBBDP,DEP,Inverse variance weighted,2,-0.248,0.059,0.78,2.88E-05,NA,0.286318319,NA,0.971263416
PHLB1,BannerBBDP,DEP,Wald ratio,1,-0.757,0.188,0.469,5.75E-05,NA,NA,NA,1.26E-06
COPD,BannerBBDP,DEP,Wald ratio,1,-8.114,2.017,0,5.75E-05,NA,NA,NA,8.74E-05
TRIA1,BannerBBDP,DEP,Wald ratio,1,-4.105,1.022,0.016,5.91E-05,NA,NA,NA,0.000120342
GATC,BannerBBDP,DEP,Wald ratio,1,0.341,0.085,1.406,5.91E-05,NA,NA,NA,6.87E-05
SRSF9,BannerBBDP,DEP,Wald ratio,1,-7.095,1.767,0.001,5.91E-05,NA,NA,NA,0.000164822
CX6A1,BannerBBDP,DEP,Wald ratio,1,24.816,6.179,59909900000,5.91E-05,NA,NA,NA,0.000861601
MSI1H,BannerBBDP,DEP,Wald ratio,1,-21.863,5.443,0,5.91E-05,NA,NA,NA,0.00134133
MFD4A,BannerBBDP,DEP,Inverse variance weighted,3,2.145,0.538,8.545,6.66E-05,0.886268648,0.707880684,0.563199261,0.000556889
TB182,BannerBBDP,DEP,Wald ratio,1,-4.703,1.18,0.009,6.75E-05,NA,NA,NA,1.31E-07
SSRP1,BannerBBDP,DEP,Wald ratio,1,3.92,0.984,50.42,6.75E-05,NA,NA,NA,1.12E-08
EFL1,BannerBBDP,DEP,Inverse variance weighted,3,-0.567,0.143,0.567,7.28E-05,0.882147131,0.63435962,0.518840024,0.030362852
RL24,BannerBBDP,DEP,Wald ratio,1,-0.547,0.142,0.579,0.000113,NA,NA,NA,7.80E-07
CEP97,BannerBBDP,DEP,Wald ratio,1,0.968,0.251,2.633,0.000113,NA,NA,NA,4.45E-06
RFC5,BannerBBDP,DEP,Inverse variance weighted,3,0.463,0.121,1.589,0.00012,0.557515403,0.841682582,0.983400309,1.97E-07
ACADS,BannerBBDP,DEP,Inverse variance weighted,2,0.079,0.021,1.082,0.000136,NA,0.89764664,NA,0.518421047
DEN1A,BannerBBDP,DEP,Inverse variance weighted,6,-0.899,0.238,0.407,0.000155,0.313374849,0.435167124,0.797485404,2.06E-07
RAB18,BannerBBDP,DEP,Wald ratio,1,-1.393,0.375,0.248,0.000206,NA,NA,NA,1.10E-08
MGDP1,BannerBBDP,DEP,Inverse variance weighted,2,-0.654,0.179,0.52,0.000257,NA,0.637928615,NA,2.78E-08
LST2,BannerBBDP,DEP,Inverse variance weighted,2,-0.48,0.132,0.618,0.000282,NA,0.830785578,NA,5.79E-06
S23IP,BannerBBDP,DEP,Inverse variance weighted,2,-0.321,0.089,0.725,0.000326,NA,0.840593054,NA,0.183453841
EAA2,BannerBBDP,DEP,Inverse variance weighted,7,0.372,0.104,1.45,0.000364,0.328341646,0.439715628,0.80852647,3.24E-08
DJC11,BannerBBDP,DEP,Inverse variance weighted,2,0.641,0.183,1.898,0.000466,NA,0.988456338,NA,7.77E-08
ARFG3,BannerBBDP,DEP,Inverse variance weighted,2,-1.647,0.475,0.193,0.000531,NA,0.911682863,NA,1.26E-07
NU133,BannerBBDP,DEP,Inverse variance weighted,3,1.209,0.352,3.352,0.000597,0.264481066,0.533926413,0.943538396,6.05E-07
RSRC1,BannerBBDP,DEP,Wald ratio,1,31.111,9.066,3.25E+13,6.00E-04,NA,NA,NA,7.43E-06
MLF1,BannerBBDP,DEP,Wald ratio,1,0.192,0.056,1.212,6.00E-04,NA,NA,NA,3.51E-08
MCMBP,BannerBBDP,DEP,Wald ratio,1,-1.152,0.337,0.316,0.000638,NA,NA,NA,3.13E-06
SAC2,BannerBBDP,DEP,Wald ratio,1,3.559,1.042,35.127,0.000638,NA,NA,NA,4.67E-06
CALR,BannerBBDP,DEP,Wald ratio,1,4.938,1.452,139.515,0.000674,NA,NA,NA,5.49E-06
G45IP,BannerBBDP,DEP,Wald ratio,1,-1.958,0.576,0.141,0.000674,NA,NA,NA,5.34E-06
RGS10,BannerBBDP,DEP,Inverse variance weighted,3,0.195,0.057,1.215,0.000685,0.494942751,0.791905188,0.981293188,6.82E-08
AFG1L,BannerBBDP,DEP,Wald ratio,1,1.579,0.466,4.85,0.000696,NA,NA,NA,4.51E-06
MP2K5,BannerBBDP,DEP,Inverse variance weighted,2,-0.291,0.086,0.748,0.000715,NA,0.9966013,NA,5.96E-07
SCD5,BannerBBDP,DEP,Inverse variance weighted,5,-0.476,0.141,0.621,0.000752,0.502638951,0.518578921,0.415653262,5.33E-06
BIEA,BannerBBDP,DEP,Wald ratio,1,0.98,0.291,2.663,0.000764,NA,NA,NA,0.005301076
COA1,BannerBBDP,DEP,Wald ratio,1,1.082,0.321,2.95,0.000764,NA,NA,NA,8.97E-07
ZYX,BannerBBDP,DEP,Inverse variance weighted,3,0.833,0.249,2.3,0.000813,0.418764396,0.514949101,0.562481329,1.12E-07
AVL9,BannerBBDP,DEP,Inverse variance weighted,2,-2.358,0.709,0.095,0.000878,NA,0.620315173,NA,4.96E-07
CLMN,BannerBBDP,DEP,Inverse variance weighted,4,0.41,0.124,1.506,0.000949,0.316060132,0.402985026,0.538456036,1.90E-08
NMT1,BannerBBDP,DEP,Wald ratio,1,22.919,6.94,8982701000,0.000959,NA,NA,NA,2.09E-08
DCAKD,BannerBBDP,DEP,Wald ratio,1,0.387,0.117,1.472,0.000959,NA,NA,NA,2.87E-08
GFAP,BannerBBDP,DEP,Wald ratio,1,-0.693,0.21,0.5,0.000959,NA,NA,NA,1.49E-07
PLCD3,BannerBBDP,DEP,Wald ratio,1,56.922,17.237,5.26E+24,0.000959,NA,NA,NA,0.001340559
SCP2,BannerBBDP,DEP,Wald ratio,1,2.181,0.664,8.858,0.00102,NA,NA,NA,6.95E-08
LSM7,BannerBBDP,DEP,Inverse variance weighted,3,1.12,0.341,3.065,0.00102,0.903500887,0.273144222,0.354458089,1.40E-08
P2RX7,BannerBBDP,DEP,Weighted median,4,0.066,0.02,1.069,0.00106,0.000540662,0.000302744,0.553787282,0.927518151
DPYL4,BannerBBDP,DEP,Inverse variance weighted,2,-0.357,0.109,0.7,0.00106,NA,0.5743859,NA,0.061870086
GGYF1,BannerBBDP,DEP,Wald ratio,1,-1.746,0.536,0.174,0.00114,NA,NA,NA,3.07E-08
FADS2,BannerBBDP,DEP,Inverse variance weighted,2,-0.13,0.04,0.878,0.0012,NA,0.408173708,NA,8.04E-06
LAMP1,BannerBBDP,DEP,Inverse variance weighted,3,0.848,0.264,2.336,0.00132,0.449052192,0.632733847,0.662968447,1.45E-08
TM1L2,BannerBBDP,DEP,Inverse variance weighted,2,-0.581,0.181,0.559,0.00137,NA,0.337437984,NA,0.204166526
SPTB2,BannerBBDP,DEP,Inverse variance weighted,2,-5.027,1.572,0.007,0.00139,NA,0.408089857,NA,1.73E-08
EFNB3,BannerBBDP,DEP,Inverse variance weighted,3,-0.623,0.196,0.536,0.00145,0.835212311,0.976555015,0.958919908,9.59E-07
RMD5A,BannerBBDP,DEP,Wald ratio,1,1.673,0.526,5.33,0.00146,NA,NA,NA,6.97E-08
MP2K1,BannerBBDP,DEP,Wald ratio,1,-0.678,0.213,0.508,0.00147,NA,NA,NA,6.70E-05
NFXL1,BannerBBDP,DEP,Inverse variance weighted,2,0.385,0.122,1.47,0.00154,NA,0.873397939,NA,0.19059013
SAT2,BannerBBDP,DEP,Inverse variance weighted,3,-0.079,0.025,0.924,0.00158,0.722594266,0.900328452,0.820440313,0.10390279
BIN3,BannerBBDP,DEP,Inverse variance weighted,2,-0.298,0.095,0.743,0.00166,NA,0.441734887,NA,1.01E-07
ABCA5,BannerBBDP,DEP,Wald ratio,1,-0.283,0.09,0.754,0.00169,NA,NA,NA,4.77E-08
LANC1,BannerBBDP,DEP,Wald ratio,1,1.3,0.416,3.67,0.00176,NA,NA,NA,1.71E-06
STXB5,BannerBBDP,DEP,Inverse variance weighted,3,-0.903,0.289,0.405,0.00181,0.62202453,0.885341795,0.985337319,9.30E-08
AKAP8,BannerBBDP,DEP,Wald ratio,1,-0.159,0.051,0.853,0.00181,NA,NA,NA,4.24E-08
AKP8L,BannerBBDP,DEP,Wald ratio,1,-1.863,0.597,0.155,0.00181,NA,NA,NA,2.22E-08
TIM9,BannerBBDP,DEP,Wald ratio,1,-0.856,0.275,0.425,0.00183,NA,NA,NA,5.44E-08
GREM2,BannerBBDP,DEP,Simple mode,9,-0.716,0.157,0.489,0.00183,0.106193742,0.018872374,0.090716329,1.11E-07
LYRM4,BannerBBDP,DEP,Inverse variance weighted,4,-0.185,0.06,0.831,0.00191,0.763152786,0.77044135,0.523687158,0.082957906
LIN7C,BannerBBDP,DEP,Inverse variance weighted,2,-0.645,0.208,0.525,0.00198,NA,0.67326316,NA,1.50E-07
DGLA,BannerBBDP,DEP,Wald ratio,1,1.74,0.563,5.698,0.00201,NA,NA,NA,9.16E-08
FEN1,BannerBBDP,DEP,Wald ratio,1,0.958,0.31,2.607,0.00201,NA,NA,NA,5.69E-07
SIR5,BannerBBDP,DEP,Wald ratio,1,-0.347,0.112,0.707,0.00203,NA,NA,NA,5.04E-08
IF4A1,BannerBBDP,DEP,Inverse variance weighted,2,1.883,0.611,6.572,0.00205,NA,0.912806207,NA,9.68E-07
CRF,BannerBBDP,DEP,Wald ratio,1,-0.325,0.105,0.723,0.00206,NA,NA,NA,3.93E-07
DDRGK,BannerBBDP,DEP,Inverse variance weighted,3,1.008,0.328,2.741,0.00212,0.912526084,0.450272417,0.427458747,2.49E-07
SPHM,BannerBBDP,DEP,Inverse variance weighted,3,-0.28,0.091,0.756,0.00213,0.506704379,0.560716652,0.552877621,4.30E-08
RB11B,BannerBBDP,DEP,Inverse variance weighted,2,-5.463,1.782,0.004,0.00217,NA,0.873846395,NA,7.02E-09
FXR2,BannerBBDP,DEP,Inverse variance weighted,2,1.502,0.493,4.489,0.00231,NA,0.635512286,NA,5.05E-07
RASK,BannerBBDP,DEP,Inverse variance weighted,4,0.558,0.185,1.746,0.00253,0.265229413,0.440772935,0.874506705,3.97E-07
RB27B,BannerBBDP,DEP,Inverse variance weighted,3,-0.231,0.077,0.794,0.00253,0.014068818,0.031111089,0.763997979,0.999898679
CAD11,BannerBBDP,DEP,Inverse variance weighted,4,0.683,0.228,1.98,0.00271,0.344149061,0.426808531,0.517719389,2.51E-08
SH3G3,BannerBBDP,DEP,Inverse variance weighted,3,0.558,0.187,1.747,0.00279,0.94520325,0.749456787,0.587748731,4.27E-05
SORC3,BannerBBDP,DEP,Inverse variance weighted,3,1.089,0.365,2.972,0.00283,0.663058856,0.045022087,0.246540817,1.17E-07
AEDO,BannerBBDP,DEP,Inverse variance weighted,2,0.273,0.092,1.314,0.00284,NA,0.604417714,NA,0.174608739
NSG2,BannerBBDP,DEP,Inverse variance weighted,3,-0.463,0.155,0.629,0.00287,0.511536136,0.622609462,0.603216192,4.37E-08
PDXD1,BannerBBDP,DEP,Wald ratio,1,0.601,0.202,1.824,0.0029,NA,NA,NA,0.000174439
EKI1,BannerBBDP,DEP,Inverse variance weighted,2,-0.696,0.234,0.499,0.00295,NA,0.733834966,NA,0.001481295
ADDB,BannerBBDP,DEP,Inverse variance weighted,3,-0.641,0.216,0.527,0.00307,0.525659058,0.718813127,0.701036777,8.49E-07
FBXL4,BannerBBDP,DEP,Inverse variance weighted,2,0.205,0.07,1.227,0.00324,NA,0.54799165,NA,1.06E-05
SRGEF,BannerBBDP,DEP,Inverse variance weighted,4,-0.139,0.047,0.871,0.00331,0.8737503,0.326738568,0.21627474,1.36E-07
CCD92,BannerBBDP,DEP,Inverse variance weighted,2,0.1,0.034,1.105,0.00333,NA,0.646573105,NA,1.48E-05
DCAF6,BannerBBDP,DEP,Wald ratio,1,-0.402,0.137,0.669,0.00337,NA,NA,NA,5.08E-08
DCAM,BannerBBDP,DEP,Wald ratio,1,0.357,0.123,1.428,0.00369,NA,NA,NA,3.35E-07
MKRN1,BannerBBDP,DEP,Inverse variance weighted,2,-0.288,0.099,0.75,0.00377,NA,0.348030847,NA,0.195816718
RT11,BannerBBDP,DEP,Inverse variance weighted,3,0.472,0.163,1.603,0.00389,0.368510433,0.335513002,0.44947129,3.66E-08
TIM29,BannerBBDP,DEP,Wald ratio,1,3.546,1.229,34.681,0.0039,NA,NA,NA,2.39E-07
CARM1,BannerBBDP,DEP,Wald ratio,1,0.74,0.256,2.095,0.0039,NA,NA,NA,9.89E-08
SMCA4,BannerBBDP,DEP,Wald ratio,1,0.783,0.271,2.188,0.0039,NA,NA,NA,1.54E-07
RBBP9,BannerBBDP,DEP,Wald ratio,1,-0.59,0.206,0.554,0.00423,NA,NA,NA,0.238505166
SC23B,BannerBBDP,DEP,Wald ratio,1,12.979,4.537,433057.8,0.00423,NA,NA,NA,0.00018085
CPPED,BannerBBDP,DEP,Weighted median,6,0.196,0.068,1.216,0.00427,0.883996556,0.007519671,0.018741059,1.13E-06
BRNP2,BannerBBDP,DEP,Inverse variance weighted,3,0.688,0.241,1.99,0.00435,0.984277953,0.733886703,0.575764008,7.17E-08
NBN,BannerBBDP,DEP,Inverse variance weighted,2,0.41,0.144,1.507,0.00438,NA,0.883452049,NA,3.11E-07
CALD1,BannerBBDP,DEP,Inverse variance weighted,4,0.282,0.099,1.326,0.00448,0.983206782,0.540896814,0.282589395,3.41E-07
MSRB2,BannerBBDP,DEP,Inverse variance weighted,2,1.265,0.447,3.542,0.0047,NA,0.726608312,NA,1.11E-07
TRIO,BannerBBDP,DEP,Inverse variance weighted,6,-1.165,0.412,0.312,0.00471,0.983969865,0.966286952,0.491805076,1.61E-07
S35F1,BannerBBDP,DEP,Inverse variance weighted,2,-0.965,0.343,0.381,0.00491,NA,0.821256505,NA,5.37E-07
DECR2,BannerBBDP,DEP,Wald ratio,1,-0.247,0.088,0.781,0.00492,NA,NA,NA,0.100107956
RM01,BannerBBDP,DEP,Inverse variance weighted,2,-0.222,0.079,0.801,0.00506,NA,0.446265426,NA,4.44E-06
AKT3,BannerBBDP,DEP,Inverse variance weighted,2,0.946,0.338,2.577,0.00514,NA,0.22299096,NA,2.31E-08
CP4X1,BannerBBDP,DEP,Inverse variance weighted,2,0.248,0.089,1.281,0.00516,NA,0.589961262,NA,3.37E-05
NOTC2,BannerBBDP,DEP,Wald ratio,1,0.628,0.225,1.874,0.00527,NA,NA,NA,9.17E-08
UBQL1,BannerBBDP,DEP,Inverse variance weighted,2,1.818,0.653,6.162,0.00534,NA,0.379721782,NA,2.65E-08
S39AC,BannerBBDP,DEP,Inverse variance weighted,3,-0.241,0.087,0.786,0.00534,0.619966939,0.871581333,0.892657382,0.000997052
ODO1,BannerBBDP,DEP,Wald ratio,1,11.228,4.049,75194.82,0.00556,NA,NA,NA,5.02E-08
IF2P,BannerBBDP,DEP,Wald ratio,1,0.454,0.164,1.574,0.00565,NA,NA,NA,1.78E-08
TXND9,BannerBBDP,DEP,Wald ratio,1,0.993,0.359,2.699,0.00565,NA,NA,NA,2.67E-08
CF298,BannerBBDP,DEP,Inverse variance weighted,2,-1.076,0.391,0.341,0.00592,NA,0.436979523,NA,6.67E-05
PPID,BannerBBDP,DEP,Wald ratio,1,0.081,0.029,1.084,0.00596,NA,NA,NA,0.095047886
EGFR,BannerBBDP,DEP,Inverse variance weighted,7,-0.252,0.092,0.777,0.006,0.33941832,0.451262779,0.79876755,6.95E-06
F172A,BannerBBDP,DEP,Inverse variance weighted,2,0.837,0.306,2.309,0.00624,NA,0.494526349,NA,0.065667179
CNTN5,BannerBBDP,DEP,MR Egger,15,0.383,0.118,1.467,0.00632,0.319710222,0.03828874,0.011516005,9.94E-08
S2512,BannerBBDP,DEP,Wald ratio,1,-0.252,0.092,0.777,0.00639,NA,NA,NA,0.001614383
3HIDH,BannerBBDP,DEP,Inverse variance weighted,2,-0.282,0.105,0.754,0.00692,NA,0.241243224,NA,0.100107957
C19L1,BannerBBDP,DEP,Inverse variance weighted,2,-0.31,0.115,0.734,0.00728,NA,0.617185478,NA,0.008651551
H6ST1,BannerBBDP,DEP,Inverse variance weighted,3,0.217,0.081,1.243,0.00736,0.832397441,0.692249028,0.558531983,6.89E-08
RNF31,BannerBBDP,DEP,Inverse variance weighted,2,0.597,0.224,1.817,0.00757,NA,0.350675738,NA,1.01E-08
CXAR,BannerBBDP,DEP,Inverse variance weighted,6,0.341,0.128,1.407,0.00761,0.194593781,0.204772173,0.431269721,9.06E-08
DMAP1,BannerBBDP,DEP,Wald ratio,1,0.828,0.311,2.29,0.00766,NA,NA,NA,6.70E-06
RU2A,BannerBBDP,DEP,Inverse variance weighted,8,-0.591,0.222,0.554,0.0078,0.80388981,0.827524488,0.492937333,2.32E-08
KIFC2,BannerBBDP,DEP,Wald ratio,1,-1.756,0.661,0.173,0.00784,NA,NA,NA,1.12E-06
VPS28,BannerBBDP,DEP,Wald ratio,1,6.078,2.286,436.151,0.00784,NA,NA,NA,4.04E-07
CH082,BannerBBDP,DEP,Wald ratio,1,-3.049,1.146,0.047,0.00784,NA,NA,NA,7.77E-07
LRC14,BannerBBDP,DEP,Wald ratio,1,-4.92,1.85,0.007,0.00784,NA,NA,NA,3.38E-05
PP16A,BannerBBDP,DEP,Wald ratio,1,0.364,0.137,1.439,0.00784,NA,NA,NA,0.07352928
CPSF1,BannerBBDP,DEP,Wald ratio,1,-1.905,0.716,0.149,0.00784,NA,NA,NA,3.14E-07
RHG39,BannerBBDP,DEP,Wald ratio,1,-1.609,0.605,0.2,0.00784,NA,NA,NA,3.32E-07
ALAT1,BannerBBDP,DEP,Wald ratio,1,0.307,0.115,1.359,0.00784,NA,NA,NA,7.37E-05
PDE8B,BannerBBDP,DEP,Inverse variance weighted,4,-0.629,0.237,0.533,0.00784,0.805918772,0.818376867,0.553628016,6.99E-07
TRI32,BannerBBDP,DEP,Inverse variance weighted,3,0.711,0.269,2.035,0.00815,0.368424851,0.490168764,0.576107531,1.52E-08
SPAT2,BannerBBDP,DEP,Inverse variance weighted,2,-0.919,0.348,0.399,0.00831,NA,0.757739667,NA,3.37E-07
TOP1,BannerBBDP,DEP,Inverse variance weighted,2,-0.915,0.347,0.4,0.00836,NA,0.916427312,NA,2.12E-05
KTN1,BannerBBDP,DEP,Inverse variance weighted,2,1.093,0.415,2.983,0.0084,NA,0.917953534,NA,1.00E-07
ASB6,BannerBBDP,DEP,Inverse variance weighted,3,-0.277,0.105,0.758,0.00842,0.430796043,0.33026099,0.426353959,2.24E-08
MFS10,BannerBBDP,DEP,Wald ratio,1,0.438,0.167,1.55,0.0085,NA,NA,NA,5.94E-07
SRGEF,BannerBBDP,DEP,Weighted median,4,-0.127,0.048,0.881,0.00851,0.8737503,0.326738568,0.21627474,1.36E-07
NUDC1,BannerBBDP,DEP,Inverse variance weighted,2,0.22,0.084,1.246,0.00866,NA,0.385967532,NA,0.00443962
LDHA,BannerBBDP,DEP,Wald ratio,1,-0.584,0.223,0.558,0.00866,NA,NA,NA,0.001127671
S12A5,BannerBBDP,DEP,Inverse variance weighted,2,0.938,0.359,2.554,0.00895,NA,0.181521543,NA,1.38E-07
PSB3,BannerBBDP,DEP,Inverse variance weighted,3,0.314,0.121,1.369,0.00915,0.187761099,0.38016356,0.792018352,1.08E-06
MBNL2,BannerBBDP,DEP,Inverse variance weighted,2,1.231,0.474,3.426,0.00941,NA,0.178703946,NA,7.07E-07
T10B,BannerBBDP,DEP,Inverse variance weighted,5,-0.448,0.172,0.639,0.00942,0.528902814,0.617103072,0.554728213,2.38E-07
ASPP1,BannerBBDP,DEP,Wald ratio,1,-9.14,3.528,0,0.00957,NA,NA,NA,1.66E-05
LYST,BannerBBDP,DEP,Inverse variance weighted,2,-1.689,0.652,0.185,0.00962,NA,0.914234536,NA,2.26E-08
SUN2,BannerBBDP,DEP,Wald ratio,1,0.751,0.291,2.12,0.00979,NA,NA,NA,1.58E-05
GTPB1,BannerBBDP,DEP,Wald ratio,1,8.447,3.27,4660.366,0.00979,NA,NA,NA,2.33E-07
TOM22,BannerBBDP,DEP,Wald ratio,1,1.053,0.408,2.867,0.00979,NA,NA,NA,4.10E-07
SMCR8,BannerBBDP,DEP,Wald ratio,1,3.5,1.359,33.106,0.01,NA,NA,NA,2.90E-07
GLYC,BannerBBDP,DEP,Wald ratio,1,-0.121,0.047,0.886,0.01,NA,NA,NA,0.060568375
NLRX1,BannerBBDP,DEP,Inverse variance weighted,2,0.243,0.095,1.275,0.0101,NA,0.599923554,NA,0.015518968
PAXB1,BannerBBDP,DEP,Wald ratio,1,1.264,0.493,3.539,0.0104,NA,NA,NA,2.26E-06
LY6H,BannerBBDP,DEP,Inverse variance weighted,3,-0.151,0.059,0.859,0.0107,0.479144124,0.518733704,0.533100949,6.81E-05
GRK5,BannerBBDP,DEP,Inverse variance weighted,4,-0.955,0.376,0.385,0.0111,0.343797018,0.391631916,0.463169436,1.56E-05
RM15,BannerBBDP,DEP,Inverse variance weighted,2,0.749,0.295,2.115,0.0111,NA,0.243022132,NA,6.13E-08
ERBB4,BannerBBDP,DEP,Weighted median,13,0.513,0.202,1.67,0.0113,8.19E-05,8.08E-05,0.483192933,4.45E-08
SYT13,BannerBBDP,DEP,Wald ratio,1,-0.45,0.178,0.637,0.0113,NA,NA,NA,1.23E-07
CAD13,BannerBBDP,DEP,MR Egger,22,0.326,0.117,1.386,0.0114,0.003091615,0.000149734,0.03162989,2.10E-07
CA2D2,BannerBBDP,DEP,Wald ratio,1,0.437,0.173,1.548,0.0114,NA,NA,NA,0.000604674
TUSC2,BannerBBDP,DEP,Wald ratio,1,1.768,0.699,5.857,0.0114,NA,NA,NA,1.08E-06
NAA80,BannerBBDP,DEP,Wald ratio,1,0.888,0.351,2.43,0.0114,NA,NA,NA,1.67E-05
TM115,BannerBBDP,DEP,Wald ratio,1,0.483,0.191,1.621,0.0114,NA,NA,NA,2.93E-06
NPRL2,BannerBBDP,DEP,Wald ratio,1,-0.987,0.39,0.373,0.0114,NA,NA,NA,3.64E-06
GRWD1,BannerBBDP,DEP,Inverse variance weighted,2,3.631,1.437,37.749,0.0115,NA,0.87600775,NA,0.003175273
PDK1,BannerBBDP,DEP,Inverse variance weighted,2,-0.319,0.127,0.727,0.012,NA,0.892638164,NA,0.022050781
GLTP,BannerBBDP,DEP,Wald ratio,1,-3.298,1.315,0.037,0.0122,NA,NA,NA,7.41E-08
CPPED,BannerBBDP,DEP,MR Egger,6,0.442,0.102,1.556,0.0125,0.883996556,0.007519671,0.018741059,1.13E-06
BD1L1,BannerBBDP,DEP,Inverse variance weighted,3,0.362,0.145,1.436,0.0126,0.090795743,0.218942456,0.844494401,2.38E-06
DGUOK,BannerBBDP,DEP,Wald ratio,1,0.247,0.099,1.28,0.0128,NA,NA,NA,1.89E-06
STABP,BannerBBDP,DEP,Wald ratio,1,1.219,0.49,3.385,0.0128,NA,NA,NA,3.72E-08
ERLN1,BannerBBDP,DEP,Wald ratio,1,0.161,0.065,1.175,0.0128,NA,NA,NA,0.008651552
IKKA,BannerBBDP,DEP,Wald ratio,1,-0.939,0.377,0.391,0.0128,NA,NA,NA,3.55E-07
ENY2,BannerBBDP,DEP,Wald ratio,1,-1.137,0.457,0.321,0.0129,NA,NA,NA,8.72E-07
APC,BannerBBDP,DEP,Inverse variance weighted,2,-1.81,0.729,0.164,0.0131,NA,0.901076667,NA,2.51E-07
FKBP4,BannerBBDP,DEP,Inverse variance weighted,4,0.663,0.267,1.941,0.0131,0.986324603,0.511040069,0.270115088,3.75E-08
CTND2,BannerBBDP,DEP,Inverse variance weighted,13,0.338,0.136,1.402,0.0133,0.307399231,0.384526148,0.973314563,2.96E-08
SPG21,BannerBBDP,DEP,Inverse variance weighted,2,0.643,0.26,1.903,0.0133,NA,0.565842176,NA,4.96E-07
LYRM4,BannerBBDP,DEP,Weighted median,4,-0.196,0.079,0.822,0.0133,0.763152786,0.77044135,0.523687158,0.082957906
SPIR2,BannerBBDP,DEP,Inverse variance weighted,3,-0.464,0.187,0.629,0.0134,0.873452742,0.899378193,0.740327268,1.44E-06
MTAP2,BannerBBDP,DEP,Inverse variance weighted,2,-0.327,0.133,0.721,0.0136,NA,0.219773348,NA,1.99E-08
MLH1,BannerBBDP,DEP,Inverse variance weighted,2,0.455,0.185,1.576,0.0139,NA,0.981701893,NA,2.45E-08
TBB3,BannerBBDP,DEP,Inverse variance weighted,2,1.485,0.604,4.417,0.014,NA,0.707229755,NA,5.82E-07
A7L3B,BannerBBDP,DEP,Wald ratio,1,0.604,0.246,1.829,0.014,NA,NA,NA,1.55E-07
LONF2,BannerBBDP,DEP,Inverse variance weighted,2,-0.511,0.208,0.6,0.0141,NA,0.595198432,NA,2.63E-05
DACT3,BannerBBDP,DEP,Inverse variance weighted,2,0.939,0.383,2.557,0.0143,NA,0.541800747,NA,5.16E-07
CCD32,BannerBBDP,DEP,Wald ratio,1,0.811,0.331,2.249,0.0143,NA,NA,NA,2.57E-05
ANR24,BannerBBDP,DEP,Inverse variance weighted,3,-0.687,0.28,0.503,0.0143,0.873362448,0.819823281,0.65136326,1.72E-08
ENPP4,BannerBBDP,DEP,Simple mode,4,-0.537,0.105,0.584,0.0146,0.029517541,0.043124873,0.632720624,0.002194348
GBRA1,BannerBBDP,DEP,Wald ratio,1,0.901,0.37,2.462,0.0149,NA,NA,NA,2.02E-07
ALG5,BannerBBDP,DEP,Inverse variance weighted,2,0.36,0.148,1.433,0.0149,NA,0.518502801,NA,2.04E-06
C560,BannerBBDP,DEP,Inverse variance weighted,3,0.422,0.173,1.524,0.0151,0.541364893,0.266088709,0.372723083,7.29E-08
NPM,BannerBBDP,DEP,Inverse variance weighted,3,-0.536,0.221,0.585,0.0152,0.289566669,0.483648681,0.683132008,5.02E-08
NHEJ1,BannerBBDP,DEP,Inverse variance weighted,3,1.228,0.506,3.413,0.0154,0.754514622,0.947216372,0.934444486,6.72E-08
MGST1,BannerBBDP,DEP,Inverse variance weighted,5,-0.09,0.037,0.914,0.0154,0.733916396,0.862036915,0.906713045,0.005236791
ZC3HE,BannerBBDP,DEP,Wald ratio,1,-1.101,0.455,0.333,0.0154,NA,NA,NA,5.26E-07
RM44,BannerBBDP,DEP,Inverse variance weighted,2,0.534,0.221,1.707,0.0154,NA,0.412928337,NA,1.87E-08
ERIC3,BannerBBDP,DEP,Wald ratio,1,0.18,0.074,1.197,0.0156,NA,NA,NA,6.31E-08
TENR,BannerBBDP,DEP,Inverse variance weighted,6,-0.429,0.178,0.651,0.0156,0.666655661,0.481298366,0.219837278,8.58E-08
GGPPS,BannerBBDP,DEP,Wald ratio,1,0.985,0.408,2.677,0.0158,NA,NA,NA,1.06E-06
DAP1,BannerBBDP,DEP,Inverse variance weighted,5,-0.243,0.101,0.784,0.0158,0.19059741,0.306746141,0.858109333,2.49E-08
GPNMB,BannerBBDP,DEP,Wald ratio,1,0.07,0.029,1.072,0.016,NA,NA,NA,0.062641098
APCL,BannerBBDP,DEP,Inverse variance weighted,3,0.586,0.243,1.797,0.0161,0.251495813,0.457056206,0.737810259,7.63E-08
C4BPA,BannerBBDP,DEP,Inverse variance weighted,3,-0.286,0.119,0.751,0.0161,0.984331923,0.328929948,0.376080915,7.81E-08
