"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"ERBB4","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.004","0.019","0.996","8.39e-01",NA,NA,NA,0.00697669
"BRD3","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.006","0.028","1.006","8.40e-01",NA,NA,NA,0.008468947
"ADARB2","Brain Prefrontal cortex","ASD","Inverse variance weighted",4," 0.003","0.013","1.003","8.43e-01",0.443123711,0.206756725,0.228812366,0.007760549
"MARCHF6","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.006","0.029","1.006","8.46e-01",NA,NA,NA,0.011303309
"CACNA1C","Brain Prefrontal cortex","ASD","Inverse variance weighted",3,"-0.003","0.015","0.997","8.46e-01",0.272278557,0.478372717,0.718798584,0.016967226
"PIGP","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.008","0.043","1.008","8.46e-01",NA,NA,NA,0.00701547
"TMEM178B","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.006","0.034","0.994","8.48e-01",NA,NA,NA,0.007110743
"ALDH16A1","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.004","0.019","0.996","8.49e-01",NA,NA,NA,0.007159429
"LATS2","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.007","0.038","0.993","8.49e-01",NA,NA,NA,0.007680402
"VPS41","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.006","0.031","1.006","8.50e-01",NA,NA,NA,0.006485014
"CCDC144A","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.005","0.029","0.995","8.51e-01",NA,NA,NA,0.013709216
"SMOC2","Brain Prefrontal cortex","ASD","Inverse variance weighted",2," 0.003","0.015","1.003","8.52e-01",NA,0.327057022,NA,0.0086737
"RASA3","Brain Prefrontal cortex","ASD","Inverse variance weighted",2," 0.004","0.023","1.004","8.54e-01",NA,0.134566635,NA,0.020033635
"EPHB2","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.006","0.032","0.994","8.57e-01",NA,NA,NA,0.007541587
"ZNF415","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.004","0.023","1.004","8.58e-01",NA,NA,NA,0.009270779
"STK32C","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.006","0.031","1.006","8.59e-01",NA,NA,NA,0.009315825
"RPH3AL","Brain Prefrontal cortex","ASD","Simple mode",3," 0.006","0.028","1.006","8.60e-01",0.503260879,0.351035919,0.421523656,0.01662251
"PIWIL4","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.007","0.039","1.007","8.61e-01",NA,NA,NA,0.006528776
"CTDP1","Brain Prefrontal cortex","ASD","Inverse variance weighted",2," 0.002","0.013","1.002","8.65e-01",NA,0.572081728,NA,0.008542531
"COLEC11","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.004","0.025","1.004","8.66e-01",NA,NA,NA,0.009472314
"GRIN2A","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.002","0.015","0.998","8.67e-01",NA,NA,NA,0.006931291
"HTATIP2","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.006","0.036","1.006","8.68e-01",NA,NA,NA,0.006979539
"SORCS2","Brain Prefrontal cortex","ASD","MR Egger",3," 0.031","0.147","1.031","8.68e-01",0.118075243,0.285293423,0.896431943,0.01516363
"MYRFL","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.004","0.026","1.004","8.69e-01",NA,NA,NA,0.007918648
"PTPRN2","Brain Prefrontal cortex","ASD","Inverse variance weighted",3," 0.002","0.014","1.002","8.71e-01",0.634366931,0.207399498,0.337069786,0.009028543
"VWA5B2","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.003","0.021","0.997","8.72e-01",NA,NA,NA,0.008111446
"COL23A1","Brain Prefrontal cortex","ASD","Inverse variance weighted",2," 0.003","0.019","1.003","8.75e-01",NA,0.141682217,NA,0.007187744
"COL19A1","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.005","0.030","1.005","8.76e-01",NA,NA,NA,0.007241407
"SLC9A9","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.004","0.023","0.996","8.76e-01",NA,NA,NA,0.007067745
"C4orf47","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.010","0.065","1.010","8.78e-01",NA,NA,NA,0.007793238
"SDK1","Brain Prefrontal cortex","ASD","Inverse variance weighted",2," 0.003","0.021","1.003","8.82e-01",NA,0.428448381,NA,0.008382601
"LIMD1","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.004","0.029","0.996","8.82e-01",NA,NA,NA,0.007751011
"TBATA","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.005","0.032","0.995","8.83e-01",NA,NA,NA,0.007550107
"KCNJ6","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.004","0.030","1.004","8.90e-01",NA,NA,NA,0.008328209
"TRHDE","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.005","0.038","1.005","8.91e-01",NA,NA,NA,0.007500991
"CTU2","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.004","0.032","0.996","8.92e-01",NA,NA,NA,0.009497905
