Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
APOE,Brain Hippocampus,ALZ,Wald ratio,1,-0.418,0.014,0.658,6.55E-196,NA,NA,NA,0.999967015
CEACAM16-AS1,Brain Hippocampus,ALZ,Wald ratio,1,0.112,0.009,1.118,1.23E-36,NA,NA,NA,1
TMEM259,Brain Hippocampus,ALZ,Wald ratio,1,-0.088,0.019,0.916,2.71E-06,NA,NA,NA,0.996274033
SLC39A13,Brain Hippocampus,ALZ,Wald ratio,1,0.057,0.013,1.059,5.67E-06,NA,NA,NA,0.99337723
TSPAN14,Brain Hippocampus,ALZ,Wald ratio,1,-0.069,0.015,0.933,6.31E-06,NA,NA,NA,0.993833201
ZNF112,Brain Hippocampus,ALZ,Wald ratio,1,0.101,0.023,1.106,8.01E-06,NA,NA,NA,0.143275405
KNOP1,Brain Hippocampus,ALZ,Wald ratio,1,-0.102,0.023,0.903,1.24E-05,NA,NA,NA,0.5620522
CASTOR3P,Brain Hippocampus,ALZ,Wald ratio,1,0.037,0.009,1.037,2.48E-05,NA,NA,NA,0.975046001
GPLD1,Brain Hippocampus,ALZ,Wald ratio,1,0.124,0.033,1.132,0.000175,NA,NA,NA,0.003166387
CEACAM19,Brain Hippocampus,ALZ,Wald ratio,1,0.056,0.015,1.057,0.000208,NA,NA,NA,0.647189292
SDSL,Brain Hippocampus,ALZ,Wald ratio,1,0.058,0.016,1.06,0.000247,NA,NA,NA,0.007205205
ARRDC3,Brain Hippocampus,ALZ,Wald ratio,1,0.16,0.045,1.174,0.00039,NA,NA,NA,0.001932142
MVB12B,Brain Hippocampus,ALZ,Wald ratio,1,-0.039,0.011,0.962,0.000555,NA,NA,NA,0.747598712
ASCC1,Brain Hippocampus,ALZ,Wald ratio,1,0.07,0.02,1.073,0.000578,NA,NA,NA,0.002791184
CIAO2A,Brain Hippocampus,ALZ,Wald ratio,1,0.062,0.018,1.064,0.000714,NA,NA,NA,0.201612455
POLR2B,Brain Hippocampus,ALZ,Wald ratio,1,0.096,0.028,1.101,0.000722,NA,NA,NA,0.019777366
PLEKHM2,Brain Hippocampus,ALZ,Wald ratio,1,-0.087,0.026,0.916,0.000741,NA,NA,NA,0.02625182
ZYX,Brain Hippocampus,ALZ,Wald ratio,1,-0.062,0.018,0.94,0.00076,NA,NA,NA,0.089705215
ADCY10P1,Brain Hippocampus,ALZ,Wald ratio,1,0.028,0.008,1.029,0.000798,NA,NA,NA,0.574384831
RSRC2,Brain Hippocampus,ALZ,Wald ratio,1,0.044,0.013,1.045,0.000905,NA,NA,NA,0.577198475
KCNN4,Brain Hippocampus,ALZ,Wald ratio,1,0.044,0.014,1.045,0.00101,NA,NA,NA,0.000782572
USP6NL,Brain Hippocampus,ALZ,Wald ratio,1,0.062,0.019,1.064,0.00108,NA,NA,NA,0.004408707
LINC02882,Brain Hippocampus,ALZ,Wald ratio,1,-0.069,0.021,0.933,0.00109,NA,NA,NA,0.002844512
ARHGEF37,Brain Hippocampus,ALZ,Wald ratio,1,0.055,0.017,1.056,0.00109,NA,NA,NA,0.005535756
SMIM18,Brain Hippocampus,ALZ,Wald ratio,1,-0.066,0.02,0.936,0.00118,NA,NA,NA,0.009844197
DZANK1,Brain Hippocampus,ALZ,Wald ratio,1,-0.025,0.008,0.975,0.00122,NA,NA,NA,0.522227888
SNCA,Brain Hippocampus,ALZ,Wald ratio,1,-0.046,0.014,0.955,0.0014,NA,NA,NA,0.431349845
FZD4,Brain Hippocampus,ALZ,Wald ratio,1,-0.078,0.025,0.925,0.00153,NA,NA,NA,0.000460661
LINC00461,Brain Hippocampus,ALZ,Wald ratio,1,0.061,0.02,1.063,0.0018,NA,NA,NA,0.00039008
GATAD1,Brain Hippocampus,ALZ,Wald ratio,1,0.12,0.039,1.128,0.00181,NA,NA,NA,0.000661144
PDAP1,Brain Hippocampus,ALZ,Wald ratio,1,0.094,0.03,1.099,0.0019,NA,NA,NA,0.000871961
BPHL,Brain Hippocampus,ALZ,Wald ratio,1,0.054,0.018,1.056,0.00191,NA,NA,NA,0.312531689
COG7,Brain Hippocampus,ALZ,Wald ratio,1,-0.05,0.016,0.951,0.00196,NA,NA,NA,0.269711205
GAS5,Brain Hippocampus,ALZ,Wald ratio,1,-0.024,0.008,0.976,0.00226,NA,NA,NA,0.461686358
NUP42,Brain Hippocampus,ALZ,Wald ratio,1,-0.057,0.019,0.945,0.00241,NA,NA,NA,0.010710167
RWDD1,Brain Hippocampus,ALZ,Wald ratio,1,0.073,0.024,1.076,0.00249,NA,NA,NA,0.000399661
PADI2,Brain Hippocampus,ALZ,Wald ratio,1,0.049,0.016,1.05,0.0027,NA,NA,NA,0.333439732
SMCHD1,Brain Hippocampus,ALZ,Wald ratio,1,0.058,0.019,1.059,0.00273,NA,NA,NA,0.000452623
HS3ST5,Brain Hippocampus,ALZ,Wald ratio,1,0.096,0.032,1.101,0.00288,NA,NA,NA,0.000205071
TSFM,Brain Hippocampus,ALZ,Wald ratio,1,0.032,0.011,1.032,0.00297,NA,NA,NA,0.29765865
DHTKD1,Brain Hippocampus,ALZ,Wald ratio,1,-0.061,0.021,0.941,0.00304,NA,NA,NA,0.007879772
NDUFS5,Brain Hippocampus,ALZ,Wald ratio,1,-0.018,0.006,0.982,0.00311,NA,NA,NA,0.351315396
ANKRD19P,Brain Hippocampus,ALZ,Wald ratio,1,-0.069,0.024,0.933,0.00322,NA,NA,NA,0.067335352
THRA,Brain Hippocampus,ALZ,Wald ratio,1,0.053,0.018,1.054,0.00345,NA,NA,NA,0.273386338
ITGB8-AS1,Brain Hippocampus,ALZ,Wald ratio,1,0.083,0.029,1.087,0.00381,NA,NA,NA,0.000290254
SARAF,Brain Hippocampus,ALZ,Wald ratio,1,-0.098,0.034,0.907,0.00383,NA,NA,NA,0.00127364
MTSS2,Brain Hippocampus,ALZ,Wald ratio,1,-0.03,0.011,0.97,0.00384,NA,NA,NA,0.24581225
NR3C1,Brain Hippocampus,ALZ,Wald ratio,1,-0.077,0.027,0.926,0.0039,NA,NA,NA,0.000168918
SNRPC,Brain Hippocampus,ALZ,Wald ratio,1,-0.041,0.014,0.96,0.00403,NA,NA,NA,0.244893243
CENPBD2P,Brain Hippocampus,ALZ,Wald ratio,1,0.027,0.01,1.028,0.00414,NA,NA,NA,0.276900926
NUP88,Brain Hippocampus,ALZ,Wald ratio,1,0.039,0.013,1.039,0.00417,NA,NA,NA,0.266526273
ZFR,Brain Hippocampus,ALZ,Wald ratio,1,-0.084,0.029,0.919,0.00423,NA,NA,NA,0.000327341
CRHR1,Brain Hippocampus,ALZ,Wald ratio,1,0.065,0.023,1.068,0.00425,NA,NA,NA,0.332521121
LINC02210,Brain Hippocampus,ALZ,Wald ratio,1,0.065,0.023,1.068,0.00425,NA,NA,NA,0.332521121
CD47,Brain Hippocampus,ALZ,Wald ratio,1,0.045,0.016,1.046,0.00433,NA,NA,NA,0.002533611
TMEM38B,Brain Hippocampus,ALZ,Wald ratio,1,0.055,0.019,1.057,0.00444,NA,NA,NA,0.003249732
DNAJA4,Brain Hippocampus,ALZ,Wald ratio,1,0.035,0.012,1.035,0.00482,NA,NA,NA,0.248958115
NFIA,Brain Hippocampus,ALZ,Wald ratio,1,0.072,0.026,1.075,0.0049,NA,NA,NA,0.115242775
LYSMD4,Brain Hippocampus,ALZ,Wald ratio,1,-0.025,0.009,0.975,0.00494,NA,NA,NA,0.221439543
SNHG8,Brain Hippocampus,ALZ,Wald ratio,1,-0.023,0.008,0.977,0.0054,NA,NA,NA,0.19321904
CNTN1,Brain Hippocampus,ALZ,Wald ratio,1,-0.047,0.017,0.954,0.00549,NA,NA,NA,0.000362812
ULK3,Brain Hippocampus,ALZ,Wald ratio,1,-0.018,0.006,0.982,0.00561,NA,NA,NA,0.186535152
EIF5B,Brain Hippocampus,ALZ,Wald ratio,1,-0.043,0.016,0.958,0.00571,NA,NA,NA,0.003460629
SRP54,Brain Hippocampus,ALZ,Wald ratio,1,-0.051,0.019,0.95,0.00572,NA,NA,NA,0.000175017
RPS6KA2,Brain Hippocampus,ALZ,Wald ratio,1,0.034,0.012,1.034,0.00577,NA,NA,NA,0.000132675
MRPL43,Brain Hippocampus,ALZ,Wald ratio,1,-0.019,0.007,0.981,0.00581,NA,NA,NA,0.209616734
HYDIN,Brain Hippocampus,ALZ,Wald ratio,1,-0.062,0.022,0.94,0.00599,NA,NA,NA,0.004906822
PRKD2,Brain Hippocampus,ALZ,Wald ratio,1,-0.04,0.015,0.961,0.00605,NA,NA,NA,0.174883737
CLN6,Brain Hippocampus,ALZ,Wald ratio,1,0.085,0.031,1.089,0.00619,NA,NA,NA,0.023385044
CALML4,Brain Hippocampus,ALZ,Wald ratio,1,0.085,0.031,1.089,0.00619,NA,NA,NA,0.023385044
TBC1D7,Brain Hippocampus,ALZ,Wald ratio,1,0.027,0.01,1.027,0.00633,NA,NA,NA,0.190795011
SEPTIN12,Brain Hippocampus,ALZ,Wald ratio,1,-0.058,0.021,0.943,0.00662,NA,NA,NA,0.000273136
DPH6,Brain Hippocampus,ALZ,Wald ratio,1,-0.066,0.024,0.936,0.00668,NA,NA,NA,0.001886651
ZIC1,Brain Hippocampus,ALZ,Wald ratio,1,-0.063,0.023,0.939,0.00686,NA,NA,NA,0.000403621
ROBO4,Brain Hippocampus,ALZ,Wald ratio,1,-0.068,0.025,0.934,0.00723,NA,NA,NA,0.000152596
TBC1D17,Brain Hippocampus,ALZ,Wald ratio,1,0.031,0.011,1.031,0.00728,NA,NA,NA,0.220003033
HINT1,Brain Hippocampus,ALZ,Wald ratio,1,0.019,0.007,1.019,0.0078,NA,NA,NA,0.160041441
AREL1,Brain Hippocampus,ALZ,Wald ratio,1,-0.044,0.017,0.957,0.00796,NA,NA,NA,0.000532636
FBXL19,Brain Hippocampus,ALZ,Wald ratio,1,-0.05,0.019,0.951,0.00799,NA,NA,NA,9.79E-05
H2AC6,Brain Hippocampus,ALZ,Wald ratio,1,0.057,0.022,1.059,0.00808,NA,NA,NA,0.000603124
RCBTB2,Brain Hippocampus,ALZ,Wald ratio,1,0.163,0.062,1.177,0.00826,NA,NA,NA,0.000526653
CNOT10,Brain Hippocampus,ALZ,Wald ratio,1,0.059,0.022,1.061,0.00835,NA,NA,NA,0.000374638
MED17,Brain Hippocampus,ALZ,Wald ratio,1,0.043,0.016,1.044,0.00891,NA,NA,NA,0.131736636
TWF1,Brain Hippocampus,ALZ,Wald ratio,1,-0.049,0.019,0.952,0.009,NA,NA,NA,0.00182385
H2BC11,Brain Hippocampus,ALZ,Wald ratio,1,0.083,0.032,1.087,0.00908,NA,NA,NA,9.01E-05
CDKN1B,Brain Hippocampus,ALZ,Wald ratio,1,0.092,0.035,1.096,0.00931,NA,NA,NA,0.000605457
CNTNAP4,Brain Hippocampus,ALZ,Wald ratio,1,0.042,0.016,1.042,0.00934,NA,NA,NA,0.002065378
H3-3A-DT,Brain Hippocampus,ALZ,Wald ratio,1,0.052,0.02,1.053,0.00934,NA,NA,NA,0.000285453
CLEC4GP1,Brain Hippocampus,ALZ,Wald ratio,1,-0.028,0.011,0.972,0.00941,NA,NA,NA,0.145945976
TIPIN,Brain Hippocampus,ALZ,Wald ratio,1,0.053,0.021,1.055,0.00999,NA,NA,NA,0.000247501
SPAG9,Brain Hippocampus,ALZ,Wald ratio,1,-0.034,0.013,0.967,0.0101,NA,NA,NA,0.127915426
H6PD,Brain Hippocampus,ALZ,Wald ratio,1,0.046,0.018,1.047,0.0101,NA,NA,NA,0.001087146
GPR108,Brain Hippocampus,ALZ,Wald ratio,1,-0.035,0.014,0.966,0.0102,NA,NA,NA,0.127376387
ACOT8,Brain Hippocampus,ALZ,Wald ratio,1,-0.026,0.01,0.974,0.0102,NA,NA,NA,0.120315242
SGPL1,Brain Hippocampus,ALZ,Wald ratio,1,-0.051,0.02,0.95,0.0104,NA,NA,NA,0.00026293
DPH5,Brain Hippocampus,ALZ,Wald ratio,1,-0.056,0.022,0.946,0.0104,NA,NA,NA,0.001488536
PTPRJ,Brain Hippocampus,ALZ,Wald ratio,1,-0.079,0.031,0.924,0.0106,NA,NA,NA,8.45E-05
BCAS4,Brain Hippocampus,ALZ,Wald ratio,1,0.045,0.018,1.046,0.0109,NA,NA,NA,0.007706701
SH3BGR,Brain Hippocampus,ALZ,Wald ratio,1,0.052,0.021,1.054,0.0111,NA,NA,NA,0.174249924
FAM241B,Brain Hippocampus,ALZ,Wald ratio,1,0.072,0.028,1.074,0.0114,NA,NA,NA,0.000506985
RHBDD2,Brain Hippocampus,ALZ,Wald ratio,1,0.054,0.021,1.055,0.0114,NA,NA,NA,8.02E-05
MTCL1,Brain Hippocampus,ALZ,Wald ratio,1,0.049,0.019,1.05,0.0116,NA,NA,NA,0.0001656
ENTPD3-AS1,Brain Hippocampus,ALZ,Wald ratio,1,0.031,0.012,1.031,0.0116,NA,NA,NA,0.113297731
MAP6,Brain Hippocampus,ALZ,Wald ratio,1,0.047,0.019,1.048,0.0121,NA,NA,NA,0.002174185
RANBP3L,Brain Hippocampus,ALZ,Wald ratio,1,0.087,0.035,1.091,0.0123,NA,NA,NA,0.001369258
S100A4,Brain Hippocampus,ALZ,Wald ratio,1,0.047,0.019,1.048,0.0123,NA,NA,NA,0.00027311
VAC14-AS1,Brain Hippocampus,ALZ,Wald ratio,1,0.045,0.018,1.046,0.0125,NA,NA,NA,0.000142851
TIAM2,Brain Hippocampus,ALZ,Wald ratio,1,0.074,0.03,1.077,0.0126,NA,NA,NA,0.000110126
ABI3BP,Brain Hippocampus,ALZ,Wald ratio,1,0.054,0.022,1.055,0.0131,NA,NA,NA,0.000201646
TTC3,Brain Hippocampus,ALZ,Wald ratio,1,0.054,0.022,1.055,0.0133,NA,NA,NA,0.015187933
BAK1,Brain Hippocampus,ALZ,Wald ratio,1,0.059,0.024,1.061,0.0133,NA,NA,NA,0.00011839
ENTPD2,Brain Hippocampus,ALZ,Wald ratio,1,-0.093,0.038,0.911,0.0134,NA,NA,NA,0.000610703
FUCA2,Brain Hippocampus,ALZ,Wald ratio,1,-0.067,0.027,0.935,0.0141,NA,NA,NA,0.00137784
TOMM5,Brain Hippocampus,ALZ,Wald ratio,1,0.091,0.037,1.095,0.0143,NA,NA,NA,0.000380875
SLC45A3,Brain Hippocampus,ALZ,Wald ratio,1,0.042,0.017,1.043,0.0145,NA,NA,NA,0.002416786
COX4I2,Brain Hippocampus,ALZ,Wald ratio,1,0.06,0.025,1.062,0.0145,NA,NA,NA,0.000102511
TSPOAP1-AS1,Brain Hippocampus,ALZ,Wald ratio,1,-0.021,0.009,0.979,0.0146,NA,NA,NA,0.11137607
OTUD6B,Brain Hippocampus,ALZ,Wald ratio,1,-0.118,0.049,0.888,0.0148,NA,NA,NA,0.00010373
CD46,Brain Hippocampus,ALZ,Wald ratio,1,-0.026,0.011,0.974,0.0152,NA,NA,NA,0.099118789
CNDP1,Brain Hippocampus,ALZ,Wald ratio,1,0.045,0.019,1.046,0.0155,NA,NA,NA,0.008013161
IFT122,Brain Hippocampus,ALZ,Wald ratio,1,0.035,0.015,1.036,0.0156,NA,NA,NA,0.110995979
NDUFA12,Brain Hippocampus,ALZ,Wald ratio,1,0.031,0.013,1.032,0.0158,NA,NA,NA,0.082240311
MEIS3,Brain Hippocampus,ALZ,Wald ratio,1,0.077,0.032,1.08,0.0159,NA,NA,NA,8.42E-05
TYSND1,Brain Hippocampus,ALZ,Wald ratio,1,-0.044,0.018,0.957,0.0161,NA,NA,NA,0.007853605
ATP6V0B,Brain Hippocampus,ALZ,Wald ratio,1,0.046,0.019,1.047,0.0161,NA,NA,NA,0.021376295
MRPL39,Brain Hippocampus,ALZ,Wald ratio,1,-0.163,0.068,0.849,0.0163,NA,NA,NA,0.000568518
FBN1,Brain Hippocampus,ALZ,Wald ratio,1,-0.048,0.02,0.953,0.0165,NA,NA,NA,6.37E-05
GRINA,Brain Hippocampus,ALZ,Wald ratio,1,-0.066,0.028,0.936,0.0166,NA,NA,NA,7.01E-05
PPP1CB-DT,Brain Hippocampus,ALZ,Wald ratio,1,0.045,0.019,1.046,0.0167,NA,NA,NA,9.87E-05
B4GALNT1,Brain Hippocampus,ALZ,Wald ratio,1,0.082,0.034,1.085,0.0167,NA,NA,NA,0.000524564
MAPK15,Brain Hippocampus,ALZ,Wald ratio,1,0.19,0.08,1.21,0.017,NA,NA,NA,0.000435002
RP9P,Brain Hippocampus,ALZ,Wald ratio,1,-0.044,0.018,0.957,0.017,NA,NA,NA,0.001735714
LINC01664,Brain Hippocampus,ALZ,Wald ratio,1,0.042,0.018,1.043,0.0172,NA,NA,NA,0.000363938
NENF,Brain Hippocampus,ALZ,Wald ratio,1,-0.03,0.012,0.971,0.0173,NA,NA,NA,0.077670383
TRNT1,Brain Hippocampus,ALZ,Wald ratio,1,0.055,0.023,1.057,0.0177,NA,NA,NA,0.00205288
NCLN,Brain Hippocampus,ALZ,Wald ratio,1,0.053,0.023,1.055,0.0177,NA,NA,NA,0.011869036
PDE9A,Brain Hippocampus,ALZ,Wald ratio,1,0.044,0.019,1.045,0.0177,NA,NA,NA,0.000137669
ALPL,Brain Hippocampus,ALZ,Wald ratio,1,0.056,0.023,1.057,0.0177,NA,NA,NA,0.000111619
MLLT1,Brain Hippocampus,ALZ,Wald ratio,1,-0.067,0.028,0.935,0.0178,NA,NA,NA,9.27E-05
NECAB2,Brain Hippocampus,ALZ,Wald ratio,1,0.04,0.017,1.04,0.018,NA,NA,NA,0.006199982
NNAT,Brain Hippocampus,ALZ,Wald ratio,1,0.119,0.051,1.127,0.0186,NA,NA,NA,0.000239473
PSAT1,Brain Hippocampus,ALZ,Wald ratio,1,-0.032,0.014,0.968,0.0187,NA,NA,NA,0.099687728
NPRL3,Brain Hippocampus,ALZ,Wald ratio,1,-0.034,0.014,0.967,0.0191,NA,NA,NA,4.85E-05
C1QTNF9B,Brain Hippocampus,ALZ,Wald ratio,1,0.019,0.008,1.019,0.0191,NA,NA,NA,0.072980044
TRIM3,Brain Hippocampus,ALZ,Wald ratio,1,0.032,0.014,1.033,0.0193,NA,NA,NA,0.000235782
NADK,Brain Hippocampus,ALZ,Wald ratio,1,0.059,0.025,1.061,0.0197,NA,NA,NA,0.000155656
CUL7,Brain Hippocampus,ALZ,Wald ratio,1,-0.063,0.027,0.939,0.02,NA,NA,NA,7.92E-05
TCF20,Brain Hippocampus,ALZ,Wald ratio,1,0.056,0.024,1.057,0.0201,NA,NA,NA,5.54E-05
CEBPZOS,Brain Hippocampus,ALZ,Wald ratio,1,0.025,0.011,1.025,0.0202,NA,NA,NA,0.068021516
DPYSL4,Brain Hippocampus,ALZ,Wald ratio,1,-0.032,0.014,0.968,0.0204,NA,NA,NA,0.000335445
TFEB,Brain Hippocampus,ALZ,Wald ratio,1,0.042,0.018,1.043,0.0205,NA,NA,NA,0.001675429
TPTE2P1,Brain Hippocampus,ALZ,Wald ratio,1,0.029,0.012,1.029,0.0205,NA,NA,NA,0.094609413
BUD31,Brain Hippocampus,ALZ,Wald ratio,1,-0.062,0.027,0.94,0.0207,NA,NA,NA,9.72E-05
LINC01879,Brain Hippocampus,ALZ,Wald ratio,1,0.039,0.017,1.04,0.0207,NA,NA,NA,0.000115613
SLC16A14,Brain Hippocampus,ALZ,Wald ratio,1,0.057,0.025,1.058,0.021,NA,NA,NA,5.75E-05
STIM2,Brain Hippocampus,ALZ,Wald ratio,1,0.12,0.052,1.127,0.0211,NA,NA,NA,0.000114169
LINC02944,Brain Hippocampus,ALZ,Wald ratio,1,-0.043,0.019,0.958,0.0218,NA,NA,NA,0.000712586
MPDZ,Brain Hippocampus,ALZ,Wald ratio,1,-0.035,0.015,0.966,0.0222,NA,NA,NA,0.205722528
B4GALT4,Brain Hippocampus,ALZ,Wald ratio,1,-0.052,0.023,0.95,0.0223,NA,NA,NA,0.005112845
PPIEL,Brain Hippocampus,ALZ,Wald ratio,1,0.054,0.024,1.056,0.0224,NA,NA,NA,0.000153657
AK3,Brain Hippocampus,ALZ,Wald ratio,1,0.07,0.031,1.072,0.0227,NA,NA,NA,0.000745878
ERMARD,Brain Hippocampus,ALZ,Wald ratio,1,-0.063,0.028,0.939,0.023,NA,NA,NA,8.18E-05
GGT7,Brain Hippocampus,ALZ,Wald ratio,1,0.095,0.042,1.099,0.0231,NA,NA,NA,0.000623194
CA3-AS1,Brain Hippocampus,ALZ,Wald ratio,1,-0.031,0.014,0.97,0.0234,NA,NA,NA,0.061350357
SYPL1,Brain Hippocampus,ALZ,Wald ratio,1,-0.055,0.024,0.947,0.0236,NA,NA,NA,0.001907197
PIBF1,Brain Hippocampus,ALZ,Wald ratio,1,0.054,0.024,1.056,0.0236,NA,NA,NA,0.000153193
SLC2A5,Brain Hippocampus,ALZ,Wald ratio,1,-0.048,0.021,0.953,0.0237,NA,NA,NA,0.000473164
SMIM8,Brain Hippocampus,ALZ,Wald ratio,1,0.022,0.01,1.023,0.0237,NA,NA,NA,0.059742552
LGMN,Brain Hippocampus,ALZ,Wald ratio,1,0.032,0.014,1.033,0.0238,NA,NA,NA,0.070422065
ZNF814,Brain Hippocampus,ALZ,Wald ratio,1,-0.073,0.033,0.929,0.0239,NA,NA,NA,6.34E-05
MUC12-AS1,Brain Hippocampus,ALZ,Wald ratio,1,0.06,0.027,1.062,0.0244,NA,NA,NA,0.000168248
CFAP299,Brain Hippocampus,ALZ,Wald ratio,1,-0.041,0.018,0.96,0.0244,NA,NA,NA,0.002448326
EIF4A2,Brain Hippocampus,ALZ,Wald ratio,1,-0.078,0.035,0.925,0.0247,NA,NA,NA,0.001084579
PIGQ,Brain Hippocampus,ALZ,Wald ratio,1,0.027,0.012,1.028,0.0249,NA,NA,NA,0.067993888
NSD3,Brain Hippocampus,ALZ,Wald ratio,1,0.06,0.027,1.062,0.0249,NA,NA,NA,6.08E-05
PSMD4,Brain Hippocampus,ALZ,Wald ratio,1,-0.063,0.028,0.939,0.0253,NA,NA,NA,0.017392783
GGA1,Brain Hippocampus,ALZ,Wald ratio,1,-0.077,0.034,0.926,0.0255,NA,NA,NA,0.000131813
LURAP1L-AS1,Brain Hippocampus,ALZ,Wald ratio,1,0.072,0.032,1.075,0.0256,NA,NA,NA,9.44E-05
MFSD8,Brain Hippocampus,ALZ,Wald ratio,1,-0.036,0.016,0.965,0.0258,NA,NA,NA,3.53E-05
FLT4,Brain Hippocampus,ALZ,Wald ratio,1,-0.039,0.018,0.962,0.0259,NA,NA,NA,0.000327644
MS4A6A,Brain Hippocampus,ALZ,Wald ratio,1,-0.047,0.021,0.955,0.0265,NA,NA,NA,0.000253931
ABCC12,Brain Hippocampus,ALZ,Wald ratio,1,-0.048,0.022,0.953,0.027,NA,NA,NA,4.85E-05
CCDC162P,Brain Hippocampus,ALZ,Wald ratio,1,0.026,0.012,1.026,0.0271,NA,NA,NA,0.056429973
TRAPPC5,Brain Hippocampus,ALZ,Wald ratio,1,-0.048,0.022,0.953,0.0273,NA,NA,NA,0.004739372
WDR35,Brain Hippocampus,ALZ,Wald ratio,1,0.027,0.012,1.028,0.0278,NA,NA,NA,3.78E-05
KIF23-AS1,Brain Hippocampus,ALZ,Wald ratio,1,-0.083,0.038,0.92,0.0286,NA,NA,NA,0.000109941
CDH22,Brain Hippocampus,ALZ,Wald ratio,1,-0.066,0.03,0.936,0.029,NA,NA,NA,0.010079533
GTF2A2,Brain Hippocampus,ALZ,Wald ratio,1,-0.039,0.018,0.962,0.029,NA,NA,NA,0.00016347
USF2,Brain Hippocampus,ALZ,Wald ratio,1,0.038,0.018,1.039,0.0293,NA,NA,NA,0.033762167
SOD1,Brain Hippocampus,ALZ,Wald ratio,1,0.073,0.033,1.075,0.0294,NA,NA,NA,0.007102663
NEMP2,Brain Hippocampus,ALZ,Wald ratio,1,-0.035,0.016,0.966,0.0295,NA,NA,NA,0.000454555
SAP30-DT,Brain Hippocampus,ALZ,Wald ratio,1,-0.042,0.02,0.958,0.0297,NA,NA,NA,0.000102237
NIPAL4,Brain Hippocampus,ALZ,Wald ratio,1,0.041,0.019,1.042,0.0299,NA,NA,NA,3.49E-05
NCALD,Brain Hippocampus,ALZ,Wald ratio,1,0.038,0.017,1.039,0.0301,NA,NA,NA,0.048253604
RSPH4A,Brain Hippocampus,ALZ,Wald ratio,1,-0.035,0.016,0.965,0.0307,NA,NA,NA,0.000391004
WWP2,Brain Hippocampus,ALZ,Wald ratio,1,-0.048,0.022,0.953,0.031,NA,NA,NA,3.96E-05
WASHC4,Brain Hippocampus,ALZ,Wald ratio,1,0.043,0.02,1.044,0.0311,NA,NA,NA,4.63E-05
RBM19,Brain Hippocampus,ALZ,Wald ratio,1,-0.024,0.011,0.976,0.0311,NA,NA,NA,0.049565972
GRAMD1B,Brain Hippocampus,ALZ,Wald ratio,1,-0.072,0.034,0.93,0.0312,NA,NA,NA,0.000100966
ANKRD16,Brain Hippocampus,ALZ,Wald ratio,1,-0.027,0.012,0.974,0.0316,NA,NA,NA,0.138765276
ERCC1,Brain Hippocampus,ALZ,Wald ratio,1,-0.023,0.011,0.977,0.0317,NA,NA,NA,0.047995899
CXADR,Brain Hippocampus,ALZ,Wald ratio,1,0.053,0.025,1.054,0.032,NA,NA,NA,0.000135679
VLDLR,Brain Hippocampus,ALZ,Wald ratio,1,-0.076,0.035,0.927,0.0324,NA,NA,NA,0.00014384
ZMAT5,Brain Hippocampus,ALZ,Wald ratio,1,-0.081,0.038,0.922,0.0326,NA,NA,NA,6.35E-05
ZNF880,Brain Hippocampus,ALZ,Wald ratio,1,-0.016,0.008,0.984,0.0331,NA,NA,NA,0.045481776
COMMD10,Brain Hippocampus,ALZ,Wald ratio,1,-0.026,0.012,0.974,0.0331,NA,NA,NA,2.73E-05
NKD1,Brain Hippocampus,ALZ,Wald ratio,1,0.063,0.03,1.065,0.0332,NA,NA,NA,7.93E-05
SNTG1,Brain Hippocampus,ALZ,Wald ratio,1,-0.07,0.033,0.933,0.0347,NA,NA,NA,7.16E-05
RECQL,Brain Hippocampus,ALZ,Wald ratio,1,-0.085,0.04,0.918,0.0348,NA,NA,NA,0.000534747
CYSTM1,Brain Hippocampus,ALZ,Wald ratio,1,-0.016,0.008,0.984,0.0349,NA,NA,NA,0.051684765
RAB2A,Brain Hippocampus,ALZ,Wald ratio,1,0.043,0.021,1.044,0.0349,NA,NA,NA,0.000167282
ZCCHC10,Brain Hippocampus,ALZ,Wald ratio,1,-0.041,0.019,0.96,0.0355,NA,NA,NA,0.000363204
VPS26B,Brain Hippocampus,ALZ,Wald ratio,1,-0.043,0.021,0.957,0.0357,NA,NA,NA,2.67E-05
CHD7,Brain Hippocampus,ALZ,Wald ratio,1,0.042,0.02,1.043,0.0359,NA,NA,NA,2.60E-05
ZNF780A,Brain Hippocampus,ALZ,Wald ratio,1,-0.056,0.027,0.945,0.0359,NA,NA,NA,2.84E-05
BBS2,Brain Hippocampus,ALZ,Wald ratio,1,0.042,0.02,1.043,0.0363,NA,NA,NA,0.002514357
NUDT21,Brain Hippocampus,ALZ,Wald ratio,1,0.042,0.02,1.043,0.0363,NA,NA,NA,0.002514357
MSI1,Brain Hippocampus,ALZ,Wald ratio,1,0.068,0.033,1.07,0.0366,NA,NA,NA,0.000108794
CHCHD3,Brain Hippocampus,ALZ,Wald ratio,1,-0.051,0.025,0.95,0.0372,NA,NA,NA,0.000139628
WIPI2,Brain Hippocampus,ALZ,Wald ratio,1,0.078,0.037,1.081,0.0373,NA,NA,NA,0.114877001
ST6GALNAC1,Brain Hippocampus,ALZ,Wald ratio,1,0.046,0.022,1.047,0.0373,NA,NA,NA,0.003971468
