"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"SLC39A10","Brain","PTSD","Wald ratio",1," 0.033","0.043","1.034","4.38e-01",NA,NA,NA,0.010045266
"CDH13","Brain","PTSD","Wald ratio",1," 0.028","0.037","1.029","4.39e-01",NA,NA,NA,0.011039622
"ANKRD18B","Brain","PTSD","Wald ratio",1,"-0.021","0.027","0.979","4.39e-01",NA,NA,NA,0.009968505
"ENSG00000249335","Brain","PTSD","Wald ratio",1,"-0.025","0.032","0.975","4.40e-01",NA,NA,NA,0.010735307
"CCDC77","Brain","PTSD","Wald ratio",1," 0.037","0.048","1.038","4.41e-01",NA,NA,NA,0.011245305
"NPHP3-AS1","Brain","PTSD","Wald ratio",1," 0.031","0.041","1.032","4.41e-01",NA,NA,NA,0.009815026
"PFKFB3","Brain","PTSD","Wald ratio",1,"-0.053","0.069","0.948","4.41e-01",NA,NA,NA,0.013997858
"ARHGAP28","Brain","PTSD","Wald ratio",1,"-0.025","0.033","0.975","4.43e-01",NA,NA,NA,0.009920029
"GRB10","Brain","PTSD","Wald ratio",1,"-0.063","0.083","0.939","4.47e-01",NA,NA,NA,0.014473217
"STRA8","Brain","PTSD","Wald ratio",1,"-0.025","0.033","0.975","4.47e-01",NA,NA,NA,0.010456798
"MGLL","Brain","PTSD","Wald ratio",1,"-0.079","0.104","0.924","4.47e-01",NA,NA,NA,0.02277351
"SLC41A3","Brain","PTSD","Wald ratio",1,"-0.039","0.052","0.961","4.49e-01",NA,NA,NA,0.010740739
"TRAPPC9","Brain","PTSD","Inverse variance weighted",2," 0.053","0.070","1.054","4.50e-01",NA,0.041024427,NA,0.160149108
"STAP2","Brain","PTSD","Wald ratio",1," 0.026","0.035","1.027","4.51e-01",NA,NA,NA,0.010587531
"ENSG00000286619","Brain","PTSD","Wald ratio",1," 0.014","0.018","1.014","4.52e-01",NA,NA,NA,0.00974379
"FRMD3-AS1","Brain","PTSD","Wald ratio",1,"-0.021","0.028","0.979","4.52e-01",NA,NA,NA,0.009742138
"CTSB","Brain","PTSD","Wald ratio",1,"-0.026","0.035","0.975","4.55e-01",NA,NA,NA,0.010029531
"NTM","Brain","PTSD","Wald ratio",1,"-0.038","0.051","0.962","4.55e-01",NA,NA,NA,0.010537749
"CRPPA","Brain","PTSD","Wald ratio",1,"-0.037","0.050","0.964","4.56e-01",NA,NA,NA,0.010462521
"ENSG00000285771","Brain","PTSD","Wald ratio",1," 0.034","0.046","1.035","4.57e-01",NA,NA,NA,0.009875677
"CCDC149","Brain","PTSD","Wald ratio",1,"-0.035","0.047","0.966","4.58e-01",NA,NA,NA,0.009798531
"ENSG00000260086","Brain","PTSD","Wald ratio",1," 0.021","0.028","1.021","4.59e-01",NA,NA,NA,0.009982512
"TTC7B","Brain","PTSD","Simple mode",3,"-0.051","0.056","0.951","4.60e-01",0.023734882,0.065423228,0.839381456,0.008940477
"AGMO","Brain","PTSD","Wald ratio",1," 0.041","0.056","1.042","4.61e-01",NA,NA,NA,0.009571197
"ENSG00000287402","Brain","PTSD","Wald ratio",1," 0.048","0.065","1.049","4.63e-01",NA,NA,NA,0.013943338
"PCBP1-AS1","Brain","PTSD","Wald ratio",1," 0.076","0.103","1.079","4.63e-01",NA,NA,NA,0.020303955
"RCAN2","Brain","PTSD","Inverse variance weighted",2," 0.027","0.036","1.027","4.67e-01",NA,0.285928731,NA,0.031952585
"USP16","Brain","PTSD","Wald ratio",1," 0.025","0.034","1.025","4.68e-01",NA,NA,NA,0.01075671
"CCDC117","Brain","PTSD","Wald ratio",1," 0.039","0.054","1.040","4.68e-01",NA,NA,NA,0.010248101
"TIMM50","Brain","PTSD","Wald ratio",1,"-0.032","0.045","0.968","4.70e-01",NA,NA,NA,0.009479658
"ENSG00000286679","Brain","PTSD","Wald ratio",1," 0.021","0.028","1.021","4.70e-01",NA,NA,NA,0.01035322
"CACNA1E","Brain","PTSD","Wald ratio",1," 0.018","0.025","1.018","4.70e-01",NA,NA,NA,0.009660792
"H2AC25","Brain","PTSD","Wald ratio",1," 0.032","0.044","1.032","4.70e-01",NA,NA,NA,0.009660709
"AXDND1","Brain","PTSD","Wald ratio",1," 0.027","0.038","1.028","4.71e-01",NA,NA,NA,0.009404086
"CASC16","Brain","PTSD","Wald ratio",1," 0.032","0.044","1.032","4.73e-01",NA,NA,NA,0.009509762
"BAIAP3","Brain","PTSD","Wald ratio",1," 0.030","0.042","1.030","4.76e-01",NA,NA,NA,0.009721321
"ENSG00000268870","Brain","PTSD","Wald ratio",1,"-0.028","0.039","0.973","4.78e-01",NA,NA,NA,0.011492736
"INPP5A","Brain","PTSD","Wald ratio",1,"-0.187","0.265","0.829","4.79e-01",NA,NA,NA,0.039825682
"ENSG00000241449","Brain","PTSD","Wald ratio",1,"-0.045","0.064","0.956","4.81e-01",NA,NA,NA,0.013603943
"SLC25A24","Brain","PTSD","Wald ratio",1,"-0.024","0.033","0.977","4.81e-01",NA,NA,NA,0.010907864
"CTIF","Brain","PTSD","Wald ratio",1," 0.037","0.053","1.038","4.85e-01",NA,NA,NA,0.00999463
"CCDC13-AS1","Brain","PTSD","Wald ratio",1," 0.025","0.036","1.025","4.87e-01",NA,NA,NA,0.009300863
"TMEM70","Brain","PTSD","Wald ratio",1," 0.033","0.047","1.033","4.87e-01",NA,NA,NA,0.012910896
"BORCS8-MEF2B","Brain","PTSD","Wald ratio",1,"-0.039","0.056","0.962","4.88e-01",NA,NA,NA,0.009226125
"LINC00115","Brain","PTSD","Wald ratio",1,"-0.122","0.177","0.885","4.89e-01",NA,NA,NA,0.044510782
"RCBTB1","Brain","PTSD","Wald ratio",1,"-0.031","0.046","0.969","4.90e-01",NA,NA,NA,0.009515568
"SHB","Brain","PTSD","Wald ratio",1," 0.022","0.031","1.022","4.91e-01",NA,NA,NA,0.009258523
"TMEM235","Brain","PTSD","Wald ratio",1,"-0.094","0.137","0.910","4.91e-01",NA,NA,NA,0.029013468
"NIPAL1","Brain","PTSD","Wald ratio",1," 0.033","0.049","1.034","4.91e-01",NA,NA,NA,0.009623842
"ATP5IF1","Brain","PTSD","Wald ratio",1," 0.026","0.038","1.026","4.92e-01",NA,NA,NA,0.010164245
"PLB1","Brain","PTSD","Wald ratio",1,"-0.024","0.035","0.977","4.95e-01",NA,NA,NA,0.009398788
"XPNPEP1","Brain","PTSD","Wald ratio",1," 0.029","0.042","1.029","4.95e-01",NA,NA,NA,0.009398788
"","Brain","PTSD","Weighted median",389,"-0.002","0.003","0.998","4.96e-01",0.374249914,0.334249701,0.046905056,0.00908883
"PDZRN4","Brain","PTSD","Wald ratio",1," 0.028","0.041","1.029","4.96e-01",NA,NA,NA,0.009142701
"STN1","Brain","PTSD","Wald ratio",1," 0.030","0.044","1.030","4.96e-01",NA,NA,NA,0.009142701
"ETV6","Brain","PTSD","Wald ratio",1," 0.039","0.057","1.039","4.97e-01",NA,NA,NA,0.010592582
"KDM4C","Brain","PTSD","Wald ratio",1,"-0.031","0.046","0.969","4.98e-01",NA,NA,NA,0.009431545
"DIS3L2","Brain","PTSD","Wald ratio",1," 0.032","0.047","1.032","4.98e-01",NA,NA,NA,0.009975519
"COL18A1","Brain","PTSD","Wald ratio",1," 0.062","0.092","1.064","4.99e-01",NA,NA,NA,0.015645654
"ROR1","Brain","PTSD","Wald ratio",1," 0.023","0.034","1.023","5.00e-01",NA,NA,NA,0.011164934
"ZNF117","Brain","PTSD","Wald ratio",1,"-0.020","0.030","0.980","5.02e-01",NA,NA,NA,0.009208801
"LINC01181","Brain","PTSD","Wald ratio",1," 0.031","0.046","1.031","5.02e-01",NA,NA,NA,0.009389593
"","Brain","PTSD","Weighted mode",389,"-0.005","0.007","0.995","5.03e-01",0.374249914,0.334249701,0.046905056,0.00908883
"PTCSC2","Brain","PTSD","Wald ratio",1," 0.040","0.061","1.041","5.07e-01",NA,NA,NA,0.013053822
"AFG3L1P","Brain","PTSD","Wald ratio",1,"-0.063","0.096","0.939","5.07e-01",NA,NA,NA,0.015805749
"PRDM7","Brain","PTSD","Inverse variance weighted",2,"-0.033","0.049","0.968","5.08e-01",NA,0.489415619,NA,0.010836138
"ANO5","Brain","PTSD","Wald ratio",1," 0.033","0.050","1.033","5.11e-01",NA,NA,NA,0.011223276
"ENSG00000230960","Brain","PTSD","Wald ratio",1," 0.033","0.050","1.033","5.12e-01",NA,NA,NA,0.010791421
"AFF3","Brain","PTSD","Wald ratio",1," 0.046","0.071","1.048","5.13e-01",NA,NA,NA,0.011617693
"FAM21EP","Brain","PTSD","Wald ratio",1,"-0.019","0.030","0.981","5.16e-01",NA,NA,NA,0.012579798
"SLC28A1","Brain","PTSD","Wald ratio",1,"-0.050","0.078","0.951","5.17e-01",NA,NA,NA,0.012507064
"PROM2","Brain","PTSD","Wald ratio",1,"-0.040","0.062","0.961","5.17e-01",NA,NA,NA,0.010497783
"FAM135B","Brain","PTSD","Wald ratio",1,"-0.048","0.074","0.953","5.20e-01",NA,NA,NA,0.01318288
"SPATC1L","Brain","PTSD","Wald ratio",1," 0.030","0.046","1.030","5.20e-01",NA,NA,NA,0.011826876
"EIF2AK4","Brain","PTSD","Wald ratio",1," 0.035","0.054","1.035","5.21e-01",NA,NA,NA,0.01900088
"ADGRG7","Brain","PTSD","Wald ratio",1,"-0.094","0.146","0.911","5.22e-01",NA,NA,NA,0.046074087
"EPHA10","Brain","PTSD","Wald ratio",1,"-0.018","0.028","0.982","5.23e-01",NA,NA,NA,0.01020778
"SUCLG2","Brain","PTSD","Wald ratio",1,"-0.030","0.047","0.971","5.23e-01",NA,NA,NA,0.009374848
"ZFAND2A-DT","Brain","PTSD","Wald ratio",1,"-0.025","0.039","0.975","5.24e-01",NA,NA,NA,0.009302458
"CIT","Brain","PTSD","Wald ratio",1," 0.034","0.053","1.034","5.25e-01",NA,NA,NA,0.009591357
"SCARB2","Brain","PTSD","Wald ratio",1,"-0.048","0.076","0.953","5.26e-01",NA,NA,NA,0.012467764
"ENSG00000253853","Brain","PTSD","Wald ratio",1," 0.019","0.030","1.019","5.26e-01",NA,NA,NA,0.009699593
"ENSG00000289108","Brain","PTSD","Wald ratio",1," 0.043","0.068","1.044","5.27e-01",NA,NA,NA,0.014134707
"ADAM23","Brain","PTSD","Wald ratio",1,"-0.092","0.145","0.912","5.27e-01",NA,NA,NA,0.03649805
"DENND6B","Brain","PTSD","Wald ratio",1,"-0.043","0.069","0.958","5.28e-01",NA,NA,NA,0.016412634
"CEP104","Brain","PTSD","Wald ratio",1,"-0.026","0.041","0.974","5.30e-01",NA,NA,NA,0.01002418
"ENSG00000176593","Brain","PTSD","Wald ratio",1," 0.025","0.040","1.025","5.30e-01",NA,NA,NA,0.008901037
"PRDM16","Brain","PTSD","Wald ratio",1,"-0.059","0.094","0.943","5.32e-01",NA,NA,NA,0.015152743
"TMEM258","Brain","PTSD","Wald ratio",1,"-0.044","0.070","0.957","5.32e-01",NA,NA,NA,0.011751543
"EVL","Brain","PTSD","Wald ratio",1," 0.123","0.198","1.131","5.33e-01",NA,NA,NA,0.033200762
"TRIM29","Brain","PTSD","Wald ratio",1," 0.026","0.041","1.026","5.34e-01",NA,NA,NA,0.008864091
"NAXD","Brain","PTSD","Wald ratio",1," 0.035","0.057","1.036","5.34e-01",NA,NA,NA,0.012713952
"PI4K2B","Brain","PTSD","Wald ratio",1,"-0.048","0.077","0.953","5.35e-01",NA,NA,NA,0.01522276
"COPG2","Brain","PTSD","Wald ratio",1," 0.037","0.060","1.038","5.35e-01",NA,NA,NA,0.010671897
"PGM2","Brain","PTSD","Wald ratio",1," 0.016","0.026","1.017","5.35e-01",NA,NA,NA,0.00897295
"PPP5D1P","Brain","PTSD","Wald ratio",1,"-0.037","0.059","0.964","5.36e-01",NA,NA,NA,0.015431998
"AP2A1","Brain","PTSD","Wald ratio",1,"-0.029","0.047","0.972","5.39e-01",NA,NA,NA,0.008827697
"STEAP1B","Brain","PTSD","Wald ratio",1,"-0.026","0.043","0.974","5.40e-01",NA,NA,NA,0.014132475
"CPB2","Brain","PTSD","Wald ratio",1," 0.035","0.057","1.036","5.40e-01",NA,NA,NA,0.009806424
"POLR2J","Brain","PTSD","Wald ratio",1," 0.036","0.058","1.036","5.41e-01",NA,NA,NA,0.010384402
"PKD2L2","Brain","PTSD","Wald ratio",1," 0.024","0.040","1.024","5.43e-01",NA,NA,NA,0.010601009
"ARHGEF10","Brain","PTSD","Inverse variance weighted",2,"-0.030","0.049","0.971","5.43e-01",NA,0.978263007,NA,0.011405934
"PICK1","Brain","PTSD","Wald ratio",1,"-0.012","0.020","0.988","5.45e-01",NA,NA,NA,0.00901009
"KHDC1","Brain","PTSD","Wald ratio",1,"-0.029","0.047","0.972","5.46e-01",NA,NA,NA,0.012180564
"OTUB1","Brain","PTSD","Wald ratio",1,"-0.016","0.026","0.984","5.47e-01",NA,NA,NA,0.008937915
"CYP4V2","Brain","PTSD","Wald ratio",1," 0.032","0.054","1.033","5.51e-01",NA,NA,NA,0.00919217
"ACOX3","Brain","PTSD","Wald ratio",1,"-0.020","0.035","0.980","5.55e-01",NA,NA,NA,0.008758961
"LINC02457","Brain","PTSD","Wald ratio",1,"-0.016","0.027","0.984","5.56e-01",NA,NA,NA,0.008868645
"ENSG00000254409","Brain","PTSD","Wald ratio",1,"-0.022","0.037","0.979","5.56e-01",NA,NA,NA,0.010822137
"GPR179","Brain","PTSD","Wald ratio",1,"-0.041","0.070","0.960","5.58e-01",NA,NA,NA,0.012114634
"HTRA1","Brain","PTSD","Wald ratio",1,"-0.039","0.066","0.962","5.59e-01",NA,NA,NA,0.010679732
"SERINC5","Brain","PTSD","Wald ratio",1," 0.029","0.050","1.029","5.61e-01",NA,NA,NA,0.012474442
"LTBP4","Brain","PTSD","Wald ratio",1,"-0.037","0.063","0.964","5.62e-01",NA,NA,NA,0.014037853
"CCDC7","Brain","PTSD","Wald ratio",1,"-0.029","0.051","0.971","5.64e-01",NA,NA,NA,0.008691635
"RNF213","Brain","PTSD","Wald ratio",1,"-0.011","0.019","0.989","5.66e-01",NA,NA,NA,0.00862029
"ENSG00000253235","Brain","PTSD","Wald ratio",1," 0.021","0.036","1.021","5.66e-01",NA,NA,NA,0.011800615
"CD2AP","Brain","PTSD","Wald ratio",1," 0.027","0.048","1.028","5.67e-01",NA,NA,NA,0.010036826
"CAPZB","Brain","PTSD","Wald ratio",1,"-0.024","0.042","0.976","5.68e-01",NA,NA,NA,0.008949702
"TERF2IP","Brain","PTSD","Wald ratio",1,"-0.081","0.141","0.923","5.68e-01",NA,NA,NA,0.02237776
"BTRC","Brain","PTSD","Wald ratio",1,"-0.032","0.056","0.968","5.68e-01",NA,NA,NA,0.008659003
"SCG5","Brain","PTSD","Wald ratio",1,"-0.023","0.041","0.977","5.69e-01",NA,NA,NA,0.008769435
"ENSG00000239381","Brain","PTSD","Wald ratio",1,"-0.036","0.064","0.964","5.71e-01",NA,NA,NA,0.010907387
"ENSG00000285579","Brain","PTSD","Wald ratio",1,"-0.018","0.031","0.982","5.73e-01",NA,NA,NA,0.008514986
"TIAM1","Brain","PTSD","Wald ratio",1," 0.030","0.053","1.031","5.74e-01",NA,NA,NA,0.008846825
"TMEM131L","Brain","PTSD","Wald ratio",1,"-0.019","0.033","0.982","5.75e-01",NA,NA,NA,0.010478948
"NGEF","Brain","PTSD","Wald ratio",1,"-0.015","0.026","0.985","5.75e-01",NA,NA,NA,0.008665287
"PDXDC1","Brain","PTSD","Wald ratio",1," 0.023","0.041","1.023","5.76e-01",NA,NA,NA,0.009682131
"TRPM1","Brain","PTSD","Wald ratio",1,"-0.020","0.036","0.980","5.78e-01",NA,NA,NA,0.00870574
"MYT1L","Brain","PTSD","Wald ratio",1," 0.042","0.076","1.043","5.81e-01",NA,NA,NA,0.015894907
"POMGNT1","Brain","PTSD","Wald ratio",1,"-0.022","0.041","0.978","5.81e-01",NA,NA,NA,0.008963134
"C1orf112","Brain","PTSD","Wald ratio",1," 0.040","0.072","1.041","5.82e-01",NA,NA,NA,0.014030949
"NT5C1A","Brain","PTSD","Wald ratio",1," 0.038","0.070","1.039","5.82e-01",NA,NA,NA,0.011425822
"ASAP2","Brain","PTSD","Wald ratio",1,"-0.023","0.042","0.977","5.83e-01",NA,NA,NA,0.008893877
"IFT140","Brain","PTSD","Wald ratio",1,"-0.027","0.050","0.973","5.85e-01",NA,NA,NA,0.009838437
"IGDCC3","Brain","PTSD","Wald ratio",1,"-0.027","0.050","0.973","5.89e-01",NA,NA,NA,0.00857168
"PADI2","Brain","PTSD","Inverse variance weighted",2,"-0.028","0.053","0.972","5.93e-01",NA,0.655476867,NA,0.008943546
"PHACTR2","Brain","PTSD","Wald ratio",1,"-0.034","0.064","0.967","5.93e-01",NA,NA,NA,0.00988829
"CHD1L","Brain","PTSD","Wald ratio",1,"-0.031","0.058","0.970","5.94e-01",NA,NA,NA,0.008649514
"TRIM65","Brain","PTSD","Wald ratio",1," 0.032","0.060","1.032","5.97e-01",NA,NA,NA,0.010692573
"MNT","Brain","PTSD","Wald ratio",1," 0.020","0.038","1.020","5.97e-01",NA,NA,NA,0.008910469
"ENSG00000283914","Brain","PTSD","Wald ratio",1," 0.013","0.025","1.013","5.98e-01",NA,NA,NA,0.009131574
"RPL3P2","Brain","PTSD","Wald ratio",1," 0.069","0.133","1.072","6.03e-01",NA,NA,NA,0.019168755
"IGKV2OR2-1","Brain","PTSD","Wald ratio",1,"-0.018","0.035","0.982","6.03e-01",NA,NA,NA,0.009979424
"TTC7B","Brain","PTSD","Weighted mode",3,"-0.043","0.070","0.958","6.05e-01",0.023734882,0.065423228,0.839381456,0.008940477
"MKRN2OS","Brain","PTSD","Wald ratio",1," 0.026","0.050","1.026","6.05e-01",NA,NA,NA,0.011830229
"KCNH3","Brain","PTSD","Wald ratio",1," 0.041","0.080","1.042","6.05e-01",NA,NA,NA,0.013515032
"TYW3","Brain","PTSD","Wald ratio",1," 0.017","0.033","1.017","6.08e-01",NA,NA,NA,0.008343595
"TUBB8","Brain","PTSD","Wald ratio",1,"-0.057","0.110","0.945","6.08e-01",NA,NA,NA,0.024182491
"RGS9","Brain","PTSD","Wald ratio",1,"-0.016","0.032","0.984","6.09e-01",NA,NA,NA,0.009772485
"ARID5B","Brain","PTSD","Wald ratio",1," 0.021","0.040","1.021","6.10e-01",NA,NA,NA,0.008384513
"PKDCC","Brain","PTSD","Wald ratio",1,"-0.024","0.047","0.976","6.10e-01",NA,NA,NA,0.009266109
"LINC00467","Brain","PTSD","Wald ratio",1,"-0.040","0.078","0.961","6.11e-01",NA,NA,NA,0.023078813
