"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"UCN3","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.063","0.056","1.065","2.65e-01",NA,NA,NA,0.026047824
"NRXN1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.098","0.088","1.103","2.65e-01",NA,NA,NA,0.02551625
"CAPZB","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.050","0.046","0.951","2.73e-01",NA,NA,NA,0.024317602
"PRDX1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.100","0.091","1.105","2.73e-01",NA,NA,NA,0.02439023
"HSPA12A","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.056","0.052","1.058","2.79e-01",NA,NA,NA,0.028460419
"FAM131C","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.096","0.089","0.909","2.82e-01",NA,NA,NA,0.041130884
"DCC","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.043","0.040","1.044","2.83e-01",NA,NA,NA,0.025539408
"MUC17","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.080","0.074","1.083","2.84e-01",NA,NA,NA,0.035258881
"MUC12","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.051","0.048","1.053","2.84e-01",NA,NA,NA,0.026115734
"RFTN1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.166","0.155","0.847","2.84e-01",NA,NA,NA,0.077354456
"LIMD1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.058","0.055","1.060","2.87e-01",NA,NA,NA,0.024919539
"MTSS1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.073","0.069","0.930","2.88e-01",NA,NA,NA,0.027614597
"TRARG1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.063","0.060","1.065","2.90e-01",NA,NA,NA,0.023747895
"CHL1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.034","0.032","1.034","2.95e-01",NA,NA,NA,0.023023137
"CAPN11","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.069","0.066","0.933","2.95e-01",NA,NA,NA,0.034127704
"SYNE1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.048","0.046","1.049","2.97e-01",NA,NA,NA,0.030698892
"NEDD4L","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.069","0.066","0.933","2.98e-01",NA,NA,NA,0.025355006
"CHCHD3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.043","0.041","0.958","3.01e-01",NA,NA,NA,0.02165428
"BRD3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.054","0.052","0.948","3.04e-01",NA,NA,NA,0.025259819
"MS4A12","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.056","0.055","0.946","3.05e-01",NA,NA,NA,0.021579212
"KIF26A","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.066","0.065","0.936","3.08e-01",NA,NA,NA,0.036007727
"EIF3H","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.067","0.066","0.935","3.09e-01",NA,NA,NA,0.023853461
"THEGL","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.074","0.073","1.077","3.10e-01",NA,NA,NA,0.031447585
"SLC8A1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.062","0.062","0.940","3.11e-01",NA,NA,NA,0.022727786
"EPHB2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.071","0.070","1.073","3.14e-01",NA,NA,NA,0.025949247
"CEP72","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.063","0.063","0.939","3.16e-01",NA,NA,NA,0.019817822
"CDAN1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.072","0.072","1.075","3.16e-01",NA,NA,NA,0.026414133
"B3GAT1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.045","0.045","1.046","3.16e-01",NA,NA,NA,0.02991586
"PXDN","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.043","0.043","0.958","3.17e-01",NA,NA,NA,0.023985345
"CYP4V2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.028","0.028","1.028","3.20e-01",NA,NA,NA,0.026448786
"PRDM16","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.060","0.061","0.942","3.22e-01",NA,NA,NA,0.023391718
"RPS6KA2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.043","0.043","0.958","3.25e-01",NA,NA,NA,0.020643049
"HSD17B11","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.066","0.067","1.068","3.25e-01",NA,NA,NA,0.02061314
"BORCS5","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.046","0.047","1.047","3.27e-01",NA,NA,NA,0.020644337
"CNTN1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.026","0.027","1.027","3.28e-01",NA,NA,NA,0.021693587
"UTS2R","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.055","0.056","1.056","3.28e-01",NA,NA,NA,0.05873309
"DROSHA","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.058","0.060","1.060","3.32e-01",NA,NA,NA,0.027684223
"KYAT1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.099","0.102","0.906","3.32e-01",NA,NA,NA,0.022516738
"NT5DC1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.040","0.042","0.961","3.34e-01",NA,NA,NA,0.024941527
"NTM","Brain Prefrontal cortex","ANX","Weighted mode",3," 0.046","0.037","1.048","3.37e-01",0.707936702,0.392536483,0.413844163,0.020383695
"SMYD3","Brain Prefrontal cortex","ANX","Weighted median",3,"-0.033","0.035","0.968","3.39e-01",0.047662964,0.137311513,0.929008398,0.044327183
"RAB11FIP3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.038","0.040","0.962","3.43e-01",NA,NA,NA,0.023064698
"DGKI","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.063","0.067","1.065","3.44e-01",NA,NA,NA,0.020464731
"COL19A1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.054","0.057","1.056","3.44e-01",NA,NA,NA,0.020783241
"VPS41","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.062","0.066","0.940","3.45e-01",NA,NA,NA,0.020278451
"ASB5","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.076","0.081","1.079","3.47e-01",NA,NA,NA,0.024520939
"PRKN","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.079","0.084","0.924","3.49e-01",NA,NA,NA,0.02592675
"TENM4","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.042","0.046","1.043","3.53e-01",NA,NA,NA,0.021920137
"PIGN","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.032","0.035","1.033","3.53e-01",NA,NA,NA,0.021772149
"ARHGAP32","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.063","0.068","1.065","3.56e-01",NA,NA,NA,0.030513417
"PCBP3","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.047","0.051","1.048","3.57e-01",NA,NA,NA,0.02246259
"GIGYF2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.048","0.052","1.049","3.57e-01",NA,NA,NA,0.020439166
"MUC4","Brain Prefrontal cortex","ANX","Inverse variance weighted",2,"-0.051","0.056","0.950","3.58e-01",NA,0.593398385,NA,0.018083829
"ABCA7","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.103","0.112","0.902","3.58e-01",NA,NA,NA,0.032126421
"BOD1L1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.042","0.046","0.959","3.59e-01",NA,NA,NA,0.020527078
"GALNTL6","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.039","0.042","1.040","3.60e-01",NA,NA,NA,0.020078842
"ADARB2","Brain Prefrontal cortex","ANX","Simple mode",5,"-0.033","0.032","0.967","3.60e-01",0.403921671,0.554852791,0.776395971,0.029691734
"SIPA1L3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.058","0.063","0.944","3.61e-01",NA,NA,NA,0.018352961
"NTM","Brain Prefrontal cortex","ANX","Simple mode",3," 0.045","0.038","1.046","3.64e-01",0.707936702,0.392536483,0.413844163,0.020383695
"TNS1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.035","0.039","0.966","3.72e-01",NA,NA,NA,0.019936443
"DOCK8","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.079","0.089","0.924","3.74e-01",NA,NA,NA,0.021757234
"DIRAS1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.050","0.057","0.951","3.77e-01",NA,NA,NA,0.028294922
"UPK3B","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.120","0.137","0.887","3.79e-01",NA,NA,NA,0.035165459
"APBA2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.033","0.038","1.034","3.82e-01",NA,NA,NA,0.028552517
"NTM","Brain Prefrontal cortex","ANX","MR Egger",3," 0.281","0.193","1.325","3.83e-01",0.707936702,0.392536483,0.413844163,0.020383695
"ADARB2","Brain Prefrontal cortex","ANX","Inverse variance weighted",5,"-0.017","0.020","0.983","3.84e-01",0.403921671,0.554852791,0.776395971,0.029691734
"EIF3B","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.032","0.036","1.032","3.85e-01",NA,NA,NA,0.019887729
"PTPRN2","Brain Prefrontal cortex","ANX","MR Egger",4,"-0.127","0.116","0.880","3.87e-01",0.950089998,0.871317481,0.517892839,0.018274468
"CNTNAP2","Brain Prefrontal cortex","ANX","Inverse variance weighted",2,"-0.026","0.031","0.974","3.88e-01",NA,0.996311576,NA,0.019586568
"CROCC2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.067","0.079","0.935","3.91e-01",NA,NA,NA,0.0196128
"KIF1A","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.043","0.050","1.044","3.91e-01",NA,NA,NA,0.028456924
"ME2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.079","0.092","0.924","3.93e-01",NA,NA,NA,0.019194007
"TP63","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.036","0.042","0.965","3.94e-01",NA,NA,NA,0.032387303
"SNPH","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.034","0.040","0.967","3.94e-01",NA,NA,NA,0.020060026
"SLC35F1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.037","0.044","0.963","3.96e-01",NA,NA,NA,0.018225471
"TRPS1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.048","0.056","1.049","3.97e-01",NA,NA,NA,0.018615227
"SNX24","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.040","0.048","0.960","3.97e-01",NA,NA,NA,0.021845605
"CAB39L","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.054","0.064","1.055","3.98e-01",NA,NA,NA,0.018243557
"AFDN","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.033","0.039","0.967","4.00e-01",NA,NA,NA,0.019965771
"SLC17A5","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.056","0.066","1.057","4.00e-01",NA,NA,NA,0.018576791
"RAMP1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.060","0.071","0.942","4.02e-01",NA,NA,NA,0.026445002
"MTNR1A","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.298","0.355","0.743","4.02e-01",NA,NA,NA,0.077493982
"PLXNA2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.058","0.070","0.944","4.04e-01",NA,NA,NA,0.020812851
"MS4A15","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.050","0.060","0.951","4.06e-01",NA,NA,NA,0.019694151
"MEGF6","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.046","0.056","1.047","4.11e-01",NA,NA,NA,0.020324967
"SLC66A2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.027","0.033","1.027","4.12e-01",NA,NA,NA,0.019178504
"HIVEP3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.067","0.081","0.936","4.12e-01",NA,NA,NA,0.020705388
"RHEX","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.133","0.163","0.875","4.14e-01",NA,NA,NA,0.04541045
"ATP11A","Brain Prefrontal cortex","ANX","Inverse variance weighted",2,"-0.030","0.037","0.970","4.19e-01",NA,0.537058838,NA,0.013652996
"ZNF577","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.062","0.077","0.940","4.20e-01",NA,NA,NA,0.026130971
"SORCS2","Brain Prefrontal cortex","ANX","MR Egger",3,"-0.283","0.220","0.753","4.20e-01",0.618539283,0.405105773,0.42987296,0.020421537
"KDM5B","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.065","0.080","1.067","4.20e-01",NA,NA,NA,0.018928913
"NMNAT2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.037","0.045","0.964","4.21e-01",NA,NA,NA,0.019136767
"ZCCHC24","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.032","0.040","0.969","4.22e-01",NA,NA,NA,0.018843403
"EGFR","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.032","0.040","0.968","4.23e-01",NA,NA,NA,0.02678167
"TMBIM4","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.028","0.036","1.029","4.26e-01",NA,NA,NA,0.019203064
"MYH15","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.022","0.027","1.022","4.30e-01",NA,NA,NA,0.019416983
"CACNA1C","Brain Prefrontal cortex","ANX","Weighted median",3,"-0.032","0.040","0.969","4.30e-01",0.302539039,0.495236901,0.671336608,0.046251646
"TFPI","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.048","0.061","0.953","4.30e-01",NA,NA,NA,0.019971341
"ACYP2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.036","0.046","0.964","4.31e-01",NA,NA,NA,0.018080489
"SLC1A2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.027","0.034","0.974","4.31e-01",NA,NA,NA,0.017371
"HEATR4","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.032","0.040","1.032","4.32e-01",NA,NA,NA,0.019221692
"SMCHD1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.055","0.071","1.057","4.34e-01",NA,NA,NA,0.022922159
"DPP6","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.049","0.063","1.050","4.36e-01",NA,NA,NA,0.022015482
"NBPF3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.041","0.053","0.959","4.37e-01",NA,NA,NA,0.018419552
"SMYD3","Brain Prefrontal cortex","ANX","Simple mode",3,"-0.045","0.047","0.956","4.39e-01",0.047662964,0.137311513,0.929008398,0.044327183
"NCEH1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.045","0.058","1.046","4.40e-01",NA,NA,NA,0.020456215
"HS1BP3","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.049","0.063","1.050","4.40e-01",NA,NA,NA,0.019097391
"STX6","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.035","0.045","1.035","4.41e-01",NA,NA,NA,0.019026605
"CRYL1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.037","0.048","1.038","4.42e-01",NA,NA,NA,0.019364982
"ANKRD36B","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.042","0.055","0.959","4.47e-01",NA,NA,NA,0.029103154
"TACC3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.056","0.074","0.945","4.48e-01",NA,NA,NA,0.025770259
"NEK4","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.045","0.060","0.956","4.52e-01",NA,NA,NA,0.01744875
"DNAAF3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.051","0.069","0.950","4.54e-01",NA,NA,NA,0.021174157
"CA4","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.078","0.104","0.925","4.55e-01",NA,NA,NA,0.0286058
"CECR2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.029","0.039","0.972","4.61e-01",NA,NA,NA,0.019530274
"DLEC1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.033","0.045","0.967","4.61e-01",NA,NA,NA,0.035808498
"PPP1R2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.066","0.090","1.068","4.63e-01",NA,NA,NA,0.024729008
"CDH4","Brain Prefrontal cortex","ANX","Simple mode",3," 0.025","0.028","1.025","4.65e-01",0.852065582,0.882627346,0.723637687,0.014193777
"APAF1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.046","0.063","0.955","4.65e-01",NA,NA,NA,0.030306574
"GALNT17","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.018","0.025","0.982","4.68e-01",NA,NA,NA,0.018528253
"SYT9","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.043","0.060","0.958","4.68e-01",NA,NA,NA,0.020241019
"CDH4","Brain Prefrontal cortex","ANX","Inverse variance weighted",3," 0.016","0.022","1.016","4.69e-01",0.852065582,0.882627346,0.723637687,0.014193777
"GRIN2A","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.020","0.028","1.021","4.70e-01",NA,NA,NA,0.016571078
"B3GNTL1","Brain Prefrontal cortex","ANX","Inverse variance weighted",2," 0.040","0.055","1.041","4.71e-01",NA,0.232372882,NA,0.054377636
"SMYD3","Brain Prefrontal cortex","ANX","Weighted mode",3,"-0.045","0.052","0.956","4.72e-01",0.047662964,0.137311513,0.929008398,0.044327183
"SYNDIG1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.041","0.057","1.042","4.75e-01",NA,NA,NA,0.015504859
"SV2B","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.041","0.057","1.042","4.77e-01",NA,NA,NA,0.018349249
"RAET1E","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.038","0.054","1.039","4.77e-01",NA,NA,NA,0.018869532
"ARHGEF38","Brain Prefrontal cortex","ANX","Inverse variance weighted",2,"-0.026","0.036","0.975","4.80e-01",NA,0.380234985,NA,0.015836036
"EEF1A2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.075","0.106","0.928","4.81e-01",NA,NA,NA,0.027686244
"CFAP46","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.033","0.048","0.967","4.83e-01",NA,NA,NA,0.017050169
"AP2A2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.053","0.076","0.948","4.84e-01",NA,NA,NA,0.017122483
"STAC","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.046","0.067","1.047","4.88e-01",NA,NA,NA,0.018920683
"PIP5K1C","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.035","0.050","0.966","4.89e-01",NA,NA,NA,0.036575087
"WAC","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.029","0.042","0.972","4.91e-01",NA,NA,NA,0.017891697
"SEC14L5","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.042","0.062","0.959","4.94e-01",NA,NA,NA,0.017781383
"UBAC2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.033","0.048","0.968","4.95e-01",NA,NA,NA,0.01688073
"LCLAT1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.047","0.069","0.954","4.97e-01",NA,NA,NA,0.019034253
"SHB","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.037","0.054","0.964","4.99e-01",NA,NA,NA,0.015993559
"ADARB2","Brain Prefrontal cortex","ANX","Weighted mode",5,"-0.022","0.030","0.978","5.00e-01",0.403921671,0.554852791,0.776395971,0.029691734
"TBC1D1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.027","0.040","0.973","5.01e-01",NA,NA,NA,0.018280821
"POLR3K","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.070","0.105","0.932","5.05e-01",NA,NA,NA,0.038453658
"MET","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.034","0.051","0.967","5.06e-01",NA,NA,NA,0.016123558
"PDE1B","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.056","0.085","0.945","5.09e-01",NA,NA,NA,0.021183995
"SYNE3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.034","0.051","0.967","5.10e-01",NA,NA,NA,0.019325714
"RNASEH2A","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.034","0.052","0.966","5.11e-01",NA,NA,NA,0.022417215
"DLGAP2","Brain Prefrontal cortex","ANX","Inverse variance weighted",6," 0.015","0.022","1.015","5.13e-01",0.410737606,0.157380093,0.115650192,0.01881633
"ATXN7L1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.028","0.044","0.972","5.14e-01",NA,NA,NA,0.020201133
"SBF2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.042","0.065","0.959","5.17e-01",NA,NA,NA,0.021171314
"NOTCH1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.042","0.065","1.043","5.18e-01",NA,NA,NA,0.021506058
"FAM124A","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.049","0.076","1.050","5.19e-01",NA,NA,NA,0.01833342
"MCOLN2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.028","0.044","1.029","5.21e-01",NA,NA,NA,0.019343319
"DNAJC15","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.044","0.070","1.045","5.22e-01",NA,NA,NA,0.018419423
"CDH4","Brain Prefrontal cortex","ANX","Weighted median",3," 0.016","0.025","1.016","5.23e-01",0.852065582,0.882627346,0.723637687,0.014193777
"FAM107B","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.031","0.049","0.970","5.27e-01",NA,NA,NA,0.021928693
"RPTOR","Brain Prefrontal cortex","ANX","MR Egger",3," 0.291","0.317","1.338","5.27e-01",0.901122681,0.670002065,0.538330025,0.013662662
"UBE2F","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.045","0.071","0.956","5.28e-01",NA,NA,NA,0.017678387
"GPR161","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.036","0.058","1.037","5.29e-01",NA,NA,NA,0.016175904
"ROBO2","Brain Prefrontal cortex","ANX","Inverse variance weighted",2,"-0.016","0.026","0.984","5.32e-01",NA,0.429320182,NA,0.02088774
"CARMIL1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.036","0.058","1.037","5.33e-01",NA,NA,NA,0.018540468
"SORCS2","Brain Prefrontal cortex","ANX","Weighted median",3,"-0.026","0.042","0.974","5.34e-01",0.618539283,0.405105773,0.42987296,0.020421537
"CSMD1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.039","0.063","0.962","5.34e-01",NA,NA,NA,0.020303245
"TRAPPC8","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.114","0.184","0.893","5.36e-01",NA,NA,NA,0.030571349
"DDX11","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.039","0.064","0.961","5.39e-01",NA,NA,NA,0.030787302
"BCAR1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.040","0.064","0.961","5.39e-01",NA,NA,NA,0.01584747
"KALRN","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.038","0.063","1.039","5.42e-01",NA,NA,NA,0.015467815
"SETBP1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.032","0.052","1.032","5.42e-01",NA,NA,NA,0.002811982
"TPO","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.035","0.057","1.035","5.43e-01",NA,NA,NA,0.015571716
"GAS7","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.050","0.082","1.051","5.43e-01",NA,NA,NA,0.019795014
"EHMT1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.031","0.051","0.969","5.43e-01",NA,NA,NA,0.021021403
"CCDC149","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.030","0.049","1.030","5.45e-01",NA,NA,NA,0.01637559
"SLC35E4","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.028","0.047","1.029","5.47e-01",NA,NA,NA,0.033017606
"HHAT","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.037","0.061","1.037","5.47e-01",NA,NA,NA,0.018344283
"CCNY","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.023","0.039","1.024","5.49e-01",NA,NA,NA,0.01637725
"TRAPPC9","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.049","0.082","1.050","5.50e-01",NA,NA,NA,0.027081403
"CACNA1C","Brain Prefrontal cortex","ANX","Weighted mode",3,"-0.033","0.046","0.968","5.51e-01",0.302539039,0.495236901,0.671336608,0.046251646
"ZFPM1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.040","0.067","0.961","5.51e-01",NA,NA,NA,0.049195494
"CAPN9","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.021","0.035","0.980","5.53e-01",NA,NA,NA,0.015647764
"CCDC6","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.022","0.037","1.022","5.55e-01",NA,NA,NA,0.016624489
"GOLGA8B","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.038","0.065","1.039","5.55e-01",NA,NA,NA,0.01908489
"CCDC144A","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.067","0.115","1.069","5.60e-01",NA,NA,NA,0.052275186
"SORCS2","Brain Prefrontal cortex","ANX","Weighted mode",3,"-0.032","0.047","0.968","5.61e-01",0.618539283,0.405105773,0.42987296,0.020421537
"SLC6A3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.027","0.046","0.974","5.62e-01",NA,NA,NA,0.023260303
"CPZ","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.028","0.048","1.028","5.62e-01",NA,NA,NA,0.020363936
"MMP11","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.040","0.070","1.041","5.63e-01",NA,NA,NA,0.016999542
"OSTN","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.043","0.075","0.958","5.64e-01",NA,NA,NA,0.016096324
"SH3RF3","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.031","0.054","1.031","5.66e-01",NA,NA,NA,0.017119863
"GNA12","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.037","0.064","0.964","5.68e-01",NA,NA,NA,0.014414382
"KCNQ3","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.044","0.078","1.045","5.69e-01",NA,NA,NA,0.016480093
"GPATCH2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.039","0.068","0.962","5.69e-01",NA,NA,NA,0.0157608
"TMEM178B","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.039","0.068","0.962","5.70e-01",NA,NA,NA,0.016259037
"PTPN14","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.028","0.050","1.028","5.71e-01",NA,NA,NA,0.018209461
"HRNR","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.022","0.039","0.978","5.72e-01",NA,NA,NA,0.019362383
"ADAMTS3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.044","0.078","0.957","5.72e-01",NA,NA,NA,0.016100192
"TG","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.033","0.058","1.033","5.73e-01",NA,NA,NA,0.015114534
"C1orf159","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.021","0.037","1.021","5.73e-01",NA,NA,NA,0.025554429
"CDH4","Brain Prefrontal cortex","ANX","Weighted mode",3," 0.017","0.026","1.017","5.75e-01",0.852065582,0.882627346,0.723637687,0.014193777
"EIF4E3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.019","0.035","0.981","5.78e-01",NA,NA,NA,0.015503245
