Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
KIZ,Brain Cortex,ASD,Wald ratio,1,0.643,0.121,1.902,9.88E-08,NA,NA,NA,0.999899099
C17orf58,Brain Cortex,ASD,Wald ratio,1,0.991,0.238,2.693,3.06E-05,NA,NA,NA,0.978846098
BPTF,Brain Cortex,ASD,Wald ratio,1,1.087,0.261,2.967,3.06E-05,NA,NA,NA,0.97884274
CTD-2366F13.1,Brain Cortex,ASD,Wald ratio,1,-0.297,0.073,0.743,5.26E-05,NA,NA,NA,0.95922176
CXXC4-AS1,Brain Cortex,ASD,Wald ratio,1,-0.66,0.164,0.517,5.96E-05,NA,NA,NA,0.954651669
AC004053.1,Brain Cortex,ASD,Wald ratio,1,-0.193,0.048,0.825,5.96E-05,NA,NA,NA,0.954651669
CXXC4,Brain Cortex,ASD,Wald ratio,1,0.982,0.259,2.669,0.000147,NA,NA,NA,0.904665982
RP11-665J16.1,Brain Cortex,ASD,Inverse variance weighted,2,-0.099,0.026,0.906,0.000167,NA,0.494882095,NA,0.103080387
MPPE1,Brain Cortex,ASD,Inverse variance weighted,3,0.219,0.059,1.245,0.000229,0.707580769,0.627446296,0.537132174,0.591054925
MRPS33,Brain Cortex,ASD,Inverse variance weighted,2,-0.466,0.131,0.627,0.000377,NA,0.685469388,NA,0.22314042
KATNAL1,Brain Cortex,ASD,Inverse variance weighted,3,0.113,0.033,1.119,0.000541,0.836074585,0.971915561,0.924604742,0.220835635
DYNLL1,Brain Cortex,ASD,Wald ratio,1,0.576,0.168,1.779,0.000588,NA,NA,NA,0.745958753
CBWD1,Brain Cortex,ASD,Wald ratio,1,-0.308,0.09,0.735,0.000603,NA,NA,NA,0.007590932
WNT5B,Brain Cortex,ASD,Wald ratio,1,-0.302,0.089,0.739,0.000668,NA,NA,NA,0.729959814
MPPE1,Brain Cortex,ASD,Weighted median,3,0.221,0.065,1.247,0.00068,0.707580769,0.627446296,0.537132174,0.591054925
AC107918.4,Brain Cortex,ASD,Inverse variance weighted,2,0.459,0.138,1.583,0.000841,NA,0.633034308,NA,0.254797221
POLR2F,Brain Cortex,ASD,Wald ratio,1,0.596,0.179,1.815,0.000872,NA,NA,NA,0.647429336
GCAT,Brain Cortex,ASD,Wald ratio,1,0.05,0.015,1.051,0.000872,NA,NA,NA,0.647429336
NOL12,Brain Cortex,ASD,Wald ratio,1,0.133,0.04,1.143,0.000872,NA,NA,NA,0.647429336
TRIOBP,Brain Cortex,ASD,Wald ratio,1,0.66,0.198,1.935,0.000872,NA,NA,NA,0.647429336
LGALS1,Brain Cortex,ASD,Wald ratio,1,-0.157,0.047,0.855,0.000872,NA,NA,NA,0.647429336
MOCS2,Brain Cortex,ASD,Weighted median,5,0.264,0.08,1.302,0.00105,0.395526637,0.172722727,0.162319136,0.959244907
UBE2Q2P3,Brain Cortex,ASD,Inverse variance weighted,2,0.121,0.037,1.129,0.00114,NA,0.897428621,NA,0.075848227
IQCE,Brain Cortex,ASD,Wald ratio,1,0.28,0.086,1.323,0.00116,NA,NA,NA,0.586735637
PPP5C,Brain Cortex,ASD,Wald ratio,1,0.274,0.085,1.316,0.00123,NA,NA,NA,0.764749773
DDX1,Brain Cortex,ASD,Wald ratio,1,-0.773,0.239,0.462,0.00123,NA,NA,NA,0.58802904
SCRN1,Brain Cortex,ASD,Wald ratio,1,-0.278,0.087,0.758,0.00136,NA,NA,NA,0.720140434
TRAK2,Brain Cortex,ASD,Wald ratio,1,0.578,0.182,1.782,0.00151,NA,NA,NA,0.518392277
DTNBP1,Brain Cortex,ASD,Inverse variance weighted,3,0.083,0.026,1.087,0.00152,0.597566362,0.832809617,0.817185274,0.0149864
CD82,Brain Cortex,ASD,Inverse variance weighted,2,0.548,0.173,1.729,0.00155,NA,0.883366324,NA,0.124821525
RPP21,Brain Cortex,ASD,Inverse variance weighted,2,0.325,0.104,1.384,0.00169,NA,0.370237643,NA,0.174535666
CISD2,Brain Cortex,ASD,Wald ratio,1,-0.182,0.058,0.833,0.0017,NA,NA,NA,0.480396811
MANBA,Brain Cortex,ASD,Wald ratio,1,-0.404,0.129,0.668,0.0017,NA,NA,NA,0.480396811
UBE2D3,Brain Cortex,ASD,Wald ratio,1,-0.197,0.063,0.822,0.0017,NA,NA,NA,0.480396756
SLC9B1,Brain Cortex,ASD,Wald ratio,1,0.26,0.083,1.297,0.0017,NA,NA,NA,0.479709199
IFT27,Brain Cortex,ASD,Wald ratio,1,0.746,0.24,2.108,0.00188,NA,NA,NA,0.473831396
RP1-293L6.1,Brain Cortex,ASD,Wald ratio,1,-0.294,0.095,0.745,0.00188,NA,NA,NA,0.467182107
NGDN,Brain Cortex,ASD,Wald ratio,1,-0.63,0.203,0.533,0.00191,NA,NA,NA,0.506028252
TM2D2,Brain Cortex,ASD,Wald ratio,1,-0.315,0.102,0.73,0.00203,NA,NA,NA,0.444919153
EIF3D,Brain Cortex,ASD,Wald ratio,1,-0.579,0.189,0.561,0.00217,NA,NA,NA,0.597114784
ZCCHC11,Brain Cortex,ASD,Wald ratio,1,-0.2,0.065,0.819,0.0022,NA,NA,NA,0.605317564
TUT4,Brain Cortex,ASD,Wald ratio,1,0.442,0.144,1.556,0.0022,NA,NA,NA,0.605319308
STAG3L3,Brain Cortex,ASD,Wald ratio,1,0.45,0.148,1.569,0.00231,NA,NA,NA,0.458534443
AC004878.3,Brain Cortex,ASD,Wald ratio,1,-0.175,0.057,0.84,0.00231,NA,NA,NA,0.458534443
GTF2IRD2P1,Brain Cortex,ASD,Wald ratio,1,-0.307,0.101,0.735,0.00231,NA,NA,NA,0.456933396
STAG3L2,Brain Cortex,ASD,Wald ratio,1,0.245,0.081,1.278,0.00231,NA,NA,NA,0.458534443
EIF1,Brain Cortex,ASD,Wald ratio,1,-0.866,0.284,0.421,0.00233,NA,NA,NA,0.467934335
PPP4R2,Brain Cortex,ASD,Wald ratio,1,-0.4,0.131,0.671,0.00236,NA,NA,NA,0.419944021
HCG17,Brain Cortex,ASD,Inverse variance weighted,2,0.219,0.072,1.245,0.00252,NA,0.445464841,NA,0.173472868
GTF2A1,Brain Cortex,ASD,Wald ratio,1,-0.523,0.175,0.593,0.00274,NA,NA,NA,0.486344024
MICU2,Brain Cortex,ASD,Inverse variance weighted,2,-0.154,0.052,0.857,0.00283,NA,0.820231883,NA,0.068783197
KATNAL1,Brain Cortex,ASD,Weighted median,3,0.108,0.036,1.114,0.00286,0.836074585,0.971915561,0.924604742,0.220835635
SNCG,Brain Cortex,ASD,Wald ratio,1,-0.198,0.066,0.821,0.00289,NA,NA,NA,0.369324728
ADIRF,Brain Cortex,ASD,Wald ratio,1,0.088,0.029,1.092,0.00289,NA,NA,NA,0.369324731
BAALC,Brain Cortex,ASD,Inverse variance weighted,2,-0.18,0.061,0.835,0.00299,NA,0.440420805,NA,0.170449473
LINC00390,Brain Cortex,ASD,Wald ratio,1,0.22,0.074,1.247,0.00303,NA,NA,NA,0.434761887
SMIM2-AS1,Brain Cortex,ASD,Wald ratio,1,-0.072,0.024,0.93,0.00303,NA,NA,NA,0.434763643
CCDC82,Brain Cortex,ASD,Inverse variance weighted,3,-0.084,0.028,0.919,0.00309,0.649152988,0.7299548,0.633042092,0.020770424
RP11-500B12.1,Brain Cortex,ASD,Wald ratio,1,-0.164,0.055,0.849,0.00311,NA,NA,NA,0.347837087
PYGL,Brain Cortex,ASD,Wald ratio,1,-0.165,0.056,0.848,0.00313,NA,NA,NA,0.531407327
POLR2A,Brain Cortex,ASD,Wald ratio,1,-0.712,0.242,0.491,0.00321,NA,NA,NA,0.362574666
SENP3,Brain Cortex,ASD,Wald ratio,1,-0.9,0.305,0.407,0.00321,NA,NA,NA,0.353601349
RPP25L,Brain Cortex,ASD,Wald ratio,1,0.816,0.279,2.262,0.00343,NA,NA,NA,0.548188168
CNTFR,Brain Cortex,ASD,Wald ratio,1,0.199,0.068,1.221,0.00343,NA,NA,NA,0.549874301
TMEM50B,Brain Cortex,ASD,Wald ratio,1,0.137,0.047,1.147,0.00349,NA,NA,NA,0.326228491
ZNF558,Brain Cortex,ASD,Inverse variance weighted,2,0.347,0.119,1.415,0.00349,NA,0.318356408,NA,0.057916214
PDIA2,Brain Cortex,ASD,Inverse variance weighted,2,0.125,0.043,1.134,0.00365,NA,0.6703023,NA,0.209809667
GALT,Brain Cortex,ASD,Inverse variance weighted,2,0.177,0.061,1.194,0.00373,NA,0.318220011,NA,0.54170618
VSIG10,Brain Cortex,ASD,Inverse variance weighted,3,0.215,0.074,1.24,0.00374,0.22384878,0.301153958,0.574788947,0.016024443
RP11-696N14.1,Brain Cortex,ASD,Wald ratio,1,-0.198,0.068,0.82,0.00375,NA,NA,NA,0.465435224
ADH5,Brain Cortex,ASD,Wald ratio,1,0.058,0.02,1.06,0.00375,NA,NA,NA,0.506420601
TMOD2,Brain Cortex,ASD,Wald ratio,1,0.786,0.271,2.194,0.00375,NA,NA,NA,0.309858537
TMOD3,Brain Cortex,ASD,Wald ratio,1,0.199,0.069,1.221,0.00375,NA,NA,NA,0.310488207
EXOSC9,Brain Cortex,ASD,Wald ratio,1,-0.769,0.265,0.464,0.00379,NA,NA,NA,0.315502551
SDHAP3,Brain Cortex,ASD,Inverse variance weighted,3,0.113,0.039,1.12,0.00401,0.397126524,0.386236299,0.472936417,0.427564233
JMJD6,Brain Cortex,ASD,Wald ratio,1,-0.662,0.23,0.516,0.00407,NA,NA,NA,0.300723871
AC008105.1,Brain Cortex,ASD,Wald ratio,1,-0.342,0.119,0.711,0.00408,NA,NA,NA,0.319027116
ACTR10,Brain Cortex,ASD,Wald ratio,1,-0.579,0.202,0.561,0.00416,NA,NA,NA,0.498539487
BCR,Brain Cortex,ASD,Wald ratio,1,0.189,0.066,1.208,0.00419,NA,NA,NA,0.311547345
MRPS25,Brain Cortex,ASD,Wald ratio,1,-0.852,0.298,0.426,0.00426,NA,NA,NA,0.483172167
LRRC57,Brain Cortex,ASD,Wald ratio,1,0.514,0.18,1.671,0.00427,NA,NA,NA,0.404152214
GANC,Brain Cortex,ASD,Wald ratio,1,-0.194,0.068,0.824,0.00427,NA,NA,NA,0.404146082
RP3-446N13.1,Brain Cortex,ASD,Wald ratio,1,-0.191,0.067,0.826,0.00431,NA,NA,NA,0.336842759
AC062021.1,Brain Cortex,ASD,Wald ratio,1,-0.2,0.07,0.818,0.00434,NA,NA,NA,0.288320227
INTS4,Brain Cortex,ASD,Wald ratio,1,0.419,0.147,1.52,0.00435,NA,NA,NA,0.30555379
RSF1,Brain Cortex,ASD,Wald ratio,1,0.881,0.309,2.414,0.00435,NA,NA,NA,0.294430972
BLOC1S2,Brain Cortex,ASD,Wald ratio,1,0.234,0.082,1.264,0.00443,NA,NA,NA,0.467089233
CHUK,Brain Cortex,ASD,Wald ratio,1,0.254,0.089,1.29,0.00443,NA,NA,NA,0.466504821
EXTL3,Brain Cortex,ASD,Wald ratio,1,-0.727,0.256,0.483,0.00448,NA,NA,NA,0.295997283
AHRR,Brain Cortex,ASD,Inverse variance weighted,2,0.367,0.13,1.444,0.00456,NA,0.361982955,NA,0.427564233
MTOR,Brain Cortex,ASD,Wald ratio,1,-0.13,0.046,0.878,0.00457,NA,NA,NA,0.308735147
EXOSC10,Brain Cortex,ASD,Wald ratio,1,-0.235,0.083,0.791,0.00457,NA,NA,NA,0.308563942
GNPNAT1,Brain Cortex,ASD,Wald ratio,1,0.18,0.064,1.197,0.00464,NA,NA,NA,0.276311041
PSMC6,Brain Cortex,ASD,Wald ratio,1,0.763,0.27,2.146,0.00464,NA,NA,NA,0.275995548
SLC22A18,Brain Cortex,ASD,Wald ratio,1,-0.798,0.283,0.45,0.00476,NA,NA,NA,0.37368278
SEC62,Brain Cortex,ASD,Wald ratio,1,-0.611,0.217,0.543,0.00481,NA,NA,NA,0.299794512
TOP1MT,Brain Cortex,ASD,Wald ratio,1,0.77,0.273,2.159,0.00488,NA,NA,NA,0.007130476
THUMPD3,Brain Cortex,ASD,Wald ratio,1,0.055,0.02,1.057,0.00509,NA,NA,NA,0.258700145
SETD5-AS1,Brain Cortex,ASD,Wald ratio,1,-0.085,0.03,0.919,0.00509,NA,NA,NA,0.258700145
THUMPD3-AS1,Brain Cortex,ASD,Wald ratio,1,0.228,0.082,1.257,0.00509,NA,NA,NA,0.258700145
FAM216A,Brain Cortex,ASD,Wald ratio,1,0.198,0.071,1.219,0.00509,NA,NA,NA,0.434886838
C12orf76,Brain Cortex,ASD,Wald ratio,1,0.589,0.21,1.802,0.00509,NA,NA,NA,0.435358595
DEFB131E,Brain Cortex,ASD,Wald ratio,1,0.383,0.137,1.467,0.00521,NA,NA,NA,0.254797221
HNRNPD,Brain Cortex,ASD,Wald ratio,1,0.633,0.227,1.884,0.00521,NA,NA,NA,0.284117171
ADTRP,Brain Cortex,ASD,Wald ratio,1,-0.177,0.064,0.838,0.00527,NA,NA,NA,0.255163312
AC016876.1,Brain Cortex,ASD,Inverse variance weighted,2,-0.23,0.083,0.795,0.00537,NA,0.331642193,NA,0.007095711
AC092070.2,Brain Cortex,ASD,Wald ratio,1,0.357,0.128,1.429,0.00537,NA,NA,NA,0.274953735
ATP7B,Brain Cortex,ASD,Inverse variance weighted,2,-0.224,0.08,0.8,0.00545,NA,0.316821418,NA,0.007038254
GPC5,Brain Cortex,ASD,Inverse variance weighted,3,-0.117,0.042,0.89,0.00595,0.342620412,0.526768969,0.647800396,0.044620053
PURG,Brain Cortex,ASD,Wald ratio,1,0.8,0.291,2.226,0.00596,NA,NA,NA,0.226607971
CHL1-AS2,Brain Cortex,ASD,Weighted median,3,-0.08,0.029,0.923,0.00601,0.882481436,0.93256154,0.789529217,0.260171673
SLC35E4,Brain Cortex,ASD,Wald ratio,1,-0.982,0.358,0.375,0.00604,NA,NA,NA,0.39014759
TCN2,Brain Cortex,ASD,Wald ratio,1,-0.163,0.059,0.85,0.00604,NA,NA,NA,0.391847438
CHL1-AS2,Brain Cortex,ASD,Inverse variance weighted,3,-0.079,0.029,0.924,0.00621,0.882481436,0.93256154,0.789529217,0.260171673
PARVA,Brain Cortex,ASD,Wald ratio,1,0.681,0.249,1.976,0.00629,NA,NA,NA,0.311049925
PYCR2,Brain Cortex,ASD,Wald ratio,1,0.406,0.149,1.501,0.00631,NA,NA,NA,0.430854594
POLR2D,Brain Cortex,ASD,Wald ratio,1,-0.262,0.096,0.77,0.00644,NA,NA,NA,0.216741254
IVD,Brain Cortex,ASD,Wald ratio,1,-0.348,0.128,0.706,0.00653,NA,NA,NA,0.295452424
RP11-863P13.5,Brain Cortex,ASD,Inverse variance weighted,2,-0.122,0.045,0.885,0.00657,NA,0.543794197,NA,0.190269207
MOCS2,Brain Cortex,ASD,Inverse variance weighted,5,0.23,0.085,1.258,0.00675,0.395526637,0.172722727,0.162319136,0.959244907
DMTN,Brain Cortex,ASD,Inverse variance weighted,2,0.129,0.048,1.138,0.00679,NA,0.967649215,NA,0.017257118
SH2D1B,Brain Cortex,ASD,Wald ratio,1,-0.154,0.057,0.857,0.00685,NA,NA,NA,0.223187616
TCEB1,Brain Cortex,ASD,Wald ratio,1,0.082,0.03,1.085,0.00696,NA,NA,NA,0.214179395
ELOC,Brain Cortex,ASD,Wald ratio,1,-0.327,0.121,0.721,0.00696,NA,NA,NA,0.214179395
AKR1A1,Brain Cortex,ASD,Wald ratio,1,-0.221,0.082,0.802,0.00698,NA,NA,NA,0.205725839
MUTYH,Brain Cortex,ASD,Wald ratio,1,0.052,0.019,1.054,0.00698,NA,NA,NA,0.205851867
AL353660.1,Brain Cortex,ASD,Wald ratio,1,0.786,0.292,2.194,0.00713,NA,NA,NA,0.200137705
AQP4-AS1,Brain Cortex,ASD,Wald ratio,1,-0.419,0.156,0.658,0.00713,NA,NA,NA,0.202800357
FGF17,Brain Cortex,ASD,Wald ratio,1,0.672,0.25,1.958,0.00727,NA,NA,NA,0.217109739
FAM160B2,Brain Cortex,ASD,Wald ratio,1,0.576,0.215,1.779,0.00727,NA,NA,NA,0.217116612
SNHG11,Brain Cortex,ASD,Wald ratio,1,-0.64,0.239,0.527,0.00734,NA,NA,NA,0.247947931
ATP1A1-AS1,Brain Cortex,ASD,Wald ratio,1,0.707,0.264,2.029,0.00745,NA,NA,NA,0.206150207
LIFR-AS1,Brain Cortex,ASD,Wald ratio,1,0.203,0.076,1.226,0.0075,NA,NA,NA,0.197763003
HERC1,Brain Cortex,ASD,Wald ratio,1,0.641,0.24,1.899,0.00756,NA,NA,NA,0.2649889
BRAF,Brain Cortex,ASD,Wald ratio,1,-0.796,0.298,0.451,0.00757,NA,NA,NA,0.218346038
ZDHHC3,Brain Cortex,ASD,Wald ratio,1,-0.096,0.036,0.909,0.00758,NA,NA,NA,0.00199067
VSIG10,Brain Cortex,ASD,Weighted median,3,0.21,0.079,1.234,0.00758,0.22384878,0.301153958,0.574788947,0.016024443
PAIP1,Brain Cortex,ASD,Wald ratio,1,0.277,0.104,1.319,0.00761,NA,NA,NA,0.37493974
MORN5,Brain Cortex,ASD,Wald ratio,1,0.155,0.058,1.168,0.00783,NA,NA,NA,0.385054036
NOVA1,Brain Cortex,ASD,Wald ratio,1,-0.222,0.084,0.801,0.00785,NA,NA,NA,0.214571554
DTNBP1,Brain Cortex,ASD,Weighted median,3,0.079,0.03,1.082,0.00788,0.597566362,0.832809617,0.817185274,0.0149864
TMCO3,Brain Cortex,ASD,Inverse variance weighted,2,-0.094,0.036,0.91,0.00805,NA,0.9283366,NA,0.028982403
TMEM161B-AS1,Brain Cortex,ASD,Wald ratio,1,-0.219,0.083,0.803,0.00805,NA,NA,NA,0.206788042
NEK4,Brain Cortex,ASD,Wald ratio,1,0.218,0.082,1.243,0.00823,NA,NA,NA,0.182825264
SPCS1,Brain Cortex,ASD,Wald ratio,1,0.227,0.086,1.255,0.00823,NA,NA,NA,0.183963079
PBRM1,Brain Cortex,ASD,Wald ratio,1,0.119,0.045,1.127,0.00823,NA,NA,NA,0.183963079
GNL3,Brain Cortex,ASD,Wald ratio,1,-0.226,0.086,0.798,0.00823,NA,NA,NA,0.182849419
NT5DC2,Brain Cortex,ASD,Wald ratio,1,0.186,0.07,1.204,0.00823,NA,NA,NA,0.183962371
AL034348.1,Brain Cortex,ASD,Wald ratio,1,0.779,0.295,2.179,0.00834,NA,NA,NA,0.175674519
UROS,Brain Cortex,ASD,Inverse variance weighted,2,-0.165,0.062,0.848,0.00836,NA,0.985005963,NA,0.009748655
KIAA1324,Brain Cortex,ASD,Wald ratio,1,0.225,0.085,1.252,0.0084,NA,NA,NA,0.295976608
C15orf57,Brain Cortex,ASD,Inverse variance weighted,2,0.044,0.017,1.045,0.0086,NA,0.327670471,NA,0.187928949
TXNL4B,Brain Cortex,ASD,Wald ratio,1,0.608,0.231,1.836,0.00865,NA,NA,NA,0.206897745
HPR,Brain Cortex,ASD,Wald ratio,1,0.209,0.08,1.232,0.00865,NA,NA,NA,0.206897843
NCALD,Brain Cortex,ASD,Wald ratio,1,0.149,0.057,1.16,0.00869,NA,NA,NA,0.193370261
AC134312.1,Brain Cortex,ASD,Wald ratio,1,0.559,0.213,1.749,0.0087,NA,NA,NA,0.190269244
RP11-863P13.4,Brain Cortex,ASD,Wald ratio,1,0.183,0.07,1.2,0.0087,NA,NA,NA,0.185606163
CCDC82,Brain Cortex,ASD,Weighted median,3,-0.083,0.032,0.92,0.0088,0.649152988,0.7299548,0.633042092,0.020770424
TNFRSF14,Brain Cortex,ASD,Wald ratio,1,0.169,0.064,1.184,0.00882,NA,NA,NA,0.1739023
AXIN1,Brain Cortex,ASD,Wald ratio,1,-0.593,0.227,0.553,0.00885,NA,NA,NA,0.209809565
UBE2H,Brain Cortex,ASD,Wald ratio,1,-0.105,0.04,0.9,0.00889,NA,NA,NA,0.252242792
EXOC4,Brain Cortex,ASD,Wald ratio,1,0.269,0.103,1.309,0.00912,NA,NA,NA,0.230823575
TTC14,Brain Cortex,ASD,Wald ratio,1,0.825,0.317,2.283,0.00927,NA,NA,NA,0.329594728
FBXL4,Brain Cortex,ASD,Inverse variance weighted,2,0.216,0.083,1.241,0.00931,NA,0.466024221,NA,0.033126592
QSOX2,Brain Cortex,ASD,Wald ratio,1,-0.041,0.016,0.96,0.0095,NA,NA,NA,0.179408923
CLIP4,Brain Cortex,ASD,Inverse variance weighted,2,-0.088,0.034,0.916,0.00955,NA,0.720476436,NA,0.098014034
AMY2B,Brain Cortex,ASD,Wald ratio,1,-0.103,0.04,0.902,0.00962,NA,NA,NA,0.18933675
RNPC3,Brain Cortex,ASD,Wald ratio,1,0.133,0.051,1.142,0.00962,NA,NA,NA,0.18933675
PEA15,Brain Cortex,ASD,Inverse variance weighted,2,0.489,0.189,1.631,0.00963,NA,0.997212038,NA,0.045394441
WSB2,Brain Cortex,ASD,Wald ratio,1,0.464,0.179,1.59,0.00968,NA,NA,NA,0.172444798
IRF5,Brain Cortex,ASD,Wald ratio,1,0.224,0.087,1.251,0.00976,NA,NA,NA,0.163695983
TMEM170B,Brain Cortex,ASD,Wald ratio,1,0.205,0.08,1.228,0.00989,NA,NA,NA,0.175889882
YWHAQ,Brain Cortex,ASD,Wald ratio,1,-0.708,0.275,0.492,0.0101,NA,NA,NA,0.326122999
FAM160A1,Brain Cortex,ASD,Wald ratio,1,-0.184,0.072,0.832,0.0104,NA,NA,NA,0.159464053
PET112,Brain Cortex,ASD,Wald ratio,1,-0.142,0.055,0.868,0.0104,NA,NA,NA,0.159925
ELP2,Brain Cortex,ASD,Wald ratio,1,0.049,0.019,1.051,0.0105,NA,NA,NA,0.156543691
FDFT1,Brain Cortex,ASD,Wald ratio,1,-0.414,0.162,0.661,0.0105,NA,NA,NA,0.157989791
CTSB,Brain Cortex,ASD,Wald ratio,1,-0.197,0.077,0.821,0.0105,NA,NA,NA,0.157947796
MIPOL1,Brain Cortex,ASD,Wald ratio,1,0.117,0.046,1.124,0.0107,NA,NA,NA,0.163545339
C17orf80,Brain Cortex,ASD,Wald ratio,1,0.162,0.063,1.175,0.0107,NA,NA,NA,0.149251432
COG1,Brain Cortex,ASD,Wald ratio,1,-0.369,0.145,0.691,0.0107,NA,NA,NA,0.149251433
FAM104A,Brain Cortex,ASD,Wald ratio,1,-0.23,0.09,0.795,0.0107,NA,NA,NA,0.148615446
STX16,Brain Cortex,ASD,Wald ratio,1,-0.174,0.069,0.84,0.0111,NA,NA,NA,0.271305328
IFNAR1,Brain Cortex,ASD,Inverse variance weighted,2,-0.436,0.172,0.646,0.0111,NA,0.66579523,NA,0.012848078
ARIH2,Brain Cortex,ASD,Wald ratio,1,0.143,0.056,1.154,0.0112,NA,NA,NA,0.153996056
RNF123,Brain Cortex,ASD,Wald ratio,1,0.185,0.073,1.203,0.0112,NA,NA,NA,0.152138449
RBM6,Brain Cortex,ASD,Wald ratio,1,-0.537,0.212,0.584,0.0112,NA,NA,NA,0.154087071
MST1,Brain Cortex,ASD,Wald ratio,1,-0.71,0.28,0.492,0.0112,NA,NA,NA,0.150441514
DLD,Brain Cortex,ASD,Wald ratio,1,0.207,0.082,1.23,0.0112,NA,NA,NA,0.146223728
LAMB1,Brain Cortex,ASD,Wald ratio,1,0.676,0.267,1.967,0.0112,NA,NA,NA,0.146053077
CYRIB,Brain Cortex,ASD,Wald ratio,1,-0.332,0.131,0.717,0.0113,NA,NA,NA,0.144310225
FAM49B,Brain Cortex,ASD,Wald ratio,1,0.167,0.066,1.181,0.0113,NA,NA,NA,0.144310218
AC007368.1,Brain Cortex,ASD,Wald ratio,1,0.18,0.071,1.198,0.0114,NA,NA,NA,0.147317029
BRWD1,Brain Cortex,ASD,Inverse variance weighted,2,0.518,0.205,1.678,0.0115,NA,0.563899996,NA,0.044152123
NSMAF,Brain Cortex,ASD,Wald ratio,1,0.6,0.238,1.823,0.0115,NA,NA,NA,0.258715228
HLA-B,Brain Cortex,ASD,Inverse variance weighted,5,0.115,0.046,1.122,0.0116,0.629998951,0.776756804,0.845050705,0.04142652
ZNF652,Brain Cortex,ASD,Wald ratio,1,0.428,0.171,1.534,0.012,NA,NA,NA,0.137777869
RERG,Brain Cortex,ASD,Wald ratio,1,-0.058,0.023,0.944,0.0121,NA,NA,NA,0.145643747
CHRNB2,Brain Cortex,ASD,Wald ratio,1,-0.67,0.267,0.512,0.0121,NA,NA,NA,0.146836073
ADAR,Brain Cortex,ASD,Wald ratio,1,-0.508,0.203,0.602,0.0121,NA,NA,NA,0.147216676
LYRM7,Brain Cortex,ASD,Wald ratio,1,0.506,0.201,1.658,0.0121,NA,NA,NA,0.151854463
GPR85,Brain Cortex,ASD,Wald ratio,1,0.631,0.252,1.88,0.0121,NA,NA,NA,0.205358221
PPP2R2B,Brain Cortex,ASD,Weighted median,4,-0.085,0.034,0.918,0.0122,0.445915343,0.342189965,0.319580153,0.091610796
ZFP1,Brain Cortex,ASD,Wald ratio,1,0.204,0.081,1.226,0.0123,NA,NA,NA,0.233393548
MEIG1,Brain Cortex,ASD,Wald ratio,1,-0.179,0.072,0.836,0.0125,NA,NA,NA,0.143080803
POMT2,Brain Cortex,ASD,Wald ratio,1,-0.179,0.072,0.836,0.0126,NA,NA,NA,0.136617798
GSTZ1,Brain Cortex,ASD,Wald ratio,1,0.409,0.164,1.505,0.0126,NA,NA,NA,0.136626269
SNX30,Brain Cortex,ASD,Wald ratio,1,0.311,0.125,1.365,0.0127,NA,NA,NA,0.199026927
FAM66A,Brain Cortex,ASD,Inverse variance weighted,2,0.142,0.057,1.152,0.0128,NA,0.208766651,NA,0.254797221
CDH11,Brain Cortex,ASD,Wald ratio,1,-0.155,0.062,0.856,0.0128,NA,NA,NA,0.134609829
MAP2K5,Brain Cortex,ASD,Wald ratio,1,-0.132,0.053,0.876,0.0129,NA,NA,NA,0.129711635
VARS2,Brain Cortex,ASD,Wald ratio,1,0.156,0.063,1.169,0.013,NA,NA,NA,0.16966998
SULT2B1,Brain Cortex,ASD,Wald ratio,1,-0.151,0.061,0.86,0.0132,NA,NA,NA,0.232790528
RPL23,Brain Cortex,ASD,Wald ratio,1,0.179,0.072,1.195,0.0132,NA,NA,NA,0.162900175
PUS7,Brain Cortex,ASD,Wald ratio,1,-0.147,0.059,0.863,0.0132,NA,NA,NA,0.162818388
RINT1,Brain Cortex,ASD,Wald ratio,1,-0.581,0.234,0.559,0.0132,NA,NA,NA,0.162818368
NAPRT,Brain Cortex,ASD,Inverse variance weighted,2,-0.256,0.103,0.774,0.0135,NA,0.867820493,NA,0.047598798
ERMARD,Brain Cortex,ASD,Wald ratio,1,-0.545,0.221,0.58,0.0136,NA,NA,NA,0.150498608
OTOS,Brain Cortex,ASD,Wald ratio,1,-0.503,0.204,0.605,0.0137,NA,NA,NA,0.151963844
PET100,Brain Cortex,ASD,Wald ratio,1,-0.721,0.293,0.486,0.0138,NA,NA,NA,0.125231525
XAB2,Brain Cortex,ASD,Wald ratio,1,0.186,0.076,1.205,0.0138,NA,NA,NA,0.128486688
STXBP2,Brain Cortex,ASD,Wald ratio,1,-0.426,0.173,0.653,0.0138,NA,NA,NA,0.128489744
ATG5,Brain Cortex,ASD,Wald ratio,1,-0.179,0.073,0.836,0.0139,NA,NA,NA,0.205819629
GGH,Brain Cortex,ASD,Wald ratio,1,-0.401,0.163,0.669,0.0141,NA,NA,NA,0.180683238
TMEM44,Brain Cortex,ASD,Wald ratio,1,-0.184,0.075,0.832,0.0141,NA,NA,NA,0.189552949
RPS27L,Brain Cortex,ASD,Wald ratio,1,-0.429,0.175,0.651,0.0141,NA,NA,NA,0.176539368
MOCS2,Brain Cortex,ASD,Weighted mode,5,0.316,0.076,1.372,0.0142,0.395526637,0.172722727,0.162319136,0.959244907
