"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"GSTO2","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.022","0.011","1.022","4.09e-02",NA,NA,NA,0.017027066
"BIN1","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.038","0.019","0.963","4.18e-02",NA,NA,NA,0.022050402
"MRPS9","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.029","0.014","1.029","4.30e-02",NA,NA,NA,0.015758552
"CPZ","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.014","0.007","1.014","4.34e-02",NA,NA,NA,0.019191603
"RYR3","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.021","0.011","1.022","4.55e-02",NA,NA,NA,0.01411856
"GABRG3","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.017","0.009","0.983","4.80e-02",NA,NA,NA,0.015279561
"ABCB8","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.019","0.010","1.019","4.88e-02",NA,NA,NA,0.023060301
"MTFR1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.019","0.010","1.019","4.98e-02",NA,NA,NA,0.017462148
"PRKAR1B","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.021","0.011","0.979","5.04e-02",NA,NA,NA,0.015183239
"SIPA1L3","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.020","0.010","1.020","5.08e-02",NA,NA,NA,0.013597608
"SPATC1L","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.012","0.006","0.988","5.20e-02",NA,NA,NA,0.017183423
"EFCAB2","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.016","0.008","1.016","5.57e-02",NA,NA,NA,0.014113754
"MDGA1","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.029","0.015","0.972","5.73e-02",NA,NA,NA,0.023998058
"PTPN13","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.010","0.005","0.990","5.78e-02",NA,NA,NA,0.020090382
"ANKRD18B","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.017","0.009","0.983","5.89e-02",NA,NA,NA,0.013202854
"PRIMA1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.025","0.013","1.025","6.08e-02",NA,NA,NA,0.020326228
"DSCAM","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.016","0.009","1.016","6.19e-02",NA,NA,NA,0.012667695
"KIRREL3","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.013","0.007","1.014","6.28e-02",NA,NA,NA,0.011977768
"PTPN14","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.015","0.008","0.985","6.44e-02",NA,NA,NA,0.0143382
"CTNNA2","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.016","0.009","0.984","6.90e-02",NA,NA,NA,0.016178768
"SMYD3","Brain Prefrontal cortex","DEP","Inverse variance weighted",4," 0.007","0.004","1.007","6.91e-02",0.550094815,0.468413711,0.366182063,0.00084261
"TMBIM4","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.010","0.005","1.010","6.97e-02",NA,NA,NA,0.011007988
"GHRL","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.015","0.008","1.015","6.97e-02",NA,NA,NA,0.011001608
"SBF2","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.015","0.009","0.985","7.05e-02",NA,NA,NA,0.011862716
"PCNT","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.021","0.011","1.021","7.19e-02",NA,NA,NA,0.010332174
"PRDX1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.026","0.015","1.027","7.19e-02",NA,NA,NA,0.011229724
"RAET1E","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.014","0.008","1.014","7.26e-02",NA,NA,NA,0.010895059
"PAM","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.017","0.009","0.983","7.54e-02",NA,NA,NA,0.00949776
"PDE11A","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.011","0.006","0.989","7.54e-02",NA,NA,NA,0.015035838
"DLGAP2","Brain Prefrontal cortex","DEP","MR Egger",6,"-0.041","0.017","0.960","7.57e-02",0.891692928,0.201901778,0.068285236,0.002875068
"KCNG2","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.010","0.006","1.010","7.69e-02",NA,NA,NA,0.01527431
"KIF26B","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.012","0.007","1.012","8.21e-02",NA,NA,NA,0.014484321
"FAM43A","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.018","0.011","0.982","8.41e-02",NA,NA,NA,0.009059201
