"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"RNF212","Brain","ANX","Wald ratio",1," 0.080","0.083","1.083","3.38e-01",NA,NA,NA,0.023929351
"ZFP69","Brain","ANX","Wald ratio",1,"-0.072","0.075","0.930","3.39e-01",NA,NA,NA,0.02603771
"DSCAS","Brain","ANX","Wald ratio",1," 0.153","0.160","1.165","3.41e-01",NA,NA,NA,0.0308877
"BTRC","Brain","ANX","Wald ratio",1,"-0.106","0.111","0.900","3.43e-01",NA,NA,NA,0.022171377
"SNX4","Brain","ANX","Wald ratio",1,"-0.103","0.108","0.902","3.43e-01",NA,NA,NA,0.031444943
"LGI4","Brain","ANX","Wald ratio",1," 0.080","0.084","1.083","3.43e-01",NA,NA,NA,0.023064698
"LIPA","Brain","ANX","Wald ratio",1," 0.093","0.099","1.098","3.43e-01",NA,NA,NA,0.029519762
"CCDC85C","Brain","ANX","Wald ratio",1,"-0.101","0.107","0.904","3.44e-01",NA,NA,NA,0.021957064
"PYROXD2","Brain","ANX","Wald ratio",1,"-0.071","0.075","0.932","3.47e-01",NA,NA,NA,0.022414492
"ENSG00000226824","Brain","ANX","Wald ratio",1,"-0.089","0.095","0.915","3.49e-01",NA,NA,NA,0.023530142
"ACYP2","Brain","ANX","Wald ratio",1," 0.066","0.070","1.068","3.49e-01",NA,NA,NA,0.020930588
"EFNB2","Brain","ANX","Wald ratio",1,"-0.098","0.105","0.907","3.51e-01",NA,NA,NA,0.022207622
"HDAC4","Brain","ANX","MR Egger",3," 0.281","0.173","1.325","3.51e-01",0.406360349,0.3135056,0.422959307,0.016591824
"DPY19L4","Brain","ANX","Wald ratio",1," 0.073","0.079","1.076","3.52e-01",NA,NA,NA,0.021541534
"PPFIA2","Brain","ANX","Wald ratio",1," 0.094","0.102","1.098","3.56e-01",NA,NA,NA,0.024377825
"ENSG00000249335","Brain","ANX","Wald ratio",1," 0.053","0.058","1.055","3.57e-01",NA,NA,NA,0.021196912
"ADCY1","Brain","ANX","Wald ratio",1," 0.091","0.099","1.095","3.57e-01",NA,NA,NA,0.020293044
"ALG6","Brain","ANX","Wald ratio",1,"-0.151","0.165","0.860","3.59e-01",NA,NA,NA,0.034738545
"RNU1-47P","Brain","ANX","Wald ratio",1," 0.106","0.116","1.112","3.59e-01",NA,NA,NA,0.025851305
"DYRK4","Brain","ANX","Wald ratio",1," 0.060","0.066","1.062","3.60e-01",NA,NA,NA,0.020611755
"SHANK2","Brain","ANX","Wald ratio",1,"-0.088","0.096","0.916","3.60e-01",NA,NA,NA,0.023004486
"PEX14","Brain","ANX","Wald ratio",1,"-0.762","0.836","0.467","3.62e-01",NA,NA,NA,0.084953293
"LTBP4","Brain","ANX","Wald ratio",1," 0.113","0.125","1.120","3.65e-01",NA,NA,NA,0.033264862
"ENSG00000289543","Brain","ANX","Wald ratio",1," 0.135","0.149","1.144","3.65e-01",NA,NA,NA,0.028391447
"ENSG00000287146","Brain","ANX","Wald ratio",1," 0.095","0.106","1.100","3.66e-01",NA,NA,NA,0.023410799
"SYNJ2","Brain","ANX","Inverse variance weighted",2,"-0.081","0.090","0.922","3.66e-01",NA,0.150098445,NA,0.078422096
"TRPM1","Brain","ANX","Wald ratio",1," 0.058","0.064","1.060","3.66e-01",NA,NA,NA,0.019737581
"ZFYVE28","Brain","ANX","Wald ratio",1,"-0.081","0.090","0.922","3.68e-01",NA,NA,NA,0.026782464
"RRM1","Brain","ANX","Wald ratio",1,"-0.065","0.072","0.937","3.69e-01",NA,NA,NA,0.019300103
"GRM3","Brain","ANX","Wald ratio",1,"-0.094","0.104","0.911","3.69e-01",NA,NA,NA,0.021198581
"RANBP17","Brain","ANX","Wald ratio",1,"-0.088","0.098","0.916","3.72e-01",NA,NA,NA,0.021371185
"PTCSC2","Brain","ANX","Wald ratio",1," 0.099","0.111","1.104","3.72e-01",NA,NA,NA,0.027388905
"LRP11","Brain","ANX","Wald ratio",1," 0.102","0.115","1.108","3.73e-01",NA,NA,NA,0.022204411
"MBP","Brain","ANX","Wald ratio",1," 0.090","0.102","1.095","3.73e-01",NA,NA,NA,0.026757267
"ENSG00000260850","Brain","ANX","Wald ratio",1,"-0.085","0.096","0.919","3.74e-01",NA,NA,NA,0.02303356
"POMGNT1","Brain","ANX","Wald ratio",1," 0.064","0.072","1.066","3.75e-01",NA,NA,NA,0.019651416
"ADIRF","Brain","ANX","Wald ratio",1," 0.092","0.104","1.096","3.79e-01",NA,NA,NA,0.021056208
"ENSG00000262633","Brain","ANX","Wald ratio",1," 0.051","0.058","1.052","3.80e-01",NA,NA,NA,0.021217906
"KANK1","Brain","ANX","Wald ratio",1," 0.090","0.103","1.095","3.81e-01",NA,NA,NA,0.030646726
"TACC2","Brain","ANX","Wald ratio",1,"-0.122","0.140","0.885","3.83e-01",NA,NA,NA,0.020021589
"EEF1D","Brain","ANX","Wald ratio",1," 0.186","0.213","1.204","3.83e-01",NA,NA,NA,0.052266443
"DYNC2I1","Brain","ANX","Wald ratio",1,"-0.345","0.396","0.708","3.83e-01",NA,NA,NA,0.058460449
"SNX19","Brain","ANX","Wald ratio",1,"-0.092","0.107","0.912","3.86e-01",NA,NA,NA,0.019512462
"MADCAM1","Brain","ANX","Wald ratio",1," 0.123","0.141","1.130","3.86e-01",NA,NA,NA,0.026241036
"GLIPR2","Brain","ANX","Wald ratio",1," 0.090","0.104","1.095","3.87e-01",NA,NA,NA,0.019754125
"CFAP61","Brain","ANX","Wald ratio",1," 0.082","0.095","1.085","3.89e-01",NA,NA,NA,0.020083578
"TFRC","Brain","ANX","Wald ratio",1," 0.098","0.114","1.102","3.94e-01",NA,NA,NA,0.027990792
"CHD9","Brain","ANX","Wald ratio",1," 0.068","0.080","1.071","3.94e-01",NA,NA,NA,0.021432463
"CCDC13-AS1","Brain","ANX","Wald ratio",1," 0.061","0.072","1.063","3.94e-01",NA,NA,NA,0.020519143
"KBTBD11-OT1","Brain","ANX","Wald ratio",1," 0.086","0.102","1.090","3.97e-01",NA,NA,NA,0.024466085
"HLA-DPB2","Brain","ANX","Wald ratio",1," 0.098","0.115","1.102","3.98e-01",NA,NA,NA,0.045934072
"CCDC175","Brain","ANX","Wald ratio",1," 0.050","0.059","1.051","3.99e-01",NA,NA,NA,0.020260103
"ZNF577","Brain","ANX","Wald ratio",1,"-0.122","0.145","0.885","4.00e-01",NA,NA,NA,0.027209896
"ENSG00000288571","Brain","ANX","Wald ratio",1," 0.035","0.041","1.035","4.00e-01",NA,NA,NA,0.018578457
"KAT2B","Brain","ANX","Wald ratio",1,"-0.059","0.070","0.943","4.01e-01",NA,NA,NA,0.018429677
"WDR27","Brain","ANX","Wald ratio",1," 0.123","0.147","1.130","4.03e-01",NA,NA,NA,0.026025735
"TRIB3","Brain","ANX","Wald ratio",1,"-0.064","0.077","0.938","4.04e-01",NA,NA,NA,0.022010304
"SORBS2","Brain","ANX","Wald ratio",1,"-0.134","0.162","0.874","4.06e-01",NA,NA,NA,0.033869235
"ENSG00000285575","Brain","ANX","Wald ratio",1,"-0.077","0.093","0.926","4.07e-01",NA,NA,NA,0.02219209
"NPHP3-AS1","Brain","ANX","Wald ratio",1,"-0.060","0.073","0.942","4.07e-01",NA,NA,NA,0.018021657
"SEC14L5","Brain","ANX","Wald ratio",1," 0.066","0.080","1.068","4.07e-01",NA,NA,NA,0.019044729
"ATXN2","Brain","ANX","Wald ratio",1,"-0.107","0.129","0.899","4.08e-01",NA,NA,NA,0.024092167
"GPR179","Brain","ANX","Wald ratio",1," 0.125","0.151","1.133","4.08e-01",NA,NA,NA,0.029340042
"FYN","Brain","ANX","Wald ratio",1,"-0.084","0.102","0.919","4.08e-01",NA,NA,NA,0.018112303
"SIRPA","Brain","ANX","Wald ratio",1," 0.072","0.087","1.075","4.09e-01",NA,NA,NA,0.023433758
"TMEM220","Brain","ANX","Wald ratio",1," 0.058","0.070","1.059","4.11e-01",NA,NA,NA,0.018304727
"ECPAS","Brain","ANX","Wald ratio",1,"-0.039","0.047","0.962","4.15e-01",NA,NA,NA,0.017806306
"NECTIN3-AS1","Brain","ANX","Wald ratio",1," 0.247","0.304","1.281","4.16e-01",NA,NA,NA,0.049903318
"ENSG00000285579","Brain","ANX","Wald ratio",1,"-0.050","0.062","0.951","4.16e-01",NA,NA,NA,0.019460824
"BORCS8-MEF2B","Brain","ANX","Wald ratio",1,"-0.092","0.114","0.912","4.16e-01",NA,NA,NA,0.020085177
"GRIN2A","Brain","ANX","Inverse variance weighted",2," 0.051","0.063","1.053","4.17e-01",NA,0.852567,NA,0.016571076
"C1GALT1","Brain","ANX","Wald ratio",1,"-0.044","0.054","0.957","4.18e-01",NA,NA,NA,0.020108648
"ITGA2","Brain","ANX","Wald ratio",1,"-0.089","0.110","0.915","4.21e-01",NA,NA,NA,0.019449282
"ENPP6","Brain","ANX","Wald ratio",1," 0.065","0.080","1.067","4.21e-01",NA,NA,NA,0.01843175
"ZBTB38","Brain","ANX","Wald ratio",1," 0.070","0.088","1.073","4.22e-01",NA,NA,NA,0.020868412
"GALNT2","Brain","ANX","Wald ratio",1," 0.113","0.141","1.120","4.22e-01",NA,NA,NA,0.027572897
"ENSG00000228852","Brain","ANX","Wald ratio",1," 0.121","0.152","1.129","4.23e-01",NA,NA,NA,0.028242119
"PIP4K2A","Brain","ANX","Wald ratio",1," 0.129","0.161","1.137","4.24e-01",NA,NA,NA,0.027453139
"MET","Brain","ANX","Wald ratio",1,"-0.054","0.068","0.947","4.24e-01",NA,NA,NA,0.017597383
"ENSG00000266202","Brain","ANX","Wald ratio",1," 0.082","0.103","1.085","4.25e-01",NA,NA,NA,0.018083559
"AFF3","Brain","ANX","Wald ratio",1,"-0.102","0.128","0.903","4.27e-01",NA,NA,NA,0.022568034
"ARID5B","Brain","ANX","Wald ratio",1," 0.064","0.081","1.066","4.28e-01",NA,NA,NA,0.019708057
"ENSG00000289207","Brain","ANX","Wald ratio",1,"-0.103","0.130","0.902","4.28e-01",NA,NA,NA,0.025770195
"PPM1H","Brain","ANX","Wald ratio",1," 0.116","0.147","1.123","4.29e-01",NA,NA,NA,0.029664987
"RTP4","Brain","ANX","Wald ratio",1,"-0.062","0.079","0.940","4.30e-01",NA,NA,NA,0.019416983
"PGBD5","Brain","ANX","Wald ratio",1," 0.043","0.054","1.044","4.30e-01",NA,NA,NA,0.019029436
"PRRX1","Brain","ANX","Wald ratio",1," 0.070","0.089","1.073","4.30e-01",NA,NA,NA,0.024526152
"TRIM5","Brain","ANX","Wald ratio",1,"-0.072","0.092","0.930","4.30e-01",NA,NA,NA,0.017199596
"SETD4","Brain","ANX","Wald ratio",1,"-0.069","0.088","0.933","4.31e-01",NA,NA,NA,0.018007339
"IFT140","Brain","ANX","Wald ratio",1,"-0.073","0.092","0.930","4.31e-01",NA,NA,NA,0.020618213
"PKP3","Brain","ANX","Wald ratio",1," 0.109","0.139","1.115","4.33e-01",NA,NA,NA,0.030379351
"PKD1L2","Brain","ANX","Wald ratio",1,"-0.064","0.082","0.938","4.33e-01",NA,NA,NA,0.024661506
"NTM","Brain","ANX","Wald ratio",1," 0.099","0.127","1.104","4.34e-01",NA,NA,NA,0.025649291
"ATP8B4","Brain","ANX","Wald ratio",1," 0.136","0.174","1.145","4.35e-01",NA,NA,NA,0.029413541
"STX6","Brain","ANX","Wald ratio",1," 0.039","0.050","1.040","4.36e-01",NA,NA,NA,0.017516437
"SMAP1","Brain","ANX","Wald ratio",1," 0.065","0.083","1.067","4.39e-01",NA,NA,NA,0.018516813
"ENSG00000268981","Brain","ANX","Wald ratio",1," 0.078","0.102","1.081","4.41e-01",NA,NA,NA,0.036003784
"HDDC2","Brain","ANX","Wald ratio",1," 0.056","0.073","1.057","4.45e-01",NA,NA,NA,0.021403558
"AP2A1","Brain","ANX","Wald ratio",1,"-0.067","0.088","0.935","4.45e-01",NA,NA,NA,0.018056034
"KEAP1","Brain","ANX","Wald ratio",1," 0.045","0.059","1.046","4.46e-01",NA,NA,NA,0.022209358
"B3GNTL1","Brain","ANX","Inverse variance weighted",2," 0.042","0.055","1.043","4.47e-01",NA,0.948763228,NA,0.021403273
"LRRC8A","Brain","ANX","Wald ratio",1,"-0.086","0.113","0.918","4.49e-01",NA,NA,NA,0.020043798
"ENSG00000291212","Brain","ANX","Wald ratio",1,"-0.056","0.074","0.945","4.49e-01",NA,NA,NA,0.019972486
"CDC25B","Brain","ANX","Wald ratio",1," 0.066","0.088","1.069","4.50e-01",NA,NA,NA,0.017888769
"GCK","Brain","ANX","Wald ratio",1,"-0.127","0.168","0.881","4.52e-01",NA,NA,NA,0.032302882
"SLC35F3","Brain","ANX","Wald ratio",1,"-0.070","0.093","0.933","4.52e-01",NA,NA,NA,0.02387738
"HMSD","Brain","ANX","Wald ratio",1," 0.071","0.095","1.074","4.53e-01",NA,NA,NA,0.019711297
"","Brain","ANX","Weighted median",375,"-0.005","0.006","0.995","4.54e-01",0.658801711,0.671658888,0.840633289,0.018053222
"TCF20","Brain","ANX","Wald ratio",1,"-0.216","0.289","0.805","4.54e-01",NA,NA,NA,0.065665454
"ENSG00000254990","Brain","ANX","Wald ratio",1,"-0.077","0.103","0.926","4.55e-01",NA,NA,NA,0.017476105
"ENSG00000268081","Brain","ANX","Wald ratio",1,"-0.081","0.108","0.923","4.55e-01",NA,NA,NA,0.019110511
"CACUL1","Brain","ANX","Wald ratio",1,"-0.075","0.100","0.928","4.55e-01",NA,NA,NA,0.017650129
"AKAP12","Brain","ANX","Wald ratio",1,"-0.078","0.104","0.925","4.57e-01",NA,NA,NA,0.018336579
"GOLGA8A","Brain","ANX","Wald ratio",1,"-0.213","0.287","0.809","4.59e-01",NA,NA,NA,0.05134892
"TMEM70","Brain","ANX","Wald ratio",1," 0.062","0.084","1.064","4.62e-01",NA,NA,NA,0.023077688
"CALCB","Brain","ANX","Wald ratio",1,"-0.071","0.096","0.932","4.64e-01",NA,NA,NA,0.017296412
"SERINC5","Brain","ANX","Wald ratio",1," 0.064","0.088","1.067","4.65e-01",NA,NA,NA,0.023527785
"ZFP2","Brain","ANX","Wald ratio",1,"-0.076","0.105","0.926","4.65e-01",NA,NA,NA,0.025010432
"AMPD3","Brain","ANX","Wald ratio",1,"-0.029","0.039","0.972","4.66e-01",NA,NA,NA,0.016833212
"SLC35A1","Brain","ANX","Wald ratio",1," 0.049","0.067","1.050","4.66e-01",NA,NA,NA,0.016760568
"MCM9","Brain","ANX","Wald ratio",1," 0.066","0.091","1.068","4.67e-01",NA,NA,NA,0.016933893
"PLCH2","Brain","ANX","Wald ratio",1," 0.203","0.279","1.225","4.67e-01",NA,NA,NA,0.053552471
"MICAL3","Brain","ANX","Wald ratio",1,"-0.093","0.129","0.911","4.68e-01",NA,NA,NA,0.021937804
"DPP10","Brain","ANX","Wald ratio",1,"-0.074","0.103","0.929","4.72e-01",NA,NA,NA,0.017016599
"NWD1","Brain","ANX","Wald ratio",1," 0.093","0.129","1.097","4.73e-01",NA,NA,NA,0.030875254
"STX1B","Brain","ANX","Wald ratio",1," 0.107","0.150","1.113","4.74e-01",NA,NA,NA,0.027086809
"ENSG00000287516","Brain","ANX","Wald ratio",1,"-0.059","0.082","0.943","4.74e-01",NA,NA,NA,0.016975676
"CTBP2","Brain","ANX","Wald ratio",1,"-0.053","0.075","0.948","4.76e-01",NA,NA,NA,0.016585282
"STARD13","Brain","ANX","Wald ratio",1," 0.073","0.102","1.075","4.77e-01",NA,NA,NA,0.017278296
"ENSG00000231769","Brain","ANX","Wald ratio",1,"-0.069","0.097","0.933","4.78e-01",NA,NA,NA,0.017135028
"CCDC149","Brain","ANX","Wald ratio",1," 0.065","0.093","1.067","4.82e-01",NA,NA,NA,0.01837164
"EXOC6","Brain","ANX","Wald ratio",1,"-0.049","0.070","0.952","4.83e-01",NA,NA,NA,0.017050526
"SV2B","Brain","ANX","Wald ratio",1," 0.033","0.047","1.033","4.84e-01",NA,NA,NA,0.018158108
"COL27A1","Brain","ANX","Wald ratio",1," 0.035","0.050","1.036","4.85e-01",NA,NA,NA,0.018602158
"ENSG00000259433","Brain","ANX","Wald ratio",1," 0.052","0.075","1.054","4.85e-01",NA,NA,NA,0.01853125
"CASP7","Brain","ANX","Wald ratio",1," 0.053","0.076","1.054","4.86e-01",NA,NA,NA,0.016691543
"CCDC7","Brain","ANX","Wald ratio",1," 0.069","0.100","1.072","4.86e-01",NA,NA,NA,0.018045531
"HMGA1P7","Brain","ANX","Wald ratio",1,"-0.096","0.139","0.908","4.89e-01",NA,NA,NA,0.031203648
"ENSG00000291222","Brain","ANX","Wald ratio",1,"-0.211","0.306","0.809","4.89e-01",NA,NA,NA,0.072020124
"PI4KA","Brain","ANX","Wald ratio",1," 0.039","0.057","1.040","4.90e-01",NA,NA,NA,0.016926018
"LCLAT1","Brain","ANX","Wald ratio",1,"-0.035","0.051","0.965","4.92e-01",NA,NA,NA,0.019164231
"AXDND1","Brain","ANX","Wald ratio",1,"-0.047","0.068","0.954","4.93e-01",NA,NA,NA,0.016394122
"B3GAT1-DT","Brain","ANX","Wald ratio",1,"-0.032","0.047","0.969","4.93e-01",NA,NA,NA,0.016742225
"LPCAT2","Brain","ANX","Wald ratio",1,"-0.073","0.106","0.930","4.94e-01",NA,NA,NA,0.017608022
"ADARB2","Brain","ANX","Inverse variance weighted",2," 0.042","0.062","1.043","4.95e-01",NA,0.321552346,NA,0.026593397
"ARHGEF3","Brain","ANX","Wald ratio",1," 0.065","0.095","1.067","4.96e-01",NA,NA,NA,0.016107312
"MYT1L","Brain","ANX","Wald ratio",1,"-0.112","0.165","0.894","4.97e-01",NA,NA,NA,0.034763835
"VPS41","Brain","ANX","Wald ratio",1,"-0.063","0.094","0.939","5.00e-01",NA,NA,NA,0.017732784
"APOB","Brain","ANX","Wald ratio",1," 0.060","0.089","1.061","5.02e-01",NA,NA,NA,0.017520753
"TMOD3","Brain","ANX","Wald ratio",1," 0.075","0.113","1.078","5.03e-01",NA,NA,NA,0.017792023
"ENSG00000286780","Brain","ANX","Wald ratio",1," 0.062","0.093","1.064","5.03e-01",NA,NA,NA,0.017206218
"CCDC117","Brain","ANX","Wald ratio",1,"-0.071","0.106","0.931","5.04e-01",NA,NA,NA,0.019029013
"ZNF639","Brain","ANX","Wald ratio",1," 0.084","0.126","1.087","5.06e-01",NA,NA,NA,0.021763802
"FEZ2","Brain","ANX","Wald ratio",1," 0.046","0.070","1.047","5.09e-01",NA,NA,NA,0.017679845
"ICE2","Brain","ANX","Wald ratio",1," 0.066","0.101","1.069","5.09e-01",NA,NA,NA,0.017160813
"DLGAP2","Brain","ANX","Wald ratio",1,"-0.099","0.151","0.905","5.10e-01",NA,NA,NA,0.031623669
"GALM","Brain","ANX","Wald ratio",1,"-0.063","0.096","0.939","5.10e-01",NA,NA,NA,0.017090376
"CERT1","Brain","ANX","Wald ratio",1,"-0.092","0.141","0.912","5.12e-01",NA,NA,NA,0.026451181
"PFKP","Brain","ANX","Wald ratio",1," 0.078","0.119","1.082","5.12e-01",NA,NA,NA,0.019116287
"SLC13A3","Brain","ANX","Wald ratio",1," 0.075","0.114","1.078","5.12e-01",NA,NA,NA,0.021348511
"TTN","Brain","ANX","Wald ratio",1," 0.088","0.135","1.092","5.12e-01",NA,NA,NA,0.022115463
"CYP27C1","Brain","ANX","Wald ratio",1,"-0.067","0.102","0.935","5.13e-01",NA,NA,NA,0.022546573
"CDC20B","Brain","ANX","Wald ratio",1," 0.091","0.139","1.095","5.13e-01",NA,NA,NA,0.024872879
"ENSG00000286369","Brain","ANX","Wald ratio",1," 0.067","0.102","1.069","5.14e-01",NA,NA,NA,0.017604042
"SHB","Brain","ANX","Wald ratio",1,"-0.040","0.061","0.961","5.14e-01",NA,NA,NA,0.01725822
"ADAR","Brain","ANX","Wald ratio",1,"-0.034","0.052","0.967","5.15e-01",NA,NA,NA,0.015866149
"NOTCH1","Brain","ANX","Wald ratio",1," 0.054","0.084","1.056","5.18e-01",NA,NA,NA,0.021506062
"LBHD1","Brain","ANX","Wald ratio",1,"-0.078","0.120","0.925","5.18e-01",NA,NA,NA,0.021506059
"TBC1D14","Brain","ANX","Wald ratio",1,"-0.047","0.072","0.954","5.20e-01",NA,NA,NA,0.015791016
"RBM38","Brain","ANX","Wald ratio",1,"-0.072","0.111","0.931","5.20e-01",NA,NA,NA,0.020361165
"ENSG00000286016","Brain","ANX","Wald ratio",1,"-0.046","0.071","0.955","5.20e-01",NA,NA,NA,0.020022822
"SNX9","Brain","ANX","Wald ratio",1,"-0.060","0.093","0.942","5.20e-01",NA,NA,NA,0.018284252
"FBXO32","Brain","ANX","Wald ratio",1,"-0.075","0.117","0.928","5.21e-01",NA,NA,NA,0.019513436
"RPL3L","Brain","ANX","Wald ratio",1,"-0.086","0.133","0.918","5.22e-01",NA,NA,NA,0.021097964
"CYBRD1","Brain","ANX","Wald ratio",1,"-0.038","0.059","0.963","5.24e-01",NA,NA,NA,0.015787634
"DRAXIN","Brain","ANX","Inverse variance weighted",2,"-0.052","0.081","0.950","5.24e-01",NA,0.653155391,NA,0.021545568
"TERF2IP","Brain","ANX","Wald ratio",1,"-0.428","0.674","0.652","5.25e-01",NA,NA,NA,0.071250231
"ENSG00000224746","Brain","ANX","Wald ratio",1," 0.084","0.132","1.088","5.26e-01",NA,NA,NA,0.029182355
"ENSG00000254363","Brain","ANX","Wald ratio",1,"-0.066","0.106","0.936","5.29e-01",NA,NA,NA,0.017795743
"SERPINB1","Brain","ANX","Wald ratio",1,"-0.069","0.110","0.933","5.30e-01",NA,NA,NA,0.017276582
"SCG5","Brain","ANX","Wald ratio",1," 0.049","0.079","1.051","5.31e-01",NA,NA,NA,0.017311939
"LINC00672","Brain","ANX","Wald ratio",1," 0.069","0.110","1.071","5.32e-01",NA,NA,NA,0.024294302
"LINC01181","Brain","ANX","Wald ratio",1," 0.050","0.080","1.052","5.32e-01",NA,NA,NA,0.015783335
"LMTK2","Brain","ANX","Wald ratio",1," 0.059","0.094","1.060","5.32e-01",NA,NA,NA,0.017138976
"COL18A1","Brain","ANX","Wald ratio",1,"-0.115","0.184","0.891","5.32e-01",NA,NA,NA,0.029019789
"SNHG28","Brain","ANX","Wald ratio",1,"-0.074","0.119","0.928","5.33e-01",NA,NA,NA,0.023673248
"ENSG00000257398","Brain","ANX","Wald ratio",1,"-0.079","0.128","0.924","5.37e-01",NA,NA,NA,0.020145529
"PLEKHH2","Brain","ANX","Wald ratio",1,"-0.035","0.056","0.966","5.38e-01",NA,NA,NA,0.015921812
"ENSG00000285743","Brain","ANX","Wald ratio",1,"-0.060","0.097","0.942","5.40e-01",NA,NA,NA,0.01724133
"YJU2","Brain","ANX","Wald ratio",1,"-0.036","0.059","0.965","5.45e-01",NA,NA,NA,0.020719721
"","Brain","ANX","Simple mode",375,"-0.011","0.018","0.989","5.46e-01",0.658801711,0.671658888,0.840633289,0.018053222
"MYO15A","Brain","ANX","Wald ratio",1,"-0.057","0.094","0.945","5.47e-01",NA,NA,NA,0.015399166
"LNX2","Brain","ANX","Wald ratio",1,"-0.053","0.088","0.948","5.47e-01",NA,NA,NA,0.015399279
"FNTA","Brain","ANX","Wald ratio",1,"-0.171","0.285","0.843","5.48e-01",NA,NA,NA,0.040304178
"RUNX2","Brain","ANX","Wald ratio",1,"-0.027","0.045","0.973","5.48e-01",NA,NA,NA,0.016167972
"GNA13","Brain","ANX","Wald ratio",1," 0.242","0.403","1.273","5.49e-01",NA,NA,NA,0.054419561
"SPOCD1","Brain","ANX","Wald ratio",1," 0.065","0.108","1.067","5.49e-01",NA,NA,NA,0.018414032
"TLR1","Brain","ANX","Wald ratio",1,"-0.042","0.070","0.959","5.50e-01",NA,NA,NA,0.019335753
"ACLY","Brain","ANX","Wald ratio",1,"-0.088","0.147","0.916","5.50e-01",NA,NA,NA,0.026224985
"DNAJB13","Brain","ANX","Wald ratio",1,"-0.332","0.556","0.717","5.50e-01",NA,NA,NA,0.062568823
"LINC02453","Brain","ANX","Wald ratio",1," 0.056","0.093","1.057","5.52e-01",NA,NA,NA,0.020116552
"POLE2","Brain","ANX","Wald ratio",1,"-0.068","0.115","0.934","5.54e-01",NA,NA,NA,0.020993311
"ARSI","Brain","ANX","Wald ratio",1," 0.063","0.107","1.065","5.56e-01",NA,NA,NA,0.021062312
"NGEF","Brain","ANX","Wald ratio",1," 0.028","0.047","1.028","5.58e-01",NA,NA,NA,0.015476536
"OBI1","Brain","ANX","Wald ratio",1," 0.037","0.063","1.038","5.58e-01",NA,NA,NA,0.017733918
"TMED4","Brain","ANX","Wald ratio",1,"-0.034","0.058","0.967","5.59e-01",NA,NA,NA,0.016905195
"FRMD3-AS1","Brain","ANX","Wald ratio",1,"-0.029","0.050","0.971","5.61e-01",NA,NA,NA,0.015269422
"OAS1","Brain","ANX","Wald ratio",1," 0.049","0.085","1.050","5.62e-01",NA,NA,NA,0.017081647
"ENSG00000288549","Brain","ANX","Wald ratio",1,"-0.057","0.099","0.944","5.62e-01",NA,NA,NA,0.016144061
"SPATA20","Brain","ANX","Wald ratio",1,"-0.044","0.075","0.957","5.62e-01",NA,NA,NA,0.017566017
"COL16A1","Brain","ANX","Wald ratio",1," 0.056","0.096","1.057","5.64e-01",NA,NA,NA,0.016495221
"PIK3CD","Brain","ANX","Wald ratio",1,"-0.061","0.106","0.941","5.64e-01",NA,NA,NA,0.01829147
"MNT","Brain","ANX","Wald ratio",1,"-0.045","0.079","0.956","5.65e-01",NA,NA,NA,0.018394797
"PSD4","Brain","ANX","Wald ratio",1,"-0.054","0.095","0.947","5.67e-01",NA,NA,NA,0.015310775
"RSPO2","Brain","ANX","Wald ratio",1," 0.039","0.068","1.040","5.68e-01",NA,NA,NA,0.017747031
"GNA12","Brain","ANX","Wald ratio",1," 0.057","0.100","1.059","5.69e-01",NA,NA,NA,0.015171503
"CKMT2-AS1","Brain","ANX","Wald ratio",1,"-0.071","0.124","0.932","5.69e-01",NA,NA,NA,0.024317582
"SH3PXD2B","Brain","ANX","Wald ratio",1,"-0.058","0.101","0.944","5.69e-01",NA,NA,NA,0.015769487
"MYO18A","Brain","ANX","Wald ratio",1," 0.495","0.875","1.640","5.72e-01",NA,NA,NA,0.077210666
"FAM131C","Brain","ANX","Wald ratio",1,"-0.066","0.117","0.936","5.72e-01",NA,NA,NA,0.021622047
"USP40","Brain","ANX","Wald ratio",1," 0.061","0.109","1.063","5.72e-01",NA,NA,NA,0.018441454
"DOCK2","Brain","ANX","Wald ratio",1,"-0.057","0.101","0.945","5.74e-01",NA,NA,NA,0.017238012
"PSD3","Brain","ANX","Wald ratio",1," 0.038","0.067","1.038","5.75e-01",NA,NA,NA,0.016512062
"BSPRY","Brain","ANX","Wald ratio",1," 0.053","0.095","1.054","5.76e-01",NA,NA,NA,0.015254111
"RCBTB1","Brain","ANX","Wald ratio",1,"-0.051","0.090","0.951","5.76e-01",NA,NA,NA,0.017103075
"FOLH1B","Brain","ANX","Wald ratio",1," 0.059","0.106","1.060","5.80e-01",NA,NA,NA,0.017802326
"LTBR","Brain","ANX","Wald ratio",1,"-0.068","0.124","0.934","5.81e-01",NA,NA,NA,0.021942232
"PALD1","Brain","ANX","Wald ratio",1,"-0.028","0.051","0.972","5.81e-01",NA,NA,NA,0.016383772
"ENSG00000230960","Brain","ANX","Wald ratio",1," 0.067","0.121","1.069","5.81e-01",NA,NA,NA,0.023628521
"PROSER3","Brain","ANX","Wald ratio",1,"-0.170","0.309","0.844","5.84e-01",NA,NA,NA,0.053812418
"MGMT","Brain","ANX","Wald ratio",1," 0.061","0.112","1.063","5.86e-01",NA,NA,NA,0.018299333
