Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
ENSG00000256947,Brain Cortex,SCZ,Wald ratio,1,0.022,0.022,1.022,0.323,NA,NA,NA,0.007187952
FAM13C,Brain Cortex,SCZ,Wald ratio,1,0.034,0.034,1.034,0.325,NA,NA,NA,0.010005488
MLLT3,Brain Cortex,SCZ,Wald ratio,1,0.026,0.026,1.026,0.326,NA,NA,NA,0.005394484
DLX3,Brain Cortex,SCZ,Wald ratio,1,-0.026,0.027,0.974,0.327,NA,NA,NA,0.008239813
AKAP6,Brain Cortex,SCZ,Wald ratio,1,0.073,0.074,1.076,0.327,NA,NA,NA,0.016995439
ZFAND4,Brain Cortex,SCZ,Wald ratio,1,-0.066,0.067,0.936,0.327,NA,NA,NA,0.010256259
LINC00539,Brain Cortex,SCZ,Wald ratio,1,0.031,0.032,1.032,0.328,NA,NA,NA,0.130263272
ITGA11,Brain Cortex,SCZ,Wald ratio,1,-0.017,0.017,0.983,0.328,NA,NA,NA,0.007352506
SHF,Brain Cortex,SCZ,Wald ratio,1,-0.027,0.027,0.974,0.328,NA,NA,NA,0.068740772
CYFIP1,Brain Cortex,SCZ,Wald ratio,1,-0.022,0.022,0.979,0.328,NA,NA,NA,0.006952128
LINC02882,Brain Cortex,SCZ,Wald ratio,1,0.018,0.018,1.018,0.328,NA,NA,NA,0.006952128
ENSG00000259675,Brain Cortex,SCZ,Wald ratio,1,0.03,0.03,1.03,0.329,NA,NA,NA,0.006946084
RPS29,Brain Cortex,SCZ,Wald ratio,1,-0.033,0.033,0.968,0.329,NA,NA,NA,0.019819286
FMN1,Brain Cortex,SCZ,Wald ratio,1,-0.037,0.038,0.963,0.33,NA,NA,NA,0.004610456
ENSG00000255663,Brain Cortex,SCZ,Wald ratio,1,0.026,0.027,1.026,0.331,NA,NA,NA,0.011284464
SLC35E3,Brain Cortex,SCZ,Wald ratio,1,0.028,0.029,1.029,0.331,NA,NA,NA,0.004538598
LIPA,Brain Cortex,SCZ,Wald ratio,1,-0.117,0.121,0.889,0.332,NA,NA,NA,0.005266521
MED27,Brain Cortex,SCZ,Wald ratio,1,-0.023,0.024,0.977,0.333,NA,NA,NA,0.005691183
PWWP2B,Brain Cortex,SCZ,Wald ratio,1,-0.052,0.054,0.949,0.334,NA,NA,NA,0.018836112
LINC01579,Brain Cortex,SCZ,Wald ratio,1,-0.035,0.037,0.965,0.334,NA,NA,NA,0.007745371
NFIB,Brain Cortex,SCZ,Wald ratio,1,-0.031,0.033,0.969,0.334,NA,NA,NA,0.006955674
LINC02418,Brain Cortex,SCZ,Wald ratio,1,-0.016,0.017,0.984,0.335,NA,NA,NA,0.006868587
LINC00221,Brain Cortex,SCZ,Wald ratio,1,-0.03,0.032,0.97,0.336,NA,NA,NA,0.012476307
PCDH9,Brain Cortex,SCZ,Wald ratio,1,0.104,0.108,1.11,0.336,NA,NA,NA,0.029635343
GTF3A,Brain Cortex,SCZ,Inverse variance weighted,2,0.029,0.03,1.029,0.336,NA,0.099675706,NA,0.004508339
RAB38,Brain Cortex,SCZ,Inverse variance weighted,2,-0.029,0.03,0.972,0.337,NA,0.158184687,NA,0.005141395
GLT1D1,Brain Cortex,SCZ,Wald ratio,1,0.034,0.036,1.035,0.338,NA,NA,NA,0.532873035
TMEM218,Brain Cortex,SCZ,Wald ratio,1,0.027,0.028,1.027,0.338,NA,NA,NA,0.00736287
IL10RB-DT,Brain Cortex,SCZ,Wald ratio,1,0.022,0.023,1.023,0.339,NA,NA,NA,0.008816341
GALNT8,Brain Cortex,SCZ,Wald ratio,1,-0.023,0.024,0.977,0.339,NA,NA,NA,0.006962188
QPRT,Brain Cortex,SCZ,Wald ratio,1,0.016,0.017,1.016,0.339,NA,NA,NA,0.007037759
DLG2,Brain Cortex,SCZ,Wald ratio,1,-0.016,0.017,0.984,0.34,NA,NA,NA,0.008578234
ENSG00000258526,Brain Cortex,SCZ,Wald ratio,1,0.019,0.02,1.019,0.343,NA,NA,NA,0.004779321
NPFFR1,Brain Cortex,SCZ,Wald ratio,1,-0.029,0.031,0.971,0.343,NA,NA,NA,0.011783103
KRT82,Brain Cortex,SCZ,Wald ratio,1,-0.135,0.143,0.874,0.343,NA,NA,NA,0.030762997
PLAAT3,Brain Cortex,SCZ,Wald ratio,1,0.021,0.023,1.022,0.343,NA,NA,NA,0.007448995
LRRK1,Brain Cortex,SCZ,Wald ratio,1,0.031,0.033,1.031,0.345,NA,NA,NA,0.008180176
ENSG00000278595,Brain Cortex,SCZ,Wald ratio,1,-0.019,0.02,0.981,0.347,NA,NA,NA,0.011471856
RB1,Brain Cortex,SCZ,Wald ratio,1,0.073,0.078,1.076,0.348,NA,NA,NA,0.025059638
PEBP1,Brain Cortex,SCZ,Wald ratio,1,-0.02,0.022,0.98,0.35,NA,NA,NA,0.005971354
RORA,Brain Cortex,SCZ,Wald ratio,1,0.018,0.02,1.018,0.35,NA,NA,NA,0.023828497
STYX,Brain Cortex,SCZ,Wald ratio,1,-0.014,0.014,0.987,0.352,NA,NA,NA,0.006731499
LINC01588,Brain Cortex,SCZ,Wald ratio,1,0.027,0.029,1.027,0.354,NA,NA,NA,0.005908418
RMI2,Brain Cortex,SCZ,Wald ratio,1,-0.017,0.018,0.983,0.355,NA,NA,NA,0.00714809
WDR72,Brain Cortex,SCZ,Wald ratio,1,0.035,0.038,1.036,0.355,NA,NA,NA,0.008118932
SVIL,Brain Cortex,SCZ,Wald ratio,1,0.09,0.097,1.094,0.356,NA,NA,NA,0.013041617
GALNT9,Brain Cortex,SCZ,Wald ratio,1,0.028,0.03,1.028,0.357,NA,NA,NA,0.019970438
ENSG00000285959,Brain Cortex,SCZ,Wald ratio,1,0.01,0.01,1.01,0.357,NA,NA,NA,0.006666099
DMAC2L,Brain Cortex,SCZ,Wald ratio,1,0.011,0.012,1.011,0.358,NA,NA,NA,0.006585077
SRGAP1,Brain Cortex,SCZ,Wald ratio,1,-0.016,0.017,0.984,0.358,NA,NA,NA,0.006582318
ALDH1A2,Brain Cortex,SCZ,Wald ratio,1,0.021,0.023,1.021,0.358,NA,NA,NA,0.00579356
METTL17,Brain Cortex,SCZ,Wald ratio,1,0.013,0.014,1.013,0.36,NA,NA,NA,0.007725318
ENSG00000259166,Brain Cortex,SCZ,Wald ratio,1,-0.016,0.017,0.984,0.361,NA,NA,NA,0.004690186
IGSF22,Brain Cortex,SCZ,Wald ratio,1,0.035,0.038,1.035,0.361,NA,NA,NA,0.062507526
DOCK9,Brain Cortex,SCZ,Wald ratio,1,-0.029,0.032,0.972,0.361,NA,NA,NA,0.006766871
SMAD9,Brain Cortex,SCZ,Wald ratio,1,0.015,0.016,1.015,0.362,NA,NA,NA,0.007653157
SLC28A1,Brain Cortex,SCZ,Wald ratio,1,0.025,0.027,1.025,0.362,NA,NA,NA,0.005724174
ENSG00000285987,Brain Cortex,SCZ,Wald ratio,1,0.093,0.103,1.098,0.363,NA,NA,NA,0.022284295
TULP3,Brain Cortex,SCZ,Wald ratio,1,-0.017,0.018,0.984,0.363,NA,NA,NA,0.006594477
ABHD17C,Brain Cortex,SCZ,Wald ratio,1,-0.036,0.04,0.965,0.365,NA,NA,NA,0.013436462
ENSG00000250230,Brain Cortex,SCZ,Wald ratio,1,0.039,0.043,1.04,0.365,NA,NA,NA,0.005460157
ENSG00000234156,Brain Cortex,SCZ,Wald ratio,1,-0.01,0.012,0.99,0.366,NA,NA,NA,0.010059245
CD226,Brain Cortex,SCZ,Wald ratio,1,-0.057,0.063,0.945,0.366,NA,NA,NA,0.016662199
PAMR1,Brain Cortex,SCZ,Wald ratio,1,-0.016,0.018,0.984,0.368,NA,NA,NA,0.016779119
POMT2,Brain Cortex,SCZ,Wald ratio,1,0.137,0.152,1.146,0.369,NA,NA,NA,0.060907033
PITRM1,Brain Cortex,SCZ,Wald ratio,1,-0.026,0.029,0.974,0.369,NA,NA,NA,0.006528233
LINC02410,Brain Cortex,SCZ,Wald ratio,1,-0.054,0.06,0.947,0.37,NA,NA,NA,0.01862683
NGFR-AS1,Brain Cortex,SCZ,Wald ratio,1,-0.025,0.027,0.976,0.372,NA,NA,NA,0.010276776
IL16,Brain Cortex,SCZ,Wald ratio,1,0.011,0.013,1.011,0.374,NA,NA,NA,0.007934314
ENSG00000258811,Brain Cortex,SCZ,Wald ratio,1,0.014,0.016,1.015,0.375,NA,NA,NA,0.008425653
AEN,Brain Cortex,SCZ,Wald ratio,1,-0.024,0.028,0.976,0.376,NA,NA,NA,0.008409876
ENSG00000228643,Brain Cortex,SCZ,Wald ratio,1,-0.015,0.017,0.985,0.376,NA,NA,NA,0.006383435
ARHGEF17,Brain Cortex,SCZ,Wald ratio,1,-0.083,0.094,0.92,0.376,NA,NA,NA,0.215824197
MAPK8IP1,Brain Cortex,SCZ,Wald ratio,1,0.075,0.085,1.078,0.378,NA,NA,NA,0.021645663
TLR4,Brain Cortex,SCZ,Wald ratio,1,0.072,0.081,1.074,0.378,NA,NA,NA,0.016429528
ENSG00000255628,Brain Cortex,SCZ,Wald ratio,1,-0.041,0.046,0.96,0.379,NA,NA,NA,0.018451895
ILF3,Brain Cortex,SCZ,Wald ratio,1,0.093,0.106,1.098,0.379,NA,NA,NA,0.023373644
LINC02331,Brain Cortex,SCZ,Wald ratio,1,0.025,0.029,1.025,0.381,NA,NA,NA,0.007057553
LINC00607,Brain Cortex,SCZ,Inverse variance weighted,2,0.025,0.029,1.026,0.382,NA,0.563608116,NA,0.006112673
GLIS3,Brain Cortex,SCZ,Wald ratio,1,0.021,0.024,1.021,0.384,NA,NA,NA,0.004477802
ENSG00000279452,Brain Cortex,SCZ,Wald ratio,1,0.012,0.014,1.012,0.384,NA,NA,NA,0.006657706
BMF,Brain Cortex,SCZ,Wald ratio,1,-0.013,0.015,0.987,0.385,NA,NA,NA,0.008567181
FBRSL1,Brain Cortex,SCZ,Wald ratio,1,0.076,0.087,1.079,0.386,NA,NA,NA,0.031803429
VLDLR-AS1,Brain Cortex,SCZ,Wald ratio,1,-0.027,0.031,0.974,0.386,NA,NA,NA,0.442291883
MAML2,Brain Cortex,SCZ,Wald ratio,1,-0.015,0.017,0.985,0.387,NA,NA,NA,0.004394531
ENSG00000259084,Brain Cortex,SCZ,Wald ratio,1,-0.012,0.014,0.988,0.389,NA,NA,NA,0.00617949
ZNF600,Brain Cortex,SCZ,Wald ratio,1,0.031,0.036,1.031,0.39,NA,NA,NA,0.009709384
MEIS2,Brain Cortex,SCZ,Wald ratio,1,0.024,0.028,1.025,0.391,NA,NA,NA,0.007106474
TRPM5,Brain Cortex,SCZ,Wald ratio,1,-0.045,0.053,0.956,0.392,NA,NA,NA,0.01183485
CELF1,Brain Cortex,SCZ,Wald ratio,1,0.017,0.02,1.017,0.394,NA,NA,NA,0.006277599
DKK3,Brain Cortex,SCZ,Wald ratio,1,-0.013,0.015,0.987,0.395,NA,NA,NA,0.005600517
LINC00368,Brain Cortex,SCZ,Wald ratio,1,-0.023,0.027,0.978,0.395,NA,NA,NA,0.008020612
COL27A1,Brain Cortex,SCZ,Wald ratio,1,-0.024,0.028,0.976,0.397,NA,NA,NA,0.00702498
ENSG00000196566,Brain Cortex,SCZ,Wald ratio,1,0.041,0.049,1.042,0.399,NA,NA,NA,0.011637097
SLC7A7,Brain Cortex,SCZ,Inverse variance weighted,2,0.02,0.024,1.02,0.4,NA,0.203691767,NA,0.012404597
C11orf97,Brain Cortex,SCZ,Wald ratio,1,0.016,0.018,1.016,0.4,NA,NA,NA,0.009915069
IGHV3-65,Brain Cortex,SCZ,Wald ratio,1,-0.028,0.033,0.972,0.401,NA,NA,NA,0.008295133
POU2AF1,Brain Cortex,SCZ,Wald ratio,1,-0.011,0.013,0.989,0.403,NA,NA,NA,0.006889738
LINC02547,Brain Cortex,SCZ,Wald ratio,1,0.028,0.034,1.029,0.406,NA,NA,NA,0.006994493
LGALS12,Brain Cortex,SCZ,Wald ratio,1,-0.027,0.032,0.973,0.407,NA,NA,NA,0.006575361
POC1B-AS1,Brain Cortex,SCZ,Wald ratio,1,0.013,0.015,1.013,0.408,NA,NA,NA,0.007251717
TEAD1,Brain Cortex,SCZ,Wald ratio,1,-0.019,0.022,0.982,0.408,NA,NA,NA,0.004578417
C10orf53,Brain Cortex,SCZ,Wald ratio,1,0.016,0.019,1.016,0.409,NA,NA,NA,0.006003149
RFC3,Brain Cortex,SCZ,Wald ratio,1,0.021,0.025,1.021,0.409,NA,NA,NA,0.01105753
LINC01076,Brain Cortex,SCZ,Wald ratio,1,-0.016,0.019,0.984,0.41,NA,NA,NA,0.007508152
ANXA2,Brain Cortex,SCZ,Wald ratio,1,0.012,0.014,1.012,0.411,NA,NA,NA,0.00701126
BACE2,Brain Cortex,SCZ,Wald ratio,1,-0.009,0.011,0.991,0.412,NA,NA,NA,0.006182564
FBXO21,Brain Cortex,SCZ,Wald ratio,1,0.009,0.011,1.009,0.414,NA,NA,NA,0.006025505
GRIN2B,Brain Cortex,SCZ,Wald ratio,1,0.009,0.011,1.009,0.417,NA,NA,NA,0.028997676
TEKT1,Brain Cortex,SCZ,Wald ratio,1,-0.043,0.054,0.957,0.417,NA,NA,NA,0.012271491
ENSG00000287368,Brain Cortex,SCZ,Wald ratio,1,0.07,0.087,1.073,0.418,NA,NA,NA,0.008868224
ENSG00000285283,Brain Cortex,SCZ,Wald ratio,1,-0.02,0.025,0.98,0.418,NA,NA,NA,0.016035761
PRKCH,Brain Cortex,SCZ,Wald ratio,1,0.02,0.024,1.02,0.419,NA,NA,NA,0.006093803
CRB2,Brain Cortex,SCZ,Wald ratio,1,-0.022,0.027,0.979,0.419,NA,NA,NA,0.998430743
LINC01036,Brain Cortex,SCZ,Wald ratio,1,0.029,0.036,1.03,0.423,NA,NA,NA,0.030758636
CDIN1,Brain Cortex,SCZ,Wald ratio,1,0.031,0.038,1.031,0.423,NA,NA,NA,0.010919318
ADSS1,Brain Cortex,SCZ,Wald ratio,1,0.013,0.017,1.013,0.424,NA,NA,NA,0.007836411
SLCO1A2,Brain Cortex,SCZ,Wald ratio,1,0.027,0.033,1.027,0.426,NA,NA,NA,0.008352005
COG6,Brain Cortex,SCZ,Wald ratio,1,0.019,0.024,1.019,0.427,NA,NA,NA,0.010154851
C10orf90,Brain Cortex,SCZ,Wald ratio,1,0.032,0.041,1.033,0.427,NA,NA,NA,0.005128262
CYRIA,Brain Cortex,SCZ,Wald ratio,1,0.013,0.016,1.013,0.427,NA,NA,NA,0.018754265
GRIN3A,Brain Cortex,SCZ,Wald ratio,1,-0.02,0.025,0.98,0.427,NA,NA,NA,0.013349497
FRS2,Brain Cortex,SCZ,Wald ratio,1,0.02,0.026,1.021,0.428,NA,NA,NA,0.005623662
CFAP251,Brain Cortex,SCZ,Wald ratio,1,-0.008,0.01,0.992,0.429,NA,NA,NA,0.005833262
SIM2,Brain Cortex,SCZ,Wald ratio,1,0.013,0.017,1.013,0.43,NA,NA,NA,0.006097556
PIP5K1B,Brain Cortex,SCZ,Wald ratio,1,0.027,0.035,1.028,0.433,NA,NA,NA,0.006692011
TRIM25,Brain Cortex,SCZ,Wald ratio,1,-0.025,0.032,0.975,0.434,NA,NA,NA,0.009249168
MIA2,Brain Cortex,SCZ,Wald ratio,1,0.011,0.015,1.011,0.434,NA,NA,NA,0.005861917
LINC00378,Brain Cortex,SCZ,Wald ratio,1,0.01,0.013,1.01,0.436,NA,NA,NA,0.00731307
ENSG00000287514,Brain Cortex,SCZ,Wald ratio,1,0.026,0.033,1.026,0.437,NA,NA,NA,0.045963255
ENSG00000291061,Brain Cortex,SCZ,Wald ratio,1,-0.028,0.036,0.972,0.437,NA,NA,NA,0.008718572
NRDE2,Brain Cortex,SCZ,Wald ratio,1,-0.015,0.02,0.985,0.438,NA,NA,NA,0.011031946
DIP2B,Brain Cortex,SCZ,Wald ratio,1,-0.009,0.011,0.991,0.438,NA,NA,NA,0.006301199
MIDEAS,Brain Cortex,SCZ,Wald ratio,1,-0.053,0.068,0.949,0.439,NA,NA,NA,0.016014714
NCF4-AS1,Brain Cortex,SCZ,Wald ratio,1,0.032,0.041,1.032,0.439,NA,NA,NA,0.008273812
APBA2,Brain Cortex,SCZ,Wald ratio,1,-0.042,0.054,0.959,0.439,NA,NA,NA,0.011075809
PCAT19,Brain Cortex,SCZ,Wald ratio,1,-0.022,0.029,0.978,0.44,NA,NA,NA,0.008453591
ENSG00000248516,Brain Cortex,SCZ,Wald ratio,1,-0.018,0.023,0.983,0.441,NA,NA,NA,0.005807589
ENSG00000268566,Brain Cortex,SCZ,Wald ratio,1,0.023,0.03,1.023,0.441,NA,NA,NA,0.005807577
LINC00458,Brain Cortex,SCZ,Wald ratio,1,0.03,0.039,1.03,0.442,NA,NA,NA,0.007183923
SLC6A1,Brain Cortex,SCZ,Wald ratio,1,-0.026,0.034,0.974,0.443,NA,NA,NA,0.009112258
KLHL42,Brain Cortex,SCZ,Wald ratio,1,0.023,0.03,1.023,0.444,NA,NA,NA,0.005914547
CD4,Brain Cortex,SCZ,Wald ratio,1,-0.025,0.033,0.975,0.446,NA,NA,NA,0.006098856
ENSG00000288657,Brain Cortex,SCZ,Wald ratio,1,0.021,0.027,1.021,0.446,NA,NA,NA,0.008841934
ATE1,Brain Cortex,SCZ,Wald ratio,1,-0.02,0.026,0.98,0.448,NA,NA,NA,0.006876057
XPO4,Brain Cortex,SCZ,Wald ratio,1,0.019,0.025,1.019,0.451,NA,NA,NA,0.007238946
DCLK1,Brain Cortex,SCZ,Wald ratio,1,0.017,0.022,1.017,0.452,NA,NA,NA,0.014139987
PROSER2,Brain Cortex,SCZ,Wald ratio,1,-0.026,0.034,0.975,0.452,NA,NA,NA,0.011488917
ENSG00000291171,Brain Cortex,SCZ,Wald ratio,1,-0.126,0.168,0.882,0.453,NA,NA,NA,0.027684675
CERK,Brain Cortex,SCZ,Wald ratio,1,-0.072,0.096,0.931,0.453,NA,NA,NA,0.016787304
MGMT,Brain Cortex,SCZ,Inverse variance weighted,2,0.038,0.051,1.039,0.454,NA,0.209478271,NA,0.007269243
LINC01230,Brain Cortex,SCZ,Wald ratio,1,-0.029,0.039,0.972,0.455,NA,NA,NA,0.007787066
ANO3,Brain Cortex,SCZ,Wald ratio,1,0.072,0.096,1.075,0.456,NA,NA,NA,0.01715914
TMC1,Brain Cortex,SCZ,Wald ratio,1,0.013,0.017,1.013,0.456,NA,NA,NA,0.007453448
CALHM1,Brain Cortex,SCZ,Wald ratio,1,-0.054,0.072,0.948,0.456,NA,NA,NA,0.017751101
TEX10,Brain Cortex,SCZ,Wald ratio,1,0.009,0.012,1.009,0.457,NA,NA,NA,0.005632068
LINC00297,Brain Cortex,SCZ,Wald ratio,1,-0.031,0.042,0.969,0.457,NA,NA,NA,0.083823367
PLB1,Brain Cortex,SCZ,Wald ratio,1,-0.01,0.014,0.99,0.458,NA,NA,NA,0.007372513
RGP1,Brain Cortex,SCZ,Wald ratio,1,0.025,0.034,1.026,0.461,NA,NA,NA,0.005921604
TIAM1,Brain Cortex,SCZ,Wald ratio,1,-0.009,0.012,0.991,0.461,NA,NA,NA,0.00592292
BNC2,Brain Cortex,SCZ,Wald ratio,1,-0.018,0.025,0.982,0.462,NA,NA,NA,0.010241374
PWRN1,Brain Cortex,SCZ,Wald ratio,1,0.031,0.042,1.031,0.463,NA,NA,NA,0.009495406
ENSG00000261025,Brain Cortex,SCZ,Wald ratio,1,-0.007,0.01,0.993,0.464,NA,NA,NA,0.004784909
VASH1-DT,Brain Cortex,SCZ,Wald ratio,1,-0.009,0.012,0.991,0.464,NA,NA,NA,0.006290877
MSANTD4,Brain Cortex,SCZ,Wald ratio,1,0.017,0.024,1.018,0.465,NA,NA,NA,0.006473509
RUBCNL,Brain Cortex,SCZ,Wald ratio,1,-0.012,0.016,0.988,0.467,NA,NA,NA,0.286735179
LINC02395,Brain Cortex,SCZ,Wald ratio,1,-0.015,0.021,0.985,0.467,NA,NA,NA,0.006818213
ZNF718,Brain Cortex,SCZ,Wald ratio,1,-0.009,0.012,0.991,0.467,NA,NA,NA,0.005690735
TRPM3,Brain Cortex,SCZ,Wald ratio,1,-0.018,0.024,0.983,0.468,NA,NA,NA,0.017675764
HNRNPC,Brain Cortex,SCZ,Wald ratio,1,0.02,0.027,1.02,0.468,NA,NA,NA,0.005875595
KRT77,Brain Cortex,SCZ,Wald ratio,1,0.023,0.032,1.023,0.47,NA,NA,NA,0.006901441
ENSG00000258847,Brain Cortex,SCZ,Wald ratio,1,0.012,0.016,1.012,0.471,NA,NA,NA,0.008323392
ENSG00000255910,Brain Cortex,SCZ,Wald ratio,1,-0.016,0.023,0.984,0.471,NA,NA,NA,0.01028419
ITPK1,Brain Cortex,SCZ,Wald ratio,1,-0.02,0.028,0.98,0.474,NA,NA,NA,0.017286629
RBM7,Brain Cortex,SCZ,Wald ratio,1,-0.032,0.045,0.968,0.475,NA,NA,NA,0.273238548
LINC02641,Brain Cortex,SCZ,Wald ratio,1,0.018,0.025,1.018,0.477,NA,NA,NA,0.006035616
FAM124A,Brain Cortex,SCZ,Wald ratio,1,0.029,0.041,1.03,0.477,NA,NA,NA,0.007217953
UNC79,Brain Cortex,SCZ,Wald ratio,1,0.014,0.02,1.014,0.48,NA,NA,NA,0.005859668
MYPN,Brain Cortex,SCZ,Wald ratio,1,-0.022,0.032,0.978,0.48,NA,NA,NA,0.012210635
CD6,Brain Cortex,SCZ,Wald ratio,1,-0.008,0.012,0.992,0.482,NA,NA,NA,0.00783423
TECTB,Brain Cortex,SCZ,Wald ratio,1,0.04,0.057,1.041,0.482,NA,NA,NA,0.01738513
FXN,Brain Cortex,SCZ,Wald ratio,1,-0.06,0.086,0.941,0.483,NA,NA,NA,0.025395945
HIKESHI,Brain Cortex,SCZ,Wald ratio,1,-0.012,0.016,0.989,0.484,NA,NA,NA,0.005707905
BLZF1,Brain Cortex,SCZ,Wald ratio,1,0.022,0.031,1.022,0.485,NA,NA,NA,0.01305905
SMC5,Brain Cortex,SCZ,Wald ratio,1,-0.047,0.068,0.954,0.486,NA,NA,NA,0.012921898
HOXC10,Brain Cortex,SCZ,Wald ratio,1,-0.023,0.032,0.978,0.488,NA,NA,NA,0.006185489
B4GALNT3,Brain Cortex,SCZ,Wald ratio,1,0.058,0.084,1.06,0.488,NA,NA,NA,0.019175838
SOX6,Brain Cortex,SCZ,Wald ratio,1,-0.009,0.013,0.991,0.488,NA,NA,NA,0.045910527
IQSEC3,Brain Cortex,SCZ,Wald ratio,1,-0.019,0.027,0.982,0.49,NA,NA,NA,0.01181416
KLHL1,Brain Cortex,SCZ,Wald ratio,1,-0.021,0.03,0.98,0.49,NA,NA,NA,0.005480793
STIM1,Brain Cortex,SCZ,Wald ratio,1,-0.062,0.09,0.94,0.49,NA,NA,NA,0.016854579
SAMD4A,Brain Cortex,SCZ,Wald ratio,1,0.092,0.134,1.096,0.49,NA,NA,NA,0.00475408
MPP7,Brain Cortex,SCZ,Wald ratio,1,-0.021,0.03,0.979,0.491,NA,NA,NA,0.007649452
HOMER2,Brain Cortex,SCZ,Wald ratio,1,0.058,0.085,1.06,0.492,NA,NA,NA,0.401106572
KCNJ1,Brain Cortex,SCZ,Inverse variance weighted,2,0.013,0.019,1.013,0.496,NA,0.537609018,NA,0.010704538
STRA6LP,Brain Cortex,SCZ,Wald ratio,1,0.02,0.03,1.021,0.496,NA,NA,NA,0.006066479
PTPRQ,Brain Cortex,SCZ,Wald ratio,1,0.029,0.042,1.029,0.497,NA,NA,NA,0.011207554
DHRS4L2,Brain Cortex,SCZ,Wald ratio,1,0.071,0.105,1.074,0.497,NA,NA,NA,0.017321226
CTAGE11P,Brain Cortex,SCZ,Wald ratio,1,-0.009,0.013,0.991,0.497,NA,NA,NA,0.012132187
ENSG00000285584,Brain Cortex,SCZ,Inverse variance weighted,2,-0.016,0.024,0.984,0.499,NA,0.799157722,NA,0.013162372
ENSG00000288018,Brain Cortex,SCZ,Wald ratio,1,0.019,0.028,1.019,0.5,NA,NA,NA,0.005547208
RASSF3,Brain Cortex,SCZ,Wald ratio,1,0.013,0.019,1.013,0.5,NA,NA,NA,0.005545541
ENSG00000236935,Brain Cortex,SCZ,Wald ratio,1,0.065,0.097,1.067,0.501,NA,NA,NA,0.02935226
SORCS3,Brain Cortex,SCZ,Wald ratio,1,0.025,0.038,1.026,0.502,NA,NA,NA,0.007566099
AGBL1,Brain Cortex,SCZ,Wald ratio,1,-0.008,0.012,0.992,0.502,NA,NA,NA,0.00810706
OR51D1,Brain Cortex,SCZ,Wald ratio,1,0.019,0.029,1.019,0.503,NA,NA,NA,0.005656057
AKR1C2,Brain Cortex,SCZ,Wald ratio,1,-0.012,0.018,0.988,0.503,NA,NA,NA,0.006577774
SLFN11,Brain Cortex,SCZ,Wald ratio,1,0.015,0.022,1.015,0.505,NA,NA,NA,0.005397095
GNAQ,Brain Cortex,SCZ,Wald ratio,1,0.013,0.02,1.014,0.505,NA,NA,NA,0.010733025
SLC12A1,Brain Cortex,SCZ,Wald ratio,1,0.028,0.042,1.028,0.505,NA,NA,NA,0.007965709
LINC00659,Brain Cortex,SCZ,Wald ratio,1,0.024,0.035,1.024,0.507,NA,NA,NA,0.006427576
ZFHX2,Brain Cortex,SCZ,Wald ratio,1,0.016,0.025,1.016,0.508,NA,NA,NA,0.017024022
ENSG00000287308,Brain Cortex,SCZ,Wald ratio,1,-0.009,0.013,0.991,0.511,NA,NA,NA,0.006277514
CDH13,Brain Cortex,SCZ,Wald ratio,1,0.014,0.021,1.014,0.511,NA,NA,NA,0.010921611
RBP4,Brain Cortex,SCZ,Wald ratio,1,0.018,0.027,1.018,0.511,NA,NA,NA,0.007959451
ACSL5,Brain Cortex,SCZ,Wald ratio,1,0.022,0.033,1.022,0.512,NA,NA,NA,0.006873647
ARAP1,Brain Cortex,SCZ,Wald ratio,1,0.058,0.089,1.06,0.513,NA,NA,NA,0.016517719
RGS3,Brain Cortex,SCZ,Wald ratio,1,0.024,0.037,1.025,0.515,NA,NA,NA,0.008908886
STN1,Brain Cortex,SCZ,Wald ratio,1,-0.016,0.025,0.984,0.515,NA,NA,NA,0.005554585
AMDHD1,Brain Cortex,SCZ,Wald ratio,1,-0.01,0.015,0.99,0.516,NA,NA,NA,0.007915206
LINC00572,Brain Cortex,SCZ,Wald ratio,1,0.016,0.025,1.016,0.516,NA,NA,NA,0.00733588
CHST15,Brain Cortex,SCZ,Wald ratio,1,-0.013,0.02,0.987,0.519,NA,NA,NA,0.005587641
CERNA2,Brain Cortex,SCZ,Wald ratio,1,-0.043,0.067,0.958,0.523,NA,NA,NA,0.010642029
TOGARAM2,Brain Cortex,SCZ,Wald ratio,1,0.02,0.032,1.02,0.524,NA,NA,NA,0.006380792
LINC00927,Brain Cortex,SCZ,Wald ratio,1,-0.017,0.027,0.983,0.525,NA,NA,NA,0.005278147
RIN3,Brain Cortex,SCZ,Wald ratio,1,0.016,0.025,1.016,0.526,NA,NA,NA,0.004773512
AK4P3,Brain Cortex,SCZ,Wald ratio,1,0.012,0.02,1.012,0.527,NA,NA,NA,0.0072605
LINC00350,Brain Cortex,SCZ,Wald ratio,1,-0.012,0.019,0.988,0.527,NA,NA,NA,0.012540574
SLIT1,Brain Cortex,SCZ,Wald ratio,1,0.019,0.031,1.02,0.529,NA,NA,NA,0.023179911
SLC39A12,Brain Cortex,SCZ,Wald ratio,1,0.066,0.105,1.068,0.532,NA,NA,NA,0.004699187
UFSP2,Brain Cortex,SCZ,Wald ratio,1,0.021,0.033,1.021,0.533,NA,NA,NA,0.006086428
