Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
NUDT17,Lymphocyte,OCD,Wald ratio,1,0.437,1.68E-01,NA,NA,NA,0.03223442
DPYD,Lymphocyte,OCD,Inverse variance weighted,2,1.045,1.70E-01,NA,0.641686033,NA,0.041921628
RERE,Lymphocyte,OCD,Wald ratio,1,0.939,1.76E-01,NA,NA,NA,0.030450115
ENO1,Lymphocyte,OCD,Wald ratio,1,0.965,1.76E-01,NA,NA,NA,0.030450115
COL9A2,Lymphocyte,OCD,Wald ratio,1,0.894,1.97E-01,NA,NA,NA,0.030953893
ACADM,Lymphocyte,OCD,Wald ratio,1,1.036,2.04E-01,NA,NA,NA,0.028639986
RUNX3,Lymphocyte,OCD,Wald ratio,1,1.057,2.06E-01,NA,NA,NA,0.030226935
OR10X1,Lymphocyte,OCD,Wald ratio,1,0.965,2.07E-01,NA,NA,NA,0.027415513
DAB1,Lymphocyte,OCD,Wald ratio,1,0.912,2.10E-01,NA,NA,NA,0.030163547
CDA,Lymphocyte,OCD,Wald ratio,1,0.926,2.17E-01,NA,NA,NA,0.028100593
PPAP2B,Lymphocyte,OCD,Wald ratio,1,0.956,2.19E-01,NA,NA,NA,0.028245871
C1orf187,Lymphocyte,OCD,Wald ratio,1,0.948,2.25E-01,NA,NA,NA,0.029508247
C1orf200,Lymphocyte,OCD,Wald ratio,1,0.767,2.30E-01,NA,NA,NA,0.025817437
PIK3CD,Lymphocyte,OCD,Wald ratio,1,0.843,2.30E-01,NA,NA,NA,0.025817437
CHI3L2,Lymphocyte,OCD,Wald ratio,1,0.933,2.50E-01,NA,NA,NA,0.036327
IGSF21,Lymphocyte,OCD,Wald ratio,1,0.912,3.19E-01,NA,NA,NA,0.022732499
LOC100133612,Lymphocyte,OCD,Wald ratio,1,0.962,3.24E-01,NA,NA,NA,0.022213056
VANGL1,Lymphocyte,OCD,Wald ratio,1,0.963,4.19E-01,NA,NA,NA,0.028606194
C1orf177,Lymphocyte,OCD,Wald ratio,1,0.977,4.36E-01,NA,NA,NA,0.018394695
ST6GALNAC3,Lymphocyte,OCD,Inverse variance weighted,2,1.025,4.53E-01,NA,0.241165282,NA,0.018589205
BRDT,Lymphocyte,OCD,Wald ratio,1,1.062,4.55E-01,NA,NA,NA,0.033316414
FAM176B,Lymphocyte,OCD,Wald ratio,1,1.198,4.57E-01,NA,NA,NA,0.019307371
C1orf113,Lymphocyte,OCD,Wald ratio,1,1.037,4.57E-01,NA,NA,NA,0.019307376
PEX14,Lymphocyte,OCD,Wald ratio,1,1.079,4.65E-01,NA,NA,NA,0.021313834
TRIM33,Lymphocyte,OCD,Wald ratio,1,0.979,4.81E-01,NA,NA,NA,0.018271999
FAM46C,Lymphocyte,OCD,Wald ratio,1,0.956,5.17E-01,NA,NA,NA,0.030426871
PADI1,Lymphocyte,OCD,Wald ratio,1,1.227,5.33E-01,NA,NA,NA,0.021324402
KCNA10,Lymphocyte,OCD,Wald ratio,1,0.982,5.59E-01,NA,NA,NA,0.015127968
RAP1GAP,Lymphocyte,OCD,Wald ratio,1,0.976,5.64E-01,NA,NA,NA,0.017808803
SLC35D1,Lymphocyte,OCD,Wald ratio,1,1.399,5.65E-01,NA,NA,NA,0.017638375
SKI,Lymphocyte,OCD,Wald ratio,1,1.03,5.68E-01,NA,NA,NA,0.020001154
HOOK1,Lymphocyte,OCD,Wald ratio,1,0.608,5.98E-01,NA,NA,NA,0.025535304
PRDM16,Lymphocyte,OCD,Inverse variance weighted,2,1.016,6.00E-01,NA,0.227961673,NA,0.014678548
KANK4,Lymphocyte,OCD,Wald ratio,1,1.071,6.15E-01,NA,NA,NA,0.015458006
GJA5,Lymphocyte,OCD,Wald ratio,1,0.965,6.17E-01,NA,NA,NA,0.016906758
MORN1,Lymphocyte,OCD,Wald ratio,1,0.985,6.32E-01,NA,NA,NA,0.014597345
TGFBR3,Lymphocyte,OCD,Wald ratio,1,0.685,6.37E-01,NA,NA,NA,0.02420832
CCDC163P,Lymphocyte,OCD,Wald ratio,1,1.2,6.46E-01,NA,NA,NA,0.014834249
FCRL3,Lymphocyte,OCD,Wald ratio,1,0.984,6.49E-01,NA,NA,NA,0.013916941
C1orf175,Lymphocyte,OCD,Wald ratio,1,0.962,6.61E-01,NA,NA,NA,0.025916407
SLC1A7,Lymphocyte,OCD,Wald ratio,1,0.982,6.62E-01,NA,NA,NA,0.015875073
SH2D5,Lymphocyte,OCD,Wald ratio,1,1.015,6.91E-01,NA,NA,NA,0.013840783
DDX20,Lymphocyte,OCD,Wald ratio,1,0.952,6.93E-01,NA,NA,NA,0.020558664
NOL9,Lymphocyte,OCD,Wald ratio,1,1.02,6.96E-01,NA,NA,NA,0.020237192
PLEKHG5,Lymphocyte,OCD,Wald ratio,1,1.071,6.96E-01,NA,NA,NA,0.020237192
CDK11B,Lymphocyte,OCD,Wald ratio,1,1.014,7.04E-01,NA,NA,NA,0.013547838
SLC35E2,Lymphocyte,OCD,Wald ratio,1,1.01,7.04E-01,NA,NA,NA,0.013549098
NADK,Lymphocyte,OCD,Wald ratio,1,1.012,7.04E-01,NA,NA,NA,0.013549097
CALML6,Lymphocyte,OCD,Wald ratio,1,1.011,7.04E-01,NA,NA,NA,0.013549058
KIAA1751,Lymphocyte,OCD,Wald ratio,1,1.01,7.04E-01,NA,NA,NA,0.012873596
CAMTA1,Lymphocyte,OCD,Inverse variance weighted,2,0.986,7.10E-01,NA,0.146535304,NA,0.05616307
CA6,Lymphocyte,OCD,Wald ratio,1,0.972,7.53E-01,NA,NA,NA,0.013550981
GPR88,Lymphocyte,OCD,Wald ratio,1,0.991,7.60E-01,NA,NA,NA,0.01440319
MIR200A,Lymphocyte,OCD,Wald ratio,1,1.015,7.71E-01,NA,NA,NA,0.02148162
C1orf127,Lymphocyte,OCD,Wald ratio,1,0.984,7.90E-01,NA,NA,NA,0.015659306
AIM2,Lymphocyte,OCD,Wald ratio,1,1.02,7.98E-01,NA,NA,NA,0.030647691
ABCA4,Lymphocyte,OCD,Wald ratio,1,1.009,8.07E-01,NA,NA,NA,0.015573503
ARHGEF19,Lymphocyte,OCD,Wald ratio,1,0.994,8.49E-01,NA,NA,NA,0.01458868
LRIG2,Lymphocyte,OCD,Wald ratio,1,1.005,8.53E-01,NA,NA,NA,0.013135092
HSPG2,Lymphocyte,OCD,Wald ratio,1,1.009,8.55E-01,NA,NA,NA,0.015470996
GNG12,Lymphocyte,OCD,Inverse variance weighted,2,1.011,8.79E-01,NA,0.793488129,NA,0.022412614
GPR177,Lymphocyte,OCD,Inverse variance weighted,2,0.994,8.95E-01,NA,0.230464193,NA,0.040210108
IFI44,Lymphocyte,OCD,Wald ratio,1,0.994,9.10E-01,NA,NA,NA,0.013521443
TMEM51,Lymphocyte,OCD,Wald ratio,1,1.004,9.31E-01,NA,NA,NA,0.013106842
SETDB1,Lymphocyte,OCD,Wald ratio,1,1.003,9.35E-01,NA,NA,NA,0.013150111
LASS2,Lymphocyte,OCD,Wald ratio,1,1.005,9.35E-01,NA,NA,NA,0.013150111
BEST4,Lymphocyte,OCD,Wald ratio,1,1.002,9.41E-01,NA,NA,NA,0.012754358
SNORD38A,Lymphocyte,OCD,Wald ratio,1,1.005,9.41E-01,NA,NA,NA,0.01323689
KIF2C,Lymphocyte,OCD,Wald ratio,1,1.024,9.41E-01,NA,NA,NA,0.01323716
PTCH2,Lymphocyte,OCD,Wald ratio,1,1.002,9.41E-01,NA,NA,NA,0.01323716
GJB3,Lymphocyte,OCD,Wald ratio,1,0.996,9.51E-01,NA,NA,NA,0.018677291
BCL9,Lymphocyte,OCD,Wald ratio,1,1.005,9.53E-01,NA,NA,NA,0.013224504
LOC388588,Lymphocyte,OCD,Wald ratio,1,0.997,9.73E-01,NA,NA,NA,0.012782333
KIAA0562,Lymphocyte,OCD,Wald ratio,1,0.999,9.73E-01,NA,NA,NA,0.012782333
C1orf94,Lymphocyte,OCD,Wald ratio,1,0.996,9.82E-01,NA,NA,NA,0.015183274
PDE4B,Lymphocyte,OCD,Wald ratio,1,1.007,9.83E-01,NA,NA,NA,0.013583724
