Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
LARS,Inhibitory neurons,OCD,Wald ratio,1,1.493,2.98E-04,NA,NA,NA,0.000872633
EEF2,Excitatory neurons,OCD,Wald ratio,1,3.436,3.17E-04,NA,NA,NA,0.000690296
TYROBP,Microglia,OCD,Wald ratio,1,0.617,3.24E-04,NA,NA,NA,0.001200379
ZNF527,OPCs / COPs,OCD,Wald ratio,1,1.674,3.24E-04,NA,NA,NA,0.001032693
ZNF383,Pericytes,OCD,Wald ratio,1,1.377,3.24E-04,NA,NA,NA,0.001105637
AC093297.2,Oligodendrocytes,OCD,Wald ratio,1,0.688,3.24E-04,NA,NA,NA,0.001568498
ALAS1,Inhibitory neurons,OCD,Wald ratio,1,1.714,3.37E-04,NA,NA,NA,0.001043427
DOCK3,Astrocytes,OCD,Wald ratio,1,0.501,3.37E-04,NA,NA,NA,0.000965161
EMB,FPP_D11,OCD,Wald ratio,1,1.266,3.38E-04,NA,NA,NA,0.88420723
ZNHIT3,Astro_D52,OCD,Wald ratio,1,0.803,3.46E-04,NA,NA,NA,0.87323467
FBXW12,Astrocytes,OCD,Wald ratio,1,1.483,3.50E-04,NA,NA,NA,0.000930396
LINC01208,Endothelial cells,OCD,Wald ratio,1,1.349,3.62E-04,NA,NA,NA,0.000936421
ITPRID1,Pericytes,OCD,Wald ratio,1,0.774,3.62E-04,NA,NA,NA,0.000677024
COG8,Endothelial cells,OCD,Wald ratio,1,0.678,3.72E-04,NA,NA,NA,0.000709957
ZNHIT3,Sert_D30,OCD,Wald ratio,1,0.767,3.74E-04,NA,NA,NA,0.866719266
CENPC,Oligodendrocytes,OCD,Wald ratio,1,0.842,3.78E-04,NA,NA,NA,0.866899856
ANKLE1,Inhibitory neurons,OCD,Wald ratio,1,1.433,3.80E-04,NA,NA,NA,0.00092533
PRDM12,Inhibitory neurons,OCD,Wald ratio,1,1.506,3.81E-04,NA,NA,NA,0.000858995
EFHB,Endothelial cells,OCD,Wald ratio,1,0.746,3.94E-04,NA,NA,NA,0.000734875
IQCK,Astrocytes,OCD,Wald ratio,1,0.612,4.10E-04,NA,NA,NA,0.00064617
ASB8,Inhibitory neurons,OCD,Wald ratio,1,0.599,4.20E-04,NA,NA,NA,0.000636895
SS18,Oligodendrocytes,OCD,Wald ratio,1,0.597,4.24E-04,NA,NA,NA,0.0006173
ZNF420,Astrocytes,OCD,Wald ratio,1,1.376,4.25E-04,NA,NA,NA,0.000811726
DPEP1,Sert_D30,OCD,Wald ratio,1,0.827,4.25E-04,NA,NA,NA,0.876966407
DPEP1,Epen1_D52_ROT,OCD,Wald ratio,1,0.842,4.25E-04,NA,NA,NA,0.877282385
DPEP1,Epen1_D30,OCD,Wald ratio,1,0.865,4.25E-04,NA,NA,NA,0.877282385
NEB,Astrocytes,OCD,Wald ratio,1,0.738,4.26E-04,NA,NA,NA,0.000958719
Z84492.2,Oligodendrocytes,OCD,Wald ratio,1,0.647,4.27E-04,NA,NA,NA,0.001102895
TEX264,Excitatory neurons,OCD,Wald ratio,1,3.097,4.27E-04,NA,NA,NA,0.000795011
TMEM68,Excitatory neurons,OCD,Wald ratio,1,0.624,4.32E-04,NA,NA,NA,0.000649701
CCDC141,Excitatory neurons,OCD,Wald ratio,1,0.885,4.36E-04,NA,NA,NA,0.849286773
CSGALNACT2,Astrocytes,OCD,Wald ratio,1,1.353,4.37E-04,NA,NA,NA,0.037890388
DND1,Astrocytes,OCD,Wald ratio,1,0.68,4.41E-04,NA,NA,NA,0.000682997
CYSTM1,FPP_D11,OCD,Wald ratio,1,0.652,4.41E-04,NA,NA,NA,0.872052547
FANCG,OPCs / COPs,OCD,Wald ratio,1,1.43,4.42E-04,NA,NA,NA,0.000798432
CSGALNACT2,Oligodendrocytes,OCD,Wald ratio,1,1.154,4.45E-04,NA,NA,NA,0.859271647
FERMT3,Astrocytes,OCD,Wald ratio,1,1.811,4.50E-04,NA,NA,NA,0.000551174
KCTD18,Excitatory neurons,OCD,Wald ratio,1,0.66,4.55E-04,NA,NA,NA,0.000798013
CCDC12,Excitatory neurons,OCD,Wald ratio,1,0.379,4.60E-04,NA,NA,NA,0.000848315
MRAS,OPCs / COPs,OCD,Wald ratio,1,1.409,4.61E-04,NA,NA,NA,0.001025347
PIK3CA,Endothelial cells,OCD,Wald ratio,1,1.541,4.75E-04,NA,NA,NA,0.000519791
DPEP1,Epen1_D52,OCD,Wald ratio,1,0.852,4.75E-04,NA,NA,NA,0.865639814
CSGALNACT2,Microglia,OCD,Wald ratio,1,1.258,4.76E-04,NA,NA,NA,0.009842291
SLC39A10,Inhibitory neurons,OCD,Wald ratio,1,0.524,4.81E-04,NA,NA,NA,0.000725431
SLC39A10,Excitatory neurons,OCD,Wald ratio,1,0.609,4.81E-04,NA,NA,NA,0.001570677
SPATA24,Epen1_D52_ROT,OCD,Wald ratio,1,1.554,4.97E-04,NA,NA,NA,0.281861463
ANKRD35,Excitatory neurons,OCD,Wald ratio,1,0.558,5.02E-04,NA,NA,NA,0.000783589
MORC1,Pericytes,OCD,Wald ratio,1,0.744,5.16E-04,NA,NA,NA,0.000487834
BMP7,OPCs / COPs,OCD,Wald ratio,1,0.619,5.30E-04,NA,NA,NA,0.000446095
AC018697.1,Pericytes,OCD,Wald ratio,1,1.351,5.51E-04,NA,NA,NA,0.000642495
VPS13A,Endothelial cells,OCD,Wald ratio,1,0.779,5.63E-04,NA,NA,NA,0.000478598
MCM9,Oligodendrocytes,OCD,Wald ratio,1,0.764,5.68E-04,NA,NA,NA,0.167577255
FAM184A,Astrocytes,OCD,Wald ratio,1,1.494,5.68E-04,NA,NA,NA,0.00060388
CCDC92,Oligodendrocytes,OCD,Wald ratio,1,0.694,5.69E-04,NA,NA,NA,0.000815186
AC131157.1,Astrocytes,OCD,Wald ratio,1,1.566,5.71E-04,NA,NA,NA,0.000614028
SPATA24,Sert_D52,OCD,Wald ratio,1,1.492,5.71E-04,NA,NA,NA,0.762823412
CACNA1H,Excitatory neurons,OCD,Wald ratio,1,2.124,5.77E-04,NA,NA,NA,0.000613873
CDK8,Oligodendrocytes,OCD,Wald ratio,1,0.647,6.02E-04,NA,NA,NA,0.000415598
2-Sep,Excitatory neurons,OCD,Wald ratio,1,1.491,6.10E-04,NA,NA,NA,0.001867784
SPATA24,Epen1_D30,OCD,Wald ratio,1,1.258,6.14E-04,NA,NA,NA,0.444996338
DALRD3,FPP_D11,OCD,Wald ratio,1,1.407,6.20E-04,NA,NA,NA,0.065577797
LIG1,Excitatory neurons,OCD,Wald ratio,1,1.554,6.22E-04,NA,NA,NA,0.000461242
RNF123,Inhibitory neurons,OCD,Wald ratio,1,1.95,6.35E-04,NA,NA,NA,0.000550916
ZCCHC8,Astrocytes,OCD,Wald ratio,1,1.738,6.50E-04,NA,NA,NA,0.000393627
C6orf99,Sert_D52,OCD,Wald ratio,1,0.676,6.56E-04,NA,NA,NA,0.807803219
FAM186A,Excitatory neurons,OCD,Wald ratio,1,1.902,6.66E-04,NA,NA,NA,0.002087304
AP1B1,Endothelial cells,OCD,Wald ratio,1,1.316,6.78E-04,NA,NA,NA,0.000383833
SLC16A4,P_FPP_D11,OCD,Wald ratio,1,1.397,6.89E-04,NA,NA,NA,0.789551571
SQOR,Pericytes,OCD,Wald ratio,1,0.614,6.93E-04,NA,NA,NA,0.000469924
ZNF277,OPCs / COPs,OCD,Wald ratio,1,0.684,7.01E-04,NA,NA,NA,0.000504307
KMT2D,Pericytes,OCD,Wald ratio,1,0.759,7.17E-04,NA,NA,NA,0.000392918
GORAB,OPCs / COPs,OCD,Wald ratio,1,0.702,7.31E-04,NA,NA,NA,0.000551459
PSMC2,Inhibitory neurons,OCD,Wald ratio,1,1.846,7.45E-04,NA,NA,NA,0.000401148
ZFYVE26,Pericytes,OCD,Wald ratio,1,1.28,7.50E-04,NA,NA,NA,0.000487842
LRBA,Microglia,OCD,Wald ratio,1,0.533,7.55E-04,NA,NA,NA,0.000367905
RHOA,Endothelial cells,OCD,Wald ratio,1,1.627,7.56E-04,NA,NA,NA,0.00048091
TLK1,FPP_D11,OCD,Wald ratio,1,2.464,7.58E-04,NA,NA,NA,0.77921547
MERTK,Epen1_D52_ROT,OCD,Wald ratio,1,0.826,7.59E-04,NA,NA,NA,0.789008307
TMEM87B,FPP_D11,OCD,Wald ratio,1,1.683,7.59E-04,NA,NA,NA,0.144341331
MERTK,Epen1_D52,OCD,Wald ratio,1,0.794,7.59E-04,NA,NA,NA,0.788490281
FOXP2,Microglia,OCD,Wald ratio,1,1.376,7.66E-04,NA,NA,NA,0.00109173
SIL1,OPCs / COPs,OCD,Wald ratio,1,1.337,7.83E-04,NA,NA,NA,0.000518559
BRD8,OPCs / COPs,OCD,Wald ratio,1,1.557,7.83E-04,NA,NA,NA,0.000368722
AC004949.1,Pericytes,OCD,Wald ratio,1,0.793,7.86E-04,NA,NA,NA,0.000323535
ILKAP,OPCs / COPs,OCD,Wald ratio,1,1.496,8.03E-04,NA,NA,NA,0.000439392
PLEKHH3,Inhibitory neurons,OCD,Wald ratio,1,1.447,8.16E-04,NA,NA,NA,0.000332646
BBC3,Endothelial cells,OCD,Wald ratio,1,1.48,8.23E-04,NA,NA,NA,0.000378043
AL590683.1,OPCs / COPs,OCD,Wald ratio,1,1.176,8.26E-04,NA,NA,NA,0.028413749
C4orf45,Oligodendrocytes,OCD,Wald ratio,1,1.941,8.26E-04,NA,NA,NA,0.00032923
DDX56,Inhibitory neurons,OCD,Wald ratio,1,0.623,8.30E-04,NA,NA,NA,0.000332339
AP002373.1,Endothelial cells,OCD,Wald ratio,1,0.729,8.32E-04,NA,NA,NA,0.000472435
RPTOR,Astrocytes,OCD,Wald ratio,1,1.498,8.39E-04,NA,NA,NA,0.003999982
C17orf89,Sert_D52,OCD,Wald ratio,1,0.798,8.39E-04,NA,NA,NA,0.75708129
C17orf89,DA_D52_ROT,OCD,Wald ratio,1,0.822,8.39E-04,NA,NA,NA,0.758632387
FBXO6,Oligodendrocytes,OCD,Wald ratio,1,2.117,8.46E-04,NA,NA,NA,0.00040871
TRRAP,Endothelial cells,OCD,Wald ratio,1,1.909,8.46E-04,NA,NA,NA,0.000461445
C3orf18,Astrocytes,OCD,Wald ratio,1,0.665,8.58E-04,NA,NA,NA,0.000585943
LAMTOR5-AS1,Epen1_D30,OCD,Wald ratio,1,0.8,8.58E-04,NA,NA,NA,0.695156918
SLC16A4,FPP_D11,OCD,Wald ratio,1,1.274,8.58E-04,NA,NA,NA,0.750045882
