Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
GEN1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.961,5.16E-02,NA,NA,NA,0.013213485
VPS36,Stem-cell-iPSC,ALZ,Wald ratio,1,1.078,5.18E-02,NA,NA,NA,0.000623012
FDXR,Stem-cell-iPSC,ALZ,Wald ratio,1,1.039,5.29E-02,NA,NA,NA,0.027750911
NUDT19,Stem-cell-iPSC,ALZ,Wald ratio,1,1.038,5.29E-02,NA,NA,NA,0.005787692
BST2,Stem-cell-iPSC,ALZ,Wald ratio,1,0.938,5.52E-02,NA,NA,NA,0.012441742
SUCLA2,Stem-cell-iPSC,ALZ,Wald ratio,1,0.964,5.57E-02,NA,NA,NA,0.037610681
CD40,Stem-cell-iPSC,ALZ,Wald ratio,1,0.972,5.84E-02,NA,NA,NA,0.027510399
TLDC1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.039,6.39E-02,NA,NA,NA,0.001532928
UGDH,Stem-cell-iPSC,ALZ,Wald ratio,1,1.053,6.47E-02,NA,NA,NA,0.027955648
APOBEC3B,Stem-cell-iPSC,ALZ,Wald ratio,1,1.047,6.74E-02,NA,NA,NA,0.007955121
GSTP1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.095,7.03E-02,NA,NA,NA,0.001647529
EPHX2,Stem-cell-iPSC,ALZ,Wald ratio,1,0.975,7.61E-02,NA,NA,NA,0.031671463
ZRANB3,Stem-cell-iPSC,ALZ,Wald ratio,1,1.04,7.73E-02,NA,NA,NA,0.000730921
TBCE,Stem-cell-iPSC,ALZ,Wald ratio,1,0.949,8.26E-02,NA,NA,NA,0.021999827
TRIM44,Stem-cell-iPSC,ALZ,Wald ratio,1,0.975,8.36E-02,NA,NA,NA,1.39E-05
CALB1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.959,8.43E-02,NA,NA,NA,0.018623967
ATP1B1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.044,8.46E-02,NA,NA,NA,0.010743243
CHMP1A,Stem-cell-iPSC,ALZ,Wald ratio,1,1.039,9.12E-02,NA,NA,NA,0.005294582
RAB33B,Stem-cell-iPSC,ALZ,Wald ratio,1,0.97,9.68E-02,NA,NA,NA,0.021628398
SCRN2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.032,1.02E-01,NA,NA,NA,0.019053039
HDDC3,Stem-cell-iPSC,ALZ,Wald ratio,1,1.032,1.02E-01,NA,NA,NA,0.010520106
CENPV,Stem-cell-iPSC,ALZ,Wald ratio,1,1.016,1.04E-01,NA,NA,NA,0.01872578
ASL,Stem-cell-iPSC,ALZ,Wald ratio,1,0.95,1.05E-01,NA,NA,NA,0.018205723
GAA,Stem-cell-iPSC,ALZ,Wald ratio,1,0.971,1.09E-01,NA,NA,NA,0.017862531
SLC38A9,Stem-cell-iPSC,ALZ,Wald ratio,1,0.964,1.10E-01,NA,NA,NA,0.009465022
GFPT2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.035,1.11E-01,NA,NA,NA,0.017017269
KIAA1211,Stem-cell-iPSC,ALZ,Wald ratio,1,0.974,1.13E-01,NA,NA,NA,0.018053853
IMPA1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.973,1.14E-01,NA,NA,NA,0.018193434
DDX55,Stem-cell-iPSC,ALZ,Wald ratio,1,1.033,1.18E-01,NA,NA,NA,0.018216666
FAM160A1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.968,1.19E-01,NA,NA,NA,0.015036282
ETFDH,Stem-cell-iPSC,ALZ,Wald ratio,1,1.026,1.21E-01,NA,NA,NA,0.00808031
LRPAP1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.978,1.21E-01,NA,NA,NA,0.016281277
C9orf89,Stem-cell-iPSC,ALZ,Wald ratio,1,1.037,1.23E-01,NA,NA,NA,0.010475837
UBA6,Stem-cell-iPSC,ALZ,Wald ratio,1,1.056,1.26E-01,NA,NA,NA,0.019170837
IFITM3,Stem-cell-iPSC,ALZ,Wald ratio,1,1.024,1.27E-01,NA,NA,NA,0.017263245
ACTN3,Stem-cell-iPSC,ALZ,Wald ratio,1,1.015,1.30E-01,NA,NA,NA,0.015298935
MIPEP,Stem-cell-iPSC,ALZ,Wald ratio,1,0.962,1.31E-01,NA,NA,NA,0.004097622
WDR25,Stem-cell-iPSC,ALZ,Wald ratio,1,0.952,1.33E-01,NA,NA,NA,5.53E-05
GGPS1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.94,1.34E-01,NA,NA,NA,0.000890028
PRODH,Stem-cell-iPSC,ALZ,Wald ratio,1,1.032,1.35E-01,NA,NA,NA,0.018949947
NUDT2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.029,1.35E-01,NA,NA,NA,0.021988807
COIL,Stem-cell-iPSC,ALZ,Wald ratio,1,1.045,1.37E-01,NA,NA,NA,0.002370802
CPPED1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.046,1.38E-01,NA,NA,NA,0.008150882
SELENBP1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.046,1.39E-01,NA,NA,NA,0.011545275
AIMP2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.014,1.39E-01,NA,NA,NA,0.017356464
PSMB7,Stem-cell-iPSC,ALZ,Wald ratio,1,0.95,1.39E-01,NA,NA,NA,0.035095042
WASL,Stem-cell-iPSC,ALZ,Wald ratio,1,1.031,1.42E-01,NA,NA,NA,0.014438468
TMEM143,Stem-cell-iPSC,ALZ,Wald ratio,1,0.966,1.42E-01,NA,NA,NA,0.000200824
ITM2C,Stem-cell-iPSC,ALZ,Wald ratio,1,0.961,1.43E-01,NA,NA,NA,0.001285328
CTSV,Stem-cell-iPSC,ALZ,Wald ratio,1,1.041,1.49E-01,NA,NA,NA,0.000520725
ATXN2L,Stem-cell-iPSC,ALZ,Wald ratio,1,1.024,1.58E-01,NA,NA,NA,0.0075303
HMGB1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.958,1.59E-01,NA,NA,NA,0.000103229
CHTF18,Stem-cell-iPSC,ALZ,Wald ratio,1,1.02,1.63E-01,NA,NA,NA,0.017948473
NUDCD3,Stem-cell-iPSC,ALZ,Wald ratio,1,0.961,1.63E-01,NA,NA,NA,0.009560115
GFM1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.94,1.63E-01,NA,NA,NA,0.003481587
MPV17L,Stem-cell-iPSC,ALZ,Wald ratio,1,0.964,1.75E-01,NA,NA,NA,0.000166865
ARID3B,Stem-cell-iPSC,ALZ,Wald ratio,1,0.978,1.75E-01,NA,NA,NA,0.018258061
ARFGEF1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.05,1.75E-01,NA,NA,NA,0.000166615
ITPA,Stem-cell-iPSC,ALZ,Wald ratio,1,0.982,1.76E-01,NA,NA,NA,0.016245609
TRIM68,Stem-cell-iPSC,ALZ,Wald ratio,1,1.028,1.79E-01,NA,NA,NA,0.000122736
IMPA2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.055,1.82E-01,NA,NA,NA,0.00122991
ETHE1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.019,1.84E-01,NA,NA,NA,0.015113798
LEPREL2,Stem-cell-iPSC,ALZ,Wald ratio,1,0.982,1.86E-01,NA,NA,NA,0.000110438
MON2,Stem-cell-iPSC,ALZ,Wald ratio,1,0.972,1.95E-01,NA,NA,NA,0.010900932
IMMT,Stem-cell-iPSC,ALZ,Wald ratio,1,1.025,1.99E-01,NA,NA,NA,0.011039569
SYDE1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.028,1.99E-01,NA,NA,NA,0.000373057
RNPEP,Stem-cell-iPSC,ALZ,Wald ratio,1,0.947,2.05E-01,NA,NA,NA,0.000879648
UQCR10,Stem-cell-iPSC,ALZ,Wald ratio,1,1.035,2.05E-01,NA,NA,NA,0.022186046
PDCD6IP,Stem-cell-iPSC,ALZ,Wald ratio,1,0.979,2.06E-01,NA,NA,NA,0.012026577
CLIC4,Stem-cell-iPSC,ALZ,Wald ratio,1,0.96,2.07E-01,NA,NA,NA,0.001617854
PROSC,Stem-cell-iPSC,ALZ,Wald ratio,1,0.95,2.09E-01,NA,NA,NA,0.002090368
ACO1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.958,2.09E-01,NA,NA,NA,0.00025268
NAGA,Stem-cell-iPSC,ALZ,Wald ratio,1,0.958,2.14E-01,NA,NA,NA,0.001537292
KDR,Stem-cell-iPSC,ALZ,Wald ratio,1,1.034,2.18E-01,NA,NA,NA,0.000945374
TMEM230,Stem-cell-iPSC,ALZ,Wald ratio,1,0.976,2.18E-01,NA,NA,NA,0.010434606
YTHDC2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.018,2.18E-01,NA,NA,NA,0.01132299
DHRS7,Stem-cell-iPSC,ALZ,Wald ratio,1,0.924,2.23E-01,NA,NA,NA,0.000201853
SUPT5H,Stem-cell-iPSC,ALZ,Wald ratio,1,1.048,2.24E-01,NA,NA,NA,0.000119891
PLCB3,Stem-cell-iPSC,ALZ,Wald ratio,1,0.966,2.32E-01,NA,NA,NA,0.000238283
DDX51,Stem-cell-iPSC,ALZ,Wald ratio,1,0.971,2.32E-01,NA,NA,NA,0.010988204
OXNAD1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.024,2.32E-01,NA,NA,NA,0.003629786
SLC27A1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.968,2.34E-01,NA,NA,NA,0.007663507
BRD3,Stem-cell-iPSC,ALZ,Wald ratio,1,1.028,2.37E-01,NA,NA,NA,0.001478572
HDHD2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.034,2.40E-01,NA,NA,NA,0.000279293
KHK,Stem-cell-iPSC,ALZ,Wald ratio,1,0.98,2.44E-01,NA,NA,NA,0.007121215
WRN,Stem-cell-iPSC,ALZ,Wald ratio,1,0.981,2.46E-01,NA,NA,NA,0.002906454
C7orf50,Stem-cell-iPSC,ALZ,Wald ratio,1,0.971,2.47E-01,NA,NA,NA,0.020466714
NMRAL1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.982,2.53E-01,NA,NA,NA,0.014235374
ZNRF1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.968,2.54E-01,NA,NA,NA,0.000332916
LYPLAL1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.978,2.54E-01,NA,NA,NA,0.000107271
RAB5A,Stem-cell-iPSC,ALZ,Wald ratio,1,0.974,2.54E-01,NA,NA,NA,0.004578754
CD3EAP,Stem-cell-iPSC,ALZ,Wald ratio,1,1.026,2.55E-01,NA,NA,NA,0.007647886
TXN,Stem-cell-iPSC,ALZ,Wald ratio,1,1.029,2.56E-01,NA,NA,NA,0.013444052
ATG3,Stem-cell-iPSC,ALZ,Wald ratio,1,0.951,2.58E-01,NA,NA,NA,0.000254348
LCLAT1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.029,2.59E-01,NA,NA,NA,0.001633584
NT5DC3,Stem-cell-iPSC,ALZ,Wald ratio,1,0.981,2.60E-01,NA,NA,NA,0.000442313
ACADS,Stem-cell-iPSC,ALZ,Wald ratio,1,0.975,2.61E-01,NA,NA,NA,0.003734456
S100A13,Stem-cell-iPSC,ALZ,Wald ratio,1,1.025,2.64E-01,NA,NA,NA,0.009485247
VWA5A,Stem-cell-iPSC,ALZ,Wald ratio,1,1.023,2.64E-01,NA,NA,NA,0.009343491
PPIL3,Stem-cell-iPSC,ALZ,Wald ratio,1,1.01,2.67E-01,NA,NA,NA,0.010767043
MGST3,Stem-cell-iPSC,ALZ,Wald ratio,1,0.973,2.67E-01,NA,NA,NA,0.003952427
CENPU,Stem-cell-iPSC,ALZ,Wald ratio,1,0.984,2.70E-01,NA,NA,NA,0.00961985
LRRC40,Stem-cell-iPSC,ALZ,Wald ratio,1,1.044,2.73E-01,NA,NA,NA,0.000597401
ACSF3,Stem-cell-iPSC,ALZ,Wald ratio,1,0.974,2.74E-01,NA,NA,NA,0.004418537
CECR1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.014,2.76E-01,NA,NA,NA,0.007341887
MCAT,Stem-cell-iPSC,ALZ,Wald ratio,1,1.019,2.77E-01,NA,NA,NA,0.009258894
THUMPD1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.025,2.79E-01,NA,NA,NA,0.012656395
LIMCH1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.981,2.80E-01,NA,NA,NA,2.50E-05
MAVS,Stem-cell-iPSC,ALZ,Wald ratio,1,0.978,2.89E-01,NA,NA,NA,0.007347276
CYB5R2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.029,2.90E-01,NA,NA,NA,0.008172213
GATM,Stem-cell-iPSC,ALZ,Wald ratio,1,0.978,2.91E-01,NA,NA,NA,0.001404846
TP53I3,Stem-cell-iPSC,ALZ,Wald ratio,1,0.973,2.92E-01,NA,NA,NA,0.002545001
PRMT7,Stem-cell-iPSC,ALZ,Wald ratio,1,1.018,2.92E-01,NA,NA,NA,0.012003617
POGLUT1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.017,2.94E-01,NA,NA,NA,0.008578798
WWC2,Stem-cell-iPSC,ALZ,Wald ratio,1,0.975,2.94E-01,NA,NA,NA,0.000604183
PTAR1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.033,2.95E-01,NA,NA,NA,0.000886968
PGM2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.029,2.96E-01,NA,NA,NA,0.009285649
AP5M1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.977,2.98E-01,NA,NA,NA,0.000740558
TBC1D15,Stem-cell-iPSC,ALZ,Wald ratio,1,1.036,3.00E-01,NA,NA,NA,0.000704291
MAK16,Stem-cell-iPSC,ALZ,Wald ratio,1,1.034,3.02E-01,NA,NA,NA,0.006685696
CPT2,Stem-cell-iPSC,ALZ,Wald ratio,1,0.982,3.13E-01,NA,NA,NA,0.010046537
APIP,Stem-cell-iPSC,ALZ,Wald ratio,1,0.987,3.17E-01,NA,NA,NA,0.008477758
MANBA,Stem-cell-iPSC,ALZ,Wald ratio,1,1.014,3.17E-01,NA,NA,NA,0.008476428
SHMT1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.98,3.27E-01,NA,NA,NA,0.008315813
PYGL,Stem-cell-iPSC,ALZ,Wald ratio,1,1.039,3.30E-01,NA,NA,NA,0.004395018
MCOLN2,Stem-cell-iPSC,ALZ,Wald ratio,1,0.986,3.31E-01,NA,NA,NA,2.41E-05
SRA1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.035,3.31E-01,NA,NA,NA,0.001672178
CKAP4,Stem-cell-iPSC,ALZ,Wald ratio,1,1.031,3.31E-01,NA,NA,NA,0.000567441
GALNT3,Stem-cell-iPSC,ALZ,Wald ratio,1,0.985,3.37E-01,NA,NA,NA,0.007684648
PFAS,Stem-cell-iPSC,ALZ,Wald ratio,1,1.032,3.39E-01,NA,NA,NA,0.008357879
C14orf159,Stem-cell-iPSC,ALZ,Wald ratio,1,0.992,3.42E-01,NA,NA,NA,0.007852271
EI24,Stem-cell-iPSC,ALZ,Wald ratio,1,1.019,3.43E-01,NA,NA,NA,0.000976528
NUF2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.028,3.46E-01,NA,NA,NA,0.005051091
NSUN2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.025,3.51E-01,NA,NA,NA,0.006014128
VAMP4,Stem-cell-iPSC,ALZ,Wald ratio,1,0.983,3.53E-01,NA,NA,NA,0.000581369
ALDH7A1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.98,3.56E-01,NA,NA,NA,0.006694822
CPNE1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.99,3.57E-01,NA,NA,NA,0.012455179
CHMP2B,Stem-cell-iPSC,ALZ,Wald ratio,1,1.028,3.59E-01,NA,NA,NA,0.001539035
AACS,Stem-cell-iPSC,ALZ,Wald ratio,1,0.971,3.59E-01,NA,NA,NA,0.001941048
FHL3,Stem-cell-iPSC,ALZ,Wald ratio,1,1.021,3.59E-01,NA,NA,NA,0.007938048
FN3K,Stem-cell-iPSC,ALZ,Wald ratio,1,1.048,3.61E-01,NA,NA,NA,0.001435249
PECR,Stem-cell-iPSC,ALZ,Wald ratio,1,0.976,3.66E-01,NA,NA,NA,9.74E-05
OXSR1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.024,3.71E-01,NA,NA,NA,0.003216629
BBS4,Stem-cell-iPSC,ALZ,Wald ratio,1,1.022,3.72E-01,NA,NA,NA,0.003851992
MAPK3,Stem-cell-iPSC,ALZ,Wald ratio,1,0.985,3.76E-01,NA,NA,NA,0.007692884
GCDH,Stem-cell-iPSC,ALZ,Wald ratio,1,0.986,3.78E-01,NA,NA,NA,0.007350589
APOL2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.024,3.82E-01,NA,NA,NA,0.000499571
C4orf27,Stem-cell-iPSC,ALZ,Wald ratio,1,0.987,3.86E-01,NA,NA,NA,0.009652038
DNAJC15,Stem-cell-iPSC,ALZ,Wald ratio,1,1.01,3.89E-01,NA,NA,NA,0.008236638
GOSR1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.978,3.94E-01,NA,NA,NA,0.001084674
PPP2R4,Stem-cell-iPSC,ALZ,Wald ratio,1,0.98,3.98E-01,NA,NA,NA,0.013164696
ANK1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.982,4.02E-01,NA,NA,NA,0.000740327
TGFB1I1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.984,4.03E-01,NA,NA,NA,0.006039641
GSTT1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.017,4.07E-01,NA,NA,NA,0.010628344
MLH1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.023,4.07E-01,NA,NA,NA,0.000275498
SUN1,Stem-cell-iPSC,ALZ,Wald ratio,1,0.958,4.09E-01,NA,NA,NA,0.000324751
PPAP2C,Stem-cell-iPSC,ALZ,Wald ratio,1,1.019,4.10E-01,NA,NA,NA,0.000422667
TRIM5,Stem-cell-iPSC,ALZ,Wald ratio,1,0.982,4.10E-01,NA,NA,NA,3.80E-05
FDPS,Stem-cell-iPSC,ALZ,Wald ratio,1,1.016,4.11E-01,NA,NA,NA,0.007188622
IAH1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.012,4.12E-01,NA,NA,NA,0.008318601
ORMDL3,Stem-cell-iPSC,ALZ,Wald ratio,1,0.984,4.13E-01,NA,NA,NA,5.26E-05
COPG2,Stem-cell-iPSC,ALZ,Wald ratio,1,1.023,4.14E-01,NA,NA,NA,0.000677409
SRR,Stem-cell-iPSC,ALZ,Wald ratio,1,0.986,4.20E-01,NA,NA,NA,0.006654877
MAP2K2,Stem-cell-iPSC,ALZ,Wald ratio,1,0.971,4.22E-01,NA,NA,NA,0.002121199
KCTD14,Stem-cell-iPSC,ALZ,Wald ratio,1,1.028,4.22E-01,NA,NA,NA,0.004910119
SLC1A5,Stem-cell-iPSC,ALZ,Wald ratio,1,1.025,4.24E-01,NA,NA,NA,0.001909866
NUP50,Stem-cell-iPSC,ALZ,Wald ratio,1,1.019,4.24E-01,NA,NA,NA,0.002504787
HYOU1,Stem-cell-iPSC,ALZ,Wald ratio,1,1.024,4.27E-01,NA,NA,NA,0.007283577
DIP2B,Stem-cell-iPSC,ALZ,Wald ratio,1,1.013,4.29E-01,NA,NA,NA,0.00744535
HIBCH,Stem-cell-iPSC,ALZ,Wald ratio,1,1.013,4.31E-01,NA,NA,NA,0.006688757
