Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
ZNF45,Excitatory neurons,ALZ,Wald ratio,1,0.636,1.10E-27,NA,NA,NA,0.104596296
PICALM,Microglia,ALZ,Wald ratio,1,0.787,1.07E-24,NA,NA,NA,0.999852622
CR1,Pericytes,ALZ,Wald ratio,1,1.232,1.43E-24,NA,NA,NA,0.091042265
VASP,Microglia,ALZ,Wald ratio,1,0.569,2.41E-24,NA,NA,NA,0.090254302
AMMECR1L,Microglia,ALZ,Wald ratio,1,0.722,3.08E-23,NA,NA,NA,0.088438734
ZNF225,OPCs / COPs,ALZ,Wald ratio,1,0.685,3.13E-22,NA,NA,NA,0.09090307
NECTIN2,Microglia,ALZ,Wald ratio,1,2.197,1.90E-21,NA,NA,NA,0.083512262
CR1,Oligodendrocytes,ALZ,Wald ratio,1,1.135,3.54E-21,NA,NA,NA,0.999972612
ERCC3,Endothelial cells,ALZ,Wald ratio,1,0.791,2.46E-19,NA,NA,NA,0.091300361
PPP1R13L,Endothelial cells,ALZ,Wald ratio,1,0.7,8.01E-19,NA,NA,NA,0.087692732
EXOC3L2,OPCs / COPs,ALZ,Wald ratio,1,1.886,1.35E-18,NA,NA,NA,0.089323259
DMPK,Oligodendrocytes,ALZ,Wald ratio,1,0.757,6.05E-18,NA,NA,NA,0.13811903
AC011481.1,OPCs / COPs,ALZ,Wald ratio,1,1.723,9.84E-18,NA,NA,NA,0.106661142
ZNF112,Astrocytes,ALZ,Wald ratio,1,1.403,5.35E-17,NA,NA,NA,0.088760155
ERCC2,OPCs / COPs,ALZ,Wald ratio,1,1.342,1.09E-16,NA,NA,NA,0.100054646
AC006213.1,Pericytes,ALZ,Wald ratio,1,1.287,1.50E-16,NA,NA,NA,0.090827454
BIN1,Sert_D52,ALZ,Wald ratio,1,1.337,3.11E-16,NA,NA,NA,0.999999523
BIN1,Sert_D30,ALZ,Wald ratio,1,1.276,3.11E-16,NA,NA,NA,0.999999939
DMWD,Excitatory neurons,ALZ,Wald ratio,1,1.772,2.73E-15,NA,NA,NA,0.090061231
MAPKAPK2,Endothelial cells,ALZ,Wald ratio,1,0.599,2.88E-15,NA,NA,NA,0.090767218
CR1L,Excitatory neurons,ALZ,Wald ratio,1,1.588,2.88E-15,NA,NA,NA,0.088206857
ZNF234,Inhibitory neurons,ALZ,Wald ratio,1,0.756,3.57E-15,NA,NA,NA,0.112165881
GPR17,OPCs / COPs,ALZ,Wald ratio,1,1.498,5.00E-15,NA,NA,NA,0.09065954
GYPC,Microglia,ALZ,Wald ratio,1,0.673,5.00E-15,NA,NA,NA,0.090057491
AC011481.2,Excitatory neurons,ALZ,Wald ratio,1,0.637,7.07E-15,NA,NA,NA,0.088527036
ZNF227,Microglia,ALZ,Wald ratio,1,0.742,1.19E-14,NA,NA,NA,0.090744713
EXOC3L2,Astrocytes,ALZ,Wald ratio,1,0.648,1.36E-14,NA,NA,NA,0.090470724
RIN3,Microglia,ALZ,Wald ratio,1,0.824,3.73E-14,NA,NA,NA,0.997761063
BIN1,Epen1_D30,ALZ,Wald ratio,1,1.174,4.25E-14,NA,NA,NA,0.99958062
BIN1,P_FPP_D11,ALZ,Wald ratio,1,1.202,4.25E-14,NA,NA,NA,0.999998679
BIN1,Sert_D52_ROT,ALZ,Wald ratio,1,1.255,4.25E-14,NA,NA,NA,0.999999995
ZNF235,Astrocytes,ALZ,Wald ratio,1,1.383,4.82E-14,NA,NA,NA,0.090962708
ZNF233,Astrocytes,ALZ,Wald ratio,1,1.413,5.34E-14,NA,NA,NA,0.087250418
BIN1,FPP_D11,ALZ,Wald ratio,1,1.179,5.52E-14,NA,NA,NA,1
RELB,Astrocytes,ALZ,Wald ratio,1,1.305,9.53E-14,NA,NA,NA,0.09129416
CEACAM19,Astrocytes,ALZ,Wald ratio,1,1.456,1.06E-13,NA,NA,NA,0.116000412
BIN1,FPP_D30,ALZ,Wald ratio,1,1.267,1.32E-13,NA,NA,NA,0.999993783
BIN1,Astro_D52,ALZ,Wald ratio,1,1.177,1.32E-13,NA,NA,NA,0.999988556
VASP,Oligodendrocytes,ALZ,Wald ratio,1,0.615,1.61E-13,NA,NA,NA,0.086823899
PATL1,Excitatory neurons,ALZ,Wald ratio,1,1.407,9.71E-13,NA,NA,NA,0.087551932
HARBI1,Astrocytes,ALZ,Wald ratio,1,0.761,3.17E-12,NA,NA,NA,0.098863038
ERCC2,Endothelial cells,ALZ,Wald ratio,1,1.176,3.60E-12,NA,NA,NA,0.089828445
MS4A6E,Epen1_D30,ALZ,Wald ratio,1,1.17,4.04E-12,NA,NA,NA,0.999959808
AC011481.1,Oligodendrocytes,ALZ,Wald ratio,1,1.607,6.20E-12,NA,NA,NA,0.086946531
AC006213.3,Pericytes,ALZ,Wald ratio,1,0.815,6.20E-12,NA,NA,NA,0.089016887
PPM1N,Astrocytes,ALZ,Wald ratio,1,0.66,7.30E-12,NA,NA,NA,0.089961084
ZNF226,Astrocytes,ALZ,Wald ratio,1,0.712,8.15E-12,NA,NA,NA,0.089969846
CCDC61,OPCs / COPs,ALZ,Wald ratio,1,0.752,8.39E-12,NA,NA,NA,0.090452923
APC2,Inhibitory neurons,ALZ,Wald ratio,1,1.358,5.18E-11,NA,NA,NA,0.088376913
CASS4,Microglia,ALZ,Wald ratio,1,0.757,9.55E-11,NA,NA,NA,0.186390547
ZNF284,Endothelial cells,ALZ,Wald ratio,1,1.252,1.16E-10,NA,NA,NA,0.090507744
BIN1,Astro_D52_ROT,ALZ,Wald ratio,1,1.165,1.52E-10,NA,NA,NA,0.999945998
C1QTNF4,Excitatory neurons,ALZ,Wald ratio,1,1.904,1.57E-10,NA,NA,NA,0.07373484
PVR,Astrocytes,ALZ,Wald ratio,1,0.804,2.15E-10,NA,NA,NA,0.125031829
KLC3,Inhibitory neurons,ALZ,Wald ratio,1,1.293,2.15E-10,NA,NA,NA,0.089744795
MTCH2,FPP_D11,ALZ,Wald ratio,1,1.377,2.66E-10,NA,NA,NA,0.999993265
MTCH2,DA_D30,ALZ,Wald ratio,1,1.549,2.66E-10,NA,NA,NA,0.999736955
ZNF234,OPCs / COPs,ALZ,Wald ratio,1,1.336,2.83E-10,NA,NA,NA,0.089967442
PVR,Pericytes,ALZ,Wald ratio,1,1.563,3.04E-10,NA,NA,NA,0.090385952
ZNF180,Microglia,ALZ,Wald ratio,1,0.663,3.04E-10,NA,NA,NA,0.093901172
USP6NL,Microglia,ALZ,Wald ratio,1,1.277,3.15E-10,NA,NA,NA,0.740372582
C1QTNF4,DA_D52_ROT,ALZ,Wald ratio,1,1.31,3.86E-10,NA,NA,NA,0.999999215
MTCH2,DA_D52_ROT,ALZ,Wald ratio,1,1.149,4.71E-10,NA,NA,NA,0.999994307
BCL3,Excitatory neurons,ALZ,Wald ratio,1,0.803,5.95E-10,NA,NA,NA,0.106609626
MTCH2,DA_D52,ALZ,Wald ratio,1,1.181,6.70E-10,NA,NA,NA,0.999998923
CEACAM19,Excitatory neurons,ALZ,Wald ratio,1,1.517,7.35E-10,NA,NA,NA,0.089482658
MTCH2,P_FPP_D11,ALZ,Wald ratio,1,1.32,9.63E-10,NA,NA,NA,0.999998466
MTCH2,FPP_D30,ALZ,Wald ratio,1,1.539,1.21E-09,NA,NA,NA,0.996951691
MARK4,Pericytes,ALZ,Wald ratio,1,0.747,1.23E-09,NA,NA,NA,0.090641246
AL512631.1,Microglia,ALZ,Wald ratio,1,1.221,1.36E-09,NA,NA,NA,0.088290253
SYMPK,Endothelial cells,ALZ,Wald ratio,1,0.841,1.39E-09,NA,NA,NA,0.090226532
CD2AP,Excitatory neurons,ALZ,Wald ratio,1,1.351,1.67E-09,NA,NA,NA,0.142244053
APOE,FPP_D11,ALZ,Wald ratio,1,1.443,1.68E-09,NA,NA,NA,0.999040127
APOE,P_FPP_D11,ALZ,Wald ratio,1,1.418,1.68E-09,NA,NA,NA,0.991368305
MAPKAPK2,Astrocytes,ALZ,Wald ratio,1,0.653,2.28E-09,NA,NA,NA,0.090422158
SLC39A13,Excitatory neurons,ALZ,Wald ratio,1,0.585,2.84E-09,NA,NA,NA,0.075588565
MTCH2,OPCs / COPs,ALZ,Wald ratio,1,1.208,3.16E-09,NA,NA,NA,0.864249454
MTCH2,Oligodendrocytes,ALZ,Wald ratio,1,1.267,3.16E-09,NA,NA,NA,0.5124106
DDB2,Endothelial cells,ALZ,Wald ratio,1,0.833,3.37E-09,NA,NA,NA,0.091736083
MARK4,Excitatory neurons,ALZ,Wald ratio,1,0.586,3.85E-09,NA,NA,NA,0.086546163
UGGT1,Microglia,ALZ,Wald ratio,1,1.235,5.31E-09,NA,NA,NA,0.109656567
ERCC2,Epen1_D52,ALZ,Wald ratio,1,0.756,5.33E-09,NA,NA,NA,0.999655277
AC012508.2,OPCs / COPs,ALZ,Wald ratio,1,0.839,5.95E-09,NA,NA,NA,0.272495118
AL355353.1,Excitatory neurons,ALZ,Wald ratio,1,0.843,8.13E-09,NA,NA,NA,0.999746161
PVR,DA_D52,ALZ,Wald ratio,1,1.188,9.57E-09,NA,NA,NA,0.999677207
ZNF225,Endothelial cells,ALZ,Wald ratio,1,1.188,1.15E-08,NA,NA,NA,0.090162871
MYO7B,Astrocytes,ALZ,Wald ratio,1,1.313,1.18E-08,NA,NA,NA,0.085308298
GEMIN7,P_FPP_D11,ALZ,Wald ratio,1,0.83,2.19E-08,NA,NA,NA,0.999966686
GEMIN7,DA_D52_ROT,ALZ,Wald ratio,1,0.897,2.19E-08,NA,NA,NA,0.999966687
GEMIN7,FPP_D11,ALZ,Wald ratio,1,0.855,2.19E-08,NA,NA,NA,0.999966687
GEMIN7,Sert_D30,ALZ,Wald ratio,1,0.836,2.19E-08,NA,NA,NA,0.99996093
GEMIN7,DA_D30,ALZ,Wald ratio,1,0.857,2.19E-08,NA,NA,NA,0.999966687
GEMIN7,DA_D52,ALZ,Wald ratio,1,0.895,2.19E-08,NA,NA,NA,0.999966687
GEMIN7,Sert_D52,ALZ,Wald ratio,1,0.911,2.19E-08,NA,NA,NA,0.999966687
GEMIN7,FPP_D30,ALZ,Wald ratio,1,0.843,2.19E-08,NA,NA,NA,0.999950294
GEMIN7,Sert_D52_ROT,ALZ,Wald ratio,1,0.9,2.19E-08,NA,NA,NA,0.999966687
GEMIN7,Epen1_D52,ALZ,Wald ratio,1,0.844,2.19E-08,NA,NA,NA,0.999963364
ME3,Endothelial cells,ALZ,Wald ratio,1,0.86,2.33E-08,NA,NA,NA,0.123343427
MTCH2,Sert_D52_ROT,ALZ,Wald ratio,1,1.334,2.56E-08,NA,NA,NA,0.999796687
C1QTNF4,DA_D52,ALZ,Wald ratio,1,1.427,5.18E-08,NA,NA,NA,0.99994847
ZNF284,Microglia,ALZ,Wald ratio,1,1.199,5.68E-08,NA,NA,NA,0.085420471
TRAPPC6A,Excitatory neurons,ALZ,Wald ratio,1,1.554,6.61E-08,NA,NA,NA,0.085405929
VASP,Excitatory neurons,ALZ,Wald ratio,1,1.239,7.87E-08,NA,NA,NA,0.091193595
ZYX,Microglia,ALZ,Wald ratio,1,0.798,8.52E-08,NA,NA,NA,0.135461069
LRRC37A2,Excitatory neurons,ALZ,Wald ratio,1,0.942,9.93E-08,NA,NA,NA,0.999883957
PPP1R13L,Microglia,ALZ,Wald ratio,1,0.797,1.06E-07,NA,NA,NA,0.076836106
NKPD1,Inhibitory neurons,ALZ,Wald ratio,1,1.334,1.88E-07,NA,NA,NA,0.06966806
MTRNR2L6,Endothelial cells,ALZ,Wald ratio,1,1.167,1.99E-07,NA,NA,NA,0.075054185
MTCH2,Microglia,ALZ,Wald ratio,1,1.282,2.44E-07,NA,NA,NA,0.070379221
ARL17B,Excitatory neurons,ALZ,Wald ratio,1,0.959,2.63E-07,NA,NA,NA,0.999710087
ARL17B,Endothelial cells,ALZ,Wald ratio,1,0.949,2.63E-07,NA,NA,NA,0.997295629
KANSL1,Inhibitory neurons,ALZ,Wald ratio,1,0.948,2.63E-07,NA,NA,NA,0.999710073
LRRC37A2,Microglia,ALZ,Wald ratio,1,0.934,3.48E-07,NA,NA,NA,0.999614279
CRHR1,Epen1_D52,ALZ,Wald ratio,1,1.091,4.12E-07,NA,NA,NA,0.999547201
LRRC37A2,Endothelial cells,ALZ,Wald ratio,1,0.932,4.66E-07,NA,NA,NA,0.98487387
LRRC37A2,OPCs / COPs,ALZ,Wald ratio,1,0.936,4.67E-07,NA,NA,NA,0.999492314
AC012184.2,Astrocytes,ALZ,Wald ratio,1,0.832,4.89E-07,NA,NA,NA,0.069787601
LRRC37A,Astrocytes,ALZ,Wald ratio,1,0.91,4.94E-07,NA,NA,NA,0.999501634
LRRC37A,Oligodendrocytes,ALZ,Wald ratio,1,0.879,4.94E-07,NA,NA,NA,0.973786005
LRRC37A2,Astrocytes,ALZ,Wald ratio,1,0.948,5.07E-07,NA,NA,NA,0.999447363
C1QTNF4,FPP_D30,ALZ,Wald ratio,1,1.158,5.21E-07,NA,NA,NA,0.99912557
LRRC37A2,Inhibitory neurons,ALZ,Wald ratio,1,0.939,5.50E-07,NA,NA,NA,0.999398871
PVR,Oligodendrocytes,ALZ,Wald ratio,1,0.833,5.52E-07,NA,NA,NA,0.059950681
CRHR1,Epen1_D52_ROT,ALZ,Wald ratio,1,1.082,5.98E-07,NA,NA,NA,0.999345813
NUP160,Astrocytes,ALZ,Wald ratio,1,1.268,6.04E-07,NA,NA,NA,0.052941736
LINC02210-CRHR1,Oligodendrocytes,ALZ,Wald ratio,1,0.934,6.22E-07,NA,NA,NA,0.999331754
NECTIN2,Endothelial cells,ALZ,Wald ratio,1,0.848,6.26E-07,NA,NA,NA,0.053715408
ACHE,OPCs / COPs,ALZ,Wald ratio,1,0.778,6.76E-07,NA,NA,NA,0.053152669
LINC02210-CRHR1,OPCs / COPs,ALZ,Wald ratio,1,0.937,7.04E-07,NA,NA,NA,0.999242364
LINC02210-CRHR1,Inhibitory neurons,ALZ,Wald ratio,1,0.871,7.77E-07,NA,NA,NA,0.981261154
AC011481.1,Endothelial cells,ALZ,Wald ratio,1,1.241,7.91E-07,NA,NA,NA,0.054154514
SERPINF2,Sert_D52_ROT,ALZ,Wald ratio,1,0.878,8.71E-07,NA,NA,NA,0.999014882
KANSL1,OPCs / COPs,ALZ,Wald ratio,1,0.954,9.32E-07,NA,NA,NA,0.999015498
KANSL1,Microglia,ALZ,Wald ratio,1,0.941,9.32E-07,NA,NA,NA,0.99901417
ZNF224,Pericytes,ALZ,Wald ratio,1,1.173,9.78E-07,NA,NA,NA,0.055644559
APH1B,Oligodendrocytes,ALZ,Wald ratio,1,1.376,1.03E-06,NA,NA,NA,0.054215707
APH1B,Excitatory neurons,ALZ,Wald ratio,1,1.398,1.03E-06,NA,NA,NA,0.19942111
PVR,Excitatory neurons,ALZ,Wald ratio,1,0.704,1.25E-06,NA,NA,NA,0.068058099
FKRP,Oligodendrocytes,ALZ,Wald ratio,1,0.892,1.32E-06,NA,NA,NA,0.815415143
FGF22,Astrocytes,ALZ,Wald ratio,1,0.688,1.44E-06,NA,NA,NA,0.05786824
TEX14,Excitatory neurons,ALZ,Wald ratio,1,1.475,1.62E-06,NA,NA,NA,0.026254412
KANSL1,Oligodendrocytes,ALZ,Wald ratio,1,0.95,1.70E-06,NA,NA,NA,0.998233651
HAVCR1,Microglia,ALZ,Wald ratio,1,1.13,1.82E-06,NA,NA,NA,0.19164975
GPRC5B,Astrocytes,ALZ,Wald ratio,1,1.417,1.85E-06,NA,NA,NA,0.033759789
SERPINF2,Sert_D30,ALZ,Wald ratio,1,0.888,1.91E-06,NA,NA,NA,0.997935041
CLASRP,Oligodendrocytes,ALZ,Wald ratio,1,0.716,2.17E-06,NA,NA,NA,0.042747967
ZNF233,Inhibitory neurons,ALZ,Wald ratio,1,1.21,2.17E-06,NA,NA,NA,0.040207372
PICALM,Oligodendrocytes,ALZ,Wald ratio,1,1.264,2.27E-06,NA,NA,NA,0.931731614
CADM4,Astrocytes,ALZ,Wald ratio,1,0.651,2.36E-06,NA,NA,NA,0.047593825
CLPTM1,OPCs / COPs,ALZ,Wald ratio,1,1.4,2.36E-06,NA,NA,NA,0.053573382
ZNF224,Endothelial cells,ALZ,Wald ratio,1,0.808,2.36E-06,NA,NA,NA,0.044434169
ARL17B,Oligodendrocytes,ALZ,Wald ratio,1,0.956,2.37E-06,NA,NA,NA,0.997610749
KANSL1,Astrocytes,ALZ,Wald ratio,1,0.951,2.37E-06,NA,NA,NA,0.99761075
LINC02210-CRHR1,Astrocytes,ALZ,Wald ratio,1,0.945,2.44E-06,NA,NA,NA,0.997564725
PLEKHM1,Inhibitory neurons,ALZ,Wald ratio,1,1.184,2.45E-06,NA,NA,NA,0.353323834
MAPT-AS1,DA_D52,ALZ,Wald ratio,1,0.901,2.45E-06,NA,NA,NA,0.997342702
KANSL1,Endothelial cells,ALZ,Wald ratio,1,0.94,2.73E-06,NA,NA,NA,0.995345097
KNOP1,Astro_D52,ALZ,Wald ratio,1,1.092,2.83E-06,NA,NA,NA,0.997119087
AC005670.2,Astrocytes,ALZ,Wald ratio,1,0.931,2.88E-06,NA,NA,NA,0.997188183
KANSL1,Pericytes,ALZ,Wald ratio,1,0.949,2.88E-06,NA,NA,NA,0.995794193
PLEKHM1,Oligodendrocytes,ALZ,Wald ratio,1,1.199,2.99E-06,NA,NA,NA,0.290473844
ARHGAP27,Oligodendrocytes,ALZ,Wald ratio,1,1.155,2.99E-06,NA,NA,NA,0.136027331
PROSER2,Inhibitory neurons,ALZ,Wald ratio,1,1.221,3.06E-06,NA,NA,NA,0.02175402
ZNF229,Astrocytes,ALZ,Wald ratio,1,1.172,3.45E-06,NA,NA,NA,0.038610327
HIKESHI,Endothelial cells,ALZ,Wald ratio,1,1.291,3.61E-06,NA,NA,NA,0.030454483
CASS4,Astrocytes,ALZ,Wald ratio,1,1.169,3.65E-06,NA,NA,NA,0.031798574
RIN3,Endothelial cells,ALZ,Wald ratio,1,1.137,3.89E-06,NA,NA,NA,0.026076435
MAPT,Astrocytes,ALZ,Wald ratio,1,0.889,4.34E-06,NA,NA,NA,0.995790802
SLC15A3,Microglia,ALZ,Wald ratio,1,0.791,4.43E-06,NA,NA,NA,0.018412145
PPP1R35,Inhibitory neurons,ALZ,Wald ratio,1,1.413,4.59E-06,NA,NA,NA,0.025481251
AL355353.1,Microglia,ALZ,Wald ratio,1,0.874,4.68E-06,NA,NA,NA,0.020735791
PCDHB7,Endothelial cells,ALZ,Wald ratio,1,0.884,4.74E-06,NA,NA,NA,0.014194691
