Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
SLC12A1,Brain Meta Analysis,ED,Wald ratio,1,0.846,2.31E-04,NA,NA,NA,0.890197665
NR5A1,Brain Cortex,ED,Wald ratio,1,1.121,2.37E-04,NA,NA,NA,0.852456785
DLG4,Fetal Brain,ED,Wald ratio,1,247.823,2.37E-04,NA,NA,NA,0.854888204
ESR2,Brain Meta Analysis,ED,Wald ratio,1,0.956,2.65E-04,NA,NA,NA,0.835726283
COQ3,Fetal Brain,ED,Wald ratio,1,2.857,3.42E-04,NA,NA,NA,0.800572376
GNPTAB,Brain Meta Analysis,ED,Wald ratio,1,1.047,3.62E-04,NA,NA,NA,0.792086922
SUFU,Brain Cortex,ED,Wald ratio,1,1.069,3.80E-04,NA,NA,NA,0.790021958
VAMP2,Brain Meta Analysis,ED,Wald ratio,1,1.208,3.82E-04,NA,NA,NA,0.793274253
COQ3,Brain Meta Analysis,ED,Wald ratio,1,1.116,4.05E-04,NA,NA,NA,0.774433553
MGMT,Brain Cortex,ED,Wald ratio,1,0.877,4.06E-04,NA,NA,NA,0.009282597
CASC18,Brain Cortex,ED,Wald ratio,1,0.896,4.43E-04,NA,NA,NA,0.809980293
CST9L,Fetal Brain,ED,Wald ratio,1,0.163,4.65E-04,NA,NA,NA,0.753703293
DYNC1I2,Fetal Brain,ED,Wald ratio,1,7.004,4.77E-04,NA,NA,NA,0.763453877
ADGRD2,Brain Meta Analysis,ED,Wald ratio,1,1.039,5.63E-04,NA,NA,NA,0.716332887
GPC6,Brain Cortex,ED,Wald ratio,1,0.887,6.13E-04,NA,NA,NA,0.012937225
MTMR9,Fetal Brain,ED,Wald ratio,1,22085.21,6.50E-04,NA,NA,NA,0.68891683
R3HDM2,Brain Meta Analysis,ED,Wald ratio,1,1.117,6.59E-04,NA,NA,NA,0.717552327
SOX5,Brain Cortex,ED,Wald ratio,1,1.23,7.03E-04,NA,NA,NA,0.707752284
PIGQ,Fetal Brain,ED,Wald ratio,1,0.789,7.19E-04,NA,NA,NA,0.733534729
SLC12A8,Brain Meta Analysis,ED,Wald ratio,1,1.146,7.34E-04,NA,NA,NA,0.717004614
CCDC83,Brain Cortex,ED,Wald ratio,1,1.19,7.65E-04,NA,NA,NA,0.027194731
ACTN2,Brain Meta Analysis,ED,Wald ratio,1,1.039,8.72E-04,NA,NA,NA,0.651630483
CPLX2,Brain Meta Analysis,ED,Wald ratio,1,1.199,8.76E-04,NA,NA,NA,0.672863751
MYO5A,Brain Cortex,ED,Wald ratio,1,0.836,8.95E-04,NA,NA,NA,0.00847194
COBL,Brain Meta Analysis,ED,Wald ratio,1,0.959,9.36E-04,NA,NA,NA,0.612140043
B3GLCT,Brain Meta Analysis,ED,Wald ratio,1,0.889,9.84E-04,NA,NA,NA,0.644728346
MYO5A,Brain Meta Analysis,ED,Wald ratio,1,1.107,1.02E-03,NA,NA,NA,0.705069312
ATP12A,Brain Cortex,ED,Wald ratio,1,0.87,1.12E-03,NA,NA,NA,0.720158421
DAW1,Brain Meta Analysis,ED,Wald ratio,1,0.959,1.12E-03,NA,NA,NA,0.57779872
DLG4,Brain Meta Analysis,ED,Wald ratio,1,0.92,1.14E-03,NA,NA,NA,0.590676629
RBFOX1,Brain Meta Analysis,ED,Inverse variance weighted,9,0.978,1.19E-03,0.96504283,0.561860063,0.063187654,0.017280332
PENK,Fetal Brain,ED,Wald ratio,1,3.248,1.21E-03,NA,NA,NA,0.553578125
RALBP1,Brain Meta Analysis,ED,Wald ratio,1,0.889,1.31E-03,NA,NA,NA,0.00870663
RFLNA,Brain Cortex,ED,Wald ratio,1,1.377,1.37E-03,NA,NA,NA,0.694156096
C14orf132,Brain Meta Analysis,ED,Wald ratio,1,0.959,1.43E-03,NA,NA,NA,0.536932039
ALDH18A1,Brain Meta Analysis,ED,Wald ratio,1,1.156,1.44E-03,NA,NA,NA,0.529221099
TMEM117,Brain Meta Analysis,ED,Inverse variance weighted,2,1.108,1.44E-03,NA,0.408212747,NA,0.033973512
TEX10,Brain Cortex,ED,Wald ratio,1,1.064,1.45E-03,NA,NA,NA,0.512418115
TEX10,Brain Meta Analysis,ED,Wald ratio,1,1.128,1.45E-03,NA,NA,NA,0.509015146
POGK,Fetal Brain,ED,Wald ratio,1,0.042,1.45E-03,NA,NA,NA,0.563251098
ERICH1,Fetal Brain,ED,Wald ratio,1,0.389,1.51E-03,NA,NA,NA,0.51828593
PTPRN2,Fetal Brain,ED,Weighted median,9,0.787,1.51E-03,0.081081155,0.124418837,0.988678295,0.042471025
PTCH1,Brain Cortex,ED,Wald ratio,1,1.224,1.53E-03,NA,NA,NA,0.608682998
HK1,Brain Meta Analysis,ED,Inverse variance weighted,2,0.922,1.54E-03,NA,0.6760893,NA,0.278800456
ZSCAN16,Fetal Brain,ED,Wald ratio,1,18.892,1.61E-03,NA,NA,NA,0.530801024
ZNF389,Fetal Brain,ED,Wald ratio,1,1.738,1.61E-03,NA,NA,NA,0.530867108
TMEM14A,Brain Meta Analysis,ED,Wald ratio,1,0.903,1.67E-03,NA,NA,NA,0.498294219
WNK1,Brain Meta Analysis,ED,Wald ratio,1,1.101,1.80E-03,NA,NA,NA,0.497618107
TIGAR,Brain Cortex,ED,Wald ratio,1,0.833,1.86E-03,NA,NA,NA,0.008868375
TSPAN14,Brain Cortex,ED,Wald ratio,1,0.917,1.86E-03,NA,NA,NA,0.020169343
CELF1,Brain Cortex,ED,Wald ratio,1,1.101,1.92E-03,NA,NA,NA,0.451050308
ALCAM,Brain Meta Analysis,ED,Inverse variance weighted,2,0.925,2.05E-03,NA,0.440939238,NA,0.024881872
WFIKKN1,Brain Meta Analysis,ED,Wald ratio,1,0.915,2.22E-03,NA,NA,NA,0.511752303
CCDC73,Fetal Brain,ED,Wald ratio,1,3.573,2.22E-03,NA,NA,NA,0.415350766
PACRG,Fetal Brain,ED,Wald ratio,1,0.176,2.25E-03,NA,NA,NA,0.457725698
ARHGEF38,Brain Meta Analysis,ED,Wald ratio,1,0.914,2.27E-03,NA,NA,NA,0.462626457
EFL1,Brain Meta Analysis,ED,Wald ratio,1,1.154,2.27E-03,NA,NA,NA,0.101969116
SLC31A1,Brain Meta Analysis,ED,Wald ratio,1,1.151,2.34E-03,NA,NA,NA,0.405582231
MARCHF4,Brain Meta Analysis,ED,Inverse variance weighted,2,1.036,2.36E-03,NA,0.569999245,NA,0.397787536
HSPB7,Brain Cortex,ED,Wald ratio,1,0.867,2.39E-03,NA,NA,NA,0.008931756
CXCL5,Fetal Brain,ED,Wald ratio,1,3.202,2.42E-03,NA,NA,NA,0.497037808
TRPS1,Brain Meta Analysis,ED,Wald ratio,1,1.035,2.45E-03,NA,NA,NA,0.398286304
MYOC,Brain Meta Analysis,ED,Wald ratio,1,1.085,2.52E-03,NA,NA,NA,0.404864335
GRIK2,Fetal Brain,ED,Wald ratio,1,0.072,2.58E-03,NA,NA,NA,0.404593404
MYH6,Brain Cortex,ED,Wald ratio,1,1.176,2.65E-03,NA,NA,NA,0.594156644
ENSG00000289436,Brain Cortex,ED,Wald ratio,1,0.901,2.70E-03,NA,NA,NA,0.372577722
RBM6,Fetal Brain,ED,Wald ratio,1,3.463,2.70E-03,NA,NA,NA,0.372597186
RBM5,Fetal Brain,ED,Wald ratio,1,2.869,2.70E-03,NA,NA,NA,0.372597784
POU6F2,Fetal Brain,ED,Wald ratio,1,0.674,2.76E-03,NA,NA,NA,0.391728289
FAM181A,Brain Cortex,ED,Wald ratio,1,1.065,2.77E-03,NA,NA,NA,0.369189094
EZR,Fetal Brain,ED,Inverse variance weighted,2,1.695,2.79E-03,NA,0.547112668,NA,0.096314827
GALC,Brain Meta Analysis,ED,Wald ratio,1,1.038,2.80E-03,NA,NA,NA,0.441999614
ATP12A,Brain Meta Analysis,ED,Wald ratio,1,0.93,2.92E-03,NA,NA,NA,0.524007456
NAALADL2,Brain Meta Analysis,ED,Wald ratio,1,0.952,3.04E-03,NA,NA,NA,0.429512147
NOS1AP,Brain Meta Analysis,ED,Wald ratio,1,1.038,3.04E-03,NA,NA,NA,0.352736203
ATP2A3,Brain Meta Analysis,ED,Wald ratio,1,1.175,3.04E-03,NA,NA,NA,0.391800791
SRRM4,Brain Cortex,ED,Wald ratio,1,1.065,3.09E-03,NA,NA,NA,0.359802036
STYX,Fetal Brain,ED,Wald ratio,1,2.564,3.18E-03,NA,NA,NA,0.342984624
TNIP1,Fetal Brain,ED,Wald ratio,1,4.293,3.21E-03,NA,NA,NA,0.405983545
MYO7B,Brain Meta Analysis,ED,Wald ratio,1,1.229,3.24E-03,NA,NA,NA,0.136379803
ARMS2,Brain Cortex,ED,Wald ratio,1,0.822,3.33E-03,NA,NA,NA,0.417220329
NT5E,Brain Meta Analysis,ED,Wald ratio,1,0.965,3.56E-03,NA,NA,NA,0.326854109
STYX,Brain Cortex,ED,Wald ratio,1,1.068,3.58E-03,NA,NA,NA,0.319604091
ARL14EPL,Brain Meta Analysis,ED,Wald ratio,1,1.157,3.83E-03,NA,NA,NA,0.305815649
BCL11A,Brain Meta Analysis,ED,Wald ratio,1,1.145,4.00E-03,NA,NA,NA,0.047481908
ARMS2,Brain Meta Analysis,ED,Wald ratio,1,0.882,4.03E-03,NA,NA,NA,0.375852927
B3GALTL,Fetal Brain,ED,Wald ratio,1,0.514,4.05E-03,NA,NA,NA,0.344658337
USP42,Brain Meta Analysis,ED,Wald ratio,1,1.084,4.11E-03,NA,NA,NA,0.334284204
SRRM4,Fetal Brain,ED,Wald ratio,1,0.455,4.12E-03,NA,NA,NA,0.302405514
RAB3IL1,Fetal Brain,ED,Wald ratio,1,0.012,4.15E-03,NA,NA,NA,0.286919676
SEC11C,Brain Meta Analysis,ED,Wald ratio,1,1.1,4.27E-03,NA,NA,NA,0.298156494
PGPEP1L,Brain Meta Analysis,ED,Wald ratio,1,1.081,4.28E-03,NA,NA,NA,0.288493896
ZNF439,Brain Meta Analysis,ED,Wald ratio,1,0.921,4.33E-03,NA,NA,NA,0.290205331
RGS17,Brain Meta Analysis,ED,Wald ratio,1,1.038,4.34E-03,NA,NA,NA,0.298155824
ZBTB7C,Brain Cortex,ED,Wald ratio,1,1.195,4.57E-03,NA,NA,NA,0.012620324
GNPNAT1,Brain Meta Analysis,ED,Wald ratio,1,1.045,4.69E-03,NA,NA,NA,0.270271219
LINC02671,Brain Cortex,ED,Wald ratio,1,0.849,4.79E-03,NA,NA,NA,0.011668444
ENSG00000287251,Brain Cortex,ED,Wald ratio,1,0.88,4.84E-03,NA,NA,NA,0.328029366
RIPPLY2,Fetal Brain,ED,Wald ratio,1,0,4.86E-03,NA,NA,NA,0.449132785
C18orf21,Fetal Brain,ED,Wald ratio,1,183.108,4.91E-03,NA,NA,NA,0.288799936
SDK2,Brain Cortex,ED,Wald ratio,1,0.912,4.93E-03,NA,NA,NA,0.040155478
CTBP2,Brain Meta Analysis,ED,Wald ratio,1,0.904,4.97E-03,NA,NA,NA,0.275879488
MLLT11,Fetal Brain,ED,Wald ratio,1,2.735,5.09E-03,NA,NA,NA,0.2893939
EPC1,Brain Meta Analysis,ED,Wald ratio,1,0.855,5.13E-03,NA,NA,NA,0.32362534
DEFA4,Brain Meta Analysis,ED,Wald ratio,1,0.963,5.16E-03,NA,NA,NA,0.259020863
COL27A1,Brain Meta Analysis,ED,Inverse variance weighted,3,0.969,5.22E-03,0.633391607,0.891544914,0.970781553,0.10711667
DOCK1,Brain Cortex,ED,Wald ratio,1,0.923,5.31E-03,NA,NA,NA,0.074235996
RGS10,Brain Cortex,ED,Wald ratio,1,0.832,5.39E-03,NA,NA,NA,0.342895553
SNHG14,Brain Cortex,ED,Wald ratio,1,0.9,5.44E-03,NA,NA,NA,0.258579558
HAPSTR1,Brain Meta Analysis,ED,Wald ratio,1,0.922,5.46E-03,NA,NA,NA,0.256673949
NDC80,Fetal Brain,ED,Wald ratio,1,292.445,5.55E-03,NA,NA,NA,0.27028742
ZNF304,Brain Cortex,ED,Wald ratio,1,0.902,5.56E-03,NA,NA,NA,0.259425717
NT5C1B,Brain Meta Analysis,ED,Wald ratio,1,0.852,5.56E-03,NA,NA,NA,0.388301072
NEK6,Brain Meta Analysis,ED,Wald ratio,1,0.966,5.68E-03,NA,NA,NA,0.240314588
GRIK2,Brain Meta Analysis,ED,Wald ratio,1,0.928,5.73E-03,NA,NA,NA,0.261226818
GSTCD,Fetal Brain,ED,Wald ratio,1,40.594,5.79E-03,NA,NA,NA,0.26613592
RCAN2,Brain Meta Analysis,ED,Wald ratio,1,0.905,5.80E-03,NA,NA,NA,0.231392991
ORC5L,Fetal Brain,ED,Wald ratio,1,4.821,6.02E-03,NA,NA,NA,0.246197148
SMC6,Brain Meta Analysis,ED,Wald ratio,1,0.901,6.03E-03,NA,NA,NA,0.267119349
ZCCHC24,Brain Meta Analysis,ED,Inverse variance weighted,2,1.053,6.14E-03,NA,0.912487207,NA,0.097356784
CTBP2,Brain Cortex,ED,Wald ratio,1,0.795,6.21E-03,NA,NA,NA,0.021637776
ORC5,Brain Meta Analysis,ED,Wald ratio,1,1.036,6.26E-03,NA,NA,NA,0.239748515
MSI2,Brain Cortex,ED,Wald ratio,1,1.173,6.30E-03,NA,NA,NA,0.009316935
CLUAP1,Brain Meta Analysis,ED,Wald ratio,1,0.889,6.44E-03,NA,NA,NA,0.244656762
CREG1,Brain Meta Analysis,ED,Wald ratio,1,1.04,6.47E-03,NA,NA,NA,0.363736269
NELL2,Brain Cortex,ED,Wald ratio,1,0.951,6.54E-03,NA,NA,NA,0.223581257
JARID2,Brain Meta Analysis,ED,Wald ratio,1,1.034,6.64E-03,NA,NA,NA,0.230260028
NDUFS5,Fetal Brain,ED,Wald ratio,1,255.562,6.83E-03,NA,NA,NA,0.262118973
RBM20,Brain Cortex,ED,Wald ratio,1,1.047,6.88E-03,NA,NA,NA,0.210217046
TMCC3,Brain Meta Analysis,ED,Wald ratio,1,0.889,6.96E-03,NA,NA,NA,0.225053958
SYNE2,Brain Cortex,ED,Wald ratio,1,1.096,6.97E-03,NA,NA,NA,0.008900437
THEM7P,Brain Cortex,ED,Wald ratio,1,1.078,7.09E-03,NA,NA,NA,0.245352327
AARS,Fetal Brain,ED,Inverse variance weighted,2,4.213,7.12E-03,NA,0.628822062,NA,0.069872856
LIPC,Brain Meta Analysis,ED,Inverse variance weighted,2,0.967,7.14E-03,NA,0.343286564,NA,0.1259966
LIMA1,Brain Meta Analysis,ED,Wald ratio,1,1.096,7.29E-03,NA,NA,NA,0.219593319
WNT5B,Brain Cortex,ED,Wald ratio,1,0.874,7.30E-03,NA,NA,NA,0.018006961
TCERG1L,Brain Cortex,ED,Wald ratio,1,1.147,7.31E-03,NA,NA,NA,0.011974103
WBP2NL,Brain Meta Analysis,ED,Wald ratio,1,1.029,7.32E-03,NA,NA,NA,0.215110537
KCTD9,Fetal Brain,ED,Wald ratio,1,1.86,7.36E-03,NA,NA,NA,0.203764679
C17orf104,Fetal Brain,ED,Wald ratio,1,1.987,7.36E-03,NA,NA,NA,0.258301515
ZNF653,Brain Meta Analysis,ED,Wald ratio,1,0.946,7.38E-03,NA,NA,NA,0.330964277
PSMB7,Brain Cortex,ED,Wald ratio,1,1.144,7.55E-03,NA,NA,NA,0.192526901
NACC2,Brain Cortex,ED,Wald ratio,1,0.872,7.69E-03,NA,NA,NA,0.25859892
CEPT1,Fetal Brain,ED,Wald ratio,1,10.87,7.71E-03,NA,NA,NA,0.205318115
UQCRC1,Brain Meta Analysis,ED,Wald ratio,1,0.922,7.90E-03,NA,NA,NA,0.133315239
RBM26-AS1,Brain Cortex,ED,Wald ratio,1,0.922,8.18E-03,NA,NA,NA,0.025181565
EVC2,Fetal Brain,ED,Wald ratio,1,20.72,8.36E-03,NA,NA,NA,0.187872331
CDH24,Brain Cortex,ED,Wald ratio,1,1.084,8.38E-03,NA,NA,NA,0.205998004
ANXA2,Brain Cortex,ED,Wald ratio,1,0.942,8.41E-03,NA,NA,NA,0.199826503
ANXA2,Fetal Brain,ED,Wald ratio,1,0.338,8.56E-03,NA,NA,NA,0.197315271
ZNHIT3,Brain Meta Analysis,ED,Wald ratio,1,0.967,8.69E-03,NA,NA,NA,0.177702523
ESRRB,Fetal Brain,ED,Wald ratio,1,7.392,8.70E-03,NA,NA,NA,0.190269234
JAK1,Brain Cortex,ED,Wald ratio,1,1.056,8.74E-03,NA,NA,NA,0.019017935
ANO6,Brain Meta Analysis,ED,Wald ratio,1,1.12,8.76E-03,NA,NA,NA,0.256902773
NXPH4,Brain Cortex,ED,Wald ratio,1,1.113,9.06E-03,NA,NA,NA,0.172444862
ABCG1,Brain Meta Analysis,ED,Wald ratio,1,1.148,9.06E-03,NA,NA,NA,0.177146743
PPP2R2D,Brain Cortex,ED,Wald ratio,1,1.131,9.10E-03,NA,NA,NA,0.190731235
OMG,Fetal Brain,ED,Wald ratio,1,0.425,9.25E-03,NA,NA,NA,0.179320419
CSDAP1,Fetal Brain,ED,Wald ratio,1,2.038,9.31E-03,NA,NA,NA,0.167994825
NUAK1,Brain Cortex,ED,Wald ratio,1,0.835,9.57E-03,NA,NA,NA,0.009953771
RNF144A,Fetal Brain,ED,Wald ratio,1,4.861,9.92E-03,NA,NA,NA,0.28680331
SLC13A5,Brain Meta Analysis,ED,Wald ratio,1,0.924,9.97E-03,NA,NA,NA,0.276061503
CAND1,Brain Meta Analysis,ED,Wald ratio,1,0.937,1.02E-02,NA,NA,NA,0.273216966
CARMIL1,Brain Meta Analysis,ED,Inverse variance weighted,2,0.97,1.02E-02,NA,0.361169658,NA,0.053091677
DCAKD,Brain Meta Analysis,ED,Wald ratio,1,0.928,1.03E-02,NA,NA,NA,0.152480286
MAP3K14,Fetal Brain,ED,Wald ratio,1,0.006,1.04E-02,NA,NA,NA,0.166219598
SMURF1,Brain Meta Analysis,ED,Wald ratio,1,1.033,1.05E-02,NA,NA,NA,0.177978539
ARHGAP12,Brain Cortex,ED,Wald ratio,1,0.947,1.06E-02,NA,NA,NA,0.148023463
KDM2B,Brain Meta Analysis,ED,Wald ratio,1,0.933,1.06E-02,NA,NA,NA,0.153100809
RAB35,Brain Meta Analysis,ED,Wald ratio,1,0.928,1.06E-02,NA,NA,NA,0.228168594
NCAM1,Brain Cortex,ED,Wald ratio,1,1.1,1.08E-02,NA,NA,NA,0.017897582
MPPED2-AS1,Brain Cortex,ED,Wald ratio,1,1.053,1.08E-02,NA,NA,NA,0.013951803
CAND1,Brain Cortex,ED,Wald ratio,1,0.85,1.08E-02,NA,NA,NA,0.016593028
RAB39A,Brain Meta Analysis,ED,Wald ratio,1,1.03,1.08E-02,NA,NA,NA,0.155366473
BDNF,Brain Cortex,ED,Wald ratio,1,0.909,1.09E-02,NA,NA,NA,0.151977891
ATP2A2,Brain Cortex,ED,Wald ratio,1,0.848,1.12E-02,NA,NA,NA,0.028941676
RORA,Brain Cortex,ED,Wald ratio,1,1.139,1.13E-02,NA,NA,NA,0.028178913
WFDC1,Brain Meta Analysis,ED,Wald ratio,1,1.105,1.13E-02,NA,NA,NA,0.133442947
RPL13A,Brain Meta Analysis,ED,Wald ratio,1,0.924,1.13E-02,NA,NA,NA,0.021636403
