Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
S23A2,BannerBBDP,ED,Inverse variance weighted,6,3.063,5.90E-03,0.602054679,0.721192563,0.74513278,1.66E-07
KAD5,BannerBBDP,ED,Inverse variance weighted,4,2.669,5.93E-03,0.756807766,0.902799385,0.914406306,7.99E-07
RT27,BannerBBDP,ED,Inverse variance weighted,2,0.445,5.99E-03,NA,0.946018714,NA,1.22E-06
SUCA,ROSMAP,ED,Inverse variance weighted,3,5.177,6.08E-03,0.508976566,0.730401046,0.736996255,9.25E-08
HSP72,ROSMAP,ED,Wald ratio,1,0.124,6.13E-03,NA,NA,NA,2.52E-07
AKAP5,ROSMAP,ED,Wald ratio,1,0.043,6.13E-03,NA,NA,NA,1.16E-07
LCMT1,ROSMAP,ED,Inverse variance weighted,3,0.171,6.20E-03,0.993710862,0.670258285,0.535416797,0.000368048
PLD3,BannerBBDP,ED,Inverse variance weighted,2,0.016,6.26E-03,NA,0.819693122,NA,5.71E-08
SCO2,BannerBBDP,ED,Weighted median,3,0.62,6.27E-03,0.012655497,0.038322121,0.860830553,1.63E-07
LBP,BannerBBDP,ED,Inverse variance weighted,5,1.33,6.27E-03,0.345764943,0.504227731,0.911106007,1.65E-06
TAOK1,BannerBBDP,ED,Wald ratio,1,12340.5,6.54E-03,NA,NA,NA,8.48E-07
SSH2,BannerBBDP,ED,Wald ratio,1,0,6.54E-03,NA,NA,NA,5.82E-08
DCMC,ROSMAP,ED,Inverse variance weighted,5,2.458,6.58E-03,0.850450261,0.935878532,0.888739602,1.22E-07
WIPI1,BannerBBDP,ED,Inverse variance weighted,3,0.615,6.67E-03,0.440889725,0.424550212,0.482045995,6.20E-07
RL15,BannerBBDP,ED,Inverse variance weighted,2,0,7.06E-03,NA,0.397372035,NA,3.73E-07
EEIG1,ROSMAP,ED,Wald ratio,1,0,7.06E-03,NA,NA,NA,1.93E-06
KINH,BannerBBDP,ED,Wald ratio,1,0.016,7.36E-03,NA,NA,NA,4.22E-06
RBGPR,BannerBBDP,ED,Inverse variance weighted,3,0.063,7.52E-03,0.199069131,0.407406565,0.815477703,1.75E-06
CRAC1,ROSMAP,ED,Inverse variance weighted,3,2.393,7.54E-03,0.923583968,0.956173713,0.824072265,0.038270642
CNN1,BannerBBDP,ED,Inverse variance weighted,2,1.55,7.67E-03,NA,0.720963542,NA,7.81E-05
BTF3,BannerBBDP,ED,Inverse variance weighted,4,0.426,7.96E-03,0.705125551,0.666276259,0.449211675,7.62E-08
CO6,ROSMAP,ED,Inverse variance weighted,2,0.346,7.99E-03,NA,0.511164137,NA,8.35E-07
RBGPR,ROSMAP,ED,Inverse variance weighted,3,0.02,8.09E-03,0.363691142,0.216214288,0.375129098,1.85E-05
KINH,ROSMAP,ED,Wald ratio,1,311.088,8.12E-03,NA,NA,NA,1.94E-05
CSMD3,ROSMAP,ED,Inverse variance weighted,4,0.168,8.15E-03,0.610669933,0.709964785,0.594004511,9.97E-08
ANR16,BannerBBDP,ED,Inverse variance weighted,3,0.647,8.27E-03,0.396497839,0.684438917,0.875271372,1.50E-06
CKAP4,BannerBBDP,ED,Inverse variance weighted,3,3.28,8.32E-03,0.589322629,0.846150925,0.870257568,2.74E-07
IP3KB,BannerBBDP,ED,Wald ratio,1,0.125,8.44E-03,NA,NA,NA,4.77E-06
TLN2,ROSMAP,ED,Inverse variance weighted,7,5.448,8.47E-03,0.8988044,0.919527092,0.563728068,5.93E-07
ERBB4,BannerBBDP,ED,MR Egger,13,0.047,8.54E-03,0.856161808,0.190652814,0.009671822,1.03E-07
AL1A1,BannerBBDP,ED,Inverse variance weighted,3,0.467,8.58E-03,0.724609622,0.560778233,0.494872851,4.60E-06
GRM5,ROSMAP,ED,Inverse variance weighted,3,52.749,8.91E-03,0.575417964,0.832495817,0.856010468,6.19E-06
BPNT1,BannerBBDP,ED,Wald ratio,1,0.135,8.94E-03,NA,NA,NA,8.32E-06
SYIM,BannerBBDP,ED,Wald ratio,1,94809110000,8.94E-03,NA,NA,NA,0.00895541
ZN638,ROSMAP,ED,Inverse variance weighted,5,0.082,9.14E-03,0.30239528,0.456004761,0.980902579,4.90E-07
CK2N1,ROSMAP,ED,Inverse variance weighted,2,0.133,9.16E-03,NA,0.877911893,NA,5.76E-07
CAD12,ROSMAP,ED,Inverse variance weighted,8,2.235,9.30E-03,0.843319787,0.90312933,0.788130114,2.84E-07
SF3B5,BannerBBDP,ED,Wald ratio,1,6.328,9.32E-03,NA,NA,NA,3.31E-07
NAMPT,ROSMAP,ED,Inverse variance weighted,3,3.516,9.39E-03,0.159809821,0.353864785,0.858007891,2.89E-07
VPS41,ROSMAP,ED,Inverse variance weighted,3,363.716,9.51E-03,0.663523873,0.201769749,0.332784066,9.26E-07
AAGAB,ROSMAP,ED,Inverse variance weighted,3,1.894,9.60E-03,0.892724411,0.657526922,0.531464669,5.37E-07
DDA1,ROSMAP,ED,Inverse variance weighted,2,24.127,9.62E-03,NA,0.242156162,NA,3.63E-07
CNST,BannerBBDP,ED,Inverse variance weighted,4,0.014,9.65E-03,0.829374093,0.944181028,0.942541121,4.90E-07
SPS2L,ROSMAP,ED,Inverse variance weighted,5,0.167,9.69E-03,0.977340312,0.685465262,0.245571609,4.48E-07
RAB3C,ROSMAP,ED,Inverse variance weighted,5,2.291,1.00E-02,0.943629494,0.953877279,0.624437372,1.86E-05
STAM2,ROSMAP,ED,Wald ratio,1,3.31,1.01E-02,NA,NA,NA,1.11E-06
THOC5,BannerBBDP,ED,Inverse variance weighted,2,13.231,1.02E-02,NA,0.568358266,NA,1.00E-07
TRAF7,ROSMAP,ED,Inverse variance weighted,2,20.284,1.02E-02,NA,0.445969549,NA,1.30E-07
CLP1L,BannerBBDP,ED,Inverse variance weighted,4,3.728,1.04E-02,0.382242572,0.584330176,0.9015928,7.65E-07
2ABD,BannerBBDP,ED,Inverse variance weighted,2,31.611,1.04E-02,NA,0.236644189,NA,2.89E-07
KAD5,ROSMAP,ED,Weighted median,4,2.777,1.04E-02,0.593719272,0.773598481,0.813958078,3.65E-07
PPM1L,ROSMAP,ED,Inverse variance weighted,3,0.132,1.05E-02,0.483684253,0.611398621,0.610144735,1.53E-07
PPM1K,BannerBBDP,ED,Inverse variance weighted,3,3.546,1.06E-02,0.745414992,0.670329448,0.557692593,1.16E-07
SNX1,BannerBBDP,ED,Wald ratio,1,0.008,1.06E-02,NA,NA,NA,0.000598412
PPIB,BannerBBDP,ED,Wald ratio,1,1062341000,1.06E-02,NA,NA,NA,9.75E-08
ELAV3,BannerBBDP,ED,Wald ratio,1,11688.89,1.06E-02,NA,NA,NA,1.68E-05
CO4A2,ROSMAP,ED,Inverse variance weighted,7,2.29,1.06E-02,0.788147293,0.868876523,0.796427294,7.64E-08
FRS1L,ROSMAP,ED,Wald ratio,1,0.19,1.08E-02,NA,NA,NA,0.022408637
