Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
NOL4L,Brain,ED,Wald ratio,1,0.858,9.73E-03,NA,NA,NA,0.179853848
MGLL,Brain,ED,Wald ratio,1,1.284,1.04E-02,NA,NA,NA,0.286381317
SIRPA,Brain,ED,Wald ratio,1,1.096,1.08E-02,NA,NA,NA,0.15366227
NIPAL1,Brain,ED,Wald ratio,1,1.12,1.18E-02,NA,NA,NA,0.143103472
MNT,Brain,ED,Wald ratio,1,1.094,1.18E-02,NA,NA,NA,0.146066579
PPP5D1P,Brain,ED,Wald ratio,1,1.155,1.31E-02,NA,NA,NA,0.207634198
SLC29A3,Brain,ED,Wald ratio,1,0.94,1.37E-02,NA,NA,NA,0.125313854
CROCC,Brain,ED,Wald ratio,1,1.199,1.50E-02,NA,NA,NA,0.168815776
MYOM2,Brain,ED,Wald ratio,1,0.92,1.55E-02,NA,NA,NA,0.112618599
PARP16,Brain,ED,Wald ratio,1,1.163,1.60E-02,NA,NA,NA,0.165390898
CCDC163,Brain,ED,Wald ratio,1,1.086,1.83E-02,NA,NA,NA,0.101516512
GRIK4,Brain,ED,Wald ratio,1,1.116,1.98E-02,NA,NA,NA,0.093809715
MET,Brain,ED,Wald ratio,1,1.085,1.98E-02,NA,NA,NA,0.091985169
BBS9,Brain,ED,Wald ratio,1,1.148,2.09E-02,NA,NA,NA,0.105803214
ZNF75A,Brain,ED,Wald ratio,1,1.087,2.15E-02,NA,NA,NA,0.095900556
ENSG00000290870,Brain,ED,Wald ratio,1,1.068,2.16E-02,NA,NA,NA,0.130062599
TMCO3,Brain,ED,Wald ratio,1,1.091,2.27E-02,NA,NA,NA,0.088491093
SLC41A3,Brain,ED,Wald ratio,1,1.111,2.63E-02,NA,NA,NA,0.079572344
ERC1,Brain,ED,Wald ratio,1,1.074,2.65E-02,NA,NA,NA,0.084297423
GNG7,Brain,ED,Inverse variance weighted,2,0.919,2.77E-02,NA,0.998652412,NA,0.032931133
NT5C1A,Brain,ED,Wald ratio,1,1.15,2.80E-02,NA,NA,NA,0.090434157
LY75,Brain,ED,Wald ratio,1,1.066,2.89E-02,NA,NA,NA,0.067628046
CALCB,Brain,ED,Wald ratio,1,1.113,2.99E-02,NA,NA,NA,0.067947875
ANKRD28,Brain,ED,Wald ratio,1,1.14,3.16E-02,NA,NA,NA,0.076222467
STEAP1B,Brain,ED,Wald ratio,1,0.911,3.25E-02,NA,NA,NA,0.103975778
TSPAN5,Brain,ED,Wald ratio,1,0.9,3.29E-02,NA,NA,NA,0.064152679
ETHE1,Brain,ED,Wald ratio,1,1.135,3.48E-02,NA,NA,NA,0.072501769
C1GALT1,Brain,ED,Wald ratio,1,1.054,3.51E-02,NA,NA,NA,0.059456302
PMS1,Brain,ED,Wald ratio,1,0.934,3.56E-02,NA,NA,NA,0.066008255
ENSG00000260850,Brain,ED,Wald ratio,1,0.899,3.59E-02,NA,NA,NA,0.071173981
LINC00672,Brain,ED,Wald ratio,1,1.116,3.62E-02,NA,NA,NA,0.080366334
ARFIP1,Brain,ED,Wald ratio,1,1.138,3.63E-02,NA,NA,NA,0.069470739
LINC01076,Brain,ED,Wald ratio,1,0.932,3.77E-02,NA,NA,NA,0.07088804
GNA12,Brain,ED,Wald ratio,1,1.113,3.81E-02,NA,NA,NA,0.054495182
SUCLG2,Brain,ED,Wald ratio,1,0.916,3.84E-02,NA,NA,NA,0.056066144
TSPYL5,Brain,ED,Wald ratio,1,1.099,3.87E-02,NA,NA,NA,0.057908362
ZNF236-DT,Brain,ED,Wald ratio,1,1.078,4.05E-02,NA,NA,NA,0.061660488
MUCL3,Brain,ED,Wald ratio,1,0.944,4.25E-02,NA,NA,NA,0.051629847
PSMF1,Brain,ED,Wald ratio,1,0.905,4.38E-02,NA,NA,NA,0.065825032
MYO3B,Brain,ED,Wald ratio,1,0.942,4.47E-02,NA,NA,NA,0.050265776
CHMP1A,Brain,ED,Wald ratio,1,1.072,4.81E-02,NA,NA,NA,0.066912323
LAMC3,Brain,ED,Wald ratio,1,1.104,4.87E-02,NA,NA,NA,0.046390223
SORCS2,Brain,ED,Inverse variance weighted,2,0.95,4.88E-02,NA,0.576001705,NA,0.051327024
CUEDC1,Brain,ED,Wald ratio,1,1.133,4.90E-02,NA,NA,NA,0.060893581
PTCH1,Brain,ED,Wald ratio,1,1.147,4.93E-02,NA,NA,NA,0.072797074
PER2,Brain,ED,Wald ratio,1,0.905,5.00E-02,NA,NA,NA,0.05569307
STOX1,Brain,ED,Wald ratio,1,1.116,5.00E-02,NA,NA,NA,0.055092652
TMEM132C,Brain,ED,Wald ratio,1,0.911,5.01E-02,NA,NA,NA,0.046778078
RNF212,Brain,ED,Wald ratio,1,1.077,5.02E-02,NA,NA,NA,0.046173749
KANK1,Brain,ED,Wald ratio,1,1.099,5.09E-02,NA,NA,NA,0.064348114
PIK3CD,Brain,ED,Wald ratio,1,1.123,5.25E-02,NA,NA,NA,0.054700694
HDAC4,Brain,ED,Weighted median,3,0.958,5.28E-02,0.246102058,0.458470629,0.758183817,0.00911066
EPB41L3,Brain,ED,Wald ratio,1,1.12,5.42E-02,NA,NA,NA,0.05174958
CANX,Brain,ED,Wald ratio,1,0.816,5.48E-02,NA,NA,NA,0.091415461
MARVELD1,Brain,ED,Wald ratio,1,1.082,5.55E-02,NA,NA,NA,0.044783112
NDRG4,Brain,ED,Wald ratio,1,0.898,5.65E-02,NA,NA,NA,0.043920616
ZNF205,Brain,ED,Wald ratio,1,1.086,5.65E-02,NA,NA,NA,0.040913853
PCDH9,Brain,ED,Wald ratio,1,0.922,5.70E-02,NA,NA,NA,0.041972994
ANKUB1,Brain,ED,Wald ratio,1,0.908,5.72E-02,NA,NA,NA,0.03861967
CLK3P2,Brain,ED,Wald ratio,1,0.95,6.17E-02,NA,NA,NA,0.042958878
PROM2,Brain,ED,Wald ratio,1,0.893,6.30E-02,NA,NA,NA,0.044975205
ENSG00000285829,Brain,ED,Wald ratio,1,0.93,6.36E-02,NA,NA,NA,0.036749835
DDX11-AS1,Brain,ED,Wald ratio,1,1.04,6.56E-02,NA,NA,NA,0.040463509
SERPINB1,Brain,ED,Wald ratio,1,1.104,6.57E-02,NA,NA,NA,0.037254362
ALDH3A1,Brain,ED,Wald ratio,1,0.942,6.72E-02,NA,NA,NA,0.042986213
ENSG00000224746,Brain,ED,Wald ratio,1,1.127,6.88E-02,NA,NA,NA,0.060568226
ENSG00000176593,Brain,ED,Wald ratio,1,1.069,7.02E-02,NA,NA,NA,0.033752038
AP2A1,Brain,ED,Wald ratio,1,1.081,7.23E-02,NA,NA,NA,0.033220285
ARHGEF7,Brain,ED,Wald ratio,1,1.041,7.39E-02,NA,NA,NA,0.032175729
SLC28A1,Brain,ED,Wald ratio,1,1.133,7.42E-02,NA,NA,NA,0.043002774
RCBTB1,Brain,ED,Wald ratio,1,0.929,7.59E-02,NA,NA,NA,0.031971277
NAV2,Brain,ED,Inverse variance weighted,2,1.045,7.59E-02,NA,0.708697131,NA,0.008659375
MOBP,Brain,ED,Wald ratio,1,1.088,7.59E-02,NA,NA,NA,0.039517617
OAS1,Brain,ED,Wald ratio,1,1.074,7.62E-02,NA,NA,NA,0.032529661
ENSG00000253235,Brain,ED,Wald ratio,1,0.942,7.63E-02,NA,NA,NA,0.042737318
DNAJC15,Brain,ED,Wald ratio,1,0.955,7.85E-02,NA,NA,NA,0.035376241
CDKL1,Brain,ED,Wald ratio,1,0.907,7.90E-02,NA,NA,NA,0.033954042
PPFIA2,Brain,ED,Wald ratio,1,0.919,8.04E-02,NA,NA,NA,0.034941553
EIF3D,Brain,ED,Wald ratio,1,0.922,8.09E-02,NA,NA,NA,0.035166666
PCSK6,Brain,ED,Wald ratio,1,0.843,8.41E-02,NA,NA,NA,0.062054898
ENSG00000223646,Brain,ED,Wald ratio,1,1.083,8.42E-02,NA,NA,NA,0.031891359
ZFYVE28,Brain,ED,Wald ratio,1,0.927,8.46E-02,NA,NA,NA,0.038678364
TMEM171,Brain,ED,Wald ratio,1,0.945,8.53E-02,NA,NA,NA,0.030979827
ENSG00000285847,Brain,ED,Wald ratio,1,0.933,8.72E-02,NA,NA,NA,0.030049703
CPB2,Brain,ED,Wald ratio,1,0.915,8.83E-02,NA,NA,NA,0.030550441
CAMK4,Brain,ED,Wald ratio,1,1.057,8.84E-02,NA,NA,NA,0.03110414
LINC01841,Brain,ED,Wald ratio,1,0.924,8.85E-02,NA,NA,NA,0.028331288
PIDD1,Brain,ED,Wald ratio,1,0.933,8.93E-02,NA,NA,NA,0.03103733
SLC35F3,Brain,ED,Wald ratio,1,1.085,8.93E-02,NA,NA,NA,0.039140537
ANXA4,Brain,ED,Wald ratio,1,1.074,8.99E-02,NA,NA,NA,0.02741636
ENSG00000291212,Brain,ED,Wald ratio,1,1.067,9.19E-02,NA,NA,NA,0.032043415
P4HA2,Brain,ED,Wald ratio,1,1.064,9.37E-02,NA,NA,NA,0.027296142
EPHB4,Brain,ED,Wald ratio,1,0.914,9.51E-02,NA,NA,NA,0.028646074
LMTK2,Brain,ED,Wald ratio,1,1.076,9.75E-02,NA,NA,NA,0.026096875
MAGI2,Brain,ED,Wald ratio,1,0.932,9.81E-02,NA,NA,NA,0.025252423
YJU2,Brain,ED,Wald ratio,1,1.041,9.83E-02,NA,NA,NA,0.028289845
TRPV3,Brain,ED,Wald ratio,1,1.078,1.01E-01,NA,NA,NA,0.027138726
LINC02895,Brain,ED,Wald ratio,1,1.155,1.02E-01,NA,NA,NA,0.043509511
MACF1,Brain,ED,Wald ratio,1,1.101,1.03E-01,NA,NA,NA,0.028492614
TXNL4B,Brain,ED,Wald ratio,1,1.066,1.03E-01,NA,NA,NA,0.030117709
PTPRD,Brain,ED,Wald ratio,1,1.09,1.05E-01,NA,NA,NA,0.026283798
AKAP12,Brain,ED,Wald ratio,1,1.086,1.06E-01,NA,NA,NA,0.025172084
ENSG00000251357,Brain,ED,Wald ratio,1,1.056,1.07E-01,NA,NA,NA,0.027936191
KLC3,Brain,ED,Wald ratio,1,0.938,1.07E-01,NA,NA,NA,0.02435507
LURAP1L-AS1,Brain,ED,Wald ratio,1,1.035,1.07E-01,NA,NA,NA,0.024614596
NTNG2,Brain,ED,Wald ratio,1,0.93,1.08E-01,NA,NA,NA,0.024636584
GSDME,Brain,ED,Wald ratio,1,0.943,1.11E-01,NA,NA,NA,0.023245478
SEPTIN7P14,Brain,ED,Wald ratio,1,0.97,1.13E-01,NA,NA,NA,0.02632565
ANO5,Brain,ED,Wald ratio,1,0.928,1.15E-01,NA,NA,NA,0.028812054
ZNF415,Brain,ED,Wald ratio,1,0.961,1.16E-01,NA,NA,NA,0.022728358
GRIN2A,Brain,ED,Inverse variance weighted,2,0.943,1.17E-01,NA,0.243270476,NA,0.007680553
EFHD1,Brain,ED,Wald ratio,1,1.057,1.18E-01,NA,NA,NA,0.023045261
HDAC4,Brain,ED,Inverse variance weighted,3,0.969,1.18E-01,0.246102058,0.458470629,0.758183817,0.00911066
SBNO2,Brain,ED,Wald ratio,1,0.803,1.19E-01,NA,NA,NA,0.055877814
ROR1,Brain,ED,Wald ratio,1,1.051,1.19E-01,NA,NA,NA,0.027785403
AATK,Brain,ED,Wald ratio,1,0.914,1.19E-01,NA,NA,NA,0.032155259
CAMK1D,Brain,ED,Wald ratio,1,1.075,1.22E-01,NA,NA,NA,0.024823431
SPATA20,Brain,ED,Wald ratio,1,1.054,1.23E-01,NA,NA,NA,0.022319804
ENPP6,Brain,ED,Wald ratio,1,1.065,1.23E-01,NA,NA,NA,0.022304238
PROSER3,Brain,ED,Wald ratio,1,1.156,1.23E-01,NA,NA,NA,0.052820023
CTBS,Brain,ED,Wald ratio,1,0.944,1.24E-01,NA,NA,NA,0.022346402
LARS2,Brain,ED,Wald ratio,1,0.88,1.24E-01,NA,NA,NA,0.047865282
USP16,Brain,ED,Wald ratio,1,0.953,1.25E-01,NA,NA,NA,0.024074117
C8orf34,Brain,ED,Wald ratio,1,1.08,1.26E-01,NA,NA,NA,0.02128034
MATN3,Brain,ED,Wald ratio,1,0.92,1.27E-01,NA,NA,NA,0.0224068
CCDC66,Brain,ED,Wald ratio,1,0.921,1.27E-01,NA,NA,NA,0.023848536
ANKS1A,Brain,ED,Wald ratio,1,0.966,1.28E-01,NA,NA,NA,0.021324027
BORCS8-MEF2B,Brain,ED,Wald ratio,1,1.083,1.28E-01,NA,NA,NA,0.021319125
UNG,Brain,ED,Wald ratio,1,1.186,1.30E-01,NA,NA,NA,0.053087756
SMYD4,Brain,ED,Wald ratio,1,0.954,1.30E-01,NA,NA,NA,0.022811525
CNMD,Brain,ED,Wald ratio,1,1.153,1.31E-01,NA,NA,NA,0.053390812
GALM,Brain,ED,Wald ratio,1,0.928,1.33E-01,NA,NA,NA,0.022067876
PRKN,Brain,ED,Wald ratio,1,0.935,1.34E-01,NA,NA,NA,0.0332863
GSTO2,Brain,ED,Wald ratio,1,0.967,1.35E-01,NA,NA,NA,0.021265175
ITPR2,Brain,ED,Wald ratio,1,0.926,1.37E-01,NA,NA,NA,0.023382262
ATF7IP,Brain,ED,Wald ratio,1,0.941,1.39E-01,NA,NA,NA,0.019681137
CIAO3,Brain,ED,Wald ratio,1,0.895,1.41E-01,NA,NA,NA,0.028428874
ENSG00000257943,Brain,ED,Wald ratio,1,1.07,1.45E-01,NA,NA,NA,0.019401036
KCNH3,Brain,ED,Wald ratio,1,1.109,1.51E-01,NA,NA,NA,0.029143465
SCPEP1,Brain,ED,Wald ratio,1,1.098,1.52E-01,NA,NA,NA,0.033460824
ENSG00000230490,Brain,ED,Wald ratio,1,1.093,1.52E-01,NA,NA,NA,0.025164053
ENSG00000228852,Brain,ED,Wald ratio,1,1.103,1.53E-01,NA,NA,NA,0.026369676
ENSG00000258760,Brain,ED,Wald ratio,1,0.948,1.54E-01,NA,NA,NA,0.018956072
MDGA1,Brain,ED,Wald ratio,1,1.056,1.54E-01,NA,NA,NA,0.019596473
PRODH,Brain,ED,Wald ratio,1,1.082,1.55E-01,NA,NA,NA,0.019929735
ST6GAL1,Brain,ED,Wald ratio,1,1.051,1.55E-01,NA,NA,NA,0.019017845
PKD1L2,Brain,ED,Wald ratio,1,1.048,1.57E-01,NA,NA,NA,0.020655368
RBM38,Brain,ED,Wald ratio,1,1.086,1.57E-01,NA,NA,NA,0.023684511
LINC01117,Brain,ED,Wald ratio,1,1.04,1.57E-01,NA,NA,NA,0.018195158
NARF,Brain,ED,Wald ratio,1,1.078,1.57E-01,NA,NA,NA,0.020076672
SLC9A3,Brain,ED,Wald ratio,1,1.061,1.62E-01,NA,NA,NA,0.023147385
LCLAT1,Brain,ED,Wald ratio,1,1.037,1.62E-01,NA,NA,NA,0.020399696
XPNPEP1,Brain,ED,Wald ratio,1,1.057,1.63E-01,NA,NA,NA,0.018298821
ITGAD,Brain,ED,Wald ratio,1,1.123,1.63E-01,NA,NA,NA,0.033458654
CRACD,Brain,ED,Wald ratio,1,1.074,1.66E-01,NA,NA,NA,0.018459289
ABCC4,Brain,ED,Wald ratio,1,1.091,1.68E-01,NA,NA,NA,0.032557151
SERINC5,Brain,ED,Wald ratio,1,0.938,1.68E-01,NA,NA,NA,0.024962507
CCDC7,Brain,ED,Wald ratio,1,1.069,1.68E-01,NA,NA,NA,0.018006948
SNX4,Brain,ED,Wald ratio,1,1.081,1.69E-01,NA,NA,NA,0.027860468
ADGRB3,Brain,ED,Inverse variance weighted,2,1.066,1.71E-01,NA,0.770077088,NA,0.031156817
CDSN,Brain,ED,Wald ratio,1,1.099,1.73E-01,NA,NA,NA,0.028826977
FAM221A,Brain,ED,Wald ratio,1,0.964,1.73E-01,NA,NA,NA,0.01669116
ZNF502,Brain,ED,Wald ratio,1,0.957,1.77E-01,NA,NA,NA,0.020293984
EFEMP1,Brain,ED,Wald ratio,1,0.903,1.77E-01,NA,NA,NA,0.028156567
SMAP1,Brain,ED,Wald ratio,1,0.947,1.79E-01,NA,NA,NA,0.016490854
PICK1,Brain,ED,Wald ratio,1,0.976,1.81E-01,NA,NA,NA,0.016613071
SIRT5,Brain,ED,Wald ratio,1,0.952,1.83E-01,NA,NA,NA,0.017158538
ENSG00000242880,Brain,ED,Wald ratio,1,1.073,1.84E-01,NA,NA,NA,0.025768017
ARMH1,Brain,ED,Wald ratio,1,0.912,1.85E-01,NA,NA,NA,0.02142927
CAPZB,Brain,ED,Wald ratio,1,1.053,1.85E-01,NA,NA,NA,0.017006666
ENSG00000266202,Brain,ED,Wald ratio,1,0.93,1.86E-01,NA,NA,NA,0.017068184
RPL13,Brain,ED,Wald ratio,1,1.045,1.86E-01,NA,NA,NA,0.020214284
LINC00467,Brain,ED,Wald ratio,1,1.128,1.86E-01,NA,NA,NA,0.051849821
MAPK13,Brain,ED,Wald ratio,1,0.968,1.87E-01,NA,NA,NA,0.01782337
SLC19A1,Brain,ED,Wald ratio,1,1.049,1.87E-01,NA,NA,NA,0.018910885
LNX2,Brain,ED,Wald ratio,1,1.061,1.87E-01,NA,NA,NA,0.015748717
