Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
DNAH11,Brain Prefrontal cortex,ED,Wald ratio,1,1.048,1.06E-01,NA,NA,NA,0.025663771
METTL4,Brain Prefrontal cortex,ED,Wald ratio,1,0.962,1.06E-01,NA,NA,NA,0.028196794
RFTN1,Brain Prefrontal cortex,ED,Wald ratio,1,0.935,1.07E-01,NA,NA,NA,0.060804539
TRARG1,Brain Prefrontal cortex,ED,Wald ratio,1,1.05,1.08E-01,NA,NA,NA,0.025515405
MYO5B,Brain Prefrontal cortex,ED,Wald ratio,1,1.047,1.11E-01,NA,NA,NA,0.028727048
PREX1,Brain Prefrontal cortex,ED,Wald ratio,1,0.932,1.12E-01,NA,NA,NA,0.030238754
HTATIP2,Brain Prefrontal cortex,ED,Wald ratio,1,0.946,1.14E-01,NA,NA,NA,0.022991766
SORCS2,Brain Prefrontal cortex,ED,Inverse variance weighted,3,0.971,1.15E-01,0.641400994,0.853349478,0.804782169,0.023283534
TBATA,Brain Prefrontal cortex,ED,Wald ratio,1,0.953,1.15E-01,NA,NA,NA,0.02445354
PID1,Brain Prefrontal cortex,ED,Wald ratio,1,1.069,1.17E-01,NA,NA,NA,0.03311068
DSCAM,Brain Prefrontal cortex,ED,Wald ratio,1,1.044,1.17E-01,NA,NA,NA,0.023880261
TPO,Brain Prefrontal cortex,ED,Wald ratio,1,1.046,1.18E-01,NA,NA,NA,0.022201414
LRRC27,Brain Prefrontal cortex,ED,Wald ratio,1,1.068,1.18E-01,NA,NA,NA,0.029195166
DGKB,Brain Prefrontal cortex,ED,Inverse variance weighted,2,0.969,1.18E-01,NA,0.691146715,NA,0.022641728
HDAC4,Brain Prefrontal cortex,ED,Wald ratio,1,0.965,1.21E-01,NA,NA,NA,0.026454567
CCNY,Brain Prefrontal cortex,ED,Wald ratio,1,1.032,1.23E-01,NA,NA,NA,0.02372654
CACNA1C,Brain Prefrontal cortex,ED,Weighted median,3,0.974,1.23E-01,0.050837023,0.147995983,0.97177583,0.063705173
ME2,Brain Prefrontal cortex,ED,Wald ratio,1,1.075,1.24E-01,NA,NA,NA,0.022348897
KIF26B,Brain Prefrontal cortex,ED,Wald ratio,1,0.968,1.26E-01,NA,NA,NA,0.031826081
THSD4,Brain Prefrontal cortex,ED,Wald ratio,1,0.955,1.29E-01,NA,NA,NA,0.023066811
UCN3,Brain Prefrontal cortex,ED,Wald ratio,1,1.045,1.29E-01,NA,NA,NA,0.023359154
CMIP,Brain Prefrontal cortex,ED,Wald ratio,1,1.039,1.30E-01,NA,NA,NA,0.02052779
EXT1,Brain Prefrontal cortex,ED,Wald ratio,1,0.98,1.30E-01,NA,NA,NA,0.026202699
CACNA1C,Brain Prefrontal cortex,ED,Inverse variance weighted,3,0.969,1.32E-01,0.050837023,0.147995983,0.97177583,0.063705173
GSTO2,Brain Prefrontal cortex,ED,Wald ratio,1,0.951,1.33E-01,NA,NA,NA,0.020502466
CNTN1,Brain Prefrontal cortex,ED,Wald ratio,1,1.021,1.36E-01,NA,NA,NA,0.021328805
RAB2A,Brain Prefrontal cortex,ED,Wald ratio,1,1.045,1.39E-01,NA,NA,NA,0.020005876
CR1,Brain Prefrontal cortex,ED,Wald ratio,1,0.972,1.41E-01,NA,NA,NA,0.024190023
ASTN2,Brain Prefrontal cortex,ED,Wald ratio,1,0.967,1.44E-01,NA,NA,NA,0.019071473
ACTN2,Brain Prefrontal cortex,ED,Inverse variance weighted,2,0.98,1.45E-01,NA,0.807137575,NA,0.014181939
OSTN,Brain Prefrontal cortex,ED,Wald ratio,1,0.945,1.46E-01,NA,NA,NA,0.020495674
DNAAF3,Brain Prefrontal cortex,ED,Wald ratio,1,1.049,1.46E-01,NA,NA,NA,0.022410786
LCLAT1,Brain Prefrontal cortex,ED,Wald ratio,1,1.052,1.48E-01,NA,NA,NA,0.021835353
ST6GAL1,Brain Prefrontal cortex,ED,Wald ratio,1,1.059,1.55E-01,NA,NA,NA,0.01828069
CERS6,Brain Prefrontal cortex,ED,Wald ratio,1,0.96,1.55E-01,NA,NA,NA,0.018318067
MTFR1,Brain Prefrontal cortex,ED,Wald ratio,1,1.043,1.61E-01,NA,NA,NA,0.020954045
CARS1,Brain Prefrontal cortex,ED,Wald ratio,1,1.03,1.62E-01,NA,NA,NA,0.018174445
PTPRN2,Brain Prefrontal cortex,ED,Simple mode,3,1.034,1.62E-01,0.547645443,0.818942059,0.87754452,0.010832893
ST7L,Brain Prefrontal cortex,ED,Wald ratio,1,0.97,1.63E-01,NA,NA,NA,0.021070615
SORCS2,Brain Prefrontal cortex,ED,Weighted median,3,0.972,1.63E-01,0.641400994,0.853349478,0.804782169,0.023283534
DLGAP2,Brain Prefrontal cortex,ED,MR Egger,6,1.094,1.66E-01,0.724631095,0.316058925,0.121625138,0.021511022
ANKRD33B,Brain Prefrontal cortex,ED,Wald ratio,1,0.962,1.67E-01,NA,NA,NA,0.017872586
KIF26A,Brain Prefrontal cortex,ED,Wald ratio,1,0.963,1.68E-01,NA,NA,NA,0.024630104
ERBB4,Brain Prefrontal cortex,ED,Wald ratio,1,1.026,1.69E-01,NA,NA,NA,0.017094155
DLGAP2,Brain Prefrontal cortex,ED,Inverse variance weighted,6,0.987,1.69E-01,0.724631095,0.316058925,0.121625138,0.021511022
CEP104,Brain Prefrontal cortex,ED,Wald ratio,1,0.954,1.70E-01,NA,NA,NA,0.018894302
SLC35F1,Brain Prefrontal cortex,ED,Wald ratio,1,0.969,1.71E-01,NA,NA,NA,0.016860469
NPM1,Brain Prefrontal cortex,ED,Wald ratio,1,0.958,1.73E-01,NA,NA,NA,0.017318167
EFCAB2,Brain Prefrontal cortex,ED,Wald ratio,1,0.965,1.73E-01,NA,NA,NA,0.018002951
CCDC77,Brain Prefrontal cortex,ED,Wald ratio,1,0.982,1.76E-01,NA,NA,NA,0.017903861
DPP10,Brain Prefrontal cortex,ED,Wald ratio,1,1.027,1.77E-01,NA,NA,NA,0.019960231
PAM,Brain Prefrontal cortex,ED,Wald ratio,1,1.041,1.78E-01,NA,NA,NA,0.015016508
WDR35,Brain Prefrontal cortex,ED,Wald ratio,1,1.033,1.82E-01,NA,NA,NA,0.016688695
ZNF429,Brain Prefrontal cortex,ED,Wald ratio,1,0.976,1.85E-01,NA,NA,NA,0.017280332
NEK8,Brain Prefrontal cortex,ED,Wald ratio,1,1.038,1.86E-01,NA,NA,NA,0.016649731
FBXO34,Brain Prefrontal cortex,ED,Wald ratio,1,0.97,1.87E-01,NA,NA,NA,0.015748723
CDHR2,Brain Prefrontal cortex,ED,Wald ratio,1,1.025,1.88E-01,NA,NA,NA,0.017256054
PTPRN2,Brain Prefrontal cortex,ED,Weighted mode,3,1.032,1.89E-01,0.547645443,0.818942059,0.87754452,0.010832893
PASK,Brain Prefrontal cortex,ED,Wald ratio,1,0.974,1.90E-01,NA,NA,NA,0.032250017
RBFOX1,Brain Prefrontal cortex,ED,Wald ratio,1,0.951,1.92E-01,NA,NA,NA,0.015554807
WDR37,Brain Prefrontal cortex,ED,Wald ratio,1,0.963,1.92E-01,NA,NA,NA,0.023533731
CAPZB,Brain Prefrontal cortex,ED,Wald ratio,1,1.031,1.93E-01,NA,NA,NA,0.01627132
COL18A1,Brain Prefrontal cortex,ED,Wald ratio,1,0.968,1.94E-01,NA,NA,NA,0.02030782
THEGL,Brain Prefrontal cortex,ED,Wald ratio,1,1.045,1.95E-01,NA,NA,NA,0.02083336
SLX9,Brain Prefrontal cortex,ED,Wald ratio,1,0.968,1.96E-01,NA,NA,NA,0.023509873
WDR70,Brain Prefrontal cortex,ED,Wald ratio,1,0.979,2.02E-01,NA,NA,NA,0.016334198
CTNNA2,Brain Prefrontal cortex,ED,Wald ratio,1,0.966,2.03E-01,NA,NA,NA,0.020910019
AGAP1,Brain Prefrontal cortex,ED,Wald ratio,1,1.035,2.06E-01,NA,NA,NA,0.015226328
WDR33,Brain Prefrontal cortex,ED,Wald ratio,1,1.041,2.09E-01,NA,NA,NA,0.012630443
LRPAP1,Brain Prefrontal cortex,ED,Wald ratio,1,1.033,2.16E-01,NA,NA,NA,0.015471698
PCBP3,Brain Prefrontal cortex,ED,Wald ratio,1,0.969,2.17E-01,NA,NA,NA,0.016022067
DOT1L,Brain Prefrontal cortex,ED,Wald ratio,1,0.945,2.21E-01,NA,NA,NA,0.025350687
FAM124A,Brain Prefrontal cortex,ED,Wald ratio,1,0.96,2.23E-01,NA,NA,NA,0.013837075
RNASEH2A,Brain Prefrontal cortex,ED,Wald ratio,1,0.97,2.23E-01,NA,NA,NA,0.01866832
PTPN14,Brain Prefrontal cortex,ED,Wald ratio,1,1.031,2.25E-01,NA,NA,NA,0.01661332
RYR3,Brain Prefrontal cortex,ED,Wald ratio,1,0.961,2.26E-01,NA,NA,NA,0.012358231
SCG3,Brain Prefrontal cortex,ED,Wald ratio,1,0.966,2.27E-01,NA,NA,NA,0.013621281
SORCS2,Brain Prefrontal cortex,ED,Weighted mode,3,0.963,2.29E-01,0.641400994,0.853349478,0.804782169,0.023283534
ATP11A,Brain Prefrontal cortex,ED,Inverse variance weighted,2,1.023,2.30E-01,NA,0.654485458,NA,0.008083119
ARHGEF10,Brain Prefrontal cortex,ED,Inverse variance weighted,2,0.982,2.34E-01,NA,0.587131256,NA,0.01594266
RUNX2,Brain Prefrontal cortex,ED,Wald ratio,1,1.025,2.34E-01,NA,NA,NA,0.014695044
AMDHD1,Brain Prefrontal cortex,ED,Wald ratio,1,1.042,2.35E-01,NA,NA,NA,0.01358234
OSBPL3,Brain Prefrontal cortex,ED,Wald ratio,1,0.971,2.36E-01,NA,NA,NA,0.01435197
HSPA12A,Brain Prefrontal cortex,ED,Wald ratio,1,0.971,2.38E-01,NA,NA,NA,0.016043821
F13A1,Brain Prefrontal cortex,ED,Wald ratio,1,0.974,2.39E-01,NA,NA,NA,0.023703995
GNA12,Brain Prefrontal cortex,ED,Wald ratio,1,0.962,2.39E-01,NA,NA,NA,0.012662532
FRAS1,Brain Prefrontal cortex,ED,Wald ratio,1,1.031,2.40E-01,NA,NA,NA,0.013894041
MTSS1,Brain Prefrontal cortex,ED,Wald ratio,1,0.967,2.41E-01,NA,NA,NA,0.013460604
PTPRJ,Brain Prefrontal cortex,ED,Wald ratio,1,0.974,2.42E-01,NA,NA,NA,0.014915023
PKD1,Brain Prefrontal cortex,ED,Wald ratio,1,1.042,2.42E-01,NA,NA,NA,0.022019926
CEP72,Brain Prefrontal cortex,ED,Wald ratio,1,1.04,2.44E-01,NA,NA,NA,0.012910551
ASB5,Brain Prefrontal cortex,ED,Wald ratio,1,0.957,2.45E-01,NA,NA,NA,0.01505082
SYNE1,Brain Prefrontal cortex,ED,Wald ratio,1,0.969,2.48E-01,NA,NA,NA,0.021085892
ZNF16,Brain Prefrontal cortex,ED,Wald ratio,1,0.981,2.50E-01,NA,NA,NA,0.015712974
CHRM5,Brain Prefrontal cortex,ED,Wald ratio,1,1.021,2.53E-01,NA,NA,NA,0.013199262
RGS14,Brain Prefrontal cortex,ED,Wald ratio,1,1.025,2.55E-01,NA,NA,NA,0.013577329
VIPR2,Brain Prefrontal cortex,ED,Wald ratio,1,1.031,2.59E-01,NA,NA,NA,0.014274302
ADAMTS3,Brain Prefrontal cortex,ED,Wald ratio,1,0.955,2.60E-01,NA,NA,NA,0.01376539
RAET1E,Brain Prefrontal cortex,ED,Wald ratio,1,0.973,2.61E-01,NA,NA,NA,0.012652346
ASAP2,Brain Prefrontal cortex,ED,Wald ratio,1,1.029,2.62E-01,NA,NA,NA,0.012879523
HSD17B11,Brain Prefrontal cortex,ED,Wald ratio,1,1.039,2.70E-01,NA,NA,NA,0.012364163
ZNF827,Brain Prefrontal cortex,ED,Wald ratio,1,1.025,2.71E-01,NA,NA,NA,0.013468823
COL19A1,Brain Prefrontal cortex,ED,Wald ratio,1,0.969,2.75E-01,NA,NA,NA,0.012512688
STMN4,Brain Prefrontal cortex,ED,Wald ratio,1,0.978,2.77E-01,NA,NA,NA,0.012314915
AFDN,Brain Prefrontal cortex,ED,Wald ratio,1,1.021,2.79E-01,NA,NA,NA,0.01278593
KYAT1,Brain Prefrontal cortex,ED,Wald ratio,1,0.942,2.79E-01,NA,NA,NA,0.013973109
TEC,Brain Prefrontal cortex,ED,Wald ratio,1,0.978,2.81E-01,NA,NA,NA,0.012385924
MUC12,Brain Prefrontal cortex,ED,Wald ratio,1,0.97,2.82E-01,NA,NA,NA,0.016010605
PLXNA2,Brain Prefrontal cortex,ED,Wald ratio,1,0.962,2.83E-01,NA,NA,NA,0.013749946
ABCC4,Brain Prefrontal cortex,ED,Wald ratio,1,1.022,2.84E-01,NA,NA,NA,0.021818624
LHCGR,Brain Prefrontal cortex,ED,Wald ratio,1,0.98,2.85E-01,NA,NA,NA,0.014814695
DYNC2I1,Brain Prefrontal cortex,ED,Wald ratio,1,0.974,2.87E-01,NA,NA,NA,0.012040305
SLC35E4,Brain Prefrontal cortex,ED,Wald ratio,1,0.977,2.91E-01,NA,NA,NA,0.0239331
ZNF415,Brain Prefrontal cortex,ED,Wald ratio,1,0.976,2.94E-01,NA,NA,NA,0.015563633
EIF3B,Brain Prefrontal cortex,ED,Wald ratio,1,0.982,2.97E-01,NA,NA,NA,0.011698561
ZNF385D,Brain Prefrontal cortex,ED,Wald ratio,1,1.03,2.97E-01,NA,NA,NA,0.022420956
ZCCHC24,Brain Prefrontal cortex,ED,Wald ratio,1,0.978,2.99E-01,NA,NA,NA,0.012719082
PIP5K1C,Brain Prefrontal cortex,ED,Wald ratio,1,0.974,3.01E-01,NA,NA,NA,0.026144826
SMOC2,Brain Prefrontal cortex,ED,Inverse variance weighted,2,1.015,3.03E-01,NA,0.596070669,NA,0.011366848
PRDM16,Brain Prefrontal cortex,ED,Wald ratio,1,1.029,3.03E-01,NA,NA,NA,0.011443455
SYNE3,Brain Prefrontal cortex,ED,Wald ratio,1,1.027,3.08E-01,NA,NA,NA,0.013415923
EIF3H,Brain Prefrontal cortex,ED,Wald ratio,1,1.032,3.14E-01,NA,NA,NA,0.011514405
ANGPT4,Brain Prefrontal cortex,ED,Wald ratio,1,1.02,3.14E-01,NA,NA,NA,0.011272834
CACNA1C,Brain Prefrontal cortex,ED,Weighted mode,3,0.975,3.14E-01,0.050837023,0.147995983,0.97177583,0.063705173
FMN2,Brain Prefrontal cortex,ED,Wald ratio,1,1.015,3.14E-01,NA,NA,NA,0.012703078
HLA-DPB1,Brain Prefrontal cortex,ED,Wald ratio,1,0.968,3.17E-01,NA,NA,NA,0.011713185
ANKRD36B,Brain Prefrontal cortex,ED,Wald ratio,1,0.983,3.21E-01,NA,NA,NA,0.011590541
