Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
TFAP2B,Lymphocyte,DEP,Wald ratio,1,0.942,6.52E-03,NA,NA,NA,0.120465379
ACSF3,Lymphocyte,DEP,Wald ratio,1,1.015,6.81E-03,NA,NA,NA,0.044950707
CDH15,Lymphocyte,DEP,Wald ratio,1,1.017,6.81E-03,NA,NA,NA,0.09001381
CYP51A1,Lymphocyte,DEP,Wald ratio,1,1.937,6.84E-03,NA,NA,NA,0.07841888
TMEM132B,Lymphocyte,DEP,Wald ratio,1,1.013,6.84E-03,NA,NA,NA,0.078418881
KLF4,Lymphocyte,DEP,Wald ratio,1,0.966,6.90E-03,NA,NA,NA,0.098494454
HLA-DOB,Lymphocyte,DEP,Wald ratio,1,0.986,6.93E-03,NA,NA,NA,0.087141023
TAP2,Lymphocyte,DEP,Wald ratio,1,0.984,6.93E-03,NA,NA,NA,0.087141023
SPRED2,Lymphocyte,DEP,Wald ratio,1,1.106,6.98E-03,NA,NA,NA,0.075475176
CYB561,Lymphocyte,DEP,Wald ratio,1,0.987,6.98E-03,NA,NA,NA,0.072009603
TRAF3,Lymphocyte,DEP,Wald ratio,1,0.947,7.03E-03,NA,NA,NA,0.079895976
OPN3,Lymphocyte,DEP,Wald ratio,1,1.063,7.03E-03,NA,NA,NA,0.079895974
RTL1,Lymphocyte,DEP,Wald ratio,1,1.013,7.17E-03,NA,NA,NA,0.076998452
ZFP36L2,Lymphocyte,DEP,Wald ratio,1,0.714,7.25E-03,NA,NA,NA,0.090102475
GRM3,Lymphocyte,DEP,Wald ratio,1,1.097,7.32E-03,NA,NA,NA,0.074109988
SNX19,Lymphocyte,DEP,Wald ratio,1,1.02,7.49E-03,NA,NA,NA,0.071232224
SCN9A,Lymphocyte,DEP,Wald ratio,1,0.988,7.49E-03,NA,NA,NA,0.0678837
ADRB2,Lymphocyte,DEP,Wald ratio,1,0.823,7.49E-03,NA,NA,NA,0.071232189
SDC1,Lymphocyte,DEP,Wald ratio,1,0.982,7.50E-03,NA,NA,NA,0.075709868
CLN8,Lymphocyte,DEP,Wald ratio,1,1.02,7.54E-03,NA,NA,NA,0.097417503
NDUFS7,Lymphocyte,DEP,Wald ratio,1,1.018,7.66E-03,NA,NA,NA,0.081754654
MUM1,Lymphocyte,DEP,Wald ratio,1,1.032,7.66E-03,NA,NA,NA,0.081754131
CLYBL,Lymphocyte,DEP,Wald ratio,1,0.988,7.84E-03,NA,NA,NA,0.066195988
PRR20A,Lymphocyte,DEP,Wald ratio,1,1.016,7.93E-03,NA,NA,NA,0.089361456
MBNL2,Lymphocyte,DEP,Wald ratio,1,1.013,8.00E-03,NA,NA,NA,0.071618672
MPZL2,Lymphocyte,DEP,Wald ratio,1,1.105,8.02E-03,NA,NA,NA,0.067244355
ALG10B,Lymphocyte,DEP,Wald ratio,1,0.887,8.02E-03,NA,NA,NA,0.067244355
PPP1R1B,Lymphocyte,DEP,Wald ratio,1,1.025,8.05E-03,NA,NA,NA,0.090946298
HUS1,Lymphocyte,DEP,Wald ratio,1,0.852,8.12E-03,NA,NA,NA,0.101092643
FBXO2,Lymphocyte,DEP,Wald ratio,1,1.259,8.31E-03,NA,NA,NA,0.090031095
MIR453,Lymphocyte,DEP,Wald ratio,1,1.015,8.38E-03,NA,NA,NA,0.081364341
MIR487A,Lymphocyte,DEP,Wald ratio,1,1.015,8.38E-03,NA,NA,NA,0.081364365
MIR134,Lymphocyte,DEP,Wald ratio,1,1.015,8.38E-03,NA,NA,NA,0.081364386
CGN,Lymphocyte,DEP,Wald ratio,1,1.367,8.50E-03,NA,NA,NA,0.083092772
ONECUT1,Lymphocyte,DEP,Wald ratio,1,1.805,8.66E-03,NA,NA,NA,0.100958844
PRPH2,Lymphocyte,DEP,Wald ratio,1,1.014,8.66E-03,NA,NA,NA,0.069833789
C13orf16,Lymphocyte,DEP,Wald ratio,1,0.986,9.11E-03,NA,NA,NA,0.070845431
SPI1,Lymphocyte,DEP,Wald ratio,1,0.957,9.15E-03,NA,NA,NA,0.083236384
CTHRC1,Lymphocyte,DEP,Wald ratio,1,0.968,9.20E-03,NA,NA,NA,0.059974814
PDIA6,Lymphocyte,DEP,Wald ratio,1,1.011,9.20E-03,NA,NA,NA,0.055122158
GP2,Lymphocyte,DEP,Wald ratio,1,0.987,9.20E-03,NA,NA,NA,0.05972239
XRCC3,Lymphocyte,DEP,Wald ratio,1,0.985,9.57E-03,NA,NA,NA,0.059258531
KLC1,Lymphocyte,DEP,Wald ratio,1,0.988,9.57E-03,NA,NA,NA,0.059258531
TCEA2,Lymphocyte,DEP,Wald ratio,1,1.028,9.91E-03,NA,NA,NA,0.073232975
NCRNA00176,Lymphocyte,DEP,Wald ratio,1,1.019,9.91E-03,NA,NA,NA,0.073232975
SAMD10,Lymphocyte,DEP,Wald ratio,1,1.017,9.91E-03,NA,NA,NA,0.073232975
GOLPH3,Lymphocyte,DEP,Wald ratio,1,0.98,9.94E-03,NA,NA,NA,0.058618941
UHRF1BP1L,Lymphocyte,DEP,Wald ratio,1,0.292,1.05E-02,NA,NA,NA,0.091749761
FAM38B,Lymphocyte,DEP,Weighted median,3,0.987,1.05E-02,0.195888463,0.285241702,0.60822947,0.002740095
MACROD2,Lymphocyte,DEP,Wald ratio,1,0.988,1.06E-02,NA,NA,NA,0.055551097
TMEM132D,Lymphocyte,DEP,Inverse variance weighted,3,1.009,1.06E-02,0.761346204,0.954128874,0.973989319,0.017755114
EVI5L,Lymphocyte,DEP,Wald ratio,1,1.013,1.08E-02,NA,NA,NA,0.061194514
NRXN2,Lymphocyte,DEP,Wald ratio,1,0.986,1.09E-02,NA,NA,NA,0.065310954
OVCA2,Lymphocyte,DEP,Wald ratio,1,1.028,1.10E-02,NA,NA,NA,0.094511582
DPH1,Lymphocyte,DEP,Wald ratio,1,3.036,1.10E-02,NA,NA,NA,0.094511582
TFAP2A,Lymphocyte,DEP,Wald ratio,1,0.953,1.11E-02,NA,NA,NA,0.071241046
FAM69A,Lymphocyte,DEP,Wald ratio,1,1.018,1.11E-02,NA,NA,NA,0.059078546
C1QL3,Lymphocyte,DEP,Wald ratio,1,0.981,1.13E-02,NA,NA,NA,0.082658407
