Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
ZC3H12D,Lymphocyte,DEP,Wald ratio,1,0.98,4.08E-02,NA,NA,NA,0.017463806
ZNF257,Lymphocyte,DEP,Wald ratio,1,0.986,4.21E-02,NA,NA,NA,0.01230316
SPTBN1,Lymphocyte,DEP,Wald ratio,1,1.019,4.34E-02,NA,NA,NA,0.018838183
RPL21P2,Lymphocyte,DEP,Wald ratio,1,0.987,4.55E-02,NA,NA,NA,0.004917641
AL162853.1,Lymphocyte,DEP,Wald ratio,1,1.009,4.80E-02,NA,NA,NA,0.000105685
DNMBP,Lymphocyte,DEP,Wald ratio,1,0.987,4.80E-02,NA,NA,NA,0.002825113
CACNA1E,Lymphocyte,DEP,Wald ratio,1,0.995,5.06E-02,NA,NA,NA,0.014624279
GNA12,Lymphocyte,DEP,Wald ratio,1,0.992,5.55E-02,NA,NA,NA,0.000237313
TMEM87B,Lymphocyte,DEP,Wald ratio,1,1.013,5.57E-02,NA,NA,NA,0.009590429
CHI3L2,Lymphocyte,DEP,Wald ratio,1,1.008,5.60E-02,NA,NA,NA,1.48E-06
CAPN11,Lymphocyte,DEP,Wald ratio,1,0.982,5.60E-02,NA,NA,NA,0.001147233
LITAF,Lymphocyte,DEP,Wald ratio,1,1.009,5.63E-02,NA,NA,NA,0.013406199
SLC1A2,Lymphocyte,DEP,Wald ratio,1,1.013,5.63E-02,NA,NA,NA,0.012815107
ZMIZ2,Lymphocyte,DEP,Wald ratio,1,1.01,5.65E-02,NA,NA,NA,0.013047205
PDIA6,Lymphocyte,DEP,Wald ratio,1,0.989,5.77E-02,NA,NA,NA,0.005839995
PKHD1L1,Lymphocyte,DEP,Wald ratio,1,1.009,5.92E-02,NA,NA,NA,0.005002877
PSMC3,Lymphocyte,DEP,Wald ratio,1,1.009,6.12E-02,NA,NA,NA,0.00054589
ARHGAP26,Lymphocyte,DEP,Wald ratio,1,1.009,6.24E-02,NA,NA,NA,0.012323956
CYP4F9P,Lymphocyte,DEP,Wald ratio,1,1.014,6.33E-02,NA,NA,NA,2.36E-06
FAM189A1,Lymphocyte,DEP,Wald ratio,1,1.01,6.38E-02,NA,NA,NA,5.59E-05
CTD-3094K11.1,Lymphocyte,DEP,Wald ratio,1,1.007,6.46E-02,NA,NA,NA,0.002403716
PPP4R2,Lymphocyte,DEP,Wald ratio,1,1.015,6.62E-02,NA,NA,NA,0.011024302
CNTNAP2,Lymphocyte,DEP,Wald ratio,1,1.005,6.73E-02,NA,NA,NA,0.011432428
C21orf58,Lymphocyte,DEP,Wald ratio,1,0.993,6.78E-02,NA,NA,NA,0.012024694
OVOL1,Lymphocyte,DEP,Wald ratio,1,0.996,6.90E-02,NA,NA,NA,0.011186359
NAGK,Lymphocyte,DEP,Wald ratio,1,1.01,6.93E-02,NA,NA,NA,0.015353407
KNTC1,Lymphocyte,DEP,Wald ratio,1,1.007,7.19E-02,NA,NA,NA,0.00220778
CIZ1,Lymphocyte,DEP,Wald ratio,1,1.012,7.19E-02,NA,NA,NA,0.000837227
RP11-212I21.2,Lymphocyte,DEP,Wald ratio,1,0.994,7.44E-02,NA,NA,NA,0.012356572
LHFPL2,Lymphocyte,DEP,Wald ratio,1,1.01,7.47E-02,NA,NA,NA,0.011085986
MYO1D,Lymphocyte,DEP,Wald ratio,1,1.009,8.01E-02,NA,NA,NA,2.08E-06
KCNN3,Lymphocyte,DEP,Wald ratio,1,0.99,8.01E-02,NA,NA,NA,0.002934352
ACCS,Lymphocyte,DEP,Wald ratio,1,0.988,8.32E-02,NA,NA,NA,0.011613825
SGSM2,Lymphocyte,DEP,Wald ratio,1,1.013,8.41E-02,NA,NA,NA,0.002195889
AC074286.1,Lymphocyte,DEP,Wald ratio,1,0.985,8.60E-02,NA,NA,NA,1.87E-06
RPS10-NUDT3,Lymphocyte,DEP,Wald ratio,1,0.987,8.80E-02,NA,NA,NA,0.003340288
ANKRD33B,Lymphocyte,DEP,Wald ratio,1,0.98,8.96E-02,NA,NA,NA,0.008994245
CREB3L2,Lymphocyte,DEP,Wald ratio,1,0.988,9.28E-02,NA,NA,NA,0.001420366
RBFOX3,Lymphocyte,DEP,Wald ratio,1,1.006,9.56E-02,NA,NA,NA,0.009521158
SLC2A9,Lymphocyte,DEP,Wald ratio,1,1.008,9.56E-02,NA,NA,NA,0.008934221
RGPD8,Lymphocyte,DEP,Wald ratio,1,0.996,9.56E-02,NA,NA,NA,7.32E-06
ADAMTSL3,Lymphocyte,DEP,Wald ratio,1,0.991,1.02E-01,NA,NA,NA,0.000287152
DOCK8,Lymphocyte,DEP,Wald ratio,1,1.006,1.06E-01,NA,NA,NA,9.83E-05
DTX3L,Lymphocyte,DEP,Wald ratio,1,0.988,1.06E-01,NA,NA,NA,0.00947813
RP5-940F7.2,Lymphocyte,DEP,Wald ratio,1,1.007,1.08E-01,NA,NA,NA,0.008591102
LLGL2,Lymphocyte,DEP,Wald ratio,1,1.008,1.10E-01,NA,NA,NA,0.008020308
RP11-329N22.1,Lymphocyte,DEP,Wald ratio,1,1.011,1.10E-01,NA,NA,NA,0.002124242
TRBJ2-1,Lymphocyte,DEP,Wald ratio,1,0.991,1.13E-01,NA,NA,NA,1.49E-05
WDR91,Lymphocyte,DEP,Wald ratio,1,1.013,1.13E-01,NA,NA,NA,0.008327548
TCEB1P28,Lymphocyte,DEP,Wald ratio,1,1.014,1.16E-01,NA,NA,NA,0.001345512
DTNB,Lymphocyte,DEP,Wald ratio,1,0.993,1.16E-01,NA,NA,NA,0.008342506
GLYAT,Lymphocyte,DEP,Wald ratio,1,1.006,1.17E-01,NA,NA,NA,0.007461291
KCNA6,Lymphocyte,DEP,Wald ratio,1,1.005,1.17E-01,NA,NA,NA,5.73E-06
ZNF155,Lymphocyte,DEP,Wald ratio,1,0.996,1.20E-01,NA,NA,NA,0.000251239
EP400,Lymphocyte,DEP,Wald ratio,1,1.016,1.22E-01,NA,NA,NA,0.00898413
CTD-3088G3.8,Lymphocyte,DEP,Wald ratio,1,0.993,1.24E-01,NA,NA,NA,6.57E-06
TBC1D4,Lymphocyte,DEP,Wald ratio,1,0.994,1.28E-01,NA,NA,NA,0.006403818
DLG2,Lymphocyte,DEP,Wald ratio,1,1.011,1.28E-01,NA,NA,NA,0.003884199
SH3PXD2A,Lymphocyte,DEP,Wald ratio,1,1.009,1.31E-01,NA,NA,NA,0.006689282
TRIO,Lymphocyte,DEP,Wald ratio,1,0.99,1.34E-01,NA,NA,NA,0.007573012
DAPK1,Lymphocyte,DEP,Wald ratio,1,0.993,1.36E-01,NA,NA,NA,0.007067688
PIGL,Lymphocyte,DEP,Wald ratio,1,0.993,1.37E-01,NA,NA,NA,0.001375756
ZNF254,Lymphocyte,DEP,Wald ratio,1,1.004,1.40E-01,NA,NA,NA,0.009263147
ODF1,Lymphocyte,DEP,Wald ratio,1,0.993,1.42E-01,NA,NA,NA,7.25E-07
EIF2AK1,Lymphocyte,DEP,Wald ratio,1,1.011,1.42E-01,NA,NA,NA,0.006539799
VAMP1,Lymphocyte,DEP,Wald ratio,1,0.987,1.45E-01,NA,NA,NA,0.003852698
TAF1D,Lymphocyte,DEP,Wald ratio,1,0.995,1.46E-01,NA,NA,NA,0.00625216
CMC2,Lymphocyte,DEP,Wald ratio,1,1.02,1.48E-01,NA,NA,NA,0.008028781
KIAA1217,Lymphocyte,DEP,Wald ratio,1,1.007,1.59E-01,NA,NA,NA,0.005328495
RASSF2,Lymphocyte,DEP,Wald ratio,1,0.992,1.59E-01,NA,NA,NA,0.005897853
LY86,Lymphocyte,DEP,Wald ratio,1,0.995,1.60E-01,NA,NA,NA,0.006207667
MLPH,Lymphocyte,DEP,Wald ratio,1,1.008,1.62E-01,NA,NA,NA,0.005500988
GFOD1,Lymphocyte,DEP,Wald ratio,1,0.988,1.65E-01,NA,NA,NA,0.004825195
RNASEH1-AS1,Lymphocyte,DEP,Wald ratio,1,0.992,1.69E-01,NA,NA,NA,0.01347291
ZNF83,Lymphocyte,DEP,Wald ratio,1,1.016,1.72E-01,NA,NA,NA,0.002709373
INTS8,Lymphocyte,DEP,Wald ratio,1,0.985,1.75E-01,NA,NA,NA,0.00290187
RP11-179A10.1,Lymphocyte,DEP,Wald ratio,1,0.994,1.76E-01,NA,NA,NA,0.001268915
KCNQ1,Lymphocyte,DEP,Wald ratio,1,1.01,1.77E-01,NA,NA,NA,0.00073916
FKBP2,Lymphocyte,DEP,Wald ratio,1,1.007,1.77E-01,NA,NA,NA,0.00469022
MED31,Lymphocyte,DEP,Wald ratio,1,0.99,1.77E-01,NA,NA,NA,0.004862022
WDR25,Lymphocyte,DEP,Wald ratio,1,0.988,1.78E-01,NA,NA,NA,0.006022912
RBM33,Lymphocyte,DEP,Wald ratio,1,1.007,1.78E-01,NA,NA,NA,0.006745627
SNX29,Lymphocyte,DEP,Wald ratio,1,1.009,1.79E-01,NA,NA,NA,0.002193872
PTPN14,Lymphocyte,DEP,Wald ratio,1,1.008,1.79E-01,NA,NA,NA,3.84E-05
MYO5A,Lymphocyte,DEP,Wald ratio,1,1.007,1.82E-01,NA,NA,NA,0.00682673
ISPD,Lymphocyte,DEP,Wald ratio,1,1.005,1.84E-01,NA,NA,NA,1.28E-05
APBB2,Lymphocyte,DEP,Wald ratio,1,0.996,1.85E-01,NA,NA,NA,0.004475842
PIEZO2,Lymphocyte,DEP,Wald ratio,1,0.996,1.85E-01,NA,NA,NA,0.005146178
TCP11L1,Lymphocyte,DEP,Wald ratio,1,0.99,1.87E-01,NA,NA,NA,0.000663264
IL2RB,Lymphocyte,DEP,Wald ratio,1,1.007,1.89E-01,NA,NA,NA,0.005293368
ZDHHC14,Lymphocyte,DEP,Wald ratio,1,1.009,1.93E-01,NA,NA,NA,0.004479378
TXNDC11,Lymphocyte,DEP,Wald ratio,1,0.987,1.93E-01,NA,NA,NA,0.001741691
FAM188B,Lymphocyte,DEP,Wald ratio,1,1.007,1.93E-01,NA,NA,NA,0.004992147
RP11-701P16.5,Lymphocyte,DEP,Wald ratio,1,1.021,1.94E-01,NA,NA,NA,1.35E-06
GNG2,Lymphocyte,DEP,Wald ratio,1,0.987,1.95E-01,NA,NA,NA,0.002336257
GLCCI1,Lymphocyte,DEP,Wald ratio,1,1.014,1.95E-01,NA,NA,NA,0.001787732
MAP6,Lymphocyte,DEP,Wald ratio,1,1.005,2.03E-01,NA,NA,NA,0.004917554
MRPL42,Lymphocyte,DEP,Wald ratio,1,1.007,2.03E-01,NA,NA,NA,0.004373411
IQSEC1,Lymphocyte,DEP,Wald ratio,1,1.009,2.06E-01,NA,NA,NA,0.005852149
C2orf76,Lymphocyte,DEP,Wald ratio,1,0.997,2.07E-01,NA,NA,NA,0.000316715
LINC00271,Lymphocyte,DEP,Wald ratio,1,1.006,2.07E-01,NA,NA,NA,9.68E-05
SPINT2,Lymphocyte,DEP,Wald ratio,1,1.008,2.08E-01,NA,NA,NA,0.002989734
RNU6-927P,Lymphocyte,DEP,Wald ratio,1,1.01,2.09E-01,NA,NA,NA,0.002877332
SPTLC2,Lymphocyte,DEP,Wald ratio,1,1.005,2.09E-01,NA,NA,NA,0.004705304
TTC39C,Lymphocyte,DEP,Wald ratio,1,1.004,2.10E-01,NA,NA,NA,3.59E-05
CHST3,Lymphocyte,DEP,Wald ratio,1,0.995,2.11E-01,NA,NA,NA,0.004779312
NCALD,Lymphocyte,DEP,Wald ratio,1,1.007,2.11E-01,NA,NA,NA,0.000934554
PMS2CL,Lymphocyte,DEP,Wald ratio,1,0.991,2.17E-01,NA,NA,NA,0.000384178
FRMD4A,Lymphocyte,DEP,Wald ratio,1,0.994,2.20E-01,NA,NA,NA,1.47E-05
RPTOR,Lymphocyte,DEP,Inverse variance weighted,2,0.996,2.24E-01,NA,0.632775634,NA,0.006239429
CNR2,Lymphocyte,DEP,Wald ratio,1,1.005,2.25E-01,NA,NA,NA,0.0002664
SND1,Lymphocyte,DEP,Wald ratio,1,0.988,2.28E-01,NA,NA,NA,0.003336586
LL22NC03-30E12.13,Lymphocyte,DEP,Wald ratio,1,0.993,2.28E-01,NA,NA,NA,0.004521292
AC064834.2,Lymphocyte,DEP,Wald ratio,1,0.991,2.30E-01,NA,NA,NA,0.00091458
RP11-284M14.1,Lymphocyte,DEP,Wald ratio,1,1.01,2.39E-01,NA,NA,NA,0.000826486
FAM53A,Lymphocyte,DEP,Wald ratio,1,1.009,2.40E-01,NA,NA,NA,0.000151096
PIK3R6,Lymphocyte,DEP,Wald ratio,1,0.989,2.40E-01,NA,NA,NA,0.004556563
CIITA,Lymphocyte,DEP,Wald ratio,1,1.007,2.41E-01,NA,NA,NA,7.49E-05
NRCAM,Lymphocyte,DEP,Wald ratio,1,0.992,2.42E-01,NA,NA,NA,0.004603006
AC006534.1,Lymphocyte,DEP,Wald ratio,1,1.005,2.42E-01,NA,NA,NA,8.54E-07
CLTCL1,Lymphocyte,DEP,Wald ratio,1,0.993,2.44E-01,NA,NA,NA,6.34E-05
PTPRA,Lymphocyte,DEP,Wald ratio,1,1.005,2.45E-01,NA,NA,NA,0.00417225
TLDC1,Lymphocyte,DEP,Wald ratio,1,0.995,2.45E-01,NA,NA,NA,0.004793067
PTGIR,Lymphocyte,DEP,Wald ratio,1,0.989,2.46E-01,NA,NA,NA,0.004285945
NIPAL2,Lymphocyte,DEP,Wald ratio,1,1.005,2.47E-01,NA,NA,NA,0.000131732
IQCB1,Lymphocyte,DEP,Wald ratio,1,0.994,2.48E-01,NA,NA,NA,0.002796348
SAMSN1,Lymphocyte,DEP,Wald ratio,1,0.996,2.48E-01,NA,NA,NA,0.004365004
C9orf69,Lymphocyte,DEP,Wald ratio,1,0.987,2.48E-01,NA,NA,NA,0.0029554
SAA1,Lymphocyte,DEP,Wald ratio,1,1.008,2.54E-01,NA,NA,NA,1.16E-06
RNU6-1224P,Lymphocyte,DEP,Wald ratio,1,0.992,2.54E-01,NA,NA,NA,0.004096373
SYNGR1,Lymphocyte,DEP,Wald ratio,1,0.995,2.55E-01,NA,NA,NA,0.003653699
AC007969.5,Lymphocyte,DEP,Wald ratio,1,0.994,2.55E-01,NA,NA,NA,0.002099105
SPATA20,Lymphocyte,DEP,Wald ratio,1,0.993,2.57E-01,NA,NA,NA,0.000437069
AGO3,Lymphocyte,DEP,Wald ratio,1,1.005,2.58E-01,NA,NA,NA,0.000675438
ELMO1,Lymphocyte,DEP,Wald ratio,1,0.996,2.62E-01,NA,NA,NA,0.000130331
YEATS4,Lymphocyte,DEP,Wald ratio,1,1.01,2.64E-01,NA,NA,NA,0.0039899
FAM3C,Lymphocyte,DEP,Wald ratio,1,1.006,2.64E-01,NA,NA,NA,0.000106788
PROSER2,Lymphocyte,DEP,Wald ratio,1,0.996,2.64E-01,NA,NA,NA,3.54E-06
