Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
PDP2,Stem-cell-iPSC,DEP,Wald ratio,1,0.985,1.74E-01,NA,NA,NA,2.69E-05
CALB1,Stem-cell-iPSC,DEP,Wald ratio,1,1.014,1.74E-01,NA,NA,NA,0.004619598
CBWD1,Stem-cell-iPSC,DEP,Wald ratio,1,0.993,1.75E-01,NA,NA,NA,0.005603316
RHBDD3,Stem-cell-iPSC,DEP,Wald ratio,1,0.991,1.76E-01,NA,NA,NA,0.000160007
LYN,Stem-cell-iPSC,DEP,Wald ratio,1,0.989,1.77E-01,NA,NA,NA,0.00128912
TSFM,Stem-cell-iPSC,DEP,Wald ratio,1,0.992,1.78E-01,NA,NA,NA,0.005667769
GSTP1,Stem-cell-iPSC,DEP,Wald ratio,1,1.021,1.81E-01,NA,NA,NA,0.000252858
KIAA1211,Stem-cell-iPSC,DEP,Wald ratio,1,0.99,1.85E-01,NA,NA,NA,0.005467272
C9orf64,Stem-cell-iPSC,DEP,Wald ratio,1,0.991,1.85E-01,NA,NA,NA,0.001112352
PARP4,Stem-cell-iPSC,DEP,Wald ratio,1,1.013,1.85E-01,NA,NA,NA,0.00024276
QDPR,Stem-cell-iPSC,DEP,Wald ratio,1,0.992,1.87E-01,NA,NA,NA,0.0059339
DDX55,Stem-cell-iPSC,DEP,Wald ratio,1,0.989,1.87E-01,NA,NA,NA,0.005478744
TBCE,Stem-cell-iPSC,DEP,Wald ratio,1,0.983,1.90E-01,NA,NA,NA,0.004999547
TARS,Stem-cell-iPSC,DEP,Wald ratio,1,0.982,1.90E-01,NA,NA,NA,0.000527117
HRSP12,Stem-cell-iPSC,DEP,Wald ratio,1,0.982,1.92E-01,NA,NA,NA,0.001896739
CD3EAP,Stem-cell-iPSC,DEP,Wald ratio,1,1.013,1.96E-01,NA,NA,NA,0.004147822
MAK16,Stem-cell-iPSC,DEP,Wald ratio,1,1.015,2.05E-01,NA,NA,NA,0.003248331
TRMU,Stem-cell-iPSC,DEP,Wald ratio,1,1.013,2.06E-01,NA,NA,NA,6.13E-05
ISCA1,Stem-cell-iPSC,DEP,Wald ratio,1,1.012,2.07E-01,NA,NA,NA,0.004166144
KLHDC7A,Stem-cell-iPSC,DEP,Wald ratio,1,1.01,2.13E-01,NA,NA,NA,0.000468008
NOM1,Stem-cell-iPSC,DEP,Wald ratio,1,1.015,2.14E-01,NA,NA,NA,0.00013381
R3HCC1,Stem-cell-iPSC,DEP,Wald ratio,1,0.99,2.14E-01,NA,NA,NA,6.38E-05
SCRN2,Stem-cell-iPSC,DEP,Wald ratio,1,0.99,2.18E-01,NA,NA,NA,0.004511987
ARID3B,Stem-cell-iPSC,DEP,Wald ratio,1,1.009,2.18E-01,NA,NA,NA,0.006770675
QTRTD1,Stem-cell-iPSC,DEP,Wald ratio,1,0.987,2.19E-01,NA,NA,NA,0.000459025
AAMDC,Stem-cell-iPSC,DEP,Wald ratio,1,0.991,2.20E-01,NA,NA,NA,0.007453143
COPG2,Stem-cell-iPSC,DEP,Wald ratio,1,0.985,2.26E-01,NA,NA,NA,0.000457664
SLC1A5,Stem-cell-iPSC,DEP,Wald ratio,1,0.984,2.28E-01,NA,NA,NA,0.001263165
LRRC40,Stem-cell-iPSC,DEP,Wald ratio,1,0.98,2.29E-01,NA,NA,NA,0.000298511
RAB17,Stem-cell-iPSC,DEP,Wald ratio,1,1.009,2.33E-01,NA,NA,NA,0.005241652
CASP6,Stem-cell-iPSC,DEP,Wald ratio,1,1.016,2.36E-01,NA,NA,NA,0.002686069
ATG3,Stem-cell-iPSC,DEP,Wald ratio,1,0.977,2.37E-01,NA,NA,NA,0.000122754
OXNAD1,Stem-cell-iPSC,DEP,Wald ratio,1,1.011,2.39E-01,NA,NA,NA,0.001597783
CHPF2,Stem-cell-iPSC,DEP,Wald ratio,1,1.01,2.45E-01,NA,NA,NA,0.0012594
GSS,Stem-cell-iPSC,DEP,Wald ratio,1,0.991,2.46E-01,NA,NA,NA,0.004285945
SETD9,Stem-cell-iPSC,DEP,Wald ratio,1,0.993,2.50E-01,NA,NA,NA,0.005417327
YTHDC2,Stem-cell-iPSC,DEP,Wald ratio,1,0.993,2.51E-01,NA,NA,NA,0.004510879
GATM,Stem-cell-iPSC,DEP,Wald ratio,1,0.989,2.52E-01,NA,NA,NA,0.000691767
PRKAB1,Stem-cell-iPSC,DEP,Wald ratio,1,1.017,2.58E-01,NA,NA,NA,0.000181233
ARFGEF1,Stem-cell-iPSC,DEP,Wald ratio,1,0.982,2.64E-01,NA,NA,NA,5.62E-05
PECR,Stem-cell-iPSC,DEP,Wald ratio,1,1.011,2.66E-01,NA,NA,NA,4.31E-05
SLC38A9,Stem-cell-iPSC,DEP,Wald ratio,1,1.011,2.68E-01,NA,NA,NA,0.002090611
CCDC97,Stem-cell-iPSC,DEP,Wald ratio,1,1.009,2.75E-01,NA,NA,NA,0.000267362
PPAP2C,Stem-cell-iPSC,DEP,Wald ratio,1,1.011,2.75E-01,NA,NA,NA,0.000235941
MTHFS,Stem-cell-iPSC,DEP,Wald ratio,1,0.994,2.77E-01,NA,NA,NA,0.005118036
NT5DC3,Stem-cell-iPSC,DEP,Wald ratio,1,0.992,2.79E-01,NA,NA,NA,0.000184127
CHRAC1,Stem-cell-iPSC,DEP,Wald ratio,1,0.985,2.81E-01,NA,NA,NA,0.000212852
GALNT3,Stem-cell-iPSC,DEP,Wald ratio,1,0.993,2.85E-01,NA,NA,NA,0.003793771
TGFB1I1,Stem-cell-iPSC,DEP,Wald ratio,1,1.009,2.85E-01,NA,NA,NA,0.003394607
APOBEC3B,Stem-cell-iPSC,DEP,Wald ratio,1,0.988,2.91E-01,NA,NA,NA,0.001160524
NUDT2,Stem-cell-iPSC,DEP,Wald ratio,1,0.992,2.94E-01,NA,NA,NA,0.005293758
CKAP4,Stem-cell-iPSC,DEP,Wald ratio,1,1.014,2.96E-01,NA,NA,NA,0.000262405
VWA8,Stem-cell-iPSC,DEP,Wald ratio,1,1.005,2.97E-01,NA,NA,NA,0.003946488
RNPEP,Stem-cell-iPSC,DEP,Wald ratio,1,1.016,2.97E-01,NA,NA,NA,0.000238998
PDK1,Stem-cell-iPSC,DEP,Wald ratio,1,1.007,2.97E-01,NA,NA,NA,0.004011151
FAM160A1,Stem-cell-iPSC,DEP,Wald ratio,1,1.009,3.06E-01,NA,NA,NA,0.00322571
TAF6,Stem-cell-iPSC,DEP,Wald ratio,1,1.012,3.06E-01,NA,NA,NA,0.000382345
LRPPRC,Stem-cell-iPSC,DEP,Wald ratio,1,1.006,3.06E-01,NA,NA,NA,0.003695977
TTF2,Stem-cell-iPSC,DEP,Wald ratio,1,0.992,3.06E-01,NA,NA,NA,0.003462572
SRR,Stem-cell-iPSC,DEP,Wald ratio,1,1.008,3.07E-01,NA,NA,NA,0.003560325
GCSH,Stem-cell-iPSC,DEP,Wald ratio,1,0.984,3.07E-01,NA,NA,NA,0.000426044
SLC25A24,Stem-cell-iPSC,DEP,Wald ratio,1,1.005,3.08E-01,NA,NA,NA,0.004267185
SYDE1,Stem-cell-iPSC,DEP,Wald ratio,1,0.991,3.11E-01,NA,NA,NA,0.000114955
ALPL,Stem-cell-iPSC,DEP,Wald ratio,1,1.01,3.11E-01,NA,NA,NA,0.000143137
BBS4,Stem-cell-iPSC,DEP,Wald ratio,1,1.011,3.17E-01,NA,NA,NA,0.001847245
C4orf27,Stem-cell-iPSC,DEP,Wald ratio,1,1.006,3.17E-01,NA,NA,NA,0.004491066
ATM,Stem-cell-iPSC,DEP,Wald ratio,1,1.009,3.17E-01,NA,NA,NA,0.001100871
PPT1,Stem-cell-iPSC,DEP,Wald ratio,1,1.013,3.27E-01,NA,NA,NA,0.000150218
SUN1,Stem-cell-iPSC,DEP,Wald ratio,1,1.015,3.28E-01,NA,NA,NA,0.000108646
SLC7A8,Stem-cell-iPSC,DEP,Wald ratio,1,0.988,3.33E-01,NA,NA,NA,7.05E-05
LEPREL2,Stem-cell-iPSC,DEP,Wald ratio,1,0.994,3.33E-01,NA,NA,NA,3.48E-05
SMC2,Stem-cell-iPSC,DEP,Wald ratio,1,0.994,3.40E-01,NA,NA,NA,0.003374396
THUMPD1,Stem-cell-iPSC,DEP,Wald ratio,1,0.991,3.41E-01,NA,NA,NA,0.004817306
LYPLAL1,Stem-cell-iPSC,DEP,Wald ratio,1,1.008,3.47E-01,NA,NA,NA,3.91E-05
UBA6,Stem-cell-iPSC,DEP,Wald ratio,1,0.985,3.49E-01,NA,NA,NA,0.004196143
WWC2,Stem-cell-iPSC,DEP,Wald ratio,1,1.01,3.51E-01,NA,NA,NA,0.000236116
GAA,Stem-cell-iPSC,DEP,Wald ratio,1,1.008,3.51E-01,NA,NA,NA,0.003381445
GSTT1,Stem-cell-iPSC,DEP,Wald ratio,1,1.006,3.62E-01,NA,NA,NA,0.003394141
IAH1,Stem-cell-iPSC,DEP,Wald ratio,1,1.006,3.65E-01,NA,NA,NA,0.003918992
DHX36,Stem-cell-iPSC,DEP,Wald ratio,1,0.99,3.76E-01,NA,NA,NA,0.000104551
IMMT,Stem-cell-iPSC,DEP,Wald ratio,1,1.007,3.77E-01,NA,NA,NA,0.003165677
FLNB,Stem-cell-iPSC,DEP,Wald ratio,1,0.988,3.82E-01,NA,NA,NA,0.000486675
SYF2,Stem-cell-iPSC,DEP,Wald ratio,1,1.01,3.88E-01,NA,NA,NA,9.43E-05
HIBCH,Stem-cell-iPSC,DEP,Wald ratio,1,0.994,3.88E-01,NA,NA,NA,0.003180825
KHK,Stem-cell-iPSC,DEP,Wald ratio,1,0.994,3.88E-01,NA,NA,NA,0.002257797
VWA5A,Stem-cell-iPSC,DEP,Wald ratio,1,1.008,3.88E-01,NA,NA,NA,0.00313485
EPHX2,Stem-cell-iPSC,DEP,Wald ratio,1,1.005,3.89E-01,NA,NA,NA,0.004184382
GNAQ,Stem-cell-iPSC,DEP,Wald ratio,1,0.99,3.90E-01,NA,NA,NA,0.001930501
MAP2K2,Stem-cell-iPSC,DEP,Wald ratio,1,1.014,3.91E-01,NA,NA,NA,0.000973355
MLYCD,Stem-cell-iPSC,DEP,Wald ratio,1,0.991,3.97E-01,NA,NA,NA,0.000409005
PPIL3,Stem-cell-iPSC,DEP,Wald ratio,1,1.003,3.97E-01,NA,NA,NA,0.003703246
RTFDC1,Stem-cell-iPSC,DEP,Wald ratio,1,1.011,3.99E-01,NA,NA,NA,0.001157877
TAMM41,Stem-cell-iPSC,DEP,Wald ratio,1,1.006,4.00E-01,NA,NA,NA,0.003122006
IQGAP1,Stem-cell-iPSC,DEP,Wald ratio,1,1.009,4.02E-01,NA,NA,NA,0.000831787
GOLM1,Stem-cell-iPSC,DEP,Wald ratio,1,1.008,4.02E-01,NA,NA,NA,0.000286092
VPS4B,Stem-cell-iPSC,DEP,Wald ratio,1,1.011,4.02E-01,NA,NA,NA,0.00242209
GGPS1,Stem-cell-iPSC,DEP,Wald ratio,1,0.986,4.05E-01,NA,NA,NA,0.00017312
MCAT,Stem-cell-iPSC,DEP,Wald ratio,1,0.993,4.07E-01,NA,NA,NA,0.003299612
DIP2B,Stem-cell-iPSC,DEP,Wald ratio,1,1.006,4.07E-01,NA,NA,NA,0.003303272
UQCR10,Stem-cell-iPSC,DEP,Wald ratio,1,1.011,4.12E-01,NA,NA,NA,0.006695461
DPH6,Stem-cell-iPSC,DEP,Wald ratio,1,1.011,4.14E-01,NA,NA,NA,0.000671778
CPVL,Stem-cell-iPSC,DEP,Wald ratio,1,1.007,4.19E-01,NA,NA,NA,0.000931299
ETFDH,Stem-cell-iPSC,DEP,Wald ratio,1,0.995,4.20E-01,NA,NA,NA,0.001388579
TIMM21,Stem-cell-iPSC,DEP,Wald ratio,1,1.009,4.20E-01,NA,NA,NA,0.000223258
