Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
EYS,Stem-cell-iPSC,DEP,Wald ratio,1,0.978,3.48E-03,NA,NA,NA,0.000112643
RASGRF1,Stem-cell-iPSC,DEP,Wald ratio,1,0.95,3.69E-03,NA,NA,NA,0.000165334
SEMA6D,Stem-cell-iPSC,DEP,Wald ratio,1,1.059,3.98E-03,NA,NA,NA,0.136148734
CCDC91,Stem-cell-iPSC,DEP,Wald ratio,1,0.948,4.11E-03,NA,NA,NA,0.10545346
TXNL1,Stem-cell-iPSC,DEP,Wald ratio,1,1.016,4.15E-03,NA,NA,NA,0.120228405
KRT8P18,Stem-cell-iPSC,DEP,Wald ratio,1,0.959,4.36E-03,NA,NA,NA,0.100280628
INVS,Stem-cell-iPSC,DEP,Wald ratio,1,0.981,4.55E-03,NA,NA,NA,0.000144403
AQR,Stem-cell-iPSC,DEP,Wald ratio,1,0.954,4.56E-03,NA,NA,NA,0.001604629
ADNP2,Stem-cell-iPSC,DEP,Wald ratio,1,0.977,4.88E-03,NA,NA,NA,0.000196108
TBC1D1,Stem-cell-iPSC,DEP,Wald ratio,1,1.017,5.26E-03,NA,NA,NA,0.00100619
CAST,Stem-cell-iPSC,DEP,Wald ratio,1,0.935,5.40E-03,NA,NA,NA,0.001950185
RUFY1,Stem-cell-iPSC,DEP,Wald ratio,1,1.034,5.47E-03,NA,NA,NA,0.009396325
PACSIN2,Stem-cell-iPSC,DEP,Wald ratio,1,0.968,5.68E-03,NA,NA,NA,0.000156014
FAM227A,Stem-cell-iPSC,DEP,Wald ratio,1,0.985,5.68E-03,NA,NA,NA,0.000264616
KSR2,Stem-cell-iPSC,DEP,Wald ratio,1,1.02,5.86E-03,NA,NA,NA,2.34E-05
RASA3,Stem-cell-iPSC,DEP,Wald ratio,1,1.038,6.07E-03,NA,NA,NA,0.006295795
MIR4475,Stem-cell-iPSC,DEP,Wald ratio,1,1.021,6.27E-03,NA,NA,NA,9.47E-05
APP,Stem-cell-iPSC,DEP,Wald ratio,1,1.037,6.27E-03,NA,NA,NA,0.004477863
MIR1303,Stem-cell-iPSC,DEP,Wald ratio,1,0.931,6.34E-03,NA,NA,NA,0.003586465
RPL10L,Stem-cell-iPSC,DEP,Wald ratio,1,1.051,6.71E-03,NA,NA,NA,0.003848192
COX6B1P6,Stem-cell-iPSC,DEP,Wald ratio,1,1.019,6.71E-03,NA,NA,NA,6.36E-05
RNU1-46P,Stem-cell-iPSC,DEP,Wald ratio,1,0.945,6.76E-03,NA,NA,NA,0.015662193
MYH15,Stem-cell-iPSC,DEP,Wald ratio,1,1.065,6.76E-03,NA,NA,NA,0.085705846
FGD4,Stem-cell-iPSC,DEP,Inverse variance weighted,2,0.986,7.06E-03,NA,0.267950757,NA,0.000155372
SERGEF,Stem-cell-iPSC,DEP,Wald ratio,1,0.983,7.17E-03,NA,NA,NA,0.003210804
RN7SL58P,Stem-cell-iPSC,DEP,Wald ratio,1,1.063,7.31E-03,NA,NA,NA,0.102807285
CPO,Stem-cell-iPSC,DEP,Wald ratio,1,0.97,7.32E-03,NA,NA,NA,0.001450908
PRPH2,Stem-cell-iPSC,DEP,Wald ratio,1,1.017,7.66E-03,NA,NA,NA,0.002038365
DNAJC5B,Stem-cell-iPSC,DEP,Wald ratio,1,1.097,7.76E-03,NA,NA,NA,0.094286572
RBFOX1,Stem-cell-iPSC,DEP,Wald ratio,1,1.02,8.02E-03,NA,NA,NA,7.10E-05
NEBL,Stem-cell-iPSC,DEP,Wald ratio,1,0.947,8.05E-03,NA,NA,NA,9.82E-05
CST1,Stem-cell-iPSC,DEP,Wald ratio,1,1.068,8.12E-03,NA,NA,NA,0.077060623
NPAS3,Stem-cell-iPSC,DEP,Wald ratio,1,0.981,8.18E-03,NA,NA,NA,0.002245192
RIIAD1,Stem-cell-iPSC,DEP,Wald ratio,1,1.021,8.19E-03,NA,NA,NA,0.007260067
SLC27A2,Stem-cell-iPSC,DEP,Wald ratio,1,1.02,8.47E-03,NA,NA,NA,2.84E-05
DCC,Stem-cell-iPSC,DEP,Inverse variance weighted,2,1.04,9.34E-03,NA,0.134833734,NA,0.017101364
TNNI3K,Stem-cell-iPSC,DEP,Wald ratio,1,0.967,9.76E-03,NA,NA,NA,4.91E-05
CPXM2,Stem-cell-iPSC,DEP,Wald ratio,1,0.965,1.00E-02,NA,NA,NA,0.000613802
PITPNM2,Stem-cell-iPSC,DEP,Wald ratio,1,0.979,1.03E-02,NA,NA,NA,2.77E-05
MIR572,Stem-cell-iPSC,DEP,Wald ratio,1,1.029,1.05E-02,NA,NA,NA,0.000112065
ECHDC2,Stem-cell-iPSC,DEP,Wald ratio,1,1.019,1.06E-02,NA,NA,NA,2.74E-05
GPM6A,Stem-cell-iPSC,DEP,Wald ratio,1,0.958,1.09E-02,NA,NA,NA,0.013755618
LINC01310,Stem-cell-iPSC,DEP,Wald ratio,1,0.947,1.10E-02,NA,NA,NA,0.000863568
AK4P4,Stem-cell-iPSC,DEP,Wald ratio,1,0.982,1.10E-02,NA,NA,NA,0.000103126
ANKS1B,Stem-cell-iPSC,DEP,Wald ratio,1,1.05,1.12E-02,NA,NA,NA,0.034571725
MFAP3L,Stem-cell-iPSC,DEP,Wald ratio,1,1.019,1.12E-02,NA,NA,NA,0.000131379
HPCAL1,Stem-cell-iPSC,DEP,Wald ratio,1,1.019,1.14E-02,NA,NA,NA,8.73E-05
RNU6-725P,Stem-cell-iPSC,DEP,Wald ratio,1,1.078,1.16E-02,NA,NA,NA,0.05025878
MTND5P34,Stem-cell-iPSC,DEP,Wald ratio,1,1.02,1.17E-02,NA,NA,NA,0.000236712
IGF1R,Stem-cell-iPSC,DEP,Wald ratio,1,0.984,1.24E-02,NA,NA,NA,0.000374267
HECW2,Stem-cell-iPSC,DEP,Wald ratio,1,0.952,1.29E-02,NA,NA,NA,0.000155567
C8orf37-AS1,Stem-cell-iPSC,DEP,Inverse variance weighted,2,0.977,1.31E-02,NA,0.394366931,NA,0.000310634
MANEA-AS1,Stem-cell-iPSC,DEP,Wald ratio,1,1.021,1.31E-02,NA,NA,NA,0.000114948
PHC2,Stem-cell-iPSC,DEP,Wald ratio,1,0.984,1.32E-02,NA,NA,NA,0.000684896
PHBP14,Stem-cell-iPSC,DEP,Wald ratio,1,1.031,1.40E-02,NA,NA,NA,0.001059518
MIR3660,Stem-cell-iPSC,DEP,Wald ratio,1,1.019,1.44E-02,NA,NA,NA,0.000941518
ZPLD1,Stem-cell-iPSC,DEP,Wald ratio,1,0.982,1.45E-02,NA,NA,NA,4.63E-05
HMMR,Stem-cell-iPSC,DEP,Wald ratio,1,0.936,1.47E-02,NA,NA,NA,0.043683726
EIF3H,Stem-cell-iPSC,DEP,Wald ratio,1,0.965,1.49E-02,NA,NA,NA,0.000196946
FRMD3,Stem-cell-iPSC,DEP,Wald ratio,1,0.927,1.55E-02,NA,NA,NA,0.050569477
TRAV13-2,Stem-cell-iPSC,DEP,Wald ratio,1,0.968,1.57E-02,NA,NA,NA,3.54E-05
SDK1,Stem-cell-iPSC,DEP,Wald ratio,1,1.035,1.64E-02,NA,NA,NA,0.001368555
RGS12,Stem-cell-iPSC,DEP,Wald ratio,1,0.959,1.64E-02,NA,NA,NA,0.000625373
ARID1B,Stem-cell-iPSC,DEP,Inverse variance weighted,2,0.982,1.67E-02,NA,0.724282746,NA,0.000713345
ISG20,Stem-cell-iPSC,DEP,Wald ratio,1,0.981,1.67E-02,NA,NA,NA,0.002458242
FLT3,Stem-cell-iPSC,DEP,Wald ratio,1,0.965,1.69E-02,NA,NA,NA,0.000327966
C1orf52,Stem-cell-iPSC,DEP,Wald ratio,1,1.017,1.74E-02,NA,NA,NA,2.84E-05
DPCD,Stem-cell-iPSC,DEP,Wald ratio,1,1.018,1.77E-02,NA,NA,NA,1.25E-05
LINC01127,Stem-cell-iPSC,DEP,Wald ratio,1,1.018,1.78E-02,NA,NA,NA,6.79E-05
EXT1,Stem-cell-iPSC,DEP,Inverse variance weighted,2,1.015,1.79E-02,NA,0.933287878,NA,1.74E-05
CCSER1,Stem-cell-iPSC,DEP,Inverse variance weighted,3,0.986,1.82E-02,0.311484305,0.508066666,0.671386403,3.29E-05
RNU6-210P,Stem-cell-iPSC,DEP,Wald ratio,1,0.984,1.86E-02,NA,NA,NA,0.00586725
COL24A1,Stem-cell-iPSC,DEP,Wald ratio,1,1.091,1.88E-02,NA,NA,NA,0.047236545
FLT4,Stem-cell-iPSC,DEP,Wald ratio,1,1.015,1.89E-02,NA,NA,NA,0.00113653
HSF2BP,Stem-cell-iPSC,DEP,Wald ratio,1,0.986,1.96E-02,NA,NA,NA,1.38E-05
CNST,Stem-cell-iPSC,DEP,Wald ratio,1,0.985,2.00E-02,NA,NA,NA,2.39E-05
LINC01322,Stem-cell-iPSC,DEP,Wald ratio,1,1.017,2.00E-02,NA,NA,NA,2.04E-05
UFD1L,Stem-cell-iPSC,DEP,Wald ratio,1,0.981,2.03E-02,NA,NA,NA,4.02E-05
LHFP,Stem-cell-iPSC,DEP,Wald ratio,1,1.026,2.04E-02,NA,NA,NA,0.028435973
MEGF11,Stem-cell-iPSC,DEP,Wald ratio,1,1.016,2.17E-02,NA,NA,NA,1.75E-05
STAU2,Stem-cell-iPSC,DEP,Wald ratio,1,0.984,2.17E-02,NA,NA,NA,2.38E-05
HIST1H2APS6,Stem-cell-iPSC,DEP,Wald ratio,1,0.965,2.17E-02,NA,NA,NA,0.002601792
STRN,Stem-cell-iPSC,DEP,Wald ratio,1,0.934,2.19E-02,NA,NA,NA,0.024317576
FOXP2,Stem-cell-iPSC,DEP,Wald ratio,1,0.941,2.30E-02,NA,NA,NA,0.000768197
DNMBP,Stem-cell-iPSC,DEP,Wald ratio,1,0.986,2.30E-02,NA,NA,NA,8.85E-06
KDM4C,Stem-cell-iPSC,DEP,Wald ratio,1,0.982,2.30E-02,NA,NA,NA,3.41E-05
CAMK1D,Stem-cell-iPSC,DEP,Wald ratio,1,1.044,2.38E-02,NA,NA,NA,0.028447838
DNAH9,Stem-cell-iPSC,DEP,Wald ratio,1,0.965,2.41E-02,NA,NA,NA,6.63E-05
LY75,Stem-cell-iPSC,DEP,Wald ratio,1,0.986,2.44E-02,NA,NA,NA,0.024443693
NT5DC3,Stem-cell-iPSC,DEP,Wald ratio,1,1.03,2.44E-02,NA,NA,NA,0.002328616
IRF2,Stem-cell-iPSC,DEP,Wald ratio,1,0.983,2.48E-02,NA,NA,NA,3.23E-05
ELMO1,Stem-cell-iPSC,DEP,Wald ratio,1,0.974,2.48E-02,NA,NA,NA,0.000317538
ST6GAL1,Stem-cell-iPSC,DEP,Wald ratio,1,0.976,2.48E-02,NA,NA,NA,0.000623298
RAI1,Stem-cell-iPSC,DEP,Wald ratio,1,0.975,2.48E-02,NA,NA,NA,1.19E-05
NFE2L3P1,Stem-cell-iPSC,DEP,Wald ratio,1,0.973,2.51E-02,NA,NA,NA,2.32E-05
PSKH2,Stem-cell-iPSC,DEP,Wald ratio,1,1.085,2.64E-02,NA,NA,NA,0.025037761
SPATC1L,Stem-cell-iPSC,DEP,Wald ratio,1,0.976,2.68E-02,NA,NA,NA,2.71E-05
ZMIZ1,Stem-cell-iPSC,DEP,Wald ratio,1,1.047,2.78E-02,NA,NA,NA,0.000465533
VENTXP2,Stem-cell-iPSC,DEP,Wald ratio,1,1.02,2.85E-02,NA,NA,NA,0.000201059
LOXL4,Stem-cell-iPSC,DEP,Wald ratio,1,1.017,2.98E-02,NA,NA,NA,0.000330625
PRICKLE2,Stem-cell-iPSC,DEP,Wald ratio,1,0.983,2.98E-02,NA,NA,NA,0.000173815
DNAJC27-AS1,Stem-cell-iPSC,DEP,Wald ratio,1,1.022,3.06E-02,NA,NA,NA,5.09E-05
LIFR-AS1,Stem-cell-iPSC,DEP,Wald ratio,1,0.978,3.06E-02,NA,NA,NA,2.06E-05
NME7,Stem-cell-iPSC,DEP,Wald ratio,1,1.011,3.08E-02,NA,NA,NA,6.32E-05
GYG1P2,Stem-cell-iPSC,DEP,Wald ratio,1,0.98,3.09E-02,NA,NA,NA,2.26E-05
ALPK1,Stem-cell-iPSC,DEP,Wald ratio,1,0.983,3.10E-02,NA,NA,NA,1.82E-05
LRRC72,Stem-cell-iPSC,DEP,Wald ratio,1,0.975,3.11E-02,NA,NA,NA,4.30E-05
PARP14,Stem-cell-iPSC,DEP,Wald ratio,1,1.045,3.18E-02,NA,NA,NA,0.000146563
SEMA5B,Stem-cell-iPSC,DEP,Wald ratio,1,1.012,3.24E-02,NA,NA,NA,0.003775014
GALC,Stem-cell-iPSC,DEP,Wald ratio,1,1.012,3.26E-02,NA,NA,NA,0.021046305
NAMA,Stem-cell-iPSC,DEP,Wald ratio,1,0.971,3.29E-02,NA,NA,NA,9.81E-05
MGAT4C,Stem-cell-iPSC,DEP,Wald ratio,1,0.972,3.31E-02,NA,NA,NA,6.03E-05
NR2C2,Stem-cell-iPSC,DEP,Wald ratio,1,0.984,3.34E-02,NA,NA,NA,7.17E-06
COL11A1,Stem-cell-iPSC,DEP,Wald ratio,1,0.985,3.34E-02,NA,NA,NA,1.55E-05
PSD3,Stem-cell-iPSC,DEP,Inverse variance weighted,2,1.009,3.36E-02,NA,0.319934384,NA,0.000110463
TOX3,Stem-cell-iPSC,DEP,Wald ratio,1,0.985,3.43E-02,NA,NA,NA,5.70E-06
RPL23AP68,Stem-cell-iPSC,DEP,Wald ratio,1,0.937,3.45E-02,NA,NA,NA,0.031226403
GSTA4,Stem-cell-iPSC,DEP,Wald ratio,1,0.985,3.45E-02,NA,NA,NA,0.000188341
RPL13AP25,Stem-cell-iPSC,DEP,Wald ratio,1,1.032,3.48E-02,NA,NA,NA,0.000101813
PNLDC1,Stem-cell-iPSC,DEP,Wald ratio,1,1.016,3.50E-02,NA,NA,NA,2.23E-05
L3MBTL4,Stem-cell-iPSC,DEP,Wald ratio,1,1.073,3.51E-02,NA,NA,NA,0.001962937
EPHB1,Stem-cell-iPSC,DEP,Wald ratio,1,1.027,3.54E-02,NA,NA,NA,0.000177246
PPP3CA,Stem-cell-iPSC,DEP,Wald ratio,1,1.034,3.55E-02,NA,NA,NA,7.01E-05
HLA-DQB1,Stem-cell-iPSC,DEP,Wald ratio,1,0.947,3.57E-02,NA,NA,NA,0.026427285
MEGF10,Stem-cell-iPSC,DEP,Wald ratio,1,1.017,3.60E-02,NA,NA,NA,0.000181867
NDUFS5P5,Stem-cell-iPSC,DEP,Wald ratio,1,0.948,3.63E-02,NA,NA,NA,0.008740094
RIMS3,Stem-cell-iPSC,DEP,Wald ratio,1,0.976,3.67E-02,NA,NA,NA,1.89E-05
WDR27,Stem-cell-iPSC,DEP,Wald ratio,1,0.86,3.78E-02,NA,NA,NA,0.027213921
SETP7,Stem-cell-iPSC,DEP,Wald ratio,1,0.979,3.84E-02,NA,NA,NA,0.000501703
MIR548A1,Stem-cell-iPSC,DEP,Wald ratio,1,1.016,3.85E-02,NA,NA,NA,0.002596282
MTCO1P43,Stem-cell-iPSC,DEP,Wald ratio,1,0.988,3.88E-02,NA,NA,NA,0.006296798
LINC01600,Stem-cell-iPSC,DEP,Wald ratio,1,0.986,3.92E-02,NA,NA,NA,0.019668967
STX8,Stem-cell-iPSC,DEP,Wald ratio,1,1.015,3.93E-02,NA,NA,NA,2.40E-05
LINC00189,Stem-cell-iPSC,DEP,Wald ratio,1,0.964,4.03E-02,NA,NA,NA,8.68E-05
KIAA2012,Stem-cell-iPSC,DEP,Wald ratio,1,0.974,4.07E-02,NA,NA,NA,0.017112682
RNU1-44P,Stem-cell-iPSC,DEP,Wald ratio,1,1.017,4.07E-02,NA,NA,NA,0.000175588
PUS7L,Stem-cell-iPSC,DEP,Wald ratio,1,0.989,4.08E-02,NA,NA,NA,0.000271248
ZC3H12D,Stem-cell-iPSC,DEP,Wald ratio,1,0.966,4.09E-02,NA,NA,NA,0.01294734
IPO9-AS1,Stem-cell-iPSC,DEP,Wald ratio,1,1.026,4.10E-02,NA,NA,NA,0.00018468
LOXHD1,Stem-cell-iPSC,DEP,Wald ratio,1,0.983,4.21E-02,NA,NA,NA,2.46E-05
TPP2,Stem-cell-iPSC,DEP,Wald ratio,1,1.013,4.30E-02,NA,NA,NA,7.06E-06
PRNP,Stem-cell-iPSC,DEP,Wald ratio,1,1.013,4.32E-02,NA,NA,NA,0.002152629
BORCS5,Stem-cell-iPSC,DEP,Wald ratio,1,1.015,4.33E-02,NA,NA,NA,1.78E-05
C5orf49,Stem-cell-iPSC,DEP,Wald ratio,1,1.032,4.38E-02,NA,NA,NA,0.000919654
PRELID2,Stem-cell-iPSC,DEP,Wald ratio,1,0.941,4.55E-02,NA,NA,NA,0.000201766
LINC01591,Stem-cell-iPSC,DEP,Wald ratio,1,1.029,4.55E-02,NA,NA,NA,0.001176072
CHRNB3,Stem-cell-iPSC,DEP,Wald ratio,1,0.959,4.55E-02,NA,NA,NA,0.003420938
ENPP7P9,Stem-cell-iPSC,DEP,Wald ratio,1,1.023,4.55E-02,NA,NA,NA,7.95E-05
NBAS,Stem-cell-iPSC,DEP,Wald ratio,1,0.973,4.77E-02,NA,NA,NA,6.42E-05
ZNRF3,Stem-cell-iPSC,DEP,Wald ratio,1,0.987,4.78E-02,NA,NA,NA,0.000112758
GNLY,Stem-cell-iPSC,DEP,Wald ratio,1,1.03,4.80E-02,NA,NA,NA,0.000210316
RBM43,Stem-cell-iPSC,DEP,Wald ratio,1,1.022,4.81E-02,NA,NA,NA,0.003893514
ATP6AP1L,Stem-cell-iPSC,DEP,Wald ratio,1,0.972,4.81E-02,NA,NA,NA,0.000423128
RNA5SP73,Stem-cell-iPSC,DEP,Wald ratio,1,1.025,4.81E-02,NA,NA,NA,2.10E-05
RBM48P1,Stem-cell-iPSC,DEP,Wald ratio,1,1.015,5.00E-02,NA,NA,NA,4.04E-06
CDH13,Stem-cell-iPSC,DEP,Weighted median,3,0.99,5.02E-02,0.061709891,0.094836384,0.660061852,3.89E-05
ELL2P3,Stem-cell-iPSC,DEP,Wald ratio,1,0.986,5.04E-02,NA,NA,NA,4.19E-06
SH2D6,Stem-cell-iPSC,DEP,Wald ratio,1,0.978,5.04E-02,NA,NA,NA,7.65E-05
LINC01478,Stem-cell-iPSC,DEP,Wald ratio,1,0.987,5.04E-02,NA,NA,NA,5.04E-05
MAN1A1,Stem-cell-iPSC,DEP,Wald ratio,1,1.014,5.06E-02,NA,NA,NA,5.15E-05
RAD23B,Stem-cell-iPSC,DEP,Wald ratio,1,1.025,5.08E-02,NA,NA,NA,0.000190823
