Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
MTSS2,ROSMAP,BP,Wald ratio,1,0.168,4.92E-06,NA,NA,NA,1.78E-05
VAC14,ROSMAP,BP,Wald ratio,1,0,4.92E-06,NA,NA,NA,2.75E-07
KCNB1,ROSMAP,BP,Inverse variance weighted,4,0.215,6.50E-06,0.400570336,0.54153713,0.627658358,3.89E-07
EFL1,ROSMAP,BP,Inverse variance weighted,3,3.55,7.70E-06,0.257712484,0.386473591,0.612950283,2.27E-07
NT5C,BannerBBDP,BP,Wald ratio,1,2.3,8.25E-06,NA,NA,NA,4.18E-07
KCTD2,BannerBBDP,BP,Wald ratio,1,7.293,8.25E-06,NA,NA,NA,1.01E-06
JUPI1,BannerBBDP,BP,Wald ratio,1,25.189,8.25E-06,NA,NA,NA,4.09E-07
ASPP1,ROSMAP,BP,Wald ratio,1,24.451,9.34E-06,NA,NA,NA,6.07E-08
PMVK,BannerBBDP,BP,Wald ratio,1,0.127,9.82E-06,NA,NA,NA,0.000155747
PBIP1,BannerBBDP,BP,Wald ratio,1,2.2,9.82E-06,NA,NA,NA,0.026041187
CZIB,ROSMAP,BP,Inverse variance weighted,4,0.433,1.15E-05,0.358372171,0.406665423,0.458464335,0.157852731
CRK,ROSMAP,BP,Inverse variance weighted,2,0.071,1.93E-05,NA,0.467923971,NA,2.10E-08
VPS4A,ROSMAP,BP,Inverse variance weighted,2,0.088,2.75E-05,NA,0.954714834,NA,1.51E-06
COG8,ROSMAP,BP,Inverse variance weighted,2,0,2.76E-05,NA,0.929530115,NA,2.35E-07
SNTB2,ROSMAP,BP,Wald ratio,1,0,2.80E-05,NA,NA,NA,2.65E-05
VW5B2,BannerBBDP,BP,Inverse variance weighted,2,1.541,2.99E-05,NA,0.506709694,NA,2.40E-06
PPTC7,BannerBBDP,BP,Wald ratio,1,3.295,3.18E-05,NA,NA,NA,0.575866352
HVCN1,BannerBBDP,BP,Wald ratio,1,0.007,3.18E-05,NA,NA,NA,0.0006797
PPTC7,ROSMAP,BP,Wald ratio,1,3.558,3.18E-05,NA,NA,NA,0.063932784
HVCN1,ROSMAP,BP,Wald ratio,1,0.089,3.18E-05,NA,NA,NA,0.000496897
PBIP1,ROSMAP,BP,Wald ratio,1,3.157,3.34E-05,NA,NA,NA,0.951887924
PMVK,ROSMAP,BP,Wald ratio,1,0,3.34E-05,NA,NA,NA,0.01258044
MARK2,ROSMAP,BP,Wald ratio,1,2713.384,3.39E-05,NA,NA,NA,0.001814594
ABCF3,BannerBBDP,BP,Inverse variance weighted,2,0.089,3.56E-05,NA,0.379846728,NA,9.53E-07
PSMD3,BannerBBDP,BP,Wald ratio,1,193.827,3.66E-05,NA,NA,NA,2.70E-07
ORML3,BannerBBDP,BP,Wald ratio,1,0.138,3.66E-05,NA,NA,NA,2.62E-07
NACAD,BannerBBDP,BP,Inverse variance weighted,3,37.26,4.83E-05,0.957922437,0.950904104,0.806951101,4.30E-07
NR2CA,ROSMAP,BP,Inverse variance weighted,2,37.321,4.94E-05,NA,0.202808909,NA,7.73E-07
NPL4,BannerBBDP,BP,Inverse variance weighted,3,0.069,5.45E-05,0.506795682,0.778400768,0.846643219,2.14E-06
RAB5A,ROSMAP,BP,Inverse variance weighted,2,10.079,6.51E-05,NA,0.325453889,NA,1.46E-07
PRDX6,BannerBBDP,BP,Wald ratio,1,15.84,6.59E-05,NA,NA,NA,0.000243036
PSMD2,ROSMAP,BP,Inverse variance weighted,2,1.48E+22,6.84E-05,NA,0.758260616,NA,8.45E-06
KPCA,BannerBBDP,BP,Weighted median,11,0.247,7.07E-05,0.095156287,0.040001991,0.146299204,1.38E-07
RN141,BannerBBDP,BP,Inverse variance weighted,2,0.529,8.89E-05,NA,0.906602147,NA,0.904336215
CZIB,BannerBBDP,BP,Inverse variance weighted,4,0.461,9.38E-05,0.215516311,0.290295747,0.575160992,2.71E-06
RN141,ROSMAP,BP,Inverse variance weighted,2,0.575,9.73E-05,NA,0.982010736,NA,5.01E-08
VIAAT,BannerBBDP,BP,Inverse variance weighted,2,0.198,9.97E-05,NA,0.981144314,NA,2.08E-06
NDRG4,ROSMAP,BP,Inverse variance weighted,2,0.142,1.03E-04,NA,0.931697849,NA,0.000161334
FADS3,ROSMAP,BP,Wald ratio,1,7.309,1.04E-04,NA,NA,NA,0.012037761
FEN1,ROSMAP,BP,Wald ratio,1,6.541,1.04E-04,NA,NA,NA,0.018734332
FADS2,ROSMAP,BP,Wald ratio,1,1.869,1.04E-04,NA,NA,NA,0.833428235
AEDO,BannerBBDP,BP,Inverse variance weighted,2,2.169,1.06E-04,NA,0.624971675,NA,0.906652407
MITOS,BannerBBDP,BP,Inverse variance weighted,4,1.765,1.16E-04,0.584063233,0.395229131,0.301902359,0.002737278
KS6A4,ROSMAP,BP,Inverse variance weighted,2,0,1.19E-04,NA,0.555079403,NA,4.23E-07
NUCKS,ROSMAP,BP,Wald ratio,1,4.604,1.23E-04,NA,NA,NA,9.20E-07
RAB7L,ROSMAP,BP,Wald ratio,1,0.468,1.23E-04,NA,NA,NA,1.01E-05
LBR,ROSMAP,BP,Inverse variance weighted,2,0.31,1.30E-04,NA,0.364156943,NA,1.60E-07
CUL9,ROSMAP,BP,Wald ratio,1,0,1.58E-04,NA,NA,NA,0.00435341
DNPH1,ROSMAP,BP,Inverse variance weighted,2,1459.404,1.58E-04,NA,0.828648794,NA,0.688973302
TIM29,BannerBBDP,BP,Wald ratio,1,20195.91,1.86E-04,NA,NA,NA,6.76E-07
CARM1,BannerBBDP,BP,Wald ratio,1,7.905,1.86E-04,NA,NA,NA,2.79E-07
SMCA4,BannerBBDP,BP,Wald ratio,1,8.929,1.86E-04,NA,NA,NA,4.35E-07
MCTP1,ROSMAP,BP,Weighted median,6,4.441,2.01E-04,0.421124582,0.486185626,0.494680512,1.67E-05
CUL3,BannerBBDP,BP,Inverse variance weighted,3,0.021,2.08E-04,0.146063416,0.333151413,0.873674966,2.17E-07
RB27B,BannerBBDP,BP,Inverse variance weighted,3,0.72,2.09E-04,0.728899973,0.527681508,0.476618856,0.5928967
PACN2,BannerBBDP,BP,Inverse variance weighted,2,0.343,2.10E-04,NA,0.234015354,NA,0.999523687
BAG4,BannerBBDP,BP,Inverse variance weighted,2,31202510000,2.34E-04,NA,0.383617324,NA,3.31E-06
UBC12,ROSMAP,BP,Wald ratio,1,21.281,2.43E-04,NA,NA,NA,4.97E-05
CHM2A,ROSMAP,BP,Wald ratio,1,0.001,2.43E-04,NA,NA,NA,6.48E-07
TIF1B,ROSMAP,BP,Wald ratio,1,6.75E+11,2.43E-04,NA,NA,NA,3.44E-07
C19L1,BannerBBDP,BP,Inverse variance weighted,2,2.54,2.49E-04,NA,0.617161146,NA,0.603790053
SFRP3,ROSMAP,BP,Wald ratio,1,3.128,2.56E-04,NA,NA,NA,1.68E-06
BLTP1,ROSMAP,BP,Wald ratio,1,42.993,2.56E-04,NA,NA,NA,0.460585202
KPCA,BannerBBDP,BP,Inverse variance weighted,11,0.309,2.62E-04,0.095156287,0.040001991,0.146299204,1.38E-07
UBP7,ROSMAP,BP,Inverse variance weighted,3,71759.23,2.81E-04,0.58579988,0.699941091,0.635122248,2.79E-08
WIPF3,BannerBBDP,BP,Inverse variance weighted,2,0.501,2.87E-04,NA,0.667611765,NA,0.620976701
DDHD2,BannerBBDP,BP,Wald ratio,1,45.983,2.93E-04,NA,NA,NA,3.46E-06
EST1A,BannerBBDP,BP,Inverse variance weighted,3,0.17,3.03E-04,0.245993234,0.492896754,0.858252031,2.38E-07
MKRN1,BannerBBDP,BP,Inverse variance weighted,2,0.458,3.05E-04,NA,0.692028532,NA,0.720164908
SYFM,ROSMAP,BP,Inverse variance weighted,9,0.448,3.08E-04,0.968618447,0.984234118,0.816335072,6.46E-07
ACVR1,BannerBBDP,BP,Inverse variance weighted,6,0.274,3.12E-04,0.73787804,0.85000545,0.94547019,1.06E-07
PLAP,BannerBBDP,BP,Inverse variance weighted,3,0.039,3.32E-04,0.826609793,0.910785501,0.772879072,6.93E-08
BROX,BannerBBDP,BP,Inverse variance weighted,2,8.246,3.53E-04,NA,0.497478788,NA,1.90E-07
SYLC,ROSMAP,BP,Wald ratio,1,3.324,3.58E-04,NA,NA,NA,0.031193254
RM18,BannerBBDP,BP,Inverse variance weighted,3,7.84,3.63E-04,0.42653086,0.453948485,0.50861682,2.09E-07
SYLC,BannerBBDP,BP,Wald ratio,1,5.916,3.67E-04,NA,NA,NA,0.745115085
PDC10,BannerBBDP,BP,Inverse variance weighted,2,70.254,4.17E-04,NA,0.57797783,NA,2.40E-08
MKRN1,ROSMAP,BP,Wald ratio,1,0.412,4.18E-04,NA,NA,NA,3.69E-07
NCKPL,ROSMAP,BP,Inverse variance weighted,4,0.001,4.18E-04,0.651865625,0.821112355,0.826544096,1.03E-07
PISD,ROSMAP,BP,Wald ratio,1,1.572,4.36E-04,NA,NA,NA,0.740314154
DEPD5,ROSMAP,BP,Wald ratio,1,0,4.36E-04,NA,NA,NA,9.90E-07
NXPH1,ROSMAP,BP,Inverse variance weighted,9,0.464,4.38E-04,0.704349017,0.763464796,0.595443828,9.47E-08
SCAF8,ROSMAP,BP,Inverse variance weighted,2,0.138,4.47E-04,NA,0.460536065,NA,0.000353092
NEUS,BannerBBDP,BP,Inverse variance weighted,2,0.006,4.67E-04,NA,0.470249682,NA,3.32E-08
PPM1B,BannerBBDP,BP,Inverse variance weighted,3,4.539,4.72E-04,0.807577408,0.944869122,0.854512972,3.18E-08
FAKD4,BannerBBDP,BP,Inverse variance weighted,4,0.644,4.82E-04,0.194275042,0.342404986,0.864902842,5.63E-07
RAB3C,ROSMAP,BP,Inverse variance weighted,5,0.462,4.83E-04,0.480203561,0.487000422,0.397841476,0.000244275
FHI2B,ROSMAP,BP,Inverse variance weighted,3,0.577,5.02E-04,0.295061948,0.500794363,0.699051782,7.02E-07
PREB,BannerBBDP,BP,Inverse variance weighted,2,366.708,5.05E-04,NA,0.770720421,NA,4.66E-08
SDC4,BannerBBDP,BP,Wald ratio,1,1.963,5.24E-04,NA,NA,NA,1.42E-06
FLNC,BannerBBDP,BP,Inverse variance weighted,2,1.8,5.34E-04,NA,0.591020646,NA,1.16E-06
SRGEF,ROSMAP,BP,Inverse variance weighted,3,1.578,5.35E-04,0.479673998,0.310738403,0.404587334,1.22E-05
NPL,BannerBBDP,BP,Inverse variance weighted,2,0.477,5.37E-04,NA,0.731891219,NA,1.01E-05
VPS4A,BannerBBDP,BP,Inverse variance weighted,2,0.282,5.49E-04,NA,0.581230281,NA,0.846636668
SCRN1,ROSMAP,BP,Wald ratio,1,5.179,5.52E-04,NA,NA,NA,2.67E-07
OS9,ROSMAP,BP,Inverse variance weighted,2,43.481,5.78E-04,NA,0.606693591,NA,1.67E-05
ERLN1,BannerBBDP,BP,Wald ratio,1,0.612,5.99E-04,NA,NA,NA,0.603790069
IKKA,BannerBBDP,BP,Wald ratio,1,17.467,5.99E-04,NA,NA,NA,6.19E-05
MCTP1,BannerBBDP,BP,Inverse variance weighted,6,2.012,6.21E-04,0.476656986,0.616589207,0.85690405,0.003975081
STB5L,ROSMAP,BP,Inverse variance weighted,2,9.15,6.26E-04,NA,0.530763306,NA,9.09E-08
CD47,BannerBBDP,BP,Inverse variance weighted,4,0.167,6.27E-04,0.767770744,0.20765612,0.182691986,6.92E-08
GPSM1,ROSMAP,BP,Inverse variance weighted,2,0.408,6.46E-04,NA,0.647343525,NA,1.02E-07
SYYC,ROSMAP,BP,Wald ratio,1,0,6.58E-04,NA,NA,NA,4.20E-08
K1522,ROSMAP,BP,Wald ratio,1,26.568,6.58E-04,NA,NA,NA,1.58E-07
HPCA,ROSMAP,BP,Wald ratio,1,0.365,6.58E-04,NA,NA,NA,2.13E-06
SCAF8,BannerBBDP,BP,Inverse variance weighted,2,6.075,6.64E-04,NA,0.261215145,NA,0.000149963
DHR13,ROSMAP,BP,Wald ratio,1,10804.22,6.80E-04,NA,NA,NA,3.59E-06
FLOT2,ROSMAP,BP,Wald ratio,1,0.665,6.80E-04,NA,NA,NA,0.007489006
ERAL1,ROSMAP,BP,Wald ratio,1,10776.51,6.80E-04,NA,NA,NA,2.24E-06
SATB2,ROSMAP,BP,Wald ratio,1,0.163,6.89E-04,NA,NA,NA,6.23E-06
NPM2,ROSMAP,BP,Wald ratio,1,0.002,7.04E-04,NA,NA,NA,0.012544787
RS16,ROSMAP,BP,Inverse variance weighted,2,10.826,7.45E-04,NA,0.944609862,NA,2.35E-08
MK67I,BannerBBDP,BP,Wald ratio,1,0.252,7.81E-04,NA,NA,NA,1.15E-06
RB27B,BannerBBDP,BP,Weighted median,3,0.704,7.96E-04,0.728899973,0.527681508,0.476618856,0.5928967
PTPRF,ROSMAP,BP,Inverse variance weighted,2,46.681,8.16E-04,NA,0.988527388,NA,3.30E-07
SNTB2,BannerBBDP,BP,Wald ratio,1,0.033,8.20E-04,NA,NA,NA,0.00020563
RB27B,ROSMAP,BP,Wald ratio,1,0.771,8.20E-04,NA,NA,NA,0.732310604
MSH3,ROSMAP,BP,Inverse variance weighted,3,0.645,8.22E-04,0.936845399,0.996761708,0.990800506,1.64E-07
SPRE3,BannerBBDP,BP,Inverse variance weighted,2,5.376,8.63E-04,NA,0.329294704,NA,7.81E-07
SHAN3,BannerBBDP,BP,Inverse variance weighted,2,0,8.79E-04,NA,0.880695952,NA,7.16E-08
SPIT2,BannerBBDP,BP,Inverse variance weighted,3,0.265,9.04E-04,0.531568023,0.768859048,0.77637225,7.99E-08
DEFM,ROSMAP,BP,Inverse variance weighted,2,0.52,9.12E-04,NA,0.226022982,NA,8.48E-07
TMOD3,BannerBBDP,BP,Wald ratio,1,0.219,9.16E-04,NA,NA,NA,1.81E-07
TMOD2,BannerBBDP,BP,Wald ratio,1,0,9.16E-04,NA,NA,NA,2.45E-08
SOX,BannerBBDP,BP,Wald ratio,1,0.395,9.27E-04,NA,NA,NA,1.36E-07
MY18A,BannerBBDP,BP,Wald ratio,1,2.05E+12,9.27E-04,NA,NA,NA,4.11E-07
SCAM1,BannerBBDP,BP,Inverse variance weighted,2,8.162,9.52E-04,NA,0.248481233,NA,1.22E-07
DIP2B,BannerBBDP,BP,Wald ratio,1,4.562,9.52E-04,NA,NA,NA,0.053967453
INP4A,ROSMAP,BP,Inverse variance weighted,3,9.426,1.01E-03,0.907157885,0.811743988,0.63971499,1.28E-07
ARP10,ROSMAP,BP,Inverse variance weighted,2,58.471,1.02E-03,NA,0.402137938,NA,2.45E-07
BTBD1,ROSMAP,BP,Wald ratio,1,0.279,1.06E-03,NA,NA,NA,7.49E-07
CPSF6,BannerBBDP,BP,Inverse variance weighted,5,0.13,1.10E-03,0.756362698,0.83205804,0.631424106,3.60E-07
RENT1,BannerBBDP,BP,Inverse variance weighted,2,545.599,1.16E-03,NA,0.558662926,NA,1.94E-05
PRS6A,BannerBBDP,BP,Wald ratio,1,0,1.17E-03,NA,NA,NA,0.000138937
PRS6A,ROSMAP,BP,Wald ratio,1,68.457,1.17E-03,NA,NA,NA,5.19E-06
SARM1,ROSMAP,BP,Inverse variance weighted,2,0.557,1.18E-03,NA,0.83828281,NA,0.523831757
RGS12,ROSMAP,BP,Inverse variance weighted,2,0.335,1.18E-03,NA,0.332076151,NA,4.91E-08
ARBK2,ROSMAP,BP,Inverse variance weighted,4,2.438,1.18E-03,0.855106679,0.427029525,0.256945993,9.92E-07
SNAA,ROSMAP,BP,Inverse variance weighted,2,4.48,1.19E-03,NA,0.795100603,NA,4.19E-05
S20A2,BannerBBDP,BP,Wald ratio,1,2.505,1.20E-03,NA,NA,NA,0.099248486
TM199,BannerBBDP,BP,Wald ratio,1,2.09E+16,1.25E-03,NA,NA,NA,1.08E-05
SARM1,BannerBBDP,BP,Wald ratio,1,0.572,1.25E-03,NA,NA,NA,0.523831766
SGMR2,BannerBBDP,BP,Wald ratio,1,1.961,1.25E-03,NA,NA,NA,1.91E-05
PDIP2,BannerBBDP,BP,Wald ratio,1,679.042,1.25E-03,NA,NA,NA,1.17E-05
VTNC,BannerBBDP,BP,Wald ratio,1,4.31,1.25E-03,NA,NA,NA,3.62E-05
NSD3,ROSMAP,BP,Wald ratio,1,0.034,1.29E-03,NA,NA,NA,6.40E-05
DDHD2,ROSMAP,BP,Wald ratio,1,0,1.29E-03,NA,NA,NA,0.00016612
CERS1,BannerBBDP,BP,Inverse variance weighted,2,1.783,1.31E-03,NA,0.453384045,NA,7.38E-08
TDRP,ROSMAP,BP,Inverse variance weighted,4,0.529,1.33E-03,0.582875585,0.538525931,0.406567256,5.77E-07
GGYF1,BannerBBDP,BP,Wald ratio,1,0.028,1.41E-03,NA,NA,NA,9.73E-07
FLNC,ROSMAP,BP,Inverse variance weighted,2,1.932,1.41E-03,NA,0.869914977,NA,1.60E-05
MSH3,BannerBBDP,BP,Inverse variance weighted,2,0.553,1.48E-03,NA,0.255311709,NA,0.00026689
TBR1,BannerBBDP,BP,Wald ratio,1,0.024,1.52E-03,NA,NA,NA,5.95E-06
PSDE,BannerBBDP,BP,Wald ratio,1,0,1.52E-03,NA,NA,NA,1.22E-06
FXR2,ROSMAP,BP,Inverse variance weighted,2,957.277,1.52E-03,NA,0.932676432,NA,1.15E-07
5NTC,ROSMAP,BP,Wald ratio,1,0.189,1.56E-03,NA,NA,NA,0.006854573
CNNM2,ROSMAP,BP,Wald ratio,1,3.818,1.56E-03,NA,NA,NA,4.18E-08
BCCIP,BannerBBDP,BP,Wald ratio,1,13.507,1.59E-03,NA,NA,NA,1.38E-06
GRP2,BannerBBDP,BP,Wald ratio,1,5.6,1.60E-03,NA,NA,NA,1.75E-07
PYGM,BannerBBDP,BP,Wald ratio,1,0.165,1.60E-03,NA,NA,NA,5.88E-08
M4K2,BannerBBDP,BP,Wald ratio,1,0.051,1.60E-03,NA,NA,NA,2.25E-08
GNL3,BannerBBDP,BP,Wald ratio,1,9.859,1.61E-03,NA,NA,NA,0.012313089
NDUF7,BannerBBDP,BP,Wald ratio,1,2.87,1.63E-03,NA,NA,NA,2.88E-08
HDC,ROSMAP,BP,Inverse variance weighted,4,4.22,1.63E-03,0.955363765,0.561220532,0.296207401,1.10E-06
C10,BannerBBDP,BP,Wald ratio,1,1821.521,1.66E-03,NA,NA,NA,3.37E-06
ATN1,BannerBBDP,BP,Wald ratio,1,0.103,1.66E-03,NA,NA,NA,8.10E-06
ENOG,BannerBBDP,BP,Wald ratio,1,0.149,1.66E-03,NA,NA,NA,2.25E-05
ATN1,ROSMAP,BP,Wald ratio,1,0.042,1.66E-03,NA,NA,NA,1.23E-05
ENOG,ROSMAP,BP,Wald ratio,1,4.682,1.66E-03,NA,NA,NA,1.35E-05
C10,ROSMAP,BP,Wald ratio,1,102044.2,1.66E-03,NA,NA,NA,3.72E-06
KC1A,ROSMAP,BP,Inverse variance weighted,3,0.075,1.67E-03,0.617035585,0.5085492,0.484500203,3.91E-07
PCOC1,ROSMAP,BP,Inverse variance weighted,2,0.128,1.69E-03,NA,0.763494325,NA,1.31E-07
ATCAY,ROSMAP,BP,Inverse variance weighted,6,6.93,1.72E-03,0.146135364,0.234664971,0.964555844,3.69E-08
