Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
HAGHL,Fetal Brain,BP,Wald ratio,1,0.133,1.16E-05,NA,NA,NA,0.988312299
PMVK,Fetal Brain,BP,Wald ratio,1,585.123,1.23E-05,NA,NA,NA,0.98489992
TMX1,Fetal Brain,BP,Wald ratio,1,3.967,1.23E-05,NA,NA,NA,0.988040822
EML1,Brain Meta Analysis,BP,Wald ratio,1,0.939,1.76E-05,NA,NA,NA,0.979848947
RGS17,Brain Meta Analysis,BP,Wald ratio,1,0.962,1.78E-05,NA,NA,NA,0.980400958
WSCD2,Brain Cortex,BP,Wald ratio,1,1.089,2.02E-05,NA,NA,NA,0.025205709
ARHGAP44,Brain Meta Analysis,BP,Wald ratio,1,0.933,2.28E-05,NA,NA,NA,0.981322982
ENSG00000238280,Brain Cortex,BP,Wald ratio,1,1.114,2.32E-05,NA,NA,NA,0.008209089
NRXN2,Brain Cortex,BP,Wald ratio,1,1.108,3.03E-05,NA,NA,NA,0.007215603
PCLO,Brain Meta Analysis,BP,Wald ratio,1,1.033,3.34E-05,NA,NA,NA,0.961833882
ALG3,Brain Meta Analysis,BP,Wald ratio,1,0.854,3.53E-05,NA,NA,NA,0.96424146
CNTN5,Brain Cortex,BP,Wald ratio,1,1.117,3.60E-05,NA,NA,NA,0.960993997
NRGN,Brain Meta Analysis,BP,Wald ratio,1,0.895,3.94E-05,NA,NA,NA,0.956165276
CNTN5,Brain Meta Analysis,BP,Wald ratio,1,1.106,4.11E-05,NA,NA,NA,0.956093897
PSKH1,Brain Meta Analysis,BP,Wald ratio,1,1.057,4.15E-05,NA,NA,NA,0.730251922
GABRB2,Brain Meta Analysis,BP,Wald ratio,1,0.919,5.83E-05,NA,NA,NA,0.941423402
AFDN,Brain Meta Analysis,BP,Wald ratio,1,0.908,5.93E-05,NA,NA,NA,0.950986686
ELAC2,Brain Cortex,BP,Wald ratio,1,0.899,6.34E-05,NA,NA,NA,0.952710042
RPTOR,Brain Cortex,BP,Wald ratio,1,0.954,6.62E-05,NA,NA,NA,0.930145724
KCNG1,Brain Meta Analysis,BP,Wald ratio,1,1.115,6.62E-05,NA,NA,NA,0.933316043
TSNARE1,Brain Meta Analysis,BP,Wald ratio,1,0.901,7.91E-05,NA,NA,NA,0.917315459
DBC1,Fetal Brain,BP,Wald ratio,1,2.927,7.96E-05,NA,NA,NA,0.936953711
CWC22,Fetal Brain,BP,Wald ratio,1,14.414,8.12E-05,NA,NA,NA,0.920933664
CACNB2,Brain Cortex,BP,Wald ratio,1,1.069,9.05E-05,NA,NA,NA,0.907587737
SLC6A1,Brain Meta Analysis,BP,Wald ratio,1,0.913,9.40E-05,NA,NA,NA,0.931412258
ENAH,Brain Meta Analysis,BP,Wald ratio,1,0.944,9.62E-05,NA,NA,NA,0.946635426
MACROD1,Brain Meta Analysis,BP,Inverse variance weighted,2,0.948,9.66E-05,NA,0.366466418,NA,0.03063051
TIAM2,Brain Meta Analysis,BP,Inverse variance weighted,2,0.967,1.16E-04,NA,0.586136591,NA,0.009879963
SLC6A1,Brain Cortex,BP,Wald ratio,1,0.865,1.27E-04,NA,NA,NA,0.061527733
GRM5,Brain Meta Analysis,BP,Wald ratio,1,1.103,1.28E-04,NA,NA,NA,0.906210976
TIAM2,Fetal Brain,BP,Wald ratio,1,0.528,1.29E-04,NA,NA,NA,0.880803213
RIMS1,Fetal Brain,BP,Wald ratio,1,0.076,1.55E-04,NA,NA,NA,0.859367612
FBXO5,Brain Meta Analysis,BP,Wald ratio,1,1.066,1.69E-04,NA,NA,NA,0.85882848
C9orf68,Fetal Brain,BP,Wald ratio,1,0.472,1.77E-04,NA,NA,NA,0.84759421
MYH15,Brain Meta Analysis,BP,Wald ratio,1,0.97,1.91E-04,NA,NA,NA,0.842802263
PRKG1,Fetal Brain,BP,Inverse variance weighted,2,1.595,2.02E-04,NA,0.588185629,NA,0.079761278
CTCF,Fetal Brain,BP,Wald ratio,1,18365.761,2.13E-04,NA,NA,NA,0.908097024
MSI1,Brain Cortex,BP,Wald ratio,1,1.083,2.14E-04,NA,NA,NA,0.011657344
PRPF3,Brain Meta Analysis,BP,Wald ratio,1,1.03,2.26E-04,NA,NA,NA,0.861605671
LUC7L3,Brain Meta Analysis,BP,Wald ratio,1,1.074,2.37E-04,NA,NA,NA,0.815499203
TMTC1,Brain Cortex,BP,Wald ratio,1,1.063,2.67E-04,NA,NA,NA,0.013264076
LARS1,Brain Meta Analysis,BP,Wald ratio,1,1.044,2.93E-04,NA,NA,NA,0.780507974
HAPSTR1,Brain Meta Analysis,BP,Wald ratio,1,0.932,2.95E-04,NA,NA,NA,0.774747504
DISP3,Brain Meta Analysis,BP,Wald ratio,1,1.091,2.97E-04,NA,NA,NA,0.815339097
HSD17B6,Brain Cortex,BP,Wald ratio,1,0.909,3.08E-04,NA,NA,NA,0.834133681
MYO5A,Brain Cortex,BP,Wald ratio,1,1.135,3.23E-04,NA,NA,NA,0.008399689
NUDT18,Fetal Brain,BP,Wald ratio,1,2.401,3.31E-04,NA,NA,NA,0.74604405
LARS,Fetal Brain,BP,Wald ratio,1,1.904,3.33E-04,NA,NA,NA,0.758012567
BICRA,Brain Cortex,BP,Wald ratio,1,0.916,3.45E-04,NA,NA,NA,0.013850426
TMTC1,Brain Meta Analysis,BP,Wald ratio,1,1.028,3.71E-04,NA,NA,NA,0.735166836
ASTL,Fetal Brain,BP,Wald ratio,1,0.539,3.82E-04,NA,NA,NA,0.722028241
ARTN,Fetal Brain,BP,Wald ratio,1,0.302,4.00E-04,NA,NA,NA,0.740862941
DGKZ,Fetal Brain,BP,Wald ratio,1,0.594,4.25E-04,NA,NA,NA,0.750519989
ANKRD11,Brain Meta Analysis,BP,Wald ratio,1,1.033,4.31E-04,NA,NA,NA,0.707034889
EBF1,Brain Meta Analysis,BP,Inverse variance weighted,2,0.972,4.42E-04,NA,0.394165394,NA,0.795580343
KCTD2,Fetal Brain,BP,Wald ratio,1,124.533,4.83E-04,NA,NA,NA,0.696818483
CDK5,Fetal Brain,BP,Wald ratio,1,0,4.90E-04,NA,NA,NA,0.691710744
SHANK2,Brain Cortex,BP,Wald ratio,1,1.049,5.13E-04,NA,NA,NA,0.006196693
MIA3,Brain Meta Analysis,BP,Wald ratio,1,1.027,5.18E-04,NA,NA,NA,0.678724568
NUP85,Brain Meta Analysis,BP,Wald ratio,1,1.077,5.24E-04,NA,NA,NA,0.715390193
PADI3,Brain Meta Analysis,BP,Wald ratio,1,0.94,5.31E-04,NA,NA,NA,0.689184837
ATP9A,Brain Meta Analysis,BP,Wald ratio,1,1.07,5.77E-04,NA,NA,NA,0.63634765
PM20D1,Fetal Brain,BP,Wald ratio,1,1.152,5.77E-04,NA,NA,NA,0.636347652
SLC41A1,Fetal Brain,BP,Wald ratio,1,37.766,5.77E-04,NA,NA,NA,0.636347652
RBM26-AS1,Brain Cortex,BP,Wald ratio,1,0.886,5.81E-04,NA,NA,NA,0.019494095
MSRA,Brain Meta Analysis,BP,Wald ratio,1,0.91,5.85E-04,NA,NA,NA,0.622147402
KCTD9,Fetal Brain,BP,Wald ratio,1,1.753,6.22E-04,NA,NA,NA,0.636279759
NRXN3,Brain Cortex,BP,Wald ratio,1,1.078,6.32E-04,NA,NA,NA,0.659377037
DNAH7,Brain Meta Analysis,BP,Wald ratio,1,0.907,6.33E-04,NA,NA,NA,0.618659862
LOC440356,Fetal Brain,BP,Wald ratio,1,0.449,6.71E-04,NA,NA,NA,0.676053143
PRPF40A,Brain Meta Analysis,BP,Wald ratio,1,1.102,6.73E-04,NA,NA,NA,0.614566442
PRTG,Brain Meta Analysis,BP,Wald ratio,1,0.948,6.80E-04,NA,NA,NA,0.595475885
PPP2R1B,Fetal Brain,BP,Wald ratio,1,585.224,6.80E-04,NA,NA,NA,0.61923295
TAF4,Brain Meta Analysis,BP,Wald ratio,1,1.052,6.82E-04,NA,NA,NA,0.613925813
C2orf54,Fetal Brain,BP,Wald ratio,1,0.456,7.17E-04,NA,NA,NA,0.632484742
STARD3,Fetal Brain,BP,Wald ratio,1,219.771,7.49E-04,NA,NA,NA,0.583901587
PNMT,Fetal Brain,BP,Wald ratio,1,0.253,7.49E-04,NA,NA,NA,0.583901799
LRRC23,Brain Cortex,BP,Wald ratio,1,1.113,7.66E-04,NA,NA,NA,0.59523607
VPS4A,Brain Cortex,BP,Wald ratio,1,1.132,7.67E-04,NA,NA,NA,0.601504237
UCKL1AS,Fetal Brain,BP,Wald ratio,1,0.47,7.75E-04,NA,NA,NA,0.642999767
ENSG00000289571,Brain Cortex,BP,Wald ratio,1,0.865,7.79E-04,NA,NA,NA,0.612416763
HDAC7,Brain Cortex,BP,Wald ratio,1,0.887,8.37E-04,NA,NA,NA,0.020566355
DNAJC17,Fetal Brain,BP,Wald ratio,1,0.777,8.57E-04,NA,NA,NA,0.55065858
CACNA1B,Brain Meta Analysis,BP,Wald ratio,1,1.134,8.58E-04,NA,NA,NA,0.556164533
PTPRN2,Brain Meta Analysis,BP,Inverse variance weighted,10,0.973,8.63E-04,0.725063809,0.716559028,0.362817854,0.007996947
FHIP2B,Brain Meta Analysis,BP,Wald ratio,1,0.915,8.79E-04,NA,NA,NA,0.536922966
LINGO1,Fetal Brain,BP,Wald ratio,1,2.22,9.01E-04,NA,NA,NA,0.5418946
UROC1,Brain Meta Analysis,BP,Wald ratio,1,0.919,9.25E-04,NA,NA,NA,0.669690767
NDUFC2,Brain Meta Analysis,BP,Wald ratio,1,0.972,9.27E-04,NA,NA,NA,0.525007655
KLHL26,Brain Meta Analysis,BP,Wald ratio,1,0.92,9.32E-04,NA,NA,NA,0.540809372
LASS6,Fetal Brain,BP,Wald ratio,1,0.514,9.62E-04,NA,NA,NA,0.548108996
RAB27B,Brain Meta Analysis,BP,Wald ratio,1,0.972,9.66E-04,NA,NA,NA,0.556003564
LIPA,Brain Cortex,BP,Wald ratio,1,0.756,9.71E-04,NA,NA,NA,0.004929768
INSYN1-AS1,Brain Cortex,BP,Inverse variance weighted,2,1.067,9.92E-04,NA,0.909244218,NA,0.007996091
ZNF396,Brain Meta Analysis,BP,Wald ratio,1,1.089,9.98E-04,NA,NA,NA,0.531678589
RGS17,Fetal Brain,BP,Wald ratio,1,0.301,1.01E-03,NA,NA,NA,0.506994192
EVI5L,Brain Meta Analysis,BP,Wald ratio,1,1.108,1.06E-03,NA,NA,NA,0.533110774
GPR158,Brain Meta Analysis,BP,Wald ratio,1,1.067,1.06E-03,NA,NA,NA,0.498804483
HIVEP3,Brain Meta Analysis,BP,Inverse variance weighted,2,1.03,1.07E-03,NA,0.269744496,NA,0.005164153
UTP18,Brain Meta Analysis,BP,Wald ratio,1,0.944,1.13E-03,NA,NA,NA,0.481708841
PLA2G1B,Fetal Brain,BP,Wald ratio,1,1.409,1.15E-03,NA,NA,NA,0.571838932
BEST3,Brain Meta Analysis,BP,Wald ratio,1,1.056,1.18E-03,NA,NA,NA,0.52032658
GPR98,Fetal Brain,BP,Inverse variance weighted,2,0.183,1.18E-03,NA,0.240825464,NA,0.009061308
FCHO1,Brain Meta Analysis,BP,Wald ratio,1,0.935,1.21E-03,NA,NA,NA,0.474140312
C1orf105,Brain Meta Analysis,BP,Wald ratio,1,0.949,1.22E-03,NA,NA,NA,0.464008539
TRAF3,Brain Meta Analysis,BP,Wald ratio,1,0.935,1.22E-03,NA,NA,NA,0.522864583
BAT2,Fetal Brain,BP,Wald ratio,1,2.617,1.22E-03,NA,NA,NA,0.474625027
AP3B2,Brain Meta Analysis,BP,Wald ratio,1,1.025,1.23E-03,NA,NA,NA,0.486043108
PCDH8P1,Brain Cortex,BP,Wald ratio,1,1.047,1.27E-03,NA,NA,NA,0.455415448
KLK7,Brain Meta Analysis,BP,Wald ratio,1,1.143,1.28E-03,NA,NA,NA,0.47372995
KLK7,Fetal Brain,BP,Wald ratio,1,2.814,1.28E-03,NA,NA,NA,0.478573767
SNX29,Brain Cortex,BP,Wald ratio,1,0.779,1.29E-03,NA,NA,NA,0.020172122
DNAJC17,Brain Cortex,BP,Wald ratio,1,0.966,1.30E-03,NA,NA,NA,0.457662763
CTBP2,Brain Cortex,BP,Wald ratio,1,0.882,1.31E-03,NA,NA,NA,0.007092612
PRIMA1,Brain Meta Analysis,BP,Wald ratio,1,0.936,1.33E-03,NA,NA,NA,0.567894091
OSBPL9,Fetal Brain,BP,Wald ratio,1,2.79,1.35E-03,NA,NA,NA,0.006390143
PADI3,Fetal Brain,BP,Wald ratio,1,0.686,1.38E-03,NA,NA,NA,0.506192351
EOGT,Brain Meta Analysis,BP,Wald ratio,1,0.95,1.39E-03,NA,NA,NA,0.497360124
LINC00683,Brain Cortex,BP,Wald ratio,1,1.049,1.42E-03,NA,NA,NA,0.431856101
DSTYK,Fetal Brain,BP,Wald ratio,1,1.945,1.43E-03,NA,NA,NA,0.432731777
SH3RF3,Brain Cortex,BP,Wald ratio,1,1.057,1.44E-03,NA,NA,NA,0.055588885
RAP1GAP,Brain Meta Analysis,BP,Wald ratio,1,0.944,1.64E-03,NA,NA,NA,0.397686383
CCDC88C,Brain Cortex,BP,Wald ratio,1,0.95,1.65E-03,NA,NA,NA,0.011314047
GRM1,Brain Meta Analysis,BP,Wald ratio,1,0.92,1.76E-03,NA,NA,NA,0.376401603
CYRIA,Brain Cortex,BP,Wald ratio,1,1.051,1.77E-03,NA,NA,NA,0.020630796
CACNA2D2,Brain Meta Analysis,BP,Wald ratio,1,0.934,1.77E-03,NA,NA,NA,0.46447362
SMARCAD1,Fetal Brain,BP,Wald ratio,1,0.514,1.77E-03,NA,NA,NA,0.013533703
CPEB1,Brain Cortex,BP,Wald ratio,1,1.13,1.84E-03,NA,NA,NA,0.396288913
MARK3,Fetal Brain,BP,Wald ratio,1,0.215,1.85E-03,NA,NA,NA,0.378742388
PROZ,Brain Meta Analysis,BP,Wald ratio,1,1.057,1.87E-03,NA,NA,NA,0.439283672
KLF11,Brain Meta Analysis,BP,Wald ratio,1,1.065,1.87E-03,NA,NA,NA,0.421848113
CREM,Fetal Brain,BP,Wald ratio,1,5.713,1.90E-03,NA,NA,NA,0.428347885
FGD4,Brain Cortex,BP,Wald ratio,1,1.076,1.92E-03,NA,NA,NA,0.009781
PITPNM3,Fetal Brain,BP,Wald ratio,1,3.739,1.92E-03,NA,NA,NA,0.415684195
RALB,Brain Meta Analysis,BP,Wald ratio,1,1.024,1.97E-03,NA,NA,NA,0.464494625
KCTD13,Brain Meta Analysis,BP,Wald ratio,1,0.976,1.99E-03,NA,NA,NA,0.363566079
MXRA7,Brain Meta Analysis,BP,Wald ratio,1,1.028,2.01E-03,NA,NA,NA,0.371920082
CRTC1,Brain Meta Analysis,BP,Wald ratio,1,0.939,2.03E-03,NA,NA,NA,0.40153401
ENTREP1,Brain Meta Analysis,BP,Wald ratio,1,1.024,2.07E-03,NA,NA,NA,0.389038214
SMG6,Brain Meta Analysis,BP,Wald ratio,1,1.119,2.10E-03,NA,NA,NA,0.46548117
CCDC92,Brain Cortex,BP,Wald ratio,1,0.942,2.21E-03,NA,NA,NA,0.343704589
TTC41P,Brain Cortex,BP,Wald ratio,1,0.954,2.21E-03,NA,NA,NA,0.006620501
PLD6,Fetal Brain,BP,Wald ratio,1,0.037,2.22E-03,NA,NA,NA,0.524916857
DCHS2,Fetal Brain,BP,Wald ratio,1,0.033,2.24E-03,NA,NA,NA,0.424799952
DLGAP2,Fetal Brain,BP,Wald ratio,1,2.005,2.27E-03,NA,NA,NA,0.329317858
GNG7,Brain Meta Analysis,BP,Wald ratio,1,1.118,2.29E-03,NA,NA,NA,0.005966229
SMG6,Fetal Brain,BP,Wald ratio,1,6.18,2.30E-03,NA,NA,NA,0.346366534
SEMA4D,Brain Cortex,BP,Wald ratio,1,0.836,2.34E-03,NA,NA,NA,0.008893276
GASK1B,Brain Meta Analysis,BP,Wald ratio,1,1.091,2.35E-03,NA,NA,NA,0.412857782
XPNPEP1,Brain Meta Analysis,BP,Wald ratio,1,0.93,2.36E-03,NA,NA,NA,0.330123774
TNIK,Brain Meta Analysis,BP,Inverse variance weighted,3,0.983,2.39E-03,0.653553862,0.868498503,0.82396919,0.079386914
GNB3,Brain Meta Analysis,BP,Wald ratio,1,1.094,2.39E-03,NA,NA,NA,0.333043746
UCHL3,Fetal Brain,BP,Wald ratio,1,1.658,2.43E-03,NA,NA,NA,0.31536045
GGA2,Fetal Brain,BP,Wald ratio,1,0,2.49E-03,NA,NA,NA,0.068407837
SPATS2L,Brain Meta Analysis,BP,Wald ratio,1,1.042,2.61E-03,NA,NA,NA,0.301401337
LNX1,Fetal Brain,BP,Wald ratio,1,0.617,2.61E-03,NA,NA,NA,0.312199088
MIF4GD,Fetal Brain,BP,Wald ratio,1,3884.155,2.63E-03,NA,NA,NA,0.386034259
PRKG1,Brain Meta Analysis,BP,Weighted median,3,1.022,2.65E-03,0.075020124,0.198869178,0.912527459,0.006606275
LY86,Brain Meta Analysis,BP,Wald ratio,1,0.938,2.65E-03,NA,NA,NA,0.442751924
ANKRD27,Brain Cortex,BP,Wald ratio,1,1.103,2.70E-03,NA,NA,NA,0.023885253
TMEM132D,Brain Cortex,BP,Wald ratio,1,0.962,2.70E-03,NA,NA,NA,0.301582162
TMEM22,Fetal Brain,BP,Wald ratio,1,37.567,2.79E-03,NA,NA,NA,0.301242937
DIP2C,Fetal Brain,BP,Wald ratio,1,0.502,2.79E-03,NA,NA,NA,0.288509713
SHISA9,Fetal Brain,BP,Wald ratio,1,0.177,2.80E-03,NA,NA,NA,0.290597205
LOC285780,Fetal Brain,BP,Wald ratio,1,2.571,2.85E-03,NA,NA,NA,0.435683817
GABRB3,Brain Cortex,BP,Wald ratio,1,1.084,2.87E-03,NA,NA,NA,0.010402556
SIM2,Brain Cortex,BP,Wald ratio,1,0.906,2.98E-03,NA,NA,NA,0.006948107
ANKK1,Brain Meta Analysis,BP,Wald ratio,1,0.976,3.00E-03,NA,NA,NA,0.273072649
SSR1,Brain Meta Analysis,BP,Wald ratio,1,0.931,3.10E-03,NA,NA,NA,0.267124133
RPS6KA2,Brain Meta Analysis,BP,Weighted median,5,1.025,3.11E-03,0.028931635,0.036509097,0.56999834,0.233890098
PRIMA1,Brain Cortex,BP,Wald ratio,1,0.904,3.12E-03,NA,NA,NA,0.375235653
KIAA0040,Brain Meta Analysis,BP,Wald ratio,1,0.934,3.15E-03,NA,NA,NA,0.289929132
SPRED3,Brain Meta Analysis,BP,Wald ratio,1,1.078,3.19E-03,NA,NA,NA,0.257615116
TRAF3,Brain Cortex,BP,Wald ratio,1,1.043,3.33E-03,NA,NA,NA,0.311742418
ARAP2,Brain Meta Analysis,BP,Wald ratio,1,1.1,3.38E-03,NA,NA,NA,0.267419818
STYK1,Brain Meta Analysis,BP,Wald ratio,1,0.977,3.43E-03,NA,NA,NA,0.278160624
