Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
SLTM,Brain Cortex,BP,Wald ratio,1,0.933,2.05E-06,NA,NA,NA,0.997630026
ARFGAP3,Brain Putamen basal ganglia,BP,Wald ratio,1,1.073,2.32E-06,NA,NA,NA,0.996853383
ZNF660,Brain Cortex,BP,Wald ratio,1,2.393,2.60E-06,NA,NA,NA,0.996614191
ZNF445,Brain Cortex,BP,Wald ratio,1,1.495,2.60E-06,NA,NA,NA,0.996721194
NEK4,Brain Substantia nigra,BP,Wald ratio,1,0.934,2.60E-06,NA,NA,NA,0.737962953
ZSCAN23,Brain Cortex,BP,Weighted median,3,1.244,2.74E-06,0.146993168,0.046282609,0.397797078,0.999655303
CEBPZOS,Brain Hypothalamus,BP,Wald ratio,1,0.946,2.76E-06,NA,NA,NA,0.996394851
MMD,Brain Spinal cord cervical,BP,Wald ratio,1,1.062,2.82E-06,NA,NA,NA,0.996290767
MRPS33,Brain Hypothalamus,BP,Wald ratio,1,1.078,3.10E-06,NA,NA,NA,0.964615887
NCOA5,Brain Spinal cord cervical,BP,Wald ratio,1,0.936,3.19E-06,NA,NA,NA,0.313350055
DRD2,Brain Hypothalamus,BP,Wald ratio,1,1.098,3.75E-06,NA,NA,NA,0.763400478
MTSS2,Brain Substantia nigra,BP,Wald ratio,1,1.054,4.92E-06,NA,NA,NA,0.993695322
CD40,Brain Cortex,BP,Wald ratio,1,1.29,5.43E-06,NA,NA,NA,0.993747427
MTSS2,Brain Hippocampus,BP,Wald ratio,1,1.046,6.32E-06,NA,NA,NA,0.992006441
ECE2,Brain Cortex,BP,Wald ratio,1,1.12,6.94E-06,NA,NA,NA,0.992319115
ZNF852,Brain Hypothalamus,BP,Wald ratio,1,1.08,7.31E-06,NA,NA,NA,0.910551429
XPNPEP3,Brain Cortex,BP,Wald ratio,1,1.069,7.69E-06,NA,NA,NA,0.990376609
XPNPEP3,Brain Hippocampus,BP,Wald ratio,1,1.054,7.69E-06,NA,NA,NA,0.990376607
XPNPEP3,Brain Substantia nigra,BP,Wald ratio,1,1.044,7.69E-06,NA,NA,NA,0.990338635
ZCCHC2,Brain Cortex,BP,Wald ratio,1,0.817,8.99E-06,NA,NA,NA,0.989368373
CHUK,Brain Cortex,BP,Wald ratio,1,1.286,9.13E-06,NA,NA,NA,0.994582852
BLOC1S2,Brain Cortex,BP,Wald ratio,1,1.261,9.13E-06,NA,NA,NA,0.994597795
CCDC25,Brain Putamen basal ganglia,BP,Wald ratio,1,1.08,9.43E-06,NA,NA,NA,0.691127077
ABCF3,Brain Spinal cord cervical,BP,Wald ratio,1,0.909,9.90E-06,NA,NA,NA,0.108968674
HSPD1,Brain Cortex,BP,Wald ratio,1,1.97,1.01E-05,NA,NA,NA,0.987983886
RFTN2,Brain Cortex,BP,Wald ratio,1,1.28,1.01E-05,NA,NA,NA,0.987983948
HSPE1,Brain Cortex,BP,Wald ratio,1,1.854,1.01E-05,NA,NA,NA,0.987983948
MTSS2,Brain Nucleus accumbens basal ganglia,BP,Wald ratio,1,1.044,1.08E-05,NA,NA,NA,0.986721341
THRA,Brain Hippocampus,BP,Wald ratio,1,0.928,1.19E-05,NA,NA,NA,0.986157202
WSCD2,Brain Cortex,BP,Wald ratio,1,1.227,1.39E-05,NA,NA,NA,0.985344499
EEF1AKMT3,Brain Hippocampus,BP,Wald ratio,1,1.081,1.49E-05,NA,NA,NA,0.626473244
SCAMP1,Brain Cortex,BP,Wald ratio,1,1.238,1.67E-05,NA,NA,NA,0.983283057
MRM2,Brain Hippocampus,BP,Wald ratio,1,0.94,1.74E-05,NA,NA,NA,0.979664908
QPCT,Brain Cortex,BP,Inverse variance weighted,2,0.856,1.75E-05,NA,0.441502433,NA,0.159806559
HSPA9,Brain Cortex,BP,Wald ratio,1,1.069,1.77E-05,NA,NA,NA,0.979113192
GABRA2,Brain Cortex,BP,Wald ratio,1,0.805,1.81E-05,NA,NA,NA,0.978315311
NME5,Brain Hippocampus,BP,Wald ratio,1,0.922,1.82E-05,NA,NA,NA,0.206265587
KLC1,Brain Cortex,BP,Wald ratio,1,1.174,1.85E-05,NA,NA,NA,0.978909966
TDRD9,Brain Cortex,BP,Wald ratio,1,1.184,1.85E-05,NA,NA,NA,0.978888532
COA8,Brain Cortex,BP,Wald ratio,1,1.24,1.85E-05,NA,NA,NA,0.978909966
ZFYVE21,Brain Cortex,BP,Wald ratio,1,0.837,1.85E-05,NA,NA,NA,0.978909952
MARK3,Brain Cortex,BP,Wald ratio,1,2.075,1.85E-05,NA,NA,NA,0.978828167
XRCC3,Brain Cortex,BP,Wald ratio,1,0.779,1.85E-05,NA,NA,NA,0.978291069
PPP1R13B,Brain Cortex,BP,Wald ratio,1,1.125,1.85E-05,NA,NA,NA,0.978909966
KCNG1,Brain Cortex,BP,Wald ratio,1,0.455,1.93E-05,NA,NA,NA,0.978052746
ANKRD36C,Brain Cortex,BP,Inverse variance weighted,3,1.083,1.95E-05,0.189346906,0.410347684,0.883687072,0.019610474
WAC-AS1,Brain Nucleus accumbens basal ganglia,BP,Wald ratio,1,1.045,2.05E-05,NA,NA,NA,0.979281016
CHD6,Brain Hippocampus,BP,Wald ratio,1,0.91,2.07E-05,NA,NA,NA,0.20854153
C4orf33,Brain Substantia nigra,BP,Wald ratio,1,1.041,2.12E-05,NA,NA,NA,0.589798545
PRKD1,Brain Spinal cord cervical,BP,Wald ratio,1,1.068,2.21E-05,NA,NA,NA,0.151642463
NDST3,Brain Cortex,BP,Wald ratio,1,1.235,2.34E-05,NA,NA,NA,0.975903444
ECE2,Brain Hypothalamus,BP,Wald ratio,1,0.951,2.41E-05,NA,NA,NA,0.975958947
INSYN2B,Brain Cortex,BP,Wald ratio,1,2.22,2.74E-05,NA,NA,NA,0.972709033
MRM2,Brain Nucleus accumbens basal ganglia,BP,Wald ratio,1,0.955,2.74E-05,NA,NA,NA,0.969381046
MRM2,Brain Substantia nigra,BP,Wald ratio,1,0.957,2.74E-05,NA,NA,NA,0.969377818
TCF4,Brain Hippocampus,BP,Wald ratio,1,0.889,2.76E-05,NA,NA,NA,0.045881093
CABP1,Brain Cortex,BP,Wald ratio,1,0.404,2.78E-05,NA,NA,NA,0.975547114
MTSS2,Brain Spinal cord cervical,BP,Wald ratio,1,1.038,2.78E-05,NA,NA,NA,0.967761446
TOPBP1,Brain Hippocampus,BP,Wald ratio,1,1.07,2.96E-05,NA,NA,NA,0.259029121
SNX15,Brain Substantia nigra,BP,Wald ratio,1,1.063,3.27E-05,NA,NA,NA,0.083349068
MRM2,Brain Hypothalamus,BP,Wald ratio,1,0.953,3.59E-05,NA,NA,NA,0.960785639
MRM2,Brain Putamen basal ganglia,BP,Wald ratio,1,0.95,3.59E-05,NA,NA,NA,0.960700597
GLRA3,Brain Cortex,BP,Wald ratio,1,0.497,3.91E-05,NA,NA,NA,0.967822391
GANC,Brain Putamen basal ganglia,BP,Wald ratio,1,0.94,4.06E-05,NA,NA,NA,0.200807353
EMC10,Brain Cortex,BP,Wald ratio,1,0.79,4.16E-05,NA,NA,NA,0.956504442
MYBPC2,Brain Cortex,BP,Wald ratio,1,1.156,4.16E-05,NA,NA,NA,0.956728394
ASPDH,Brain Cortex,BP,Wald ratio,1,0.762,4.16E-05,NA,NA,NA,0.956728394
AL583827.1,Brain Cortex,BP,Wald ratio,1,0.632,4.40E-05,NA,NA,NA,0.950999895
CDH8,Brain Cortex,BP,Wald ratio,1,0.527,4.53E-05,NA,NA,NA,0.95332847
ADCY2,Brain Cortex,BP,Wald ratio,1,1.23,5.09E-05,NA,NA,NA,0.945695538
CSDE1,Brain Spinal cord cervical,BP,Wald ratio,1,1.067,5.63E-05,NA,NA,NA,0.942054219
ARPC3,Brain Cortex,BP,Wald ratio,1,1.162,5.64E-05,NA,NA,NA,0.947335631
AC092802.1,Brain Cortex,BP,Wald ratio,1,0.46,5.75E-05,NA,NA,NA,0.964024292
HLF,Brain Cortex,BP,Wald ratio,1,0.542,5.79E-05,NA,NA,NA,0.937945466
NDST3,Brain Putamen basal ganglia,BP,Wald ratio,1,1.091,5.81E-05,NA,NA,NA,0.065953563
UQCRQ,Brain Hippocampus,BP,Wald ratio,1,1.046,6.33E-05,NA,NA,NA,0.938573647
UQCRQ,Brain Hypothalamus,BP,Wald ratio,1,1.048,6.33E-05,NA,NA,NA,0.938602286
UQCRQ,Brain Nucleus accumbens basal ganglia,BP,Wald ratio,1,1.039,6.33E-05,NA,NA,NA,0.938602334
UQCRQ,Brain Putamen basal ganglia,BP,Wald ratio,1,1.048,6.33E-05,NA,NA,NA,0.938595319
UQCRQ,Brain Spinal cord cervical,BP,Wald ratio,1,1.063,6.33E-05,NA,NA,NA,0.511337865
UQCRQ,Brain Substantia nigra,BP,Wald ratio,1,1.047,6.33E-05,NA,NA,NA,0.903089283
LCAT,Brain Spinal cord cervical,BP,Wald ratio,1,0.952,6.57E-05,NA,NA,NA,0.013157562
BAG6,Brain Putamen basal ganglia,BP,Wald ratio,1,1.05,6.63E-05,NA,NA,NA,0.932048668
ANKRD36C,Brain Cortex,BP,Weighted median,3,1.095,6.91E-05,0.189346906,0.410347684,0.883687072,0.019610474
SUN1,Brain Spinal cord cervical,BP,Wald ratio,1,1.057,6.91E-05,NA,NA,NA,0.324722086
WAC-AS1,Brain Hypothalamus,BP,Wald ratio,1,1.044,7.09E-05,NA,NA,NA,0.930238367
WAC-AS1,Brain Putamen basal ganglia,BP,Wald ratio,1,1.053,7.09E-05,NA,NA,NA,0.863130145
CDHR1,Brain Cortex,BP,Wald ratio,1,1.127,7.82E-05,NA,NA,NA,0.92287318
TPP2,Brain Cortex,BP,Wald ratio,1,0.699,8.29E-05,NA,NA,NA,0.914286283
TMEFF2,Brain Nucleus accumbens basal ganglia,BP,Wald ratio,1,1.104,9.08E-05,NA,NA,NA,0.361088063
GSDMB,Brain Spinal cord cervical,BP,Wald ratio,1,0.96,9.08E-05,NA,NA,NA,0.874845921
AC007390.5,Brain Cortex,BP,Inverse variance weighted,2,1.075,9.57E-05,NA,0.731684297,NA,0.010946053
LINC00240,Brain Hypothalamus,BP,Wald ratio,1,1.066,9.68E-05,NA,NA,NA,0.082424317
METTL21C,Brain Cortex,BP,Inverse variance weighted,2,1.073,9.82E-05,NA,0.454535102,NA,0.005388273
RBM26,Brain Cortex,BP,Wald ratio,1,1.14,9.85E-05,NA,NA,NA,0.901591621
LRRFIP2,Brain Hippocampus,BP,Wald ratio,1,1.058,9.93E-05,NA,NA,NA,0.898921833
LRRFIP2,Brain Hypothalamus,BP,Wald ratio,1,1.066,9.93E-05,NA,NA,NA,0.854740395
PIK3IP1,Brain Substantia nigra,BP,Wald ratio,1,0.946,1.01E-04,NA,NA,NA,0.016308214
PEX11A,Brain Hypothalamus,BP,Wald ratio,1,1.074,1.02E-04,NA,NA,NA,0.036463219
WAC-AS1,Brain Hippocampus,BP,Wald ratio,1,1.053,1.03E-04,NA,NA,NA,0.496232738
CERS6,Brain Cortex,BP,Wald ratio,1,0.838,1.04E-04,NA,NA,NA,0.908463111
KRCC1,Brain Substantia nigra,BP,Wald ratio,1,1.072,1.06E-04,NA,NA,NA,0.004921122
WAC-AS1,Brain Cortex,BP,Weighted median,4,0.882,1.12E-04,0.424554521,0.245285086,0.258629571,0.009457963
C16orf72,Brain Cortex,BP,Wald ratio,1,1.705,1.16E-04,NA,NA,NA,0.894491348
SMPD3,Brain Nucleus accumbens basal ganglia,BP,Wald ratio,1,1.122,1.23E-04,NA,NA,NA,0.009480776
CSDE1,Brain Substantia nigra,BP,Wald ratio,1,0.939,1.27E-04,NA,NA,NA,0.11194869
RBM26-AS1,Brain Cortex,BP,Weighted median,3,1.265,1.29E-04,0.507745694,0.014048161,0.215207845,0.050851926
SLC45A3,Brain Cortex,BP,Wald ratio,1,0.793,1.34E-04,NA,NA,NA,0.868132459
AC119673.2,Brain Cortex,BP,Wald ratio,1,0.625,1.34E-04,NA,NA,NA,0.871492297
RAB29,Brain Cortex,BP,Wald ratio,1,0.764,1.34E-04,NA,NA,NA,0.871492297
ZBED3,Brain Hypothalamus,BP,Wald ratio,1,0.896,1.36E-04,NA,NA,NA,0.019483385
MMD,Brain Hypothalamus,BP,Wald ratio,1,0.95,1.40E-04,NA,NA,NA,0.86720163
MMD,Brain Nucleus accumbens basal ganglia,BP,Wald ratio,1,0.96,1.40E-04,NA,NA,NA,0.867203225
MMD,Brain Putamen basal ganglia,BP,Wald ratio,1,1.038,1.40E-04,NA,NA,NA,0.867203225
MMD,Brain Substantia nigra,BP,Wald ratio,1,1.044,1.40E-04,NA,NA,NA,0.866428446
FOLH1,Brain Spinal cord cervical,BP,Wald ratio,1,0.97,1.49E-04,NA,NA,NA,0.930778879
PARP1,Brain Spinal cord cervical,BP,Wald ratio,1,1.068,1.49E-04,NA,NA,NA,0.003766598
UGGT2,Brain Cortex,BP,Wald ratio,1,0.931,1.51E-04,NA,NA,NA,0.859757275
PRKAG1,Brain Hippocampus,BP,Wald ratio,1,1.049,1.58E-04,NA,NA,NA,0.854187441
CDK12,Brain Substantia nigra,BP,Wald ratio,1,1.068,1.61E-04,NA,NA,NA,0.007174688
GPD1,Brain Spinal cord cervical,BP,Wald ratio,1,1.15,1.62E-04,NA,NA,NA,0.007028296
CDC37L1-DT,Brain Hypothalamus,BP,Wald ratio,1,1.064,1.70E-04,NA,NA,NA,0.762193523
MMD,Brain Cortex,BP,Wald ratio,1,1.197,1.73E-04,NA,NA,NA,0.841925532
NTRK2,Brain Substantia nigra,BP,Wald ratio,1,0.958,1.79E-04,NA,NA,NA,0.004919157
SMAD7,Brain Substantia nigra,BP,Wald ratio,1,1.065,1.80E-04,NA,NA,NA,0.00518973
STK4,Brain Cortex,BP,Wald ratio,1,0.915,1.97E-04,NA,NA,NA,0.825693149
STIMATE,Brain Hippocampus,BP,Wald ratio,1,1.11,1.99E-04,NA,NA,NA,0.030275002
ANKRD40,Brain Cortex,BP,Wald ratio,1,0.826,2.04E-04,NA,NA,NA,0.835884019
LUC7L3,Brain Cortex,BP,Wald ratio,1,0.832,2.04E-04,NA,NA,NA,0.835884583
NDUFAF7,Brain Cortex,BP,Wald ratio,1,0.769,2.08E-04,NA,NA,NA,0.83053713
CEBPZOS,Brain Cortex,BP,Wald ratio,1,0.663,2.08E-04,NA,NA,NA,0.83053713
PRKD3,Brain Cortex,BP,Wald ratio,1,0.466,2.08E-04,NA,NA,NA,0.829686246
CYB5R3,Brain Cortex,BP,Weighted median,3,0.791,2.24E-04,0.077924434,0.069862561,0.553652875,0.998623838
MTCH2,Brain Nucleus accumbens basal ganglia,BP,Wald ratio,1,0.9,2.28E-04,NA,NA,NA,0.018821962
NDRG4,Brain Hypothalamus,BP,Wald ratio,1,1.058,2.36E-04,NA,NA,NA,0.80265462
ASPDH,Brain Nucleus accumbens basal ganglia,BP,Wald ratio,1,0.952,2.43E-04,NA,NA,NA,0.804743153
CREB1,Brain Hypothalamus,BP,Wald ratio,1,0.928,2.56E-04,NA,NA,NA,0.045176841
PPP2R2B,Brain Putamen basal ganglia,BP,Wald ratio,1,1.064,2.56E-04,NA,NA,NA,0.65746468
SYNRG,Brain Spinal cord cervical,BP,Wald ratio,1,1.056,2.59E-04,NA,NA,NA,0.616462214
ZSCAN23,Brain Cortex,BP,Inverse variance weighted,3,1.232,2.61E-04,0.146993168,0.046282609,0.397797078,0.999655303
SLC4A9,Brain Substantia nigra,BP,Wald ratio,1,1.078,2.64E-04,NA,NA,NA,0.001820464
ZBTB8OS,Brain Hypothalamus,BP,Wald ratio,1,0.913,2.65E-04,NA,NA,NA,0.007309159
LRRTM2,Brain Hypothalamus,BP,Wald ratio,1,1.1,2.67E-04,NA,NA,NA,0.001863883
BOK,Brain Hypothalamus,BP,Wald ratio,1,0.904,2.73E-04,NA,NA,NA,0.011802095
CCDC173,Brain Cortex,BP,Inverse variance weighted,3,1.124,2.75E-04,0.870976172,0.880052554,0.715765447,0.089146575
OLFM1,Brain Cortex,BP,Wald ratio,1,0.821,2.76E-04,NA,NA,NA,0.826477714
NRXN3,Brain Cortex,BP,Weighted median,3,1.214,2.77E-04,0.048641736,0.000231535,0.320098315,0.397303386
DNPH1,Brain Cortex,BP,Wald ratio,1,0.6,2.80E-04,NA,NA,NA,0.820355586
CYB5R4,Brain Spinal cord cervical,BP,Wald ratio,1,0.926,3.10E-04,NA,NA,NA,0.00197244
KIF1A,Brain Cortex,BP,Wald ratio,1,1.801,3.11E-04,NA,NA,NA,0.763981921
MAP2K5,Brain Cortex,BP,Wald ratio,1,0.878,3.23E-04,NA,NA,NA,0.74858036
PPP4R2,Brain Cortex,BP,Wald ratio,1,0.726,3.36E-04,NA,NA,NA,0.751178705
RPRD2,Brain Hippocampus,BP,Wald ratio,1,0.924,3.36E-04,NA,NA,NA,0.038750809
ITPRIPL1,Brain Cortex,BP,Wald ratio,1,1.161,3.39E-04,NA,NA,NA,0.740600359
FAHD2CP,Brain Cortex,BP,Wald ratio,1,1.049,3.39E-04,NA,NA,NA,0.743763485
LYZ,Brain Cortex,BP,Wald ratio,1,0.518,3.46E-04,NA,NA,NA,0.738090141
CPSF6,Brain Cortex,BP,Wald ratio,1,0.58,3.46E-04,NA,NA,NA,0.738387286
YEATS4,Brain Cortex,BP,Wald ratio,1,0.71,3.46E-04,NA,NA,NA,0.738387344
SLC7A6OS,Brain Cortex,BP,Inverse variance weighted,2,1.819,3.51E-04,NA,0.252549807,NA,0.886676215
PLAC8L1,Brain Cortex,BP,Wald ratio,1,1.972,3.59E-04,NA,NA,NA,0.737119505
LARS,Brain Cortex,BP,Wald ratio,1,0.945,3.59E-04,NA,NA,NA,0.744790698
