Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
C16orf95,Brain Cortex,ANX,Wald ratio,1,0.786,1.39E-02,NA,NA,NA,0.313658129
C19orf57,Fetal Brain,ANX,Wald ratio,1,0,1.42E-02,NA,NA,NA,0.252100221
TMEM22,Fetal Brain,ANX,Wald ratio,1,0.275,1.43E-02,NA,NA,NA,0.210546072
DMRTA1,Brain Meta Analysis,ANX,Wald ratio,1,0.861,1.44E-02,NA,NA,NA,0.215952364
CHPF2,Fetal Brain,ANX,Wald ratio,1,114.767,1.44E-02,NA,NA,NA,0.201254092
LRIG3,Brain Cortex,ANX,Wald ratio,1,3.683,1.46E-02,NA,NA,NA,0.26713741
FLJ22536,Fetal Brain,ANX,Wald ratio,1,0.286,1.46E-02,NA,NA,NA,0.203187475
EXOSC9,Fetal Brain,ANX,Wald ratio,1,0.368,1.47E-02,NA,NA,NA,0.201891013
TOGARAM2,Brain Cortex,ANX,Wald ratio,1,0.911,1.48E-02,NA,NA,NA,0.218302891
TSPAN4,Fetal Brain,ANX,Wald ratio,1,143061.357,1.48E-02,NA,NA,NA,0.255122729
ABLIM2,Brain Cortex,ANX,Wald ratio,1,1.314,1.50E-02,NA,NA,NA,0.02044266
PAQR6,Fetal Brain,ANX,Wald ratio,1,0.482,1.50E-02,NA,NA,NA,0.2049184
PLEKHH2,Fetal Brain,ANX,Wald ratio,1,89.267,1.50E-02,NA,NA,NA,0.241955117
LRRC1,Brain Meta Analysis,ANX,Wald ratio,1,1.063,1.52E-02,NA,NA,NA,0.192856081
PHF20L1,Brain Meta Analysis,ANX,Wald ratio,1,0.892,1.53E-02,NA,NA,NA,0.198672349
CUEDC2,Brain Meta Analysis,ANX,Wald ratio,1,0.641,1.54E-02,NA,NA,NA,0.305224112
XKR7,Brain Meta Analysis,ANX,Wald ratio,1,0.788,1.58E-02,NA,NA,NA,0.211479175
MAST3,Brain Meta Analysis,ANX,Wald ratio,1,1.221,1.63E-02,NA,NA,NA,0.247313608
F13A1,Brain Meta Analysis,ANX,Wald ratio,1,0.882,1.65E-02,NA,NA,NA,0.200898489
KCTD5,Fetal Brain,ANX,Wald ratio,1,0,1.65E-02,NA,NA,NA,0.204190071
KCNQ3,Brain Meta Analysis,ANX,Inverse variance weighted,2,1.116,1.66E-02,NA,0.737876041,NA,0.055742503
PPFIA2,Brain Meta Analysis,ANX,Wald ratio,1,0.946,1.72E-02,NA,NA,NA,0.196012469
PALM,Fetal Brain,ANX,Wald ratio,1,0,1.76E-02,NA,NA,NA,0.211831798
KTN1,Brain Cortex,ANX,Wald ratio,1,1.191,1.77E-02,NA,NA,NA,0.158462924
TMEM132D,Brain Cortex,ANX,Wald ratio,1,0.904,1.77E-02,NA,NA,NA,0.019722522
BRME1,Brain Meta Analysis,ANX,Wald ratio,1,1.198,1.78E-02,NA,NA,NA,0.210771082
TMEM179,Brain Meta Analysis,ANX,Wald ratio,1,1.186,1.78E-02,NA,NA,NA,0.276737999
HS3ST3A1,Brain Meta Analysis,ANX,Wald ratio,1,0.846,1.79E-02,NA,NA,NA,0.17690034
MRPL48,Brain Meta Analysis,ANX,Wald ratio,1,0.895,1.83E-02,NA,NA,NA,0.189035124
RETNLB,Fetal Brain,ANX,Wald ratio,1,29.021,1.83E-02,NA,NA,NA,0.200216897
ADAM3A,Fetal Brain,ANX,Wald ratio,1,0.503,1.84E-02,NA,NA,NA,0.170702012
ZNF702P,Fetal Brain,ANX,Wald ratio,1,0.005,1.88E-02,NA,NA,NA,0.060908867
RAPGEF4,Brain Meta Analysis,ANX,Wald ratio,1,1.169,1.89E-02,NA,NA,NA,0.179723997
SLC22A15,Brain Meta Analysis,ANX,Wald ratio,1,1.185,1.90E-02,NA,NA,NA,0.200283095
KHDC1,Brain Meta Analysis,ANX,Wald ratio,1,0.84,1.91E-02,NA,NA,NA,0.197813639
NOLC1,Fetal Brain,ANX,Wald ratio,1,0.084,1.95E-02,NA,NA,NA,0.281021372
CNOT3,Brain Meta Analysis,ANX,Wald ratio,1,1.163,1.96E-02,NA,NA,NA,0.199405858
LBH,Brain Meta Analysis,ANX,Wald ratio,1,1.112,1.96E-02,NA,NA,NA,0.159685107
CLPB,Fetal Brain,ANX,Wald ratio,1,6.221,2.00E-02,NA,NA,NA,0.192048883
PELI3,Brain Meta Analysis,ANX,Wald ratio,1,1.139,2.02E-02,NA,NA,NA,0.17453489
TMEM72-AS1,Brain Cortex,ANX,Wald ratio,1,0.763,2.03E-02,NA,NA,NA,0.184307092
ITPR1,Fetal Brain,ANX,Inverse variance weighted,2,0.177,2.03E-02,NA,0.394297575,NA,0.272180048
PHF1,Fetal Brain,ANX,Wald ratio,1,22.748,2.05E-02,NA,NA,NA,0.172359727
HSP90AB1,Fetal Brain,ANX,Wald ratio,1,30.81,2.06E-02,NA,NA,NA,0.166038355
YPEL2,Brain Meta Analysis,ANX,Wald ratio,1,1.171,2.07E-02,NA,NA,NA,0.160849224
SLCO1A2,Brain Cortex,ANX,Wald ratio,1,1.27,2.09E-02,NA,NA,NA,0.19713628
ISG20,Brain Meta Analysis,ANX,Wald ratio,1,1.364,2.10E-02,NA,NA,NA,0.215434211
SLC22A5,Fetal Brain,ANX,Wald ratio,1,0.009,2.10E-02,NA,NA,NA,0.164057343
MCC,Brain Meta Analysis,ANX,Wald ratio,1,0.832,2.11E-02,NA,NA,NA,0.154600398
IQSEC1,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.897,2.11E-02,NA,0.697012604,NA,0.045312995
MSLNL,Brain Cortex,ANX,Wald ratio,1,1.473,2.13E-02,NA,NA,NA,0.217337068
CAMSAP1,Brain Meta Analysis,ANX,Wald ratio,1,0.803,2.13E-02,NA,NA,NA,0.181735752
NEURL,Fetal Brain,ANX,Wald ratio,1,0.003,2.14E-02,NA,NA,NA,0.194386684
KIAA1217,Brain Meta Analysis,ANX,Weighted median,3,1.055,2.16E-02,0.525458098,0.645832933,0.617010954,0.03071964
EEF1DP3,Fetal Brain,ANX,Wald ratio,1,458398.458,2.23E-02,NA,NA,NA,0.26307841
SMPD3,Brain Meta Analysis,ANX,Wald ratio,1,0.863,2.26E-02,NA,NA,NA,0.167789578
TXLNB,Brain Meta Analysis,ANX,Wald ratio,1,1.253,2.27E-02,NA,NA,NA,0.18965001
TAF4,Brain Meta Analysis,ANX,Wald ratio,1,0.908,2.28E-02,NA,NA,NA,0.152008611
CELA1,Brain Meta Analysis,ANX,Wald ratio,1,1.062,2.30E-02,NA,NA,NA,0.163517453
CDH1,Fetal Brain,ANX,Wald ratio,1,2215.506,2.31E-02,NA,NA,NA,0.153949283
TMEM179,Brain Cortex,ANX,Wald ratio,1,0.726,2.33E-02,NA,NA,NA,0.038396713
FAM110B,Brain Meta Analysis,ANX,Wald ratio,1,0.857,2.35E-02,NA,NA,NA,0.205117838
SGMS1,Fetal Brain,ANX,Wald ratio,1,0.008,2.35E-02,NA,NA,NA,0.160231016
RAB27B,Brain Meta Analysis,ANX,Wald ratio,1,0.942,2.37E-02,NA,NA,NA,0.168901952
TNRC6C,Brain Meta Analysis,ANX,Wald ratio,1,0.869,2.41E-02,NA,NA,NA,0.177191007
RPS6KB2,Fetal Brain,ANX,Wald ratio,1,88.958,2.43E-02,NA,NA,NA,0.208421023
SPATA13,Brain Cortex,ANX,Wald ratio,1,0.867,2.44E-02,NA,NA,NA,0.154153919
ZRANB1,Brain Cortex,ANX,Wald ratio,1,1.087,2.47E-02,NA,NA,NA,0.151919014
MIER2,Brain Meta Analysis,ANX,Wald ratio,1,0.864,2.47E-02,NA,NA,NA,0.064727578
SYNPR,Brain Meta Analysis,ANX,Weighted median,3,1.125,2.50E-02,0.451743031,0.308402517,0.40892448,0.054542967
DSCAM,Fetal Brain,ANX,Wald ratio,1,10.766,2.50E-02,NA,NA,NA,0.14833898
SLX9,Brain Meta Analysis,ANX,Wald ratio,1,1.194,2.54E-02,NA,NA,NA,0.234350872
MINDY4,Brain Meta Analysis,ANX,Wald ratio,1,1.115,2.55E-02,NA,NA,NA,0.181757881
ZNF37A,Fetal Brain,ANX,Wald ratio,1,3.87,2.55E-02,NA,NA,NA,0.135572115
STK24,Brain Meta Analysis,ANX,Wald ratio,1,0.948,2.56E-02,NA,NA,NA,0.136059511
EPC2,Brain Meta Analysis,ANX,Wald ratio,1,0.895,2.58E-02,NA,NA,NA,0.176519988
APBA1,Brain Meta Analysis,ANX,Wald ratio,1,1.101,2.59E-02,NA,NA,NA,0.130130703
VSTM5,Brain Meta Analysis,ANX,Wald ratio,1,1.176,2.60E-02,NA,NA,NA,0.14198071
EVI5L,Brain Meta Analysis,ANX,Wald ratio,1,1.253,2.61E-02,NA,NA,NA,0.160380607
B4GALNT3,Brain Meta Analysis,ANX,Wald ratio,1,0.949,2.63E-02,NA,NA,NA,0.141267637
RCHY1,Fetal Brain,ANX,Wald ratio,1,0.246,2.65E-02,NA,NA,NA,0.148318631
SLC6A18,Brain Meta Analysis,ANX,Wald ratio,1,1.069,2.67E-02,NA,NA,NA,0.14731795
RNLS,Fetal Brain,ANX,Wald ratio,1,16.931,2.67E-02,NA,NA,NA,0.13623633
MSRB3-AS1,Brain Cortex,ANX,Wald ratio,1,0.76,2.68E-02,NA,NA,NA,0.170585189
COLEC11,Brain Cortex,ANX,Wald ratio,1,0.854,2.68E-02,NA,NA,NA,0.16259911
SLC12A4,Brain Meta Analysis,ANX,Wald ratio,1,0.856,2.74E-02,NA,NA,NA,0.168561115
EGFLAM,Brain Meta Analysis,ANX,Inverse variance weighted,2,1.116,2.76E-02,NA,0.49913514,NA,0.10615252
SLCO1A2,Brain Meta Analysis,ANX,Wald ratio,1,1.134,2.76E-02,NA,NA,NA,0.172060141
TRPV2,Fetal Brain,ANX,Wald ratio,1,0.68,2.77E-02,NA,NA,NA,0.139459103
USP49,Brain Meta Analysis,ANX,Wald ratio,1,0.697,2.78E-02,NA,NA,NA,0.211726487
ZIM3,Brain Meta Analysis,ANX,Wald ratio,1,0.842,2.78E-02,NA,NA,NA,0.157363752
WFDC3,Fetal Brain,ANX,Wald ratio,1,0.381,2.81E-02,NA,NA,NA,0.127069523
TMEM51,Brain Meta Analysis,ANX,Inverse variance weighted,3,0.963,2.82E-02,0.783981838,0.918761592,0.810316566,0.019983595
PTPRR,Brain Meta Analysis,ANX,Wald ratio,1,0.88,2.83E-02,NA,NA,NA,0.123989782
TSPAN14,Fetal Brain,ANX,Wald ratio,1,0.172,2.83E-02,NA,NA,NA,0.145257394
COL4A3,Brain Meta Analysis,ANX,Wald ratio,1,0.834,2.84E-02,NA,NA,NA,0.158167408
WFDC1,Brain Cortex,ANX,Wald ratio,1,0.803,2.85E-02,NA,NA,NA,0.12495664
SLC12A4,Fetal Brain,ANX,Wald ratio,1,0.31,2.87E-02,NA,NA,NA,0.174356963
RABL2B,Brain Meta Analysis,ANX,Wald ratio,1,1.589,2.89E-02,NA,NA,NA,0.183062335
FTO,Brain Cortex,ANX,Wald ratio,1,0.876,2.91E-02,NA,NA,NA,0.019375089
VSTM5,Brain Cortex,ANX,Wald ratio,1,1.094,2.92E-02,NA,NA,NA,0.019706747
SLC38A11,Brain Cortex,ANX,Wald ratio,1,0.776,2.92E-02,NA,NA,NA,0.148811087
NEDD9,Brain Meta Analysis,ANX,Wald ratio,1,1.155,2.92E-02,NA,NA,NA,0.145665681
C11orf90,Fetal Brain,ANX,Wald ratio,1,4.574,2.92E-02,NA,NA,NA,0.131221155
CXADR,Brain Cortex,ANX,Wald ratio,1,0.873,2.94E-02,NA,NA,NA,0.01591198
GREB1,Brain Meta Analysis,ANX,Wald ratio,1,0.887,2.94E-02,NA,NA,NA,0.128446419
C10orf90,Brain Cortex,ANX,Wald ratio,1,1.144,2.97E-02,NA,NA,NA,0.12979133
NIBAN1,Brain Meta Analysis,ANX,Wald ratio,1,1.215,2.97E-02,NA,NA,NA,0.120133462
