Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
PP14A,BannerBBDP,ANX,Inverse variance weighted,2,0.146,3.80E-03,NA,0.399832881,NA,4.06E-07
DGKE,BannerBBDP,ANX,Inverse variance weighted,3,0.14,4.17E-03,0.542490998,0.667196182,0.627675026,1.11E-07
ASB1,BannerBBDP,ANX,Inverse variance weighted,2,0.196,4.23E-03,NA,0.318440291,NA,3.67E-06
SC22A,BannerBBDP,ANX,Inverse variance weighted,4,13.014,4.38E-03,0.781793884,0.765654227,0.503296377,1.99E-07
PMGT2,BannerBBDP,ANX,Wald ratio,1,6.731,4.41E-03,NA,NA,NA,0.000108339
HNRPL,BannerBBDP,ANX,Inverse variance weighted,4,0.002,4.49E-03,0.981817531,0.855208408,0.480504597,3.45E-07
ENOA,ROSMAP,ANX,Inverse variance weighted,3,0.036,4.49E-03,0.561675776,0.75948599,0.724494492,1.67E-07
RS19,BannerBBDP,ANX,Wald ratio,1,0,4.58E-03,NA,NA,NA,1.35E-07
TBB1,ROSMAP,ANX,Inverse variance weighted,3,0.015,5.33E-03,0.162327593,0.370083994,0.914501845,9.25E-07
PPR29,ROSMAP,ANX,Inverse variance weighted,4,290.695,5.34E-03,0.88723833,0.935609386,0.710492853,1.12E-07
LIFR,ROSMAP,ANX,Inverse variance weighted,4,0.021,5.43E-03,0.958680465,0.827392196,0.463704297,3.09E-07
MAST3,ROSMAP,ANX,Inverse variance weighted,3,494.412,5.48E-03,0.553249488,0.838649937,0.987334933,4.28E-07
GLO2,ROSMAP,ANX,Inverse variance weighted,2,17.395,5.49E-03,NA,0.429713858,NA,1.01E-06
GBG13,ROSMAP,ANX,Inverse variance weighted,5,0.109,5.57E-03,0.98953591,0.997751311,0.899689408,4.92E-07
SI1L1,BannerBBDP,ANX,Wald ratio,1,79705.13,5.75E-03,NA,NA,NA,0.000541662
VINC,BannerBBDP,ANX,Inverse variance weighted,2,1039.289,5.76E-03,NA,0.497447415,NA,4.11E-06
ACE,BannerBBDP,ANX,Wald ratio,1,0.391,5.79E-03,NA,NA,NA,0.374509303
DCAF7,BannerBBDP,ANX,Wald ratio,1,5.81E+23,5.79E-03,NA,NA,NA,7.49E-06
SCOC,BannerBBDP,ANX,Inverse variance weighted,2,17095.55,5.83E-03,NA,0.767010908,NA,4.15E-07
RL11,ROSMAP,ANX,Inverse variance weighted,2,181440.1,6.08E-03,NA,0.979661925,NA,9.25E-07
MEF2C,ROSMAP,ANX,Inverse variance weighted,3,147.648,6.22E-03,0.842084492,0.909633001,0.76495182,8.22E-07
CADM4,BannerBBDP,ANX,Inverse variance weighted,4,1488.716,6.48E-03,0.770455477,0.901617896,0.835374468,1.96E-07
RTN3,ROSMAP,ANX,Wald ratio,1,2484866000,6.64E-03,NA,NA,NA,1.64E-07
UB2D1,ROSMAP,ANX,Inverse variance weighted,4,0.047,6.83E-03,0.283244947,0.432367929,0.714609991,5.02E-06
CCD92,BannerBBDP,ANX,Inverse variance weighted,2,1.76,7.12E-03,NA,0.817270033,NA,9.24E-07
DCMC,BannerBBDP,ANX,Inverse variance weighted,4,86.562,7.49E-03,0.734726052,0.753691347,0.525666106,0.025739881
EXOS9,BannerBBDP,ANX,Inverse variance weighted,2,0.016,7.53E-03,NA,0.926104803,NA,3.32E-06
CEP43,BannerBBDP,ANX,Inverse variance weighted,4,4.143,7.61E-03,0.394728129,0.541196403,0.641883752,4.84E-07
TTC27,BannerBBDP,ANX,Inverse variance weighted,4,6.988,7.75E-03,0.858379558,0.433450405,0.259046161,0.000438364
GNAO,BannerBBDP,ANX,Inverse variance weighted,2,61.843,7.82E-03,NA,0.426276208,NA,2.61E-07
NCALD,BannerBBDP,ANX,MR Egger,8,0.013,8.00E-03,0.660397693,0.011410884,0.009593921,8.83E-06
SDHB,BannerBBDP,ANX,Inverse variance weighted,3,297.943,8.27E-03,0.349739655,0.43949765,0.541511512,3.79E-07
STIM2,BannerBBDP,ANX,Inverse variance weighted,5,0.078,8.29E-03,0.71255663,0.571800596,0.301918239,5.01E-06
LMNA,BannerBBDP,ANX,Wald ratio,1,162600.6,8.56E-03,NA,NA,NA,2.67E-06
SEM4A,ROSMAP,ANX,Wald ratio,1,0.041,8.56E-03,NA,NA,NA,1.08E-06
SMG5,ROSMAP,ANX,Wald ratio,1,2.46E+209,8.56E-03,NA,NA,NA,4.17E-07
LMNA,ROSMAP,ANX,Wald ratio,1,8791004,8.56E-03,NA,NA,NA,3.55E-06
GRID1,BannerBBDP,ANX,Inverse variance weighted,7,0.065,8.60E-03,0.645050927,0.762434557,0.958802096,4.01E-07
MYO5B,BannerBBDP,ANX,Inverse variance weighted,3,0.14,8.74E-03,0.779369586,0.935952655,0.854770172,1.82E-05
T126B,ROSMAP,ANX,Wald ratio,1,0,8.77E-03,NA,NA,NA,3.39E-07
T126A,ROSMAP,ANX,Wald ratio,1,23809210,8.77E-03,NA,NA,NA,1.10E-06
NCKX2,ROSMAP,ANX,Inverse variance weighted,5,0.132,8.89E-03,0.774194348,0.88455457,0.839684213,2.98E-07
CDK5,BannerBBDP,ANX,Inverse variance weighted,4,18.238,8.91E-03,0.759624255,0.905571836,0.929709369,2.48E-07
JAK2,ROSMAP,ANX,Inverse variance weighted,2,0.083,8.99E-03,NA,0.630072054,NA,9.15E-07
PBLD,ROSMAP,ANX,Wald ratio,1,0.608,9.03E-03,NA,NA,NA,0.08574691
HNRH3,ROSMAP,ANX,Wald ratio,1,4848.665,9.03E-03,NA,NA,NA,5.56E-07
PLXA1,ROSMAP,ANX,Inverse variance weighted,2,0.001,9.25E-03,NA,0.457794486,NA,8.21E-07
GCP6,ROSMAP,ANX,Inverse variance weighted,2,0,9.30E-03,NA,0.905684373,NA,0.000103663
RGF1A,BannerBBDP,ANX,Inverse variance weighted,2,0.205,9.32E-03,NA,0.345590548,NA,2.03E-06
PIGT,BannerBBDP,ANX,Inverse variance weighted,2,0.001,9.60E-03,NA,0.41079596,NA,8.99E-08
SORC1,ROSMAP,ANX,Inverse variance weighted,11,6.43,9.75E-03,0.393492947,0.235713279,0.110596742,5.68E-07
AGRL3,BannerBBDP,ANX,Inverse variance weighted,3,0.005,9.84E-03,0.622227875,0.776564247,0.69832791,6.64E-07
RHG44,BannerBBDP,ANX,Inverse variance weighted,5,150.095,1.02E-02,0.398503382,0.55618636,0.831062952,2.31E-05
CD82,ROSMAP,ANX,Weighted median,5,0.454,1.02E-02,0.149701702,0.234575459,0.738711672,0.319346126
ZC11A,BannerBBDP,ANX,Inverse variance weighted,2,0,1.03E-02,NA,0.893567417,NA,2.36E-06
NCK1,BannerBBDP,ANX,Wald ratio,1,21.991,1.05E-02,NA,NA,NA,0.002541919
NCK1,ROSMAP,ANX,Wald ratio,1,73.122,1.05E-02,NA,NA,NA,0.009020289
PARK7,BannerBBDP,ANX,Inverse variance weighted,2,0,1.06E-02,NA,0.398588907,NA,4.11E-06
MLF2,ROSMAP,ANX,Inverse variance weighted,4,186.099,1.15E-02,0.725100606,0.611255514,0.391813929,2.92E-07
FERM2,ROSMAP,ANX,Wald ratio,1,3.04E+36,1.16E-02,NA,NA,NA,6.57E-08
TCPR2,BannerBBDP,ANX,Wald ratio,1,105.096,1.18E-02,NA,NA,NA,0.000314656
PREX2,BannerBBDP,ANX,Inverse variance weighted,6,2.456,1.18E-02,0.87295279,0.936230522,0.824208526,4.51E-07
UCRI,ROSMAP,ANX,Inverse variance weighted,2,0.023,1.20E-02,NA,0.610296516,NA,1.92E-06
PLXB2,ROSMAP,ANX,Wald ratio,1,130.832,1.21E-02,NA,NA,NA,5.16E-07
TAOK1,ROSMAP,ANX,Wald ratio,1,0,1.22E-02,NA,NA,NA,1.30E-07
SSH2,ROSMAP,ANX,Wald ratio,1,0,1.22E-02,NA,NA,NA,2.81E-07
AP2M1,ROSMAP,ANX,Wald ratio,1,0,1.25E-02,NA,NA,NA,3.22E-07
VW5B2,ROSMAP,ANX,Wald ratio,1,64.311,1.25E-02,NA,NA,NA,0.013556191
DVL3,ROSMAP,ANX,Wald ratio,1,7.86E+48,1.25E-02,NA,NA,NA,2.66E-06
ABCF3,ROSMAP,ANX,Wald ratio,1,0,1.25E-02,NA,NA,NA,1.10E-05
CL004,BannerBBDP,ANX,Inverse variance weighted,2,237803.1,1.27E-02,NA,0.374466393,NA,1.16E-07
SPRL1,BannerBBDP,ANX,Wald ratio,1,2.187,1.30E-02,NA,NA,NA,0.000647481
NXN,BannerBBDP,ANX,Inverse variance weighted,8,4.044,1.31E-02,0.167729192,0.233216792,0.746565405,6.30E-07
VIP,BannerBBDP,ANX,Inverse variance weighted,2,0.009,1.32E-02,NA,0.347221854,NA,1.71E-07
YETS4,ROSMAP,ANX,Inverse variance weighted,2,273.958,1.33E-02,NA,0.515688644,NA,9.43E-07
TRPV2,BannerBBDP,ANX,Inverse variance weighted,3,0.736,1.34E-02,0.582525298,0.424896165,0.445621837,0.139459103
RAB6A,ROSMAP,ANX,Wald ratio,1,0,1.34E-02,NA,NA,NA,2.44E-07
NIPA1,ROSMAP,ANX,Inverse variance weighted,7,0.354,1.34E-02,0.566075661,0.682532632,0.79966306,4.39E-06
SCAI,BannerBBDP,ANX,Wald ratio,1,197108.1,1.35E-02,NA,NA,NA,2.48E-07
PPP6,BannerBBDP,ANX,Wald ratio,1,4.11E+14,1.35E-02,NA,NA,NA,1.99E-07
RABEK,BannerBBDP,ANX,Wald ratio,1,936170.1,1.35E-02,NA,NA,NA,0.000438066
BIP,BannerBBDP,ANX,Wald ratio,1,23272.51,1.35E-02,NA,NA,NA,7.70E-07
CHIP,BannerBBDP,ANX,Inverse variance weighted,4,0.003,1.38E-02,0.967365847,0.933521757,0.606781228,1.98E-07
RL24,BannerBBDP,ANX,Wald ratio,1,0.115,1.40E-02,NA,NA,NA,1.17E-06
CEP97,BannerBBDP,ANX,Wald ratio,1,45.903,1.40E-02,NA,NA,NA,6.65E-06
VLDLR,BannerBBDP,ANX,Inverse variance weighted,4,7.131,1.40E-02,0.779570381,0.417480491,0.265807483,1.99E-07
SUCB2,ROSMAP,ANX,Inverse variance weighted,4,4.515,1.40E-02,0.550657637,0.479865031,0.37508159,5.92E-05
SYT4,BannerBBDP,ANX,Wald ratio,1,6.498,1.42E-02,NA,NA,NA,8.64E-07
MP2K1,ROSMAP,ANX,Wald ratio,1,0.011,1.44E-02,NA,NA,NA,0.000898627
TIM22,BannerBBDP,ANX,Inverse variance weighted,4,790155.9,1.45E-02,0.678455302,0.533841131,0.356363606,6.46E-07
COMD7,BannerBBDP,ANX,Inverse variance weighted,2,0.112,1.46E-02,NA,0.971521576,NA,3.76E-05
MAP1B,BannerBBDP,ANX,Inverse variance weighted,4,0.021,1.49E-02,0.363081823,0.555221991,0.833992127,3.72E-07
DCC,BannerBBDP,ANX,MR Egger,10,36.867,1.50E-02,0.740487647,0.096231996,0.014511826,2.66E-07
MTAP2,ROSMAP,ANX,Wald ratio,1,148758.6,1.50E-02,NA,NA,NA,5.97E-07
SAC1,ROSMAP,ANX,Inverse variance weighted,4,0.008,1.51E-02,0.871068456,0.93906344,0.753285586,6.94E-06
ABCF2,BannerBBDP,ANX,Inverse variance weighted,3,0.004,1.52E-02,0.601749969,0.808252414,0.762352603,3.68E-06
C1QB,BannerBBDP,ANX,Inverse variance weighted,2,8.759,1.52E-02,NA,0.658450619,NA,1.34E-06
PDXD1,BannerBBDP,ANX,Wald ratio,1,19.646,1.53E-02,NA,NA,NA,0.001172668
TSYL4,ROSMAP,ANX,Wald ratio,1,4.07E+15,1.53E-02,NA,NA,NA,3.91E-07
TSYL1,ROSMAP,ANX,Wald ratio,1,5.811,1.53E-02,NA,NA,NA,4.17E-05
TP4A3,BannerBBDP,ANX,Inverse variance weighted,3,0.077,1.54E-02,0.767109039,0.881199083,0.754208711,5.82E-06
TICN2,BannerBBDP,ANX,Inverse variance weighted,2,0.284,1.54E-02,NA,0.462865108,NA,1.41E-06
K2C5,BannerBBDP,ANX,Inverse variance weighted,3,1.564,1.56E-02,0.159083537,0.366815231,0.931880059,2.26E-06
ROA3,ROSMAP,ANX,Inverse variance weighted,2,189386.6,1.57E-02,NA,0.32731542,NA,6.27E-06
S27A4,ROSMAP,ANX,Wald ratio,1,0.001,1.58E-02,NA,NA,NA,1.88E-05
URM1,ROSMAP,ANX,Wald ratio,1,1254.303,1.58E-02,NA,NA,NA,3.03E-06
SDC2,ROSMAP,ANX,Inverse variance weighted,3,0.368,1.58E-02,0.816428656,0.966318857,0.923361158,9.76E-07
EPG5,BannerBBDP,ANX,Wald ratio,1,0.1,1.59E-02,NA,NA,NA,1.22E-06
LRC8B,ROSMAP,ANX,Wald ratio,1,0.013,1.59E-02,NA,NA,NA,3.92E-07
CLU,ROSMAP,ANX,Wald ratio,1,0,1.59E-02,NA,NA,NA,2.12E-07
PRP4B,ROSMAP,ANX,Inverse variance weighted,4,0.016,1.60E-02,0.705283506,0.777658293,0.592062684,4.35E-07
PSD11,BannerBBDP,ANX,Inverse variance weighted,3,0.003,1.62E-02,0.664104526,0.349944209,0.398651855,1.49E-06
NEGR1,ROSMAP,ANX,Inverse variance weighted,4,0.065,1.62E-02,0.905496298,0.900549644,0.598916467,6.68E-07
K22E,BannerBBDP,ANX,Inverse variance weighted,2,1.613,1.63E-02,NA,0.690762564,NA,3.16E-06
MORN4,ROSMAP,ANX,Inverse variance weighted,3,408.829,1.64E-02,0.338460681,0.568107852,0.723803636,3.50E-07
RDH13,BannerBBDP,ANX,Inverse variance weighted,4,4.413,1.65E-02,0.475641344,0.661342005,0.776441931,8.95E-07
PLGT3,ROSMAP,ANX,Wald ratio,1,0,1.65E-02,NA,NA,NA,1.80E-06
MRES1,BannerBBDP,ANX,Inverse variance weighted,4,22.259,1.68E-02,0.39166256,0.440966359,0.460539473,6.36E-06
AMN1,BannerBBDP,ANX,Inverse variance weighted,4,0.007,1.71E-02,0.418913836,0.59408228,0.730447324,1.07E-07
ASPH2,BannerBBDP,ANX,Inverse variance weighted,5,0.1,1.74E-02,0.588830168,0.714641051,0.689975947,4.20E-07
NJMU,BannerBBDP,ANX,Wald ratio,1,0,1.81E-02,NA,NA,NA,6.06E-07
SH2D5,BannerBBDP,ANX,Inverse variance weighted,2,6128.16,1.82E-02,NA,0.445722171,NA,8.65E-08
AMFR,BannerBBDP,ANX,Wald ratio,1,8.79E+16,1.90E-02,NA,NA,NA,1.92E-07
PLTP,ROSMAP,ANX,Inverse variance weighted,2,0,1.90E-02,NA,0.951032969,NA,2.64E-07
RB27B,ROSMAP,ANX,Wald ratio,1,0.568,1.90E-02,NA,NA,NA,0.399679875
FHIT,BannerBBDP,ANX,Inverse variance weighted,23,3.108,1.91E-02,0.592788532,0.647101977,0.766501291,1.98E-06
ATAD1,BannerBBDP,ANX,Inverse variance weighted,3,987.567,1.98E-02,0.987660987,0.843662794,0.664026001,5.98E-07
STAT4,ROSMAP,ANX,Inverse variance weighted,2,61.067,1.99E-02,NA,0.287562068,NA,1.69E-05
LZTR1,ROSMAP,ANX,Inverse variance weighted,6,0.028,1.99E-02,0.272511077,0.384548507,0.778585757,7.91E-07
ACACA,BannerBBDP,ANX,Inverse variance weighted,4,0.009,2.00E-02,0.076585003,0.149396567,0.812267603,9.00E-08
S2536,ROSMAP,ANX,Wald ratio,1,0.001,2.00E-02,NA,NA,NA,0.000264436
FXL16,BannerBBDP,ANX,Inverse variance weighted,4,1683.262,2.05E-02,0.587415209,0.770062423,0.8225567,9.46E-08
LIMC1,ROSMAP,ANX,Inverse variance weighted,5,151.509,2.07E-02,0.839370981,0.674166957,0.308843614,2.16E-07
T132E,BannerBBDP,ANX,Inverse variance weighted,7,4.5,2.09E-02,0.255273592,0.017242959,0.048392141,2.39E-07
CRCM,BannerBBDP,ANX,Inverse variance weighted,3,262.043,2.09E-02,0.311956544,0.4770089,0.624480695,1.31E-05
CRAC1,ROSMAP,ANX,Inverse variance weighted,4,0.245,2.10E-02,0.414678579,0.62309174,0.967098315,0.00276409
TNIK,ROSMAP,ANX,Inverse variance weighted,9,9.039,2.12E-02,0.513665972,0.562188146,0.486562198,4.08E-07
EEPD1,BannerBBDP,ANX,Inverse variance weighted,5,2.512,2.13E-02,0.575539326,0.735803571,0.91079828,1.16E-06
SYT3,ROSMAP,ANX,Inverse variance weighted,5,79337.08,2.14E-02,0.828522133,0.915805417,0.804815239,5.91E-07
SYPL1,BannerBBDP,ANX,Inverse variance weighted,2,11.776,2.15E-02,NA,0.753573032,NA,2.58E-06
GBG12,ROSMAP,ANX,Inverse variance weighted,3,0.143,2.15E-02,0.48344087,0.733299092,0.780238175,4.12E-07
EPHB6,BannerBBDP,ANX,Wald ratio,1,0,2.16E-02,NA,NA,NA,1.22E-07
RNF25,BannerBBDP,ANX,Wald ratio,1,19282180,2.18E-02,NA,NA,NA,1.85E-07
BCS1,BannerBBDP,ANX,Wald ratio,1,184.225,2.18E-02,NA,NA,NA,0.000177187
ITB1,BannerBBDP,ANX,Inverse variance weighted,2,0.051,2.20E-02,NA,0.626778594,NA,4.41E-06
AP3M1,ROSMAP,ANX,Wald ratio,1,0,2.21E-02,NA,NA,NA,2.85E-07
ADK,ROSMAP,ANX,Wald ratio,1,0.095,2.21E-02,NA,NA,NA,0.000843857
SESN3,ROSMAP,ANX,Inverse variance weighted,5,6.853,2.21E-02,0.943547898,0.981367376,0.874617161,5.73E-07
PBIP1,ROSMAP,ANX,Wald ratio,1,9.618,2.23E-02,NA,NA,NA,0.012393875
PMVK,ROSMAP,ANX,Wald ratio,1,0,2.23E-02,NA,NA,NA,8.24E-06
ARL6,ROSMAP,ANX,Wald ratio,1,23.252,2.25E-02,NA,NA,NA,4.73E-07
HSPB8,BannerBBDP,ANX,Inverse variance weighted,6,10.669,2.29E-02,0.055413439,0.097889842,0.883824,0.000369513
RELL2,ROSMAP,ANX,Inverse variance weighted,3,54.976,2.31E-02,0.253642647,0.35242741,0.580269791,2.04E-06
NNTM,ROSMAP,ANX,Inverse variance weighted,2,0.021,2.36E-02,NA,0.571288783,NA,6.55E-07
FRS2,ROSMAP,ANX,Inverse variance weighted,2,0.05,2.36E-02,NA,0.95633563,NA,1.78E-07
DYR1A,ROSMAP,ANX,Inverse variance weighted,2,0,2.38E-02,NA,0.632383962,NA,2.56E-06
ALAT2,BannerBBDP,ANX,Inverse variance weighted,2,107.457,2.40E-02,NA,0.473872702,NA,4.18E-07
PP4P2,ROSMAP,ANX,Wald ratio,1,73.851,2.42E-02,NA,NA,NA,3.33E-07
URM1,BannerBBDP,ANX,Wald ratio,1,0,2.43E-02,NA,NA,NA,1.27E-05
S27A4,BannerBBDP,ANX,Wald ratio,1,0.005,2.43E-02,NA,NA,NA,0.000170488
MAP1S,BannerBBDP,ANX,Weighted median,5,4.129,2.44E-02,0.305673624,0.44988062,0.826239497,1.89E-07
CP4FB,BannerBBDP,ANX,Inverse variance weighted,3,2.141,2.44E-02,0.283653931,0.556809202,0.913341021,2.22E-06
CAD13,ROSMAP,ANX,MR Egger,22,3.899,2.44E-02,0.247221429,0.218754668,0.234643534,0.000518056
HS105,BannerBBDP,ANX,Inverse variance weighted,3,84.228,2.46E-02,0.750773417,0.587394957,0.505961519,2.38E-07
CLPP,ROSMAP,ANX,Inverse variance weighted,4,0.004,2.48E-02,0.367628539,0.529446598,0.690937195,2.89E-07
RALY,BannerBBDP,ANX,Wald ratio,1,0.027,2.49E-02,NA,NA,NA,2.75E-07
IF2B,BannerBBDP,ANX,Wald ratio,1,0,2.49E-02,NA,NA,NA,1.66E-06
PLAK,BannerBBDP,ANX,Inverse variance weighted,2,0.017,2.49E-02,NA,0.886382852,NA,0.00159584
TBKB1,BannerBBDP,ANX,Inverse variance weighted,2,470.814,2.50E-02,NA,0.362833853,NA,1.40E-06
TBCB,ROSMAP,ANX,Inverse variance weighted,3,37157.01,2.51E-02,0.910148081,0.109236301,0.282765143,2.28E-07
GLO2,BannerBBDP,ANX,Inverse variance weighted,3,10.3,2.52E-02,0.724413408,0.60861536,0.522359206,0.554396179
VAT1L,BannerBBDP,ANX,Inverse variance weighted,10,0.365,2.54E-02,0.586925251,0.63328086,0.501068607,1.10E-07
TRAF6,BannerBBDP,ANX,Inverse variance weighted,4,5.009,2.56E-02,0.297989408,0.368135054,0.517443665,4.63E-07
