Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
HTATIP2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.145,4.76E-02,NA,NA,NA,0.083423326
RIMS2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.147,5.61E-02,NA,NA,NA,0.09358634
FAM120B,Brain Prefrontal cortex,ANX,Wald ratio,1,0.911,5.61E-02,NA,NA,NA,0.083837422
TNR,Brain Prefrontal cortex,ANX,Wald ratio,1,1.087,5.72E-02,NA,NA,NA,0.076382281
EXT1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.052,6.17E-02,NA,NA,NA,0.08731377
PCGF3,Brain Prefrontal cortex,ANX,Wald ratio,1,1.138,6.20E-02,NA,NA,NA,0.099481472
PLEKHG4B,Brain Prefrontal cortex,ANX,Wald ratio,1,0.926,6.20E-02,NA,NA,NA,0.099481472
KCNMB2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.177,6.22E-02,NA,NA,NA,0.075907497
PTPRN2,Brain Prefrontal cortex,ANX,Weighted median,4,0.953,6.48E-02,0.950089998,0.871317481,0.517892839,0.018274468
LYPLA1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.801,6.97E-02,NA,NA,NA,0.091991905
NADSYN1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.913,6.99E-02,NA,NA,NA,0.075661917
GRTP1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.932,7.28E-02,NA,NA,NA,0.072334967
EIF2AK4,Brain Prefrontal cortex,ANX,Wald ratio,1,1.219,7.30E-02,NA,NA,NA,0.098102961
SMOC2,Brain Prefrontal cortex,ANX,Inverse variance weighted,2,0.947,7.37E-02,NA,0.304484882,NA,0.013474492
CDHR2,Brain Prefrontal cortex,ANX,Wald ratio,1,0.927,7.39E-02,NA,NA,NA,0.071375044
LHCGR,Brain Prefrontal cortex,ANX,Wald ratio,1,0.936,7.63E-02,NA,NA,NA,0.070572954
SLC38A9,Brain Prefrontal cortex,ANX,Wald ratio,1,1.106,7.77E-02,NA,NA,NA,0.063805637
RPH3AL,Brain Prefrontal cortex,ANX,Inverse variance weighted,4,0.91,7.86E-02,0.096089318,0.187467842,0.848754843,0.113713873
PID1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.157,7.92E-02,NA,NA,NA,0.078921778
NINJ2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.09,8.00E-02,NA,NA,NA,0.058867011
SDK1,Brain Prefrontal cortex,ANX,Inverse variance weighted,2,1.079,8.51E-02,NA,0.589630872,NA,0.050835814
PTPRN2,Brain Prefrontal cortex,ANX,Inverse variance weighted,4,0.962,8.53E-02,0.950089998,0.871317481,0.517892839,0.018274468
RPH3AL,Brain Prefrontal cortex,ANX,Weighted mode,4,0.887,8.69E-02,0.096089318,0.187467842,0.848754843,0.113713873
SLC8A2,Brain Prefrontal cortex,ANX,Wald ratio,1,0.86,8.75E-02,NA,NA,NA,0.070034692
GABRR2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.162,8.84E-02,NA,NA,NA,0.060658906
SMG5,Brain Prefrontal cortex,ANX,Wald ratio,1,1.1,9.04E-02,NA,NA,NA,0.050329593
PTDSS1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.934,9.14E-02,NA,NA,NA,0.050254329
CACNG8,Brain Prefrontal cortex,ANX,Wald ratio,1,1.203,9.22E-02,NA,NA,NA,0.074941492
FOXP1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.104,9.25E-02,NA,NA,NA,0.058306878
ADAM12,Brain Prefrontal cortex,ANX,Wald ratio,1,0.924,9.78E-02,NA,NA,NA,0.049374609
BIN1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.218,9.85E-02,NA,NA,NA,0.062550025
PDIA5,Brain Prefrontal cortex,ANX,Wald ratio,1,0.942,1.02E-01,NA,NA,NA,0.060598321
FAM20C,Brain Prefrontal cortex,ANX,Wald ratio,1,1.262,1.03E-01,NA,NA,NA,0.106475476
RPH3AL,Brain Prefrontal cortex,ANX,Simple mode,4,0.882,1.04E-01,0.096089318,0.187467842,0.848754843,0.113713873
FLACC1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.876,1.06E-01,NA,NA,NA,0.043375537
DISP3,Brain Prefrontal cortex,ANX,Wald ratio,1,1.092,1.06E-01,NA,NA,NA,0.063681716
DSCAM,Brain Prefrontal cortex,ANX,Wald ratio,1,1.09,1.06E-01,NA,NA,NA,0.047401009
CAMK1D,Brain Prefrontal cortex,ANX,Wald ratio,1,1.101,1.12E-01,NA,NA,NA,0.043884562
DSC1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.923,1.18E-01,NA,NA,NA,0.043513099
HELZ2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.171,1.20E-01,NA,NA,NA,0.062751832
VWA5B2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.065,1.20E-01,NA,NA,NA,0.047743199
HSF1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.122,1.22E-01,NA,NA,NA,0.04803195
PRKCZ,Brain Prefrontal cortex,ANX,Wald ratio,1,1.094,1.25E-01,NA,NA,NA,0.056054558
WDR62,Brain Prefrontal cortex,ANX,Wald ratio,1,0.918,1.26E-01,NA,NA,NA,0.041011508
SLC5A10,Brain Prefrontal cortex,ANX,Wald ratio,1,0.836,1.28E-01,NA,NA,NA,0.063567441
RAB2A,Brain Prefrontal cortex,ANX,Wald ratio,1,0.914,1.29E-01,NA,NA,NA,0.040608703
RERG,Brain Prefrontal cortex,ANX,Wald ratio,1,1.091,1.31E-01,NA,NA,NA,0.039720633
ANXA11,Brain Prefrontal cortex,ANX,Wald ratio,1,0.925,1.31E-01,NA,NA,NA,0.041741698
JAG2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.055,1.32E-01,NA,NA,NA,0.049471189
PTPN13,Brain Prefrontal cortex,ANX,Wald ratio,1,1.055,1.37E-01,NA,NA,NA,0.059088871
TC2N,Brain Prefrontal cortex,ANX,Wald ratio,1,0.914,1.39E-01,NA,NA,NA,0.036791889
DLGAP2,Brain Prefrontal cortex,ANX,MR Egger,6,0.822,1.40E-01,0.410737606,0.157380093,0.115650192,0.01881633
GSE1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.128,1.40E-01,NA,NA,NA,0.058224505
E2F7,Brain Prefrontal cortex,ANX,Wald ratio,1,1.06,1.41E-01,NA,NA,NA,0.038768912
FRMPD2,Brain Prefrontal cortex,ANX,Wald ratio,1,0.946,1.44E-01,NA,NA,NA,0.044493343
ABR,Brain Prefrontal cortex,ANX,Wald ratio,1,1.059,1.45E-01,NA,NA,NA,0.036531231
AK3,Brain Prefrontal cortex,ANX,Wald ratio,1,1.083,1.45E-01,NA,NA,NA,0.042500914
FMN2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.043,1.46E-01,NA,NA,NA,0.041600545
PTPRN2,Brain Prefrontal cortex,ANX,Weighted mode,4,0.948,1.51E-01,0.950089998,0.871317481,0.517892839,0.018274468
PIAS4,Brain Prefrontal cortex,ANX,Wald ratio,1,0.938,1.54E-01,NA,NA,NA,0.038370897
ST6GAL1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.89,1.56E-01,NA,NA,NA,0.035255574
SLC2A9,Brain Prefrontal cortex,ANX,Wald ratio,1,0.954,1.60E-01,NA,NA,NA,0.055496085
PNLDC1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.948,1.66E-01,NA,NA,NA,0.036594934
SLX9,Brain Prefrontal cortex,ANX,Wald ratio,1,1.097,1.67E-01,NA,NA,NA,0.061783382
WDR35,Brain Prefrontal cortex,ANX,Wald ratio,1,0.938,1.67E-01,NA,NA,NA,0.032761676
MYT1L,Brain Prefrontal cortex,ANX,Wald ratio,1,1.093,1.68E-01,NA,NA,NA,0.032149901
GNAI1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.084,1.70E-01,NA,NA,NA,0.034459547
TRIO,Brain Prefrontal cortex,ANX,Wald ratio,1,1.048,1.70E-01,NA,NA,NA,0.034216277
DYSF,Brain Prefrontal cortex,ANX,Wald ratio,1,0.892,1.71E-01,NA,NA,NA,0.039284882
DNAH1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.909,1.73E-01,NA,NA,NA,0.047439144
PTPRM,Brain Prefrontal cortex,ANX,Wald ratio,1,0.909,1.73E-01,NA,NA,NA,0.032810157
NAV2,Brain Prefrontal cortex,ANX,Wald ratio,1,0.92,1.75E-01,NA,NA,NA,0.045556594
MOCS1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.921,1.79E-01,NA,NA,NA,0.028343826
CKMT2,Brain Prefrontal cortex,ANX,Wald ratio,1,0.918,1.80E-01,NA,NA,NA,0.025312423
TRIML1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.911,1.87E-01,NA,NA,NA,0.03556582
SORCS3,Brain Prefrontal cortex,ANX,Wald ratio,1,0.943,1.89E-01,NA,NA,NA,0.032647889
LY96,Brain Prefrontal cortex,ANX,Wald ratio,1,1.169,1.92E-01,NA,NA,NA,0.041701311
ANKLE2,Brain Prefrontal cortex,ANX,Wald ratio,1,0.952,1.95E-01,NA,NA,NA,0.03108175
FRAS1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.073,1.97E-01,NA,NA,NA,0.032635328
NCOA7,Brain Prefrontal cortex,ANX,Wald ratio,1,1.082,1.98E-01,NA,NA,NA,0.028390359
CSGALNACT1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.069,1.98E-01,NA,NA,NA,0.028395252
ZFP37,Brain Prefrontal cortex,ANX,Wald ratio,1,1.059,2.03E-01,NA,NA,NA,0.036931188
TEC,Brain Prefrontal cortex,ANX,Wald ratio,1,1.058,2.03E-01,NA,NA,NA,0.032173733
NTM,Brain Prefrontal cortex,ANX,Weighted median,3,1.04,2.10E-01,0.707936702,0.392536483,0.413844163,0.020383695
CTDP1,Brain Prefrontal cortex,ANX,Inverse variance weighted,2,0.947,2.13E-01,NA,0.081495093,NA,0.233216887
RNF141,Brain Prefrontal cortex,ANX,Wald ratio,1,0.755,2.15E-01,NA,NA,NA,0.044199203
SLC38A10,Brain Prefrontal cortex,ANX,Wald ratio,1,1.101,2.17E-01,NA,NA,NA,0.030319084
ZNF827,Brain Prefrontal cortex,ANX,Wald ratio,1,1.054,2.21E-01,NA,NA,NA,0.029156143
ALDH16A1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.059,2.22E-01,NA,NA,NA,0.034209007
ADARB2,Brain Prefrontal cortex,ANX,Weighted median,5,0.972,2.23E-01,0.403921671,0.554852791,0.776395971,0.029691734
MDGA1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.897,2.25E-01,NA,NA,NA,0.044450253
COL5A2,Brain Prefrontal cortex,ANX,Wald ratio,1,0.916,2.25E-01,NA,NA,NA,0.035205848
CBFA2T3,Brain Prefrontal cortex,ANX,Wald ratio,1,0.922,2.26E-01,NA,NA,NA,0.042254279
FAM174B,Brain Prefrontal cortex,ANX,Wald ratio,1,0.948,2.28E-01,NA,NA,NA,0.044558436
COL22A1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.923,2.28E-01,NA,NA,NA,0.032996793
SCG3,Brain Prefrontal cortex,ANX,Wald ratio,1,1.072,2.30E-01,NA,NA,NA,0.026754561
SLC27A1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.086,2.30E-01,NA,NA,NA,0.032705617
TRHDE,Brain Prefrontal cortex,ANX,Wald ratio,1,0.911,2.33E-01,NA,NA,NA,0.027477446
PI4KA,Brain Prefrontal cortex,ANX,Wald ratio,1,1.094,2.34E-01,NA,NA,NA,0.027771305
SCD5,Brain Prefrontal cortex,ANX,Wald ratio,1,1.084,2.37E-01,NA,NA,NA,0.027632715
NXN,Brain Prefrontal cortex,ANX,Inverse variance weighted,2,1.041,2.37E-01,NA,0.866470063,NA,0.031504499
SPATC1L,Brain Prefrontal cortex,ANX,Wald ratio,1,0.953,2.39E-01,NA,NA,NA,0.032095623
FOXN3,Brain Prefrontal cortex,ANX,Wald ratio,1,1.07,2.40E-01,NA,NA,NA,0.025959171
PAM,Brain Prefrontal cortex,ANX,Wald ratio,1,0.935,2.41E-01,NA,NA,NA,0.022852381
C19orf12,Brain Prefrontal cortex,ANX,Wald ratio,1,1.11,2.46E-01,NA,NA,NA,0.032540325
TBATA,Brain Prefrontal cortex,ANX,Wald ratio,1,1.076,2.48E-01,NA,NA,NA,0.027710326
THSD4,Brain Prefrontal cortex,ANX,Wald ratio,1,0.928,2.50E-01,NA,NA,NA,0.029666843
SLC7A11,Brain Prefrontal cortex,ANX,Wald ratio,1,0.918,2.52E-01,NA,NA,NA,0.044709219
ACTN2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.042,2.54E-01,NA,NA,NA,0.032431182
XKR4,Brain Prefrontal cortex,ANX,Wald ratio,1,1.046,2.60E-01,NA,NA,NA,0.026924942
NTM,Brain Prefrontal cortex,ANX,Inverse variance weighted,3,1.03,2.61E-01,0.707936702,0.392536483,0.413844163,0.020383695
UCN3,Brain Prefrontal cortex,ANX,Wald ratio,1,1.065,2.65E-01,NA,NA,NA,0.026047824
NRXN1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.103,2.65E-01,NA,NA,NA,0.02551625
CAPZB,Brain Prefrontal cortex,ANX,Wald ratio,1,0.951,2.73E-01,NA,NA,NA,0.024317602
PRDX1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.105,2.73E-01,NA,NA,NA,0.02439023
HSPA12A,Brain Prefrontal cortex,ANX,Wald ratio,1,1.058,2.79E-01,NA,NA,NA,0.028460419
FAM131C,Brain Prefrontal cortex,ANX,Wald ratio,1,0.909,2.82E-01,NA,NA,NA,0.041130884
DCC,Brain Prefrontal cortex,ANX,Wald ratio,1,1.044,2.83E-01,NA,NA,NA,0.025539408
MUC17,Brain Prefrontal cortex,ANX,Wald ratio,1,1.083,2.84E-01,NA,NA,NA,0.035258881
MUC12,Brain Prefrontal cortex,ANX,Wald ratio,1,1.053,2.84E-01,NA,NA,NA,0.026115734
RFTN1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.847,2.84E-01,NA,NA,NA,0.077354456
LIMD1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.06,2.87E-01,NA,NA,NA,0.024919539
MTSS1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.93,2.88E-01,NA,NA,NA,0.027614597
TRARG1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.065,2.90E-01,NA,NA,NA,0.023747895
CHL1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.034,2.95E-01,NA,NA,NA,0.023023137
CAPN11,Brain Prefrontal cortex,ANX,Wald ratio,1,0.933,2.95E-01,NA,NA,NA,0.034127704
SYNE1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.049,2.97E-01,NA,NA,NA,0.030698892
NEDD4L,Brain Prefrontal cortex,ANX,Wald ratio,1,0.933,2.98E-01,NA,NA,NA,0.025355006
CHCHD3,Brain Prefrontal cortex,ANX,Wald ratio,1,0.958,3.01E-01,NA,NA,NA,0.02165428
BRD3,Brain Prefrontal cortex,ANX,Wald ratio,1,0.948,3.04E-01,NA,NA,NA,0.025259819
MS4A12,Brain Prefrontal cortex,ANX,Wald ratio,1,0.946,3.05E-01,NA,NA,NA,0.021579212
KIF26A,Brain Prefrontal cortex,ANX,Wald ratio,1,0.936,3.08E-01,NA,NA,NA,0.036007727
EIF3H,Brain Prefrontal cortex,ANX,Wald ratio,1,0.935,3.09E-01,NA,NA,NA,0.023853461
THEGL,Brain Prefrontal cortex,ANX,Wald ratio,1,1.077,3.10E-01,NA,NA,NA,0.031447585
SLC8A1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.94,3.11E-01,NA,NA,NA,0.022727786
EPHB2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.073,3.14E-01,NA,NA,NA,0.025949247
CEP72,Brain Prefrontal cortex,ANX,Wald ratio,1,0.939,3.16E-01,NA,NA,NA,0.019817822
CDAN1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.075,3.16E-01,NA,NA,NA,0.026414133
B3GAT1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.046,3.16E-01,NA,NA,NA,0.02991586
PXDN,Brain Prefrontal cortex,ANX,Wald ratio,1,0.958,3.17E-01,NA,NA,NA,0.023985345
CYP4V2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.028,3.20E-01,NA,NA,NA,0.026448786
PRDM16,Brain Prefrontal cortex,ANX,Wald ratio,1,0.942,3.22E-01,NA,NA,NA,0.023391718
RPS6KA2,Brain Prefrontal cortex,ANX,Wald ratio,1,0.958,3.25E-01,NA,NA,NA,0.020643049
HSD17B11,Brain Prefrontal cortex,ANX,Wald ratio,1,1.068,3.25E-01,NA,NA,NA,0.02061314
BORCS5,Brain Prefrontal cortex,ANX,Wald ratio,1,1.047,3.27E-01,NA,NA,NA,0.020644337
CNTN1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.027,3.28E-01,NA,NA,NA,0.021693587
UTS2R,Brain Prefrontal cortex,ANX,Wald ratio,1,1.056,3.28E-01,NA,NA,NA,0.05873309
DROSHA,Brain Prefrontal cortex,ANX,Wald ratio,1,1.06,3.32E-01,NA,NA,NA,0.027684223
KYAT1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.906,3.32E-01,NA,NA,NA,0.022516738
NT5DC1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.961,3.34E-01,NA,NA,NA,0.024941527
NTM,Brain Prefrontal cortex,ANX,Weighted mode,3,1.048,3.37E-01,0.707936702,0.392536483,0.413844163,0.020383695
SMYD3,Brain Prefrontal cortex,ANX,Weighted median,3,0.968,3.39E-01,0.047662964,0.137311513,0.929008398,0.044327183
RAB11FIP3,Brain Prefrontal cortex,ANX,Wald ratio,1,0.962,3.43E-01,NA,NA,NA,0.023064698
DGKI,Brain Prefrontal cortex,ANX,Wald ratio,1,1.065,3.44E-01,NA,NA,NA,0.020464731
COL19A1,Brain Prefrontal cortex,ANX,Wald ratio,1,1.056,3.44E-01,NA,NA,NA,0.020783241
VPS41,Brain Prefrontal cortex,ANX,Wald ratio,1,0.94,3.45E-01,NA,NA,NA,0.020278451
ASB5,Brain Prefrontal cortex,ANX,Wald ratio,1,1.079,3.47E-01,NA,NA,NA,0.024520939
PRKN,Brain Prefrontal cortex,ANX,Wald ratio,1,0.924,3.49E-01,NA,NA,NA,0.02592675
TENM4,Brain Prefrontal cortex,ANX,Wald ratio,1,1.043,3.53E-01,NA,NA,NA,0.021920137
PIGN,Brain Prefrontal cortex,ANX,Wald ratio,1,1.033,3.53E-01,NA,NA,NA,0.021772149
ARHGAP32,Brain Prefrontal cortex,ANX,Wald ratio,1,1.065,3.56E-01,NA,NA,NA,0.030513417
PCBP3,Brain Prefrontal cortex,ANX,Wald ratio,1,1.048,3.57E-01,NA,NA,NA,0.02246259
GIGYF2,Brain Prefrontal cortex,ANX,Wald ratio,1,1.049,3.57E-01,NA,NA,NA,0.020439166
MUC4,Brain Prefrontal cortex,ANX,Inverse variance weighted,2,0.95,3.58E-01,NA,0.593398385,NA,0.018083829
ABCA7,Brain Prefrontal cortex,ANX,Wald ratio,1,0.902,3.58E-01,NA,NA,NA,0.032126421
BOD1L1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.959,3.59E-01,NA,NA,NA,0.020527078
GALNTL6,Brain Prefrontal cortex,ANX,Wald ratio,1,1.04,3.60E-01,NA,NA,NA,0.020078842
ADARB2,Brain Prefrontal cortex,ANX,Simple mode,5,0.967,3.60E-01,0.403921671,0.554852791,0.776395971,0.029691734
SIPA1L3,Brain Prefrontal cortex,ANX,Wald ratio,1,0.944,3.61E-01,NA,NA,NA,0.018352961
NTM,Brain Prefrontal cortex,ANX,Simple mode,3,1.046,3.64E-01,0.707936702,0.392536483,0.413844163,0.020383695
TNS1,Brain Prefrontal cortex,ANX,Wald ratio,1,0.966,3.72E-01,NA,NA,NA,0.019936443
