Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
PPIL3,Stem-cell-iPSC,ADHD,Wald ratio,1,0.986,1.20E-01,NA,NA,NA,0.018575559
PPAP2C,Stem-cell-iPSC,ADHD,Wald ratio,1,0.962,1.30E-01,NA,NA,NA,0.001043756
PAAF1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.975,1.31E-01,NA,NA,NA,0.024870417
PNMAL1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.971,1.32E-01,NA,NA,NA,0.014748919
CPT2,Stem-cell-iPSC,ADHD,Wald ratio,1,1.026,1.35E-01,NA,NA,NA,0.017002492
NMRAL1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.025,1.36E-01,NA,NA,NA,0.023120166
MAVS,Stem-cell-iPSC,ADHD,Wald ratio,1,0.967,1.42E-01,NA,NA,NA,0.013429012
NUBPL,Stem-cell-iPSC,ADHD,Wald ratio,1,0.965,1.44E-01,NA,NA,NA,0.000548395
CPVL,Stem-cell-iPSC,ADHD,Wald ratio,1,0.974,1.46E-01,NA,NA,NA,0.004236303
VWDE,Stem-cell-iPSC,ADHD,Wald ratio,1,1.021,1.47E-01,NA,NA,NA,0.013118331
NSF,Stem-cell-iPSC,ADHD,Wald ratio,1,0.965,1.48E-01,NA,NA,NA,0.004834336
FANCI,Stem-cell-iPSC,ADHD,Wald ratio,1,0.975,1.49E-01,NA,NA,NA,0.001401858
TIMM21,Stem-cell-iPSC,ADHD,Wald ratio,1,1.034,1.50E-01,NA,NA,NA,0.000964595
C9orf64,Stem-cell-iPSC,ADHD,Wald ratio,1,1.025,1.50E-01,NA,NA,NA,0.003219103
SLFN13,Stem-cell-iPSC,ADHD,Wald ratio,1,1.022,1.50E-01,NA,NA,NA,0.013271513
ATXN2L,Stem-cell-iPSC,ADHD,Wald ratio,1,1.022,1.55E-01,NA,NA,NA,0.007111229
SELENBP1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.041,1.58E-01,NA,NA,NA,0.009854549
GFPT2,Stem-cell-iPSC,ADHD,Wald ratio,1,1.029,1.64E-01,NA,NA,NA,0.011941702
FBXL18,Stem-cell-iPSC,ADHD,Wald ratio,1,1.033,1.70E-01,NA,NA,NA,0.005230048
DYSF,Stem-cell-iPSC,ADHD,Wald ratio,1,0.974,1.72E-01,NA,NA,NA,0.008988341
VWA8,Stem-cell-iPSC,ADHD,Wald ratio,1,1.015,1.74E-01,NA,NA,NA,0.012753548
CALB1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.027,1.76E-01,NA,NA,NA,0.008837764
PPP2R4,Stem-cell-iPSC,ADHD,Wald ratio,1,1.029,1.77E-01,NA,NA,NA,0.020647436
IQGAP3,Stem-cell-iPSC,ADHD,Wald ratio,1,1.019,1.77E-01,NA,NA,NA,0.012243427
ACADS,Stem-cell-iPSC,ADHD,Wald ratio,1,1.029,1.78E-01,NA,NA,NA,0.004746866
TRIM44,Stem-cell-iPSC,ADHD,Wald ratio,1,1.025,1.78E-01,NA,NA,NA,9.58E-06
ARFGEF1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.048,1.78E-01,NA,NA,NA,0.000156986
EOGT,Stem-cell-iPSC,ADHD,Wald ratio,1,0.979,1.83E-01,NA,NA,NA,0.007836539
CRYZ,Stem-cell-iPSC,ADHD,Wald ratio,1,0.988,1.91E-01,NA,NA,NA,0.010916233
TMEM128,Stem-cell-iPSC,ADHD,Wald ratio,1,1.018,1.93E-01,NA,NA,NA,0.007514564
NUDT19,Stem-cell-iPSC,ADHD,Wald ratio,1,0.976,1.96E-01,NA,NA,NA,0.001997998
ZNRF1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.036,1.97E-01,NA,NA,NA,0.000384872
PARP4,Stem-cell-iPSC,ADHD,Wald ratio,1,0.973,1.97E-01,NA,NA,NA,0.000514764
ASL,Stem-cell-iPSC,ADHD,Wald ratio,1,0.963,1.98E-01,NA,NA,NA,0.010606957
SPTLC1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.025,1.98E-01,NA,NA,NA,0.005466343
ETFDH,Stem-cell-iPSC,ADHD,Wald ratio,1,0.981,1.99E-01,NA,NA,NA,0.00501516
CTSV,Stem-cell-iPSC,ADHD,Wald ratio,1,1.034,2.06E-01,NA,NA,NA,0.000388628
ATP5S,Stem-cell-iPSC,ADHD,Wald ratio,1,1.017,2.11E-01,NA,NA,NA,0.00992552
OXSR1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.033,2.11E-01,NA,NA,NA,0.004594796
KIF14,Stem-cell-iPSC,ADHD,Wald ratio,1,0.97,2.11E-01,NA,NA,NA,0.000168339
SHMT1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.976,2.12E-01,NA,NA,NA,0.010417216
FLNB,Stem-cell-iPSC,ADHD,Wald ratio,1,1.038,2.14E-01,NA,NA,NA,0.001594722
GALNT3,Stem-cell-iPSC,ADHD,Wald ratio,1,0.982,2.16E-01,NA,NA,NA,0.009867274
ACTA1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.98,2.17E-01,NA,NA,NA,0.002974306
LIMCH1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.978,2.20E-01,NA,NA,NA,2.92E-05
ATP1B1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.973,2.36E-01,NA,NA,NA,0.004638766
PWP1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.974,2.41E-01,NA,NA,NA,0.001102082
FAM101B,Stem-cell-iPSC,ADHD,Wald ratio,1,1.037,2.42E-01,NA,NA,NA,0.000983169
NUDT2,Stem-cell-iPSC,ADHD,Wald ratio,1,0.981,2.45E-01,NA,NA,NA,0.012442469
FHL3,Stem-cell-iPSC,ADHD,Wald ratio,1,0.976,2.47E-01,NA,NA,NA,0.009430532
GOSR1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.972,2.48E-01,NA,NA,NA,0.001401353
WDSUB1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.979,2.48E-01,NA,NA,NA,0.001911758
RHBDD3,Stem-cell-iPSC,ADHD,Wald ratio,1,0.984,2.59E-01,NA,NA,NA,0.0002416
TLDC1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.978,2.67E-01,NA,NA,NA,0.000501851
ACO1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.966,2.71E-01,NA,NA,NA,0.000198483
FAM221A,Stem-cell-iPSC,ADHD,Wald ratio,1,0.985,2.73E-01,NA,NA,NA,0.008298417
TRIM5,Stem-cell-iPSC,ADHD,Wald ratio,1,0.977,2.76E-01,NA,NA,NA,4.69E-05
NMD3,Stem-cell-iPSC,ADHD,Wald ratio,1,0.977,2.77E-01,NA,NA,NA,0.006762128
CHCHD2,Stem-cell-iPSC,ADHD,Wald ratio,1,1.016,2.80E-01,NA,NA,NA,0.002685094
DHRS4,Stem-cell-iPSC,ADHD,Wald ratio,1,1.013,2.81E-01,NA,NA,NA,0.014436085
CPPED1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.032,2.82E-01,NA,NA,NA,0.004630826
CLN8,Stem-cell-iPSC,ADHD,Wald ratio,1,0.977,2.82E-01,NA,NA,NA,0.000786398
CCDC51,Stem-cell-iPSC,ADHD,Wald ratio,1,1.037,2.83E-01,NA,NA,NA,0.000591788
SUCLA2,Stem-cell-iPSC,ADHD,Wald ratio,1,1.02,2.83E-01,NA,NA,NA,0.010731424
LRRC40,Stem-cell-iPSC,ADHD,Wald ratio,1,0.961,2.96E-01,NA,NA,NA,0.000549012
SRA1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.966,2.98E-01,NA,NA,NA,0.001674473
NUDCD3,Stem-cell-iPSC,ADHD,Wald ratio,1,1.028,2.99E-01,NA,NA,NA,0.005790594
POLI,Stem-cell-iPSC,ADHD,Wald ratio,1,1.015,3.07E-01,NA,NA,NA,0.007598556
GSS,Stem-cell-iPSC,ADHD,Wald ratio,1,0.983,3.07E-01,NA,NA,NA,0.007915597
STK33,Stem-cell-iPSC,ADHD,Wald ratio,1,0.972,3.13E-01,NA,NA,NA,0.001017641
RAB17,Stem-cell-iPSC,ADHD,Wald ratio,1,0.984,3.13E-01,NA,NA,NA,0.009165149
QDPR,Stem-cell-iPSC,ADHD,Wald ratio,1,0.987,3.17E-01,NA,NA,NA,0.008959055
NADSYN1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.976,3.20E-01,NA,NA,NA,8.92E-05
CDA,Stem-cell-iPSC,ADHD,Wald ratio,1,0.985,3.21E-01,NA,NA,NA,0.000591193
SLC38A9,Stem-cell-iPSC,ADHD,Wald ratio,1,0.979,3.22E-01,NA,NA,NA,0.003997693
MSH6,Stem-cell-iPSC,ADHD,Wald ratio,1,1.009,3.27E-01,NA,NA,NA,1.17E-05
SRR,Stem-cell-iPSC,ADHD,Wald ratio,1,1.017,3.27E-01,NA,NA,NA,0.007384639
AACS,Stem-cell-iPSC,ADHD,Wald ratio,1,1.029,3.32E-01,NA,NA,NA,0.001901687
COA7,Stem-cell-iPSC,ADHD,Wald ratio,1,1.018,3.38E-01,NA,NA,NA,0.006377111
SPATA20,Stem-cell-iPSC,ADHD,Wald ratio,1,0.987,3.38E-01,NA,NA,NA,0.011104449
MAK16,Stem-cell-iPSC,ADHD,Wald ratio,1,0.976,3.42E-01,NA,NA,NA,0.005013315
ARID3B,Stem-cell-iPSC,ADHD,Wald ratio,1,1.015,3.44E-01,NA,NA,NA,0.011291468
CPNE1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.99,3.46E-01,NA,NA,NA,0.0120244
TRIM68,Stem-cell-iPSC,ADHD,Wald ratio,1,1.017,3.53E-01,NA,NA,NA,7.09E-05
CTSC,Stem-cell-iPSC,ADHD,Wald ratio,1,0.976,3.55E-01,NA,NA,NA,0.002203883
HSD17B7,Stem-cell-iPSC,ADHD,Wald ratio,1,1.013,3.56E-01,NA,NA,NA,0.008823946
PDCD6IP,Stem-cell-iPSC,ADHD,Wald ratio,1,1.016,3.64E-01,NA,NA,NA,0.008143888
CENPV,Stem-cell-iPSC,ADHD,Wald ratio,1,1.008,3.66E-01,NA,NA,NA,0.007012671
NUF2,Stem-cell-iPSC,ADHD,Wald ratio,1,0.975,3.67E-01,NA,NA,NA,0.004726804
IVD,Stem-cell-iPSC,ADHD,Wald ratio,1,0.982,3.71E-01,NA,NA,NA,0.004103928
FAH,Stem-cell-iPSC,ADHD,Wald ratio,1,1.025,3.72E-01,NA,NA,NA,0.002082448
KCTD14,Stem-cell-iPSC,ADHD,Wald ratio,1,0.973,3.77E-01,NA,NA,NA,0.004608139
IAH1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.988,3.85E-01,NA,NA,NA,0.008102772
PDK1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.013,3.88E-01,NA,NA,NA,0.007377374
NAGA,Stem-cell-iPSC,ADHD,Wald ratio,1,0.973,3.89E-01,NA,NA,NA,0.000961608
APIP,Stem-cell-iPSC,ADHD,Wald ratio,1,0.99,3.97E-01,NA,NA,NA,0.006948106
MLYCD,Stem-cell-iPSC,ADHD,Wald ratio,1,0.978,4.07E-01,NA,NA,NA,0.000991896
GATM,Stem-cell-iPSC,ADHD,Wald ratio,1,1.017,4.08E-01,NA,NA,NA,0.001092356
NOM1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.978,4.10E-01,NA,NA,NA,0.000192677
C9orf89,Stem-cell-iPSC,ADHD,Wald ratio,1,1.018,4.14E-01,NA,NA,NA,0.004312114
PGM2,Stem-cell-iPSC,ADHD,Wald ratio,1,0.979,4.18E-01,NA,NA,NA,0.007206856
BBS4,Stem-cell-iPSC,ADHD,Wald ratio,1,1.019,4.25E-01,NA,NA,NA,0.003455511
CRABP2,Stem-cell-iPSC,ADHD,Wald ratio,1,0.972,4.28E-01,NA,NA,NA,0.00193195
HSPBAP1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.016,4.28E-01,NA,NA,NA,0.004871194
DLAT,Stem-cell-iPSC,ADHD,Wald ratio,1,0.978,4.33E-01,NA,NA,NA,0.005098903
FAM160A1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.985,4.37E-01,NA,NA,NA,0.005628441
VAV2,Stem-cell-iPSC,ADHD,Wald ratio,1,0.988,4.41E-01,NA,NA,NA,0.006337547
GFM2,Stem-cell-iPSC,ADHD,Wald ratio,1,0.982,4.45E-01,NA,NA,NA,0.000267673
NT5DC3,Stem-cell-iPSC,ADHD,Wald ratio,1,1.012,4.46E-01,NA,NA,NA,0.000295741
CSTB,Stem-cell-iPSC,ADHD,Wald ratio,1,0.984,4.46E-01,NA,NA,NA,0.006646932
SPTBN1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.983,4.51E-01,NA,NA,NA,0.005642278
SPRYD3,Stem-cell-iPSC,ADHD,Wald ratio,1,1.015,4.54E-01,NA,NA,NA,0.000143015
TIMELESS,Stem-cell-iPSC,ADHD,Wald ratio,1,1.023,4.55E-01,NA,NA,NA,0.000297024
WRN,Stem-cell-iPSC,ADHD,Wald ratio,1,1.011,4.55E-01,NA,NA,NA,0.001802548
ZNF830,Stem-cell-iPSC,ADHD,Wald ratio,1,0.976,4.56E-01,NA,NA,NA,7.08E-05
S100A13,Stem-cell-iPSC,ADHD,Wald ratio,1,0.985,4.57E-01,NA,NA,NA,0.006411338
QTRTD1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.017,4.68E-01,NA,NA,NA,0.000619055
MALT1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.972,4.68E-01,NA,NA,NA,0.000116168
C11orf57,Stem-cell-iPSC,ADHD,Wald ratio,1,1.02,4.75E-01,NA,NA,NA,5.92E-05
CASP6,Stem-cell-iPSC,ADHD,Wald ratio,1,1.023,4.82E-01,NA,NA,NA,0.004263008
MPI,Stem-cell-iPSC,ADHD,Wald ratio,1,1.016,4.83E-01,NA,NA,NA,0.005962817
MTHFS,Stem-cell-iPSC,ADHD,Wald ratio,1,1.009,4.84E-01,NA,NA,NA,0.007584378
CPS1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.987,4.86E-01,NA,NA,NA,0.00486227
ATP1A3,Stem-cell-iPSC,ADHD,Wald ratio,1,1.017,4.86E-01,NA,NA,NA,0.000658458
RPGRIP1L,Stem-cell-iPSC,ADHD,Wald ratio,1,1.014,4.89E-01,NA,NA,NA,0.000200745
TGFB1I1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.987,4.92E-01,NA,NA,NA,0.005448686
ANKMY2,Stem-cell-iPSC,ADHD,Wald ratio,1,0.985,4.92E-01,NA,NA,NA,0.004216638
NIPSNAP1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.983,4.95E-01,NA,NA,NA,0.005943764
PDP2,Stem-cell-iPSC,ADHD,Wald ratio,1,1.017,4.98E-01,NA,NA,NA,2.90E-05
GNL3,Stem-cell-iPSC,ADHD,Wald ratio,1,1.014,4.98E-01,NA,NA,NA,0.005358704
SCCPDH,Stem-cell-iPSC,ADHD,Wald ratio,1,0.986,5.07E-01,NA,NA,NA,0.000438821
ANK1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.988,5.10E-01,NA,NA,NA,0.000556412
ACSF3,Stem-cell-iPSC,ADHD,Wald ratio,1,1.019,5.11E-01,NA,NA,NA,0.003694285
POGLUT1,Stem-cell-iPSC,ADHD,Wald ratio,1,0.99,5.12E-01,NA,NA,NA,0.005723808
CYB5R2,Stem-cell-iPSC,ADHD,Wald ratio,1,0.983,5.14E-01,NA,NA,NA,0.005469046
LCLAT1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.015,5.16E-01,NA,NA,NA,0.000989201
TBRG4,Stem-cell-iPSC,ADHD,Wald ratio,1,1.019,5.17E-01,NA,NA,NA,0.002309749
DHRS1,Stem-cell-iPSC,ADHD,Wald ratio,1,1.008,5.22E-01,NA,NA,NA,0.011612038
HRSP12,Stem-cell-iPSC,ADHD,Wald ratio,1,0.981,5.27E-01,NA,NA,NA,0.002106018
