Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
SND1,Lymphocyte,ADHD,Wald ratio,1,0.951,1.84E-02,NA,NA,NA,0.053027048
CIITA,Lymphocyte,ADHD,Wald ratio,1,1.03,1.88E-02,NA,NA,NA,0.001356624
ATF7IP,Lymphocyte,ADHD,Wald ratio,1,0.951,1.89E-02,NA,NA,NA,0.065266134
GNA12,Lymphocyte,ADHD,Wald ratio,1,0.979,1.95E-02,NA,NA,NA,0.001276536
DMXL2,Lymphocyte,ADHD,Wald ratio,1,1.02,2.40E-02,NA,NA,NA,0.017957893
CAMK1D,Lymphocyte,ADHD,Wald ratio,1,1.03,2.51E-02,NA,NA,NA,0.02349874
RPA3-AS1,Lymphocyte,ADHD,Wald ratio,1,1.02,2.63E-02,NA,NA,NA,0.021544142
PGAP3,Lymphocyte,ADHD,Wald ratio,1,0.968,2.73E-02,NA,NA,NA,0.054209458
AC005592.2,Lymphocyte,ADHD,Wald ratio,1,0.981,2.73E-02,NA,NA,NA,0.049902415
RERE,Lymphocyte,ADHD,Wald ratio,1,0.968,2.79E-02,NA,NA,NA,0.004254445
PASK,Lymphocyte,ADHD,Wald ratio,1,1.042,3.44E-02,NA,NA,NA,0.067054487
FCRLA,Lymphocyte,ADHD,Wald ratio,1,0.961,3.44E-02,NA,NA,NA,0.042731373
SNX29,Lymphocyte,ADHD,Wald ratio,1,1.033,3.50E-02,NA,NA,NA,0.013331624
USP10,Lymphocyte,ADHD,Wald ratio,1,0.98,3.64E-02,NA,NA,NA,4.78E-06
DIEXF,Lymphocyte,ADHD,Wald ratio,1,0.959,3.70E-02,NA,NA,NA,0.030060384
GUCY1A3,Lymphocyte,ADHD,Wald ratio,1,0.974,3.73E-02,NA,NA,NA,0.001038356
C15orf53,Lymphocyte,ADHD,Wald ratio,1,1.041,3.84E-02,NA,NA,NA,0.034034819
UBOX5,Lymphocyte,ADHD,Wald ratio,1,1.031,3.92E-02,NA,NA,NA,0.000711495
CLDN10,Lymphocyte,ADHD,Wald ratio,1,0.968,4.09E-02,NA,NA,NA,0.030518105
RBFOX3,Lymphocyte,ADHD,Wald ratio,1,0.983,4.16E-02,NA,NA,NA,0.041288492
C1orf228,Lymphocyte,ADHD,Wald ratio,1,1.024,4.33E-02,NA,NA,NA,0.018208952
RPL21P2,Lymphocyte,ADHD,Wald ratio,1,1.029,4.36E-02,NA,NA,NA,0.010872948
RP11-542M13.2,Lymphocyte,ADHD,Wald ratio,1,1.02,4.45E-02,NA,NA,NA,0.02769327
LPCAT1,Lymphocyte,ADHD,Inverse variance weighted,2,1.017,4.50E-02,NA,0.515902546,NA,0.005588171
DUSP16,Lymphocyte,ADHD,Wald ratio,1,1.033,4.55E-02,NA,NA,NA,0.036629467
LAMC1,Lymphocyte,ADHD,Wald ratio,1,0.969,4.55E-02,NA,NA,NA,0.003066005
NCK2,Lymphocyte,ADHD,Wald ratio,1,1.039,4.55E-02,NA,NA,NA,0.025955323
HLA-DQB1,Lymphocyte,ADHD,Wald ratio,1,1.018,4.66E-02,NA,NA,NA,0.034434249
MRPL42,Lymphocyte,ADHD,Wald ratio,1,0.977,4.90E-02,NA,NA,NA,0.028338567
MTA3,Lymphocyte,ADHD,Wald ratio,1,0.986,5.13E-02,NA,NA,NA,0.026579762
RNASET2,Lymphocyte,ADHD,Wald ratio,1,1.045,5.28E-02,NA,NA,NA,3.17E-06
TARBP1,Lymphocyte,ADHD,Inverse variance weighted,2,1.018,5.50E-02,NA,0.427869798,NA,0.009765522
SAA1,Lymphocyte,ADHD,Wald ratio,1,0.972,5.55E-02,NA,NA,NA,8.23E-06
FGFR1OP,Lymphocyte,ADHD,Wald ratio,1,1.022,5.70E-02,NA,NA,NA,0.024160099
PARP15,Lymphocyte,ADHD,Wald ratio,1,1.016,5.82E-02,NA,NA,NA,1.97E-05
JADE2,Lymphocyte,ADHD,Wald ratio,1,0.982,5.95E-02,NA,NA,NA,0.002432352
ANKRD44,Lymphocyte,ADHD,Wald ratio,1,1.035,6.08E-02,NA,NA,NA,0.026705383
KIAA1432,Lymphocyte,ADHD,Wald ratio,1,1.018,6.11E-02,NA,NA,NA,0.025406385
SERINC4,Lymphocyte,ADHD,Wald ratio,1,0.977,6.18E-02,NA,NA,NA,0.003171407
RPS16,Lymphocyte,ADHD,Wald ratio,1,1.014,6.28E-02,NA,NA,NA,4.78E-05
IKZF1,Lymphocyte,ADHD,Wald ratio,1,1.029,6.65E-02,NA,NA,NA,0.001344589
RNASEH1-AS1,Lymphocyte,ADHD,Wald ratio,1,0.973,6.92E-02,NA,NA,NA,0.060618412
LPCAT1,Lymphocyte,ADHD,Wald ratio,1,1.022,7.04E-02,NA,NA,NA,0.023108142
PLCG2,Lymphocyte,ADHD,Inverse variance weighted,2,1.019,7.21E-02,NA,0.859265028,NA,0.019777833
PPFIBP2,Lymphocyte,ADHD,Inverse variance weighted,2,1.028,7.22E-02,NA,0.549685267,NA,0.002351336
CLC,Lymphocyte,ADHD,Wald ratio,1,1.022,7.28E-02,NA,NA,NA,0.000444742
GRHPR,Lymphocyte,ADHD,Wald ratio,1,1.033,7.28E-02,NA,NA,NA,4.03E-06
KLK1,Lymphocyte,ADHD,Wald ratio,1,1.043,7.31E-02,NA,NA,NA,4.78E-06
ELMO1,Lymphocyte,ADHD,Wald ratio,1,0.984,7.40E-02,NA,NA,NA,0.00077958
PPFIBP2,Lymphocyte,ADHD,Wald ratio,1,1.036,7.65E-02,NA,NA,NA,0.022048475
UBAC2,Lymphocyte,ADHD,Wald ratio,1,1.026,7.93E-02,NA,NA,NA,0.022225816
NT5DC2,Lymphocyte,ADHD,Wald ratio,1,1.034,7.97E-02,NA,NA,NA,0.020843916
CFLAR,Lymphocyte,ADHD,Wald ratio,1,1.031,8.01E-02,NA,NA,NA,3.17E-06
POLR2E,Lymphocyte,ADHD,Wald ratio,1,0.958,8.17E-02,NA,NA,NA,0.005167608
BMP8B,Lymphocyte,ADHD,Wald ratio,1,0.986,8.22E-02,NA,NA,NA,0.02261101
ANKRD12,Lymphocyte,ADHD,Wald ratio,1,0.974,8.25E-02,NA,NA,NA,0.017083064
VAV2,Lymphocyte,ADHD,Wald ratio,1,1.032,8.47E-02,NA,NA,NA,0.028525124
MFSD6,Lymphocyte,ADHD,Wald ratio,1,1.035,8.91E-02,NA,NA,NA,0.022288988
CTB-111H14.1,Lymphocyte,ADHD,Wald ratio,1,1.027,8.97E-02,NA,NA,NA,0.013580046
PARVB,Lymphocyte,ADHD,Wald ratio,1,0.973,9.00E-02,NA,NA,NA,0.000269584
DND1P1,Lymphocyte,ADHD,Wald ratio,1,0.981,9.04E-02,NA,NA,NA,0.026414895
LITAF,Lymphocyte,ADHD,Wald ratio,1,1.017,9.27E-02,NA,NA,NA,0.018863954
GNG2,Lymphocyte,ADHD,Wald ratio,1,1.039,9.45E-02,NA,NA,NA,0.008881327
SAMD3,Lymphocyte,ADHD,Wald ratio,1,1.007,9.56E-02,NA,NA,NA,0.021643006
DOCK10,Lymphocyte,ADHD,Wald ratio,1,0.981,9.63E-02,NA,NA,NA,0.019543542
RP11-259G18.1,Lymphocyte,ADHD,Wald ratio,1,1.024,9.69E-02,NA,NA,NA,0.021046558
FAM92B,Lymphocyte,ADHD,Wald ratio,1,0.982,9.89E-02,NA,NA,NA,0.000785192
UST,Lymphocyte,ADHD,Wald ratio,1,1.027,9.97E-02,NA,NA,NA,0.015133455
DCPS,Lymphocyte,ADHD,Wald ratio,1,0.981,1.00E-01,NA,NA,NA,0.017144508
FAM174B,Lymphocyte,ADHD,Wald ratio,1,0.965,1.01E-01,NA,NA,NA,0.019077238
PLCG2,Lymphocyte,ADHD,Wald ratio,1,1.021,1.01E-01,NA,NA,NA,0.016194044
BCAT1,Lymphocyte,ADHD,Wald ratio,1,0.984,1.02E-01,NA,NA,NA,0.026024473
TANGO6,Lymphocyte,ADHD,Wald ratio,1,1.012,1.05E-01,NA,NA,NA,0.026844428
FAM53A,Lymphocyte,ADHD,Wald ratio,1,1.033,1.07E-01,NA,NA,NA,0.000740565
TSHZ1,Lymphocyte,ADHD,Wald ratio,1,0.99,1.09E-01,NA,NA,NA,0.017008029
VAV2,Lymphocyte,ADHD,Inverse variance weighted,2,1.022,1.10E-01,NA,0.471708214,NA,0.022673743
TRIM38,Lymphocyte,ADHD,Wald ratio,1,1.025,1.11E-01,NA,NA,NA,0.000690878
SPINT2,Lymphocyte,ADHD,Wald ratio,1,0.977,1.12E-01,NA,NA,NA,0.010410059
NUP205,Lymphocyte,ADHD,Wald ratio,1,1.014,1.15E-01,NA,NA,NA,5.78E-06
ANKRD13D,Lymphocyte,ADHD,Wald ratio,1,1.018,1.15E-01,NA,NA,NA,1.47E-05
RNF157,Lymphocyte,ADHD,Wald ratio,1,1.018,1.16E-01,NA,NA,NA,0.002347757
ARHGAP22,Lymphocyte,ADHD,Wald ratio,1,1.014,1.17E-01,NA,NA,NA,0.000844368
BCL2L10,Lymphocyte,ADHD,Wald ratio,1,1.024,1.17E-01,NA,NA,NA,3.54E-06
ITGAE,Lymphocyte,ADHD,Wald ratio,1,0.973,1.27E-01,NA,NA,NA,0.014605772
CTSH,Lymphocyte,ADHD,Wald ratio,1,1.017,1.31E-01,NA,NA,NA,0.015926015
CYP4F9P,Lymphocyte,ADHD,Wald ratio,1,0.976,1.34E-01,NA,NA,NA,2.81E-06
RNU6-927P,Lymphocyte,ADHD,Wald ratio,1,0.976,1.34E-01,NA,NA,NA,0.008726616
VAT1L,Lymphocyte,ADHD,Wald ratio,1,0.987,1.36E-01,NA,NA,NA,0.014452713
MCOLN2,Lymphocyte,ADHD,Wald ratio,1,1.018,1.36E-01,NA,NA,NA,0.014294369
RMDN2,Lymphocyte,ADHD,Wald ratio,1,1.022,1.39E-01,NA,NA,NA,0.013479815
RPS9,Lymphocyte,ADHD,Wald ratio,1,1.044,1.41E-01,NA,NA,NA,0.010088152
LINC00940,Lymphocyte,ADHD,Wald ratio,1,1.024,1.41E-01,NA,NA,NA,0.001168494
UBE2E3,Lymphocyte,ADHD,Wald ratio,1,1.019,1.44E-01,NA,NA,NA,0.014850667
YEATS4,Lymphocyte,ADHD,Wald ratio,1,1.027,1.48E-01,NA,NA,NA,0.012868105
ADCY3,Lymphocyte,ADHD,Wald ratio,1,0.978,1.49E-01,NA,NA,NA,0.011803723
RALB,Lymphocyte,ADHD,Wald ratio,1,1.011,1.50E-01,NA,NA,NA,0.006021887
NRCAM,Lymphocyte,ADHD,Wald ratio,1,1.022,1.50E-01,NA,NA,NA,0.014042775
TLR6,Lymphocyte,ADHD,Wald ratio,1,0.971,1.52E-01,NA,NA,NA,0.009060693
DNMBP,Lymphocyte,ADHD,Wald ratio,1,1.021,1.52E-01,NA,NA,NA,0.002453627
CTD-3094K11.1,Lymphocyte,ADHD,Wald ratio,1,0.987,1.55E-01,NA,NA,NA,0.003008008
DNM3,Lymphocyte,ADHD,Wald ratio,1,0.972,1.57E-01,NA,NA,NA,4.54E-06
CAPN11,Lymphocyte,ADHD,Wald ratio,1,0.966,1.57E-01,NA,NA,NA,0.001273678
RP11-157N3.1,Lymphocyte,ADHD,Wald ratio,1,0.969,1.60E-01,NA,NA,NA,0.00394632
NCALD,Lymphocyte,ADHD,Wald ratio,1,0.983,1.61E-01,NA,NA,NA,0.002380254
ZNF808,Lymphocyte,ADHD,Wald ratio,1,1.019,1.61E-01,NA,NA,NA,0.000952518
RP11-734K21.2,Lymphocyte,ADHD,Wald ratio,1,1.017,1.62E-01,NA,NA,NA,0.000277726
PYROXD2,Lymphocyte,ADHD,Wald ratio,1,1.028,1.63E-01,NA,NA,NA,0.002029543
CHST11,Lymphocyte,ADHD,Wald ratio,1,1.014,1.64E-01,NA,NA,NA,0.012925772
CTD-2210P24.6,Lymphocyte,ADHD,Wald ratio,1,1.023,1.66E-01,NA,NA,NA,0.013253611
NOX3,Lymphocyte,ADHD,Wald ratio,1,0.975,1.68E-01,NA,NA,NA,0.002824027
SERPINF1,Lymphocyte,ADHD,Wald ratio,1,1.014,1.71E-01,NA,NA,NA,0.004784431
PTK7,Lymphocyte,ADHD,Wald ratio,1,1.015,1.75E-01,NA,NA,NA,3.31E-06
LPIN2,Lymphocyte,ADHD,Wald ratio,1,1.017,1.77E-01,NA,NA,NA,0.010972696
HKDC1,Lymphocyte,ADHD,Wald ratio,1,1.046,1.77E-01,NA,NA,NA,0.007919112
TMEM50B,Lymphocyte,ADHD,Wald ratio,1,1.021,1.79E-01,NA,NA,NA,0.000978541
KLC1,Lymphocyte,ADHD,Wald ratio,1,1.015,1.79E-01,NA,NA,NA,0.012374208
DEAF1,Lymphocyte,ADHD,Wald ratio,1,1.015,1.80E-01,NA,NA,NA,0.012066976
TXNDC11,Lymphocyte,ADHD,Wald ratio,1,1.029,1.80E-01,NA,NA,NA,0.003985332
TTC39B,Lymphocyte,ADHD,Wald ratio,1,0.989,1.81E-01,NA,NA,NA,0.01147557
SGSM2,Lymphocyte,ADHD,Wald ratio,1,0.978,1.83E-01,NA,NA,NA,0.00263098
FRMD4A,Lymphocyte,ADHD,Wald ratio,1,1.013,1.84E-01,NA,NA,NA,3.53E-05
WDR91,Lymphocyte,ADHD,Wald ratio,1,0.976,1.87E-01,NA,NA,NA,0.012115957
SLC12A8,Lymphocyte,ADHD,Wald ratio,1,0.98,1.93E-01,NA,NA,NA,0.016210409
BCL2L14,Lymphocyte,ADHD,Wald ratio,1,1.023,2.00E-01,NA,NA,NA,0.001874235
DLG2,Lymphocyte,ADHD,Wald ratio,1,1.021,2.01E-01,NA,NA,NA,0.006056116
CREB3L2,Lymphocyte,ADHD,Wald ratio,1,0.981,2.02E-01,NA,NA,NA,0.001675178
RP11-284M14.1,Lymphocyte,ADHD,Wald ratio,1,1.024,2.02E-01,NA,NA,NA,0.002020977
PTGIR,Lymphocyte,ADHD,Wald ratio,1,1.027,2.06E-01,NA,NA,NA,0.010763418
RP11-42I10.1,Lymphocyte,ADHD,Wald ratio,1,0.985,2.06E-01,NA,NA,NA,0.000368111
SPTBN1,Lymphocyte,ADHD,Wald ratio,1,1.025,2.08E-01,NA,NA,NA,0.011744183
TRAF3IP2,Lymphocyte,ADHD,Wald ratio,1,0.988,2.10E-01,NA,NA,NA,0.000101281
SPG20,Lymphocyte,ADHD,Wald ratio,1,1.014,2.11E-01,NA,NA,NA,0.000158906
BCAS1,Lymphocyte,ADHD,Wald ratio,1,1.027,2.12E-01,NA,NA,NA,0.010413448
DENND4B,Lymphocyte,ADHD,Wald ratio,1,0.995,2.16E-01,NA,NA,NA,0.009857345
ICA1,Lymphocyte,ADHD,Wald ratio,1,0.987,2.18E-01,NA,NA,NA,0.012611665
GPR146,Lymphocyte,ADHD,Wald ratio,1,1.036,2.21E-01,NA,NA,NA,0.01340856
CTA-217C2.1,Lymphocyte,ADHD,Wald ratio,1,1.017,2.21E-01,NA,NA,NA,0.001438566
EP400,Lymphocyte,ADHD,Wald ratio,1,0.972,2.23E-01,NA,NA,NA,0.01271415
DSC2,Lymphocyte,ADHD,Wald ratio,1,1.015,2.25E-01,NA,NA,NA,0.002894867
OXNAD1,Lymphocyte,ADHD,Wald ratio,1,1.006,2.29E-01,NA,NA,NA,0.000199995
IGHV1-69,Lymphocyte,ADHD,Wald ratio,1,0.988,2.31E-01,NA,NA,NA,4.66E-05
DTD1,Lymphocyte,ADHD,Wald ratio,1,1.014,2.31E-01,NA,NA,NA,0.002709164
RRP12,Lymphocyte,ADHD,Wald ratio,1,1.021,2.34E-01,NA,NA,NA,0.009642458
DOCK8,Lymphocyte,ADHD,Wald ratio,1,1.009,2.34E-01,NA,NA,NA,0.000118943
TTN,Lymphocyte,ADHD,Wald ratio,1,1.019,2.35E-01,NA,NA,NA,0.000866847
MAP3K2,Lymphocyte,ADHD,Wald ratio,1,1.015,2.36E-01,NA,NA,NA,0.000461896
PGS1,Lymphocyte,ADHD,Wald ratio,1,0.957,2.36E-01,NA,NA,NA,0.00507778
EFCAB7,Lymphocyte,ADHD,Wald ratio,1,0.994,2.38E-01,NA,NA,NA,0.000487754
SNN,Lymphocyte,ADHD,Wald ratio,1,0.979,2.39E-01,NA,NA,NA,0.002679139
MTHFD1,Lymphocyte,ADHD,Wald ratio,1,1.01,2.40E-01,NA,NA,NA,0.00210423
MLPH,Lymphocyte,ADHD,Wald ratio,1,1.013,2.43E-01,NA,NA,NA,0.007654589
MICAL2,Lymphocyte,ADHD,Wald ratio,1,1.016,2.44E-01,NA,NA,NA,0.009445546
ADAMTSL3,Lymphocyte,ADHD,Wald ratio,1,1.014,2.46E-01,NA,NA,NA,0.000318264
RHOH,Lymphocyte,ADHD,Wald ratio,1,1.013,2.47E-01,NA,NA,NA,0.000723486
WDR25,Lymphocyte,ADHD,Wald ratio,1,0.979,2.49E-01,NA,NA,NA,0.010059086
IDI1,Lymphocyte,ADHD,Wald ratio,1,0.99,2.49E-01,NA,NA,NA,0.008826524
CMC2,Lymphocyte,ADHD,Wald ratio,1,1.034,2.49E-01,NA,NA,NA,0.011686126
NARF,Lymphocyte,ADHD,Wald ratio,1,1.022,2.51E-01,NA,NA,NA,0.012163604
CHST11,Lymphocyte,ADHD,Inverse variance weighted,2,1.009,2.51E-01,NA,0.430756507,NA,0.012925772
SH3RF3,Lymphocyte,ADHD,Wald ratio,1,0.987,2.57E-01,NA,NA,NA,0.000148697
TIFA,Lymphocyte,ADHD,Wald ratio,1,0.987,2.58E-01,NA,NA,NA,0.010009049
PMS2CL,Lymphocyte,ADHD,Wald ratio,1,1.019,2.59E-01,NA,NA,NA,0.000748796
FAM171A1,Lymphocyte,ADHD,Wald ratio,1,0.988,2.61E-01,NA,NA,NA,0.005733735
RASSF2,Lymphocyte,ADHD,Wald ratio,1,0.987,2.62E-01,NA,NA,NA,0.009091791
NPLOC4,Lymphocyte,ADHD,Wald ratio,1,1.008,2.64E-01,NA,NA,NA,0.004757194
AMZ1,Lymphocyte,ADHD,Wald ratio,1,0.983,2.64E-01,NA,NA,NA,7.44E-05
PDZD2,Lymphocyte,ADHD,Wald ratio,1,0.993,2.66E-01,NA,NA,NA,8.06E-05
FTOP1,Lymphocyte,ADHD,Wald ratio,1,0.986,2.66E-01,NA,NA,NA,0.009801421
GSK3B,Lymphocyte,ADHD,Wald ratio,1,0.981,2.69E-01,NA,NA,NA,0.001112604
STK33,Lymphocyte,ADHD,Wald ratio,1,1.011,2.70E-01,NA,NA,NA,5.20E-05
BMP8A,Lymphocyte,ADHD,Wald ratio,1,1.009,2.73E-01,NA,NA,NA,9.98E-05
ADPGK,Lymphocyte,ADHD,Wald ratio,1,0.992,2.74E-01,NA,NA,NA,7.34E-05
GRAMD4,Lymphocyte,ADHD,Wald ratio,1,1.025,2.75E-01,NA,NA,NA,0.003412326
RP11-44F21.4,Lymphocyte,ADHD,Wald ratio,1,0.987,2.75E-01,NA,NA,NA,3.49E-06
INPP1,Lymphocyte,ADHD,Wald ratio,1,1.02,2.76E-01,NA,NA,NA,0.008951257
