Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
RMDN3,Brain,ASD,Wald ratio,1,0.953,1.65E-02,NA,NA,NA,0.10751602
CDC20B,Brain,ASD,Wald ratio,1,0.837,1.72E-02,NA,NA,NA,0.156912621
ENSG00000250195,Brain,ASD,Wald ratio,1,0.956,2.03E-02,NA,NA,NA,0.096315675
TRMT9B,Brain,ASD,Inverse variance weighted,2,0.865,2.12E-02,NA,0.384720668,NA,0.116730514
MAGI2,Brain,ASD,Wald ratio,1,1.106,2.16E-02,NA,NA,NA,0.086873678
GSDME,Brain,ASD,Wald ratio,1,1.091,2.19E-02,NA,NA,NA,0.087180784
RRM1,Brain,ASD,Wald ratio,1,0.918,2.36E-02,NA,NA,NA,0.082129203
ENSG00000272305,Brain,ASD,Wald ratio,1,1.087,2.42E-02,NA,NA,NA,0.083430965
YEATS2,Brain,ASD,Wald ratio,1,1.114,2.43E-02,NA,NA,NA,0.081627783
RGR,Brain,ASD,Wald ratio,1,1.103,2.44E-02,NA,NA,NA,0.079788516
CIT,Brain,ASD,Wald ratio,1,1.118,2.47E-02,NA,NA,NA,0.08426317
ADAR,Brain,ASD,Wald ratio,1,0.942,2.81E-02,NA,NA,NA,0.070426441
EFHD1,Brain,ASD,Wald ratio,1,1.078,2.97E-02,NA,NA,NA,0.0673845
PLEKHN1,Brain,ASD,Wald ratio,1,1.079,3.18E-02,NA,NA,NA,0.074560774
PSD3,Brain,ASD,Wald ratio,1,1.079,3.27E-02,NA,NA,NA,0.069036581
ITGA2,Brain,ASD,Wald ratio,1,0.883,3.38E-02,NA,NA,NA,0.067636565
ZNF75A,Brain,ASD,Wald ratio,1,1.083,3.46E-02,NA,NA,NA,0.067914295
PDE11A,Brain,ASD,Wald ratio,1,1.078,3.57E-02,NA,NA,NA,0.066294795
WDR27,Brain,ASD,Wald ratio,1,1.176,3.73E-02,NA,NA,NA,0.080497675
ZNF502,Brain,ASD,Wald ratio,1,1.071,3.79E-02,NA,NA,NA,0.067494647
KIAA0753,Brain,ASD,Wald ratio,1,0.908,3.84E-02,NA,NA,NA,0.056066136
LINC02453,Brain,ASD,Wald ratio,1,1.107,3.89E-02,NA,NA,NA,0.070857194
GALNT2,Brain,ASD,Wald ratio,1,1.127,3.91E-02,NA,NA,NA,0.067199422
SGPL1,Brain,ASD,Wald ratio,1,1.094,3.93E-02,NA,NA,NA,0.05748443
RCAN2,Brain,ASD,Inverse variance weighted,2,0.937,4.15E-02,NA,0.313593329,NA,0.013023159
CCDC158,Brain,ASD,Wald ratio,1,1.049,4.18E-02,NA,NA,NA,0.051696122
ENSG00000249335,Brain,ASD,Wald ratio,1,0.942,4.85E-02,NA,NA,NA,0.049899747
CD2AP,Brain,ASD,Wald ratio,1,1.092,5.03E-02,NA,NA,NA,0.051943713
H4C2,Brain,ASD,Wald ratio,1,0.934,5.21E-02,NA,NA,NA,0.043663882
ADCY1,Brain,ASD,Wald ratio,1,1.105,5.27E-02,NA,NA,NA,0.044388693
ZFP82,Brain,ASD,Wald ratio,1,1.097,5.27E-02,NA,NA,NA,0.044082395
TYW3,Brain,ASD,Wald ratio,1,1.061,5.30E-02,NA,NA,NA,0.042777379
INSR,Brain,ASD,Wald ratio,1,0.911,5.37E-02,NA,NA,NA,0.042853226
TMEM171,Brain,ASD,Wald ratio,1,1.068,5.63E-02,NA,NA,NA,0.044569923
ZNF396,Brain,ASD,Wald ratio,1,0.927,5.65E-02,NA,NA,NA,0.040913853
ENSG00000231769,Brain,ASD,Wald ratio,1,0.908,5.80E-02,NA,NA,NA,0.0411489
TNFRSF10B,Brain,ASD,Wald ratio,1,0.897,5.82E-02,NA,NA,NA,0.042860198
ENSG00000251357,Brain,ASD,Wald ratio,1,1.066,5.85E-02,NA,NA,NA,0.044300798
TRPV3,Brain,ASD,Wald ratio,1,0.916,5.85E-02,NA,NA,NA,0.041913162
COL16A1,Brain,ASD,Wald ratio,1,1.095,5.89E-02,NA,NA,NA,0.040623837
MUCL3,Brain,ASD,Wald ratio,1,1.056,5.97E-02,NA,NA,NA,0.040474874
CDC25B,Brain,ASD,Wald ratio,1,0.921,6.05E-02,NA,NA,NA,0.038512733
PSMF1,Brain,ASD,Wald ratio,1,1.101,6.31E-02,NA,NA,NA,0.051671371
THEM7P,Brain,ASD,Wald ratio,1,1.149,6.44E-02,NA,NA,NA,0.055684501
ABLIM3,Brain,ASD,Wald ratio,1,0.915,6.86E-02,NA,NA,NA,0.037678189
YEATS4,Brain,ASD,Wald ratio,1,1.064,6.89E-02,NA,NA,NA,0.034488401
CAMK4,Brain,ASD,Wald ratio,1,1.064,6.90E-02,NA,NA,NA,0.039613199
GGA2,Brain,ASD,Wald ratio,1,0.93,7.10E-02,NA,NA,NA,0.043188962
AXDND1,Brain,ASD,Wald ratio,1,1.066,7.23E-02,NA,NA,NA,0.033220286
USP40,Brain,ASD,Wald ratio,1,0.903,7.28E-02,NA,NA,NA,0.040180715
DLGAP1,Brain,ASD,Wald ratio,1,0.906,7.29E-02,NA,NA,NA,0.035680009
CDH13,Brain,ASD,Wald ratio,1,0.941,7.53E-02,NA,NA,NA,0.008971685
LINC01356,Brain,ASD,Wald ratio,1,0.869,7.73E-02,NA,NA,NA,0.04998059
COX7A2,Brain,ASD,Wald ratio,1,1.111,7.77E-02,NA,NA,NA,0.03902421
GSE1,Brain,ASD,Wald ratio,1,1.106,7.82E-02,NA,NA,NA,0.035693141
FAM185A,Brain,ASD,Wald ratio,1,1.078,8.07E-02,NA,NA,NA,0.032979208
OBSL1,Brain,ASD,Wald ratio,1,0.898,8.35E-02,NA,NA,NA,0.036318573
TCF20,Brain,ASD,Wald ratio,1,1.133,8.39E-02,NA,NA,NA,0.070189728
SNX9,Brain,ASD,Wald ratio,1,0.922,8.75E-02,NA,NA,NA,0.032523543
CPEB4,Brain,ASD,Wald ratio,1,0.916,8.91E-02,NA,NA,NA,0.028574191
RUBCN,Brain,ASD,Wald ratio,1,1.106,8.94E-02,NA,NA,NA,0.043320643
OXR1,Brain,ASD,Wald ratio,1,0.964,9.51E-02,NA,NA,NA,0.026978349
RASA3,Brain,ASD,Inverse variance weighted,2,0.958,9.62E-02,NA,0.744458685,NA,0.012745626
AGAP1,Brain,ASD,Wald ratio,1,0.934,9.64E-02,NA,NA,NA,0.028343601
AHNAK2,Brain,ASD,Wald ratio,1,1.08,9.75E-02,NA,NA,NA,0.033992137
GSTP1,Brain,ASD,Wald ratio,1,1.051,9.79E-02,NA,NA,NA,0.026374574
DIS3L2,Brain,ASD,Wald ratio,1,1.077,9.90E-02,NA,NA,NA,0.02883675
IGDCC3,Brain,ASD,Wald ratio,1,0.925,9.99E-02,NA,NA,NA,0.026323991
TRIM5,Brain,ASD,Wald ratio,1,1.084,1.01E-01,NA,NA,NA,0.025759163
LMTK2,Brain,ASD,Wald ratio,1,1.076,1.02E-01,NA,NA,NA,0.025474051
WLS,Brain,ASD,Wald ratio,1,0.938,1.04E-01,NA,NA,NA,0.026853698
SLC13A3,Brain,ASD,Wald ratio,1,1.105,1.04E-01,NA,NA,NA,0.034406724
CPB2,Brain,ASD,Wald ratio,1,0.917,1.05E-01,NA,NA,NA,0.027386452
KIF5C,Brain,ASD,Wald ratio,1,0.863,1.07E-01,NA,NA,NA,0.041657688
GLIPR1,Brain,ASD,Wald ratio,1,1.07,1.07E-01,NA,NA,NA,0.024887698
PTCSC2,Brain,ASD,Wald ratio,1,1.097,1.09E-01,NA,NA,NA,0.034919969
RNF213,Brain,ASD,Wald ratio,1,1.029,1.10E-01,NA,NA,NA,0.024343685
LINC01992,Brain,ASD,Wald ratio,1,1.059,1.10E-01,NA,NA,NA,0.024089017
KCNH3,Brain,ASD,Wald ratio,1,1.129,1.11E-01,NA,NA,NA,0.038572627
F13B,Brain,ASD,Wald ratio,1,1.085,1.12E-01,NA,NA,NA,0.023819229
NWD1,Brain,ASD,Wald ratio,1,0.937,1.13E-01,NA,NA,NA,0.027685736
MYO9B,Brain,ASD,Wald ratio,1,0.915,1.14E-01,NA,NA,NA,0.026609971
FNTA,Brain,ASD,Wald ratio,1,1.139,1.14E-01,NA,NA,NA,0.03653139
C5orf64,Brain,ASD,Wald ratio,1,0.898,1.14E-01,NA,NA,NA,0.047383377
LINC01915,Brain,ASD,Inverse variance weighted,2,0.966,1.15E-01,NA,0.69065869,NA,0.011590193
DNAH17,Brain,ASD,Inverse variance weighted,2,0.961,1.16E-01,NA,0.610021071,NA,0.00883894
ANXA6,Brain,ASD,Wald ratio,1,1.077,1.18E-01,NA,NA,NA,0.02279012
ATXN2,Brain,ASD,Wald ratio,1,1.1,1.21E-01,NA,NA,NA,0.027561863
CCDC13-AS1,Brain,ASD,Wald ratio,1,1.053,1.23E-01,NA,NA,NA,0.022033249
FMN1,Brain,ASD,Wald ratio,1,1.268,1.23E-01,NA,NA,NA,0.064554132
SLC22A15,Brain,ASD,Wald ratio,1,1.075,1.26E-01,NA,NA,NA,0.021843057
LURAP1L-AS1,Brain,ASD,Wald ratio,1,1.034,1.27E-01,NA,NA,NA,0.022418382
ARID5B,Brain,ASD,Wald ratio,1,1.059,1.30E-01,NA,NA,NA,0.021394309
ECPAS,Brain,ASD,Wald ratio,1,0.963,1.30E-01,NA,NA,NA,0.02109927
ENSG00000285743,Brain,ASD,Wald ratio,1,1.081,1.30E-01,NA,NA,NA,0.023668981
TM2D3,Brain,ASD,Wald ratio,1,0.944,1.33E-01,NA,NA,NA,0.020908942
DNAH1,Brain,ASD,Wald ratio,1,1.053,1.33E-01,NA,NA,NA,0.027997361
MSRA,Brain,ASD,Wald ratio,1,1.259,1.35E-01,NA,NA,NA,0.066406448
CCDC175,Brain,ASD,Wald ratio,1,1.047,1.37E-01,NA,NA,NA,0.022524222
CYP4V2,Brain,ASD,Wald ratio,1,0.926,1.37E-01,NA,NA,NA,0.02166445
SLC7A7,Brain,ASD,Wald ratio,1,0.917,1.38E-01,NA,NA,NA,0.022566401
NOTCH1,Brain,ASD,Wald ratio,1,1.053,1.39E-01,NA,NA,NA,0.02203765
ENSG00000290870,Brain,ASD,Wald ratio,1,0.957,1.40E-01,NA,NA,NA,0.032535313
LIMS1,Brain,ASD,Wald ratio,1,1.043,1.40E-01,NA,NA,NA,0.02035227
RNF25,Brain,ASD,Wald ratio,1,0.952,1.40E-01,NA,NA,NA,0.02035227
CLK3P2,Brain,ASD,Wald ratio,1,0.964,1.41E-01,NA,NA,NA,0.020953357
ZNF100,Brain,ASD,Wald ratio,1,0.961,1.42E-01,NA,NA,NA,0.019840425
TRAPPC9,Brain,ASD,Inverse variance weighted,2,0.954,1.43E-01,NA,0.611746004,NA,0.01766587
ELAPOR2,Brain,ASD,Wald ratio,1,0.949,1.44E-01,NA,NA,NA,0.020791738
PMS1,Brain,ASD,Wald ratio,1,0.954,1.44E-01,NA,NA,NA,0.02198318
SORBS3,Brain,ASD,Wald ratio,1,0.957,1.44E-01,NA,NA,NA,0.019925997
FAM193A,Brain,ASD,Wald ratio,1,1.087,1.44E-01,NA,NA,NA,0.023165926
ENSG00000125695,Brain,ASD,Wald ratio,1,1.044,1.44E-01,NA,NA,NA,0.020843817
ASAP3,Brain,ASD,Wald ratio,1,1.058,1.45E-01,NA,NA,NA,0.020830797
ERC1,Brain,ASD,Wald ratio,1,0.954,1.45E-01,NA,NA,NA,0.022352096
FAM107B,Brain,ASD,Wald ratio,1,0.917,1.45E-01,NA,NA,NA,0.025760728
ENSG00000260698,Brain,ASD,Wald ratio,1,1.071,1.46E-01,NA,NA,NA,0.023261932
OAS1,Brain,ASD,Wald ratio,1,0.942,1.46E-01,NA,NA,NA,0.020361491
CFAP61,Brain,ASD,Wald ratio,1,0.93,1.47E-01,NA,NA,NA,0.02097087
AK8,Brain,ASD,Wald ratio,1,1.034,1.47E-01,NA,NA,NA,0.0203903
SEMA3C,Brain,ASD,Wald ratio,1,1.051,1.48E-01,NA,NA,NA,0.01952958
SEMA5A,Brain,ASD,Wald ratio,1,0.943,1.49E-01,NA,NA,NA,0.020780324
LINC00672,Brain,ASD,Wald ratio,1,1.077,1.49E-01,NA,NA,NA,0.026700895
ENSG00000242880,Brain,ASD,Wald ratio,1,1.08,1.51E-01,NA,NA,NA,0.030003467
CRELD2,Brain,ASD,Wald ratio,1,1.128,1.53E-01,NA,NA,NA,0.029864331
ST6GAL1,Brain,ASD,Wald ratio,1,1.053,1.54E-01,NA,NA,NA,0.019876069
RNU1-47P,Brain,ASD,Wald ratio,1,1.069,1.54E-01,NA,NA,NA,0.019596473
LINC00595,Brain,ASD,Wald ratio,1,0.955,1.54E-01,NA,NA,NA,0.020497634
MIR100HG,Brain,ASD,Wald ratio,1,0.931,1.56E-01,NA,NA,NA,0.018430712
FRAS1,Brain,ASD,Wald ratio,1,0.916,1.57E-01,NA,NA,NA,0.022780964
KDM4C,Brain,ASD,Wald ratio,1,0.942,1.59E-01,NA,NA,NA,0.018643898
ENSG00000228852,Brain,ASD,Wald ratio,1,1.104,1.59E-01,NA,NA,NA,0.026307321
PICK1,Brain,ASD,Wald ratio,1,1.027,1.60E-01,NA,NA,NA,0.018693817
RAB7A,Brain,ASD,Wald ratio,1,1.155,1.61E-01,NA,NA,NA,0.035459468
CCDC149,Brain,ASD,Wald ratio,1,0.939,1.62E-01,NA,NA,NA,0.018519244
ENSG00000269504,Brain,ASD,Wald ratio,1,0.943,1.63E-01,NA,NA,NA,0.025080576
SMARCB1,Brain,ASD,Wald ratio,1,1.039,1.63E-01,NA,NA,NA,0.017949506
ITGB3,Brain,ASD,Wald ratio,1,1.032,1.64E-01,NA,NA,NA,0.017725117
LTBP4,Brain,ASD,Wald ratio,1,1.089,1.68E-01,NA,NA,NA,0.029253385
SMG5,Brain,ASD,Wald ratio,1,0.939,1.69E-01,NA,NA,NA,0.017372195
ENSG00000258982,Brain,ASD,Wald ratio,1,0.942,1.69E-01,NA,NA,NA,0.017433755
SLC19A1,Brain,ASD,Wald ratio,1,0.953,1.70E-01,NA,NA,NA,0.01942655
SYTL2,Brain,ASD,Wald ratio,1,1.051,1.71E-01,NA,NA,NA,0.01913798
NGEF,Brain,ASD,Wald ratio,1,0.967,1.73E-01,NA,NA,NA,0.01738914
RABL2A,Brain,ASD,Wald ratio,1,1.088,1.74E-01,NA,NA,NA,0.020053422
ENSG00000286296,Brain,ASD,Wald ratio,1,0.925,1.75E-01,NA,NA,NA,0.018469673
SLC25A24,Brain,ASD,Wald ratio,1,0.958,1.77E-01,NA,NA,NA,0.019675178
ENSG00000260086,Brain,ASD,Wald ratio,1,0.965,1.77E-01,NA,NA,NA,0.017335344
ENSG00000268981,Brain,ASD,Wald ratio,1,1.057,1.78E-01,NA,NA,NA,0.028475288
CCDC77,Brain,ASD,Wald ratio,1,0.942,1.78E-01,NA,NA,NA,0.019061797
RGS9,Brain,ASD,Wald ratio,1,1.041,1.78E-01,NA,NA,NA,0.019810243
LINC02558,Brain,ASD,Wald ratio,1,0.918,1.79E-01,NA,NA,NA,0.029612669
SORCS2,Brain,ASD,Inverse variance weighted,2,1.035,1.80E-01,NA,0.411637758,NA,0.023598629
MCM9,Brain,ASD,Wald ratio,1,0.939,1.82E-01,NA,NA,NA,0.016688445
ADGRE5,Brain,ASD,Wald ratio,1,1.229,1.84E-01,NA,NA,NA,0.051788663
GCH1,Brain,ASD,Wald ratio,1,0.955,1.84E-01,NA,NA,NA,0.024715394
POMGNT1,Brain,ASD,Wald ratio,1,0.951,1.85E-01,NA,NA,NA,0.016939446
RTP4,Brain,ASD,Wald ratio,1,1.052,1.86E-01,NA,NA,NA,0.016721546
LIPA,Brain,ASD,Wald ratio,1,1.073,1.86E-01,NA,NA,NA,0.025027927
SUGT1P4-STRA6LP,Brain,ASD,Wald ratio,1,0.889,1.88E-01,NA,NA,NA,0.026580847
LINC01117,Brain,ASD,Wald ratio,1,1.038,1.89E-01,NA,NA,NA,0.016222607
TARS1,Brain,ASD,Wald ratio,1,0.936,1.89E-01,NA,NA,NA,0.018762552
TMC2,Brain,ASD,Wald ratio,1,0.975,1.89E-01,NA,NA,NA,0.016291115
CPMER,Brain,ASD,Wald ratio,1,1.066,1.90E-01,NA,NA,NA,0.016287794
PKP3,Brain,ASD,Wald ratio,1,0.927,1.90E-01,NA,NA,NA,0.022746092
LDHC,Brain,ASD,Wald ratio,1,0.966,1.91E-01,NA,NA,NA,0.023530044
HLA-DQA1,Brain,ASD,Wald ratio,1,1.027,1.92E-01,NA,NA,NA,0.016141064
