Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
TTC34,Brain Meta Analysis,ASD,Wald ratio,1,0.927,1.01E-03,NA,NA,NA,0.600424928
SLC30A9,Fetal Brain,ASD,Wald ratio,1,437.911,1.01E-03,NA,NA,NA,0.660179518
KDELC2,Fetal Brain,ASD,Wald ratio,1,0.002,1.02E-03,NA,NA,NA,0.600216
ADIRF,Brain Cortex,ASD,Wald ratio,1,0.842,1.10E-03,NA,NA,NA,0.00704082
CGB1,Fetal Brain,ASD,Wald ratio,1,3.556,1.12E-03,NA,NA,NA,0.641154673
RAC1,Fetal Brain,ASD,Wald ratio,1,0.093,1.15E-03,NA,NA,NA,0.57226855
IQCE,Brain Meta Analysis,ASD,Wald ratio,1,1.079,1.16E-03,NA,NA,NA,0.591543578
HTR6,Fetal Brain,ASD,Wald ratio,1,3.393,1.20E-03,NA,NA,NA,0.574025539
CIZ1,Brain Meta Analysis,ASD,Wald ratio,1,0.957,1.24E-03,NA,NA,NA,0.569344092
NRGN,Brain Meta Analysis,ASD,Wald ratio,1,0.879,1.26E-03,NA,NA,NA,0.554151577
GAB1,Brain Meta Analysis,ASD,Wald ratio,1,0.959,1.27E-03,NA,NA,NA,0.549148316
LRRC8D,Brain Meta Analysis,ASD,Wald ratio,1,1.1,1.34E-03,NA,NA,NA,0.007552651
CRYL1,Brain Meta Analysis,ASD,Weighted median,3,1.043,1.35E-03,0.702810955,0.834676673,0.72311331,0.00991682
SNAPC4,Brain Meta Analysis,ASD,Wald ratio,1,0.894,1.39E-03,NA,NA,NA,0.534240974
RHCE,Brain Meta Analysis,ASD,Wald ratio,1,0.934,1.71E-03,NA,NA,NA,0.479110656
CNMD,Brain Cortex,ASD,Wald ratio,1,1.21,2.01E-03,NA,NA,NA,0.328287769
KCNS3,Brain Meta Analysis,ASD,Inverse variance weighted,2,0.914,2.10E-03,NA,0.722790982,NA,0.443792694
LETMD1,Brain Meta Analysis,ASD,Wald ratio,1,0.912,2.13E-03,NA,NA,NA,0.432873774
MXRA7,Brain Meta Analysis,ASD,Wald ratio,1,1.04,2.15E-03,NA,NA,NA,0.4388757
EGLN1,Fetal Brain,ASD,Wald ratio,1,3.724,2.29E-03,NA,NA,NA,0.540096961
TRIOBP,Brain Meta Analysis,ASD,Wald ratio,1,1.095,2.36E-03,NA,NA,NA,0.422559082
WDR95P,Brain Cortex,ASD,Wald ratio,1,1.189,2.47E-03,NA,NA,NA,0.031856149
ZNF318,Brain Meta Analysis,ASD,Wald ratio,1,1.08,2.51E-03,NA,NA,NA,0.507578446
C21orf49,Fetal Brain,ASD,Wald ratio,1,1.627,2.54E-03,NA,NA,NA,0.420297477
BNIP3L,Brain Meta Analysis,ASD,Wald ratio,1,0.964,2.58E-03,NA,NA,NA,0.409010319
BNIP3L,Fetal Brain,ASD,Wald ratio,1,0.61,2.58E-03,NA,NA,NA,0.409010315
R3HDM2,Brain Meta Analysis,ASD,Wald ratio,1,0.903,2.64E-03,NA,NA,NA,0.423825032
RBFOX1,Brain Cortex,ASD,Wald ratio,1,1.095,2.70E-03,NA,NA,NA,0.014291433
C6orf132,Brain Meta Analysis,ASD,Inverse variance weighted,2,1.056,2.79E-03,NA,0.456477249,NA,0.084956058
SGSM2,Brain Meta Analysis,ASD,Inverse variance weighted,2,0.924,2.79E-03,NA,0.810094235,NA,0.114490484
HP,Fetal Brain,ASD,Wald ratio,1,2.284,2.83E-03,NA,NA,NA,0.375504053
DHODH,Fetal Brain,ASD,Wald ratio,1,0.015,2.83E-03,NA,NA,NA,0.374919035
RPP38,Brain Meta Analysis,ASD,Wald ratio,1,0.87,3.10E-03,NA,NA,NA,0.567933418
PABIR1,Brain Meta Analysis,ASD,Wald ratio,1,1.183,3.16E-03,NA,NA,NA,0.348602317
TBC1D1,Fetal Brain,ASD,Wald ratio,1,1.557,3.24E-03,NA,NA,NA,0.347358772
USP7,Brain Cortex,ASD,Wald ratio,1,1.106,3.58E-03,NA,NA,NA,0.080040652
PACRG,Fetal Brain,ASD,Wald ratio,1,5.572,3.59E-03,NA,NA,NA,0.364090598
PRSS56,Brain Meta Analysis,ASD,Wald ratio,1,1.039,3.68E-03,NA,NA,NA,0.341318104
CIZ1,Fetal Brain,ASD,Wald ratio,1,0.491,3.86E-03,NA,NA,NA,0.313408517
NBAS,Brain Cortex,ASD,Wald ratio,1,1.08,3.96E-03,NA,NA,NA,0.330093613
DAG1,Brain Meta Analysis,ASD,Wald ratio,1,0.937,3.99E-03,NA,NA,NA,0.294565572
ANKRD44,Fetal Brain,ASD,Wald ratio,1,6.018,4.01E-03,NA,NA,NA,0.341031404
MRGPRE,Brain Meta Analysis,ASD,Wald ratio,1,0.925,4.02E-03,NA,NA,NA,0.340026437
ASAP1,Brain Meta Analysis,ASD,Wald ratio,1,0.887,4.07E-03,NA,NA,NA,0.310166651
ABTB3,Brain Cortex,ASD,Wald ratio,1,1.049,4.11E-03,NA,NA,NA,0.008480927
IFNA4,Brain Meta Analysis,ASD,Wald ratio,1,0.945,4.16E-03,NA,NA,NA,0.294809905
EPHX1,Fetal Brain,ASD,Wald ratio,1,2.304,4.19E-03,NA,NA,NA,0.290619605
DPP6,Fetal Brain,ASD,Inverse variance weighted,2,2.201,4.21E-03,NA,0.339876419,NA,0.145861294
TNPO3,Brain Meta Analysis,ASD,Wald ratio,1,1.035,4.23E-03,NA,NA,NA,0.294547306
TMEM121B,Brain Cortex,ASD,Wald ratio,1,0.853,4.24E-03,NA,NA,NA,0.312920404
GRIA1,Brain Meta Analysis,ASD,Wald ratio,1,0.902,4.30E-03,NA,NA,NA,0.312597205
FGF14,Brain Meta Analysis,ASD,Wald ratio,1,1.042,4.30E-03,NA,NA,NA,0.303891065
AMBN,Brain Meta Analysis,ASD,Wald ratio,1,1.076,4.34E-03,NA,NA,NA,0.32338314
HMGB1L1,Fetal Brain,ASD,Wald ratio,1,2.835,4.36E-03,NA,NA,NA,0.295996066
SLC39A6,Fetal Brain,ASD,Wald ratio,1,0.034,4.38E-03,NA,NA,NA,0.292335423
SP110,Fetal Brain,ASD,Wald ratio,1,1.974,4.39E-03,NA,NA,NA,0.282088518
LOC440356,Fetal Brain,ASD,Wald ratio,1,0.37,4.62E-03,NA,NA,NA,0.342457571
DNAJC6,Brain Meta Analysis,ASD,Wald ratio,1,0.934,4.69E-03,NA,NA,NA,0.27827229
TOM1L2,Brain Meta Analysis,ASD,Wald ratio,1,0.968,4.71E-03,NA,NA,NA,0.276368683
ZBTB16,Brain Cortex,ASD,Wald ratio,1,1.122,4.77E-03,NA,NA,NA,0.011045679
PRKCA,Brain Cortex,ASD,Wald ratio,1,0.902,4.78E-03,NA,NA,NA,0.022183614
TNPO3,Fetal Brain,ASD,Wald ratio,1,3.606,4.89E-03,NA,NA,NA,0.298098924
IRF5,Fetal Brain,ASD,Wald ratio,1,3.13,4.89E-03,NA,NA,NA,0.298098916
RNF146,Fetal Brain,ASD,Wald ratio,1,0.005,4.92E-03,NA,NA,NA,0.288632072
STYX,Brain Cortex,ASD,Wald ratio,1,0.936,4.94E-03,NA,NA,NA,0.266500928
LOC100128640,Fetal Brain,ASD,Wald ratio,1,20.908,5.00E-03,NA,NA,NA,0.26038788
CASC18,Brain Cortex,ASD,Wald ratio,1,1.095,5.03E-03,NA,NA,NA,0.323355294
AJAP1,Brain Meta Analysis,ASD,Inverse variance weighted,2,1.061,5.04E-03,NA,0.387878635,NA,0.234680219
SNCA,Fetal Brain,ASD,Inverse variance weighted,2,0.527,5.08E-03,NA,0.558893145,NA,0.045493407
PPID,Fetal Brain,ASD,Wald ratio,1,0,5.38E-03,NA,NA,NA,0.275853798
WDR73,Fetal Brain,ASD,Wald ratio,1,0.003,5.39E-03,NA,NA,NA,0.245106952
ZRANB1,Brain Cortex,ASD,Wald ratio,1,1.133,5.60E-03,NA,NA,NA,0.266398104
GNPNAT1,Brain Meta Analysis,ASD,Wald ratio,1,0.957,5.62E-03,NA,NA,NA,0.244306052
DRG2,Fetal Brain,ASD,Wald ratio,1,0.423,5.73E-03,NA,NA,NA,0.252058137
MYO15A,Fetal Brain,ASD,Wald ratio,1,1.469,5.73E-03,NA,NA,NA,0.252058137
DCDC2C,Brain Cortex,ASD,Wald ratio,1,1.099,5.77E-03,NA,NA,NA,0.023819326
IRF2BP1,Fetal Brain,ASD,Wald ratio,1,0.154,5.85E-03,NA,NA,NA,0.390700478
NBAS,Brain Meta Analysis,ASD,Wald ratio,1,1.033,5.93E-03,NA,NA,NA,0.252013961
BMPER,Brain Meta Analysis,ASD,Wald ratio,1,0.969,6.09E-03,NA,NA,NA,0.262867426
ARHGAP23,Brain Meta Analysis,ASD,Wald ratio,1,0.906,6.25E-03,NA,NA,NA,0.24417211
NAT8L,Fetal Brain,ASD,Wald ratio,1,38.468,6.48E-03,NA,NA,NA,0.324237357
SYT2,Brain Meta Analysis,ASD,Wald ratio,1,1.068,6.75E-03,NA,NA,NA,0.221101092
BCL11A,Brain Meta Analysis,ASD,Wald ratio,1,0.875,6.78E-03,NA,NA,NA,0.12681734
PLXNA2,Brain Meta Analysis,ASD,Wald ratio,1,1.106,6.80E-03,NA,NA,NA,0.214173932
C9orf103,Fetal Brain,ASD,Wald ratio,1,0.002,6.98E-03,NA,NA,NA,0.225272176
WDR12,Brain Meta Analysis,ASD,Wald ratio,1,0.906,7.00E-03,NA,NA,NA,0.267175298
GK2,Brain Meta Analysis,ASD,Wald ratio,1,0.933,7.00E-03,NA,NA,NA,0.267877271
EPHB2,Brain Cortex,ASD,Wald ratio,1,1.171,7.20E-03,NA,NA,NA,0.008495721
B4GALT7,Fetal Brain,ASD,Wald ratio,1,0.005,7.35E-03,NA,NA,NA,0.200626849
ITPR3,Fetal Brain,ASD,Wald ratio,1,37.17,7.41E-03,NA,NA,NA,0.23899516
FBXO21,Brain Cortex,ASD,Wald ratio,1,0.953,7.44E-03,NA,NA,NA,0.196742966
RSPO2,Fetal Brain,ASD,Wald ratio,1,0.122,7.46E-03,NA,NA,NA,0.20287222
C3orf23,Fetal Brain,ASD,Wald ratio,1,4.188,7.51E-03,NA,NA,NA,0.254141499
RPH3AL,Brain Cortex,ASD,Wald ratio,1,0.875,7.55E-03,NA,NA,NA,0.195747077
RELB,Brain Meta Analysis,ASD,Wald ratio,1,1.069,7.76E-03,NA,NA,NA,0.088692463
PXDN,Fetal Brain,ASD,Wald ratio,1,11.02,7.86E-03,NA,NA,NA,0.202591773
FAM69A,Fetal Brain,ASD,Wald ratio,1,1.802,7.87E-03,NA,NA,NA,0.015801476
C2orf69,Fetal Brain,ASD,Inverse variance weighted,2,1.143,7.96E-03,NA,0.494039118,NA,0.02330882
STYX,Fetal Brain,ASD,Wald ratio,1,0.417,8.21E-03,NA,NA,NA,0.187259561
HS3ST2,Brain Cortex,ASD,Wald ratio,1,0.9,8.32E-03,NA,NA,NA,0.30349917
SNTB1,Brain Meta Analysis,ASD,Weighted median,3,0.969,8.32E-03,0.520804836,0.315352056,0.399887797,0.0157539
HS3ST2,Fetal Brain,ASD,Wald ratio,1,0.274,8.32E-03,NA,NA,NA,0.303499058
UBE2H,Brain Meta Analysis,ASD,Wald ratio,1,0.919,8.44E-03,NA,NA,NA,0.260633655
PLXDC1,Brain Meta Analysis,ASD,Wald ratio,1,0.906,8.46E-03,NA,NA,NA,0.178705368
TOM1L2,Brain Cortex,ASD,Wald ratio,1,1.095,8.53E-03,NA,NA,NA,0.185199142
UTP23,Fetal Brain,ASD,Wald ratio,1,0.438,8.53E-03,NA,NA,NA,0.185199149
SCAMP2,Fetal Brain,ASD,Wald ratio,1,2.347,8.64E-03,NA,NA,NA,0.19213686
CSK,Fetal Brain,ASD,Wald ratio,1,2.451,8.64E-03,NA,NA,NA,0.192143163
PTPRN2,Fetal Brain,ASD,Inverse variance weighted,9,0.852,8.68E-03,0.641499768,0.740790349,0.948055718,0.014398285
MALT1,Brain Meta Analysis,ASD,Wald ratio,1,0.971,8.88E-03,NA,NA,NA,0.179796036
GKAP1,Brain Meta Analysis,ASD,Wald ratio,1,0.967,9.52E-03,NA,NA,NA,0.165336583
MALT1,Fetal Brain,ASD,Wald ratio,1,1554.248,9.81E-03,NA,NA,NA,0.160728293
RAP1GAP,Brain Meta Analysis,ASD,Wald ratio,1,1.073,9.84E-03,NA,NA,NA,0.162252361
SLC25A40,Brain Meta Analysis,ASD,Wald ratio,1,1.143,1.00E-02,NA,NA,NA,0.330389851
TAC3,Brain Meta Analysis,ASD,Wald ratio,1,1.121,1.02E-02,NA,NA,NA,0.237528841
AXIN1,Brain Meta Analysis,ASD,Wald ratio,1,1.099,1.06E-02,NA,NA,NA,0.183100324
POLN,Brain Meta Analysis,ASD,Wald ratio,1,0.92,1.06E-02,NA,NA,NA,0.238388117
FREM1,Fetal Brain,ASD,Wald ratio,1,15.449,1.06E-02,NA,NA,NA,0.157373934
MYO16,Brain Cortex,ASD,Wald ratio,1,1.047,1.07E-02,NA,NA,NA,0.014921697
NUFIP2,Fetal Brain,ASD,Wald ratio,1,39.284,1.09E-02,NA,NA,NA,0.215434471
MMP17,Fetal Brain,ASD,Wald ratio,1,0.471,1.10E-02,NA,NA,NA,0.165588693
TAC3,Fetal Brain,ASD,Wald ratio,1,0.451,1.11E-02,NA,NA,NA,0.224329771
MORF4,Fetal Brain,ASD,Wald ratio,1,9.355,1.11E-02,NA,NA,NA,0.14627024
PTGFRN,Brain Meta Analysis,ASD,Wald ratio,1,0.934,1.14E-02,NA,NA,NA,0.195234849
NPAS3,Brain Cortex,ASD,Wald ratio,1,1.074,1.15E-02,NA,NA,NA,0.008276331
ODF1,Brain Meta Analysis,ASD,Wald ratio,1,0.971,1.15E-02,NA,NA,NA,0.14861865
SORBS2,Brain Cortex,ASD,Inverse variance weighted,2,0.896,1.16E-02,NA,0.786218302,NA,0.012098198
LRRC15,Brain Meta Analysis,ASD,Wald ratio,1,1.036,1.19E-02,NA,NA,NA,0.150828897
USP31,Brain Meta Analysis,ASD,Wald ratio,1,1.029,1.20E-02,NA,NA,NA,0.150501715
NREP,Brain Meta Analysis,ASD,Wald ratio,1,0.934,1.20E-02,NA,NA,NA,0.18941948
CRTAP,Brain Meta Analysis,ASD,Wald ratio,1,1.088,1.20E-02,NA,NA,NA,0.176277843
CKLF,Brain Meta Analysis,ASD,Wald ratio,1,0.914,1.21E-02,NA,NA,NA,0.287489791
LINC00484,Brain Cortex,ASD,Wald ratio,1,1.054,1.22E-02,NA,NA,NA,0.019197734
SFTA3,Fetal Brain,ASD,Wald ratio,1,0.164,1.23E-02,NA,NA,NA,0.220552727
LCMT2,Brain Cortex,ASD,Wald ratio,1,0.836,1.27E-02,NA,NA,NA,0.01063495
EHMT1,Brain Meta Analysis,ASD,Wald ratio,1,1.062,1.27E-02,NA,NA,NA,0.141316491
LINC02694,Brain Cortex,ASD,Inverse variance weighted,2,0.907,1.28E-02,NA,0.479613365,NA,0.092356983
PIM1,Fetal Brain,ASD,Wald ratio,1,7.091,1.28E-02,NA,NA,NA,0.147237895
PADI3,Brain Meta Analysis,ASD,Wald ratio,1,0.936,1.29E-02,NA,NA,NA,0.151635846
ITIH4,Fetal Brain,ASD,Wald ratio,1,0.624,1.29E-02,NA,NA,NA,0.15012798
TOX4,Brain Meta Analysis,ASD,Wald ratio,1,0.927,1.30E-02,NA,NA,NA,0.142243587
TAOK3,Brain Meta Analysis,ASD,Wald ratio,1,1.076,1.32E-02,NA,NA,NA,0.171371456
SH2D1B,Brain Meta Analysis,ASD,Inverse variance weighted,2,1.049,1.36E-02,NA,0.669576626,NA,0.105876975
LRP1B,Brain Cortex,ASD,Wald ratio,1,0.902,1.38E-02,NA,NA,NA,0.130064025
NEURL,Fetal Brain,ASD,Wald ratio,1,17.071,1.38E-02,NA,NA,NA,0.151689773
EXOC4,Brain Meta Analysis,ASD,Wald ratio,1,1.073,1.44E-02,NA,NA,NA,0.166765485
PADI3,Fetal Brain,ASD,Wald ratio,1,0.661,1.44E-02,NA,NA,NA,0.149481762
RPTOR,Brain Meta Analysis,ASD,Inverse variance weighted,5,0.976,1.46E-02,0.69305073,0.728191814,0.499122278,0.034111843
PDE11A,Fetal Brain,ASD,Wald ratio,1,1.382,1.46E-02,NA,NA,NA,0.132501954
LHPP,Brain Cortex,ASD,Wald ratio,1,0.912,1.47E-02,NA,NA,NA,0.999892337
MYO1E,Brain Cortex,ASD,Wald ratio,1,1.09,1.47E-02,NA,NA,NA,0.007757104
EFR3A,Fetal Brain,ASD,Wald ratio,1,0.384,1.47E-02,NA,NA,NA,0.12136722
LHPP,Fetal Brain,ASD,Wald ratio,1,0.445,1.47E-02,NA,NA,NA,0.218568475
CIB2,Brain Meta Analysis,ASD,Wald ratio,1,0.907,1.48E-02,NA,NA,NA,0.126046932
SMC6,Brain Meta Analysis,ASD,Wald ratio,1,1.099,1.49E-02,NA,NA,NA,0.143059151
NARG2,Fetal Brain,ASD,Wald ratio,1,0.553,1.49E-02,NA,NA,NA,0.147619622
SORCS1,Brain Cortex,ASD,Wald ratio,1,0.83,1.50E-02,NA,NA,NA,0.01016163
TUT7,Brain Cortex,ASD,Wald ratio,1,1.084,1.50E-02,NA,NA,NA,0.116264389
DLK1,Brain Meta Analysis,ASD,Wald ratio,1,1.1,1.51E-02,NA,NA,NA,0.201206205
LOC84856,Fetal Brain,ASD,Wald ratio,1,0.478,1.53E-02,NA,NA,NA,0.130546533
LOC441666,Fetal Brain,ASD,Wald ratio,1,0.476,1.53E-02,NA,NA,NA,0.130545128
MCF2L,Fetal Brain,ASD,Inverse variance weighted,2,0.813,1.53E-02,NA,0.417562336,NA,0.039757048
ENSG00000238280,Brain Cortex,ASD,Wald ratio,1,0.845,1.54E-02,NA,NA,NA,0.160296521
SERPINB6,Brain Meta Analysis,ASD,Wald ratio,1,0.934,1.55E-02,NA,NA,NA,0.11763477
MRPL37,Brain Meta Analysis,ASD,Wald ratio,1,0.942,1.56E-02,NA,NA,NA,0.148678237
RARRES1,Brain Meta Analysis,ASD,Wald ratio,1,0.914,1.57E-02,NA,NA,NA,0.144743644
NAV1,Fetal Brain,ASD,Wald ratio,1,79.035,1.58E-02,NA,NA,NA,0.299805917
NEDD4L,Brain Meta Analysis,ASD,Weighted median,3,1.027,1.62E-02,0.104696737,0.258883101,0.896908753,0.025630942
ELP2,Brain Meta Analysis,ASD,Wald ratio,1,1.062,1.63E-02,NA,NA,NA,0.112669208
TMOD2,Brain Meta Analysis,ASD,Wald ratio,1,1.08,1.63E-02,NA,NA,NA,0.109279341
KIF21B,Brain Meta Analysis,ASD,Wald ratio,1,1.11,1.65E-02,NA,NA,NA,0.119738087
PFDN4,Brain Meta Analysis,ASD,Wald ratio,1,0.921,1.65E-02,NA,NA,NA,0.109349582
KDM5B,Brain Meta Analysis,ASD,Wald ratio,1,0.912,1.66E-02,NA,NA,NA,0.149587354
CDH8,Brain Cortex,ASD,Wald ratio,1,1.097,1.67E-02,NA,NA,NA,0.107695246
HRC,Fetal Brain,ASD,Wald ratio,1,0.05,1.68E-02,NA,NA,NA,0.107354475
PPFIA3,Fetal Brain,ASD,Wald ratio,1,0.287,1.68E-02,NA,NA,NA,0.107662034
MYO16,Fetal Brain,ASD,Wald ratio,1,1.665,1.70E-02,NA,NA,NA,0.110999613
NRG3,Fetal Brain,ASD,Wald ratio,1,0.003,1.71E-02,NA,NA,NA,0.265057292
MAGI1,Brain Meta Analysis,ASD,Inverse variance weighted,4,0.969,1.73E-02,0.685007075,0.74686342,0.564168714,0.034487695
ITSN1,Brain Meta Analysis,ASD,Wald ratio,1,1.132,1.73E-02,NA,NA,NA,0.17555539
ANHX,Brain Cortex,ASD,Wald ratio,1,1.125,1.74E-02,NA,NA,NA,0.026606093
AVP,Brain Meta Analysis,ASD,Wald ratio,1,0.96,1.74E-02,NA,NA,NA,0.114470223
MAF,Brain Meta Analysis,ASD,Wald ratio,1,1.098,1.75E-02,NA,NA,NA,0.159242763
