Gene,Tissue,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
ST6GAL1,Brain Prefrontal cortex,ASD,Wald ratio,1,1.062,1.54E-01,NA,NA,NA,0.019106296
RFTN1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.938,1.55E-01,NA,NA,NA,0.04984425
GSE1,Brain Prefrontal cortex,ASD,Wald ratio,1,1.043,1.56E-01,NA,NA,NA,0.021546504
AFDN,Brain Prefrontal cortex,ASD,Wald ratio,1,0.972,1.59E-01,NA,NA,NA,0.019277623
OPRL1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.975,1.59E-01,NA,NA,NA,0.019892034
FAM107B,Brain Prefrontal cortex,ASD,Wald ratio,1,0.964,1.61E-01,NA,NA,NA,0.025806801
SMG5,Brain Prefrontal cortex,ASD,Wald ratio,1,0.96,1.63E-01,NA,NA,NA,0.017662984
BTBD9,Brain Prefrontal cortex,ASD,Wald ratio,1,1.043,1.64E-01,NA,NA,NA,0.015822217
ADCY1,Brain Prefrontal cortex,ASD,Wald ratio,1,1.05,1.66E-01,NA,NA,NA,0.018514566
SNTG2,Brain Prefrontal cortex,ASD,Weighted median,3,0.981,1.66E-01,0.88929775,0.549226568,0.473806742,0.014169415
SPAG1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.957,1.67E-01,NA,NA,NA,0.018221654
SORCS3,Brain Prefrontal cortex,ASD,Wald ratio,1,0.969,1.72E-01,NA,NA,NA,0.018576398
MYOM2,Brain Prefrontal cortex,ASD,Inverse variance weighted,2,1.042,1.72E-01,NA,0.099844313,NA,0.006729582
PXDN,Brain Prefrontal cortex,ASD,Wald ratio,1,1.027,1.73E-01,NA,NA,NA,0.017318172
KCNMB2,Brain Prefrontal cortex,ASD,Wald ratio,1,1.059,1.75E-01,NA,NA,NA,0.018099671
DDX11,Brain Prefrontal cortex,ASD,Wald ratio,1,1.025,1.75E-01,NA,NA,NA,0.019506231
MUC12,Brain Prefrontal cortex,ASD,Wald ratio,1,1.031,1.76E-01,NA,NA,NA,0.017563206
PLCB4,Brain Prefrontal cortex,ASD,Wald ratio,1,1.031,1.78E-01,NA,NA,NA,0.016718069
CD59,Brain Prefrontal cortex,ASD,Wald ratio,1,1.079,1.79E-01,NA,NA,NA,0.032764289
TENM4,Brain Prefrontal cortex,ASD,Wald ratio,1,0.971,1.80E-01,NA,NA,NA,0.01689793
TP63,Brain Prefrontal cortex,ASD,Wald ratio,1,0.972,1.80E-01,NA,NA,NA,0.02882822
FBXO34,Brain Prefrontal cortex,ASD,Wald ratio,1,1.032,1.81E-01,NA,NA,NA,0.01661307
IQSEC3,Brain Prefrontal cortex,ASD,Wald ratio,1,1.021,1.84E-01,NA,NA,NA,0.017910909
SLC25A24,Brain Prefrontal cortex,ASD,Wald ratio,1,0.948,1.90E-01,NA,NA,NA,0.019413987
UPK3B,Brain Prefrontal cortex,ASD,Wald ratio,1,0.95,1.90E-01,NA,NA,NA,0.017282056
CCDC77,Brain Prefrontal cortex,ASD,Wald ratio,1,0.983,1.91E-01,NA,NA,NA,0.016071881
NTM,Brain Prefrontal cortex,ASD,Weighted mode,3,0.965,1.92E-01,0.591857304,0.39229469,0.42743002,0.007537244
NTM,Brain Prefrontal cortex,ASD,Simple mode,3,0.964,1.95E-01,0.591857304,0.39229469,0.42743002,0.007537244
TRIML1,Brain Prefrontal cortex,ASD,Wald ratio,1,1.043,1.95E-01,NA,NA,NA,0.016475597
HSF1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.957,1.99E-01,NA,NA,NA,0.016399272
EEF1A2,Brain Prefrontal cortex,ASD,Wald ratio,1,0.954,1.99E-01,NA,NA,NA,0.017865263
RPS6KA2,Brain Prefrontal cortex,ASD,Wald ratio,1,1.03,2.00E-01,NA,NA,NA,0.015433478
AUTS2,Brain Prefrontal cortex,ASD,Wald ratio,1,0.966,2.01E-01,NA,NA,NA,0.029083455
PRIMA1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.947,2.03E-01,NA,NA,NA,0.02512602
OTUD7A,Brain Prefrontal cortex,ASD,Wald ratio,1,1.031,2.04E-01,NA,NA,NA,0.017779334
TEC,Brain Prefrontal cortex,ASD,Wald ratio,1,0.974,2.06E-01,NA,NA,NA,0.01565198
CDH23,Brain Prefrontal cortex,ASD,Wald ratio,1,0.962,2.08E-01,NA,NA,NA,0.007972384
BCAR1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.959,2.11E-01,NA,NA,NA,0.014888299
WDR62,Brain Prefrontal cortex,ASD,Wald ratio,1,0.965,2.13E-01,NA,NA,NA,0.014762587
MDGA1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.943,2.14E-01,NA,NA,NA,0.026010923
MTNR1A,Brain Prefrontal cortex,ASD,Wald ratio,1,0.94,2.14E-01,NA,NA,NA,0.031552832
DOT1L,Brain Prefrontal cortex,ASD,Wald ratio,1,0.951,2.16E-01,NA,NA,NA,0.022668576
PREX1,Brain Prefrontal cortex,ASD,Wald ratio,1,1.059,2.16E-01,NA,NA,NA,0.019352931
CYP4V2,Brain Prefrontal cortex,ASD,Wald ratio,1,0.982,2.18E-01,NA,NA,NA,0.018299372
MCF2L,Brain Prefrontal cortex,ASD,Wald ratio,1,1.023,2.19E-01,NA,NA,NA,0.017619398
SYNDIG1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.964,2.21E-01,NA,NA,NA,0.013491033
LRWD1,Brain Prefrontal cortex,ASD,Wald ratio,1,1.033,2.21E-01,NA,NA,NA,0.016194237
ZNF385B,Brain Prefrontal cortex,ASD,Wald ratio,1,0.97,2.22E-01,NA,NA,NA,0.033219896
BORCS5,Brain Prefrontal cortex,ASD,Wald ratio,1,1.031,2.22E-01,NA,NA,NA,0.014532116
TBC1D1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.974,2.23E-01,NA,NA,NA,0.01640487
PTPN14,Brain Prefrontal cortex,ASD,Wald ratio,1,1.032,2.24E-01,NA,NA,NA,0.01736048
SLC8A2,Brain Prefrontal cortex,ASD,Wald ratio,1,1.049,2.27E-01,NA,NA,NA,0.016990802
ME2,Brain Prefrontal cortex,ASD,Wald ratio,1,0.944,2.27E-01,NA,NA,NA,0.01462665
ADARB2,Brain Prefrontal cortex,ASD,MR Egger,4,1.071,2.28E-01,0.443123711,0.206756725,0.228812366,0.007760549
HFM1,Brain Prefrontal cortex,ASD,Wald ratio,1,1.053,2.29E-01,NA,NA,NA,0.024214523
CACNG8,Brain Prefrontal cortex,ASD,Wald ratio,1,0.953,2.31E-01,NA,NA,NA,0.015638492
RAMP1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.967,2.31E-01,NA,NA,NA,0.015709275
SLC41A1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.982,2.32E-01,NA,NA,NA,0.013898207
SNTG2,Brain Prefrontal cortex,ASD,Inverse variance weighted,3,0.984,2.34E-01,0.88929775,0.549226568,0.473806742,0.014169415
GALNTL6,Brain Prefrontal cortex,ASD,Wald ratio,1,1.027,2.38E-01,NA,NA,NA,0.014165319
FRAS1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.969,2.39E-01,NA,NA,NA,0.014311393
DLGAP2,Brain Prefrontal cortex,ASD,Inverse variance weighted,6,0.982,2.40E-01,0.002144489,0.004919353,0.947496204,0.661469168
SIM2,Brain Prefrontal cortex,ASD,Wald ratio,1,0.968,2.43E-01,NA,NA,NA,0.015551888
HOMER1,Brain Prefrontal cortex,ASD,Wald ratio,1,1.041,2.49E-01,NA,NA,NA,0.003862031
ZDHHC20,Brain Prefrontal cortex,ASD,Wald ratio,1,0.984,2.53E-01,NA,NA,NA,0.013199262
ITPR2,Brain Prefrontal cortex,ASD,Wald ratio,1,0.948,2.56E-01,NA,NA,NA,0.015014842
RYR3,Brain Prefrontal cortex,ASD,Wald ratio,1,0.962,2.59E-01,NA,NA,NA,0.011478452
SYT9,Brain Prefrontal cortex,ASD,Wald ratio,1,0.968,2.59E-01,NA,NA,NA,0.014428632
UCN3,Brain Prefrontal cortex,ASD,Wald ratio,1,0.967,2.60E-01,NA,NA,NA,0.014499806
PRDM16,Brain Prefrontal cortex,ASD,Wald ratio,1,0.969,2.61E-01,NA,NA,NA,0.012729753
GNA12,Brain Prefrontal cortex,ASD,Wald ratio,1,1.038,2.63E-01,NA,NA,NA,0.012018692
MOCS1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.964,2.63E-01,NA,NA,NA,0.0118112
HSD17B11,Brain Prefrontal cortex,ASD,Wald ratio,1,0.961,2.68E-01,NA,NA,NA,0.013140184
ARHGEF18,Brain Prefrontal cortex,ASD,Wald ratio,1,1.033,2.71E-01,NA,NA,NA,0.014184196
LAPTM5,Brain Prefrontal cortex,ASD,Wald ratio,1,1.037,2.72E-01,NA,NA,NA,0.011794419
MYH15,Brain Prefrontal cortex,ASD,Wald ratio,1,0.984,2.73E-01,NA,NA,NA,0.013935014
AP5Z1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.946,2.76E-01,NA,NA,NA,0.028463084
PLEKHG4B,Brain Prefrontal cortex,ASD,Wald ratio,1,1.023,2.80E-01,NA,NA,NA,0.01927105
RAET1E,Brain Prefrontal cortex,ASD,Wald ratio,1,0.973,2.81E-01,NA,NA,NA,0.012387022
EEF2K,Brain Prefrontal cortex,ASD,Wald ratio,1,0.971,2.85E-01,NA,NA,NA,0.014895375
THAP4,Brain Prefrontal cortex,ASD,Wald ratio,1,1.022,2.86E-01,NA,NA,NA,0.016914712
SEC14L5,Brain Prefrontal cortex,ASD,Wald ratio,1,1.032,2.90E-01,NA,NA,NA,0.011874796
DPP10,Brain Prefrontal cortex,ASD,Wald ratio,1,0.979,2.92E-01,NA,NA,NA,0.014392305
SNTG2,Brain Prefrontal cortex,ASD,Weighted mode,3,0.978,2.98E-01,0.88929775,0.549226568,0.473806742,0.014169415
DLGAP2,Brain Prefrontal cortex,ASD,Weighted mode,6,0.977,2.98E-01,0.002144489,0.004919353,0.947496204,0.661469168
DOCK1,Brain Prefrontal cortex,ASD,Wald ratio,1,0.98,3.00E-01,NA,NA,NA,0.011607071
SNX7,Brain Prefrontal cortex,ASD,Wald ratio,1,1.087,3.01E-01,NA,NA,NA,0.029379218
ZFP30,Brain Prefrontal cortex,ASD,Wald ratio,1,1.068,3.04E-01,NA,NA,NA,0.014987915
ANKRD18B,Brain Prefrontal cortex,ASD,Wald ratio,1,1.031,3.04E-01,NA,NA,NA,0.01207728
SLIT3,Brain Prefrontal cortex,ASD,Wald ratio,1,1.039,3.07E-01,NA,NA,NA,0.011962283
ACTN2,Brain Prefrontal cortex,ASD,Inverse variance weighted,2,1.014,3.09E-01,NA,0.768751128,NA,0.014770718
JAG2,Brain Prefrontal cortex,ASD,Wald ratio,1,0.984,3.11E-01,NA,NA,NA,0.012785317
LHFPL6,Brain Prefrontal cortex,ASD,Wald ratio,1,1.022,3.12E-01,NA,NA,NA,0.0159883
STX6,Brain Prefrontal cortex,ASD,Wald ratio,1,1.022,3.14E-01,NA,NA,NA,0.011514436
NINJ2,Brain Prefrontal cortex,ASD,Wald ratio,1,1.025,3.24E-01,NA,NA,NA,0.011594905
COL5A2,Brain Prefrontal cortex,ASD,Wald ratio,1,1.036,3.25E-01,NA,NA,NA,0.01432733
DROSHA,Brain Prefrontal cortex,ASD,Wald ratio,1,1.033,3.27E-01,NA,NA,NA,0.015824324
SYTL3,Brain Prefrontal cortex,ASD,Wald ratio,1,1.053,3.28E-01,NA,NA,NA,0.010826928
CCNY,Brain Prefrontal cortex,ASD,Wald ratio,1,1.021,3.30E-01,NA,NA,NA,0.011917188
PTPRN2,Brain Prefrontal cortex,ASD,MR Egger,3,1.1,3.36E-01,0.634366931,0.207399498,0.337069786,0.009028543
NFATC1,Brain Prefrontal cortex,ASD,Wald ratio,1,1.031,3.37E-01,NA,NA,NA,0.011846105
