Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
FAM96A,Lymphocyte,BP,Wald ratio,1,1.031,1.65E-01,NA,NA,NA,1.54E-06
ARHGEF19,Lymphocyte,BP,Wald ratio,1,0.979,1.67E-01,NA,NA,NA,0.010876553
SERPINF1,Lymphocyte,BP,Wald ratio,1,1.014,1.70E-01,NA,NA,NA,0.004761017
RP4-794H19.4,Lymphocyte,BP,Wald ratio,1,1.029,1.76E-01,NA,NA,NA,0.003339268
RP1-63G5.5,Lymphocyte,BP,Wald ratio,1,1.013,1.76E-01,NA,NA,NA,0.00992826
RAB31,Lymphocyte,BP,Wald ratio,1,0.982,1.77E-01,NA,NA,NA,2.67E-06
RP11-329N22.1,Lymphocyte,BP,Wald ratio,1,1.022,1.86E-01,NA,NA,NA,0.003240477
NDUFAF6,Lymphocyte,BP,Wald ratio,1,0.98,1.89E-01,NA,NA,NA,0.011194498
CYP4F9P,Lymphocyte,BP,Wald ratio,1,0.979,1.93E-01,NA,NA,NA,2.11E-06
GNA12,Lymphocyte,BP,Wald ratio,1,1.012,1.93E-01,NA,NA,NA,0.000193351
TTC39C,Lymphocyte,BP,Wald ratio,1,1.01,1.94E-01,NA,NA,NA,8.26E-05
RNASEH1-AS1,Lymphocyte,BP,Wald ratio,1,0.982,1.96E-01,NA,NA,NA,0.02724809
TCP11L1,Lymphocyte,BP,Wald ratio,1,1.023,1.96E-01,NA,NA,NA,0.001383693
ENO4,Lymphocyte,BP,Wald ratio,1,0.983,1.96E-01,NA,NA,NA,0.001716061
MARK4,Lymphocyte,BP,Wald ratio,1,1.015,1.96E-01,NA,NA,NA,0.00011275
TPD52,Lymphocyte,BP,Wald ratio,1,1.01,1.98E-01,NA,NA,NA,0.01062111
ISPD,Lymphocyte,BP,Wald ratio,1,1.01,2.06E-01,NA,NA,NA,2.65E-05
HECW2,Lymphocyte,BP,Wald ratio,1,0.981,2.08E-01,NA,NA,NA,0.003297221
TGM3,Lymphocyte,BP,Wald ratio,1,0.986,2.08E-01,NA,NA,NA,0.000117918
GRHPR,Lymphocyte,BP,Wald ratio,1,0.977,2.09E-01,NA,NA,NA,1.79E-06
MYCBPAP,Lymphocyte,BP,Wald ratio,1,0.985,2.10E-01,NA,NA,NA,0.005409905
SNX29,Lymphocyte,BP,Wald ratio,1,0.981,2.11E-01,NA,NA,NA,0.008123874
ADAMTS12,Lymphocyte,BP,Wald ratio,1,0.983,2.12E-01,NA,NA,NA,0.00860518
AC005592.2,Lymphocyte,BP,Wald ratio,1,0.989,2.16E-01,NA,NA,NA,0.009744356
RP11-861A13.4,Lymphocyte,BP,Wald ratio,1,0.976,2.20E-01,NA,NA,NA,0.000343182
DENND4B,Lymphocyte,BP,Wald ratio,1,0.995,2.20E-01,NA,NA,NA,0.009740656
PTPRA,Lymphocyte,BP,Wald ratio,1,0.99,2.21E-01,NA,NA,NA,0.009733016
KCTD1,Lymphocyte,BP,Wald ratio,1,0.991,2.24E-01,NA,NA,NA,0.000265628
SPATA20,Lymphocyte,BP,Wald ratio,1,0.983,2.28E-01,NA,NA,NA,0.001022736
EP400,Lymphocyte,BP,Wald ratio,1,0.973,2.30E-01,NA,NA,NA,0.012127186
GPRC5C,Lymphocyte,BP,Wald ratio,1,0.988,2.31E-01,NA,NA,NA,9.49E-05
METTL21A,Lymphocyte,BP,Wald ratio,1,0.99,2.32E-01,NA,NA,NA,0.009783938
