Gene,Cell,Psychiatry,Method,Nsnp,OR,Pvalue,Q_Pvalue(MREgger),Q_Pvalue(IVW),Pvalue(Intercept),PPH4
FDPS,Stem-cell-iPSC,BP,Wald ratio,1,1.034,6.03E-02,NA,NA,NA,0.027637371
GNA12,Stem-cell-iPSC,BP,Wald ratio,1,1.05,6.12E-02,NA,NA,NA,0.000162224
PRKAB1,Stem-cell-iPSC,BP,Wald ratio,1,1.06,6.58E-02,NA,NA,NA,0.001123589
PLEKHA7,Stem-cell-iPSC,BP,Wald ratio,1,0.966,6.63E-02,NA,NA,NA,0.018316946
KCTD14,Stem-cell-iPSC,BP,Wald ratio,1,1.058,7.10E-02,NA,NA,NA,0.016041894
PNMAL1,Stem-cell-iPSC,BP,Wald ratio,1,0.965,7.13E-02,NA,NA,NA,0.02455596
TRMT61B,Stem-cell-iPSC,BP,Wald ratio,1,1.023,7.39E-02,NA,NA,NA,0.022575171
AK3,Stem-cell-iPSC,BP,Wald ratio,1,0.973,7.95E-02,NA,NA,NA,0.027275514
GCFC2,Stem-cell-iPSC,BP,Wald ratio,1,1.034,8.05E-02,NA,NA,NA,0.012166679
SPATA20,Stem-cell-iPSC,BP,Wald ratio,1,0.975,8.07E-02,NA,NA,NA,0.03290411
PDP2,Stem-cell-iPSC,BP,Wald ratio,1,0.961,8.25E-02,NA,NA,NA,9.79E-05
CPNE1,Stem-cell-iPSC,BP,Wald ratio,1,1.018,8.49E-02,NA,NA,NA,0.032675807
CARS2,Stem-cell-iPSC,BP,Wald ratio,1,0.977,8.53E-02,NA,NA,NA,0.037892684
ADA,Stem-cell-iPSC,BP,Wald ratio,1,0.961,8.89E-02,NA,NA,NA,0.019717708
S100A13,Stem-cell-iPSC,BP,Wald ratio,1,0.966,8.95E-02,NA,NA,NA,0.019805165
LYPLAL1,Stem-cell-iPSC,BP,Wald ratio,1,1.031,9.20E-02,NA,NA,NA,0.000220112
HSDL2,Stem-cell-iPSC,BP,Wald ratio,1,0.958,9.36E-02,NA,NA,NA,0.000930207
TSFM,Stem-cell-iPSC,BP,Wald ratio,1,1.022,9.36E-02,NA,NA,NA,0.019689828
PPAP2C,Stem-cell-iPSC,BP,Wald ratio,1,0.964,9.62E-02,NA,NA,NA,0.001150552
VPS4B,Stem-cell-iPSC,BP,Wald ratio,1,0.955,9.70E-02,NA,NA,NA,0.014541207
WDR18,Stem-cell-iPSC,BP,Wald ratio,1,0.962,9.73E-02,NA,NA,NA,0.000786182
C9orf89,Stem-cell-iPSC,BP,Wald ratio,1,1.037,9.79E-02,NA,NA,NA,0.011813335
CECR5,Stem-cell-iPSC,BP,Wald ratio,1,1.035,1.02E-01,NA,NA,NA,0.003786339
LRPAP1,Stem-cell-iPSC,BP,Wald ratio,1,0.977,1.04E-01,NA,NA,NA,0.017587114
IMMT,Stem-cell-iPSC,BP,Wald ratio,1,0.971,1.08E-01,NA,NA,NA,0.016713626
PLD2,Stem-cell-iPSC,BP,Wald ratio,1,1.032,1.17E-01,NA,NA,NA,0.002829194
FARSB,Stem-cell-iPSC,BP,Wald ratio,1,0.973,1.17E-01,NA,NA,NA,0.016315454
C11orf54,Stem-cell-iPSC,BP,Wald ratio,1,1.022,1.18E-01,NA,NA,NA,0.015952269
SPRYD3,Stem-cell-iPSC,BP,Wald ratio,1,0.969,1.18E-01,NA,NA,NA,0.000368335
ATM,Stem-cell-iPSC,BP,Wald ratio,1,1.032,1.23E-01,NA,NA,NA,0.004767157
ASL,Stem-cell-iPSC,BP,Wald ratio,1,0.955,1.23E-01,NA,NA,NA,0.015259281
NT5DC3,Stem-cell-iPSC,BP,Wald ratio,1,0.974,1.23E-01,NA,NA,NA,0.000758407
NUDT19,Stem-cell-iPSC,BP,Wald ratio,1,1.029,1.27E-01,NA,NA,NA,0.002768815
STAT3,Stem-cell-iPSC,BP,Wald ratio,1,0.965,1.29E-01,NA,NA,NA,0.003477198
UQCR10,Stem-cell-iPSC,BP,Wald ratio,1,0.962,1.32E-01,NA,NA,NA,0.029127912
CHPF2,Stem-cell-iPSC,BP,Wald ratio,1,0.971,1.32E-01,NA,NA,NA,0.00445839
NUP50,Stem-cell-iPSC,BP,Wald ratio,1,0.967,1.32E-01,NA,NA,NA,0.005297178
NUDCD3,Stem-cell-iPSC,BP,Wald ratio,1,1.043,1.34E-01,NA,NA,NA,0.010916999
KHK,Stem-cell-iPSC,BP,Wald ratio,1,0.976,1.36E-01,NA,NA,NA,0.0101694
SURF1,Stem-cell-iPSC,BP,Wald ratio,1,0.977,1.38E-01,NA,NA,NA,0.014016901
NADSYN1,Stem-cell-iPSC,BP,Wald ratio,1,0.963,1.41E-01,NA,NA,NA,0.000168133
ALPL,Stem-cell-iPSC,BP,Wald ratio,1,0.97,1.41E-01,NA,NA,NA,0.00053786
POGLUT1,Stem-cell-iPSC,BP,Wald ratio,1,0.978,1.44E-01,NA,NA,NA,0.01331286
PPT1,Stem-cell-iPSC,BP,Wald ratio,1,0.958,1.47E-01,NA,NA,NA,0.000612042
ACADS,Stem-cell-iPSC,BP,Wald ratio,1,1.03,1.58E-01,NA,NA,NA,0.005081839
TMEM230,Stem-cell-iPSC,BP,Wald ratio,1,1.026,1.70E-01,NA,NA,NA,0.011865006
TRIM68,Stem-cell-iPSC,BP,Wald ratio,1,0.973,1.73E-01,NA,NA,NA,0.000123657
SCCPDH,Stem-cell-iPSC,BP,Wald ratio,1,1.027,1.75E-01,NA,NA,NA,0.000820224
RAB17,Stem-cell-iPSC,BP,Wald ratio,1,1.022,1.77E-01,NA,NA,NA,0.013880748
PPIL3,Stem-cell-iPSC,BP,Wald ratio,1,1.012,1.87E-01,NA,NA,NA,0.013241443
LRWD1,Stem-cell-iPSC,BP,Wald ratio,1,0.975,1.91E-01,NA,NA,NA,0.006447664
THEM4,Stem-cell-iPSC,BP,Wald ratio,1,1.021,1.93E-01,NA,NA,NA,0.000897093
EEFSEC,Stem-cell-iPSC,BP,Wald ratio,1,0.971,1.94E-01,NA,NA,NA,0.001031638
GSTM4,Stem-cell-iPSC,BP,Wald ratio,1,0.969,1.99E-01,NA,NA,NA,0.000241766
KIF14,Stem-cell-iPSC,BP,Wald ratio,1,1.034,2.00E-01,NA,NA,NA,0.000187719
CPPED1,Stem-cell-iPSC,BP,Wald ratio,1,0.963,2.05E-01,NA,NA,NA,0.005875431
RDH13,Stem-cell-iPSC,BP,Wald ratio,1,0.982,2.10E-01,NA,NA,NA,0.011067253
ATXN2L,Stem-cell-iPSC,BP,Wald ratio,1,0.98,2.11E-01,NA,NA,NA,0.005731604
TRIM44,Stem-cell-iPSC,BP,Wald ratio,1,1.018,2.16E-01,NA,NA,NA,6.50E-06
RPGRIP1L,Stem-cell-iPSC,BP,Wald ratio,1,0.976,2.18E-01,NA,NA,NA,0.000334013
EOGT,Stem-cell-iPSC,BP,Wald ratio,1,1.02,2.20E-01,NA,NA,NA,0.006875412
EXOSC6,Stem-cell-iPSC,BP,Wald ratio,1,0.972,2.23E-01,NA,NA,NA,0.001701129
AACS,Stem-cell-iPSC,BP,Wald ratio,1,0.965,2.31E-01,NA,NA,NA,0.002430995
CALB1,Stem-cell-iPSC,BP,Wald ratio,1,1.027,2.37E-01,NA,NA,NA,0.008052189
FAM160A1,Stem-cell-iPSC,BP,Wald ratio,1,1.023,2.38E-01,NA,NA,NA,0.008329468
ATP5S,Stem-cell-iPSC,BP,Wald ratio,1,1.016,2.38E-01,NA,NA,NA,0.009323442
SYF2,Stem-cell-iPSC,BP,Wald ratio,1,1.029,2.40E-01,NA,NA,NA,0.000285074
MTAP,Stem-cell-iPSC,BP,Wald ratio,1,1.048,2.40E-01,NA,NA,NA,0.00319018
STRN,Stem-cell-iPSC,BP,Wald ratio,1,0.978,2.43E-01,NA,NA,NA,0.009297999
COA1,Stem-cell-iPSC,BP,Wald ratio,1,0.975,2.48E-01,NA,NA,NA,0.009190895
NTS,Stem-cell-iPSC,BP,Wald ratio,1,0.987,2.48E-01,NA,NA,NA,0.009127443
ALDH16A1,Stem-cell-iPSC,BP,Wald ratio,1,0.984,2.52E-01,NA,NA,NA,0.010451398
DLAT,Stem-cell-iPSC,BP,Wald ratio,1,0.971,2.53E-01,NA,NA,NA,0.006455715
CPT2,Stem-cell-iPSC,BP,Wald ratio,1,1.019,2.54E-01,NA,NA,NA,0.010646128
NMD3,Stem-cell-iPSC,BP,Wald ratio,1,1.025,2.56E-01,NA,NA,NA,0.007195696
CCBL2,Stem-cell-iPSC,BP,Wald ratio,1,1.013,2.61E-01,NA,NA,NA,0.009011834
MIPEP,Stem-cell-iPSC,BP,Wald ratio,1,1.028,2.65E-01,NA,NA,NA,0.002413844
DHX36,Stem-cell-iPSC,BP,Wald ratio,1,1.029,2.69E-01,NA,NA,NA,0.00028441
GALNT3,Stem-cell-iPSC,BP,Wald ratio,1,0.983,2.70E-01,NA,NA,NA,0.008812802
HSPA4,Stem-cell-iPSC,BP,Wald ratio,1,0.965,2.70E-01,NA,NA,NA,0.000188948
APIP,Stem-cell-iPSC,BP,Wald ratio,1,0.987,2.71E-01,NA,NA,NA,0.00896946
SUPT5H,Stem-cell-iPSC,BP,Wald ratio,1,0.965,2.72E-01,NA,NA,NA,8.84E-05
SPTBN1,Stem-cell-iPSC,BP,Wald ratio,1,1.026,2.73E-01,NA,NA,NA,0.007906245
ATG3,Stem-cell-iPSC,BP,Wald ratio,1,1.047,2.73E-01,NA,NA,NA,0.000230946
NAT10,Stem-cell-iPSC,BP,Wald ratio,1,1.034,2.74E-01,NA,NA,NA,0.002556923
IQGAP3,Stem-cell-iPSC,BP,Wald ratio,1,1.015,2.76E-01,NA,NA,NA,0.008774636
CBS,Stem-cell-iPSC,BP,Wald ratio,1,1.017,2.77E-01,NA,NA,NA,0.010232743
GULP1,Stem-cell-iPSC,BP,Wald ratio,1,0.981,2.78E-01,NA,NA,NA,0.008295375
NIPSNAP1,Stem-cell-iPSC,BP,Wald ratio,1,1.028,2.78E-01,NA,NA,NA,0.00885863
SELENBP1,Stem-cell-iPSC,BP,Wald ratio,1,1.032,2.79E-01,NA,NA,NA,0.006602789
BBS4,Stem-cell-iPSC,BP,Wald ratio,1,1.025,2.88E-01,NA,NA,NA,0.004322363
POLI,Stem-cell-iPSC,BP,Wald ratio,1,0.984,2.93E-01,NA,NA,NA,0.008178889
FAM221A,Stem-cell-iPSC,BP,Wald ratio,1,1.014,2.97E-01,NA,NA,NA,0.007918789
SCRN2,Stem-cell-iPSC,BP,Wald ratio,1,0.982,3.02E-01,NA,NA,NA,0.007821962
PROSC,Stem-cell-iPSC,BP,Wald ratio,1,1.041,3.03E-01,NA,NA,NA,0.001534739
THUMPD1,Stem-cell-iPSC,BP,Wald ratio,1,1.022,3.07E-01,NA,NA,NA,0.011031017
MAP2K2,Stem-cell-iPSC,BP,Wald ratio,1,1.038,3.09E-01,NA,NA,NA,0.002619602
TTC38,Stem-cell-iPSC,BP,Wald ratio,1,0.971,3.13E-01,NA,NA,NA,6.08E-05
DLG1,Stem-cell-iPSC,BP,Wald ratio,1,0.981,3.18E-01,NA,NA,NA,0.007640658
NMRAL1,Stem-cell-iPSC,BP,Wald ratio,1,1.015,3.23E-01,NA,NA,NA,0.011598089
TBCEL,Stem-cell-iPSC,BP,Wald ratio,1,0.973,3.32E-01,NA,NA,NA,0.003192173
SCG3,Stem-cell-iPSC,BP,Wald ratio,1,0.985,3.34E-01,NA,NA,NA,2.12E-05
NUBPL,Stem-cell-iPSC,BP,Wald ratio,1,1.024,3.40E-01,NA,NA,NA,0.000301682
NAGA,Stem-cell-iPSC,BP,Wald ratio,1,0.969,3.40E-01,NA,NA,NA,0.001066342
WRN,Stem-cell-iPSC,BP,Wald ratio,1,0.985,3.41E-01,NA,NA,NA,0.00222347
CAND1,Stem-cell-iPSC,BP,Wald ratio,1,1.037,3.43E-01,NA,NA,NA,0.004973132
ZNF830,Stem-cell-iPSC,BP,Wald ratio,1,0.968,3.47E-01,NA,NA,NA,8.94E-05
PWP1,Stem-cell-iPSC,BP,Wald ratio,1,0.978,3.47E-01,NA,NA,NA,0.00091767
HIBCH,Stem-cell-iPSC,BP,Wald ratio,1,0.985,3.49E-01,NA,NA,NA,0.007292553
DHRS4,Stem-cell-iPSC,BP,Wald ratio,1,0.989,3.51E-01,NA,NA,NA,0.012270785
MAK16,Stem-cell-iPSC,BP,Wald ratio,1,0.975,3.52E-01,NA,NA,NA,0.005125677
TXN,Stem-cell-iPSC,BP,Wald ratio,1,1.022,3.53E-01,NA,NA,NA,0.010328901
ITM2C,Stem-cell-iPSC,BP,Wald ratio,1,1.024,3.55E-01,NA,NA,NA,0.000642458
ETHE1,Stem-cell-iPSC,BP,Wald ratio,1,0.988,3.55E-01,NA,NA,NA,0.009150992
NUDT2,Stem-cell-iPSC,BP,Wald ratio,1,0.984,3.55E-01,NA,NA,NA,0.010050834
MPI,Stem-cell-iPSC,BP,Wald ratio,1,1.021,3.60E-01,NA,NA,NA,0.007074413
YTHDC2,Stem-cell-iPSC,BP,Wald ratio,1,0.987,3.62E-01,NA,NA,NA,0.007548406
CCDC97,Stem-cell-iPSC,BP,Wald ratio,1,0.984,3.73E-01,NA,NA,NA,0.000481194
VAV2,Stem-cell-iPSC,BP,Wald ratio,1,0.987,3.76E-01,NA,NA,NA,0.006963444
CLIC4,Stem-cell-iPSC,BP,Wald ratio,1,1.028,3.77E-01,NA,NA,NA,0.001043403
XPC,Stem-cell-iPSC,BP,Wald ratio,1,1.019,3.83E-01,NA,NA,NA,0.001440658
RHBDD3,Stem-cell-iPSC,BP,Wald ratio,1,0.987,3.85E-01,NA,NA,NA,0.000197958
TBC1D15,Stem-cell-iPSC,BP,Wald ratio,1,0.972,3.85E-01,NA,NA,NA,0.0005688
IFITM3,Stem-cell-iPSC,BP,Wald ratio,1,1.013,3.87E-01,NA,NA,NA,0.007487628
IAH1,Stem-cell-iPSC,BP,Wald ratio,1,1.012,3.89E-01,NA,NA,NA,0.008121488
DDAH1,Stem-cell-iPSC,BP,Wald ratio,1,0.977,3.91E-01,NA,NA,NA,0.008073298
CLN8,Stem-cell-iPSC,BP,Wald ratio,1,0.981,3.91E-01,NA,NA,NA,0.000637787
KRI1,Stem-cell-iPSC,BP,Wald ratio,1,1.015,3.93E-01,NA,NA,NA,0.007346224
